Speaker,Brazilian Portuguese (PT)
{f:5:Beatrice},"""Ela é mais bonita que você, mais sábia que você, {i:mais adequada que você}."""
{f:5:Beatrice},"""Por que uma garota ignorante, incompetente e inculta como você seria adequada? Você sabe melhor que qualquer um. Você é a mais inadequada!"""
{f:5:Beatrice},"""Até imaginar que você e Ushiromiya George poderiam ser unidos é pecaminoso, e uma tolice, tolice, tolice, coloque‐se em seu lugar!!"""
,"""Você esqueceu de ser grata por sua escolaridade? Coloque‐se em seu lugar."""
,"""O George é o neto mais velho carregando o sangue do pai. Ele é uma pessoa que pode carregar o fardo da família Ushiromiya algum dia no futuro."""
,"""Para responder a essa expectativa, ele estudou incansavelmente, entrou em uma faculdade maravilhosa e está obtendo notas maravilhosas. Você reeealmente pensa que está no mesmo nível dele, sua incompetente, desqualificada e inculta seeerviçaaaal?"""
{f:5:Beatrice},"""*risos*risos*, *gargalhada*gargalhada*gargalhada*ahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha!!!"""
Kanon,"""P‐Pare, não perturbe Shannon!! Quem diabos é você?!"""
,"Naquela hora, enquanto Shannon abaixava sua cabeça, tentando proteger seu coração da lâmina de palavras de {f:5:Beatrice}, Kanon correu na frente dela."
,"Kanon não ligava para quem era aquela mulher.{n}Contanto que ele soubesse que ela era uma inimiga atormentando Shannon, quem ele amava e respeitava como uma irmã, nada mais importava."
Shannon,""".........Kanon‐kun—para trás...! Esta pessoa é......!"""
Kanon,"""................................."""
,Parecia que Kanon também havia percebido que o ser parado diante dele era a bruxa do retrato.
,...E também que ela era um ser aterrorizante.
{f:5:Beatrice},"""......Eu só queria fazer Shannon pegar sua recompensa, mas parece que falei demais, e acabei atormentando‐a. Devo pedir desculpas."""
{f:5:Beatrice},"""......Mas deixarei aquela promessa como uma recompensa para você. Se você precisar do meu poder, me chame a qualquer hora. Já lhe disse como."""
{f:5:Beatrice},""".........Pois bem, com isso, deixe‐nos dispersar por esta noite. Olhares hostis podem ser agradáveis, mas são ruins para a silhueta, compreendem? *gargalhada*gargalhada*gargalhada*..."""
Kanon,"""Caia fora...!! Não sei quem você é, mas você está ameaçando Shannon! Nunca mais se mostre de novo!!"""
,Parece que as palavras de Kanon deixaram a bruxa horrivelmente descontente.
{f:5:Beatrice},"""......Escolha suas palavras com cuidado, ralé. ...Sou graciosa àqueles que me respeitam, mas brutal àqueles que não..."""
,"Enquanto ela ainda sorria, a expressão da bruxa começou a se distorcer..."
,E um sentimento opressivo que não podia ser descrito com nenhum dos cinco sentidos gradualmente preencheu o cômodo...
,"Mesmo que eles não conseguissem compreender o que era, imediatamente perceberam ser algo aterrorizante..."
,"Se você estivesse nadando no oceano, e algo grande passasse por baixo, você iria querer escapar para a terra mesmo antes de descobrir o que era. ...Esta situação é idêntica!"
Shannon,"""Po‐......Por favor, {f:5:Beatrice}‐sama!! Kanon‐kun ainda é uma criança. Peço desculpas pelo linguajar dele!"""
{f:5:Beatrice},"""..........................."""
Kanon,"""........................!"""
,"Kanon se colocou entre Shannon e a bruxa, arriscando sua vida.{n}...Tensas gotas de suor escorriam por sua testa."
,"Naquele momento, a bruxa certamente tinha o destino de Kanon na palma de sua mão.{n}...Ela sequer precisava mover um dedo."
,Ela tinha o destino de Kanon tão prontamente a seu alcance que ela podia simplesmente esmagá‐lo por completo com uma única torção de seu próprio sorriso...
,"Kanon também compreendia isso.{n}Por isso ele estava suando, e seus joelhos pareciam fracos..."
,"Porém, {f:5:Beatrice} abruptamente liberou o sentimento de tensão, e riu."
{f:5:Beatrice},""".........Muito bem. A seu pedido, concederei a ele um perdão especial. ...Kanon, é? Em deferência a ela, devo lhe perdoar esta noite e liberá‐lo. Fique agradecido. Pois bem, nos dispersaremos por esta noite."""
{f:5:Beatrice},"""............Em partida, devo deixar um único souvenir. Estendam as palmas de suas mãos esquerdas, vocês dois."""
,"{f:5:Beatrice} abriu um amplo sorriso e estalou seus dedos, no que suas mãos esquerdas se esticaram na frente deles, e suas palmas abriram, contra a vontade deles."
,"Era uma sensação estranha, como se apenas as mãos esquerdas deles tivessem se tornado de mais alguém."
,"Parecia que suas mãos esquerdas somente haviam se tornado marionetes, puxadas por cordas pendendo do teto."
Kanon,"""O‐O que......você pensa que está fazendo...?!"""
,"Kanon resistiu, mas ele não conseguiu tomar de volta a liberdade de sua mão esquerda."
{f:5:Beatrice},"""Não tente resistir. Acabará logo."""
,"{f:5:Beatrice} ergueu seu cachimbo e, de dentro da fumaça, uma poeira dourada e cintilante flutuou no ar."
,......Aquele brilho eventualmente se transformou em diversas borboletas douradas.
,"As belas borboletas dançaram livremente pelo saguão, criando um fantástico e belo mundo."
,...E duas dessas borboletas pousaram nas palmas das mãos de Shannon e Kanon.
Kanon,"""?!"""
Shannon,"""Ai...!"""
,"Houve uma dor afiada, como se tivessem sido queimados.{n}Quando os dois tentaram examinar suas palmas, não haviam traços deixados daquela inabilidade de mover seus corpos, a qual esteve ali até um segundo atrás."
Shannon,""".........Ah, ......uma ferida...? O que é......"""
,"Na palma da mão dela, uma pequena queimadura havia sido feita, do tamanho de uma ervilha."
,"...Além do mais, ela tinha o formato de uma borboleta..."
Kanon,"""O‐O que isto deveria ser...?"""
,"Aparentemente, Kanon tinha a mesma ferida em sua mão. Ele encarou a bruxa odiosamente."
{f:5:Beatrice},"""É uma simples saudação. Não tenho um motivo oculto. ...Não é nada mais que uma ferida, então irá sarar em apenas alguns dias. Não requer tratamento. Essa é uma marca para que, amanhã, vocês não se esqueçam que eu verdadeiramente estive aqui e que fiz uma promessa a vocês."""
{f:5:Beatrice},"""............O impacto de um encontro comigo é forte. ...Às vezes, na manhã seguinte, as pessoas tentam pensar em seu encontro comigo como um sonho ou uma ilusão. ............Você deveria pensar lenta e cuidadosamente, Shannon. ...E você provavelmente deveria ter um bom descanso, olhar para minha marca amanhã de manhã, e tentar pensar novamente."""
{f:5:Beatrice},"""Não devo forçá‐la a nada. Você deveria decidir seu futuro livremente, por sua própria vontade. .........Porém, para pensar que o objeto de seu desejo pode ser concedido por tal compensação mínima... Isso incomodaria os grandes artistas que escrevem peças sobre o amor fadado a fim nenhum. *gargalhada*gargalhada*gargalhada*!"""
{f:5:Beatrice},"""Pois bem, vamos nos encontrar novamente quando uma oportunidade surgir. Foi verdadeiramente divertido ter uma conversa de novo depois de tanto tempo. Adeus, mobílias. Ahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha!"""
,O corpo de {f:5:Beatrice} se dissolveu como fumaça e foi soprado para longe.
,"...Era fumaça dourada — não, um voo de borboletas douradas."
,"Elas se espalharam em todas as direções dentro do saguão, ...deixando uma névoa dourada para trás enquanto desapareciam no ar."
,"......Depois disso, apenas o silêncio frio foi deixado para trás."
,O silêncio extremo era suficiente para fazer ambos pensarem que deviam estar tendo um devaneio até um momento atrás...
,...Isso por causa do que a bruxa havia deixado.{n}Ela havia deixado uma marca para impossibilitar ambos pensarem que aquilo era uma alucinação.
,"Enquanto Shannon e Kanon pensaram de volta nas feridas de borboleta em suas mãos, e a dor que haviam sentido quando essas foram deixadas, eles ficaram ali por algum tempo, atordoados e imóveis..."
,E daquele dia em diante...
,......Shannon foi atormentada por dias de sofrimento e conflito.........
