Speaker,Brazilian Portuguese (PT)
Nanjo Terumasa,"""Ela vai lembrar. .........Ange‐san. Você tem uma longa vida pela frente. Mesmo após doze anos, ainda há muito o que viver e experimentar. Eu rezo para que perceba o significado e o valor dessa vida."""
Ushiromiya Krauss,"""......Você é a última neta e filha da família Ushiromiya. Todos nós rezamos para que encontre a felicidade."""
Ushiromiya Natsuhi,"""Ange‐chan. Se cuide. ......A felicidade não é algo que você encontra, mas algo que você cria. As memórias também funcionam da mesma forma."""
Ushiromiya Krauss,"""É verdade. ......Há certas coisas que só entendemos de verdade quando voltamos a pensar nelas anos depois."""
Ushiromiya Hideyoshi,"""Trate de lembrar do meu lindo rosto de tempos em tempos. Saber que você lembrará já é o melhor funeral que poderíamos ter."""
Ushiromiya Eva,"""Qual é? Não é como se fôssemos morrer. Só estamos indo para dentro da caixa de gato — para o outro lado da cortina."""
Ushiromiya Hideyoshi,"""Isso mesmo. Sequer é uma cortina. É exatamente como somos agora.{n}A Ange‐chan tá dormindo tranquilamente. Nós estamos ao lado dela, a observando com muito afeto. ......Nós sempre estaremos com ela."""
,"Todos ainda mantinham calorosos sorrisos em seus rostos, mas sons de narizes fungando vinham de diversas partes do cômodo..."
,Esta festa não era apenas para a garotinha que não pôde vir aqui neste dia.
,"Também era para todas as pessoas que não puderam encontrá‐la aqui, ......que nunca tiveram a chance de se despedir..."
Ushiromiya Rudolf,"""Ange. Viva intensamente. ......Nosso sangue corre em suas veias. Isso definitivamente a fortalecerá."""
Ushiromiya Kyrie,"""......Eva nee‐san. Cuide da nossa filha. ......Ela não é honesta consigo mesma, e muitas vezes é egoísta e esquentadinha. Ela pode ser difícil de se lidar, mas......"""
Ushiromiya Eva,"""Eu tratarei de...fazê‐la feliz. Contando que seja o que ela quer......"""
Gohda Toshiro,"""Ange‐sama, ...tudo bem se esquecer do meu rosto. Mas ao menos lembre do sabor da minha comida...!"""
Kumasawa Chiyo,"""Hohhohohohohohohoho. Não vou pedir que lembre de velha Kumasawa. Mas, por favor, ao menos lembre do sabor do meu suco de cavalinha."""
,"Alguém disse ""quando foi que deu isso pra ela?!"" e todos começaram a rir."
Ushiromiya Rosa,"""O rostinho dela é tão adorável enquanto dorme assim. ......Ela parece uma anjinha, igual ao seu nome."""
Ushiromiya Maria,"""Não é um anjo, é uma bruxa. A Ange é a bruxa final, {f:5:Ange Beatrice}."""
Ushiromiya Rosa,"""Me pergunto se essa magia trará a felicidade a ela."""
Ushiromiya Maria,"""Ela se tornará uma bruxa de luz ou uma bruxa da escuridão? ......Isso cabe a Ange decidir. Eu já mostrei os dois lados a ela."""
Ushiromiya Rosa,"""Tenho certeza que dolorosas mentiras esperam por você. Você provavelmente acreditará que está sozinha neste mundo. ......Mas nós sempre estaremos ao seu lado, torcendo por você. Não se esqueça disso......"""
Ushiromiya Jessica,"""Ange...... Não se esqueça. Não esqueça de si, da sua felicidade, do seu destino.{n}É você quem cria todas essas coisas. Apenas você pode escolher. Não são coisas que alguém pode dar a você, não são coisas que alguém possa esconder de você. ......Lembre‐se."""
Kanon,"""Eu tenho certeza que a sua mensagem chegou até ela."""
Ushiromiya Jessica,"""......Espero que sim."""
Kanon,"""Eu tenho certeza que o conto de vocês ajudará a Ange‐sama a entender."""
Ushiromiya Jessica,"""...............Sim."""
Shannon,"""Não tem nada para dizer a ela, George‐sama?"""
Ushiromiya George,"""......Eu já disse tudo o que queria durante aquela pergunta das caixas."""
Shannon,"""Aquela pergunta ensinou algo a ela?"""
Ushiromiya George,"""Não sei. Mas eu sei que ela é esperta. Tenho certeza que ela aprenderá algo com isso."""
Shannon,"""......Ange‐sama. Eu rezo para que você seja guiada pelo caminho certo enquanto segue seu futuro."""
,"Um por um, eles se aproximaram dela e proferiram suas últimas palavras de adeus à Ange."
,"Então, finalmente Battler e Beato se aproximaram......"
Ushiromiya Battler,"""Ange. .........Você foi capaz de se lembrar de todo mundo, mesmo que só um pouquinho?"""
,"Obviamente, Ange não respondeu em seu sono.{n}Mas Battler continuou."
Ushiromiya Battler,"""É verdade que os Ushiromiyas são uma família estranha. Nós somos super‐ricos, e isso fez surgir todo tipo de histórias e rumores. ......Mas tudo isso não passa de especulações de pessoas de fora da ilha."""
{f:5:Beatrice},"""......Jovem como é, ninguém irá culpá‐la por esquecer memórias que eram tão queridas a você. Mas, mesmo assim, você deve lembrar, por eles. ......Esquecer não é um pecado. ......O pecado.....é se recusar a lembrar."""
Ushiromiya Battler,"""Todos nós.........ficamos muito felizes de tê‐la nesta festa. ......Não é mesmo, pessoal?"""
,Todos concordaram com as palavras de Battler.
,Todos sabiam o quão impiedosa e solitária era a vida que a aguardava.
,Não era mais possível a eles curar essas feridas.
,Se tinha uma coisa que eles podiam fazer...
,"............era fazê‐la lembrar a gentil e divertida família que ela teve, .........e para lembrar que hoje, e também no futuro, eles sempre estariam cuidando dela e a observando."
{f:5:Beatrice},"""É evidente dizer......que isto é uma ilusão. Você não pode vir para a Rokkenjima do dia 4 de outubro de 1986. Toda essa festa que compartilhamos foi uma ilusão mágica, criada pelo Game Master, Battler."""
Ushiromiya Battler,"""Mas agora você se lembra, né...? O quão gentil todos eram, o quanto nós todos nos divertíamos nos encontros da família. ......Você se lembra......da verdade...?"""
,Ange respirou gentilmente enquanto dormia.
,Quem pode saber......se essas palavras realmente chegaram até ela...?
Ushiromiya Battler,"""Tia Eva."""
Ushiromiya Eva,"""........................"""
Ushiromiya Battler,"""......Cuide bem dela."""
Ushiromiya Eva,"""Você.........acha mesmo......que eu mereço me tornar a mãe dela......?"""
Ushiromiya Battler,"""É claro. .........Mesmo que a sua própria tristeza seja insuportável, ......você tentou ao máximo ser uma mãe para a Ange."""
Ushiromiya Eva,"""Mas, no fim............"""
Ushiromiya Battler,"""Está tudo bem. ............Ange, ouça com muita atenção."""
,"Battler segurou na mão de Ange, logo depois pegou a mão de Eva e juntou ambas as mãos..."
Ushiromiya Battler,"""......Nós sabemos que um trágico destino leva a um futuro onde as duas ferem uma a outra. ......É algo muito triste para você......e tão triste quanto para a tia Eva. .........Não é justo com você pedir para que abra o seu coração. E não é justo para a Eva pedir que ela aguente a própria tristeza por você."""
{f:5:Beatrice},""".........Nenhuma de vocês...tem culpa."""
Ushiromiya Battler,"""Mesmo assim, .....não temos o direito de dizer para perdoá‐la. ......Por isso, não iremos. .........Apenas tente entender. Não importa quanto tempo possa levar, o quanto distante no futuro isso venha a acontecer. ......Tente entender a tia Eva.{n}E, de tempos em tempos, .........lembre de nós."""
{f:5:Beatrice},"""E não se esqueça de mim. De tempos em tempos, lembre‐se da natureza jovial, animada e festiva desse modelo de mulher que eu sou e pronuncie meu nome três vezes ao dia — manhã, tarde e noite."""
,"Os parentes exibiram um sorriso agridoce, aparentemente divergindo da última parte."
,Eva gentilmente acariciou a bochecha de Ange e falou com ela uma última vez.
Ushiromiya Eva,""".........Tudo bem se não perdoar a sua tia. ......Mesmo assim. É verdade que eu não a odeio. ......Ao menos entenda isso......"""
,"Eva secou seus olhos e levantou‐se lentamente. Hideyoshi confortou seus ombros, e Rudolf e Kyrie juntaram‐se ao seu redor."
Ushiromiya Battler,""".........Genji‐san. Se importaria de levar a Ange para um lugar no qual ela possa se deitar?"""
Ronoue Genji,"""Como desejar. ......Devo levá‐la à casa de hóspedes?"""
{f:5:Beatrice},"""Seria um pouco triste deixá‐la lá sozinha."""
Ushiromiya Battler,"""Tem toda a razão. ......Poderia levá‐la até o sofá da sala de visitas? Assim ela será capaz de voltar caso acorde e sentir que quer se juntar à festa mais uma vez."""
,Genji gentilmente levantou Ange e a carregou em direção à sala de visitas.
,Todos continuaram a observá‐la enquanto ia embora......
Ushiromiya Kinzo,"""Shannon, Kanon. No fim, quantas medalhas a Ange conseguiu?"""
Shannon,"""......Ela não ganhou nenhuma medalha."""
Shannon,"""......Ela ganhou uma medalha."""
Shannon,"""......Ela ganhou duas medalhas."""
Shannon,"""......Ela ganhou três medalhas."""
Shannon,"""......Ela ganhou quatro medalhas."""
Shannon,"""......Ela ganhou cinco medalhas."""
Shannon,"""......Ela ganhou seis medalhas."""
Shannon,"""......Ela ganhou sete medalhas."""
Shannon,"""......Ela ganhou oito medalhas."""
Shannon,"""......Ela ganhou nove medalhas."""
Shannon,"""......Ela ganhou dez medalhas."""
Shannon,"""......Ela ganhou onze medalhas."""
Shannon,"""......Ela ganhou doze medalhas."""
Shannon,"""......Ela ganhou treze medalhas."""
Shannon,"""......Ela ganhou quatorze medalhas."""
Shannon,"""......Ela ganhou quinze medalhas."""
Shannon,"""......Ela ganhou dezesseis medalhas."""
Shannon,"""......Ela ganhou dezessete medalhas."""
Ushiromiya Kinzo,"""Hmm, entendi. ......Então coloque isto ao lado do seu travesseiro."""
Kanon,"""Sim, como desejar."""
,Genji carregou Ange até a sala de visitas e a colocou sobre o sofá.
,Shannon gentilmente a cobriu com um cobertor.
,"Kanon colocou um cartão ao lado do travesseiro, junto com o presente de Kinzo."
,A mensagem no cartão dizia:
,{a:c:Nós estaremos sempre com você.{n}{nobreak:{m:-5:—}—}De toda a família Ushiromiya}
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......uma escova de Banho."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......uma lata de cavalinha."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um travesseiro de espuma com a Águia de Uma Asa."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um maiô à moda antiga."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......uma manga madura."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um kadomatsu."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um uniforme do Angel Mort."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......uma foto autografada do Kinzo."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um saco de risos do Kinzo."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......uma bandeira de carpa da Águia de Uma Asa."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um buquê de rosas douradas."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......uma caixa de música de família."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um boneco Sakutarou produzido em massa."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um jogo de chá com o brasão da família."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um relógio de bolso com o brasão da família."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......o corsage da {f:5:Beatrice}."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......um boneco do Battler."
,"E lá, ao lado de seu travesseiro, estava um presente de Kinzo, ......uma boneca da {f:5:Beatrice}."
,"Ange, murmurou em seu sonho, segurando seu presente com força contra sua bochecha."
Ronoue Genji,"""Vamos indo. Não devemos acordá‐la."""
Kanon,"""Nee‐san."""
Shannon,"""......Sim. ..................?"""
,Shannon pensou ter visto um brilho prateado próximo aos olhos de Ange......
,"Os serviçais foram embora e fecharam a porta da sala de visitas.{n}Enquanto Ange dormia, ela foi envolvida pelo suave som da chuva."
,"Certamente, ela estava revivendo aquela noite divertida em seus sonhos mais uma vez......"
