Speaker,Brazilian Portuguese (PT)
Ushiromiya Kinzo,"""Uma mulher que faz com que você se apaixone tão perdidamente que não quer deixá‐la escapar, ao ponto de acorrentá‐la... É unicamente sobre alcançar o nível onde o amor se torna algo digno de sacrificar sua vida por ele. .........Eu não irei pedir que entenda isso."""
Gaap,""".........Eu não posso ser atada a ninguém, e nem serei. Eu não quero ser amada, eu quero amar. Eu sinto o mesmo que você, {f:5:Goldsmith}. É por isso que eu compreendo a loucura do seu amor."""
Ushiromiya Krauss,"""Amor e loucura são dois lados da mesma moeda, ou é o que dizem.{n}Que conversa mais inconveniente."""
Ushiromiya Kyrie,""".........Mas já foi um grande avanço termos descoberto facilmente onde estamos. Vamos perguntar os detalhes depois, mas parece que você sabe sobre este lugar, certo, Doutor Nanjo?"""
Nanjo Terumasa,"""S‐Sim...... ......Se aquele corredor é a passagem secreta que fica debaixo da Kuwadorian, .........então nós chegaremos a um longo túnel se seguirmos reto, ......e se passarmos por ele, devemos conseguir voltar para a mansão."""
Ushiromiya Kyrie,"""......Então, se fizermos algo em relação à essas barras, podemos voltar para a mansão?"""
Ushiromiya Krauss,"""Pai... O que você planeja fazer com a gente?"""
Ushiromiya Kinzo,"""Bem como já declarei, vocês serão sacrifícios dos próximos crepúsculos. Convenientemente há cinco de vocês aqui. Reféns perfeitos para cinco goivas."""
Ushiromiya Krauss,"""......Entendo. ...Esse é o momento que você vem nos cobrar?"""
Ushiromiya Kinzo,"""Eventualmente. Não é para isso que estou aqui agora, então relaxem. Além do mais, eu acredito que já tenha dito. ......Se um dos meus netos for considerado adequado para herdar tudo o que eu tenho, o ritual será interrompido. Ou seja, suas vidas serão poupadas."""
Nanjo Terumasa,"""......O‐O que você planeja fazer com as crianças?"""
Ushiromiya Kinzo,"""Para saber se são ou não dignas de serem meus sucessores, eu devo testá‐las.{n}Se ao menos uma delas me impressionar, eu irei interromper o ritual."""
Ushiromiya Krauss,""".........E se nenhuma delas servir, ......o que você pretende fazer com as crianças?"""
Ushiromiya Kinzo,"""*gargalhada*gargalhada*gargalhada*! Não precisa se preocupar com isso. Afinal, vocês serão sacrificados primeiro. Qualquer coisa depois disso não deveria ser preocupação de vocês."""
Ushiromiya Kinzo,"""Vocês simplesmente devem confiar seus destinos nas mãos de seus filhos.{n}......Seus filhos, frutos do que vocês deram à luz, cuidaram e ensinaram. Eles certamente são os mais adequados para confiar o destino de vocês...!"""
Ushiromiya Kinzo,"""*gargalhada*gargalhada*! Não faça essa cara de preocupação, Kraaauss... Acredite na filha que você se gaba dizendo que vale dez bilhões de iene. Hehheheh, heh{0}ha{0}ha{0}ha{0}hahaha...!!"""
Ushiromiya Kyrie,""".........Exatamente. Crianças são frutos de seus pais. Dignas de incumbir o destino de seus pais. E pai, isso também se aplica a você."""
Ushiromiya Kinzo,"""......Heheh, hahhahahaha! Essa mulher tem coragem, chega a ser um sacrilégio ter perdido seu tempo com o Rudolf! Wahhaha{0}hahaha...!!"""
Nanjo Terumasa,"""...Kyrie‐san, ......acho melhor não ser tão agressiva assim."""
Ushiromiya Krauss,"""Eu concordo. Vamos nos conter por ora......"""
Ushiromiya Kyrie,"""Isso mesmo... ......Afinal, nós somos como peixes na tábua de corte. Não há nada que possamos fazer agora."""
Ushiromiya Kinzo,"""Exceto me insultarem com tamanho vigor. Sabia que eu pessoalmente não odeio esse tipo de mulher? A {f:5:Beatrice} também era esse tipo de mulher no começo. *gargalhada*gargalhada*gargalhada*!!"""
Ronove,"""............Mestre. Vamos retornar ao tópico principal. Estamos digressionando cada vez mais."""
Ushiromiya Kinzo,"""Ah sim, tem toda razão. Eu peço desculpas, meu amigo. Muito bem, vamos retomar o assunto principal. Para ele, eu preparei um telefone. .......Shannon, foi muito astuto de sua parte. Você não precisa mais ficar escondendo. Eu o deixei aí. *gargalhada*gargalhada*...!"""
Shannon,"""M‐Minhas desculpas......"""
Kanon,"""........................"""
,"Shannon rapidamente desistiu, e o telefone foi revelado..."
Ushiromiya Kinzo,"""Krauss. Ligue para as crianças na casa de hóspedes. E conte a elas sobre o teste — o início do meu ritual."""
,"Com um gesto como se dissesse ""em frente"", Ronove incitou Krauss a pegar o telefone."
Ushiromiya Krauss,""".............E se eu me recusar?"""
Ushiromiya Kinzo,"""Hohoh, e você acha que está em posição de negociar? Se não ligar, meus netos sequer terão uma oportunidade. A família Ushiromiya terminará aqui. E eu os sacrificarei agora mesmo!!"""
Gaap,"""Você teria mais sorte se tornando um sacrifício agora mesmo. ......Não acha que seria muito mais doloroso ter que assistir as crianças se tornando sacrifícios, diante de seus olhos...?"""
{f:5:Virgilia},"""......Ga...ap. O Mestre é quem decide a ordem dos sacrifícios. Guarde suas opiniões para si."""
Gaap,"""Lia, você acabou de tentar abreviar meu nome e falhou, não foi?"""
{f:5:Virgilia},"""E‐Eu não fiz isso! E já disse para não encurtar meu nome...!"""
Ushiromiya Kinzo,"""......Mulheres realmente são..."""
Ronove,"""Espalhafatosas. Pu ku ku!"""
