Speaker,Brazilian Portuguese (PT)
{f:5:Bernkastel},"""Nesse caso, eu deixarei as coisas pra você. ......Diga à Ange. Diga a ela onde está a fechadura que leva à verdade."""
Ushiromiya Ange,"""Diga‐me. Onde está a fechadura?!"""
{f:5:Featherine},""".........Pois bem. Primeiro, sente‐se. Eu já irei trazê‐la."""
,"Quando a {f:5:Featherine} se levantou da sua cadeira de balanço, ......minha visão pareceu se distorcer."
,......O quê? Algum tipo de interferência?
,"Por que agora? Logo quando a {f:5:Featherine} ia me mostrar algo importante, .........minha cabeça......está ficando......tão de repente......"
,"Eu cravei minhas unhas em meus joelhos, rangendo meus dentes para não perder a consciência."
,"Mesmo assim, ......o mundo inteiro continuou a se distorcer cada vez mais......"
,"Exceto pela sensação do sofá debaixo de mim, eu não consegui sentir mais nada......"
Amakusa Juuza,"""Ojou?"""
Ushiromiya Ange,""".........Hã?"""
Amakusa Juuza,"""Parece que ela está aqui."""
,A porta se abriu.........e Hachijo Tohya apareceu.
,......O que está acontecendo?
,Esse não é o mundo das bruxas......mas o mundo {y:0:Humano}{n:0:humano}...?
,Eu estava sentada no sofá...e o Amakusa estava atrás de mim.
,....................................Não há motivos para ficar confusa.
,{f:5:Featherine} e Hachijo Tohya são a mesma existência.
,"Para ela, a diferença entre os dois mundos é algo trivial."
,"Colocando nas palavras daquela que ama o teatro, ......é como ter uma leve diferença entre os cenários atrás do palco."
,"Por isso, não há motivos para eu hesitar."
Ushiromiya Ange,"""......Devo chamá‐la de Hachijo‐sensei agora?"""
Hachijo Tohya,"""Nomes são mesmo complicados. ......Mesmo ambas ainda estando aqui agora, assim como antes, você precisa questionar como deve me chamar."""
Ushiromiya Ange,"""......Realmente. Chamá‐la de {f:5:Featherine} agora seria um pouco rude. ......Para um ator, nomes de papéis que encenam são apenas temporários."""
Hachijo Tohya,"""Precisamente, filho do homem."""
Amakusa Juuza,"""{f:5:Featherine}?"""
,"Os olhos do Amakusa se arregalaram, se perguntando do que eu estava falando.{n}Eu o ignorei e continuei."
Ushiromiya Ange,"""......Então, o que vai me mostrar agora?"""
,"Enquanto eu falava, meus olhos foram pegos por um objeto de aparência pesada, que ela segurava debaixo do braço."
,"De relance, parecia uma enciclopédia com um design exótico..."
Hachijo Tohya,"""Sabe o que é isto?"""
,"Enquanto {f:5:Featherine} falava, ela colocou o pesado objeto sobre a mesa."
,Minha primeira impressão......foi de que era um grimório.
,"O pesado livro tinha uma aura mística e misteriosa, como algo que a Maria onee‐chan pudesse andar carregando por aí."
,E a mais memorável característica dele......era um grande e robusto cadeado que o selava.
,Por que alguém iria tão longe para impedir as pessoas de lerem um livro......?
Hachijo Tohya,"""Por que não olha a contra‐capa?"""
Ushiromiya Ange,""".........Contra‐capa...?"""
,Eu virei o pesado livro sobre o meu colo.
,"E, logo que o vi, eu exalei um leve suspiro."
Ushiromiya Ange,"""............EVA.........USHIRO...... Ushiromiya... ......Ushiromiya Eva!"""
,"Sem dúvida, era o que estava escrito aqui com grandes caracteres romanos."
Ushiromiya Ange,"""O que é isto...? O diário......da tia Eva...?"""
Amakusa Juuza,"""Poderia ser......aquele rumor..."""
Ushiromiya Ange,"""Você sabe sobre ele...?!"""
Amakusa Juuza,"""Só um rumor. ......Dizem que a presidente Eva tinha um diário secreto, e que ela sempre o mantinha trancado. ......Dizem que ela o levava sempre consigo pra todo lado... Ao menos, foi o que eu ouvi de outro segurança."""
Ushiromiya Ange,"""......Um diário......secreto... Por que ele está aqui......?"""
Hachijo Tohya,"""Estava no quarto do hospital em que Ushiromiya Eva faleceu."""
,Este diário estava escondido debaixo da sua cama.
,"Por isso, ele permaneceu no quarto por um tempo após sua morte antes que fosse encontrado."
,"Provavelmente foi alguém do hospital quem o encontrou, ou talvez outro paciente ou sua família."
,"......É claro, naquela ocasião, aconteceu um grande movimento dedicado ao mistério de Rokkenjima."
,"Um diário com tranca, encontrado no quarto do hospital que Ushiromiya Eva passou seus últimos momentos......seria de valor indeterminado."
,"A descoberta provavelmente foi passada em segredo para um dos ""Witch Hunters"", que provavelmente seria capaz de determinar o seu valor."
,"Por sorte, o Witch Hunter que colocou as mãos neste livro era uma pessoa nobre e correta."
,"Não contente de tediosamente destruir o cadeado e revelar a verdade, ......ele simplesmente se satisfez com o fato de que a verdade daquele dia dormiria do outro lado desta misteriosa tranca."
,"Graças a isso, ......o diário de Eva permaneceu preservado até este dia..."
Hachijo Tohya,"""Já é de conhecimento que Natsuhi, esposa de Krauss, o filho mais velho de Kinzo, selou todas as suas reclamações e sentimentos reprimidos ao escrevê‐los em um diário, o qual ela tratava com uma espécie de amuleto."""
Ushiromiya Ange,"""......Então, o diário da tia Eva é a mesma coisa?"""
Amakusa Juuza,"""É possível que sim. ......Destrancar as dobradiças deste diário seria difícil mesmo se você tivesse a chave. Está tão apertado quanto um espartilho."""
,Amakusa estava certo.
,Esse não era um diário feito para ser aberto casualmente e relembrado.
,"......Provavelmente é seguro afirmar que este diário foi usado para esquecer as coisas nele escritas e selá‐las para sempre, assim como fez Ushiromiya Natsuhi."
,"E mais do que isso, Eva o levou junto para seu quarto no hospital, então o escondeu debaixo da cama sem contar a ninguém..."
Ushiromiya Ange,""".........Não me diga que este diário contém... ......Está dizendo que a tia Eva escreveu o que aconteceu naquele dia...?"""
Hachijo Tohya,"""Lendo seu conteúdo, você provavelmente aprenderá tudo. ......Porém, nós não sabemos onde está a chave que o abre."""
,Eu dei um pulo.
,"Então, olhei para o meu peito.{n}Onde meu irmão dependurou aquela chave......"
Ushiromiya Ange,"""Hã? Su‐......Sumiu! A‐......A chave sumiu...!"""
Amakusa Juuza,"""......Qual o problema, ojou? Que chave?"""
Ushiromiya Ange,"""Esteve pendurada no meu pescoço o tempo todo, não?!"""
Amakusa Juuza,"""......Eu nunca percebi. Você tinha uma chave no pescoço...?"""
,Eu entendi na mesma hora.
,"No mundo dos {y:0:Humanos}{n:0:humanos}, eu não encontrei a chave."
,"A ""eu"" com a chave......está no tabuleiro do mundo das bruxas."
Ushiromiya Ange,"""Faça de mim a ""eu"" com a chave! Eu vou abrir este diário."""
,"{f:5:Featherine} levantou um dedo, o girou e o mundo se distorceu."
,"Quando eu retornei ao escritório da {f:5:Featherine}, a chave voltou a existir, dependurada no meu pescoço."
,"Mas, ao mesmo tempo, ......o diário no meu colo deixou de existir."
Ushiromiya Ange,"""Cadê o diário?!"""
{f:5:Featherine},"""Ele deve existir em algum lugar do tabuleiro. Já que é uma das fechaduras que foram concedidas a você, ele deve existir em algum lugar."""
Ushiromiya Ange,"""O onii‐chan o escondeu em algum lugar...?"""
{f:5:Bernkastel},"""......Como o Battler está tentando fazer deste um jogo entre vocês, ele provavelmente não está completamente escondido."""
Ushiromiya Ange,"""O que quer dizer...?"""
{f:5:Featherine},"""Mesmo se o Battler pensa nele como um rei que não deve ser tomado, não existiria jogo se ele não existisse em algum lugar do tabuleiro."""
Ushiromiya Ange,"""Em outras palavras, .........está em algum lugar da mansão dos Ushiromiya...?"""
{f:5:Featherine},"""Ou talvez você já tenha recebido uma oportunidade de testemunhá‐los. ......Assim como um vigarista esconde uma armadilha em letras miúdas na primeira página do contrato que você assina."""
{f:5:Bernkastel},"""......Se o Battler seguiu as regras do mistério como Game Master, .........‘pistas devem ser dadas’, então a escolha que leva à derrota dele também deve ter sido mostrada."""
{f:5:Bernkastel},""".........Ange. Busque relembrar. ......Você já deve ter visto o diário de Eva no mundo do Battler."""
,"Nesse instante, .........do fundo da minha mente.........retornou a mim a primeira cena deste último jogo."
,Na capela...
,"......Um livro sobre o altar, um livro com uma tranca......"
,"Assim que eu demonstrei interesse naquele livro, ......meu irmão ficou sério e disse que eu não podia tocá‐lo......"
Ushiromiya Ange,"""Aquele era.........o diário da tia Eva........."""
{f:5:Bernkastel},"""Isso mesmo. O diário de Ushiromiya Eva. O Livro da Única Verdade, com a verdade daquele dia inscrita nele."""
Ushiromiya Ange,"""......O Livro...da Única Verdade...... E a verdade está mesmo escrita nele? Afinal, existe a chance de ser apenas o diário da tia Eva—"""
{f:5:Featherine},"""Responderei a você com a verdade vermelha. ......{p:1:O diário de Ushiromiya Eva, o Livro da Única Verdade, tem descrito dentro dele a verdade sobre Rokkenjima durante 4 e 5 de outubro de 1986}."""
