Speaker,Brazilian Portuguese (PT)
,"Em pouco tempo, a imensa multidão de cabras lá fora provavelmente inundaria o interior como água do mar em um navio com seu casco furado."
Ushiromiya Battler,"""......Só mais um pouco até o selo estar terminado. Foi mal, mas vou ter que pedir para segurarem um pouco mais aqui."""
Zepar,"""É claro, Lorde {f:5:Battler}!"""
Furfur,"""Caso contrário, vamos ficar de fora do show!"""
Willard H. Wright,"""Sabem, vocês dois podiam tentar lutar um pouquinho."""
Zepar,"""Mas—"""
Furfur,"""Nós somos—"""
,"""""Mestres de cerimônia!!"""""
,"A excessiva recusa franca arrancou alguns sorrisos forçados.{n}Contudo, pouco diminuiu a tensão ao redor."
Lucifer,"""{f:5:Battler}‐sama, deixe isso conosco!"""
Chiester00,"""Não permitiremos que a corrosão aumente mais!"""
{f:5:Virgilia},"""E nenhum de nós ficará para trás."""
Dlanor,"""É {f:5:claro}. Nós somos todos peças preciosas do tabuleiro do Lorde {f:5:Battler}."""
,"As Sete Irmãs do Purgatório, as tropas das Irmãs Chiester e todos mais concordaram com vigor."
Ushiromiya Battler,"""Sim. Estou contando com vocês...!! Nós definitivamente vamos proteger este último jogo que eu preparei para a Ange!!"""
Ushiromiya Battler,"""Estamos conseguindo segurar as coisas no andar de baixo!"""
{f:5:Beatrice},"""A porta para a Terra Dourada ainda está se abrindo lentamente. Ainda vai levar algum tempo."""
Ushiromiya Battler,"""Ouviram? É melhor conseguirmos algum tempo por conta própria...!"""
,O mar de cabras que cobria o piso abaixo deles estava se agitando cada vez mais.
,"......Agora, até o oceano cercando a ilha havia desaparecido."
,"O horizonte se foi, ......e a ilha devorada agora flutuava em um ominoso espaço vazio."
,As cabras que inundavam as bordas de Rokkenjima pareciam estar derramando para os lados.
Ushiromiya Battler,"""Parece que esse tabuleiro chegou no limite......"""
{f:5:Beatrice},"""Enquanto houver Game Master e peças, o tabuleiro sempre pode ser reorganizado. Contanto que tenha duas pessoas juntas, você pode criar qualquer tipo de jogo."""
Ushiromiya Battler,"""......Realmente. ........................Mas onde está a Ange...?"""
{f:5:Beatrice},"""Onde a escondeu?"""
Ushiromiya Battler,"""Isso mesmo, ......a capela...! O que aconteceu com a capela?!"""
{f:5:Beatrice},"""Ainda está lá...!"""
,A capela parecia um prédio branco flutuando em meio a um mar negro de cabras.
,......Sim. Isso é estranho.
,"Não tem como essas cabras, que consomem tudo, terem deixado só a capela de lado."
Ushiromiya Battler,"""É lá que a Ange está...!"""
,Fora da capela estava um mar de cabras.
,"Muito em breve, a terra ao redor da capela seria devorada e ela provavelmente ficaria flutuando no vazio do nada."
,"O tumulto das cabras, conforme elas devoraram tudo e entoavam a tragédia imaginada por elas em uníssono, emitiu um grande ruído."
,"Contudo, nada disso chegou ao interior da capela."
,Ange finalmente quebrou o selo mágico da entrada e pisou dentro......
,O selo supostamente não poderia ser violado por ninguém.
,"Contudo, no rosto de {f:5:Ange Beatrice}, Bruxa da Verdade, aquela que busca a resposta e pode varrer para longe todas as forças que a impedem de encontrar a verdade, nenhuma barreira é absoluta..."
{f:5:Ange Beatrice},""".................................... ......Lá está."""
,"Um livro único, muito bem fechado, descansava no altar.{n}Era o diário secreto que Ushiromiya Eva havia escrito em seus últimos anos."
,O Livro da Única Verdade.
,......Era aquele que {f:5:Featherine} havia mostrado para ela no ano de 1998.
,"Agora, eu tenho a chave."
,"Eu agarrei a chave dourada que estava no meu bolso, ......a chave que o onii‐chan me deu."
,"Conforme eu me aproximava do altar, eu vi o Livro da Única Verdade envolvido por uma estranha reflexão de luz."
{f:5:Ange Beatrice},""".........Então, este é o selo que a Game Master {f:5:Bernkastel} mencionou."""
,O Livro da Única Verdade estava selado em algo que parecia ser cristal.{n}Era um selo feito pela autoridade do Game Master.
,Esse estava em um nível diferente daquele rompível selo mágico que selava a porta da capela.
,"Não importaria o quanto Ange usasse seus poderes de Bruxa da Verdade, o selo não poderia ser quebrado por mais ninguém além do Game Master."
,"......Entretanto, dessa vez, Battler não era o único Game Master."
{f:5:Ange Beatrice},"""Hmph. ......Foi mal, onii‐chan. A {f:5:Bernkastel} também é uma Game Master. ......Eu só preciso levar isto comigo e fazê‐la romper o selo."""
,Ange lentamente se aproximou do altar......
{f:5:Beatrice},"""......A Ange fará mesmo o que você disse?"""
Ushiromiya Battler,"""Estamos falando da minha irmãzinha, ......então, bem, provavelmente não."""
{f:5:Beatrice},"""E o que faremos?"""
Ushiromiya Battler,"""Parece que só nos resta usar a força bruta...!"""
,"Nesse instante, um feroz impacto acertou os dois."
,"Beato foi arremessada para longe, e Battler foi selado dentro de um imenso cristal que se estendia ao céu."
Ushiromiya Battler,"""Droga, mas que merda?!!"""
{f:5:Beatrice},"""Battler...!! Gghh, o que é isso?!"""
,Era uma barreira — uma imensa gaiola de cristal.
,"Battler foi preso dentro de uma gaiola de cristal que assemelhava‐se a uma torre, tão alta que precisava olhar pra cima para ver o seu topo."
Ushiromiya Battler,"""Beato, eu preciso que tome conta da Ange...!"""
{f:5:Beatrice},"""O que vai fazer?! Consegue quebrar isso por dentro sozinho?! Isso é uma.........barreira de quarto fechado?! Quem poderia—"""
Ushiromiya Battler,""".........Só há uma pessoa que me desafiaria com um quarto fechado. ......Parece que nossa última convidada chegou."""
{f:5:Beatrice},"""Está dizendo que........."""
Ushiromiya Battler,"""Vá, e cuide da Ange...!"""
,Beato deixou que Battler se virasse sozinho e foi para a capela.{n}Battler respirou fundo e sorriu de forma ousada......
Ushiromiya Battler,"""......Eu estive esperando. ......As profundezas do esquecimento estavam entediantes?"""
,A resposta foi na forma de uma risada.
,"......Sim, isso mesmo. Ela por si só já era o suficiente."
Ushiromiya Battler,"""Parece que você está muito bem."""
,""".........Não foi chato. ......Afinal, eu acreditei."""
Ushiromiya Battler,"""Aposto que sim. ......Eu também acreditei."""
,Battler largou o manto de Lorde territorial.
,Ele só iria ficar atrapalhando.
,E seria uma forma mal‐educada de receber a última convidada.
,"""Aquelas profundezas sombrias. ......Um lugar perfeito para pensar em mistérios para desafiá‐lo em nosso próximo encontro."""
Ushiromiya Battler,"""Então, esta gaiola de cristal é a arena do nosso duelo? Uma luta mortal acorrentada, sem lugar para fugir."""
,"""......Agora que mencionou isso, nós sempre estivemos lutando em quartos fechados com correntes."""
Ushiromiya Battler,"""Então vamos usá‐las. Fazer disso uma verdadeira luta mortal acorrentada."""
,"""Eu estou preparada, mas e quanto a você?"""
Ushiromiya Battler,"""......Estou. ......Eu já não disse? Eu também acreditei."""
,"Ao mesmo tempo, ambos brandiram seus mistérios, selando um ao outro em um quarto fechado acorrentado."
Ushiromiya Battler,"""Venha, Furudo Erikaa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaa!!!"""
Furudo Erika,"""Entretenha‐me, Bwattleer‐shwa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aann{‐}n{‐}n{‐}nn!!!"""
,"Ao mesmo tempo, ambos foram selados dentro de quartos fechados com uma corrente."
,"É claro, era simples colocar e remover a corrente por dentro."
,"Contudo, pisar dentro do quarto acorrentado do oponente seria difícil."
,Eles estavam lutando uma batalha mortal com dois quartos fechados por correntes ao mesmo tempo.
,"Não poderia haver duelo de quarto fechado melhor para este par, quem batalhara rotineiramente com teorias a respeito de correntes."
Ushiromiya Battler,"""{p:2:Furudo Erika cometeu suicídio, morreu em um acidente, morreu de doença, morreu por alguma outra razão além de homicídio}!!"""
Furudo Erika,"""{p:1:Não foi suicídio, não foi morte acidental, não foi morte por doença! Eu fui morta por você, Battler‐san}!!!"""
Ushiromiya Battler,"""{p:2:Foi um assassinato passando gás venenoso pela fresta da porta, enchendo o quarto de água e morrendo afogada, consumindo todo o oxigênio do quarto e morrendo sufocada}!!"""
Furudo Erika,"""{p:1:Não foi gás venenoso, não foi afogamento, não foi morte por sufocamento}!!"""
Furudo Erika,"""Hahahaha, ahha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!! Um assassinato de quarto fechado por gás venenoso? Morte por afogamento? Sufocamento?! *risos*risos*, aha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!"""
Ushiromiya Battler,"""Loucura, né? Não é divertido?"""
Furudo Erika,"""{i:Good}!! {p:2:Ushiromiya Battler cometeu suicídio, morreu em um acidente, morreu por doença}!! Hora de testar o seu quarto fechado!"""
Ushiromiya Battler,"""Verdade vermelha!! {p:1:Ushiromiya Battler morreu esfaqueado!! Vamos dizer que a arma foi uma faca, enfiada bem nas suas costas}!!"""
Furudo Erika,"""{i:Good}!! Nada supera o quarto fechado clássico!!"""
Ushiromiya Battler,"""Por que não tenta também?!"""
Furudo Erika,"""Aceitarei esse seu desafio com a verdade vermelha!! {p:1:Furudo Erika morreu esfaqueada! Vamos dizer que a arma foi uma faca, enfiada bem nas suas costas}!!"""
Ushiromiya Battler,"""Interessante!! Eu vou destroçar o seu quarto fechadoo{‐}o{‐}o{‐}o{‐}o{‐}o{‐}o{‐}ooo!!"""
{f:5:Ange Beatrice},""".........O que isso deveria significar?"""
{f:5:Beatrice},"""O Battler está ocupado tratando de outros assuntos agora. Por ora, eu devo ser sua oponente."""
,Beato havia selado a capela com uma barreira de quarto fechado.
,"A não ser que o enigma fosse esmagado com a verdade azul, Ange não seria capaz de deixar a capela."
,"Após dar de ombros impacientemente, Ange finalmente encarou Beato."
{f:5:Ange Beatrice},"""Essa é a primeira vez que eu luto diretamente com você......?"""
{f:5:Beatrice},"""Ora, é mesmo...? Pois bem, vamos ver do que é capaz. Contudo, o Battler não está aqui agora. .........Quando ele não está por perto, tem horas que eu esqueço de me segurar."""
{f:5:Ange Beatrice},"""Mas que coincidência. Também sou assim."""
{f:5:Beatrice},"""{p:1:Eu matei você dentro de um quarto fechado perfeito, com janelas, portas e qualquer outro método de entrada ou saída bloqueado}!!"""
{f:5:Ange Beatrice},"""Certo, jogarei o seu jogo. Repetição requisitada!!!"""
