Speaker,Brazilian Portuguese (PT)
{f:5:Beatrice},""".........E agora que você alcançou este nível, não seria estranho para você se graduar de uma bruxa aprendiz a qualquer momento. A partir de hoje, eu devo introduzir você à novas e ainda mais divertidas formas de magia."""
{f:5:Beatrice},"""......Deste momento em diante, você deve ser chamada de {f:5:Maria}, a Bruxa das Origens Aprendiz."""
Ushiromiya Maria,"""O que é Bruxa das Origens...?"""
{f:5:Beatrice},"""Mm. É o título de uma bruxa que busca se tornar um Criador. Agora, você é apenas uma Encantadora, que possui força para apenas soprar poder mágico em pequenos objetos em seu entorno."""
{f:5:Beatrice},"""......Mas após mil anos de treinamento, não é impensável que você seja capaz de criar não apenas o seu próprio {i:sistema} de magia, mas até mesmo uma galáxia."""
{f:5:Virgilia},"""......O talento de uma Bruxa das Origens é muito raro. Mesmo que todos o possuam quando pequenos, ninguém consegue preservá‐lo. ......Este título é também uma prova de que você não perdeu seu imaculado coração."""
Ushiromiya Maria,"""Uu!! Bruxa das Origens, incrível! Vou ser uma! A Maria vai ser uma Bruxa das Origens Aprendiiiiiz!"""
Sakutarou,"‘Maria, isso é muito legal...! A Bruxa das Origens, incrível, incrível, uryuu!’"
{f:5:Beatrice},"""Eventualmente, você provavelmente será capaz de chamar a si mesma pelo título de uma bruxa completa — Lady {f:5:Maria}, a Bruxa das Origens. ......É uma boa hora para dar, não apenas ao Sakutarou, mas a você também, uma aparência digna de seu rank."""
{f:5:Beatrice},""".........Certo. Eu devo conceder a você uma roupa adequada de quem, enquanto aprendiz, é digna de chamar a si mesma de bruxa."""
,"Quando Beato balançou o cachimbo que era sua varinha, muitas borboletas douradas apareceram do nada, agrupando‐se ao redor de Maria, garantido a ela um maravilhoso vestido."
,"Dotado de fofura e majestosidade, era de fato uma adequada peça de vestuário para a garota que eventualmente assumiria o nome de Bruxa das Origens..."
Ushiromiya Maria,"""Incrível...!! Incrível incrível incrível incrível!! Tão fofo, tão fofo! Quero mostrar essas roupas para a mamãe também...!! Posso?"""
{f:5:Beatrice},"""O vestido completo de uma bruxa não deve ser mostrado de forma indiscriminada. Tal coisa possui maior valor se você a reservá‐la para as mais grandiosas ocasiões. *gargalhada*!"""
,"Então, a Grande Bruxa, a bruxa, a bruxa aprendiz e seu novo amigo, Sakutarou, passaram seu tempo se divertindo enquanto tomavam chá juntos......"
Ushiromiya Maria,""".........Viu? Veja como eu estou feliz. E veja como é divertido."""
Ushiromiya Ange,"""..........................."""
Ushiromiya Maria,"""Por favor, não tenha medo de ser feliz. Se tornar feliz não é a mesma coisa que aceitar a sua atual infelicidade. Significa criar uma nova felicidade junto à sua atual infelicidade. Essa é a Magia das Origens."""
Ushiromiya Ange,"""......Eu...não queria reconhecer meu mundo atual. ......Eu não poderia continuar a aceitar tamanho isolamento em um mundo tão doloroso. ...É por isso que, mesmo que eu estivesse fascinada pelo seu mundo, Maria onee‐chan, ......eu não consegui cruzar a linha final."""
Ushiromiya Maria,"""............Eu vou ensinar a você. Sobre a Magia das Origens da Maria. Não, eu já ensinei antes, certo? E você foi capaz de usá‐la. Esqueceu......?"""
Ushiromiya Ange,"""..........................."""
Ushiromiya Maria,"""Você também é uma bruxa aprendiz, Ange, com seu nome sendo parte da Mariage Sorcière, não é mesmo?"""
Ushiromiya Ange,"""............Sim. Sim, isso era verdade. .........A Mariage Sorcière, ...um nome nostálgico. ......Meu nome também passou a fazer parte em determinado ponto, não passou...?"""
