Speaker,Brazilian Portuguese (PT)
Furudo Erika,"""Então, eu corri por toda a mansão, visitei todas as cenas dos crimes e............{p:1:matei todos mais uma vez}!"""
{f:5:Beatrice},"""M‐......Mas.........o quê...............?"""
{f:5:Bernkastel},""".........É claro, ela não poderia matá‐los da forma que bem entendesse. ......Precisava ser um método de assassinato perfeito, bom o suficiente para que suas mortes pudessem ser determinadas com a verdade vermelha. ......Erika fez questão de garantir."""
{f:5:Bernkastel},"""A forma como cada um foi morto é diferente, .........mas, logo após, {p:1:ela cortou completamente a cabeça de todos que matou}. ......Esse método de assassinato é sólido o suficiente para ser chamado de verdade vermelha, certo...? Lambda......?"""
{f:5:Lambdadelta},"""......É...............É válido. Nenhum humano poderia sobreviver.........após ser decapitado...!"""
{f:5:Beatrice},"""T‐Teria mesmo como você ter cortado todas as cabeças sem respingar sangue em você?!"""
Furudo Erika,"""Por exemplo, você pode pegar um grande saco de lixo da cozinha e usá‐lo para segurar a faca. ......Então, se você cobrir todo o corpo com o saco de lixo enquanto faz isso, é possível bloquear praticamente todo o sangue que jorrar."""
Furudo Erika,"Naturalmente, eu preparei uma faca e um saco para cada pessoa que eu matei, e deixei os itens na cena dos crimes."
Furudo Erika,"É claro, eu não me humilhei ao andar ao redor deles, deixando sangue pelo corredor e sujando as minhas roupas."
Furudo Erika,"Provavelmente terão sacos de lixo largados nas cenas dos crimes, com minhas digitais neles, mas como o jogo termina antes da chegada da polícia, esses sacos não serão usados como evidência de nada, eles podem ser deixados lá sem problema nenhum."
Ushiromiya Battler,"""......Você é louca? ......Que tipo de...mistério iria...permitir algo assim......?"""
Furudo Erika,"""Não consigo acreditar que estou ouvindo {i:isso} de uma bruxa do lado da fantasia. Ah, mas não se preocupe. Eu não matei você. ......Eu o encontrei por último e não tive tempo de cortar a cabeça, então só selei todo o quarto com a fita kraft que você me deu."""
Furudo Erika,"""......Mais uma vez, poderia ter sido porque eu sabia que isto aconteceria e eu queria ver você morder a língua. .........*risos*, ......*risos*risos*risos*risos*risos*! Ah, é mesmo. ......Assim como eu posso dizer em vermelho que eu os matei, eu também posso dizer mais uma coisa."""
,"Após tais palavras, a Erika parou por um instante, ......e mesmo assim, ...aaah, ela é mesmo capaz de exibir uma expressão ainda mais horrorosa que todas as anteriores......?"
,"Com isto......a melhor de suas faces, ......ela falou."
Furudo Erika,"""{p:1:Todas as cinco pessoas que eu matei......estavam bem vivas até o momento em que eu as matei}. ......Todas fielmente se fingiram de mortas o melhor que puderam, até o último segundo antes de eu matá‐las, sabia?"""
Furudo Erika,""".........A Maria‐san foi a que mais se esforçou. .........Afinal, mesmo que sua mãe já tivesse sido morta no mesmo cômodo que ela, .........ela continuou se fingindo de morta sem nem perceber...... *risos*, {nobr:*risos*risos*—}"""
{f:5:Bernkastel},"""Hahahahaha, ahha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha...he{0}ha{0}hyah{0}ha{0}ha{0}ha{0}haa{0}ha{0}haaa{0}haaaah!!"""
,Demônio...
,"Até agora, ......muitas bruxas e demônios apareceram neste conto, ......mas pela primeira vez......eu vi......um demônio de verdade......"
Ushiromiya Battler,"""Desgraçada...... ......Suas desgraçadas...... ...Uu......uugyaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhh!!!"""
,"Ao menos, Beato compreendeu todo o roteiro deste conto."
,Este conto......era apenas a história de uma pegadinha.
,"Alguém deve ter tido a ideia de fazer uma brincadeira mais pesada com a convidada inconsiderada, que adorava exibir sua inteligência e atuar o papel de uma grande detetive, ......e diversas pessoas concordaram em participar."
,"Aqueles que seriam as vítimas se dirigiram aos seus respectivos cômodos, colocaram a corrente e se trancaram por dentro, ......e atuaram como mortos......para criar um assassinato de quarto fechado......"
,"......Se você pensar dessa forma, os cômodos escolhidos para os quartos parecem fazer mais sentido."
,"Era natural que Natsuhi ""morresse"" em seu próprio quarto."
,"......Se vai bancar o morto, é natural que você queira ficar deitado na sua própria cama."
,"A vaidade de Eva é grande, então ela deve ter se voluntariado para ""morrer"" no quarto VIP."
,Kyrie estava no escritório de Krauss.
,......Isso provavelmente porque tinha ar‐condicionado e era confortável.
,Rosa e Maria estavam na sala de visitas.
,Um sofá macio seria um ótimo lugar para se fingirem de mortas.
,"......Maria teve o trabalho extra de fazer parecer ainda mais realista, ficando recostada contra a parede."
,Battler estava no quarto de hóspedes. A temperatura dentro dele era agradável.{n}A cama também devia ser muito confortável.
,...Sim. As vítimas do primeiro crepúsculo morreram todas em cômodos confortáveis.
,"Nos jogos anteriores, os corpos costumavam ser encontrados sempre expostos no pátio ou debaixo do gazebo do jardim de rosas."
,No frio depósito do jardim ou na sala da caldeira......
,"Dessa vez, nenhuma vítima estava em ambientes tão inospitaleiros."
,Essa......provavelmente é a verdade.
,"Essa era a história dessa brincadeira, onde ninguém estava realmente morto..."
,E então.........esse......demônio...............transformou em um genuíno caso de assassinato......!
Dlanor,"""......Você tem o direito de falar mal da Lady {f:5:Erika}. ......Porém, ......neste momento, você possui a obrigação de apresentar uma nova lógica que não leve a nenhuma {f:5:contradição}."""
Furudo Erika,"""Cinzas às cinzas, pó ao pó. Cadáveres aos Cadáveres...! Então, Battler‐san? Vamos continuar o jogo!! Por favor, apresente um humano diferente que possa trocar de lugar com você. Se não o fizer, seu truque.........se tornará um erro de lógica......"""
,Agora não há......mais ninguém para vir salvá‐lo.
,Erika matou cada um deles!!
Ushiromiya Battler,"""M‐......Merda......merda, merda, merdaa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aa!!"""
{f:5:Beatrice},"""......Battler‐san, por favor, acalme‐se...! Agora é hora de enxugar as lágrimas e lutar...! Mesmo que tenha perdido cinco peças que podiam salvar você, ainda há onze pessoas na casa de hóspedes!"""
Ushiromiya Battler,"""T‐Tem razão... ......Krauss, Hideyoshi, Rudolf, ......George, Jessica, Shannon e Kanon! Genji, Gohda, Kumasawa e Nanjo!! Não importa quem seja, contando que alguém possa vir aqui!! Alguém, alguém, venha{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaa!!"""
Furudo Erika,"""Só que nã{‐}ã{‐}ã{‐}ão{‐}ãoo{‐}o{‐}o{‐}o{0}unhéééé{0}unhé{0}unhé{0}unhéééé!! Venham ver isso aquiii{‐}i{‐}i{‐}i{‐}i{‐}iii! Gertruuuude, Corneliaaa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaa!!"""
,"""""Senhoris, permitam‐me ratificar que estamos presentes e de prontidão."""""
Furudo Erika,"""Bwaattleeer‐swaaaaaann!! Você precii{‐}i{‐}i{‐}i{‐}i{‐}i{‐}isa ver iiissssooooo!! Mas o que é iiiiissssooooooo?!"""
,"Erika, quem estava tão excitada que sua pronúncia estava toda comprometida, apontou para duas portas."
,Era o corredor do segundo andar da casa de hóspedes...{n}......Eles estavam em frente ao quarto dos primos e o quarto ao lado.
Furudo Erika,"""Olha, olha aqui, aqui! Tem {i:alguma coisa} grudada na {i:poo{‐}o{‐}o{‐}o{‐}orrrtaaaa}!!{n}Que que é isso?! Que que é isso?! Ei, {i:você} sabe, {i:Gertroooooooood}?!"""
Gertrude,"""......Senhoris, fiquem cientes de que este é o selo de fita kraft do quarto dos primos."""
Furudo Erika,"""<OH YEAAAAHHH>!! <VERY GOOOOOD>!! <One more>!!{n}E {i:nesta} porta aaaqui{‐}i{‐}i{‐}i{‐}i{‐}i{‐}iii?!?!"""
Cornelia,"""Senhoris, fiquem cientes de este é o selo de fita kraft do quarto ao lado."""
Furudo Erika,"""<Oh, very GOOD>!! Certo, os dois aí! E, claro, todos aqueles assistindo isso nas TVs de suas residências!! Vaaamos, deem uma boa olhada nos selos de fita kraft das duas portas!! Então, o que acham deles...?! Foram rompidos? Não foram rompidos...? Por favor, bem alto, a verdade vermelha, para que todos possam ouvir!!"""
,"""""{p:1:Senhoris, permitam‐me ratificar. Fiquem cientes de que nenhum está rompido}."""""
Gertrude,"""{p:1:Fiquem cientes de que um selo intacto é, portanto, uma prova de que, até então, a entrada e saída de todos foi negada}."""
Cornelia,"""{p:1:Não é necessário reiteração, mas saibam que passar por ela sem romper o selo é impossível}!!"""
Dlanor,"""{f:5:Good}. ...Battler, é como pode {f:5:ver}. ......Não existe mais ninguém que possa ir ao seu {f:5:resgate}."""
,As vítimas do primeiro crepúsculo foram todas mortas!{n}E a casa de hóspedes permanece selada!!
,Ninguém pode ir ao seu resgate...!!
Ushiromiya Battler,"""Uug......kh......gghh.........!"""
,"Erika já havia antecipado esse movimento desde o início, ......e foi por isso que ela veio com a estratégia repentina de selar esses dois quartos."
,"Com isso, a confusão de Cornelia naquela hora está esclarecida."
,Por que os jogadores do lado humano iriam querem ter tantos humanos livres? Uma pergunta simples e natural a ser feita.
,"Porém, uma vez que você sele {i:todos} os humanos, ......não há mais espaço para a magia intervir."
,Por que a magia é magia?{n}Porque as pessoas que a viram disseram que era magia.
,"Então é possível que a magia existe em um lugar onde não há ninguém?{n}......Não há nenhum problema com isso porque não há nenhuma toxina antimagia, certo...?"
,"Errado! Magia em um lugar onde não há observadores não é diferente de uma delusão, um devaneio!"
,"A magia com resultados deve ser produzida por mãos humanas.{n}Se todos os humanos estiverem selados, então não há como a magia ser criada."
,Essa era a estratégia de Erika para este jogo......seu maravilhoso...xeque‐mate!!
Furudo Erika,"""Muito bem. ......Quem virá para salvá‐lo? Por favor, conte‐me quem é essa pessoa ""real"" que trocou de lugar com você, permanecendo na casa de hóspedes onde estava, e colocou a corrente por dentro. ......Se é que ela existe."""
{f:5:Bernkastel},""".........Então, Battler...? Você quebrou o fio da lógica. ......Quem poderia salvá‐lo? No momento, você está no meio de um erro de lógica."""
Ushiromiya Battler,"""Uugh.........es‐......espera... Eu ainda......estou pensando......!"""
{f:5:Lambdadelta},"""......Battler, você possui dois direitos e uma obrigação. ......Seu primeiro direito é o direto de construir um novo argumento lógico e reconstruir o seu truque de quarto fechado. O seu segundo direto é ser justo e admitir o seu erro de lógica.{n}Sua única obrigação...é escolher uma dessas opções."""
{f:5:Bernkastel},"""Não há misericórdia. Não há restrições no tempo total que você tem para fazer essa escolha. .........*risos*, isso mesmo, o seu tempo é infinito, é eterno."""
{f:5:Beatrice},"""E‐Eu tenho certeza de que ainda existe uma maneira, .........alguma lógica distorcida, uma brecha ou......seja o que for, ......eu tenho certeza que ainda existe uma maneira......!"""
Ushiromiya Battler,"""Estou pensando nisso! E você, Beato?! ......Me avise se descobrir alguma coisa... .........Tenho certeza que a antiga Beato......conseguiria dar um jeito... Ela construiu diversos quartos fechados como esse...!!"""
,Beato se sentiu péssima...
,"......Por que ela era a Beato, ao mesmo tempo que não era?!"
,"É claro, a antiga ela teria pensado em um truque, mesmo sob essas restrições."
,"Se ela apenas pudesse fazer o mesmo, ela poderia guiar Battler à vitória......mas ela não podia fazer isso sendo quem era ela agora!"
{f:5:Bernkastel},"""*risos*. Sim, tenho certeza que você vai pensar em um bom truque. Eventualmente, certamente, provavelmente, quem sabe. ......Mas tenho bastante confiança de que é impossível. *risos*risos*risos*risos*!!"""
{f:5:Lambdadelta},"""......Então, Battler. ......Vamos retornar ao quarto de hóspedes. A partir de agora, este será o seu mundo."""
,"Mais uma vez, ......eles retornaram para o quarto de hóspedes levemente resfriado."
,"Era o mesmo quarto de antes, é claro, ......mas parecia como se uma inquietante escuridão o tivesse invadido..."
{f:5:Bernkastel},"""Este é o quarto que você passará os seus dias de agora em diante. .........Você só precisa escapar daqui, da forma como desejar."""
Furudo Erika,"""......Mas tem algumas condições. ......Acredito que já esteja ciente, mas são todas coisas que você forçou em si mesmo."""
Furudo Erika,"""......Primeiro: {p:1:este quarto é um quarto fechado que foi criado por dentro. Os selos das janelas estão intactos, logo não há como escapar por elas. É claro, também não há como escapar pelo banheiro}."""
Furudo Erika,"""{p:1:......Irei simplificar. Não há saída deste quarto que não seja esta porta. Porém, a corrente da porta está colocada. Você pode removê‐la e colocá‐la o quanto quiser, mas só pode fazer isso por dentro. Ademais, vocês é livre para passar pela porta, mas sair enquanto a corrente estiver fora do lugar não contará}. Você precisa demonstrar que é capaz de escapar deste quarto com a corrente ainda conectada......!!"""
{f:5:Beatrice},"""......Mas......não tem como ele conseguir......"""
{f:5:Lambdadelta},"""Não é possível que ele faça isso? Ele mesmo fez este quarto fechado...!!"""
{f:5:Bernkastel},"""Nós preparamos...apenas uma saída além da porta. ......Esta seria o banheiro."""
Furudo Erika,"""Minha piedosa mentora preparou uma última forma de sair, caso você falhe em pensar em um truque para escapar. ......Peço que ouça agora!!"""
,{f:5:Bernkastel} guiou Battler até o banheiro.
,Era apenas um banheiro normal.
,"A armadilha montada para surpreender Erika e ganhar mais tempo para Battler, já não estava mais funcionando."
,"Contudo, o conjunto de arame e os alicates que foram usados para preparar aquela armadilha...permaneciam dentro da banheira vazia."
Ushiromiya Battler,"""Você está dizendo......que eu posso usar isso para me ajudar a escapar.........?"""
{f:5:Bernkastel},"""Sim, sinta‐se à vontade. É um presente.......Mas não importa o que use, você não pode trancar o quarto por fora. E também não pode enganar os selos, tá bom? Essas ferramentas não estão aqui para ajudá‐lo a aplicar algum truque na corrente. ......Elas estão aqui para ajudá‐lo a escapar deste quarto por um meio mais direto..."""
Ushiromiya Battler,"""......C‐......Como eu deveria usá‐las......?"""
{f:5:Lambdadelta},"""........................ ......Como esperado da minha Bern. ......A sua mente......nunca deixa o {i:gore} de lado........."""
{f:5:Bernkastel},"""Há uma saída que leva direto para o lado de fora deste banheiro. ......Consegue encontrá‐la?"""
{f:5:Beatrice},"""......E‐......Está dizendo que..........."""
Ushiromiya Battler,"""V‐Você entendeu, Beato...?! Por favor, diga...!!"""
{f:5:Beatrice},"""Isso é............i‐......impossível........."""
Ushiromiya Battler,"""Por favor, onde fica?! Me diga!! Não podemos deixar o jogo acabar assim!!"""
{f:5:Beatrice},"""Ali......"""
Ushiromiya Battler,"""Hã? Onde......? Debaixo...da banheira......?"""
Furudo Erika,"""Não consegue ver? Tem um buraco redondo que leva direto para fora deste quarto."""
{f:5:Lambdadelta},"""......Embora seja bem pequeno......"""
Ushiromiya Battler,"""S‐......Suas.........suas.........aahh......nngggyaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhh......"""
{f:5:Bernkastel},"""É o dreno que fica no fundo da banheira. Você pode sair por ele sem tocar na corrente da porta. Mas seu corpo é meio grande demais para passar por essa saída. ......É por isso que eu decidi emprestar essas ferramentas."""
,Escapar......pelo dreno...? Como...?
,"Ela não está se referindo a usar esses alicates por mil anos para aumentar o diâmetro do buraco, está...?"
,Battler e Beato......já haviam entendido.
,......Eles entenderam a opção demoníaca que os demônios estavam propondo......
Furudo Erika,"""É só usar esses alicates......e cortar o seu corpo em pedacinhos para passar."""
{f:5:Bernkastel},"""......Belisque, corte e arranque. ......Você pode se recostar na banheira e ficar bem relaxado enquanto toma um banho quente......e começar com seus dedos...cortando e enxaguando, cortando e enxaguando... Só continue fazendo isso e, oh, mas que incrível, quando ver, já vai ter escapado do quarto fechado."""
Furudo Erika,"""‘Oh, mas que incrível’ não é, minha mentora...! Parece que os irmãos vão terminar do mesmo jeito...! Heheh......heh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eeh{0}eh{0}eheh!!"""
{f:5:Lambdadelta},"""Mas, Bern...? Se ele fizer isso, a mão que estiver segurando o alicate vai ficar para trás."""
{f:5:Bernkastel},"""É pra isso que temos o arame... ...Antes de tudo, o Battler vai ter que enrolar o arame ao redor do pulso e esticar a outra ponta até o corredor, através da fresta da porta. ......Você deve ser capaz de passar ao menos um punho pela fresta deixada pela corrente da porta."""
{f:5:Bernkastel},"""......Se conseguir ficar bem pequenininho, eu ficaria feliz em puxar o arame pelo corredor e salvar você."""
Furudo Erika,"""Minha mentora, se você fizer isso, eu o quero!! O punho do Battler...eheheh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eeh{0}eh{0}eh{0}eh{0}eh{0}eheh!!"""
{f:5:Bernkastel},"""E vai usar ele para qual propósito...? Mas não, eu já decidi que irei usá‐lo como coçador para as costas. Quando a hora chegar, eu irei coçar as suas costas com ele. É o que está querendo?"""
Furudo Erika,"""S‐Siiim, minha mentora... ...A minha mentora vai coçar as minhas costas...com a mão do Battlerhaha{0}ha{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aha{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhh!!"""
{f:5:Lambdadelta},"""........Acha elas irritantes e chatas? Irritantes? Canalhas? ......Não se preocupe, vai ficar silencioso muito em breve. ......Até que consiga escapar deste quarto, todo o ruído que possa perturbar seus pensamentos.........desparecerá por toda a eternidade."""
Ushiromiya Battler,"""I‐Isso é um alívio... Ficarei feliz com o silêncio...!"""
{f:5:Lambdadelta},"""..................Aqui vai......um conselho de uma sobrevivente do inferno. ......Aproveite a vivacidade o quanto puder. .........Até mesmo os insultos irritantes que está ouvindo agora.........serão úteis na forma de queridas memórias para preservar a sua sanidade nas profundezas do eterno silêncio."""
{f:5:Lambdadelta},".........Você odeia a Bern e a Erika?{n}Então, esse é o presente de despedida delas."
{f:5:Lambdadelta},".........Enquanto as odiar, você será capaz de continuar sem desistir."
{f:5:Lambdadelta},"Desistir tem um significado completamente diferente aqui, sabia...?"
{f:5:Lambdadelta},".........Uma vez que desista, {i:ainda} não poderá escapar e, percebendo que este inferno é eterno, ......você vai desejar ter se preparado antes."
{f:5:Beatrice},"""Você acabou de se dizer uma sobrevivente......? ......Então, .........você também......"""
{f:5:Lambdadelta},"""......Sabe, ............de vez em quando, ...aquele terror volta com tudo. .........Eu me pergunto......se eu realmente escapei daquele inferno. .........E se......e eu já tiver enlouquecido há muito tempo.........e eu ainda esteja aqui.........apenas tendo delusões sobre estar aqui, conversando alegremente com vocês...? .........Aquele pesadelo ainda me aterroriza..."""
{f:5:Lambdadelta},""".........E, por isso, eu preciso sentir constantemente...que isso não é realmente um sonho... ......Ei, ......vocês são......mesmo.........reais......? ...Não são só uma delusão insana que estou tendo dentro daquele inferno, ......né......? Né? .........Né......?"""
,Havia algo na expressão súplica de {f:5:Lambdadelta} que era capaz de enviar calafrios pela espinha.
,"Provavelmente era mais terrível do que qualquer outra palavra ameaçadora que ela poderia ter usado, junto a mais vil expressão em sua face......"
,Estava na hora de Battler entender.
,"......Um erro de lógica não é algo tão patético no qual você possa só colocar a língua para fora, pedir desculpas e dizer que vai tomar mais cuidado na próxima......"
,"Mesmo que você sinta que a luta chegou em um ponto onde você não pode mais voltar atrás, arriscar um erro de lógica e deixar que a sorte decida......{i:nunca} é......um risco no qual você deveria tomar."
,"Era hora dele jogar a toalha e entender o verdadeiro risco e o terror implícito nas palavras ""apostar a vida em uma luta"", as quais deveriam soar muito excitantes para um homem......"
{f:5:Beatrice},"""Battler‐san, aguente firme...! Eu também pensarei muito sobre isso! Devotarei tudo o que tenho para pensar em um truque capaz de escapar deste quarto...! Eu virei para salvá‐lo...!!"""
Ushiromiya Battler,"""B‐......Beato...... ...Uuu......uuua{0}a{0}a{0}arrg{0}g{0}g{0}g{0}ghhhh...... Vou mostrar a você que eu definitivamente...vou pensar em alguma coisaaaaaaa......"""
{f:5:Bernkastel},"""Bem, é uma pena, mas chegou a hora de irmos. Não devemos mais ficar atrapalhando o trabalho dele."""
Furudo Erika,"""Até mais, Battler‐san. ......Ou, como você diria, {i:see you again}, não é?{n}{i:Have a nice day}...*risos*risos*risos*risos*!"""
{f:5:Lambdadelta},""".........Até mais, ......Battler. ......Boa sorte."""
{f:5:Beatrice},"""Battler‐san, não desista...! Você definitivamente vai pensar em um truque! Eu também vou pensar, eu virei para salvá‐lo!!"""
Ushiromiya Battler,"""B‐......Beato............?!"""
,"Antes que ele pudesse terminar de dizer o nome de Beato, ......todas desapareceram.{n}......Elas não desapareceram em um spray de ouro, nem se transformaram em borboletas douradas e saíram voando..."
,"Como se nunca tivesse tido ninguém no quarto junto com ele, ......Battler piscou uma única vez, .........e todas haviam desaparecido."
,"Nada restou — nem suas vozes, suas presenças, seus calores, ......nem mesmo o fraco perfume que Beato usava."
,O frígido ar do quarto foi envelopado unicamente pelo solitário som do vento e da chuva......
,Com esse avassalador sentimento de isolamento......eu finalmente comecei a perceber.........o quão horrível seria......essa punição......
Ushiromiya Battler,"""M‐......Merda, aquelas desgraçadas... ......Não pode ser tão difícil sair de um quarto desses...... Quero dizer, quartos são feitos para que pessoas entrem e saiam deles, certo...? ......Se é impossível fazer isso, então não deveríamos chamar isto de quarto."""
,Isso é estúpido... ......É fácil destrancar a tranca e tirar a corrente por dentro.
,"......Merda... ......Por algum motivo, eu sempre fui atrapalhado, ......e remover correntes de porta sempre foi algo complicado para mim."
,"Aha, ......saiu. Heheh, ......heh......que quebra‐cabeça idiota.{n}Vejam, ......agora a porta está completamente aberta, ......vejam..."
,......Ei......o que é essa sensação gelada na minha garganta......?
,Que merda é essa.........?
,"......Por que, do nada, uma coleira de ferro apareceu no meu pescoço......e está conectada a corrente?"
,"Merda, quem faria algo assim...?"
,"......Q‐Quando eu recoloco a corrente da porta, ela desaparece. E quando eu removo, ela volta."
,"A corrente é bem longa, então eu consigo dar uma pequeno passo ao corredor.{n}Mas não consigo me afastar da porta..."
,"Então, se eu fechar a porta, .........ficar do lado de fora e enfiar a minha mão pela fresta.........e, de alguma forma, colocar a corrente...... .........Uuu......geh......"
,"Por que......eu sempre fui tão desajeitado... .........Eu não sou realmente atrapalhado, ......é só que eu e correntes de portas não nos damos bem juntos... Droga, ......odeio correntes de porta, ...odeio correntes...... Por que......não funciona......? Por que......eu não consigo colocar a corrente pelo lado de fora......? Merda...merda...merda... ......Nng......ggyaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhhh...!!!"
{f:5:Beatrice},"""......Battler‐san, ......Battler‐san!! Aguente firme, aguente firme...!!"""
Ushiromiya Battler,"""........................... ......Não consigo......sair............ggh......kk........."""
,"Beato chamou por Battler repetidamente, sacudindo seus ombros com força, ......mas agora, os olhos de Battler estavam brancos."
,......Suas palavras não chegariam até ele......
,e {f:5:Bernkastel} e Erika já haviam indo embora.
,"O jogo foi oficialmente suspenso até que Battler pudesse pensar em um novo truque, ......mas era dúbio se ele seria retomado, mesmo após mil anos...ou mais..."
{f:5:Lambdadelta},""".........Certo, estou partindo. ......Até mais, vocês duas."""
{f:5:Beatrice},"""N‐Não é preciso dizer ""até mais""...! Nós vamos — nós vamos pensar em um truque há tempo, e o jogo será retomado! Não tomaremos o seu tempo...! Então fiquem aqui um pouco mais...! Por favor...!!"""
{f:5:Lambdadelta},"""......Nós já ouvimos essas mesmas palavras vindas das bocas de outras bruxas. ......E já ouvi que quase nenhum realmente foi capaz de retomar seus jogos. ......Até onde sei, as únicas duas são eu......e a Bern."""
{f:5:Beatrice},"""Por que......por que uma pessoa que sabe sobre esse inferno, jogaria outra pessoa nele?! Só porque está entediada? Só isso?!"""
{f:5:Lambdadelta},"""...............Sim, só isso. ......É para escapar do tédio. ......Porque, quando ficamos entediadas, ......nós lembramos. Nós lembramos daquele inferno. .........E, sabe, ......ao jogar outra pessoa naquele inferno, ......nós percebemos que, olha, somos nós aquelas do lado de quem joga, ......e isso significa que não somos nós quem está no inferno. .........Se não continuarmos fazendo isso, .........então o medo daquele inferno vai continuar a nos aterrorizar..."""
{f:5:Beatrice},"""......Se vocês conseguiram escapar, então ele também consegue! Eu vou salvá‐lo...!! Tenho certeza disso......!!!"""
{f:5:Lambdadelta},"""{i:Certeza}......? ......Você está diante da Bruxa da Certeza, {f:5:Lambdadelta}, e jura ter certeza...?"""
{f:5:Beatrice},"""Sim! Certeza absoluta...!!"""
{f:5:Lambdadelta},"""................................. ......Muito bem. Eu era a guardiã da antiga você mesmo. ......Embora a atual você seja diferente, ......eu farei um último favorzinho. ......Darei a você um presente de despedida."""
{f:5:Beatrice},"""E o que......seria...?"""
{f:5:Lambdadelta},"""Esperança. .........A esperança de que, contanto que mantenha a sua ""certeza"", seu desejo definitivamente vai se realizar."""
{f:5:Beatrice},"""........................"""
{f:5:Lambdadelta},"""Ouça. A antiga você era a Bruxa do Infinito {f:5:Beatrice}. ......Você costumava amar romances policiais que retratavam crimes impossíveis, e você costumava alegar que uma bruxa existia, para fazer muitas pessoas acreditarem na magia...como o primeiro degrau para se tornar uma bruxa."""
{f:5:Beatrice},"""......Romances......policiais...?"""
{f:5:Lambdadelta},"""Sim. A antiga você era uma ávida leitora. ......Uma amante de romances policiais e assassinatos de quartos fechados......uma superespecialista em crimes impossíveis. Após devorar livro atrás de livro, e ler incontáveis truques de quarto fechado, ......você perceberia o truque original supremo, e o usou para formar o núcleo do seu sistema de magia."""
{f:5:Lambdadelta},"""......O Battler contou a você, certo? ......Ele te disse que a antiga você definitivamente teria pensado em uma forma deste dilema. .........Eu irei reconhecer isso. Sob o nome da Bruxa da Certeza, {f:5:Lambdadelta}, eu garanto isso. ......A antiga você definitivamente teria resolvido este truque de quarto fechado......!"""
{f:5:Beatrice},"""........................!"""
{f:5:Lambdadelta},"""......Esse é o meu presente de despedida. ............Tchau. Você jurou certeza à Bruxa da Certeza. Por isso, eu não direi adeus. .........‘Nos veremos em breve’."""
{f:5:Beatrice},"""S‐......Sim. .........Nós nos veremos de novo...em breve......!"""
,{f:5:Lambdadelta} desapareceu no ar fino......
,E deixados para trás na sala de chá da bruxa... ...restaram os dois que detinham do título de Bruxa do Infinito.
,Um estava com os olhos vazios. A outra dava suporte àquele quem jogava ao seu lado.
,"......Ironicamente, ......era o exato oposto......de como a relação deles foi no jogo anterior......"
