Speaker,PS3 Japanese - Censored (JPC)
,そして、病室にまで持ち込み、誰にもその所在を知らせずにベッドの裏に隠していた…。
Ushiromiya Ange,「………まさか、この日記に。……絵羽伯母さんが、あの日、何があったのかを記している……、とでも言うの…」
Hachijo Tohya,「中を読めば、全てがわかるでしょう。……しかし、その錠前を外す鍵の行方がわからないのです」
,私は、はっとする。
,そして自らの胸を見る。{n}そこには兄が掛けてくれた、あの鍵があるはず……。
Ushiromiya Ange,「え？　な、……ないッ。か、……鍵…！」
Amakusa Juuza,「……どうしたんです、お嬢。鍵って？」
Ushiromiya Ange,「私がずっと首に掛けてたでしょ？！」
Amakusa Juuza,「……俺は知りませんぜ。鍵なんざ、ぶら下げてましたか…？」
,すぐに理解する。
,ニンゲンの世界で、私は鍵を手に入れてはいない。
,鍵を持っている私は、……魔女の世界の、ゲーム盤の上の私だ。
Ushiromiya Ange,「鍵を持っている私に戻して。この日記を開けるわ」
,フェザリーヌが指を立て、くるっと回すと、再び世界はぐにゃりと歪む。
,フェザリーヌの書斎に戻ると、私の胸にも、すうっと、首に掛けられた鍵が戻ってくる。
,しかし今度は、同じようにすうっと、……膝の上に置いていた日記が消えてしまう。
Ushiromiya Ange,「日記はどこに？！」
{f:5:Featherine},「ゲーム盤のどこかに存在するだろう。そなたに与えられる鍵穴の一つである以上、必ずどこかに存在するはず」
Ushiromiya Ange,「お兄ちゃんが、どこかに隠している…？」
{f:5:Bernkastel},「……戦人があんたとのゲームを気取る以上、それは恐らく、完全な意味では隠されていないわ」
Ushiromiya Ange,「どういう意味…？」
{f:5:Featherine},「戦人にとって奪われたくないキングであっても。それはゲーム盤に置かれていなければ、ゲームとして成立せぬということ」
Ushiromiya Ange,「つまり、………あの、右代宮家のどこかにあったということ…？」
{f:5:Featherine},「あるいは、すでにそなたには一度、目にする機会が与えられているのかも知れぬ。……詐欺師が一番最初に見せる契約書に、極小の字にて、すでに悪辣なる罠が記してあるかのように」
{f:5:Bernkastel},「……戦人がゲームマスターとして、ミステリーの作法とやらに則るなら。………“手掛りは必ず提示され”、“戦人が負ける選択肢も、必ず提示されている”」
{f:5:Bernkastel},「………縁寿。思い出しなさい。……あんたはすでに戦人の世界で、絵羽の日記を見ているはずよ」
,その時、………私の脳裏に、………この最後のゲームが始まる、一番最初の光景が思い返される。
,あの礼拝堂で。
,……祭壇の上に置かれていた、“錠前の掛けられていた本”……。
,あの本に興味を示したら、……兄は駄目だと、きっぱり言い放った……。
Ushiromiya Ange,「あれが、………絵羽伯母さんの日記………」
{f:5:Bernkastel},「そうよ。右代宮絵羽の日記。あの日の真実を記した、“一なる真実の書”」
Ushiromiya Ange,「……一なる、真実の書……。それに、本当の真実が記されているの？　だってそれは絵羽伯母さんの妄言の可能性も……、」
{f:5:Featherine},「赤き真実で、私が断じよう。……{p:1:右代宮絵羽の日記、“一なる真実の書”には、１９８６年１０月４日から５日にかけての、六軒島の真実が記されている}」
