Speaker,Umineko Project (UP)
{f:5:Beatrice},"{p:2:After all,} {p:2:{f:5:Beatrice} opened this game in order to fight with ""Ushiromiya Kinzo's grandchild, Ushiromiya Battler""}."
{f:5:Beatrice},"{p:2:This gave you the responsibility, as my opponent,} {p:2:to declare in red that you are ""Ushiromiya Kinzo's grandchild, Ushiromiya Battler""}."
{f:5:Beatrice},{p:2:You declined to repeat that}.{n}{p:2:This means the loss of your qualifications}.
{f:5:Lambdadelta},"""......D‐......deny something about that in red... ...Quickly!!"""
Ushiromiya Battler,"""S‐sure... I, {p:1:I am Ushiromiya Battler}...! Given that I'm able to repeat that in red, that should mean that I'm your opponent!!"""
{f:5:Beatrice},"""It may be a fact that you have the name Ushiromiya Battler. However... {p:2:People's names are not exclusive}. {p:2:It is possible for multiple humans to have the name Ushiromiya Battler}."""
{f:5:Beatrice},"""{p:2:What it comes down to is this}. ......{p:2:You are a different person with the same first and last names as Ushiromiya Asumu's son, Ushiromiya Battler}."""
Ushiromiya Battler,"""Wh‐......what......?!! Don't be so stupiiiiiiiiid!! I'm Mom's kid!! Ushiromiya Asumu's kid!!"""
Ushiromiya Battler,"""{p:1:It was from Ushiro}miya Asumu that...—...hkkhk—......nn'g'g'gkkhh......!!! ............*gasp*!"""
Ushiromiya Battler,"""Shit!! Why?! Why can't I say that I was born from my mom?! How could something so stupid be true?!"""
{f:5:Beatrice},"""No need to suffer. I will not toy with you. ......This is checkmate. {p:1:You are not Ushiromiya Asumu's son}."""
,...............Wha—...............
Ushiromiya Battler,"""You're.........kidding......me..............."""
{f:5:Beatrice},"""Who are you? What person calling themselves Ushiromiya Battler?"""
Ushiromiya Battler,"""W‐...wait a second... ......I am...Ushiromiya Battler...... It was from Ushiromiya Asumu that I was born, and I'm Mom and Dad's son...!"""
{f:5:Beatrice},"""No. There is no way that you are the Ushiromiya Battler with qualifications as my opponent. And as proof..."""
Ushiromiya Battler,"""Proof?!"""
{f:5:Beatrice},"""You do not know of that sin six years ago."""
Ushiromiya Battler,""".........Uh, .........th‐that's............"""
{f:5:Beatrice},"""No, if you were the true Ushiromiya Battler, you would not commit a sin. But consequently, a sin did occur, a span of six years became a blank space, and a man who knew nothing of that time appeared on Rokkenjima calling himself Ushiromiya Battler. ............The truth of it all...goes like this."""
,"Six years ago, ......the true Ushiromiya Battler, qualified to be my opponent, was already dead."
,You were involved in a plot by Rudolf having something to do with distribution of the inheritance...a body double set up in Ushiromiya Battler's place.
Ushiromiya Battler,"""I, ......I've never heard anything so stupid......... .........That's......just......absurd............"""
{f:5:Lambdadelta},"""......B‐Battler......! Get ahold of yourself...!!"""
{f:5:Bernkastel},"""...........................Well. ...If he can't counter back, there's nothing more to do. ...Battler did not possess the qualifications. That's how it is."""
{f:5:Lambdadelta},"""A‐are you okay with that, Bern?! If you accept that, you'll lose too, you know?!"""
{f:5:Bernkastel},"""Uh, and you'll win. ......Why are you taking Battler's side......?"""
{f:5:Lambdadelta},"""Mgh, ............mghhh..."""
{f:5:Bernkastel},"""How disappointing, Battler. .........It really is disappointing that you didn't have the qualifications to be {f:5:Beatrice}'s opponent. I was careless myself. I can't believe I bet on an unqualified piece. ............You've defeated me utterly, {f:5:Beatrice}."""
{f:5:Beatrice},"""......There is no victory or defeat. The opponent will simply disappear. Perhaps I should say that he was never there in the first place."""
Ushiromiya Battler,"""But then......who.........am I......? Am I......not Mom and Dad's kid......?!"""
Ushiromiya Battler,"""Who am I...... What am I......? ............If I'm not Mom's kid, ......then what, are you saying I'm some total stranger's kid with no relation to them at all?!"""
{f:5:Beatrice},"""If that is the case, it would mean that you do not share Kinzo's blood. Either way, you are not qualified to compete in this game."""
Ushiromiya Battler,"""...............Absurd..................absurd..............."""
{f:5:Beatrice},"""Enough. ......I was slightly aware that you might not be Ushiromiya Battler in the first place. ......So, I had to question you. I had to ask about something the real Battler would have known."""
{f:5:Beatrice},"""............What a shame. I even bet on the one in a quadrillion chance of a miracle, that you might really be Ushiromiya Battler. However, it looks like you're a different person with the same first and last names after all."""
Ushiromiya Battler,"""............kh.........uuunghhh............"""
,"Bit by bit, Battler's form......began to be clouded in darkness..."
,"No, maybe it was the other way around. ......The whole world was becoming clouded in darkness, leaving only Battler behind..."
,"Battler was down on all fours, hanging his head and repeatedly questioning himself."
,"......However, he would never be given an answer......"
,"In the world stained with darkness, Beato spoke something, and {f:5:Lambdadelta} ran up to Battler yelling something very quickly, but it already seemed very far away, and it didn't reach his ears..."
,"............Then he, .........not knowing who ""he"" was, ............erased...himself............"
{f:5:Lambdadelta},"""BATTLEEEEEEEEEEER......!! ......nn...gh........."""
{f:5:Beatrice},"""Now the opponent has disappeared. ......Well then, if you would excuse me. And ladies, you should prepare for your journey. No more festivities are prepared for in my territory. It was good seeing you. ......Goodbye."""
,"Without saying anything more, Beato clouded her own form in darkness as well, and disappeared......"
{f:5:Lambdadelta},"""A‐.........are you......alright with this?! Battler......d‐disappeared, you know?! Someone who hates losing as much as you do is okay with this?!"""
{f:5:Bernkastel},"""..................Weren't you betting on my defeat? Then you should be over the moon. Congrats, Lambda. Well then, let's meet again in some other world, okay?"""
{f:5:Bernkastel},"""That said, there are endless fragment worlds out there. The probability of us having some connection again somewhere is probably truly less than one in a quadrillion. ............Alright, it was fun. Bye‐bye."""
{f:5:Lambdadelta},"""Ah, ...wait up, Bern...!!!"""
,"Chasing after {f:5:Bernkastel}, who had disappeared first, {f:5:Lambdadelta} disappeared as well..."
,"Then, after everyone had disappeared, .........there was no one left in the study."
,"It returned to silence, almost as though no one had been there from the beginning.{n}......No one was here in the first place."
,"The silent study told of that wordlessly, and the sound of the wind and rain began to fill the room bit by bit......"
,"In a world where everything had sunk into darkness, Beato questioned herself."
{f:5:Beatrice},"""......The fact is............from the very beginning, magic should only have been used within Mariage Sorcière."""
Ushiromiya Maria,"""............Yes. ...I thought that too, ......when Ange happened."""
{f:5:Beatrice},"""The witches' alliance began with you and me. Just two people. ......Mixing in other people was the first mistake..."""
Ushiromiya Maria,""".........It was just so much fun. ...That's why we wanted to add other people close to us into that circle. And in that way, we wished for the witches' alliance to grow forever larger, so everyone could have fun using magic together, and all become happy."""
{f:5:Beatrice},"""But.........in the end, you and I were the only ones able to understand magic."""
Ushiromiya Maria,"""We're......the only two witches in this world, brought together by a miracle. .........As long as I have you, Beato, I don't need anyone else anymore."""
{f:5:Beatrice},"""............Nor I. As long as you are here, I no longer need anyone else."""
Ushiromiya Maria,"""In the very first moment that Mariage Sorcière was formed, ......it was already complete."""
{f:5:Beatrice},"""...............That is...so. That is truly so......"""
,"It was a witches' alliance to make everyone happy together, with magic.{n}......I wonder when it got this screwed up?"
,What was I trying to do when I started this game?{n}......I can't really remember even that.
,"No, I may remember, ...but that's a feeling I now wish to throw away to the far side of oblivion."
Ushiromiya Maria,""".........It's alright. Let's just forget everything, okay? Our little two‐person Mariage Sorcière. ......We'll accept each other. And no one will be able to hurt us. So we won't be hurt anymore. We won't cry."""
Ushiromiya Maria,"""Let's forget everything. ............Okay, Beato? ......We...are eternal......"""
{f:5:Beatrice},"""..............................Maria...... ............uuuuuuuu, .........uuuuuuuuuuuuu...!!"""
