Speaker,Arabic (AR)
,......ﻭﻋﻠﻰ ﻫﺬﺍ ﺍﻟﻔﻬﻢ، ﺗﻨﺘﻈﻢ ﺍﻷﻣﻮﺭ.
, ﻟﻜﻦ......ﻫﻞ ﻗُﺘﻠﺖ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﺣﻘﺎً ﺑﺴﻼﺡٍ ﻧﺎﺭﻱّ؟
, ﻓﻘﺪ ﻗﺎﻟﺖ ﻟﻲ ﻋﺒﺮ ﺍﻟﻬﺎﺗﻒ ﺇﻧﻬﺎ ﺗﺘﻌﺮﺽ ﻟﻠﻬﺠﻮﻡ ﺭﻏﻢ ﺗﺤﺼﻨﻬﺎ ﺩﺍﺧﻞ ﻏﺮﻓﺔٍ ﻣﻮﺻﺪﺓ.
, ﻭﻛﺎﻧﺖ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ {i:ﻣﻘﻔﻠﺔً}.
,......ﺛﻢّ ﺇﻧّﻬﺎ... ﺫﻛﺮﺕ ﺷﻴﺌﺎً ﻋﻦ ﺧﻴﻂٍ ﺫﻫﺒﻲٍّ ﻃﺎﺭَ ﻋﺒﺮ ﺛﻘﺐ ﺍﻟﻤﻔﺘﺎﺡ ﻓﻬﺎﺟﻤﻬﺎ.
, ﻭﻟﻘﺪ ﻭُﺟﺪﺕ {i:ﺑﺎﻟﻔﻌﻞ} ﺃﺭﺑﻌﺔُ ﻣﻮﺍﺿﻊ ﺣﻮﻝ ﺟﺜﻤﺎﻥ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﻣﺜﻘﻮﺑﺔ، ﻛﺄﻧﻬﺎ ﻣﻦ ﺃﺛﺮ ﻫﺠﻮﻡٍ ﻣﺎ.
,.........ﻟﻜﻦ ﺭﻏﻢ ﺫﻟﻚ......ﺧﻴﻂٌ ﺫﻫﺒﻲّ.........ﻳﻬﺎﺟﻤﻬﺎ ﻣﻦ ﺛﻘﺐ ﺍﻟﻤﻔﺘﺎﺡ...؟
, ﻧﻈﺮﺕُ ﺇﻟﻰ ﺍﻟﺒﺎﺏ ﻣﻦ ﻣﻮﺿﻊ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ.
, ﻓﻠﻮ ﻛﺎﻥ ﻣﻦ ﺗﻠﻚ ﺍﻷﻗﻔﺎﻝ ﺍﻟﻌﺘﻴﻘﺔ ﺍﻟﺘﻲ ﺗﺮﺍﻫﺎ ﻓﻲ ﺃﻓﻼﻡ ﺍﻟﻐﻤﻮﺽ ﺍﻟﻘﺪﻳﻤﺔ، ﺣﻴﺚ ﻳﻤﻜﻨﻚ ﺃﻥ ﺗُﺒﺼﺮ ﺍﻟﺠﺎﻧﺐ ﺍﻵﺧﺮ، ﻟﻜﺎﻥ ﻓﻲ ﺍﻷﻣﺮ ﺑﻌﺾ ﺍﻟﻤﻌﻘﻮﻝ.
, ﻟﻜﻦ ﺭﻏﻢ ﺃﻥّ ﺃﺑﻮﺍﺏ ﺍﻟﻘﺼﺮ ﻗﺪﻳﻤﺔُ ﺍﻟﻄﺮﺍﺯ، ﺇﻻ ﺃﻥّ ﺃﻗﻔﺎﻟﻬﺎ ﻣﻦ ﺍﻟﻨﻮﻉ ﺍﻷﺳﻄﻮﺍﻧﻲّ ﺍﻟﻤﻌﺘﺎﺩ ﺍﻟﺬﻱ ﺗﺮﺍﻩ ﻓﻲ ﺑﻴﻮﺕ ﺍﻟﻨﺎﺱ.
,......ﺃﻱ ﺇﻥّ ﺍﻟﺒﻨﺎﺀَ ﻧﻔﺴﻪ ﻻ ﻳُﺒﻘﻲ ﺛﻘﺒﺎً ﻧﺎﻓﺬﺍً ﺇﻟﻰ ﺍﻟﺠﻬﺔ ﺍﻷﺧﺮﻯ.
, ﻓﻤﻬﻤﺎ ﺩﻕّ ﺍﻟﺠﺴﻢُ ﺍﻟﺪﺍﺧﻞ، ﻻ ﻳُﻌﻘﻞ ﺃﻥ ﻳﻨﻔﺬ ﻣﻦ ﺍﻟﺨﺎﺭﺝ ﻋﺒﺮ ﺛﻘﺐ ﺍﻟﻤﻔﺘﺎﺡ ﻟﻴﻬﺎﺟﻤﻬﺎ.
,.........ﻗﻔﻞٌ ﺃﺳﻄﻮﺍﻧﻲّ..........ﺛﻘﺐُ ﺍﻟﻤﻔﺘﺎﺡ.........؟
, ﻟﻜﻦ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﻗﺪ ﺃﻛّﺪﺕ ﺃﻥّ ﺷﻴﺌﺎً ﻛﺎﻟﺨﻴﻂ ﺍﻟﺬﻫﺒﻲ ﻃﺎﺭ ﻣﻦ ﺛﻘﺐ ﺍﻟﻤﻔﺘﺎﺡ،......ﻭﺩﺍﺭ ﻳﺪﻭﺭُ ﺣﻮﻟﻬﺎ، ﻳﺘﺮﺻّﺪﻫﺎ ﻭﻳﻬﺠﻢ ﻋﻠﻴﻬﺎ......
,"""ﺧﻴﻂٌ ﺫﻫﺒﻲٌّ ﻳﻬﺎﺟﻢ ﻣﻦ ﺛﻘﺐ ﺍﻟﻤﻔﺘﺎﺡ""..........ﻟﻢ ﺃُﺩﺭﻙ ﻣﺮﺍﺩَ ﺫﻟﻚ ﺍﻟﺒﺘّﺔ."
, ﻣﻬﻼً، ﻓﻲ ﺍﻟﻮﺍﻗﻊ.........ﻟﻘﺪ ﺗﻮﻗﻌﺖ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﺃﻧّﻲ ﻟﻦ ﺃﻓﻬﻢ ﻣﺎ ﻳﺠﺮﻱ.
, ﻭﻟﻢ ﺗﻜﻦ ﻭﺣﺪﻫﺎ. ﻓﺠﻴﺴﻴﻜﺎ ﻗﺎﻟﺖ ﻣﺜﻠﻬﺎ ﻋﺒﺮ ﺍﻟﻬﺎﺗﻒ.
,......ﺑﻞ ﻣﻨﺬ ﺍﻟﺒﺪﺀ، ﻣﻨﺬ ﺣﺪﻳﺜﻨﺎ ﻣﻊ ﻗﻮﺩﺍ-ﺳﺎﻥ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ، ﻭﻣﻨﺬ ﺗﻠﻘﻲ ﺍﺗﺼﺎﻝ ﻣﺠﻤﻮﻋﺔ ﺍﻟﻌﻢّ ﻛﺮﺍﻭﺱ، ﻛﺎﻥ ﺍﻟﺠﻤﻴﻊ ﻳﻘﻮﻝ ﺷﻴﺌﺎً ﻭﺍﺣﺪﺍً ﻻ ﻳﺨﺘﻠﻒ: 
,.........ﺍﻟﺠﺪّ ﻳﺴﺘﺪﻋﻲ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻭﺍﻟﺸﻴﺎﻃﻴﻦ، ﻭﻳﻘﺘﻞ ﺍﻟﻨﺎﺱ ﺑﺎﻟﺴﺤﺮ.
, ﻭﻗﺪ ﺷﻬﺪﻭﺍ ﺫﻟﻚ ﺑﺄﻋﻴﻨﻬﻢ.{n}ﻻ ﺣِﻴَﻞَ ﻭﻻ ﺃﻭﻫﺎﻡ.{n}ﻻ ﻣﻔﺮّ ﻣﻦ ﺍﻟﺘﺼﺪﻳﻖ.
,......ﻗﺎﻟﻮﻫﺎ ﺟﻤﻴﻌﺎً ﺑﺼﻮﺕٍ ﻭﺍﺣﺪ.
, ﻭﻟﻤّﺎ ﻇﻬﺮﺕ ﺗﻠﻚ ﺍﻟﻤﺮﺃﺓ ﺍﻟﻐﺎﻣﻀﺔ ﺍﻟﺘﻲ ﺗُﺴﻤّﻲ ﻧﻔﺴﻬﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﻛﺪﺕُ ﺃﻧﺎ ﻧﻔﺴﻲ ﺃﻭﻣﻦ ﺃﻧّﻬﺎ ﺳﺎﺣﺮﺓٌ ﺣﻘًﺎ، ﻭﺃﻧﻬﺎ ﺳﺘﻨﺜﺮ ﻭﺣﻮﺵَ ﺍﻟﻤﺎﻋﺰ ﻳُﻤﻨﺔً ﻭﻳُﺴﺮﺓً.
,......ﻏﻴﺮ ﺃﻧّﻲ، ﺑﻌﺪ ﺃﻥ ﺗُﺮﻛﺖُ ﻭﺣﺪﻱ ﻳﻮﻣًﺎ ﺑﺄﻛﻤﻠﻪ، ﻭﻣﺎ ﺍﻧﻘﺸﻊ ﺗﻮﺗﺮﻱ، ﻋﺪﺕُ ﺇﻟﻰ ﺭﺷﺪﻱ، ﻓﺮﺃﻳﺖ ﺃﻥ ﻫﺬﺍ ﺍﻟﺴﺨﻒ ﻻ ﻳُﺼﺪﻕ.
, ﺃﻓﻘﺪﻭﺍ ﻋﻘﻮﻟﻬﻢ ﻓﻲ ﺫﻟﻚ ﺍﻟﻤﻮﻗﻒ ﺍﻟﻔﺬّ ﺍﻟﺬﻱ ﻛﺎﻥ ﺍﻟﻤﻮﺕُ ﻳُﺤﺪﻕ ﺑﻬﻢ، ﻓﺨﻴّﻞ ﺇﻟﻴﻬﻢ ﺃﻥّ ﺍﻟﺴﺎﺣﺮﺓ ﺗﻬﺎﺟﻤﻬﻢ ﺑﺴﺤﺮﻫﺎ؟
,............ﻟﻜﻦّ ﺷﻬﻮﺩًﺍ ﻋِﺪّﺓً ﻧﻄﻘﻮﺍ ﺑﻤﺜﻞ ﻗﻮﻝٍ ﻭﺍﺣﺪٍ، ﻭﻟﻢ ﻳﺨﺎﻟﻒ ﺑﻌﻀﻬﻢ ﺑﻌﻀًﺎ.
,......ﻭﻟﻮ ﻛﺎﻥ ﻗﺎﺋﻞُ ﺫﻟﻚ ﺷﺨﺼًﺎ ﻭﺍﺣﺪًﺍ ﻟﺸﻜﻜﺖُ ﻓﻲ ﺑﺼﺮﻩ ﻭﻇﻨﻮﻧﻪ،......ﻟﻜﻦّ ﺍﻟﺸﻚَّ ﺍﻵﻥ ﻋﺴﻴﺮٌ ﺟﺪًﺍ......
, ﺛﻢّ، ﺑﺠﺎﻧﺐ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ، ﻭﺟﺪﺕُ ﺍﻟﻌﻢّ ﻛﺮﺍﻭﺱ ﻭﺭﺃﺳَﻪ ﻧﺼﻒُ ﻣﻬﺸﻢ.
,......ﻓﻌﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻧّﻪ ﺃﻓﻠﺖ ﻣﻦ ﺯﻧﺰﺍﻧﺔ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ، ﻭﺧﺮﺝ ﻣﻦ ﺍﻟﻤﻤﺮّ ﺍﻟﺴﺮّﻱ ﺍﻟﻄﻮﻳﻞ ﺣﺘﻰ ﺑﻠﻎ ﻫﻨﺎ، ......ﻗُﺘِﻞ.
, ﻭﻗﺪ ﻏُﺮﺱ ﻓﻲ ﻣﻘﻄﻊ ﺭﺃﺳﻪ ﺍﻟﻤﻬﺸّﻢ ﻭﺗﺪٌ ﺑﻨﻘﻮﺵٍ ﻏﺎﻣﻀﺔ،...ﻛﻤﺜﻞ ﺫﺍﻙ ﺍﻟﺬﻱ ﺩُﻕَّ ﻓﻲ ﺟﺒﻴﻦ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ.
, ﻭﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻝ، ﻳﺼﻌﺐ ﺃﻥ ﺃﻇﻦّ ﺍﻟﻮﺗﺪ ﺃﺩﺍﺓَ ﺍﻟﻘﺘﻞ.
,......ﺑﻞ ﻗُﺘﻞ ﺑﺴﻼﺡٍ ﻧﺎﺭﻱٍّ ﻗﻮﻱٍّ ﻛﺄﻭﻟﺌﻚ ﺍﻟﺴﺘﺔ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ، ﺛﻢ ﺑﻌﺪ ﻣﻮﺗﻪ ﺩُﻕَّ ﻓﻴﻪ ﻭﺗﺪٌ، ﻛﻤﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ.
, ﺃﺗُﺮﻯ ﺍﻟﺨﻴﻮﻁُ ﺍﻟﺬﻫﺒﻴﺔ ﺍﻟﺘﻲ ﺗﺤﺪّﺛﺖ ﻋﻨﻬﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﻗﺪ ﻫﺎﺟﻤﺖ ﺍﻟﻌﻢّ ﻛﺮﺍﻭﺱ ﺃﻳﻀًﺎ؟
, ﺃﻳﻮﺟﺪ ﺃﺩﺍﺓٌ ﻣﺎ، ﻛﻤﻨﻈﺎﺭٍ ﺭﻓﻴﻊٍ ﻳﻤﻜﻦ ﺗﺤﺮﻳﻜﻪ ﻛﻴﻔﻤﺎ ﺷﺎﺀ ﺍﻟﻤﺮﺀ.........؟
, ﻭﺃﻥ ﺗﻜﻮﻥ ﻗﺎﺩﺭﺓً ﻋﻠﻰ ﺍﻟﻘﺘﻞ ﺃﻳﻀﺎً......؟{n}ﺣﺎﺷﺎ! ﻟﻢ ﺃﺳﻤﻊ ﺑﻤﺜﻞ ﺫﻟﻚ ﻗﻂّ.
," ﻏﻴﺮ ﺃﻧّﻲ ﻟﻮ ﺑُﺤﺖُ ﺑﺘﻠﻚ ﺍﻟﺮﻳﺒﺔ ﻷﺣﺪٍ ﻣﻦ ﺃﻗﺎﺭﺑﻲ، ﻟﺮﺑّﻤﺎ ﻗﺎﻝ ﻟﻲ: ""ﺫﺍﻙ ﻣﻤّﺎ ﻻ ﻳُﺴﺘﻐﺮﺏ ﻋﻠﻰ ﺟﺪّﻙ ﺃﻥ ﻳﺼﻨﻌﻪ""..."
, ﻓﻤﺎ ﺩﻣﺖُ ﻋﺎﺟﺰﺍً ﻋﻦ ﺩﺣﺾ ﻭﺟﻮﺩ ﺧﻴﻂٍ ﺫﻫﺒﻲٍّ ﻣﺠﻬﻮﻝٍ ﻳﺘﺤﺮﻙ ﺑﺈﺭﺍﺩﺓٍ ﻭﻳﻘﺘﻞ، ﻓﻤﺎ ﺧﻴﺎﺭﻱ ﺇﻻ ﺃﻥ ﺃﻗﺒﻞ ﺑﺴﻼﺡٍ ﻻ ﻳُﻌﻘﻞ، ﺃﻭ.........ﺃﻥ ﺃُﺳﻠﻢ ﺑﺄﻥّ ﻫﺬﻩ ﺍﻟﺠﺮﺍﺋﻢ ﻣﻦ ﻓﻌﻞ ﺍﻟﺴﺤﺮ.
, ﻭﻷﻋﺜﺮ ﻋﻠﻰ ﺍﻟﺠﺜﻤﺎﻥ ﺍﻟﺘﺎﻟﻲ، ﻛﺎﻥ ﻋﻠﻲّ ﺃﻥ ﺃﺧﺮﺝ ﻣﻦ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ ﻭﺃﺗﻔﻘﺪ ﺍﻟﺨﺎﺭﺝ ﻗﻠﻴﻼً.
, ﻭﺧﻠﻒ ﺍﻟﻘﺼﺮ، ﺑﻴﻦ ﺍﻟﺸﺠﻴﺮﺍﺕ ﺍﻟﻤﺘﺸﺎﺑﻜﺔ ﺍﻟﺘﻲ ﻛﺎﺩﺕ ﺍﻟﻐﺎﺑﺔ ﺗﺒﺘﻠﻌﻬﺎ، ﺭﺃﻳﺖُ ﺷﻴﺌًﺎ ﻛﺎﻟﺒﺌﺮ ﺍﻟﻌﺘﻴﻖ.
,......ﻭﻋﻨﺪﻩ ﺗﻤﺎﻣًﺎ ﺭﻗﺪ ﺟﺜﻤﺎﻧﺎ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻭﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ.
, ﻛﻼ ﺍﻟﺠﺜﺘﻴﻦ ﻣﻬﺸّﻢ ﺍﻟﺮﺃﺱ.
,......ﻭﻋﻨﺪ ﺭﺃﺱ ﻛﻞٍّ ﻣﻨﻬﻤﺎ ﺍﻟﻤﺤﻄَّﻢ ﻛﺎﻥ ﻭﺗﺪٌ ﻣُﻠﻘﻰ، ﻏﻴﺮ ﻣﻐﺮﻭﺱ.
,...ﻛﻠﺘﺎ ﺍﻟﺠﺜﺘﻴﻦ ﻛﺎﻧﺘﺎ ﻓﻈﻴﻌﺘﻴﻦ، ﻟﻜﻦَّ ﺍﻟﺘﺤﺪﻳﻖ ﺑﻮﺟﻪ ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ ﺍﻟﺤﺒﻴﺐ، ﻭﻧﺼﻔﻪ ﻗﺪ ﺗﻔﺠﺮ، ﺃﺷﺪُّ ﺃﻟﻤﺎً ﻭﻓﻈﺎﻋﺔً......
, ﺛﻢَّ، ﻛﺎﻥ ﺍﻟﺒﺌﺮ.
, ﻭﻓﻴﻪ، ﻗﻴﻞ ﻟﻲ، ﻧﻔﻖٌ ﺳﺮﻱٌّ ﺇﻟﻰ ﺫﺍﻙ ﺍﻟﻘﺼﺮ ﺍﻟﻐﺎﻣﺾ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ.
,...ﻭﺑﺤﻠﻮﻝ ﺫﻟﻚ ﺍﻟﺤﻴﻦ، ﺷﺮﻋﺖُ ﺃﻇﻦُّ ﺃﻥّ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻭﺭﻓﺎﻗﻬﺎ... ﺭﺑﻤﺎ ﻗﺪ ﺍﺳﺘﻌﻤﻠﻮﺍ ﺫﻟﻚ ﺍﻟﻨﻔﻖ ﺍﻷﺭﺿﻲ ﻟﻠﻔﺮﺍﺭ ﺇﻟﻰ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ.
, ﻗﻴﻞ ﺇﻧّﻬﻢ ﻛﺎﻧﻮﺍ ﻋﺸﺮﺓً ﺃﻭ ﺃﻛﺜﺮ، ﻭﻟﻢ ﺃﺭْ ﻟﻬﻢ ﺃﺛﺮًﺍ ﻭﻻ ﺧﺒَﺮًﺍ.
,......ﻭﻣﻦ ﺍﻟﻤﻨﻄﻘﻲ ﺟﺪًﺍ ﺃﻥ ﺃﻇﻦَّ ﺃﻧّﻬﻢ ﻗﺪ ﻻﺫﻭﺍ ﺑﺎﻟﻔﺮﺍﺭ ﺇﻟﻰ ﺣﻴﺚٍ ﺁﺧﺮ.
, ﻓﺎﻹﻋﺼﺎﺭُ ﻳﻌﺘﺮﺽُ ﻃﺮﻳﻘﻬﻢ. ﻭﻻ ﺳﺒﻴﻞ ﻟﻬﻢ ﺇﻟﻰ ﺍﻟﺒﺤﺮ.
, ﻭﻛﺬﻟﻚ ﺍﻟﻐﺎﺑﺔ. ﻻ ﻳَﺴﺘﻄِﻴﻌﻮﻥ ﻋﺒﻮﺭَ ﺗﻠﻚ ﺍﻷﺩﻏﺎﻝ ﺍﻟﺴﺤﻴﻘﺔ ﺳﻴﺮًﺍ ﻋﻠﻰ ﺍﻷﻗﺪﺍﻡ.
, ﻓﻼ ﻳﺒﻘﻰ ﻟﻬﻢ ﻣﻌﺒﺮٌ ﺇﻻّ ﻭﺍﺣﺪ.
, ﺍﻟﻘﺼﺮُ ﺍﻟﺨﻔﻲُّ ﺍﻟﻐﺎﻣﺾ، ﻛﻮﺍﺩﻭﺭﻳﺎﻥ.{n}......ﺍﻟﻨﻔﻖُّ ﺍﻟﺴﺮﻱُّ ﻓﻲ ﻗﺎﻉ ﺍﻟﺒﺌﺮ...!
,......ﻭﺑﺤﻠﻮﻝ ﺫﻟﻚ ﺍﻟﺤﻴﻦ، ﻛﺎﻥ ﺧﻮﻓﻲ ﻛﻠّﻪ ﻣﻦ ﺃﻥ ﺃُﻗﺘَﻞ ﺇﻥ ﺻﺎﺩﻓﺖ ﺍﻟﻌﺪﻭ ﻗﺪ ﺗﺒﺪﺩ.
, ﻳﻠﻌَﻨُﻬﻢ ﻫﺬﺍ ﺍﻟﻌﺒﺚُ ﺑﻲ...!{n}ﻫﺬﻩ ﺍﻟﻤﺮّﺓُ، ﺳﺄﻏﺰﻭ ﻗﺼﺮِﻛﻢ...!
Ushiromiya Battler,""".........ﺁﻩ...... ...ﻣﺎ-ﻣﺎ ﻫﺬﺍ ﺑﺤﻖّ...?! ﺑـ-......ﺑﺌﺴًﺎ...!!"""
, ﻛﺎﻥ ﻋﻠﻰ ﺍﻟﺒﺌﺮِ ﻏﻄﺎﺀٌ ﻣﺘﻴﻦ.
, ﻏﻄﺎﺅﻩ ﺷﺒﻜﺔٌ ﻣﻦ ﺣﺪﻳﺪٍ.
, ﻓُﺴَﺤُﻪُ ﺑﻴﻦ ﺍﻟﻘﻀﺒﺎﻥ ﻛﺎﻧﺖ ﻓﻲ ﺣﺪﻭﺩِ ﻋﺸﺮﻳﻦ ﺳﻨﺘﻴﻤﺘﺮًﺍ ﻣﺮﺑﻌًﺎ. ﺗﺴﻤﺢُ ﺑﺎﻟﻨﻈﺮِ ﺇﻟﻰ ﺍﻟﺪﺍﺧﻞ، ﻟﻜﻨﻬﺎ ﺃﺿﻴﻖُ ﻣﻦ ﺃﻥ ﻳﻨﻔﺬَ ﻣﻨﻬﺎ ﺇﻧﺴﺎﻥ.
, ﻟﻮ ﻟﻢ ﺃﻛﻦ ﺃﻋﻠﻢ، ﻟﻈﻨﻨﺘﻪ ﻣﺠﺮﺩ ﻏِﻄﺎﺀٍ ﻟﻠﺤﻤﺎﻳﺔ ﻣﻦ ﺍﻟﺴﻘﻮﻁ.
,......ﻟﻜﻦ ﻣﻤﺎ ﺣﺪّﺛﺘﻨﻲ ﺑﻪ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ، ﻋﻠِﻤﺖُ ﺃﻧّﻪ ﻭُﺿِﻊ ﻟﻴﻤﻨﻊ ﺩﺧﻮﻝَ ﺍﻟﻤﺘﺴﻠِّﻠﻴﻦ ﺇﻟﻰ ﺍﻟﻨﻔﻖ ﺍﻟﺴﺮﻱ ﻓﻲ ﺍﻟﻘﺎﻉ...!
, ﻟﻜﻦّ ﺍﻟﻐﻄﺎﺀَ ﻛﺎﻥ ﻣُﺜﺒّﺘًﺎ ﺑﺈﺣﻜﺎﻡٍ ﺟﺒﺎﺭ، ﻭﻣﻬﻤﺎ ﺩﻓﻌﺖُ ﺃﻭ ﺟﺬﺑﺖُ ﻟﻢ ﻳﺘﺰﺣﺰﺡ ﻗﻴﺪَ ﺃﻧﻤﻠﺔ.
, ﻟﻢ ﺃﻋﺜﺮ ﻋﻠﻰ ﻗﻔﻞٍ ﻇﺎﻫﺮ. ﻟﻌﻠّﻪ ﻣﺨﺘﻮﻡٌ ﺑﺂﻟﻴﺔٍ ﻣﺎ.
, ﻭﻣﻬﻤﺎ ﻓﺘﺸﺖ، ﻟﻢ ﺃﺟﺪ ﺷﻴﺌًﺎ ﻳﻔﻜُّﻪ.
,.........ﺍﻟﻨﻔﻖ ﺗﺤﺖَ ﻫﺬﺍ ﺍﻟﺒﺌﺮ ﻫﻮ ﺍﻟﻤﻌﻠﻮﻣﺔُ ﺍﻷﺛﻤﻦُ ﺍﻟﺘﻲ ﺭﺍﻫﻨﺖ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﺑﺂﺧﺮِ ﺃﻧﻔﺎﺳِﻬﺎ ﻟﺘُﺒﻠﻐﻨﻲ ﺇﻳﺎﻫﺎ...!
Ushiromiya Battler,"""ﻻ ﺗﻈﻦَّ ﺃﻥّ ﻏﻄﺎﺀً ﻛﻬﺬﺍ ﺳﻴﺮﺩﻋﻨﻲ...! ﺳﺄﺣﻄّﻤﻪ ﺇﻟﻰ ﺷﻈﺎﻳﺎ...! ﺳﺄﻓﺘﺶ ﻋﻦ ﺃﺩﺍﺓٍ ﺗﻔﺘﺤﻪ...!"""
, ﻛﺎﻥ ﻟﺪﻱّ ﻣَﻈِﻨَّﺔٌ ﻟﻤﺎ ﺃﺑﺤﺚُ ﻋﻨﻪ.......ﻷﻧّﻲ ﻗﺪ ﺭﺃﻳﺖُ ﺍﻷﺩﻭﺍﺕَ ﻓﻲ ﻣﺴﺘﻮﺩﻉ ﺍﻟﺤﺪﻳﻘﺔ ﺣﻴﻦ ﺣﺒَﺴْﻨﺎ ﻗﻮﺩﺍ-ﺳﺎﻥ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ ﻫﻨﺎﻙ.
, ﻟﻜﻦ ﻣﺼﺮﺍﻉ ﻣﺴﺘﻮﺩﻉ ﺍﻟﺤﺪﻳﻘﺔ ﻛﺎﻥ ﻣﻮﺻﺪًﺍ.{n}ﻭﻓﻮﻕ ﺫﻟﻚ، ﻛﺎﻥ ﺍﻟﻤﻔﺘﺎﺡُ ﻣﻊ ﻗﻮﺩﺍ-ﺳﺎﻥ ﺍﻟﺬﻱ ﻛﺎﻥ ﻓﻲ ﺍﻟﺪﺍﺧﻞِ ﻣﻴﺘًﺎ.
,......ﺑﻤﻌﻨﻰ ﺃﻥّ ﻣﺴﺘﻮﺩﻉ ﺍﻟﺤﺪﻳﻘﺔ ﻫﺬﺍ ﻏﺮﻓﺔٌ ﻣﻐﻠﻘﺔ.{n}ﻻ ﺳﺒﻴﻞَ ﻟﻔﺘﺤﻪ ﻣﻦ ﺍﻟﺨﺎﺭﺝ.
, ﺣﻴﻨﺌﺬٍ، ﻻ ﺑُﺪَّ ﺃﻥ ﺃﻛﺴﺮَ ﺍﻟﻤﺼﺮﺍﻉ.{n}ﺃﻓﻼ ﺃﺟﺪُ ﺃﺩﺍﺓً ﻟﺬﻟﻚ ﻓﻲ ﻣﻜﺎﻥٍ ﺁﺧﺮ...
,......ﺷﻌﺮﺕ ﺃﻧﻲ ﺃﺩﻭﺭ ﻓﻲ ﺣﻠﻘﺔٍ ﻣُﻔﺮﻏﺔ.
, ﺛﻢّ، ﺃﺛﻨﺎﺀ ﺍﻟﺒﺤﺚ ﻋﻦ ﺫﻟﻚ، ﺍﻛﺘﺸﻔﺖُ ﺃﻥَّ ﻣﺼﺪﺭَ ﺍﻟﺮﺍﺋﺤﺔِ ﺍﻟﻜﺮﻳﻬﺔِ ﺍﻟﺘﻲ ﻓﺎﺣﺖ ﻓﻲ ﺍﻟﻘﺼﺮِ ﻃﻴﻠﺔ ﺍﻟﻮﻗﺖ ﻛﺎﻥ ﻏﺮﻓﺔَ ﺍﻟﺴﺨﺎﻥ ﻓﻲ ﺍﻟﻘﺒﻮ.
, ﻛﺎﻧﺖ ﻏﺮﻓﺔُ ﺍﻟﺴﺨﺎﻥ ﺧﺎﻓﺘﺔَ ﺍﻟﻀﻴﺎﺀ، ﺭﻃﺒﺔً، ﺗﻔﻮﺡ ﻣﻨﻬﺎ ﺭﺍﺋﺤﺔٌ ﻛﺮﻳﻬﺔٌ ﺗُﺜﻴﺮُ ﺍﻟﺮِّﻳﺒﺔَ ﻭﺍﻟﻘﺸﻌﺮﻳﺮﺓ.
, ﻟﻜﻦ ﻭُﺟِﺪَﺕ ﻓﻴﻬﺎ ﺃﺩﻭﺍﺕٌ ﻛﺒﻴﺮﺓ، ﻓﻌﺜﺮﺕُ ﻋﻠﻰ ﻓﺄﺱِ ﺇﻃﻔﺎﺀٍ ﻭﻗﺎﻃﻊِ ﻗﻀﺒﺎﻥٍ ﺿﺨﻢ.
, ﻭ............ﺟﺜﻤﺎﻥُ ﺍﻟﺠﺪّ ﺃﻳﻀًﺎ.
, ﻻ، ﻭﺇﻥ ﺷﺌﺖ ﺍﻟﺪﻗّﺔ، ﺃﻗﻮﻝ ﺇﻧّﻲ ﻭﺟﺪﺕُ ﺟﺜﻤﺎﻧًﺎ ﻣﺤﺘﺮﻗًﺎ ﻳُﺤﺘَﻤَﻞُ ﺃﻥ ﻳﻜﻮﻥ ﻟﻠﺠﺪّ.
, ﻗﺪ ﺣُﺸِﺮَ ﺟﺜﻤﺎﻥُ ﻣﺎ ﻓﻲ ﻟﻈﻰ ﺳﺨﺎﻥٍ ﻣﺘﻘﺪٍ......
