Speaker,Arabic (AR)
,ﺇﻧﻬﺎ ﺃﺑﺮﺍﺝ ﻣﻌﺮﻛﺔ ﺟﻴﺶ ﺍﻵﻟﻬﺔ، ﺍﻟﺘﻲ ﻟﻢ ﻳﺴﺘﻄﻊ ﺃﺑﻄﺎﻝ ﺍﻟﻌﺼﻮﺭ ﺍﻟﺴﺎﺑﻘﺔ ﺍﻟﻤﺲّ ﺑﻬﺎ ﺣﺘﻰ ﻟﻮ ﺍﺗﺤﺪﻭﺍ ﻣﻌﺎً.
,ﻃﻔﺎ ﺟﺴﺪ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻓﻲ ﺍﻟﻬﻮﺍﺀ ﺑﻴﻦ ﺍﻟﺒﺮﺟﻴﻦ ﺍﻟﻌﻤﻼﻗﻴﻦ، ﺗﻨﻈﺮ ﺇﻟﻰ ﻣﻌﻠﻤﺘﻬﺎ ﻣﻦ ﺍﻷﻋﻠﻰ، ﻭﺗﻀﺤﻚ ﺑﺎﺳﺘﻬﺰﺍﺀ ﻭﻫﻲ ﻣﻮﻗﻨﺔ ﺑﺘﻔﻮﻗﻬﺎ ﺍﻟﺴﺎﺣﻖ.
,ﺑﺪﺕ ﺍﻟﺴﺎﺣﺮﺓ ﺻﻐﻴﺮﺓ ﻣﻘﺎﺭﻧﺔ ﺑﺎﻟﺒﺮﺟﻴﻦ ﺍﻟﻌﻤﻼﻗﻴﻦ، ﻛﺄﻧﻬﺎ ﻓﺮﺍﺷﺔ ﺗﺮﻗﺺ ﺑﻴﻦ ﺃﺷﺠﺎﺭ ﺿﺨﻤﺔ.
{f:5:Beatrice},"""ﻫﻴﻬﻬﻴﺎﻫﻴﺎﻫﻴﺎﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍ!! ﻻ ﺗﻈﻨﻲ ﺃﻥ ﺑﺈﻣﻜﺎﻧﻚِ ﺗﺠﻨﺒﻬﺎ ﺑﺎﻟﺘﺤﻮﻝ ﻟﻔﺮﺍﺷﺔ. ﻣﻊ ﻛﺜﺎﻓﺔ ﻧﻴﺮﺍﻥ ﺑﺮﺟَﻲ ﺍﻟﺘﻮﺃﻡ، ﻟﻦ ﺗﻠﺘﺼﻘﻲ ﻛﺤﺸﺮﺓ ﻣﺤﻔﻮﻇﺔ ﺑﺪﺑﻮﺱ ﻭﺣﺴﺐ، ﺑﻞ ﻛﺪﻣﻴﺔ ﻣﻄﻌﻮﻧﺔ ﺑﺄﻟﻒ ﺇﺑﺮﺓ!"""
,ﻓُﺘﺤﺖ ﺃﻛﺜﺮ ﻣﻦ 027 ﻓﺘﺤﺔ ﻟﻺﻃﻼﻕ ﻓﻲ ﺍﻟﺒﺮﺟﻴﻦ، ﻭﺗﺠﻬﺰ ﺍﻟﺠﻨﻮﺩ ﺍﻟﻌﻈﻤﺎﺀ ﻟﻴﻄﻠﻘﻮﺍ ﻃﻠﻘﺎﺕ ﻋﺪﻳﺪﺓ ﺑﺎﻟﻤﻨﺠﻨﻴﻖ.
,"""ﺃﻫﺬﻩ ﻧﻬﺎﻳﺔ ﺩﻭﺭﻙ؟"""
{f:5:Beatrice},"""ﺗﺴﻪ، {i:ﺃﻫﺬﻩ} ﺁﺧﺮ ﻛﻠﻤﺎﺗﻚ؟! ﺃﻃﻠﻘﻮﺍ ﺍﻟﻨﻴﻴﻴﻴﻴﻴﻴﻴﻴﻴﺮﺭﺭﺭﺭﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﻥ!!!"""
,ﺗﻌﺪﺕ ﻃﻠﻘﺎﺕ ﺍﻟﻤﻨﺠﻨﻴﻖ ﺍﻷﻟﻒ ﻃﻠﻘﺔ ﻓﻲ ﺁﻥ ﻭﺍﺣﺪ، ﻭﺭﺳﻤﺖ ﺳﺘﺎﺭﺓ ﻣﻮﺕ ﺟﻤﻴﻠﺔ.
,ﺍﻟﺼﻮﺕ ﺍﻟﺨﺸﻦ ﻷﻭﺗﺎﺭ ﺍﻟﻘﺬﺍﺋﻒ، ﻛﺎﻥ ـ ﺑﻼ ﺷﻚ ـ ﺃﺛﻘﻞ ﻣﻦ ﺻﻮﺕ ﻣﻨﺠﻞ ﺍﻟﻤﻮﺕ ﺫﺍﺗﻪ.
,"""ﻫﻴَّﺎ ﻓﻠﺘﻨﻬﺾ ﺃﻳﻬﺎ ﺍﻟﺒﺮﺝ ﺍﻟﺴﺎﻗﻂ. ﺷﺘّﺖ ﺍﻟﻠﻐﺔ ﺍﻷﻡ، ﻭﺍﻧﺸﺮ ﺍﻹﺩﺍﻧﺔ ﻋﻠﻰ ﺍﻵﺛﻤﻴﻦ."""
,ﺗﻐﻴﺮ ﻟﻮﻥ ﺍﻟﺴﻤﺎﺀ ﻭﺗﻮﻫﺞ ﺑﺎﻷﺣﻤﺮ، ﺛﻢ ﺳﻘﻂ ﺑﺮﺝٌ ﻣﺸﺘﻌﻞٌ ﻋﻤﻼﻕ ﻣﻦ ﺑﻴﻦ ﺍﻟﺴﺤﺐ.
,ﺫﺍﻙ ﺍﻟﺒﺮﺝ ﺍﻟﻌﻤﻼﻕ ﻣﻊ ﺣﻄﺎﻣﻪ...ﺗﺼﺪﻯ ﻵﻻﻑ ﺍﻟﻄﻠﻘﺎﺕ، ﻭﻟﻢ ﺗﺼﻞ ﺃﻱ ﻣﻨﻬﻢ ﻟﺠﺴﻢ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺘﻲ ﺍﺳﺘﺪﻋﺘﻪ.
,ﻧﻌﻢ، ﻻ ﺃﺣﺪ ﻳﻤﻜﻨﻪ ﺍﻻﻗﺘﺮﺍﺏ ﻣﻦ ﺃﺳﺮﺍﺭ ﺍﻟﺴﻤﺎﺀ.{n}ﺫﻟﻚ ﻫﻮ ﺟﻮﻫﺮ ﺍﻟﺒﺮﺝ ﺍﻟﺴﺎﻗﻂ.
{f:5:Beatrice},"""ﻛﻤﺎ ﻫﻮ ﻣﺘﻮﻗﻊ ﻣﻦ ﻣﻌﻠﻤﺘﻲ!! ﺃﻳﻤﺎ ﺗﻔﻌﻠﻴﻦ، ﺗﻔﻌﻠﻴﻨﻪ ﺑﻀﺨﺎﻣﺔ!! ﻛﻮﻫﻮﻫﻮ{0}ﻫﻮ{0}ﻫﻮﻫﻴﺎ{0}ﻫﻴﺎﻫﻴﺎ!!"""
,"""ﻟﻢ ﻳﻨﺘﻪِ ﺩﻭﺭﻱ ﺑﻌﺪ. ﻫﻴَّﺎ ﻓﻠﺘﻨﻬﻀﻮﺍ ﻳﺎ ﺃﺑﻨﺎﺀ ﺇﻳﻔﺎﻟﺪﻱ. ﺃﻧﻌﻤﻮﺍ ﻋﻠﻲَّ ﺑﺮﻣﺢٍ ﻋﻈﻴﻢ!"""
,ﻭﺑﻴﻨﻤﺎ ﻛﺎﻥ ﺍﻟﺒﺮﺝ ﺍﻟﻘﺮﻣﺰﻱ ﺍﻟﻌﻤﻼﻕ ﻳﻨﻬﺎﺭ، ﺗﻔﺠﺮ ﻣﻦ ﺍﻟﺪﺍﺧﻞ ﺗﻔﺠﺮًﺍ ﺫﻫﺒﻴًﺎ ﻫﺎﺋﻞ. ﻣﻦ ﺩﺍﺧﻞ ﺗﻠﻚ ﺍﻟﻨﻴﺮﺍﻥ، ﻇﻬﺮ ﺭﻣﺢٌ ﺑﺄﺑﻌﺎﺩٍ ﺿﺨﻤﺔٍ ﻟﺪﺭﺟﺔ ﺃﻧﻚ ﻛﻨﺖَ ﺳﺘﺮﻓﻊ ﺭﺃﺳﻚ ﻟﺘﺮﺍﻩ ﻛﻠﻪ،
,...ﻛﺎﻥ ﺿﺨﻤًﺎ ﻋﻠﻰ ﺃﻳﺎﺩﻱ ﺍﻟﻌﻤﺎﻟﻘﺔ ﺣﺘﻰ.
,ﺭﻣﺢٌ ﺇﻟﻬﻲ، ﺑﺪﻳﻊ ﻭﺟﻠﻴﻞ، ﻛﺄﻥ ﺍﻟﺒﺮﺝ ﻧﻔﺴﻪ ﺗﺤﻮّﻝ ﺇﻟﻰ ﻫﺬﺍ ﺍﻟﺴﻼﺡ ﺍﻟﻤﻘﺪﺱ. ﺭﻣﺢ ﺍﻟﻨﺼﺮ ﺍﻷﻛﻴﺪ، ﺍﻟﺬﻱ ﻻ ﻳﺘﺮﻙ ﺿﺎﻟﺘﻪ ﺗﻔﻠﺖ.
,"""ﻳﺒﺪﻭ ﺃﻥ ﺑﺮﺟﻴﻚِ ﺍﻟﺘﻮﺃﻣﻴﻦ ﻋﺪﻳﻤﻲ ﻓﺎﺋﺪﺓ. ﻳﺎ ﻟﻐﺒﺎﺋﻚ، ﻓﻘﺪ ﻗﻄﻌﺖِ ﺳﺒﻞ ﻫﺮﻭﺑﻚ ﻣﻦ ﺍﻟﺠﻬﺘﻴﻦ. ﻟﻴﺲ ﺑﺈﻣﻜﺎﻧﻚِ ﺣﺘﻰ ﺗﺠﻨﺐ ﺭﻣﺢٍ ﻭﺣﻴﺪ!"""
,ﻋﻨﺪﻣﺎ ﻧﻘﺮﺕ ﺑﺄﺻﺎﺑﻌﻬﺎ ﺁﻣﺮﺓً، ﺃﻣﺮﺕ ﺑﺈﻃﻼﻕ ﺍﻟﺮﻣﺢ ﺍﻟﻌﻤﻼﻕ، ﺍﻟﺬﻱ ﺍﻧﻄﻠﻖ ﻛﺎﻟﺒﺮﻕ ﺑﺎﺗﺠﺎﻩ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.
,ﻋﻨﺪﻣﺎ ﻧﻘﺮﺕ ﺑﺄﺻﺎﺑﻌﻬﺎ ﺁﻣﺮﺓً، ﺍﺳﺘﻬﺪﻑ ﻣﺮﻛﺰ ﻗﻠﺐ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺮﺍﻗﺼﺔ ﺑﻴﻦ ﺍﻟﺒﺮﺟﻴﻦ، ﻛﺄﻧﻤﺎ ﻳﺨﺘﺮﻕ ﺻﻤﻴﻢ ﺻﻤﻴﻤﻬﺎ، ﺑﺪﻗﺔٍ ﻗﺼﻮﻯ ﻻ ﻧﻬﺎﺋﻴﺔ. 
{f:5:Beatrice},"""ﻫﺎﺍ!! ﻟﻢ ﺃﺗﺨﻴﻞ ﺃﻧﻨﻲ ﺳﺄﺷﻬﺪﻙ ﺗﺴﺘﺨﺪﻣﻴﻦ ﺍﻟﺮﻣﺢ ﺍﻟﻤﻘﺪﺱ ﻏﺎﻧﻐﻴﺮ ﻫﻨﺎ!! ﺇﻧَّﻚِ ﻓﻌﻼً ﻣﺬﻫﻠﺔٌ ﻳﺎ ﻣﻌﻠﻤﺘﻴﻴﻲ!!"""
{f:5:Beatrice},"""ﺍﻧﻔﺠﺮﻱ، ﺃﻳﺘﻬﺎ ﺍﻷﺑﺮﺍﺝ ﺍﻟﻌﻘﻴﻤﺔ!! ﻭﺍﻧﻬﻀﻮﺍ، ﻳﺎ ﺻﻒَّ ﺍﻟﺠﻨﻮﺩ ﺍﻟﻌﻤﺎﻟﻘﺔ! ﺗﺼﺪﻭﺍ ﻟﻠﺮﻣﺢ ﺍﻹﻟﻬﻲ ﺑﺪﺭﻭﻋﻜﻢ ﻭﺻﺪﻭﺭﻛﻢ!!"""
,ﺗﻔﺠﺮﺕ ﺃﺑﺮﺍﺝ ﺍﻟﺤﺮﺏ ﺍﻟﻤﺮﺗﻔﻌﺔ ﻟﺬﻫﺐ.{n}ﻣﻦ ﺩﺍﺧﻞ ﻫﺬﺍ ﺍﻻﻧﻔﺠﺎﺭ، ﻇﻬﺮﺕ ﻣﻼﻳﻴﻦ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ،
,ﺗﺠﻤّﻌﺖ ﻟﺘﺸﻜّﻞ ﺳﺒﻌﺔ ﺟﻨﻮﺩ ﻋﻤﺎﻟﻘﺔ ﻣﺪﺭﻋﻴﻦ،
,ﻛﻞ ﻭﺍﺣﺪ ﻣﻨﻬﻢ ﺑﺎﺭﺗﻔﺎﻉ ﺧﻤﺴﻴﻦ ﻣﻴﺮﻭﺕ، ﻭﺍﺻﻄﻔﻮﺍ ﺃﻣﺎﻡ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﻟﻴﺤﻤﻮﺍ ﺳﻴﺪﺗﻬﻢ ﺑﺪﺭﻭﻉ ﺑﻀﺨﺎﻣﺔ ﻃﻮﺍﺣﻴﻦ ﺍﻟﻬﻮﺍﺀ.
,ﻳﺸﺎﺑﻪ ﺣﺠﻤﻬﻢ ﺍﻟﻀﺨﻢ ﺳﻼﺳﻞ ﺍﻟﺠﺒﺎﻝ. ﻭﺧﻠﻔﻬﻢ، ﺑﺪﺕ ﺍﻟﺴﺎﺣﺮﺓ ﻭﻛﺄﻧﻬﺎ ﻗﻤﺮ ﺻﻐﻴﺮ ﻣﺨﺘﺒﺊ ﻭﺭﺍﺀ ﺟﺒﻞ ﺷﺎﻫﻖ.
,ﻓﻲ ﺯﻣﻦ ﻗﺪﻳﻢ، ﻋﻨﺪﻣﺎ ﺭﻓﻊ ﺃﻭﻟﺌﻚ ﺍﻟﺠﻨﻮﺩ ﺩﺭﻭﻋﻬﻢ ﺍﻟﻀﺨﻤﺔ، ﻛﺎﻧﻮﺍ ﻳﺤﻤﻮﻥ ﻗﻠﻌﺔ ﺍﻟﻤﻠﻚ ﻭﻳﻠﻬﻴﻠﻢ ﻣﻦ ﺍﻷﺳﻬﻢ، ﺑﺎﻹﺿﺎﻓﺔ ﻟﻠﺮﻳﺎﺡ ﻭﺍﻷﻣﻄﺎﺭ،  ﻷﻧﻬﻢ ﺣﻴﻨﻤﺎ ﺭﻓﻌﻮﺍ ﺩﺭﻭﻋﻬﻢ ﻟﻠﺴﻤﺎﺀ، ﻟﻢ ﺗﻬﺒﻂ ﻭﻻ ﻗﻄﺮﺓ ﻣﻄﺮ ﻭﺍﺣﺪﺓ ﻋﻠﻰ ﺍﻟﻘﻠﻌﺔ.
,"""ﻣﺎ ﺃﺗﻌﺴﻚ. ﻣﻦ ﺍﻟﻤﺨﺠﻞ ﻗﺘﺎﻝ ﺳﺎﺣﺮﺓ ﻓﻘﺪﺕ ﺍﺣﺘﺮﺍﻡ ﺍﻷﻏﺮﺍﺽ ﺍﻟﻤﻘﺪﺳﺔ. ﺃﺗﻈﻨﻴﻦ ﺃﻥ ﺃﻣﺜﺎﻝ ﻫﺆﻻﺀ ﺍﻟﻌﻤﺎﻟﻘﺔ ﺳﻴﺪﺍﻓﻌﻮﻥ ﺿﺪ ﺭﻣﺢ ﺍﻵﻟﻬﺔ؟!"""
Ronove,"""...ﻣﻨﻄﻘﻲ ﺗﻤﺎﻣًﺎ. ﻻ ﻣﻌﺪﻥ ﺻﻨﻌﻪ ﺍﻹﻧﺴﺎﻥ ﻳﻤﻜﻨﻪ ﺭﺩﻉ ﺭﻣﺢ ﺍﻹﻟﻪ. ﻳﺎﻟﻬﺎ ﻣﻦ ﻣﻨﺎﻭﺭﺓ ﺩﻓﺎﻋﻴﺔ ﺭﺍﺋﻌﺔ ﻳﺎ ﺳﻴﺪﺗﻲ."""
Lucifer,"""ﻣﺴﺘﺤﻴﻞ! {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ!!"""
{f:5:Beatrice},"""ﺑﺎﻟﻄﺒﻊ ﻟﻦ ﺃﻧﺴﻰ ﻳﺎ ﻣﻌﻠﻤﺘﻲ! ﺗﻌﺎﻟﻮﺍ ﻭﺍﻧﻬﻀﻮﺍ، ﻳﺎ ﺗﻼﻣﻴﺬ ﻫﻴﻔﻴﺴﺘﻮﺱ. ﺃﻧﻌﻤﻮﺍ ﻋﻠﻲَّ ﺑﺪﺭﻉٍ ﻋﻈﻴﻢ!!"""
,ﻣﻦ ﺗﺤﺖ ﺃﻗﺪﺍﻡ ﺟﻨﻮﺩ ﺍﻟﻌﻤﺎﻟﻘﺔ، ﺍﻧﺪﻟﻌﺖ ﺯﻭﺑﻌﺔ ﺫﻫﺒﻴﺔ.{n}ﻛﺎﻧﺖ ﺗﻠﻚ ﻋﺎﺻﻔﺔ ﻣﻦ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ ﺍﻟﺘﻲ ﻻ ﺗُﻌﺪّ ﻭﻻ ﺗُﺤﺼﻰ.
,...ﺃﻟﺼﻘﻮﺍ ﺃﻧﻔﺴﻬﻢ ﺑﺎﻟﺪﺭﻭﻉ ﺍﻟﻀﺨﻤﺔ ﻛﺄﻭﺭﺍﻕ ﺍﻟﺬﻫﺐ، ﻭﺷﻌﻮﺍ ﻛﻤﺎ ﻟﻮ ﻛﺎﻧﻮﺍ ﻣﺮﺁﺓ ﺫﻫﺒﻴﺔ.
,"ﺫﻟﻚ ﻫﻮ ﺟﺪﺍﺭ ﺍﻟﺤﻤﺎﻳﺔ ﺍﻟﻤﻄﻠﻖ ﺍﻟﺬﻱ ﻣﻨﺤﻪ ﺍﻹﻟﻪ ﺍﻷﻋﻈﻢ ﻟﻺﻟﻬﺔ.{n}ﺩﺭﻉ ""ﺃﻳﻐﻴﺲ""."
,ﻭﺣﻴﻦ ﺍﺻﻄﺪﻡ ﺍﻟﺮﻣﺢ ﺍﻹﻟﻬﻲ، ﺍﻟﺬﻱ ﺻﻨﻊ ﺧﻠﻔﻪ ﻣﺴﺎﺭًﺍ ﻛﺎﻟﻤﺬﻧﺐ، ﺑﺴﻠﺴﻠﺔ ﺟﺒﺎﻝ ﺍﻟﺪﺭﻉ ﺍﻟﺬﻫﺒﻲ، ﺩﻭﻯ ﺻﻮﺕ ﺭﻋﺪ ﻗﻮﻱ. ﻛﺄﻥ ﺃﻋﻤﺪﺓ ﺍﻟﺴﻤﺎﺀ ﻧﻔﺴﻬﺎ ﺗﺌﻦّ ﻣﻦ ﺍﻟﻀﻐﻂ.
,ﺍﻟﺘﻒ ﻭﺩﺍﺭ ﺍﻟﺮﻣﺢ ﺍﻹﻟﻬﻲ... ﻭﻃﺎﺭ ﻓﻲ ﺍﺗﺠﺎﻩ ﺍﻟﺸﻤﺲ ﺍﻟﻐﺎﺭﺑﺔ.
Belphegor,"""ﻣﺴﺘﺤﻴﻞ... ﻟﻘﺪ ﺗﺼﺪﺕ ﻟﻠﺮﻣﺢ ﺍﻹﻟﻬﻲ...!!"""
Ronove,"""ﻛﻼ، ﻫﺬﺍ ﻏﻴﺮ ﺻﺤﻴﺢ. ﺍﻟﺮﻣﺢ ﺍﻹﻟﻬﻲ ﻫﻮ ﻣﻦ ﺗﺠﻨّﺐ ﺍﻻﺻﻄﺪﺍﻡ. ﻓﻔﻲ ﻗﻮﺍﻋﺪ ﺍﻵﻟﻬﺔ، ﻻ ﻳﺠﻮﺯ ﺃﻥ ﻳﺘﺼﺎﺩﻡ ﺍﻟﺮﻣﺢ ﺍﻟﻤﻘﺪﺱ ﻣﻊ ﺍﻟﺪﺭﻉ ﺍﻟﻤﻘﺪﺱ ﺃﺑﺪًﺍ. ﻭﺇﻥ ﻛﺎﻥ ﻫﺬﺍ ﻳﻌﻨﻲ ﺃﻧﻪ ﺻُﺪ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ."""
,"""...ﺗﻄﻮﺭﺕ ﻣﻬﺎﺭﺍﺗﻚ ﺑﺴﺒﺐ ﻗﺘﺎﻟﻚ ﻓﻲ ﻣﻌﺎﺭﻙ ﻛﺜﻴﺮﺓ ﻛﻬﺬﻩ."""
{f:5:Beatrice},"""ﺃﻭ ﻣﻦ ﺍﻟﻤﻤﻜﻦ ﺃﻧﻚ ﻻ ﺯﻟﺖ ﺳﻴﺌﺔ ﻓﻲ ﻫﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﻠﻌﺐ ﻳﺎ ﻣﻌﻠﻤﺘﻲ. ﺣﺎﻥ ﺩﻭﺭﻱ ﻟﻠﺮﺩ. ﻛﻤﺎ ﺗﻨﺺُّ ﺍﻟﻘﻮﺍﻋﺪ، ﺳﺄﺭﺩ ﺍﻟﺮﻣﺢ ﺑﺮﻣﺢ ﻣﺜﻠﻪ."""
,ﺃﺧﻔﺾ ﺧﻂ ﺍﻟﺠﻨﻮﺩ ﺍﻟﻌﻈﺎﻡ ﺩﺭﻭﻋﻬﻢ ﺍﻟﺬﻫﺒﻴﺔ ﺑﻌﺪﻣﺎ ﺗﺼﺪﻭﺍ ﻟﻠﺮﻣﺢ ﺍﻹﻟﻬﻲ.
,ﺳﻘﻄﺖ ﺗﻠﻚ ﺍﻟﺪﺭﻭﻉ ﻋﻠﻰ ﺍﻷﺭﺽ، ﻟﺘُﺤﺪﺙ ﺯﻟﺰﺍﻻً ﺗﺤﺖ ﺃﻗﺪﺍﻣﻬﻢ.
,ﺑﻌﺪﻫﺎ، ﻇﻬﺮﺕ ﺯﻭﺑﻌﺔ ﺫﻫﺒﻴﺔ ﺃﺧﺮﻯ، ﻭﺣﻮّﻟﺖ ﺍﻟﺪﺭﻭﻉ ﺍﻟﺴﺒﻌﺔ ﺇﻟﻰ ﺳﺒﻌﺔ ﺭﻣﺎﺡ ﺑﺮﻕ ﻋﻈﻴﻤﺔ ﺗﺮﻗﺪ ﻋﻠﻰ ﺳﺒﻌﺔ ﺃﺭﺍﺽٍ ﻣﺨﺘﻠﻔﺔ.
,ﺭﻓﻊ ﺍﻟﻌﻤﺎﻟﻘﺔ ﺃﻗﺪﺍﻣﻬﻢ ﺩﻓﻌﺔً ﻭﺍﺣﺪﺓ، ﺛﻢ ﺩﺍﺳﻮﺍ ﺑﻘﻮﺓ ﻋﻠﻰ ﻣﻘﺎﺑﺾ ﺗﻠﻚ ﺍﻟﺮﻣﺎﺡ.
,ﺗﺮﺩﺩ ﺩﻭﻱّ ﻣﻬﻴﺐ ﻭﺍﻫﺘﺰّﺕ ﺍﻷﺭﺽ، ﻓﺎﺭﺗﻔﻌﺖ ﺍﻟﺮﻣﺎﺡ ﺍﻟﺴﺒﻌﺔ ﻭﻫﻲ ﺗﺪﻭﺭ ﺑﺠﻤﺎﻝ، ﺇﻟﻰ ﺍﻷﻋﻠﻰ ﻓﻮﻕ ﺭﺅﻭﺱ ﺍﻟﺠﻨﻮﺩ.
,...ﻏﻄﺖ ﻛﻞ ﻣﻜﺎﻥٍ ﺑﺮﺫﺍﺫٍ ﺫﻫﺒﻲ ﺑﻴﻨﻤﺎ ﺑﺪﺃﺕ ﺗﺴﻘﻂ ﺃﻣﺎﻡ ﺍﻟﻌﻤﺎﻟﻘﺔ.
,ﺍﺻﻄﻒّ ﺍﻟﻌﻤﺎﻟﻘﺔ ﻓﻲ ﻭﺿﻌﻴﺔ ﺍﻻﺳﺘﻌﺪﺍﺩ، ﺛﻢ ﺭﻛّﺰﻭﺍ ﻗﻮﺗﻬﻢ ﺍﻟﻬﺎﺋﻠﺔ ﻓﻲ ﺃﺭﺟﻠﻬﻢ ﻭﺭﻛﻠﻮﻫﺎ ﻟﺘﺤﻄﻴﻤﻬﺎ.
,ﺗﺤﻄّﻤﺖ ﺍﻟﺮﻣﺎﺡ، ﻭﻛﻞ ﻭﺍﺣﺪﺓ ﻣﻨﻬﺎ ﺍﻧﻘﺴﻤﺖ ﺇﻟﻰ ﺛﻼﺛﻴﻦ ﻗﻄﻌﺔ، ﻭﻛﻞ ﻗﻄﻌﺔ ﺗﺤﻮّﻟﺖ ﺇﻟﻰ ﺭﻣﺢ ﺑﺮﻕ ﻣﻄﺎﺑﻖ ﻟﻸﺻﻞ،
, ﺃﻱ 012 ﻟﻠﻌﻤﺎﻟﻘﺔ ﺍﻟﺴﺒﻌﺔ. ﻭﺟﻤﻴﻌﻬﺎ ﺍﻧﻔﺠﺮﺕ ﺑﻨﻔﺲ ﺍﻟﻠﺤﻈﺔ، ﻭﺍﻧﻘﺴﻢ ﻛﻞ ﻣﻨﻬﻢ ﻟـ03 ﺷﻮﻛﺔ، ﻓﺄﺻﺒﺢ ﺍﻟﻤﺠﻤﻮﻉ 0036 ﺭﻣﺤًﺎ.
,ﺃﺻﺒﺤﻮﺍ ﻭﺍﺑﻼً ﻣﻦ ﺍﻟﺴﺤﺎﺑﺎﺕ ﺍﻟﺮﻋﺎﺩﺓ، ﻭﺭﺳﻤﻮﺍ ﺷﻜﻼً ﺑﺪﻳﻌًﺎ،  ﺛﻢ ﻛﻞ ﻣﻨﻬﻢ ﺃﻃﻠﻖ ﺛﻼﺛﺔ ﺻﻮﺍﻋﻖ، ﺃﻱ ﺃﻥ ﻫﻨﺎﻙ 00981 ﺻﺎﻋﻘﺔ ﺃﻃﻠﻘﺖ ﻋﻠﻰ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺴﺎﺑﻘﺔ.
Asmodeus,"""ﺍﻧﺘﻬﻰ ﺍﻷﻣﻤﻤﻤﺮ!! {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎﺍﺍﺍ!!"""
Ronove,"""ﺃﺣﺴﻨﺖِ، ﻛﻤﺎ ﻫﻮ ﻣﺘﻮﻗّﻊ... ......ﻣﻦ ﺳﻴﺪﺗﻲ."""
,"ﺑﺎﻟﺘﺄﻛﻴﺪ ﺃﻥ ﺣﺰﻣﺔ ﻣﻦ 000,02 ﺻﺎﻋﻘﺔ ﺗﻘﺮﻳﺒًﺎ ﺳﺘﻤﺤﻲ ﺟﺴﺪ ﺍﻟﻤﻌﻠﻤﺔ ﻭﺗﺠﻌﻠﻪ ﻫﺒﺎﺀ ﻣﻨﺜﻮﺭﺍ. ﻭﻟﻜﻦ ﻟﻢ ﻳﻜﻦ ﻫﻨﺎﻙ ﺷﻌﻮﺭ ﺑﺎﻻﻧﺘﺼﺎﺭ ﺍﻟﺤﻘﻴﻘﻲ."
,ﻋﻠﻤﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻓﻮﺭﺍ ﺃﻧﻬﺎ ﺧُﺪﻋﺖ.
,ﻭﻓﻲ ﺫﺍﻙ ﺍﻟﻮﻗﺖ، ﻣﻦ ﺍﻟﺠﻬﺔ ﺍﻟﺘﻲ ﻣﻦ ﺍﻟﻤﻔﺘﺮﺽ ﺃﻥ ﺍﻟﺸﻤﺲ ﻏﺮﺑﺖ ﻓﻴﻬﺎ، ﺷﻌﺮﺕ ﺑﺄﺷﻌﺔ ﺍﻟﺸﻤﺲ ﺍﻟﻤﺴﺘﺤﻴﻞ ﻇﻬﻮﺭﻫﺎ.
,ﺷﻌﺎﻉٌ ﺑﺎﻫﺮ ﺃﺿﺎﺀ ﺟﺎﻧﺐ ﻭﺟﻬﻬﺎ.
,ﻭﻛﺎﻧﺖ ﺗﻠﻚ ﻫﻲ ﻣﻌﻠﻤﺘﻬﺎ، ﺭﺍﻓﻌﺔً ﺍﻟﺮﻣﺢ ﺍﻹﻟﻬﻲ ﺍﻟﺬﻱ ﻛﺎﻥ ﻗﺪ ﺍﺭﺗﺪّ ﻟﻠﺘﻮّ.{n}...ﻣﻀﻴﺌﺔً ﻛﺎﻟﺸﻤﺲ، ﺗﻨﻴﺮ ﺑﺠﺴﺪﻫﺎ ﺍﻟﻤﺸﺮﻕ ﺍﻟﻈﻠﻤﺎﺕ.
,...ﻭﻣﻦ ﺣﻴﺚ ﻛﺎﻧﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺗﻘﻒ، ﻛﺎﻧﺖ ﻛﻔﺄﺭٍ ﻭﻗﻊ ﻓﻲ ﻣﺼﻴﺪﺓ ﺩﺍﺧﻞ ﻃﺮﻳﻖ ﻣﺴﺪﻭﺩ، ﻃﺮﻳﻖ ﻳﺸﻜّﻠﻪ ﺻﻒّ ﺟﻨﻮﺩ ﺍﻟﻌﻤﺎﻟﻘﺔ.
