Speaker,Arabic (AR)
Ushiromiya Maria,"""...ﻣﻤﻤﻢ... ﻳﺒﺪﻭ ﺃﻧﻨﺎ ﻟﻦ ﻧﺴﺘﻄﻴﻊ ﻓﻌﻠﻬﺎ ﻫﻜﺬﺍ. ﺇﻧّﻚ ﺗﻀﻌﻴﻦ ﻛﻞ ﻃﺎﻗﺘﻚ ﻻﻇﻬﺎﺭﻫﻦّ. ﻻ ﺟﺪﻭﻯ ﻣﻦ ﻫﺬﺍ ﺇﺫﺍ ﻛﺎﻥ ﺃﺛﻘﻞ ﻣﻦ ﺃﻥ ﺗﻌﻴﺸﻲ ﻣﻌﻪ ﺣﻴﺎﺗﻚ ﺍﻟﻴﻮﻣﻴﺔ. ﺃﻋﻨﻲ، ﺃﻥ ﻫﺬﺍ ﻻ ﻳﻠﻴﻖ ﻭﻟﻮ ﻗﻠﻴﻼً ﺑﺴﺎﺣﺮﺓ."""
Sakutarou,‘ﺃﻭﺭﻳﻮﻭ... ﻛﻨﺖ ﺃﻋﻠﻢ ﺃﻥ ﻓﻌﻞ ﻫﺬﺍ ﻓﺠﺄﺓً ﺃﺷﺒﻪ ﺑﺎﻟﻤﺴﺘﺤﻴﻞ... ﻫﻴّﺎ ﺟﻤﻴﻌﻜﻦّ، ﺍﻣﺤﻴﻦ ﺷﻜﻠﻜﻦّ ﻗﻠﻴﻼً ﻟﺘﺴﻬﻠﻦ ﺍﻷﻣﺮ ﻋﻠﻴﻬﺎ...’
Lucifer,"""ﺻﺤﻴﺢ. ﻳﺒﺪﻭ ﺃﻧّﻪ ﻣﻦ ﺍﻷﻓﻀﻞ ﺗﻘﻠﻴﻞ ﻋﺪﺩﻧﺎ. ......ﺇﺫًﺍ، ﺍﺧﺘﻔﻲ ﻳﺎ ﺁﺳﻤﻮ."""
Asmodeus,"""ﺃﻧﺎ ﻣﺠﺪﺩًﺍ؟؟ ﺃﻋﺘﺮﺽ! ﻫﺬﺍ ﺗﻨﻤﺮ ﻋﻠﻰ ﺍﻟﺼﻐﺎﺭ!!  ﻓﻠﻨﺒﺪﺃ ﻭﻟﻮ ﻟﻬﺬﻩ ﺍﻟﻤﺮﺓ ﺍﻻﺧﺘﻔﺎﺀ ﻣﻦ ﺍﻟﻜﺒﻴﺮﺓ ﻟﻠﺼﻐﻴﺮﺓ!"""
Leviathan,"""ﺣﻴﻨﻬﺎ ﺳﺄﻛﻮﻥ {i:ﺍﻟﺜﺎﻧﻴﺔ} ﺍﻟﺘﻲ ﺗﺨﺘﻔﻲ، ﺻﺤﻴﺢ؟!! ﻛﻼ، ﻛﻼ، ﻛﻼ~!"""
Satan,"""ﻛﻔﻰ ﺗﺬﻣﺮًﺍ ﻳﺎ ﺁﺳﻤﻮ ﻭﻟﻴﻔﻴﺎ!! ﺻﺮﺍﺧﻜﻤﺎ ﺳﻴﺰﻳﺪ ﺍﻟﻌﺐﺀ ﻋﻠﻰ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ!!"""
Lucifer,"""ﺻﺮﺍﺧﻚ ﺃﻳﻀًﺎ ﻳﺰﻳﺪ ﻣﻦ ﻋﺒﺌﻬﺎ ﻳﺎ ﺳﺎﺗﺎﻥ ﺍﻟﻐﺒﻴﺔ!!"""
Satan,"""ﺇﻳﻚ!"""
Ushiromiya Ange,""".........ﺁﺁﻩ، ﻛﺂﻩ............ﻏﺂﺁﻩ........."""
,ﺷﺮﻋﺖ ﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻌﺔ ﻓﻲ ﺍﻟﺠﺪﺍﻝ ﺣﻮﻝ ﻣﻦ ﺗﻤﺤﻲ ﺷﻜﻠﻬﺎ ﺃﻭﻻً. ......ﻓﺄﺻﺒﺤﺖ ﺍﻟﻄﺎﻗﺔ ﺍﻟﻤﻨﺒﻌﺜﺔ ﻣﻦ ﺫﻟﻚ ﺍﻟﺠﺪﺍﻝ ﻋﺒﺌًﺎ ﺛﻘﻴﻼً ﻋﻠﻰ ﺇﻧﺠﻲ...
,ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻗﺮﺭﻥّ ﺣﺴﻢ ﺍﻷﻣﺮ ﺑﻠﻌﺒﺔ ﺣﺠﺮ ﻭﺭﻗﺔ ﻣﻘﺺ، ﻓﺤﺎﻝ ﺫﻟﻚ ﺇﻟﻰ ﺍﺧﺘﻔﺎﺀ ﺛﻼﺛﺔٍ ﻣﻨﻬﻦّ.
,ﻭﻟﻜﻦ ﺣﺘﻰ ﻓﻲ ﻫﺬﺍ ﺍﻟﻮﺿﻊ، ﻻ ﻳﺰﺍﻝ ﺍﻟﻌﺐﺀ ﺷﺎﻗًﺎ ﻋﻠﻰ ﺇﻧﺠﻲ.
,ﻟﻜﻦ ﺑﺎﺧﺘﻔﺎﺀ ﺳﺘﺔٍ ﻣﻨﻬﻦّ، ﺷﻌﺮﺕ ﺃﺧﻴﺮًﺍ ﺑﺎﻟﺮﺍﺣﺔ.
,ﺑﻘﻮﺗﻲ ﻫﺬﻩ، ﻳﺒﺪﻭ ﺃﻥ ﺃﻗﺼﻰ ﻣﺎ ﻳﻤﻜﻨﻨﻲ ﺗﺤﻤﻠﻪ ﻫﻮ ﺃﺧﺖٌ ﻭﺍﺣﺪﺓ ﻣﻦ ﺑﻴﻨﻬﻦّ...
Mammon,"""......ﺁ-ﺁﻩ، ﻟﻜﻦ ﻫﻜﺬﺍ ﻟﻢ ﻧﻌﺪ ﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻌﺔ، ﺑﻞ ﺍﻷﺧﺖ ﺍﻟﻮﺍﺣﺪﺓ. ﺃﻧﺖِ ﻟﺴﺖ ﺃﻫﻼً ﻟﻠﺜﻘﺔ ﻳﺎ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ."""
,ﺗﺬﻣﺮﺕ ﻣﺎﻣﻮﻥ ﺑﻌﺪ ﻓﻮﺯﻫﺎ ﺑﻠﻌﺒﺔ ﺣﺠﺮ ﻭﺭﻗﺔ ﻣﻘﺺ ﺿﺪ ﺃﺧﻮﺍﺗﻬﺎ ﻭﺑﻘﻴﺖ ﻭﺣﺪﻫﺎ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ.
Sakutarou,‘ﺃﻭﺭﻳﻮﻭ... ﻻ ﺗﻘﻮﻟﻲ ﻫﺬﺍ ﻳﺎ ﻣﺎﻣﻮﻥ... ﺇﻧﺠﻲ ﻻ ﺗﺰﺍﻝ ﻓﻲ ﺑﺪﺍﻳﺔ ﺗﺪﺭﻳﺒﻬﺎ. ......ﻫﻞ ﺃﻧﺖِ ﺑﺨﻴﺮ ﻳﺎ ﺇﻧﺠﻲ؟ ﻫﻞ ﻳﺆﻟﻤﻚ ﺭﺃﺳﻚ...?’
,ﻭﻗﻒ ﺳﺎﻛﻮﺗﺎﺭﻭ ﻋﻠﻰ ﺃﻃﺮﺍﻑ ﺃﺻﺎﺑﻌﻪ، ﻣﺤﺎﻭﻻً ﺃﻥ ﻳﺮﺑﺖ ﻋﻠﻰ ﺭﺃﺱ ﺇﻧﺠﻲ.
,ﺣﻜَّﺖ ﻣﺎﺭﻳﺎ ﺭﺃﺳﻬﺎ ﻭﻫﻲ ﺗﺸﺎﻫﺪ ﻫﺬﺍ، ﻣﻌﺘﺮﻓﺔً ﺃﻥ ﻫﺬﺍ ﺍﻟﺘﺪﺭﻳﺐ ﺍﻟﻤﻔﺎﺟﺊ ﻛﺎﻥ ﺃﺻﻌﺐ ﻣﻤﺎ ﺗﺼﻮﺭﺕ.
Ushiromiya Maria,"""ﺃﻭﻭ. ﺭﺑﻤﺎ ﻛﺎﻥ ﺫﻟﻚ ﻓﻮﻕ ﺣﺪﻭﺩ ﻃﺎﻗﺘﻚ. ﻣﺎﺭﻳﺎ ﻻ ﺗﺠﺪ ﺻﻌﻮﺑﺔً ﻓﻲ ﻋﻤﻞ ﺷﻲﺀٍ ﺑﻬﺬﻩ ﺍﻟﺒﺴﺎﻃﺔ. ﻓﻜﻠﻤﺎ ﺯﺍﺩ ﻋﺪﺩ ﺃﺻﺪﻗﺎﺋﻚ، ﺯﺍﺩﺕ ﺍﻟﻤﺘﻌﺔ."""
Ushiromiya Ange,""".........ﻣﺮﺓً ﺃﺧﺮﻯ ﺃﺩﺭﻙ ﻛﻢ ﺃﻧﺖِ ﻣﺬﻫﻠﺔ ﻳﺎ ﺃﺧﺘﻲ..."""
,ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ ﺃﻥ ﻣﻦ ﻳﺒﻠﻎ ﻣﺴﺘﻮﻯ ﻗﻮﺓ ﺃﺧﺘﻲ ﻣﺎﺭﻳﺎ ﺳﻴﻜﻮﻥ ﺑﻤﻘﺪﻭﺭﻩ ﺍﺳﺘﺪﻋﺎﺀ ﻓﺮﻗﺔ ﻣﻮﺳﻴﻘﻴﺔ ﻛﺎﻣﻠﺔ.
,ﻭﻣﻊ ﺫﻟﻚ، ﺗﺼﻒ ﻧﻔﺴﻬﺎ ﺑﺄﻧﻬﺎ ﺳﺎﺣﺮﺓ {i:ﻣﺘﺪﺭﺑﺔ}-ﻫﺬﺍ ﻣﺪﻫﺶ...
Mammon,"""ﻫﻞ ﺃﻧﺖِ ﺑﺨﻴﺮ? ﻳﺎ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ~?"""
Ushiromiya Ange,"""...............ﺃﻧﺎ ﺁﺳﻔﺔ... ﻳﺒﺪﻭ ﺃﻥ ﺍﺳﺘﺪﻋﺎﺀ ﻭﺍﺣﺪﺓ ﻣﻨﻜﻦّ ﻫﻮ ﺃﻗﺼﻰ ﻣﺎ ﻳﻤﻜﻨﻨﻲ ﻓﻌﻠﻪ."""
Mammon,"""ﺣﺴﻨًﺎ، ﻻ ﻣﺸﻜﻠﺔ ﻟﺪﻱّ ﻓﻲ ﻫﺬﺍ. ﻓﻬﺬﺍ ﻳﻌﻨﻲ ﺃﻧﺎ ﻭﺣﺪﻱ ﻣﻦ ﺳﺘﻨﻌﻢ ﺑﺸﺮﻑ ﺃﻥ ﺃﻛﻮﻥ ﺃﺛﺎﺛﻚ. ......ﻣﺎ ﺭﺃﻳﻚ ﻳﺎ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ؟ ﻫﻞ ﺳﺄﺛﻘﻞ ﻋﻠﻴﻚ ﻭﺃﻧﺎ ﺑﻤﻔﺮﺩﻱ?"""
Ushiromiya Ange,"""ﻛﻼ، ﺃﻋﺘﻘﺪ ﺃﻧّﻲ ﺃﺳﺘﻄﻴﻊ ﺗﺤﻤﻞ ﻭﺟﻮﺩﻙ ﻧﻮﻋًﺎ ﻣﺎ..."""
Mammon,"""ﺭﺍﺋﻊ! ﺇﺫًﺍ ﺃﺭﺟﻮ ﺃﻥ ﺗﺘﺪﺭﺑﻲ ﻭﺗﺼﻘﻠﻲ ﻗﻮﺗﻚ ﺍﻟﺴﺤﺮﻳﺔ ﺃﻛﺜﺮ. ﺑﻌﺪﻫﺎ ﺣﺘﻤًﺎ ﺳﺘﺘﻤﻜﻨﻴﻦ ﻣﻦ ﺇﻇﻬﺎﺭ ﻛﻞ ﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻌﺔ ﻟﻴﻜﻦّ ﻃﻮﻉ ﺃﻣﺮﻙ. ﺃﺗﻌﺪﻳﻨﻨﻲ?"""
,ﺑﻌﺪ ﺃﻥ ﺗﺄﻛّﺪﺕ ﻣﺎﻣﻮﻥ ﺃﻥ ﺗﺠﻠّﻴﻬﺎ ﻭﺣﺪﻫﺎ ﻻ ﻳﺮﻫﻘﻨﻲ، ﻋﺎﺩﺕ ﺑﺴﺮﻋﺔ ﺇﻟﻰ ﻣﺮﺣﻬﺎ ﺍﻟﻤﻌﺘﺎﺩ ﻭﺃﺭﺍﺩﺕ ﻣﻨﻲ ﻭﻋﺪﺍً ﺑﺒﺬﻝ ﺍﻟﻤﺰﻳﺪ ﻣﻦ ﺍﻟﺠﻬﺪ.
,ﺣﻘًﺎ ﻣﻦ ﻗﺎﻝ ﺃﻧﻬﺎ ﺗﺠﺴﻴﺪٌ ﺣﻘﻴﻘﻲ ﻟﻠﺠﺸﻊ.{n}...ﻟﻜﻦ ﻳﻤﻜﻦ ﺃﻥ ﻧﺴﻤﻴﻪ ﺃﻳﻀًﺎ ﺗﻔﺎﺅﻻً.
Ushiromiya Ange,"""......ﺃﺟﻞ. ﺃﻋﺪﻙ. ...ﺳﺄﻧﺠﺢ ﻓﻲ ﺗﺤﻘﻴﻖ ﻫﺬﺍ ﻳﻮﻣًﺎ ﻣﺎ."""
Mammon,"""ﺷﻜﺮًﺍ ﻟﻚ ﻳﺎ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ! ﺃﻧﺎ ﻣﺎﻣﻮﻥ ﺃﻣﻴﺮﺓ ﺍﻟﺠﺸﻊ، ﺃﻋﺪﻙ ﺑﺄﻥ ﺃﺧﺪﻣﻚ ﺑﺈﺧﻼﺹ ﺣﺘﻰ ﻗﺪﻭﻡ ﺫﻟﻚ ﺍﻟﻴﻮﻡ...!"""
,ﺧﻔّﺖ ﺣﺪﺓ ﺻﺪﺍﻋﻲ ﺃﺧﻴﺮًﺍ، ﻓﺄﺭﺣﺖ ﻳﺪﺍﻱّ ﺍﻟﻠﺘﺎﻥ ﻛﺎﻧﺘﺎ ﻣﺘﺸﺒﺜﺘﺎﻥ ﺑﺮﺃﺳﻲ.{n}ﻓﻤﺪّﺕ ﻣﺎﻣﻮﻥ ﻳﺪﻫﺎ ﻟﺘﺴﺎﻋﺪﻧﻲ ﻋﻠﻰ ﺍﻟﻨﻬﻮﺽ...
Sakutarou,‘ﺃﻭﺭﻳﻮﻭ? ......ﺁﻩ. ......ﻣﺎﺭﻳﺎ، ﺇﻧﺠﻲ، ﺣﺎﻥ ﻭﻗﺖ ﺍﻟﻌﻮﺩﺓ. ﺇﺫﺍ ﻟﻢ ﻧﻌﺪ ﺍﻵﻥ ﺇﻟﻰ ﺍﻟﻐﺮﻓﺔ ﻓﺴﻮﻑ ﺗﺘﻌﺮﺿﻴﻦ ﻟﻠﺘﻮﺑﻴﺦ.’
Ushiromiya Ange,""".........ﻫﺎﻩ? ............ﺁﻭﻩ..."""
,ﻟﻢ ﺃﺗﻮﻗﻊ ﺃﻥ ﻳﻨﺒﻬﻨﻲ ﺳﺎﻛﻮﺗﺎﺭﻭ ﺑﺸﺄﻥ ﺍﻟﻮﻗﺖ.{n}......ﻋﺪﺕ ﺇﻟﻰ ﺍﻟﻮﺍﻗﻊ.
,ﻭﺗﻼﺷﻰ ﺍﻟﻀﻮﺀ ﻟﻴﻐﺮﻕ ﺍﻟﻌﺎﻟﻢ ﺍﻟﻮﺍﺳﻊ ﻓﻲ ﺍﻟﻈﻼﻡ، .........ﻓﺎﻛﺘﺸﻒ ﺑﻌﺪﻫﺎ ﺣﻘﻴﻘﺔ ﺃﻧّﻲ ﺟﺎﻟﺴﺔٌ ﻋﻠﻰ ﻣﺮﺣﺎﺽ ﺣﻤﺎﻡٍ ﺻﻐﻴﺮ...
,ﻭﻛﺘﺎﺏ ﻃﻼﺳﻢ ﺃﺧﺘﻲ ﻣﻔﺘﻮﺡٌ ﻋﻠﻰ ﺣﻀﻨﻲ.
,ﻧﻈﺮﺕ ﺇﻟﻰ ﺍﻟﺴﺎﻋﺔ. ......ﻛﺎﻧﺖ ﺍﻟﺜﺎﻣﻨﺔ ﻣﺴﺎﺀً ﺗﻘﺮﻳﺒًﺎ، ﺃﻱّ ﺃﻧّﻪ ﻭﻗﺖ ﺇﻃﻔﺎﺀ ﺃﻧﻮﺍﺭ ﺍﻟﻤﻬﺠﻊ.
,ﺇﻥ ﺗﺄﺧﺮﺕ ﻋﻦ ﻧﺪﺍﺀ ﺍﻷﺳﻤﺎﺀ ﻗﺒﻞ ﺇﻃﻔﺎﺀ ﺍﻷﻧﻮﺍﺭ، ﻓﺴﺄﺳﺒﺐ ﻣﺸﻜﻠﺔ ﻟﺰﻣﻴﻼﺗﻲ ﻓﻲ ﺍﻟﺴﻜﻦ ﺃﻳﻀًﺎ.
,......ﺍﻟﺤﻘﻴﻘﺔ ﺃﻧﻲ ﻻ ﺃﻛﺘﺮﺙ ﺑﻤﺎ ﻗﺪ ﻳﺤﺪﺙ ﻟﻬﻦّ ﺑﻘﺪﺭ ﺣﺮﺻﻲ ﻋﻠﻰ ﺗﺠﻨﺐ ﻣﻀﺎﻳﻘﺘﻬﻦّ ﻟﻲ ﻓﻴﻤﺎ ﺑﻌﺪ...
,*ﺗﻨﻬﻴﺪﺓ*............ ﺍﻧﺘﻬﻰ ﻭﻗﺖ ﻋﺰﻟﺘﻲ ﻟﻬﺬﺍ ﺍﻟﻴﻮﻡ. ﺳﺄﻧﺎﻡ ﻭﺃﺳﺘﻴﻘﻆ ﻟﻴﺒﺪﺃ ﻣﺠﺪﺩًﺍ ﻳﻮﻡٌ ﺭﻣﺎﺩﻱٌ ﻗﺎﺗﻢٌ ﻃﻮﻳﻞٌ ﻟﻠﻐﺎﻳﺔ.
,ﺃﻏﻠﻘﺖ ﻛﺘﺎﺏ ﺍﻟﻄﻼﺳﻢ ﻭﻧﻬﻀﺖ ﻋﻦ ﺍﻟﻤﺮﺣﺎﺽ...
,ﻟﺤﻈﺘﻬﺎ، ﻇﻬﺮﺕ ﺃﺧﺘﻲ ﻣﺠﺪﺩًﺍ ﻭﺗﺤﺪﺛﺖ.
Ushiromiya Maria,"""......ﺑﺤﻘﻚ ﻳﺎ ﺇﻧﺠﻲ. ﻻ ﺗﻨﺴﻲ ﺗﺪﺭﻳﺒﻚ. ............ﺧﺬﻱ ﻣﺎﻣﻮﻥ ﻣﻌﻚ."""
,ﻛﻨﺖ ﻗﺪ ﻧﺴﻴﺖ. ...ﻓﻔﻲ ﺍﻟﻠﺤﻈﺔ ﺍﻟﺘﻲ ﻋﺪﺕ ﻓﻴﻬﺎ ﺇﻟﻰ ﺍﻟﻮﺍﻗﻊ، ﺗﻮﻗﻒ ﻇﻬﻮﺭ ﻣﺎﻣﻮﻥ...
,ﺃﻏﻤﻀﺖُ ﻋﻴﻨﻲ ﻣﺠﺪﺩﺍً، ﻭﺣﺎﻭﻟﺖ ﺃﻥ ﺃﺳﺘﺤﻀﺮ ﺣﻀﻮﺭﻫﺎ ﺑﻘﻮﺓ ﻓﻲ ﺫﻫﻨﻲ...
Mammon,"""ﺑﺤﻘﻚ، ﻛﻢ ﺃﻧﺖِ ﻟﺌﻴﻤﺔ ﻳﺎ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ. ﻻﺧﻔﺎﺋﻲ ﻫﻜﺬﺍ ﻓﺠﺄﺓً...! ﻋﻠﻰ ﻫﺬﺍ ﺍﻟﺤﺎﻝ ﺳﻴﻜﻮﻥ ﺻﻌﺒًﺎ ﺃﻥ ﺗﺴﺘﺪﻋﻴﻨﻨﺎ ﺟﻤﻴﻌًﺎ ﻓﻲ ﺍﻟﻮﻗﺖ ﻧﻔﺴﻪ!"""
Ushiromiya Ange,"""............ﺁﺳﻔﺔ. ﻓﻘﺪﺕ ﺗﺮﻛﻴﺰﻱ."""
Mammon,"""ﻟﻘﺪ ﻣﺮ ﻭﻗﺖٌ ﻃﻮﻳﻞ ﻣﻨﺬ ﺁﺧﺮ ﻣﺮﺓٍ ﻇﻬﺮﺕُ ﻓﻴﻬﺎ ﻓﻲ ﻋﺎﻟﻢ ﺍﻟﺒﺸﺮ، ﻟﺬﻟﻚ ﺃﻧﺎ ﻣﻬﺘﻤﺔ ﺣﻴﺎﻝ ﻛﻞ ﺷﻲﺀ. ﺃﺷﻌﺮ ﺑﺎﻟﺤﻤﺎﺱ ﻗﻠﻴﻼً. ﻣﺎ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ؟"""
Ushiromiya Ange,""".........ﻫﺬﺍ ﻣﻬﺠﻊ ﻃﺎﻟﺒﺎﺕ ﺃﻛﺎﺩﻳﻤﻴﺔ ﺍﻟﻘﺪﻳﺴﺔ ﻟﻮﺳﻴﺎ. ﻭﻧﺤﻦ ﺍﻵﻥ ﻓﻲ ﺍﻟﻤﺮﺣﺎﺽ ﺍﻟﻤﺸﺘﺮﻙ. ......ﻳﻮﺟﺪ ﻣﺮﺣﺎﺽ ﺧﺎﺹ ﻓﻲ ﻛﻞ ﻏﺮﻓﺔ. ﻟﺬﺍ ﻻ ﺃﺣﺪ ﻳﺄﺗﻲ ﺇﻟﻰ ﻫﻨﺎ. ﻣﻤﺎ ﻳﺠﻌﻠﻪ ﻣﺜﺎﻟﻴًﺎ ﻟﻠﻘﺮﺍﺀﺓ ﻓﻲ ﻫﺪﻭﺀ."""
Mammon,"""ﺃﻳﻌﻘﻞ ﺃﻧّﻚِ ﺗﺤﺘﺎﺟﻴﻦ ﻟﻼﺧﺘﺒﺎﺀ ﻓﻲ ﺍﻟﻤﺮﺣﺎﺽ ﻟﻤﺠﺮﺩ ﺍﻟﻘﺮﺍﺀﺓ؟ ﺃﻳﺤﺮﻗﻮﻥ ﺍﻟﻜﺘﺐ ﻫﻨﺎ ﺃﻭ ﻣﺎ ﺷﺎﺑﻪ؟"""
,..................
,ﻏﺮﻓﺘﻲ ﻣﺸﺘﺮﻛﺔ، ﻟﺬﺍ ﺭﻓﻴﻘﺘﻲ ﻓﻲ ﺍﻟﺴﻜﻦ ﻣﺘﻮﺍﺟﺪﺓ ﻫﻨﺎﻙ ﻋﻠﻰ ﺍﻟﺪﻭﺍﻡ.{n}ﻋﻼﻗﺘﻨﺎ ﺑﺎﺭﺩﺓ ﻭﺩﻭﻣًﺎ ﻣﺎ ﺗﺘﻌﻤﺪ ﺗﺠﺎﻫﻠﻲ.{n}......ﻻ ﺃﺷﻌﺮ ﺑﺎﻻﺭﺗﻴﺎﺡ ﻣﻌﻬﺎ، ﻭﻫﻲ ﺑﺪﻭﺭﻫﺎ ﺗﺒﺎﺩﻟﻨﻲ ﺫﺍﺕ ﺍﻟﺸﻌﻮﺭ.
,ﻋﺪﻡ ﺗﻮﺍﺟﺪﻱ ﻫﻨﺎﻙ ﻳﺘﻴﺢ ﻟﻬﺎ ﺩﻋﻮﺓ ﺻﺪﻳﻘﺎﺗﻬﺎ ﻭﺍﻟﺪﺭﺩﺷﺔ ﻣﻌﻬﻦّ.
,ﺣﺘﻰ ﺻﺪﻳﻘﺎﺗﻬﺎ ﻳﺸﻌﺮﻥ ﺑﺎﻻﺭﺗﻴﺎﺡ ﺇﺫﺍ ﻟﻢ ﺃﻋﺪ ﻗﺒﻞ ﺇﻃﻔﺎﺀ ﺍﻷﻧﻮﺍﺭ.
,ﺗﻮﺟﺪ ﻣﻜﺘﺒﺔ ﺃﻳﻀًﺎ، ﻟﻜﻦ ﻣﺠﻤﻮﻋﺔ ﻣﻦ ﺍﻟﺼﺪﻳﻘﺎﺕ ﻳﺴﺘﺨﺪﻣﻨﻬﺎ ﻛﻤﻜﺎﻥ ﻟﻘﺎﺀ، ﻟﺬﺍ ﻻ ﺃﺣﺒﺬ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﻫﻨﺎﻙ.
,ﻓﻬﻦ ﺩﺍﺋﻤًﺎ ﻣﺎ ﻳﻐﺘﺎﺑﻮﻧﻨﻲ .
,......ﻻ ﻣﺘﻨﻔﺲ ﻋﻨﺪﻱ ﻧﻬﺎﺭًﺍ ﺇﻻ ﻓﻲ ﺍﻟﻐﺎﺑﺔ ﺧﻠﻒ ﺍﻟﻤﺪﺭﺳﺔ ﺃﺛﻨﺎﺀ ﻓﺴﺤﺔ ﺍﻟﻐﺪﺍﺀ.{n}ﺃﻣّﺎ ﻟﻴﻼً، ﻓﺄﺟﺪ ﺍﻟﻬﺪﻭﺀ ﻓﻲ ﻫﺬﺍ ﺍﻟﺤﻤﺎﻡ ﺍﻟﻤﺸﺘﺮﻙ.
,ﻫﺬﺍﻥ ﺍﻟﻤﻜﺎﻧﺎﻥ ﻫﻤﺎ ﻣﻼﺫﺍﻱ ﺍﻟﻮﺣﻴﺪﺍﻥ....
,ﻓﺘﺤﺖ ﺑﺎﺏ ﺍﻟﻤﺮﺣﺎﺽ، ......ﻭﺧﺮﺟﺖ
,ﺛﻢّ ﺍﺳﺘﺪﺭﺕ ﺇﻟﻰ ﻣﺎﻣﻮﻥ ﻭﺃﺷﺮﺕ ﻟﻬﺎ ﻟﻠﻘﺪﻭﻡ ﻣﻌﻲ.
Mammon,"""............ﻟﻢ ﺃﻓﻬﻢ ﻗﺼﺪﻙ ﺗﻤﺎﻣًﺎ، ﻟﻜﻨّﻲ ﺃﺩﺭﻙ ﺃﻥ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻏﻴﺮ ﻣﺮﻳﺢ ﻟﻚ ﻳﺎ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ. ﻟﻨﺨﺮﺝ ﺑﺴﺮﻋﺔ. ﺃﻛﺮﻩ ﺍﻟﺠﻮ ﻫﻨﺎ."""
Ushiromiya Ange,"""ﺣﻘًﺎ? .........ﻓﻲ ﺭﺃﻳﻲ ﺃﻥ ﺟﻮ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﻘﺒﻮﻝٌ ﺃﻛﺜﺮ ﻣﻦ ﻏﻴﺮﻩ."""
,ﻋﻨﺪﻣﺎ ﺧﺮﺟﺖ ﺇﻟﻰ ﺍﻟﻤﻤﺮ، ﻭﻣﻊ ﺍﻗﺘﺮﺍﺏ ﺇﻃﻔﺎﺀ ﺍﻷﻧﻮﺍﺭ، ﺭﺃﻳﺖ ﺟﻤﻴﻊ ﺍﻟﻔﺘﻴﺎﺕ ﺍﻟﻠﻮﺍﺗﻲ ﺫﻫﺒﻦ ﻟﻠﻌﺐ ﻓﻲ ﻏﺮﻑ ﺃﺧﺮﻯ ﻳﻨﺪﻓﻌﻦ ﺇﻟﻰ ﻏﺮﻓﻬﻦ.
,ﻋﻨﺪﻣﺎ ﻳﺤﻴﻦ ﻭﻗﺖ ﺇﻃﻔﺎﺀ ﺍﻷﻧﻮﺍﺭ، ﻳﺴﺘﻮﺟﺐ ﻋﻠﻴﻨﺎ ﺍﺭﺗﺪﺍﺀ ﺛﻴﺎﺏ ﻧﻮﻡ ﺑﻐﻴﻀﺔ ﻧﻨﻌﺘﻬﺎ ﺑﺜﻴﺎﺏ ﺍﻟﺴﺠﻦ، ﻭﻧﺼﻄﻒ ﻓﻲ ﺍﻟﺮﻭﺍﻕ ﻟﺘﻨﺎﺩﻱ ﻗﺎﺋﺪﺓ ﺍﻟﻤﻬﺠﻊ ﺃﺳﻤﺎﺋﻨﺎ.
,......ﻓﻲ ﺣﺎﻝ ﺗﺄﺧﺮ ﺇﺣﺪﺍﻧﺎ، ﻓﺴﻴﺤﺎﺳﺐ ﺍﻟﻄﺎﺑﻖ ﻛﺎﻣﻼً، ﺣﻴﺚ ﺳﻨﺨﻀﻊ ﻟﻠﻌﻘﺎﺏ ﻋﻠﻰ ﺷﻜﻞ ﻋﻤﻞ ﺗﻄﻮﻋﻲ...
,ﻃﺎﻟﻤﺎ ﺗﻔﺎﺩﻳﺖ ﺣﺪﻭﺙ ﺫﻟﻚ، ﻓﻜﻞّ ﻣﺎ ﺳﺄﻗﺎﺳﻴﻪ ﻫﻮ ﻣﺠﺮﺩ ﻧﻈﺮﺍﺕٍ ﺑﺎﺭﺩﺓٍ ﻣﻨﻬﻦّ ﻻ ﺃﻛﺜﺮ.
,......ﻻ ﺑﺄﺱ ﻋﻨﺪﻱ ﺑﺬﻟﻚ ﻃﺎﻟﻤﺎ ﺃﻧﻬﻦّ ﻻ ﻳﻀﺎﻳﻘﻨﻨﻲ.
