Speaker,Arabic (AR)
Shannon,"""...ﻛﻴﻒ ﻳﻌﻘﻞ... ...ﻟﻤﺎﺫﺍ، ...ﻟﻤﺎﺫﺍ ﺍﻵﻥ..."""
Kanon,"""...ﺃﻟﻢ ﺃﻧﺒﺌﻚ؟ ﻧﺤﻦ ﺃﺛﺎﺙ ﻻ ﻏﻴﺮ! ...ﻷﻧّﻚ ﺗﺼﺮﻓﺖ ﻛﺈﻧﺴﺎﻧﺔٍ ""ﻷﻧّﻚ ﺃﺣﺒﺒﺖ"" ...ﻻ ﺗﺴﺘﻄﻴﻌﻴﻦ ﺃﻥ ﺗﺴﺘﺴﻠﻤﻲ ﺍﻵﻥ ﺑﻬﺪﻭﺀٍ ﻟﻴﻮﻡ ﺍﻧﺘﻬﺎﺀ ﺧﺪﻣﺘﻨﺎ...!"""
Shannon,"""...ﻓﻴﻤﺎ ﻣﻀﻰ، ﻛﻨﺖ ﺃﺗﻤﻨﻰ ﺃﻥ ﻳﺄﺗﻲ ﻫﺬﺍ ﺍﻟﻴﻮﻡ. ...ﻟﻜﻨّﻪ ﻟﻢ ﻳﺄﺕ ﺑﻌﺪ ﻃﻮﻝ ﺍﻟﺰﻣﻦ... ...ﻟﻢ ﺃﻋﺮﻑ ﻛﻢ ﺳﺘﻄﻮﻝ ﻣﻌﺎﻧﺎﺗﻨﺎ ﻛﺄﺛﺎﺙ... ...ﻓﻈﻨﻨﺖ. ...ﻇﻨﻨﺖ ﺃﻥّ ﻳﻮﻡ ﺍﻟﺮﺍﺣﺔ ﻟﻦ ﻳﺤﻞ ﺃﺑﺪًﺍ."""
Kanon,"""...ﻛﻨﺖ ﺃﻇﻦّ ﺫﻟﻚ ﺃﻳﻀًﺎ! ﻟﻜﻨﻨﻲ ﺁﻣﻨﺖ ﺃﻧّﻪ ﺳﻴﺄﺗﻲ ﻳﻮﻣًﺎ ﻣﺎ ﻻ ﻣﺤﺎﻟﺔ! ﻓﻠﻢ ﺃﻧﺲ ﻗﻂّ ﺃﻧﻨﻲ ﺃﺛﺎﺙ! ﻟﻜﻨّﻚ ﻳﺎ ﺃﺧﺘﻲ، ﻧﺴﻴﺖ ﺫﻟﻚ!"""
Shannon,"""...ﺇﻧّﻪ...ﺧﻄﺄﻱ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ... ...ﺧﻄﺄﻱ ﺃﻧﺎ..."""
Kanon,"""ﻧﻌﻢ، ﺇﻧّﻪ ﺧﻄﺄﻙ ﻳﺎ ﺃﺧﺘﻲ. ...ﻟﻮ ﻟﻢ ﺗﻌﺮﻓﻲ ﺍﻟﺤﺐ... ...ﻟﻜﻨﺎ ﺍﻵﻥ ﻧﺴﻌﺪ ﻣﻌًﺎ ﺑﻘﺪﻭﻡ ﻫﺬﺍ ﺍﻟﻴﻮﻡ ﺃﺧﻴﺮًﺍ! ﻟﻘﺪ ﻧﺴﺠﺖ ﺗﻌﻠﻘﺎﺕٍ ﺑﻼ ﻣﻌﻨﻰ!{n} ﺭﻏﻢ ﺃﻧّﻪ ﻋﺎﻟﻢ ﻛﺎﻥ ﻋﻠﻴﻚ ﺃﻥ ﺗﺘﺮﻛﻴﻪ ﺣﺘﻤًﺎ!!"""
Shannon,""".........ﻫﻞ ﺳﻴﺒﺪﺃ ﺍﻟﻄﻘﺲ...ﺍﻟﻠﻴﻠﺔ...؟"""
Kanon,"""...ﻧﻌﻢ. ...ﻭﻗﺎﻟﺖ ﻟﻲ ﺃﻳﻀًﺎ. ...ﺃﻧﻪ ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻥ ﻳﻬﺪﻳﻚ ﺟﻮﺭﺝ-ﺳﺎﻣﺎ ﺧﺎﺗﻢ ﺧﻄﺒﺔٍ ﻓﻲ ﻫﺬﻩ ﺍﻟﻠﻴﻠﺔ ﻳﺎ ﺃﺧﺘﻲ."""
Shannon,"""........................"""
,ﻛﺎﻥ ﺫﻟﻚ ﺣﻘﻴﻘﺔً. ...ﻻ ﺑﺪّ ﺃﻥّ ﺟﻮﺭﺝ ﻗﺪ ﺃﺧﻔﻰ ﺧﺎﺗﻢ ﺧﻄﺒﺔٍ ﻓﻲ ﺟﻴﺒﻪ ﺍﻟﻴﻮﻡ. ...ﻭﺑﻼ ﺷﻚٍّ، ﺳﻴﺴﻠﻤﻪ ﺇﻳﺎﻫﺎ ﺍﻟﻠﻴﻠﺔ.
Kanon,"""...ﻟﻘﺪ ﺟﻤﻌﺘﻜﻤﺎ ﻣﻌًﺎ ﻟﻜﻲ ﺗﺨﻄﻂ ﻻﺳﺘﺨﺪﺍﻣﻚ ﺃﻧﺖ ﻭﺟﻮﺭﺝ-ﺳﺎﻣﺎ ﻛﻘﺮﺍﺑﻴﻦ ﻟﻠﻐﺴﻖ ﺍﻟﺜﺎﻧﻲ. ...ﺃﺗﻔﻬﻤﻴﻦ؟ ﻟﻘﺪ ﺍﺳﺘﻐﻠﺘﻚ ﺑﺈﻏﺮﺍﺋﻚ ﻳﺎ ﺃﺧﺘﻲ!"""
Shannon,"""...ﺇﺫًﺍ ﻫﻜﺬﺍ ﻛﺎﻥ ﺍﻷﻣﺮ. ...ﻟﻢ ﺃﻓﻜﺮ ﻓﻲ ﺫﻟﻚ ﻗﻂّ."""
Kanon,"""ﻟﻜﻨّﻬﺎ ﺃﺧﺒﺮﺗﻨﻲ. ...ﻭﻋﺪﺕ ﺃﻧّﻚ ﺇﻥ ﻟﻢ ﺗﻘﺒﻠﻲ ﺧﺎﺗﻢ ﺍﻟﺨﻄﺒﺔ ﺍﻟﻠﻴﻠﺔ، ﻓﻠﻦ ﺗﺨﺘﺎﺭﻙ ﻛﻘﺮﺑﺎﻥ. ...ﺃﻇﻦّ ﺃﻥّ ﻓﺮﺻﻨﺎ ﻓﻲ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ ﻣﻌًﺎ ﺿﺌﻴﻠﺔ ﺟﺪًﺍ."""
Kanon,"""ﺳﻴﻀﺤﻰ ﺑﺜﻼﺛﺔ ﻋﺸﺮ ﺷﺨﺼًﺎ. ﺳﻴﺒﻘﻰ ﺧﻤﺴﺔ ﻓﻘﻂ ﻋﻠﻰ ﻗﻴﺪ ﺍﻟﺤﻴﺎﺓ. ...ﺍﺣﺘﻤﺎﻝ ﺃﻥ ﻧﻜﻮﻥ ﻛﻠﻴﻨﺎ ﺿﻤﻦ ﺗﻠﻚ ﺍﻟﻤﺠﻤﻮﻋﺔ ﺿﻌﻴﻒ ﺣﻘًﺎ. ...ﻟﻜﻦ ﺇﻥ ﺍﺳﺘﻄﻌﺖ ﺍﺳﺘﻐﻼﻝ ﺫﻟﻚ ﺍﻟﻮﻋﺪ، ﻓﺴﺘﺮﺗﻔﻊ ﺗﻠﻚ ﺍﻟﻔﺮﺹ! ﺃﺭﻳﺪ ﺃﻥ ﺃﺧﻮﺽ ﺗﻠﻚ ﺍﻟﻤﻐﺎﻣﺮﺓ!"""
Kanon,"""ﺧﻼﺻﻨﺎ ﺳﻴﻜﻮﻥ ﻓﻲ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ. ﺇﻥ ﻭﺻﻠﻨﺎ ﺇﻟﻰ ﻫﻨﺎﻙ، ﻳﻤﻜﻨﻨﺎ ﺃﻥ ﻧﺼﻴﺮ ﺑﺸﺮًﺍ. ﻭﺃﺭﻳﺪ ﻳﺎ ﺃﺧﺘﻲ ﺃﻥ ﺃﻋﻴﺶ ﺍﻟﺤﻴﺎﺓ ﻛﺈﻧﺴﺎﻥ ﻣﻌﻚ...! ﺇﻥ ﻓﻌﻠﻨﺎ ﺫﻟﻚ، ﻓﻘﺪ ﻧﺘﻤﻜﻦ ﺣﺘﻰ ﻣﻦ ﺗﺤﻘﻴﻖ......ﺍﻟﺤﺐ ﺍﻟﺤﻘﻴﻘﻲ!"""
Shannon,""".............................. ...ﻛﻨﺎ ﺩﺍﺋﻤًﺎ ﻣﺎﻧﺤﻠﻢ ﺑﺎﻟﻮﺻﻮﻝ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ...ﺇﻥ ﺫﻫﺒﻨﺎ ﺇﻟﻰ ﻫﻨﺎﻙ، ﺳﺘﺘﺤﻘﻖ ﺃﻱّ ﺃﻣﻨﻴﺔ. ...ﺳﻨﻨﻘﺬ ﻣﻦ ﻫﺬﺍ ﺍﻷﻟﻢ. ...ﻛﻨﺎ ﻧﻮﻣﻦ ﺑﺬﻟﻚ."""
,ﻟﻜﻦ ﻓﻲ ﻫﺬﺍ ﺍﻟﻄﻘﺲ، ﻟﻦ ﻳﺪﻋﻰ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ ﺳﻮﻯ ﻗﻠﺔٍ ﻳﺨﺘﺎﺭﻫﺎ ﺍﻟﻘﺪﺭ ﻭﺍﻟﺼﺪﻓﺔ. ...ﺃﻣﺎ ﺍﻟﺒﺎﻗﻮﻥ، ﻓﺴﻮﻑ ﻳﻔﻘﺪﻭﻥ ﺣﻴﺎﺗﻬﻢ ﻛﻘﺮﺍﺑﻴﻦ ﻓﻲ ﻣﻨﺘﺼﻒ ﺍﻟﻄﻘﻮﺱ.
,ﻟﻜﻦ ﻓﻲ ﺍﻟﻤﺎﺿﻲ، ﻛﺎﻥ ﻛﺎﻧﻮﻥ ﻭﺷﺎﻧﻮﻥ ﻳﻌﺘﻘﺪﺍﻥ...ﺃﻧّﻪ ﺳﻮﺍﺀً ﻭﺻﻼ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ ﺃﻭ ﺻﺎﺭﺍ ﻗﺮﺍﺑﻴﻦ، ﻓﺎﻷﻣﺮ ﺳﻴﺎﻥ، ﻷﻧّﻬﻤﺎ ﺳﻴﺘﺤﺮﺭﺍﻥ ﻣﻦ ﻭﺍﺟﺒﺎﺗﻬﻤﺎ ﻛﺄﺛﺎﺙٍ ﻓﻲ ﻛﻠﺘﺎ ﺍﻟﺤﺎﻟﺘﻴﻦ.
,...ﻓﺒﺈﺧﺘﺼﺎﺭ، ﻛﺎﻥ ﺍﻟﻄﻘﺲ ﺷﻴﺌًﺎ ﺳﻴﻤﻨﺢ ﺍﻟﺘﺤﺮﺭ ﺣﺘﻤﺎً ﻷﺛﺎﺙٍ ﻣﺜﻠﻬﻤﺎ.
Kanon,"""ﻻ ﻳﺮﻭﻗﻨﻲ ﻫﺬﺍ. ...ﻣﻌﻚ، ﺃﺭﻳﺪ ﺍﺳﺘﺮﺩﺍﺩ ﻛﻞّ ﺗﻠﻚ ﺍﻷﻭﻗﺎﺕ ﺍﻟﻘﺎﺳﻴﺔ ﺍﻟﺘﻲ ﻋﺎﻧﻴﻨﺎﻫﺎ. ﻟﻦ ﺃﺻﻴﺮ ﻗﺮﺑﺎﻧًﺎ. ﺳﻨﺒﻘﻰ ﻋﻠﻰ ﻗﻴﺪ ﺍﻟﺤﻴﺎﺓ. ﻭﺳﻨﺼﻞ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ ﻣﻌًﺎ."""
Kanon,"""...ﻟﺬﺍ ﻟﻦ ﺃﺩﻋﻚ ﺗﺼﻴﺮﻳﻦ ﻗﺮﺑﺎﻥ ﺍﻟﻐﺴﻖ ﺍﻟﺜﺎﻧﻲ! ﺃﺭﺟﻮﻙ ﻳﺎ ﺃﺧﺘﻲ! ﻻ ﺗﻘﺒﻠﻲ ﺧﺎﺗﻢ ﺫﻟﻚ ﺍﻟﺮﺟﻞ! ﺇﻥ ﺭﻓﻀﺘﻪ، ﻓﻘﺪ ﻭﻋﺪﺕ ﺃﻻ ﺗﺨﺘﺎﺭﻙ ﻛﻘﺮﺑﺎﻥ!!"""
Shannon,"""...ﻫﺬﺍ...ﺷﻲﺀ ﻻ ﺃﺳﺘﻄﻴﻊ ﻓﻌﻠﻪ. ...ﺧﺎﺗﻢ ﺍﻟﻠﻴﻠﺔ ﻣﻤﻴﺰ ﺟﺪًﺍ. ...ﻗﻠﺒﻲ...ﻟﻦ ﻳﺴﻤﺢ ﻟﻲ ﺑﺮﻓﻀﻪ."""
Kanon,"""ﺃﺧﺘﻲ...! ﺍﻟﺴﺎﺣﺮﺓ ﺗﻘﺮﺭ ﻗﺮﺍﺑﻴﻦ ﺍﻟﻄﻘﺲ ﺍﻋﺘﺒﺎﻃًﺎ! ﺗﻠﻚ ﺍﻟﺴﺎﺣﺮﺓ ﻭﻋﺪﺕ ﺑﺘﺠﺎﻫﻠﻚ ﻋﻠﻰ ﺍﻷﻗﻞّ ﻳﺎ ﺃﺧﺘﻲ!! ﺃﻧﺖ ﻋﻠﻰ ﺍﻷﻗﻞّ ﺳﺘﺘﻤﻜﻨﻴﻦ ﺣﺘﻤﺎً ﻣﻦ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ!"""
Shannon,"""...ﺃﻧﺎ ﻋﻠﻰ ﺍﻷﻗﻞّ؟ ﻭﻣﺎﺫﺍ ﻋﻨﻚ، ﻳﺎ ﻛﺎﻧﻮﻥ-ﻛﻦ؟"""
Kanon,"""ﻟﻌﺒﺔ ﺍﻟﺴﺎﺣﺮﺓ...ﺗﻜﻔﻴﻨﻲ. ...ﺳﺄﻓﻠﺖ ﻣﻦ ﻳﺪﻫﺎ ﺍﻟﺸﺮﻳﺮﺓ. ...ﻟﺴﺖ ﻋﺎﺟﺰًﺍ. ﺳﺄﺗﺸﺒﺚ ﺑﺘﻠﻚ ﺍﻟﻔﺮﺻﺔ ﺍﻟﻀﺌﻴﻠﺔ ﻭﻟﻦ ﺃﻓﻠﺘﻬﺎ..."""
Shannon,"""............................................."""
Kanon,"""ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﺣﻴﺎﺗﻨﺎ ﻣﺆﻗﺘﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ...ﻟﻨﺒﺪﺃ ﺣﻴﺎﺗﻨﺎ ﺍﻟﺤﻘﻴﻘﻴﺔ، ...ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﺼﻞ ﻟﻸﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ. ﻭ...ﻟﻨﻜﺘﺴﺐ ﺇﻧﺴﺎﻧﻴﺘﻨﺎ."""
Kanon,"""...ﺛﻢّ......ﺭﺑﻤﺎ ﻣﺜﻠﻚ ﻳﺎ ﺃﺧﺘﻲ، ...ﺳﺄﺗﻤﻜﻦ ﻣﻦ ﻣﻌﺮﻓﺔ ﺍﻟﺤﺐ. ﺭﺑﻤﺎ ﻟﻦ ﺃﺿﻄﺮّ ﻷﺳﻤﻲ ﻧﻔﺴﻲ ﺃﺛﺎﺛًﺎ ﺑﻌﺪ ﺍﻵﻥ، ...ﻭﺃﺟﻌﻞ ﺍﻟﻨﺎﺱ ﻳﺒﻜﻮﻥ..."""
Shannon,"""...ﻛﺎﻧﻮﻥ-ﻛﻦ..."""
Kanon,"""ﺃﻧﺎ......ﻻ ﺃﺭﻳﺪ ﺃﻥ ﺃﻇﻞّ ﺃﺛﺎﺛًﺎ ﺑﻌﺪ ﺍﻵﻥ...! ...ﺳﺄﺻﺒﺢ......ﺇﻧﺴﺎﻧًﺎ... ...ﻻ ﻣﺰﻳﺪ ﻣﻦ ﺍﻷﻟﻢ، ...ﺳﺄﻧﻬﻲ ﻛﻞّ ﺷﻲﺀ...!"""
Shannon,"""............................................."""
,ﻛﺎﻥ ﻫﻨﺎﻙ ﺩﻣﻮﻉ ﻓﻲ ﻋﻴﻨﻲ ﻛﺎﻧﻮﻥ...
,ﻟﻢ ﻳﻨﺘﺒﻪ ﻟﻬﺎ ﻛﺎﻧﻮﻥ ﺇﻻ ﺍﻵﻥ.{n}...ﻟﻢ ﺗﻜﻦ ﺷﺎﻧﻮﻥ ﺍﻟﻮﺣﻴﺪﺓ ﺍﻟﺘﻲ ﻋﺮﻓﺖ ﻭﻋﺎﻧﺖ ﻃﻌﻢ ﺍﻟﺤﺐ.
,ﺑﻞ ﻫﻮ ﺃﻳﻀًﺎ.
,ﺍﻟﺪﻣﻮﻉ ﺍﻟﺘﻲ ﺃﻇﻬﺮﺗﻬﺎ ﻟﻪ ﺟﻴﺴﻴﻜﺎ ﻓﻲ ﺫﻟﻚ ﺍﻟﻴﻮﻡ، ...ﻭﺍﺑﺘﺴﺎﻣﺎﺗﻬﺎ ﺍﻟﻤﺆﻟﻤﺔ ﻓﻲ ﻛﻞّ ﺍﻷﻳﺎﻡ ﺍﻟﺘﺎﻟﻴﺔ ﻭﻫﻲ ﺗﺤﺎﻭﻝ ﺗﻬﺪﺋﺔ ﺍﻷﻣﻮﺭ ﻭﺇﻧﻌﺎﺵ ﺭﻭﺣﻬﺎ...ﻛﺎﻧﺖ ﻗﺪ ﺃﺣﺪﺛﺖ ﺗﻐﻴﻴﺮًﺍ ﺑﻄﻴﺌًﺎ ﻓﻲ ﻗﻠﺐ ﻛﺎﻧﻮﻥ ﺩﻭﻥ ﺃﻥ ﻳﺪﺭﻙ...
Ronoue Genji,"""...ﺷﺎﻧﻮﻥ! ﻟﻘﺪ ﻧﺎﺩﻳﺘﻚ ﻣﺮﺍﺭًﺍ."""
,ﻋﺎﺩﺕ ﺷﺎﻧﻮﻥ ﺇﻟﻰ ﺍﻟﻮﺍﻗﻊ ﻋﻨﺪﻣﺎ ﺳﻤﻌﺖ ﺻﻮﺕ ﻗﻴﻨﺠﻲ.{n}ﻳﺒﺪﻭ ﺃﻧّﻬﺎ ﻧﻮﺩﻳﺖ ﻣﺮﺍﺕٍ ﻋﺪﺓ.{n}ﺃﺟﺎﺑﺖ ﻋﻠﻰ ﻋﺠﻞ.
,...ﺣﻴﻦ ﺍﻟﺘﻔﺘﺖ، ﻛﺎﻥ ﻛﺎﻧﻮﻥ ﻗﺪ ﺍﺧﺘﻔﻰ.{n}...ﺑﺪﺍ ﺃﻧّﻪ ﻻ ﻳﺮﻏﺐ ﻓﻲ ﺇﻇﻬﺎﺭ ﺩﻣﻮﻋﻪ ﻷﺣﺪ...
Shannon,"""ﻥ-ﻧﻌﻢ. ﺁﺳﻔﺔ ﻻﻧﺸﻐﺎﻟﻲ..."""
Ronoue Genji,"""ﻛﻠﻔﺖ ﻛﺎﻧﻮﻥ ﺑﺘﺴﻠﻴﻢ ﺍﻟﻐﺪﺍﺀ، ﻟﻜﻦ ﺑﺤﺴﺐ ﺍﻟﺮﺗﺐ، ﻳﺠﺐ ﺃﻥ ﺗﻜﻮﻧﻲ ﺃﻧﺖ ﻣﻦ ﺗﺤﻤﻠﻪ ﺇﻟﻴﻬﺎ. ...{f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ ﻫﻲ ﺃﺷﺮﻑ ﺿﻴﻒٍ ﻓﻲ ﻫﺬﺍ ﺍﻟﺒﻴﺖ. ﻻ ﺿﻴﻒ ﻳﻔﻮﻗﻬﺎ ﺷﺮﻓًﺎ. ...ﻓﻠﺘﻌﺘﺒﺮﻳﻬﺎ ﺳﻴﺪﺓً ﺃﺧﺮﻯ ﻟﻠﻘﺼﺮ ﻭﻟﺘﺘﺤﻠﻲ ﺑﺎﻷﺩﺏ."""
Gohda Toshiro,"""...ﻳﺠﺐ ﺃﻥ ﺃﺅﻛﺪ ﻟﻚ ﻣﺠﺪﺩًﺍ، ﻛﻮﻧﻲ ﺣﺬﺭﺓً ﺟﺪًﺍ ﻛﻲ ﻻ ﺗﺮﺗﻜﺒﻲ ﺃﻱّ ﻫﻔﻮﺓ. ﺇﻥّ ﺗﻜﻠﻴﻒ ﺷﺨﺺٍ ﻗﻠﻴﻞ ﺍﻟﺨﺒﺮﺓ ﻣﺜﻠﻚ ﺑﻬﺬﺍ ﻳﺆﻟﻤﻨﻲ ﺣﻘًﺎ، ﻟﻜﻦ ﻻ ﺳﺒﻴﻞ ﻟﺘﻐﻴﻴﺮ ﻗﻮﺍﻋﺪ ﺍﻟﺒﻴﺖ. ...ﺃﻋﻮﻝ ﻋﻠﻴﻚ ﺑﺼﺪﻕ."""
,ﻛﺎﻥ ﻗﻮﺩﺍ ﻗﺪ ﻭﺍﻓﻖ ﺭﺳﻤﻴًﺎ، ﻟﻜﻨّﻪ ﺃﺭﻫﺐ ﺷﺎﻧﻮﻥ ﺑﻨﻈﺮﺓٍ ﺗﻌﻠﻦ ﺃﻧّﻪ ﻟﻦ ﻳﺘﺴﺎﻣﺢ ﻣﻊ ﺃﻱّ ﺯﻟﺔ.
,ﺷﺎﻧﻮﻥ ﺃﻳﻀًﺎ ﺭﺃﺕ ﺃﻥّ ﻋﻠﻰ ﻗﻮﺩﺍ ﺃﻥ ﻳﺘﻮﻟﻰ ﺍﻷﻣﺮ ﺇﻥ ﻛﺎﻥ ﻳﺮﻏﺐ ﺑﺬﻟﻚ ﺇﻟﻰ ﻫﺬﺍ ﺍﻟﺤﺪّ، ...ﻟﻜﻦ ﺑﻤﺎ ﺃﻧّﻬﺎ ﻣﺴﺆﻭﻟﻴﺘﻬﺎ ﻛﺤﺎﻣﻠﺔ ﻟﺸﻌﺎﺭ ﺍﻟﻨﺴﺮ ﺍﻟﺬﻫﺒﻲ، ﻛﺎﻥ ﻋﻠﻴﻬﺎ ﺃﻥ ﺗﺴﺘﺴﻠﻢ.
,...ﻋﻼﻭﺓً ﻋﻠﻰ ﺫﻟﻚ. ...ﻛﻨﺖ ﺃﺗﻮﻕ ﻟﻠﻘﺎﺀ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.{n}ﻋﻢّ ﺳﺄﺗﺤﺪﺙ؟ ﻣﺎﺫﺍ ﺳﺄﺳﺄﻝ؟ ...ﻻ ﺃﺩﺭﻱ.
,ﻫﻞ ﺳﺄﺑﺪﻱ ﺍﻣﺘﻨﺎﻧًﺎ؟ ﺃﻡ ﺣﺰﻧًﺎ؟{n}ﺃﻡ، ...ﻣﺎﺫﺍ؟ ...ﻻ ﺃﻋﻠﻢ.
,ﺣﻤﻠﺖ ﺷﺎﻧﻮﻥ ﻃﻌﺎﻡ ﺍﻟﺴﺎﺣﺮﺓ ﻋﻠﻰ ﻋﺮﺑﺔ ﺍﻟﺘﻘﺪﻳﻢ، ﻭﻏﺎﺩﺭﺕ ﺍﻟﻤﻄﺒﺦ ﺑﺨﻄﻰ ﺑﻄﻴﺌﺔ...
,ﻛﺎﻥ ﺍﻟﻄﺎﺭﻕ ﻫﻮ ﻛﺮﺍﻭﺱ.
Ushiromiya Krauss,"""ﺃﺑﻲ. ﺍﻟﻴﻮﻡ ﻣﺆﺗﻤﺮ ﻋﺎﺋﻠﺘﻨﺎ ﺍﻟﺴﻨﻮﻱ. ﺃﻟﻢ ﻳﺘﺠﻤﻊ ﺍﻷﺷﻘﺎﺀ ﻫﻨﺎ ﻟﻴﺘﻄﻤﻨﻮﺍ ﻋﻠﻴﻚ ﻳﺎ ﺃﺑﻲ؟"""
Ushiromiya Kinzo,"""ﺁﻩ، ﺍﺻﻤﺖ!! ﻟﻘﺪ ﺃﺧﺒﺮﺗﻚ ﺃﻧﻨﻲ ﻟﻦ ﺃﺧﺮﺝ! ﺃﻇﻨّﻚ ﻫﻨﺎﻙ ﻳﺎ ﻗﻴﻨﺠﻲ!! ﻟﻢ ﻟﻢ ﺗﺄﺕ ﺑﻄﻌﺎﻣﻲ ﺇﻟﻰ ﻫﻨﺎ ﻛﻤﺎ ﺃﻣﺮﺗﻚ؟!!"""
,ﺻﺮﺥ ﻛﻴﻨﺰﻭ ﻣﻦ ﺧﻠﻒ ﺍﻟﺒﺎﺏ.{n}...ﻛﺎﻥ ﻗﻴﻨﺠﻲ ﻳﻘﻒ ﺧﻠﻒ ﻛﺮﺍﻭﺱ.
Ronoue Genji,"""...ﻭﺟﺒﺘﻚ ﻗﺪ ﺃﻋﺪﺕ ﻟﺘﻨﻘﻞ ﺇﻟﻰ ﺣﺠﺮﺓ ﺍﻟﺪﺭﺍﺳﺔ. ...ﻟﻜﻦّ ﻛﺮﺍﻭﺱ-ﺳﺎﻣﺎ ﻳﺮﺟﻮ ﻣﻨﻚ ﺍﻟﻨﺰﻭﻝ ﺇﻟﻰ ﺍﻷﺳﻔﻞ ﺍﻟﻠﻴﻠﺔ..."""
Ushiromiya Krauss,"""ﺃﺑﻲ. ﻻ ﺃﻋﻨﻲ ﻛﻞّ ﻳﻮﻡ. ﻭﻟﻮ ﻟﻠﻴﻠﺔٍ ﻭﺍﺣﺪﺓ ﻓﻘﻂ، ﺃﻟﻦ ﺗﺠﺘﻤﻊ ﻣﻊ ﻋﺎﺋﻠﺘﻚ؟"""
Ushiromiya Kinzo,"""ﻣﻦ ﺗﺴﻤﻴﻬﻢ ﻋﺎﺋﻠﺔ؟!! ﻣﺘﻰ ﺑﺪﺃﺕ ﺗﻄﻠﻖ ﻋﻠﻰ ﺗﻠﻚ ﺍﻟﻨﺴﻮﺭ ﺍﻟﺘﻲ ﺗﻨﺘﻈﺮ ﺳﻘﻮﻃﻲ ﻭﻣﻮﺗﻲ ﺍﺳﻢ ﺍﻟﻌﺎﺋﻠﺔ؟! ﻣﺘﻰ ﺻﺮﺕ ﺗﺴﻤﻲ ﺍﻟﺪﻳﺪﺍﻥ ﺍﻟﻨﺘﻨﺔ ﺍﻟﻤﺘﻘﻴﺤﺔ ﻋﺎﺋﻠﺔ؟!!"""
Ushiromiya Krauss,"""........................... ...ﻳﺎ ﻟﻠﻌﺠﺐ، ﻳﺎ ﻟﻠﻌﺠﺐ."""
,ﻫﺰّ ﻛﺮﺍﻭﺱ ﻛﺘﻔﻴﻪ ﻟﺮﺩٍّ ﻛﺎﻥ ﻳﺘﻮﻗﻌﻪ ﻧﺼﻒ ﺗﻮﻗﻊ.
Ushiromiya Kinzo,"""ﻗﻴﻨﺠﻲ، ﺍﺣﻤﻞ ﻋﺸﺎﺋﻲ ﺇﻟﻰ ﻫﻨﺎ ﻛﻤﺎ ﺃﻣﺮﺕ!! ﻟﻢ ﻻ ﺗﺼﻐﻲ ﺇﻟﻰ ﻣﺎ ﺃﻗﻮﻝ؟!! ﻟﻤﺎﺫﺍ؟! ﻟﻤﺎﺫﺍ؟!!"""
Ushiromiya Krauss,"""...ﻗﻴﻨﺠﻲ-ﺳﺎﻥ. ﺳﺄﺗﺮﻙ ﺍﻟﺒﺎﻗﻲ ﻟﻚ. ...ﻓﺼﻮﺗﻲ ﻟﻢ ﻳﻌﺪ ﻳﺼﻞ ﺇﻟﻴﻪ."""
,ﻫﺰّ ﻛﺮﺍﻭﺱ ﺭﺃﺳﻪ ﻗﻠﻴﻼً، ﻭﺃﺩﺍﺭ ﻇﻬﺮﻩ ﺳﺮﻳﻌًﺎ ﻟﺒﺎﺏ ﺣﺠﺮﺓ ﺍﻟﺪﺭﺍﺳﺔ.
,...ﻛﺎﻥ ﻗﺪ ﻧﺎﺩﻯ ﻣﻦ ﺃﺟﻞ ﺇﺧﻮﺗﻪ ﻓﻘﻂ، ﻭﻫﻮ ﻳﻌﻠﻢ ﺃﻥّ ﺫﻟﻚ ﺑﻼ ﺟﺪﻭﻯ.
,ﺑﻌﺪ ﺃﻥ ﺭﺃﻯ ﻗﻴﻨﺠﻲ ﻛﺮﺍﻭﺱ ﻳﻨﺰﻝ ﺍﻟﺪﺭﺝ، ﻧﺎﺩﻯ ﻣﺠﺪﺩًﺍ ﻋﺒﺮ ﺍﻟﺒﺎﺏ.
