Speaker,Arabic (AR)
Kanon,""".........ﻣﺎﺭﻳﺎ-ﺳﺎﻣﺎ. ...ﻫﻞ ﺃﻧﺖِ ﺑﺨﻴﺮ؟"""
,ﻇﻬﺮ ﻛﺎﻧﻮﻥ ﺍﻟﺬﻱ ﻛﺎﻥ ﻣﺨﺘﺒﺌًﺎ ﺧﻠﻒ ﺍﻟﺸﺠﻴﺮﺍﺕ ﺑﻌﺪ ﺃﻥ ﺭﺍﻗﺐ ﺭﻭﺯﺍ ﻭﻫﻲ ﺗﺒﺘﻌﺪ.
Ushiromiya Maria,"""...ﻛﻴﻬﻲ... ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ... ...ﺃﻧﺎ ﺑﺨﻴﺮ. ...ﻛﻴﻬﻴﻬﻴﻬﻲ."""
,ﺿﺤﻜﺖ ﻣﺎﺭﻳﺎ ﺿﺤﻜﺔً ﻣﻨﻔﺮﺓ، ﻟﻜﻦ ﺃﺩﺭﻙ ﻛﺎﻧﻮﻥ ﺍﻟﺬﻱ ﺷﺎﻫﺪ ﻛﻞ ﺷﻲﺀ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﺗﺘﺤﻤﻞ ﻣﺎﺣﺪﺙ ﺑﺄﻗﺼﻰ ﻣﺎ ﻳﻤﻜﻨﻬﺎ...
Kanon,"""ﺇﻧﻬﺎ ﺇﻧﺴﺎﻧﺔ ﻓﻈﻴﻌﺔ ﺣﻘًﺎ. ﻛﻴﻒ ﻟﻬﺎ ﺃﻥ ﺗﺪﻋﻮ ﻧﻔﺴﻬﺎ ﺃﻣًّﺎ..."""
Ushiromiya Maria,"""...ﻟﻴﺲ ﺑﺎﻟﻴﺪ ﺣﻴﻠﺔ. ﺗﻠﻚ ﺍﻷﺷﻴﺎﺀ ﺍﻟﻤﺜﻴﺮﺓ ﻟﻠﺸﻔﻘﺔ ﻻ ﺗﺴﻜﻦ ﺇﻻ ﻓﻲ ﺃﻭﻋﻴﺔٍ ﺑﺎﺋﺴﺔ. ...ﻣﺎﺭﻳﺎ ﺑﺨﻴﺮ ﺗﻤﺎﻣًﺎ. ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ..."""
,ﺟﺜﺎ ﻛﺎﻧﻮﻥ ﻋﻠﻰ ﺭﻛﺒﺘﻴﻪ ﻭﺍﻟﺘﻘﻂ ﺍﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﺩِﻳﺴﺖ.
,...ﺑﺪﺍ ﻣﻨﻈﺮﻫﺎ ﻭﺣﺪﻩ ﻛﺎﻓﻴًﺎ ﻹﺛﺎﺭﺓ ﺍﻷﺳﻰ ﻓﻲ ﺍﻟﻨﻔﺲ.
,ﻓﻜّﺮ ﻓﻲ ﺗﻨﻈﻴﻔﻬﺎ ﻭﺇﻋﺎﺩﺗﻬﺎ ﺇﻟﻴﻬﺎ، ﻟﻜﻨﻪ ﺃﺩﺭﻙ ﺃﻥ ﺣﺎﻟﺘﻬﺎ ﻟﻢ ﺗﻌﺪ ﺗﺴﻤﺢ ﺑﺬﻟﻚ.
,ﻭﺑﻴﻨﻤﺎ ﻫﻮ ﺣﺎﺋﺮٌ ﻻ ﻳﻌﺮﻑ ﻣﺎ ﺍﻟﺬﻱ ﻳﻨﺒﻐﻲ ﻓﻌﻠﻪ، ﺍﻟﺘﻘﺖ ﻋﻴﻨﺎﻩ ﺑﻌﻴﻨﻲ ﻣﺎﺭﻳﺎ.{n}...ﻻ، ﻟﻢ ﺗﻠﺘﻖِ ﻋﻴﻮﻧﻬﻤﺎ ﺣﻘًﺎ.{n}ﺑﻞ ﻛﺎﻧﺖ ﻣﺎﺭﻳﺎ ﺗﺤﺪّﻕ ﻓﻲ ﺍﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﺍﻟﺘﻘﻄﻬﺎ ﻛﺎﻧﻮﻥ.
,...ﻓﻲ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺔ، ﻛﺎﻥ ﻗﻠﺐ ﻣﺎﺭﻳﺎ ﺃﺷﺒﻪ ﻣﺎ ﻳﻜﻮﻥ ﺑﺘﻠﻚ ﺍﻟﺤﻠﻮﻯ، ﻣﺴﺤﻮﻗًﺎ ﻭﻣُﻬﺸّﻤًﺎ...
,ﺃﺩﺭﻙ ﻛﺎﻧﻮﻥ ﻫﺬﺍ ﺟﻴﺪًﺍ، ﻟﻜﻨﻪ ﻟﻢ ﻳﻌﺮﻑ ﻣﺎ ﺍﻟﺬﻱ ﻳﺠﺐ ﻋﻠﻴﻪ ﻓﻌﻠﻪ...
Kanon,"""...ﻭﺟﺪﺗﻬﺎ. ...ﺳﺄﺳﺘﺒﺪﻟﻬﺎ ﺑﺘﻠﻚ ﺍﻟﺘﻲ ﺃﻋﻄﻴﺘﻨﻲ ﺇﻳﺎﻫﺎ ﻗﺒﻞ ﻗﻠﻴﻞ."""
,ﺗﺬﻛّﺮ ﻛﺎﻧﻮﻥ ﺍﻟﺤﻠﻮﻯ ﺍﻟﻤﻄﺎﺑﻘﺔ ﺗﻤﺎﻣًﺎ ﻭﺍﻟﺘﻲ ﺳﺒﻖ ﺃﻥ ﺃﻋﻄﺘﻪ ﺇﻳﺎﻫﺎ ﻣﺎﺭﻳﺎ، ﻭﻛﺎﻧﺖ ﻓﻲ ﺟﻴﺒﻪ.
,ﻣﺪّﺕ ﻣﺎﺭﻳﺎ ﻳﺪﻫﺎ.
,...ﻇﻦ ﻛﺎﻧﻮﻥ ﺃﻧﻬﺎ ﺗﺮﻳﺪ ﺃﺧﺬ ﺍﻟﺤﻠﻮﻯ، ﻓﻤﺪّ ﻳﺪﻩ ﺑﻬﺎ ﺇﻟﻴﻬﺎ ﻟﻜﻨﻬﺎ ﻟﻢ ﺗﺤﺎﻭﻝ ﺃﻥ ﺗُﻤﺴﻜﻬﺎ.
,......ﻋﻨﺪﻫﺎ ﺃﺩﺭﻙ ﻛﺎﻧﻮﻥ. ...ﺇﻧﻬﺎ ﺗﻄﻠﺐ ﻣﻨﻪ ﺃﻥ ﻳُﻌﻴﺪﻩ ﺇﻟﻴﻬﺎ.
,......ﻣﻬﻤﺎ ﺑﺪﺍ ﺫﻟﻚ ﻣﺆﺳﻔًﺎ، ﻓﺎﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﺩِﻳﺴَﺖ ﻫﻲ ﺣﻠﻮﻯ ﻣﺎﺭﻳﺎ.
,...ﺍﻟﺘﻲ ﺃﺷﺘﺮﺗﻬﺎ ﻟﻬﺎ ﺃﻣﻬﺎ.
,ﻣﻬﻤﺎ ﺑﻠﻐﺖ ﻣﺄﺳﺎﺗﻬﺎ، ﻓﻘﺪ ﻛﺎﻥ ﻻ ﺑﺪّ ﻣﻦ ﺃﻥ ﺗﻜﻮﻥ ﺗﻠﻚ ﺍﻟﺤﻠﻮﻯ ﺑﺎﻟﺬﺍﺕ...{n}ﺃﻻ ﻟﻴﺖ ﺃﻥّ ﺗﻨﻈﻴﻔﻬﺎ ﻣﻦ ﺍﻟﻐﺒﺎﺭ ﻳﻌﻴﺪ ﺇﻟﻴﻬﺎ ﺟﻤﺎﻟﻬﺎ ﺍﻟﺴﺎﺑﻖ...
,ﺃﻃﺮﻕ ﻛﺎﻧﻮﻥ ﺭﺃﺳﻪ ﺣﺰﻳﻨًﺎ.
Kanon,"""......ﻻ ﺃﺳﺘﻄﻴﻊ ﻓﻌﻞ ﺷﻲﺀٍ ﺳﻮﻯ ﺇﺯﺍﻟﺔ ﺍﻟﻐﺒﺎﺭ ﻋﻨﻬﺎ. ...ﺃﺭﺟﻮ ﺍﻟﻤﻌﺬﺭﺓ."""
,ﻣﺪّ ﻛﺎﻧﻮﻥ ﻳﺪﻩ ﺣﺎﻣﻼً ﺍﻟﺤﻠﻮﻯ ﺍﻟﺒﺎﺋﺴﺔ ﺍﻟﺘﻲ ﺃﺭﺍﺩﺗﻬﺎ ﻣﺎﺭﻳﺎ.{n}ﺃﺧﺬﺗﻬﺎ ﻣﺎﺭﻳﺎ ﻭﻗﺎﻟﺖ:
Ushiromiya Maria,"""...ﺷﻜﺮًﺍ ﻟﻚ. ﺍﻟﺒﺸﺮ ﻻ ﻳﻘﺪﺭﻭﻥ ﻋﻠﻰ ﺷﻲﺀٍ ﺳﻮﻯ ﻧﻔﺾ ﺍﻟﻐﺒﺎﺭ ﻋﻨﻬﺎ، ﺃﻣّﺎ ﺍﻟﺴﺎﺣﺮﺓ ﻓﺒﻮﺳﻌﻬﺎ ﺃﻥ ﺗﻌﻴﺪﻫﺎ ﻛﻤﺎ ﻛﺎﻧﺖ ﺗﻤﺎﻣًﺎ. ﺳﻴﻜﻮﻥ ﺫﻟﻚ ﺳﻬﻼً ﻟﻠﻐﺎﻳﺔ ﻋﻠﻰ ﺑﻴﺎﺗﺮﻳﺲ. ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ."""
Kanon,"""......ﻣﺎﺭﻳﺎ-ﺳﺎﻣﺎ، ﻫﻞ....ﺗﻌﺮﻓﻴﻦ ﺑﻴﺎﺗﺮﻳﺲ-ﺳﺎﻣﺎ؟"""
,{n}ﻟﻢ ﻳﻜﻦ ﻣﻤﻜﻨًﺎ ﻷﺣﺪٍ ﻣﺮﺗﺒﻂ ﺑﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺃﻥ ﻳﺠﻬﻞ ﺍﺳﻢ ﺑﻴﺎﺗﺮﻳﺲ، ﺑﺎﺳﺘﺜﻨﺎﺀ ﺑﺎﺗﻠﺮ.
,ﻟﻜﻦ ﻣﺎﺭﻳﺎ ﻗﺪ ﺃﺧﺒﺮﺕ ﺑﺎﺗﻠﺮ ﻋﻨﻬﺎ ﻟﻠﺘﻮّ ﺑﻜﻞّ ﻓﺨﺮ.{n}ﻛﺎﻧﺖ ﺗﺘﺤﺪّﺙ ﻋﻨﻬﺎ ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﺎ ﺗﻠﺘﻘﻲ ﺑﻴﺎﺗﺮﻳﺲ ﺑﺎﻧﺘﻈﺎﻡ.
,ﺷﻌﺮ ﻛﺎﻧﻮﻥ ﺑﺄﻟﻢٍ ﺣﺎﺩ ﻓﻲ ﻗﺒﻀﺔ ﻳﺪﻩ ﺍﻟﻴﺴﺮﻯ ﺍﻟﺘﻲ ﻛﺎﻥ ﻳﺸﺪﻫﺎ ﺑﻘﻮّﺓ.{n}......ﻓﻲ ﺍﻟﻤﺎﺿﻲ، ﻇﻬﺮﺕ ﺃﻣﺎﻣﻪ ﻭﺃﻣﺎﻡ ﺷﺎﻧﻮﻥ ﺳﺎﺣﺮﺓ ﺗﺪﻋﻰ ﺑﻴﺎﺗﺮﻳﺲ، ﻭﺣﺎﻭﻟﺖ ﺇﻏﻮﺍﺀﻫﻤﺎ.
,ﻟﻜﻦ ﻟﻄﺎﻟﻤﺎ ﺃﻗﻨﻊ ﻧﻔﺴﻪ ﺑﺄﻥّ ﻣﺎ ﺣﺪﺙ ﺣﻴﻨﻬﺎ ﻟﻢ ﻳﻜﻦ ﺳﻮﻯ ﻛﺎﺑﻮﺱٍ ﻣﺰﻋﺞ. ......ﻟﻜﻦ ﺷﺎﻧﻮﻥ ﺃﺻﺮّﺕ ﻋﻠﻰ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﺳﺎﺣﺮﺓ ﺣﻘﻴﻘﻴﺔ ﻻ ﺷﻚّ ﻓﻴﻬﺎ.
,ﻭﺛﻢ ﻓﻲ ﻫﺬﺍ ﺍﻟﺼﻴﻒ...
,ﺍﺧﺘﻔﻰ ﺿﺮﻳﺢ ﺍﻹﻟﻪ ﺍﻟﻤﺤﻠﻲّ ﺑﻌﺪ ﺃﻥ ﺿﺮﺑﺘﻪ ﺻﺎﻋﻘﺔ، ﻓﻠﻢ ﻳﺒﻖَ ﻟﻪ ﺃﺛﺮٌ ﻓﻲ ﻟﻴﻠﺔ ﻭﺍﺣﺪﺓ.
,ﻛﺎﻥ ﻳﻌﻠﻢ ﺃﻥ ﺷﺎﻧﻮﻥ ﻗﺪ ﻛﺴﺮﺕ ﺍﻟﻤﺮﺁﺓ.{n}......ﻛﻤﺎ ﺗﺬﻛّﺮ ﺍﻟﻜﻠﻤﺎﺕ ﺍﻟﺘﻲ ﺗﺮﻛﺘﻬﺎ ﺍﻟﺴﺎﺣﺮﺓ ﻟﻪ ﻋﻨﺪﻣﺎ ﺭﺣﻠﺖ؛ ﺣﻴﻦ ﻗﺎﻟﺖ ﺇﻧﻬﺎ ﺳﺘُﺒﻌﺚ ﻟﻠﺤﻴﺎﺓ ﻳﻮﻣًﺎ ﻣﺎ.
,ﻭﻫﺎ ﻫﻲ ﺍﻵﻥ ﻫﺬﻩ ﺍﻟﻔﺘﺎﺓ ﺍﻟﺘﻲ ﻻ ﺣﺪّ ﻹﻳﻤﺎﻧﻬﺎ ﺑﺒﻴﺎﺗﺮﻳﺲ، ﺗﺘﻜﻠّﻢ ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﺎ ﻗﺎﺑﻠﺘﻬﺎ ﺑﺎﻟﻔﻌﻞ.
,......ﻟﻢ ﻳﺴﺘﻄﻊ ﻛﺎﻧﻮﻥ ﻛﺒﺢ ﺍﻟﺸﻌﻮﺭ ﺍﻟﻤﺸﺆﻭﻡ ﺍﻟﺬﻱ ﺃﺧﺬ ﻳﺘﺴﻠّﻞ ﺇﻟﻰ ﻗﻠﺒﻪ.
,ﻇﻠّﺖ ﻣﺎﺭﻳﺎ ﺻﺎﻣﺘﺔً ﻟﻮﻫﻠﺔ، ﻭﻛﺄﻧّﻬﺎ ﺗﺮﻯ ﻣﺎ ﻓﻲ ﻗﻠﺐ ﻛﺎﻧﻮﻥ ﺑﻮﺿﻮﺡ.
,...ﻭﻛﺄﻧﻬﺎ ﺗﻨﺘﻈﺮ ﻋﻮﺩﺓ ﺫﻛﺮﻳﺎﺗﻪ ﻋﻦ ﺑﻴﺎﺗﺮﻳﺲ.
,ﺛﻢ ﺗﺤﺪّﺛﺖ ﺑﻨﺒﺮﺓٍ ﻋﺎﺩﻳﺔ ﻭﻛﺄﻥ ﺍﻷﻣﺮ ﻣﺤﺴﻮﻡٌ ﺑﺎﻟﻔﻌﻞ:
Ushiromiya Maria,"""ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻲ... ﺃﺗﻌﻠﻢ؟ ﺃﻧﺎ ﺻﺪﻳﻘﺔ ﺑﻴﺎﺗﺮﻳﺲ ﺍﻟﻴﻮﻡ ﺃﻳﻀًﺎ ﺳﺄﻟﺘﻘﻲ ﺑﻬﺎ ﻭﺳﻨﻠﻌﺐ ﺳﻮﻳًﺎ! ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ..."""
Kanon,"""ﺗـ...ﺗﻠﻌﺒﻴﻦ؟"""
Ushiromiya Maria,"""ﻧﻌﻢ. ﺳﻨﻠﻌﺐ ﺳﻮﻳًﺎ. ﻭﺳﻨﺘﻌﻠﻢ ﺍﻟﺴﺤﺮ ﻣﻌًﺎ.. ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ..."""
,......ﺑﺪﺃ ﻭﺟﻪ ﺗﻠﻚ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺘﻲ ﺣﺎﻭﻝ ﻛﺎﻧﻮﻥ ﺇﻗﻨﺎﻉ ﻧﻔﺴﻪ ﺑﺄﻧﻬﺎ ﻣﺠﺮﺩ ﻛﺎﺑﻮﺱ... ......ﻳﺘﺴﻠّﻞ ﺑﺒﻂﺀ ﺇﻟﻰ ﺃﻋﻤﺎﻕ ﺫﺍﻛﺮﺗﻪ......
Ushiromiya Natsuhi,"""ﻗﺎﻝ ﺃﺑﻲ ﺇﻧﻪ ﻣﺸﻐﻮﻝٌ ﻟﻠﻐﺎﻳﺔ ﺑﺄﺑﺤﺎﺛﻪ. ﻭﺃﺧﺒﺮﻧﻲ ﺃﻧﻪ ﻟﻸﺳﻒ ﻟﻦ ﻳﺴﺘﻄﻴﻊ ﺍﻟﺤﻀﻮﺭ."""
Ushiromiya Rudolf,"""......ﻳﺎ ﻟﻺﺯﻋﺎﺝ. ﻟﻘﺪ ﺭﺗّﺒﻨﺎ ﺟﺪﺍﻭﻟﻨﺎ ﻟﺤﻀﻮﺭ ﺍﻻﺟﺘﻤﺎﻉ، ﻭﺟﺌﻨﺎ ﺇﻟﻰ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻓﻲ ﻋﺰّ ﺍﻟﺨﺮﻳﻒ ﺍﻟﻤﺰﺩﺣﻢ. ﻟﻴﺘﻪ ﻛﺎﻥ ﺃﻛﺜﺮ ﻣﺮﺍﻋﺎﺓً ﻟﻨﺎ."""
Ushiromiya Eva,"""ﺑﺎﻟﻔﻌﻞ. ......ﻟﻜﻦ ﻳﺎ ﺃﻳﻬﺎ ﻃﺒﻴﺐ ﻧﺎﻧﺠﻮ، ﻫﻞ ﺍﻟﻤﺸﻜﻠﺔ ﺣﻘًﺎ ﻓﻲ ﺃﺑﺤﺎﺛﻪ ﻭﻣﺰﺍﺟﻪ؟ ﻭﺍﻟﺪﻱ ﻟﻴﺲ ﻃﺮﻳﺢ ﺍﻟﻔﺮﺍﺵ ﻭﻋﺎﺟﺰًﺍ ﻋﻦ ﺍﻟﻨﻬﻮﺽ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Nanjo Terumasa,"""......ﺣﺴﻨًﺎ، ......ﻻ ﺃﺩﺭﻱ. ﻟﻴﺲ ﻟﺪﻱ ﺍﻟﻜﺜﻴﺮ ﻷﻗﻮﻟﻪ..."""
,ﺭﻣﻖ ﻧﺎﻧﺠﻮ ﻧﺎﺗﺴﻮﻫﻲ ﺑﻨﻈﺮﺓٍ ﺳﺮﻳﻌﺔ.{n}ﻛﻤﺎ ﻟﻮ ﺃﻧﻪ ﻟﻢ ﻳﻜﻦ ﻳﻤﻠﻚ ﺍﻟﺤﻖ ﻓﻲ ﺗﺠﺎﻫﻠﻬﺎ ﺃﺛﻨﺎﺀ ﺣﺪﻳﺜﻪ ﻓﻲ ﻫﺬﺍ ﺍﻟﺸﺄﻥ.
Ushiromiya Natsuhi,"""ﺃﺑﻲ ﻓﻲ ﺃﺗﻢ ﻋﺎﻓﻴﺘﻪ. ﻳﺎ ﻟﻠﻮﻗﺎﺣﺔ ﺃﻥ ﺗﺪﻋﻴﻪ ﺑﻄﺮﻳﺢ ﺍﻟﻔﺮﺍﺵ!"""
Ushiromiya Eva,"""ﻟﻜﻦ ﻟﻢ ﻳﺘﺒﻖَّ ﻟﻪ ﺳﻮﻯ ﺛﻼﺛﺔ ﺃﺷﻬﺮ ﻟﻴﻌﻴﺶ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﺃﻟﻴﺲ ﻣﻦ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻥ ﻳﻜﻮﻥ ﻃﺮﻳﺢ ﺍﻟﻔﺮﺍﺵ، ﻳﺬﺑﻞ ﻳﻮﻣًﺎ ﺑﻌﺪ ﻳﻮﻡ ﻏﻴﺮ ﻗﺎﺩﺭ ﻋﻠﻰ ﺍﻟﻨﻬﻮﺽ؟ ﺃﻻ ﺗﻮﺍﻓﻘﻨﻲ ﺃﻳﻬﺎ ﻃﺒﻴﺐ ﻧﺎﻧﺠﻮ؟"""
Nanjo Terumasa,""".........ﺑﺎﻟﻨﺴﺒﺔ ﻟﻤﺮﻳﺾ ﻋﺎﺩﻱ، ﺭﺑﻤﺎ ﻳﻜﻮﻥ ﺍﻷﻣﺮ ﻛﺬﻟﻚ. ﻟﻜﻦ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ ﻳﻤﺘﻠﻚ ﺇﺭﺍﺩﺓ ﺍﺳﺘﺜﻨﺎﺋﻴﺔ ...ﻗﺪ ﺗﻜﻮﻥ ﺇﺭﺍﺩﺗﻪ ﻗﺪ ﺃﺭﻋﺒﺖ ﺣﺘﻰ ﻣﻠﻚ ﺍﻟﻤﻮﺕ ﻧﻔﺴﻪ، ﻓﻠﻢ ﻳﺘﺠﺮﺉ ﺍﻹﻗﺘﺮﺍﺏ..."""
Ushiromiya Kyrie,"""ﺇﻥ ﻛﺎﻥ ﺑﻬﺬﻩ ﺍﻟﺤﻴﻮﻳﺔ، ﻓﻴﻤﻜﻨﻨﺎ ﺃﻥ ﻧﺸﻌﺮ ﺑﺎﻹﻃﻤﺌﻨﺎﻥ، ﺻﺤﻴﺢ؟"""
Ushiromiya Rudolf,"""... ﺇﻥ ﻛﺎﻥ ﻓﻌﻼً ﺻﺤﻴﺤًﺎ ﻣﻌﺎﻓﻰ، ﻓﺂﻣﻞ ﺃﻥ ﻳﺴﻤﺢ ﻟﻨﺎ ﺑﺘﺤﻴّﺘﻪ ﻋﻠﻰ ﺍﻷﻗﻞ... ﺃﻟﻴﺲ ﺍﻟﻬﺪﻑ ﻣﻦ ﺍﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﺔ ﻫﻮ ﺭﺅﻳﺔ ﻭﺍﻟﺪﻧﺎ ﻭﺍﻻﻃﻤﺌﻨﺎﻥ ﻋﻠﻴﻪ؟ ﺃﻣﺎ ﺍﻵﻥ، ﻓﻼ ﺃﺩﺭﻱ ﻣﺎ ﺟﺪﻭﻯ ﻗﺪﻭﻣﻨﺎ ﺃﺻﻼً."""
Ushiromiya Krauss,"""ﻻ ﺗﻘﻞ ﺫﻟﻚ. ﻟﻮ ﻛﺎﻥ ﺑﻴﻨﻨﺎ، ﻟﻤﺎ ﻛﻔﻔﺖ ﻋﻦ ﺍﻟﺘﺬﻣﺮ ﻣﻦ ﺃﻧﻚ ﻻ ﺗﺠﺪ ﻟﺤﻈﺔ ﻟﻠﺮﺍﺣﺔ. ﻓﻠﻨﻜﺘﻒِ ﺑﺎﻻﺣﺘﻔﺎﺀ ﺑﻜﻮﻧﻨﺎ ﻧﺤﻦ ﺍﻷﺷﻘﺎﺀ ﻗﺪ ﺍﺟﺘﻤﻌﻨﺎ ﻣﺠﺪﺩًﺍ ﻫﺬﺍ ﺍﻟﻌﺎﻡ ﺩﻭﻥ ﺃﻥ ﻳﻨﻘﺼﻨﺎ ﺃﺣﺪ، ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﻓﻲ ﺍﻟﻌﺎﻡ ﺍﻟﻤﺎﺿﻲ."""
Ushiromiya Eva,"""ﺃﺗﺪﺭﻙ ﺃﻧﻨﺎ ﻟﻢ ﻧﺘﻤﻜﻦ ﻣﻦ ﻟﻘﺎﺋﻪ ﺣﺘﻰ ﻓﻲ ﻣﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﺔ ﺍﻟﻌﺎﻡ ﺍﻟﻤﺎﺿﻲ؟ ﺃﺗﺴﺎﺀﻝ ﻟﻤﺎﺫﺍ ﻻ ﻳﺴﺘﻄﻴﻊ ﺃﻥ ﻳﻔﻬﻢ ﺃﻥ ﺃﺑﻨﺎﺀﻩ ﻣﻦ ﺩﻣﻪ ﻭﻟﺤﻤﻪ ﻳﺮﻏﺒﻮﻥ ﻓﻲ ﺭﺅﻳﺘﻪ ﺑﻌﺪ ﻋﺎﻣﻴﻦ ﻣﻦ ﺍﻟﻐﻴﺎﺏ."""
Ushiromiya Natsuhi,"""......ﺇﻥ ﻛﺎﻧﺖ ﻟﺪﻳﻚ ﻛﻠﻤﺎﺕ ﺗﻮﺩﻳﻦ ﺇﻳﺼﺎﻟﻬﺎ ﺇﻟﻴﻪ، ﻓﺴﺄﻧﻘﻠﻬﺎ ﺑﻨﻔﺴﻲ. ﺃﻭ ﺭﺑﻤﺎ ﻳﺎ ﺇﻳﻔﺎ-ﺳﺎﻥ... ......ﻟﺪﻳﻚ ﻣﺎﺗﻮﺩﻳﻦ ﻣﻨﺎﻗﺸﺘﻪ ﻣﻊ ﺃﺑﻲ ﻭﻟﺴﺖ ﻓﻘﻂ ﺗﻮﺩﻳﻦ ﺗﺤﻴﺘﻪ؟"""
Ushiromiya Eva,"""..................ﻫﻤﻢ. ... ﺑﺤﻘﻚ، ﻣﺎﻟﺬﻱ ﺗﺘﺤﺪﺛﻴﻦ ﻋﻨﻪ؟"""
Ushiromiya Hideyoshi,"""ﻛﻔﻲ ﻋﻦ ﻫﺬﺍ ﻳﺎ ﺇﻳﻔﺎ. ﺃﻋﺬﺭﻳﻨﺎ ﻳﺎ ﻧﺎﺗﺴﻮﻫﻲ ﺳﺎﻥ. ﺇﻳﻔﺎ ﻗﻠﻘﺔ ﻋﻠﻰ ﺻﺤﺔ ﻭﺍﻟﺪﻱ، ﻭﻫﺬﺍ ﺣﻘﻬﺎ ﻛﺎﺑﻨﺘﻪ. ﺭﺟﺎﺀً ﺗﻔﻬﻤﻲ ﻣﺸﺎﻋﺮﻫﺎ ﻗﻠﻴﻼً."""
Ushiromiya Krauss,"""ﺃﻣﺮٌ ﻋﺠﻴﺐ. ﻣﻨﺬ ﺃﻥ ﻋﻠﻤﺖِ ﻳﺎ ﺇﻳﻔﺎ ﻛﻢ ﺗﺒﻘﻰ ﻟﻮﺍﻟﺪﻱ ﻣﻦ ﺍﻟﻮﻗﺖ ﺃﺻﺒﺤﺖِ ﻓﺠﺄﺓً ﻣﻔﻌﻤﺔ ﺑﺎﻻﺣﺘﺮﺍﻡ ﺗﺠﺎﻫﻪ. ...ﺃﻇﻦ ﺃﻧﻪ ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﺗﻔﻬﻢ ﺳﺒﺐ ﻟﻬﻔﺘﻚِ ﻟﺮﺅﻳﺘﻪ... ......ﻫﻤﻒ."""
Ushiromiya Eva,""".........ﻣﺎﻟﺬﻱ ﺗﻘﺼﺪﻩ ﺗﺤﺪﻳﺪًﺍ؟"""
Ushiromiya Rudolf,"""ﻛﻔﻰ ﻳﺎ ﺃﺧﻲ. ﻓﻠﻨﺄﻣﻞ ﻓﻘﻂ ﺃﻥ ﻳﺘﺤﺴﻦ ﻣﺰﺍﺟﻪ ﻗﺒﻞ ﺍﻟﻌﺸﺎﺀ. ﺛﻢ ﺃﻧﻨﺎ ﻭﺻﻠﻨﺎ ﻟﻠﺘﻮ. ﻭﻋﻠﻰ ﻛﻞٍ، ﻧﺤﻦ ﻟﻢ ﻧﺄﺕِ ﺇﻻ ﻹﻟﻘﺎﺀ ﺗﺤﻴﺔ ﺳﺮﻳﻌﺔ. ﻳﻤﻜﻨﻨﺎ ﺣﺘﻰ ﻋﻘﺪ ﺍﻟﻤﺆﺗﻤﺮ ﺩﻭﻥ ﺗﻮﺍﺟﺪﻩ."""
Ushiromiya Rudolf,"""... ﻻ، ﺑﻞ ﻫﻨﺎﻙ ﺃﻣﻮﺭ ﻻ ﻳﻤﻜﻨﻨﺎ ﺣﺘﻰ ﻣﻨﺎﻗﺸﺘﻬﺎ ﻣﻌﻪ ﻗﺒﻞ ﺃﻥ ﻧﺘﻔﻖ ﻋﻠﻰ ﺭﺃﻱ ﻣﻮﺣّﺪ. ﺃﻟﻴﺲ ﻛﺬﻟﻚ ﻳﺎ ﺃﺧﻲ ﻫﻴﺪﻳﻮﺷﻲ؟"""
