Speaker,Arabic (AR)
{f:5:Beatrice},"""ﺍﻟﺘﺎﻟﻲ ﻫﻮ ﺳﻠﻄﺔ ﺍﻟﻠﺴﺎﻥ ﺍﻟﻤﺸﻘﻮﻕ، ﻣُﻌَﺪَّﺓ ﻣﻦ ﺍﻟﺨﻀﺮﻭﺍﺕ ﺍﻟﻤﻮﺳﻤﻴﺔ. .ﻟﻄﺎﻟﻤﺎ..ﺗﻤﻨّﻴﺖِ ﻓﻲ ﻋﻴﺪ ﻣﻴﻼﺩﻙِ ﺍﻟﺘﺎﺳﻊ ﻟﻮ ﺍﺳﺘﻄﻌﺖِ ﺍﻗﺘﻼﻋﻪ ﺑﻨﻔﺴﻚ، ﻓﻬﺎ ﻫﻲ ﺍﻟﺴﻠﻄﺔ ﺍﻟﺘﻲ ﺭﻏﺒﺖِ ﺑﻬﺎ ﻣﺼﻨﻮﻋﺔٌ ﻣﻦ ﻟﺴﺎﻥ ﺇﻳﻔﺎ."""
Ushiromiya Rosa,"""........................!!!"""
,ﻋﻨﺪﻣﺎ ﺳﻤﻌﺖ ﺭﻭﺯﺍ ﺑﺎﻟﺤﻘﻴﻘﺔ ﺍﻟﻜﺎﻣﻨﺔ ﻭﺭﺍﺀ ﺍﻟﻠﺤﻢ ﺫﻱ ﺍﻟﻠﻮﻥ ﺍﻟﻮﺭﺩﻱ ﺍﻟﻤﺘﻜﺪّﺱ ﻓﻲ ﺍﻟﺴﻠﻄﺔ، ﺳﺎﻭﺭﻫﺎ ﺷﻌﻮﺭٌ ﻣﻔﺎﺟﺊ ﺑﺎﻟﺮﻏﺒﺔ ﻓﻲ ﺃﻥ ﺗﺘﻘﻴّﺄ ﺃﺣﺸﺎﺀﻫﺎ.
,...ﻏﺮﺯ ﺍﻟﺨﺪﻡُ ﺃﺻﺤﺎﺏ ﺭﺅﻭﺱ ﺍﻟﻤﺎﻋﺰ ﺷﻮﻛﺔً ﻓﻴﻪ، ﻭﺣﻤﻠﻮﻫﺎ ﻧﺤﻮ ﻓﻢ ﺭﻭﺯﺍ.
{f:5:Beatrice},"""ﻛﻴﻒ ﻫﻮ ﻣﺬﺍﻕ ﻟﺴﺎﻥ ﺷﻘﻴﻘﺘﻚِ ﺍﻟﻤﺸﻘﻮﻕ؟ ﻻﺑﺪ ﺃﻧﻪ ﻃﺮﻱٌّ ﻭﻣﻨﻌﺶ ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟  *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!!"""
,ﻻﺑﺪ ﺃﻥ ﺍﻟﻨﻜﻬﺔ ﺍﻟﺘﻲ ﺗﺬﻭﻗﺘﻬﺎ ﻛﺎﻧﺖ ﺣﻠﻮﺓً ﻭﻃﺮﻳﺔً ﻭﻣﻨﻌﺸﺔً ﻓﻲ ﻧﻔﺲ ﺍﻟﻮﻗﺖ.
,ﻓﻘﺪ ﻛﺎﻧﺖ ﺃﻛﺎﺫﻳﺐ ﺇﻳﻔﺎ ﺣﻠﻮﺓً ﻋﻠﻰ ﺍﻟﺪﻭﺍﻡ، ﻭﻛﺎﻧﺖ ﺭﻭﺯﺍ ﺍﻟﺼﻐﻴﺮﺓ ﺩﻭﻣًﺎ ﻣﺎﺗﺼﻐﻲ ﺇﻟﻴﻬﺎ.
,...ﻭﻟﺬﺍ ﻳﻤﻜﻦ ﺍﻟﻘﻮﻝ ﺇﻥ ﺑﻬﺎﺭ ﺍﻟﻔﻠﻔﻞ ﺍﻟﺤﺎﺭ ﺍﻟﺬﻱ ﺃُﺿﻴﻒ، ﻋﺒّﺮ ﺑﺈﺗﻘﺎﻥٍ ﻋﻦ ﺗﻔﺎﺻﻴﻞ ﺗﻠﻚ ﺍﻷﻛﺎﺫﻳﺐ.
Ushiromiya Rosa,"""......ﻣﻤﻤﻤﻤﻤﻤﻤﻤﻤﻢ!! ﻣﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻢ!!"""
,ﺑﺼﻘﺖ ﺭﻭﺯﺍ ﺳﻠﻄﺔ ﺍﻟﻠﺴﺎﻥ ﺍﻟﻤﺨﺘﻠﻈﺔ ﺑﻠﻌﺎﺑﻬﺎ ﺍﻟﺘﻲ ﻇﻠّﻮﺍ ﻳﺪﺳّﻮﻧﻬﺎ ﻓﻲ ﻓﻤﻬﺎ.
,ﻟﻜﻦّ ﺃﻋﺎﺩ ﺍﻟﺨﺪﻡ ﺫﻭﻱ ﺭﺅﻭﺱ ﺍﻟﻤﺎﻋﺰ ﺍﻟﺴﻠﻄﺔ ﺇﻟﻰ ﺍﻟﻄﺒﻖ ﺑﻌﻨﺎﻳﺔ، ﺛﻢ ﺣﻤﻠﻮﻫﺎ ﻧﺤﻮ ﻓﻢ ﺭﻭﺯﺍ ﻣﺮﺍﺭًﺍ ﻭﺗﻜﺮﺍﺭًﺍ.
{f:5:Beatrice},"""ﻻ ﺣﺎﺟﺔ ﻟﻘﻮﻝ ﻫﺬﺍ، ﻟﻜﻨﻨﻲ ﺃﻋﺪﺩﺕ ﻫﺬﻩ ﺍﻟﺴﻠﻄﺔ ﺑﺴﺨﺎﺀ ﻣﺴﺘﺨﺪﻣﺔً ﺧﻤﺴﺔً ﻣﻦ ﺃﻟﺴﻨﺔ ﺇﻳﻔﺎ. ﻻ ﻳﻤﻜﻦ ﺃﻗﺘﻼﻉ ﺃﻛﺜﺮ ﻣﻦ ﻟﺴﺎﻥٍ ﻭﺍﺣﺪٍ ﻣﻦ ﺷﺨﺺٍ ﻭﺍﺣﺪ. ﻟﻜﻨﻨﻲ ﺃﺳﺘﻄﻴﻊ ﺃﻗﺘﻼﻋﻪ ﻣﺮﺍﺭًﺍ ﻭﺗﻜﺮﺍﺭًﺍ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!!"""
Ushiromiya Rosa,"""......ﻣﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻢ!!  ﻣﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻢ!!"""
,ﺍﻧﻬﻤﺮﺕ ﺩﻣﻮﻉ ﺭﻭﺯﺍ ﻭﻫﻲ ﺗﻘﺎﻭﻡ، ﻭﻗﺪ ﺳﻠﺐ ﻧﺼﻒ ﻋﻘﻠﻬﺎ.{n}ﻭﻣﻊ ﺫﻟﻚ، ﻟﻢ ﻳﻜﻦ ﺑﻮﺳﻌﻬﺎ ﺃﻥ ﺗﻘﺎﻭﻡ ﺇﻻّ ﺑﺮﻓﺾ ﺍﻟﺒﻠﻊ.
,ﺣﺘﻰ ﺇﻥ ﻟﻢ ﺗﺒﺘﻠﻌﻪ، ﻓﺈﻥ ﻃﻌﻢ ﺍﻟﺼﻠﺼﺔ ﺍﻟﻔﺮﻧﺴﻲ ﺃﺧﺬ ﻳﺘﺴﻠﻞ ﺇﻟﻰ ﻓﻢ ﺭﻭﺯﺍ ﻋﻠﻰ ﻧﺤﻮٍ ﻣﺘﺼﺎﻋﺪ...
{f:5:Beatrice},"""ﺃﻟَﻢ ﻳَﺮُﻕ ﻟﻚِ ﺫﻟﻚ...؟"" ﻻ ﻳﺰﺍﻝ ﻫﻨﺎﻙ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﻄﻌﺎﻡ. ﻓﻄﻴﺮﺓ ﺳﻤﻚ ﺍﻟﺸﺒﺺ ﺍﻟﻤﻐﻠّﻔﺔ ﺑﺠﻠﺪ ﻭﺟﻪ ﺭﻭﺩﻭﻟﻒ، ﻭﺣﺴﺎﺀٌ ﺑﺄﺩﻣﻐﺔٍ ﻣﺴﻠﻮﻗﺔ، ﻭﺑﺘِّﺔ ﻛﺒﺪ، ﻭﺗﺮﻗﺒﻲ ﻣﺎﺫﺍ ﺳﺘﻜﻮﻥ ﺍﻟﺤﻠﻮﻯ، *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!!"""
{f:5:Beatrice},"""ﻟﻴﺲ ﺍﻷﻣﺮ ﻣﻘﺘﺼﺮًﺍ ﻋﻠﻰ ﺃﺷﻘﺎﺋﻚِ، ﺃﺗﺮﻳﻦ؟ ﻟﻘﺪ ﺃﻋﺪﺩﺕُ ﺑﺒﺬﺥ ﺟﻤﻴﻊ ﺃﻭﻟﺌﻚ ﺍﻟﺬﻳﻦ ﻭﺛﻘﺖِ ﺑﻬﻢ ﻭﻣﻊ ﺫﻟﻚ ﺧﺎﻧﻮﻙِ. ﻟﻤﺎﺫﺍ ﻻ ﻧﺘﺎﺑﻊ ﻫﺬﻩ ﺍﻟﻮﻟﻴﻤﺔ ﺇﻟﻰ ﺍﻷﺑﺪ ﺣﺘﻰ ﻳﺮﺗﺎﺡ ﻗﻠﺒﻚِ؟ ﺇﻟﻰ ﺍﻷﺑﺪ."""
{f:5:Beatrice},"""......ﺃﻟﺴﺖِ ﻣﺘﺤﻤﺴﺔً ﻳﺎ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﻭﻭﻭﺯﺍﺍﺍﺍ؟ ﻻ ﺗﺘﻈﺎﻫﺮﻱ ﺑﺄﻥّ ﺍﻷﻣﺮ ﻻ ﻳﻌﺠﺒﻚ! ﺃﻧﻚِ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ ﺗﺤﺒﻴﻦ ﻫﺬﺍ، ﺻﺤﻴﻴﻴﻴﻴﺢ؟ ﺇﻥ ﻛﻨﺖِ ﺗﺮﻳﺪﻳﻦ ﺍﻟﻀﺤﻚ ﻓﻀﺤﻜﻲ، ﻭﺇﻥ ﻛﻨﺖِ ﻟﻦ ﺗﺮﺗﺎﺣﻲ ﺣﺘّﻰ ﺗﺴﻤﻌﻲ ﺻﺮﺧﺎﺕ ﺃﺷﻘﺎﺋﻚِ ﺍﻟﻤﺰﻋﺠﻴﻦ ﺃﺣﻴﺎﺀً، ﻓﺴﺄﺟﻌﻠﻚِ ﺗﺴﻤﻌﻴﻨﻬﺎ ﻛﻠﻤﺎ ﺷﺌﺖِ."""
{f:5:Beatrice},"""ﻻ ﺑﺄﺱ ﻓﻲ ﻋﺪﻡ ﺭﻏﺒﺘﻚِ، ﻓﺘﻠﻚ ﻫﻲ ﻃﺒﻴﻌﺘﻚِ ﺃﻟﻴﺴﺖ ﻛﺬﻟﻚ؟"" ""ﺃﻧﺖِ ﻓﻲ ﺣﻘﻴﻘﺔ ﺃﻣﺮﻙِ ﺳﻌﻴﺪﺓٌ ﻟﻠﻐﺎﻳﺔ ﺣﺘﻰ ﺃﻥ ﺍﻟﻘﺸﻌﺮﻳﺮﺓ ﺗﺴﺮﻱ ﻓﻲ ﺟﻠﺪﻙ. ﻭﻣﻊ ﺫﻟﻚ، ﺃﻧﺖِ ﺗﺘﻈﺎﻫﺮﻳﻦ ﺑﺄﻧﻚِ ﺗﺘﺄﻟّﻤﻴﻦ ﺃﻟﻴﺲ ﻛﺬﻟﻚ...؟"""
{f:5:Beatrice},"""ﻻ ﺑﺄﺱ، ﻻ ﺣﺎﺟﺔ ﻟﻠﻘﻠﻖ ﻋﻠﻰ ﺷﺮﻓﻚِ ﺃﻭ ﻣﻈﻬﺮﻙِ ﺃﻣﺎﻡ ﺍﻵﺧﺮﻳﻦ ﻫﻨﺎ، ﻓﻀﺤﻜﻲ ﻗﺪﺭ ﻣﺎ ﺗﺸﺎﺋﻴﻦ، ﻭﻣﻀﻐﻴﻬﺎ ﺣﺘﻰ ﺁﺧﺮ ﻓﺘﺎﺕٍ. ﺃﻟَﻴﺴﺖ ﻫﺬﻩ ﻫﻲ ﺍﻟﻮﻟﻴﻤﺔ ﺍﻷﻓﻀﻞ! ﻳﺎ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﻭﺯﺍﺍﺍﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍﺍﺍ؟؟؟"""
Ushiromiya Rosa,""".......ﺗﻮ- ......ﺗﻮﻗﻔﻲ .....ﺃﺭﺟﻮﻙ.........*ﻛﺤﺔ*، *ﺗﻘﻴﺆ*!! ﺃﻭﻭﻭﻳﻴﻴﻎ..."""
{f:5:Beatrice},"""ﺃﻋﺬﺭﻳﻨﻲ، ﺃﻋﺬﺭﻳﻨﻲ، ﻛﻨﺖُ ﺃﺧﻔﻲ ﺍﻟﺘﺤﻠﻴﺔ ﻷﻓﺎﺟﺌﻚِ، ﻟﻜﻦ ﺩﻋﻴﻨﻲ ﺃﻛﺸﻔﻬﺎ ﻋﻠﻰ ﺃﻱ ﺣﺎﻝ. ﺇﻥ ﺃﻓﺼﺤﺖُ ﻋﻨﻬﺎ، ﻓﻘﺪ ﻳﺸﻜّﻞ ﺫﻟﻚ ﺣﺎﻓﺰًﺍ ﻛﺎﻓﻴًﺎ ﻟﻚِ ﻟﺘﻨﺎﻭﻟﻲ ﺍﻟﻮﺟﺒﺔ ﻛﺎﻣﻠﺔً!"""
{f:5:Beatrice},"""ﺍﻟﺘﺤﻠﻴﺔ ﻫﻲ ﺗﻠﻚ ﺍﻻﺑﻨﺔ ﺍﻟﻌﺰﻳﺰﺓ ﺍﻟﺘﻲ ﺍﺿﻄﺮﺭﺕِ ﻟﻠﺘﻈﺎﻫﺮ ﺑﺄﻧﻚِ ﺗﺤﺒﻴﻨﻬﺎ،  ﺇﻧّﻬﺎ ﻣﺎﺭﻳﺎ ﺑﺎﻟﺘﻔﺎﺡ ﻣﺨﺒﻮﺯﺓ ﻓﻲ ﺍﻟﻔﺮﻥ. ﺃﻻ ﻳﺒﺪﻭ ﻫﺬﺍ ﺷﻬﻴﻴﻴًّﺎ؟"""
{f:5:Beatrice},""" ﺳﺘﺘﺤﺮﺭﻳﻦ ﻣﻦ ﻛﻞ ﺷﻲﺀٍ ﺣﺎﻟﻤﺎ ﺗﻠﺘﻬﻤﻴﻨﻬﺎ. ﺍﻟﺤﺮﻳﺔ، ﺃﻓﻬﻤﺖ؟ ﺍﻟﺤﺮﻳﺔ! ﺳﺘﻨﺎﻝ ﺭﻭﺯﺍ ﺃﺧﻴﺮًﺍ ﺣﺮﻳﺘﻬﺎ ﻛﺸﺨﺺٍ ﻣﺴﺘﻘﻞ، ﺃﻟﺴﺖِ ﺳﻌﻴﻴﻴﻴﻴﻴﺪﺓً؟ ﺑﺎﻟﻄﺒﻊ ﺃﻧﺖِ ﻛﺬﻟﻚ، ﻓﺎﻟﻠﻌﺎﺏ ﺑﺪﺃ ﺑﺎﻟﺘﺪﻟﻲ ﻣﻦ ﻓﻤﻚ، ﺟﺮّﺑﻲ ﺍﻟﻨﻈﺮ ﻓﻲ ﺍﻟﻤﺮﺁﺍﺍﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍﺍﺍﺓ، ﻫﻴﺎﻫﺎ{0}ﻫﺎﺍﺍ{0}ﻫﺎﺍ{0}ﻫﺎﺍ{0}ﻫﺎﻫﺎ!!"""
,ﻓﺠﺄﺓً، ﻇﻬﺮَ ﻃﺎﻩٍ ﻗﻮﻱّ ﺍﻟﺒﻨﻴﺔ ﺑﺮﺃﺱ ﻣﺎﻋﺰٍ ﻳﻀﻢّ ﻣﺎﺭﻳﺎ ﺗﺤﺖ ﺫﺭﺍﻋﻪ.
,ﻭﻧﻈﺮﺕ ﻣﺎﺭﻳﺎ ﺇﻟﻰ ﺭﻭﺯﺍ ﺑﻮﺟﻪٍ ﺷﺎﺑﻪ ﺍﻟﺤﺰﻥ ﻗﻠﻴﻼً.
Ushiromiya Maria,"""............ﻣﺎﻣﺎ... ......ﻫﻞ ﻛﺎﻧﺖ ﻣﺎﺭﻳﺎ ﻋﺐﺀً ﻋﻠﻴﻚِ...؟"""
Ushiromiya Rosa,"""...ﻣﻤﻤﻤﻤﻤﻢ! ﺃﻧﺖِ ﻟﺴﺖِ ﻋﺐﺀً!! ﺍﻧﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻨﻦ!!"""
,ﺑﻴﻨﻤﺎ ﻛﺎﻧﺖ ﺭﻭﺯﺍ ﺗﺒﺼﻖ ﺍﻟﻄﻌﺎﻡ ﺍﻟﺬﻱ ﻛﺎﻧﻮﺍ ﻳﺪﻓﻌﻮﻧﻪ ﻧﺤﻮ ﻓﻤﻬﺎ ﺑﺎﺳﺘﻤﺮﺍﺭ، ﻗﺎﻭﻣﺖ ﻭﺻﺮﺧﺖ ﻭﻫﻲ ﻣﻐﻄّﺎﺓٌ ﺑﺎﻟﻘﺬﺍﺭﺓ ﻭﺍﻟﻠﻌﺎﺏ ﻭﺍﻟﺪﻣﺎﺀ.
Ushiromiya Maria,"""......ﺇﻥ ﻛﻨﺖِ...ﺗﺮﻳﻨﻨﻲ ﻋﺒﺌًﺎ ﻳﺎ ﻣﺎﻣﺎ، ......ﻓﻼ ﺑﺄﺱَ ﺑﺄﻥ ﺃُﺅﻛَﻞ."""
Ushiromiya Maria,""".........ﻓﺄﻧﺎ ﺩﺍﺋﻤًﺎ ﺃﺭﺗﻜﺐ ﺃﻣﻮﺭًﺍ ﻓﻈﻴﻌﺔ ﺑﺤﻘﻚِ ﻳﺎ ﻣﺎﻣﺎ. ﺣﺘﻰ ﺣﻴﻨﻤﺎ ﺟﻠﺒﺖِ ﺭﺟﻼً ﺇﻟﻰ ﺍﻟﺒﻴﺖ، ﻟﻢ ﺃﺳﺘﻄﻊ ﺃﻥ ﺃﻇﻞّ ﺻﺎﻣﺘﺔ ﻭﻣﻄﻴﻌﺔ.  ﻛﻠﻤﺎ ﻛﻨﺖِ ﺗﺒﻴﺘﻴﻦ ﻣﻊ ﺭﺟﻞٍ ﻳﺎ ﻣﺎﻣﺎ، ﻛﻨﺖُ ﺃﺷﻌﺮ ﺑﺎﻟﻮﺣﺪﺓ ﻭﺃﻋﻴﺚ ﺍﻟﻔﻮﺿﻰ ﻓﻲ ﻏﺮﻓﺘﻲ."""
Ushiromiya Maria,"""ﺣﻴﻦ ﺧﺮﺟﺖُ ﻟﻠﺘﺴﻜﻊ ﺑﻤﻔﺮﺩﻱ، ﺗﻬﺖُ ﻭﺍﺿﻄﺮﺕ ﺍﻟﺸﺮﻃﺔ ﻻﺻﻄﺤﺎﺑﻲ، ﻓﺴﺒﺒﺖُ ﻟﻚِ ﺍﻹﺣﺮﺍﺝ ﻳﺎ ﻣﺎﻣﺎ. ﻭﻋﻨﺪﻣﺎ ﻟﻢ ﺗﻌﻮﺩﻱ ﺃﻳﺎﻣًﺎ، ﺑﻜﻴﺖُ ﻭﺍﺿﻄﺮّ ﺍﻟﺠﻴﺮﺍﻥ ﻟﺘﺴﻠّﻴﺘﻲ، ﻭﺟﻠﺒﺖُ ﻟﻚِ ﺍﻟﻌﺎﺭ ﻣﺮّﺓً ﺃﺧﺮﻯ ﻳﺎ ﻣﺎﻣﺎ."""
Ushiromiya Maria,"""ﺑﺴﺒﺐ ﺃﻧﻨﻲ ﺃﺗﺼﺮﻑ ﻫﻜﺬﺍ، ﺃﺟﻠﺐ ﻟﻚِ ﺍﻟﻤﺘﺎﻋﺐ ﻳﺎ ﻣﺎﻣﺎ. ﺃﻧﺎ ﺁﺳﻔﺔٌ ﻷﻧﻲ ﻭُﻟﺪﺕ.  ﻟﺬﺍ ﺳﺄﺻﻴﺮ ﺗﻔﺎﺣًﺎ ﻣﺸﻮﻳًﺎ ﻟﺬﻳﺬًﺍ ﻣﻦ ﺃﺟﻠﻚِ ﻳﺎ ﻣﺎﻣﺎ."""
Ushiromiya Maria," ﺭﺑﻤﺎ ﻋﻨﺪﻫﺎ ﺳﺄﺟﻌﻠﻚِ ﺳﻌﻴﺪﺓً ﺑﻮﺟﻮﺩﻱ ﻷﻭّﻝ ﻣﺮّﺓ.""  ﻋﻨﺪﻣﺎ ﺗﺄﻛﻠﻴﻨﻨﻲ ﻭﺗﺠﺪﻳﻨﻲ ﺷﻬﻴّﺔ."""
{f:5:Beatrice},"""ﺳﺘﻜﻮﻥ ﺷﻬﻴﺔ، ﺃﻟَﻴﺲ ﻛﺬﻟﻠﻠﻠﻠﻠﻠﻠﻠﻠﻠﻠﻠﻠﻚ؟  ﺍﻏﺼﺼﻲ ﺑﺪﻣﻮﻉ ﺍﻻﻣﺘﻨﺎﻥ، ﻓﻘﺪ ﻗﺎﻟﺖ ﺍﺑﻨﺘﻚِ ﻫﺬﺍ ﻛﻠَّﻪُ ﻷﺟﻠﻚِ ﺃﺗﺮﻳﻴﻴﻴﻴﻴﻴﻴﻴﻴﻴﻴﻴﻴﻦ؟ ""ﻻ ﺑﺪّ ﻭﺃﻥ ﺍﺑﻨﺘﻚِ ﺍﻟﻤﺨﺒﻮﺯﺓ ﻓﻲ ﺍﻟﻔﺮﻥ ﺑﺎﻟﺘﻔﺎﺡ ﻫﻲَ ﺃﻋﻈﻢ ﺗﺤﻠﻴﺔ ﻓﻲ ﺍﻟﺘﺎﺭﻳﺦ!"" ﻟﻘﺪ ﺭﺑﻴﺖِ ﻣُﻜﻮﻥ ﻃﻌﺎﻡ ﺷﻬﻴًﺎ ﻟﻠﻐﺎﻳﺔ، ﺃﻟﺴﺖِ ﺃﻓﻀﻞ ﺃﻡٍّ ﻋﻠﻰ ﺍﻹﻃﻼﻕ ﻳﺎ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﻭﺯﺍﺍﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍﺍﺍ؟؟؟"""
Ushiromiya Maria,""".........ﺷﻜﺮًﺍ ﻟﻚ ﻋﻠﻰ ﻛﻞّ ﺷﻲﺀٍ ﻳﺎ ﻣﺎﻣﺎ. ﺑﺎﻱ ﺑﺎﻱ."""
Ushiromiya Rosa,"""ﺍﻧﺘﻈﺮﻱ!! ﺍﻧﺘﻈﺮﻱ ﻳﺎ ﻣﺎﺭﻳﺎ، ﻫﺬﺍ ﻏﻴﺮ ﺻﺤﻴﺢ!! ﺗﻮﻗﻔﻲ ﻋﻦ ﺫﻟﻚ، ﺗﻮﻗﻔﻲ ﻋﻦ ﺫﻟﻚ، ﻻﺍﺍﺍﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍﺍﺍﺍﻩ!! ﻟﻢ ﺃﺭﺩ ﺷﻴﺌًﺎ ﻛﻬﺬﺍ!"""
Ushiromiya Rosa,"""ﺃﺭﺟﻮﻙِ ﺗﻮﻗﻔﻲ ﻭﺃﻃﻠﻘﻲ ﺳﺮﺍﺣﻲ!! ﻛﻼ، ﺗﻮﻗﻔﻲ ﻋﻦ ﺫﻟﻚ، ﻻ ﺗﻀﻌﻮﻫﺎ...ﻓﻲ ﻓﻤﻲ... ﺃﻭﻭﻭﻭﻟﻎ, ﻏﻮﻭﻭﻩ!!"""
{f:5:Beatrice},"""ﻫﻞ ﻭﺟﺪﺕِ ﺿﻴﺎﻓﺘﻲ ﻣﺮﺿﻴﺔً ﻟﻚ...؟ ﺇﺫًﺍ، ﺳﺄﺟﻌﻠﻚِ ﺗﻘﺮّﻳﻦ ﺑﻪ ﺑﺄﻧﻨﻲ ﺳﺎﺣﺮﺓ. ﺃﻋﺘﺮﻓﻲ ﺑﺬﻟﻚ. ﻗﻮﻟﻲ ﺃﻥّ ""ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﻭﺯﺍ ﺗﻘﺮّ ﺑﺄﻥ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺳﺎﺣﺮﺓ""!!"""
Ushiromiya Rosa,"""......ﺳﺄﻋﺘﺮﻑ ﺑﺬﻟﻚ!! ﺃ-ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﻭﺯﺍ......ﺗﻘﺮّ ﺃﻥ ﺏ-{f:7:ﺑﻴﺎﺗﺮﻳﺲ}......ﺳﺎﺣﺮﺓ!! ﻟﺬﺍ ﺃﻋﻴﺪﻱ ﺇﻟﻲّ ﻣﺎﺭﻳﺎ!! ﻭﺃﻃﻠﻘﻲ ﺳﺮﺍﺣﻴﻴﻴﻴﻲ{-}ﻱ{-}ﻱ{-}ﻳﻴﻴﻲ!!"""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*, ﻫﺎﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ-ﻫﺎ-ﻫﺎ-ﻫﺎ-ﻫﺎ-ﻫﺎ!!ﺃﺧﻴﺮًﺍ ﺃﺭﻏﻤﺘﻚِ ﻋﻠﻰ ﺍﻹﻋﺘﺮﺍﻑ!! ﺫﻟﻚ ﺍﻟﻤﺘﺬﺍﻛﻲ ﺑﺎﺗﻠﺮ ﻗﺪ ﺧﻀﻊ ﺑﺎﻟﻔﻌﻞ، ﻭﺍﻵﻥ ﺟﻌﻠﺖُ ﺣﺘﻰ ﺭﻭﺯﺍ ﺗﺨﻀﻊ، ﺍﻟﺤﻤﻘﺎﺀ ﺍﻟﺘﻲ ﺃﻧﻜﺮﺗﻨﻲ ﺑﻌﺪ ﺃﻥ ﺩُﻋِﻴﺖ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ!! ﻛﻞ ﺷﻲﺀٍ ﻣﺜﺎﻟﻲ!! <tcefrep s'tI!!>"""
{f:5:Beatrice},"""ﻟﻘﺪ ﺣﻘﻘﺖُ ﺍﻧﺘﺼﺎﺭﻱ ﺍﻟﻤﺜﺎﻟﻲ!! *ﻗﻬﻘﻬﺔ*, ﻫﺎﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎ{0}ﻫﺎﻫﺎ-ﻫﺎﻩ-ﻫﺎﻩ-ﻫﺎﻩ-ﻫﺎﻩ-ﻫﺎﻩ-ﻫﺎ!! ﻭﺍﻵﻥ ﺧﺬﻭﺍ ﻣﺎﺭﻳﺎ ﺑﻌﻴﺪًﺍ ﻭﺟﻬﺰﻭﺍ ﻭﺟﺒﺔً ﻟﺬﻳﺬﺓً ﻣﺸﻮﻳﺔً ﻓﻲ ﺍﻟﻔﺮﻥ ﻣﻦ ﺃﺟﻞ ﺭﻭﺯﺍ!!"" "
Ushiromiya Rosa,"""ﻻﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍ، ﻣﺎﺭﻳﺎﺍﺍﺍﺍﺍﺍﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍ{-}ﺍﺍﺍﺍ!!"""
Ushiromiya Battler,"""ﺗﺒﺪﻭ ﻟﺬﻳﺬﺓ. ﺍﻗﻄﻌﻲ ﺑﻌﻀًﺎ ﻣﻦ ﺃﺛﺪﺍﺀﻙِ ﺍﻟﻀﺨﻤﺔ ﻭﺃﻋﺪّﻱ ﻟﻲ ﻣﻨﻬﺎ ﺷﻄﻴﺮﺓ."""
