Speaker,Arabic (AR)
Ushiromiya Battler,"""ﻣﻤﺎ ﻳﻌﻨﻲ، ﻋﻨﺪﻣﺎ ﻗﺘﻞ ﻛﺎﻧﻮﻥ-ﻛﻦ، ﻛﻨﺎ ﻧﻌﺮﻑ ﺣﻘﺎ ﻣﻜﺎﻥ ﺍﻷﺷﺨﺎﺹ ﺍﻟﻤﺘﺒﻘﻴﻦ. ﻭﻟﻨﻔﺘﺮﺽ ﺃﻥ ﺍﻟﺠﺪﺓ ﻛﻮﻣﺎﺳﺎﻭﺍ ﻟﻢ ﺗﻜﻦ ﺗﻜﺬﺏ."
Ushiromiya Battler,"ﻟﻜﻦ ﻫﺬﺍ ﺍﻟﻜﻼﻡ ﻳﻨﻄﺒﻖ ﻋﻠﻰ ﺍﻟﻨﺎﺟﻴﻦ. ......ﻣﺎﺫﺍ ﻟﻮ ﺗﻈﺎﻫﺮ ﺍﻟﺠﺎﻧﻲ ﺑﺄﻧﻪ ﻣﻴﺖ، ﻭﻣﻦ ﺛﻢ ﺃﺧﻔﻰ ﻧﻔﺴﻪ ﻣﻊ ﺍﻟﻀﺤﺎﻳﺎ ﺍﻟﺤﻘﻴﻘﻴﻴﻦ، ﻭﻧﻔﺬ ﺑﻘﻴﺔ ﺧﻄﺘﻪ ﻋﻠﻰ ﻫﺬﺍ ﺍﻟﻤﻔﻬﻮﻡ؟ ﻛﻞ ﺷﻲﺀ ﺳﻴﺘﻀﺢ ﺑﻬﺬﺍ ﺍﻟﺘﻔﺴﻴﺮ!"""
Ushiromiya Jessica," ""............ﻫﺎﻩ...؟ ﺃﺗﻘﺼﺪ ﺃﻥ ﻋﻤﺘﻲ ﺇﻳﻔﺎ ﺃﻭ ﺃﺣﺪ ﺍﻟﻀﺤﺎﻳﺎ ﺍﻵﺧﺮﻳﻦ ﻫﻮ ﺍﻟﻤﺠﺮﻡ...؟ ﻟﻜﻦ ﺃﺛﺒﺖ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺻﺤﺔ ﻣﻮﺗﻬﻢ ﻛﻤﺎ ﺗﻌﻠﻢ."""""
Kanon,"""......ﺑﺎﻟﺘﺄﻛﻴﺪ. ﻓﺤﺺ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻛﻞ ﺍﻟﻀﺤﺎﻳﺎ. ...ﺇﺫﺍ ﺻﺤﺖ ﻧﻈﺮﻳﺘﻚ ﻳﺎ ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ، ﺃﻟﻦ ﻳﻜﻮﻥ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻣﺠﺮﻣﺎ ﺃﻳﻀﺎ؟"""
Ushiromiya Battler,"""ﺃﻭﻩ، ﺃﺟﻞ، ﻣﻌﻚ ﺣﻖ!! ﻳﻤﻜﻨﻨﺎ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻲ ﺃﻥ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻫﻮ ﺃﺣﺪ ﺍﻟﺠﻨﺎﺓ ﻭﻗﺪ ﺗﻌﺎﻭﻥ ﻣﻊ ﺍﻟﻤﺠﺮﻡ ﻓﻲ ﺗﺰﻳﻴﻒ ﻣﻮﺗﻪ، ﻫﺬﺍ ﺍﺣﺘﻤﺎﻝ ﻭﺍﺭﺩ ﺍﻟﺤﺪﻭﺙ...! ﻓﻬﻤﺖ، ﻫﺬﻩ ﺍﻟﺤﻴﻠﺔ ﺗﺴﺘﺨﺪﻡ ﻛﺜﻴﺮﺍ ﻓﻲ ﺭﻭﺍﻳﺎﺕ ﺍﻟﻐﻤﻮﺽ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ushiromiya Maria,"""......ﻭﻟﻜﻦ ﻗﺘﻞ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺃﻳﻀﺎ، ﺻﺤﻴﺢ؟"""
Ushiromiya Battler,"""ﺃﻣﻢ،........ﺑﺎﻟﻨﺴﺒﺔ ﻟﻬﺬﺍ... ...ﺭﺑﻤﺎ ﺯﻳﻒ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻣﻮﺗﻪ!"
Ushiromiya Battler,"ﺣﻴﻨﻬﺎ ﻛﻨﺎ ﻣﺸﻮﺷﻴﻦ ﻭﻓﻲ ﺣﻴﺮﺓ ﻣﻦ ﺃﻣﺮﻧﺎ، ﻛﻤﺎ ﺃﻥ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻛﺎﻥ ﻫﻮ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﺑﻤﻘﺪﻭﺭﻩ ﻓﺤﺺ ﺍﻟﺠﺜﺚ. ﻭﻟﻢ ﻳﻜﻦ ﻟﺪﻳﻨﺎ ﺍﻟﻮﻗﺖ ﻟﻨﺘﺄﻛﺪ ﺃﻧﻪ ﺣﻘﺎ ﻣﻴﺖ! ﺑﻬﺬﺍ ﺍﻟﻤﻨﻄﻖ، ﻛﻞ ﺍﻟﻤﻮﺗﻰ ﻣﺠﺮﻣﻮﻥ ﻣﺤﺘﻤﻠﻮﻥ!"""
Shannon,""".........ﻟﻜﻦ ﻳﺼﻌﺐ ﻓﻌﻞ ﻫﺬﺍ ﻋﻠﻰ ﺍﻟﺴﺘﺔ ﺍﻟﺬﻳﻦ ﻗﺘﻠﻮﺍ ﻓﻲ ﺍﻟﺠﺮﻳﻤﺔ ﺍﻷﻭﻟﻰ.........ﻓﻘﺪ ﺃﻏﻠﻘﺘﻢ ﻋﻠﻰ ﺟﺜﺜﻨﺎ ﺑﻘﻔﻞ ﺍﻟﺒﺎﺏ ﺑﺤﻴﺚ ﻻ ﻳﻤﻜﻦ ﻓﺘﺤﻪ ﻣﻦ ﺍﻟﺪﺍﺧﻞ."""
Ushiromiya Jessica,"""ﺻﺤﻴﺢ. ﻭﻣﻔﺘﺎﺡ ﺍﻟﻤﺴﺘﻮﺩﻉ ﺍﻟﻮﺣﻴﺪ ﻛﺎﻥ ﺑﺤﻮﺯﺓ ﺃﻣﻲ. ﺇﺫﻥ ﻫﻞ ﺃﻣﻲ ﻣﺘﻌﺎﻭﻧﺔ ﻣﻊ ﺍﻟﻤﺠﺮﻣﻴﻦ؟"""
Ushiromiya Battler,"""...ﺁﺁﺁﺁﺁﺁﻩ، ﻣﻬﻼ ﻟﺤﻈﺔ، ﺭﺑﻤﺎ ﻛﺎﻥ ﺫﻟﻚ ﻣﺴﺘﺤﻴﻼ ﻋﻠﻰ ﺍﻟﺴﺘﺔ ﺍﻷﻭﺍﺋﻞ، ﻭﻟﻜﻦ ﻓﻲ ﺣﺎﻟﺔ ﻭﺍﻟﺪﻱ ﺃﺧﻲ ﺟﻮﺭﺝ، ﻛﺎﻥ ﺍﻟﺒﺎﺏ ﻣﻐﻠﻘﺎ ﻣﻦ ﺍﻟﺨﺎﺭﺝ ﻓﻘﻂ. ﻟﺬﺍ ﺭﺑﻤﺎ ﺃﻣﻜﻨﻬﻤﺎ ﻓﺘﺤﻪ ﻣﻦ ﺍﻟﺪﺍﺧﻞ... ...ﻫﺬﺍ ﺻﺤﻴﺢ، ﺭﺑﻤﺎ ﻗﻔﺰﺍ ﻣﻦ ﺍﻟﻨﺎﻓﺬﺓ ﺑﻌﺪ ﻣﺎ ﺧﺮﺟﻨﺎ ﻣﻦ ﺍﻟﻐﺮﻓﺔ، ﻭﻭﺻﻼ ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ ﻗﺒﻠﻨﺎ!"
Ushiromiya Battler,ﻫـ..ﻫﻞ ﺃﺑﺎﻟﻎ ﻓﻲ ﻛﻼﻣﻲ...؟ ﺃﻭ ﺭﺑﻤﺎ ﺃﺧﻄﺄ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺑﻔﺤﺺ ﺍﻟﺠﺜﺚ؟
Ushiromiya Battler,ﺃﻟﻢ ﻳﻘﻞ ﺫﻟﻚ ﺑﻨﻔﺴﻪ؟ ﻗﺎﻝ ﺃﻥ ﻫﻨﺎﻙ ﺍﺣﺘﻤﺎﻻ ﻛﺒﻴﺮﺍ ﻻﺭﺗﻜﺎﺏ ﺧﻄﺄ ﻋﻨﺪ ﻓﺤﺺ ﺍﻟﺠﺜﺚ! ﺇﺫﺍ ﺷﻮﻫﺖ ﺍﻟﺠﺜﺔ ﺑﺎﺗﻘﺎﻥ ﺃﻭ ﺧﺪﻋﻮﻩ ﺑﻮﺍﺳﻄﺔ ﺟﺜﺔ ﺑﺪﻳﻠﺔ، ﻓﻴﻤﻜﻦ ﺗﺰﻳﻴﻒ ﺍﻟﻤﻮﺕ! ﻟﻨﺘﺮﻙ ﺍﻟﻄﺮﻳﻘﺔ ﺃﻭ ﺍﻟﺨﺪﻋﺔ ﺍﻟﺘﻲ ﺍﺳﺘﺨﺪﻣﻮﻫﺎ ﻟﻮﻗﺖ ﻻﺣﻖ... ﻛﻤﺎ ﺗﺮﻭﻥ، ﻟﻴﺲ ﻣﻦ ﺍﻟﺼﻌﺐ ﺇﻧﻜﺎﺭ ﻭﺟﻮﺩ ﺍﻟﺸﺨﺺ ﺍﻟﺘﺎﺳﻊ ﻋﺸﺮ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟!
Ushiromiya Battler,"ﻻ ﻳﻮﺟﺪ {f:3:ﺳﺎﺣﺮﺓ}، ﺻﺤﻴﺢ؟! ﻋﻠﻰ ﺍﻷﻗﻞ ﻫﺬﺍ ﻣﺴﺘﺤﻴﻞ ﺗﻤﺎﻣﺎ!!"""
Ushiromiya Maria,"""............ﻻ ﺃﻓﻬﻢ ﻳﺎ ﺑﺎﺗﻠﺮ ﻣﺎ ﻳﺠﻌﻠﻚ ﻣﺘﻤﺴﻜﺎ ﺟﺪﺍ ﺑﻔﻜﺮﺓ ﻭﺟﻮﺩ ﺍﻟﻤﺠﺮﻡ ﺑﻴﻨﻨﺎ. ﻛﻴﻬﻴﻬﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻴﻬﻴﻬﻴﻬﻲ، ﺃﻱ ﺃﻧﻚ ﺗﺮﻳﺪ ﺃﻥ ﺗﺸﻚ ﻓﻲ ﺃﺣﺪ ﺃﻗﺎﺭﺑﻚ...؟"""
Ushiromiya Battler,"""ﻫﺬﺍ ﻟﻴﺲ ﻣﺎ ﻗﺼﺪﺗﻪ... ﺇﻧﻪ ﻓﻘﻂ، ﺁﻩ، ﻻ ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﻗﺒﻞ ﺑﺴﻬﻮﻟﺔ ﺃﻥ ﺍﻟﺸﺨﺺ ﺍﻟﺘﺎﺳﻊ ﻋﺸﺮ ﻛﺎﻥ ﻣﻮﺟﻮﺩﺍ... ﻭﺣﺘﻰ ﻟﻮ ﻛﺎﻥ ﻛﺬﻟﻚ، ﺃﻋﺘﻘﺪ ﺃﻧﻨﺎ ﻳﺠﺐ ﺃﻥ ﻧﺒﻨﻲ ﺣﺠﺘﻨﺎ ﻣﻦ ﻭﺟﻬﺔ ﻧﻈﺮ ﺃﻥ ﺍﻟﺠﺎﻧﻲ ﻛﺎﻥ ﺇﻧﺴﺎﻧﺎ.ﻟﻦ ﺃﻗﺒﻞ ﺑﻮﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺓ ﺇﻻ ﻣﻦ ﺑﺎﺏ ﺍﻟﻴﺄﺱ ﻭﺑﻌﺪ ﺃﻥ ﺃﺳﺘﻨﻔﺪ ﻛﻞ ﺍﻟﺨﻴﺎﺭﺍﺕ ﺍﻟﻤﻤﻜﻨﺔ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ!"
Ushiromiya Battler,ﻳﺴﺘﺤﻴﻞ ﻭﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺍﺕ، ﺻﺤﻴﺢ؟ ﻟﻤﺎﺫﺍ ﺃﺻﺒﺢ ﺍﻟﺠﻤﻴﻊ ﺭﺍﻏﺒﻴﻦ ﺑﻌﻔﻮﻳﺔ ﺑﺘﻘﺒﻞ ﻭﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺓ ﻛﻤﺠﺮﻡ؟
Ushiromiya Battler,ﺃﺗﻔﻬﻢ ﺷﻌﻮﺭﻛﻢ ﺣﻮﻝ ﻋﺪﻡ ﺭﻏﺒﺘﻜﻢ ﻓﻲ ﺍﻻﺷﺘﺒﺎﻩ ﺑﺎﻟﻌﺎﺋﻠﺔ ﻭﺍﻷﺣﺒﺎﺏ، ﻫﺬﺍ ﻓﻌﻞ ﻧﺒﻴﻞ! ﻭﻟﻜﻦ ﻫﻞ ﻣﻦ ﺍﻟﺠﻴﺪ ﺃﻥ ﺗﺪﻋﻮﺍ ﺫﻟﻚ ﺍﻟﺸﻌﻮﺭ ﻳﺴﻴﻄﺮ ﻋﻠﻴﻜﻢ؟ ﺃﻻ ﺗﺮﻳﺪﻭﻥ ﺍﻛﺘﺸﺎﻑ ﻫﻮﻳﺔ ﺍﻟﺠﺎﻧﻲ ﺍﻟﻠﻌﻴﻦ ﺍﻟﺬﻱ ﻗﺘﻞ ﻛﻞ ﻫﺬﺍ ﺍﻟﻌﺪﺩ ﻣﻦ ﺍﻟﻨﺎﺱ؟
Ushiromiya Battler,ﺃﻻ ﺗﺮﻳﺪ ﺍﻻﻧﺘﻘﺎﻡ ﻟﻮﺍﻟﺪﻳﻚ ﻳﺎ ﺃﺧﻲ؟! ﺟﻴﺴﻴﻜﺎ، ﺃﻻ ﺗﺮﻳﺪﻳﻦ ﺍﻟﺜﺄﺭ ﻟﻤﻘﺘﻞ ﻛﺎﻧﻮﻥ-ﻛﻦ؟ ﻭﺃﻧﺖ ﻳﺎ ﻛﺎﻧﻮﻥ، ﺃﻻ ﺗﺮﻳﺪ ﺍﻻﻧﺘﻘﺎﻡ ﻟﻤﻘﺘﻞ ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ؟! ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ، ﺃﻻ ﺗﺮﻏﺒﻴﻦ ﻓﻲ ﻣﻌﺮﻓﺔ ﻫﻮﻳﺔ ﻗﺎﺗﻠﻚ؟
Ushiromiya Battler,"ﻟﻤﺎﺫﺍ ﺍﺳﺘﺴﻠﻢ ﺍﻟﺠﻤﻴﻊ ﺗﻤﺎﻣﺎ ﻭﺻﺪﻗﻮﺍ ﺃﻥ ﺍﻟﺠﺎﻧﻲ ﻛﺎﻥ ﺳﺎﺣﺮﺓ؟! ﻣﺎ ﺧﻄﺒﻜﻢ ﺟﻤﻴﻌﺎ؟!"""
,ﻫﺎﺟﻤﻬﻢ ﺑﺎﺗﻠﺮ ﺑﺠﻬﻠﻪ ﻭﻗﻠﺔ ﺣﻴﻠﺘﻪ، ﻭﺻﺎﺡ ﻋﻠﻴﻬﻢ...
,....ﻭﻣﻊ ﺫﻟﻚ، ﺭﺍﻗﺒﻪ ﺍﻟﺠﻤﻴﻊ ﺑﺼﻤﺖ ﻭﺷﻔﻘﺔ.
,ﻓﻲ ﺫﻟﻚ ﺍﻟﻮﻗﺖ، ﺿﺤﻜﺖ ﻣﺎﺭﻳﺎ ﺍﻟﺤﻜﻴﻤﺔ ﻭﺃﺷﺎﺭﺕ ﺇﻟﻰ ﻏﻠﻄﺔ ﺑﺎﺗﻠﺮ.
Ushiromiya Maria,"""............ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ. ...ﻧﺸﻌﺮ ﺑﺎﻟﺼﺪﻣﺔ. ......ﻛﻞ ﻣﺎ ﺃﺳﻤﻌﻪ ﻣﻨﻚ ﻫﻮ ﻧﻔﺲ ﺍﻟﻬﺮﺍﺀ ﺩﺍﺋﻤﺎ، ﻭﺗﻈﻦ ﺃﻧﻚ ﺍﻛﺘﺸﻔﺖ ﺷﻴﺌﺎ ﻣﺎ ﻳﺎ ﺑﺎﺗﻠﺮ."
Ushiromiya Maria,......ﻭﻣﻦ ﺛﻢ؟ ﻣﺎ ﺍﻟﺘﺎﻟﻲ؟ ﻛﻴﻒ ﻧﻔﺬ ﺍﻹﻧﺴﺎﻥ ﻛﻞ ﺫﻟﻚ؟ ﻋﻤﻠﻴﺎ؟ ﺃﺗﺼﻮﺭ ﺃﻧﻚ ﺳﺘﻘﻮﻝ ‘ﻻ ﺃﺳﺘﻄﻴﻊ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻲ ﺃﻱ ﺷﻲﺀ ﺍﻵﻥ‘ ﺃﻭ ‘ﺑﻮﺍﺳﻄﺔ ﻓﺦ ﻣﺎ‘....ﻟﻢ ﺗﻔﻌﻞ ﺷﻴﺌﺎ ﺳﻮﻯ ﺍﻟﺘﻬﺮﺏ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ ﻳﺎ ﺑﺎﺗﻠﺮ.
Ushiromiya Maria,"......ﺃﺭﻳﺪ ﺃﻥ ﺃﻋﺮﻑ ﺷﻴﺌﺎ ﻭﺍﺣﺪﺍ {f:3:ﻳﺎ} ﺑﺎﺗﻠﺮ. ﻟﻤﺎﺫﺍ ﻻ ﺗﺆﻣﻦ ﺑﻮﺟﻮﺩ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}؟ ﺇﻧﻬﺎ 'ﻣﻮﺟﻮﺩﺓ' ﻓﻌﻼ، ﻓﻠﻤﺎﺫﺍ ﻻ ﺗﺼﺪﻕ؟"""
Ushiromiya Battler,"""ﻷﻧﻬﺎ 'ﻏﻴﺮ ﻣﻮﺟﻮﺩﺓ'! ﻻ ﻭﺟﻮﺩ ﻟﻠﺴﺎﺣﺮﺍﺕ! ﻳﺴﺘﺤﻴﻞ ﻭﺟﻮﺩﻫﻦ!"""
,......ﻛﺎﻥ ﺍﻷﻣﺮ ﺃﺷﺒﻪ ﺑﺎﻟﻄﻔﻞ ﺍﻟﻤﺪﻟﻞ ﺍﻟﺬﻱ ﻻ ﻳﺮﻳﺪ ﻗﺒﻮﻝ ﺷﻲﺀ ﻣﺎ.
,ﺃﺣﺎﻃﺖ ﺍﻟﻨﻈﺮﺍﺕ ﺍﻟﻤﺜﻴﺮﺓ ﻟﻠﺸﻔﻘﺔ ﺑﺎﺗﻠﺮ، ﻟﻜﻨﻬﺎ ﻟﻢ ﺗﺼﻞ ﺇﻟﻰ ﻗﻠﺒﻪ ﺍﻟﻌﻨﻴﺪ.
Ushiromiya Jessica,"""............ﺃﻟﺴﺖ ﺗﺘﺼﺮﻑ ﻣﺜﻞ ﻃﻔﻞ ﻣﺪﻟﻞ ﻻ ﻳﻤﻜﻦ ﺍﻟﺴﻴﻄﺮﺓ ﻋﻠﻴﻪ."""
Shannon,"""......ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ. ﺃﻓﻬﻢ ﻣﺸﺎﻋﺮﻙ، ﻭﻟﻜﻦ..."""
Kanon,"""........{f:7:ﺑﻴﺎﺗﺮﻳﺲ} 'ﻣﻮﺟﻮﺩﺓ' ﻓﻌﻼ."""
Ushiromiya George,"""ﺑﺎﺗﻠﺮ-ﻛﻦ... ﻟﻤﺎﺫﺍ ﻻ ﺗﺼﺪﻕ ﻭﺟﻮﺩﻫﺎ؟ ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﻭﺟﻮﺩ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻷﺩﻟﺔ."""
Ushiromiya Battler,"""ﻷﻧﻲ ﻻ ﺃﻗﺒﻞ ﺍﻟﺤﺠﺔ ﺍﻟﻘﺎﺋﻠﺔ ﺑﺄﻥ ﺍﻟﺴﺎﺣﺮﺓ ﻳﺠﺐ ﺃﻥ ﺗﻜﻮﻥ ﻭﺭﺍﺀ ﻛﻞ ﺷﻲﺀ ﻟﻤﺠﺮﺩ ﺃﻧﻨﻲ ﻻ ﺃﺳﺘﻄﻴﻊ ﺗﻔﺴﻴﺮ ﺫﻟﻚ. ﺇﺫﺍ ﻛﻨﺖ ﻻ ﺗﻌﺮﻑ ﺍﻵﻟﻴﺔ ﺍﻟﺘﻲ ﻳﻀﺎﺀ ﺑﻬﺎ ﺍﻟﻤﺼﺒﺎﺡ، ﻓﻼ ﻳﻌﻨﻲ ﻫﺬﺍ ﺃﻧﻪ ﺳﺤﺮ!"
Ushiromiya Battler,"ﺑﺎﻟﻄﺒﻊ ﻻ، ﺻﺤﻴﺢ؟ ﻻ ﻳﻮﺟﺪ ﺷﻲﺀ ﻻ ﻳﻤﻜﻦ ﺗﻔﺴﻴﺮﻩ ﺇﻻ ﺑﺎﻟﺴﺤﺮ!! ﺇﻳﻤﺎﻧﻜﻢ ﺑﺎﻟﺴﺤﺮ ﻭﺍﻟﺴﺎﺣﺮﺍﺕ ﻫﻮ ﺳﺒﺐ ﻳﺄﺳﻜﻢ ﻋﻦ ﺍﻟﺘﻔﻜﻴﺮ! ﻟﻘﺪ ﺍﺳﺘﺴﻠﻤﺘﻢ ﻷﻧﻜﻢ ﺗﺠﻬﻠﻮﻥ ﻣﺎ ﺣﺪﺙ! ﺃﻟﺴﺖ ﻣﺤﻘﺎ؟"""
Ushiromiya Maria,"""..................ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ. ....ﺣﺴﻨﺎ، ﻟﺴﺖ ﻣﻨﺪﻫﺸﺔ، ......ﻳﺒﺪﻭ ﺑﺄﻧﻚ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻟﻦ ﻳﺆﻣﻦ ﻣﻬﻤﺎ ﺣﺪﺙ."
Ushiromiya Maria,"......ﺣﺘﻰ ﻟﻮ ﻟﻢ ﻳﺆﻣﻦ ﺷﺨﺺ ﻭﺍﺣﺪ، ﻓﻠﻦ ﺗﺤﺪﺙ ‘ﺍﻟﻤﻌﺠﺰﺓ‘. ......ﻟﺬﺍ، ﺇﺫﺍ ﻟﻢ ﺗﻌﺪ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻲ ﺟﻬﻠﻚ، ﻓﻠﻦ ﻳﻜﺘﻤﻞ ﺍﻟﺴﺤﺮ ﻭﺗﺘﺤﻘﻖ ﺍﻟﻤﻌﺠﺰﺓ."""
Ushiromiya Battler,"""ﻫﻴﻬﻴﻪ... ﻓﻬﻤﺖ ﺍﻵﻥ. ......ﺃﺧﻴﺮﺍ ﺃﺩﺭﻛﺖ ﻣﺎ ﺗﺮﻣﻴﻦ ﺇﻟﻴﻪ. ...ﺇﺫﻥ ﺗﺮﻳﺪﻭﻥ ﻣﻨﻲ ﺍﻟﻘﻮﻝ ﺑﺄﻥ 'ﺍﻟﺴﺎﺣﺮﺓ ﻣﻮﺟﻮﺩﺓ'، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﺇﺫﺍ ﺻﺪﻕ ﺍﻟﺠﻤﻴﻊ ﻫﺬﺍ، ﻓﺴﺘﺼﺒﺢ ﺍﻟﻜﺬﺑﺔ ‘ﺣﻘﻴﻘﺔ‘. ......ﺃﻫﺬﺍ ﻣﺎ ﺗﺤﺎﻭﻟﻮﻥ ﻓﻌﻠﻪ؟!"
Ushiromiya Battler,"......ﺁﺳﻒ ﺟﺪﺍ. ﺃﻋﺘﺬﺭ ﻋﻦ ﻗﻮﻝ ﻫﺬﺍ، ﻭﻟﻜﻦ ﻛﻞ ﻣﺎ ﺗﻔﻌﻠﻮﻧﻪ ﻻ ﻃﺎﺋﻞ ﻣﻨﻪ. ﺃﺭﻓﺾ ﺍﻟﺘﺼﺪﻳﻖ. ......{f:3:ﺟﻤﻴﻌﻜﻢ ﺗﻀﻐﻄﻮﻥ ﻋﻠﻲ, ﻭﻟﻬﺬﺍ ﻻ ﻓﺎﺋﺪﺓ ﻣﻦ ﺫﻟﻚ ﺃﺑﺪﺍ.}"""
Ushiromiya Maria,""".....ﻟﻤﺎﺫﺍ؟"""
Ushiromiya Battler,"""ﻫﻼ ﺳﻤﺤﺘﻢ ﻟﻲ ﺑﻘﻠﺐ ﺭﻗﻌﺔ ﺍﻟﺸﻄﺮﻧﺞ ﻣﺮﺓ ﺃﺧﺮﻯ ﺑﻌﺪ؟ ﺇﻥ ﻛﻨﺘﻢ ﺗﺮﻳﺪﻭﻥ ﻣﻨﻲ ﺍﻹﻳﻤﺎﻥ ﺑﺎﻟﺴﺎﺣﺮﺓ، ﻓﻬﻨﺎﻙ ﻃﺮﻳﻘﺔ ﺳﻬﻠﺔ ﻟﻠﻐﺎﻳﺔ."
Ushiromiya Battler,......ﺇﻧﻬﺎ ﻟﻴﺴﺖ ﺍﻟﻄﺮﻳﻘﺔ ﻏﻴﺮ ﺍﻟﻤﺒﺎﺷﺮﺓ ﺑﻘﻮﻝ ‘ﻻ ﻳﻤﻜﻦ ﻟﻠﺒﺸﺮ ﻓﻌﻞ ﺫﻟﻚ، ﻟﺬﺍ ﻳﺠﺐ ﺃﻥ ﺗﻜﻮﻥ ﺳﺎﺣﺮﺓ‘! ﻛﻞ ﻣﺎ ﻋﻠﻴﻬﺎ ﻓﻌﻠﻪ ﻫﻮ ﺇﻇﻬﺎﺭ ﺃﻥ ﺍﻟﺴﺎﺣﺮﺓ ﻓﻌﻠﺘﻬﺎ ﺑﺎﻟﺴﺤﺮ.
Ushiromiya Battler,ﻋﻼﻭﺓ ﻋﻠﻰ ﺫﻟﻚ، ﻣﺎ ﻗﺎﻟﺘﻪ ﻣﺎﺭﻳﺎ ﻣﺴﺒﻘﺎ ﻫﻮ ﻣﺎ ﺳﻴﺤﻔﺮ ﻗﺒﺮﻫﺎ ﺣﻘﺎ. .......ﻟﻘﺪ ﺫﻛﺮﺕ ﺃﻧﻪ ﺣﺘﻰ ﻟﻮ ﻟﻢ ﻳﺆﻣﻦ ﺷﺨﺺ ﻭﺍﺣﺪ، ﻓﻠﻦ ﺗﺤﺪﺙ ‘ﺍﻟﻤﻌﺠﺰﺓ‘.
Ushiromiya Battler,"ﻟﻜﻦ ﺍﻟﻤﻌﺠﺰﺍﺕ ﺍﻟﺤﻘﻴﻘﻴﺔ ﺗﺤﺪﺙ ﻣﻦ ﺗﻠﻘﺎﺀ ﻧﻔﺴﻬﺎ ﺳﻮﺍﺀ ﺁﻣﻦ ﺍﻟﻨﺎﺱ ﺑﻬﺎ ﺃﻡ ﻻ! ﺣﺘﻰ ﻟﻮ ﻛﻨﺖ ﻭﺣﺪﻱ ﻻ ﺃﻭﻣﻦ!! ﻭﻟﻬﺬﺍ ﺍﻟﺴﺤﺮ ﻭﺍﻟﺴﺎﺣﺮﺍﺕ ﻭﺍﻟﻤﻌﺠﺰﺍﺕ ﺍﻟﺘﻲ ﻻ ﺗﺘﻮﺍﺟﺪ ﺇﻻ ﺇﺫﺍ ﺁﻣﻨﺖ ﺑﻬﺎ ﻛﻠﻬﺎ ﻣﺤﺾ ﺃﻛﺎﺫﻳﺐ!"""
Ushiromiya Maria,"""................................."""
,ﺍﺯﺩﺍﺩ ﺍﻟﻤﺰﺍﺝ ﺍﻟﻤﻀﻄﺮﺏ ﺑﻌﺪ ﺻﺮﺍﺥ ﺑﺎﺗﻠﺮ ﺑﺠﻬﻠﻪ... ﺑﻌﺪﻫﺎ، ﺗﺮﺩﺩ ﺻﻮﺕ ﺿﺤﻜﺎﺕ ﺧﺎﻓﺘﺔ ﻭﻧﺎﻋﻤﺔ.
