Speaker,Arabic (AR)
,"ﻭﻓﻲ ﻛﻞ ﻣﺮﺓ ﻛﺎﻧﺖ ﺗﻔﻌﻞ ﻓﻴﻬﺎ ﺷﻴﺌﺎً ﻭﺗﻨﺘﺸﺮ ﺍﻟﺸﺎﺋﻌﺎﺕ، ﻛﺎﻧﺖ ﺍﻟﺒﺮﺍﻣﺞ ﺍﻟﺤﻮﺍﺭﻳﺔ ﺗﻌﻴﺪ ﻓﺘﺢ ﻣﻠﻒ ""ﻓﻀﻴﺤﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ""، ﻣﻮﺟﻬﺔً ﺍﻟﻠﻮﻡ ﺇﻟﻰ ﻧﻈﺎﻡ ﺍﻟﻌﺪﺍﻟﺔ ﺑﺎﻟﻘﻮﻝ ﺇﻧﻬﺎ ﻫﻲ ﺍﻟﻤﺬﻧﺒﺔ ﺍﻟﺤﻘﻴﻘﻴﺔ، ﻭﺇﻥ ﺍﻟﺴﺒﺐ ﺍﻟﻮﺣﻴﺪ ﻟﻌﺪﻡ ﺇﻟﻘﺎﺀ ﺍﻟﻘﺒﺾ ﻋﻠﻴﻬﺎ ﻫﻮ ﺃﻧﻬﺎ ﺭﺷﺖ ﺍﻟﺸﺮﻃﺔ ﺫﺍﺗﻬﺎ."
,ﻭﻫﻜﺬﺍ، ﺗﺮﺳﺦ ﺍﻧﻄﺒﺎﻉ ﺃﻧﻬﺎ ﻣﺠﺮﻣﺔ ﺷﺮﻳﺮﺓ ﺃﻛﺜﺮ ﻓﺄﻛﺜﺮ...
,ﻭﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻓﺴﺪ ﻗﻠﺒﻬﺎ، ...ﻭﻳﺎ ﻟﻠﺴﺨﺮﻳﺔ، ﺑﺪﺃ ﺫﻟﻚ ﻳﺤﻮﻟﻬﺎ ﺇﻟﻰ ﺫﻟﻚ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﺒﺸﺮ ﺍﻟﺬﻱ ﺗﻮﻗﻌﻪ ﺍﻟﺠﻤﻬﻮﺭ...
,ﺑﺤﻠﻮﻝ ﺫﻟﻚ ﺍﻟﻮﻗﺖ، ﻟﻢ ﻳﻌﺪ ﻟﺪﻯ ﺇﻳﻔﺎ ﺃﺣﺪ ﺗﺜﻖ ﺑﻪ، ﻭﻻ ﻋﺎﺋﻠﺔ.
,......ﻓﺰﻭﺟﻬﺎ ﺍﻟﺤﺒﻴﺐ، ﻫﻴﺪﻳﻮﺷﻲ، ﻟﻢ ﻳﻌﺪ ﻣﻮﺟﻮﺩﺍً، ﻭﻛﺎﻧﺖ ﺍﻟﺒﺮﺍﻣﺞ ﺍﻟﺤﻮﺍﺭﻳﺔ ﺗﺬﻛﺮ ﺷﺮﻛﺘﻪ ﺑﻴﻦ ﺍﻟﻔﻴﻨﺔ ﻭﺍﻷﺧﺮﻯ، ﻗﺎﺋﻠﺔ ﺇﻧﻬﺎ ﻛﺎﻧﺖ ﺗﺪﺍﺭ ﺑﺘﻬﻮﺭ، ﻣﻨﺘﻘﺪﺓً ﻭﻣﺸﻮﻫﺔً ﺇﻧﺠﺎﺯﺍﺗﻬﺎ ﺍﻟﺴﺎﺑﻘﺔ.
,"ﺣﺘﻰ ﺍﺑﻨﻬﺎ ﺍﻟﺤﺒﻴﺐ، ﺟﻮﺭﺝ، ﺻُﻮِّﺭ ﺑﺸﻜﻞ ﺩﺭﺍﻣﻲ ﻋﻠﻰ ﺃﻧﻪ ""ﺍﻻﺑﻦ ﺍﻟﺜﺮﻱ ﺍﻟﻜﺴﻮﻝ"" ﺍﻟﻨﻤﻄﻲ ﺍﻟﺬﻱ ﺗﻮﻗﻌﻪ ﺍﻟﺠﻤﻬﻮﺭ، ...ﻭﻟﻢ ﻳﺤﺎﻭﻝ ﺃﺣﺪ ﺣﺘﻰ ﺃﻥ ﻳﻜﺘﺸﻒ ﻛﻢ ﻛﺎﻧﺖ ﺷﺨﺼﻴﺘﻪ ﺑﺴﻴﻄﺔ ﻭﻧﺰﻳﻬﺔ."
,...ﺃﻣﺎ ﻋﻦ ﻣﺪﻯ ﺍﻷﻟﻢ ﺍﻟﺬﻱ ﺳﺒﺒﻪ ﻛﻞ ﻫﺬﺍ ﻹﻳﻔﺎ ﻭﻗﺎﺩﻫﺎ ﺇﻟﻰ ﺍﻟﺨﺮﺍﺏ، ...ﻓﻠﻢ ﻳﻜﻦ ﺃﺣﺪ ﻣﻬﺘﻤﺎً.
,ﻛﺎﻥ ﺍﻫﺘﻤﺎﻡ ﺍﻟﺠﻤﻬﻮﺭ ﻣﻨﺼﺒﺎً ﻓﻘﻂ ﻋﻠﻰ ﻓﻜﺮﺓ ﺍﻟﻤﺮﺃﺓ ﺍﻟﺸﺮﻳﺮﺓ ﺍﻟﺘﻲ ﻭﺻﻠﺖ ﺑﻬﺎ ﺍﻟﺪﻧﺎﺀﺓ ﺇﻟﻰ ﺣﺪ ﻗﺘﻞ ﻋﺎﺋﻠﺘﻬﺎ ﺑﺄﻛﻤﻠﻬﺎ ﻟﺘﺼﺒﺢ ﻣﻠﻴﻮﻧﻴﺮﺓ، ﻭﻋﻠﻰ ﻧﻮﻉ ﺍﻟﺴﻨﻮﺍﺕ ﺍﻷﺧﻴﺮﺓ ﺍﻟﺒﺎﺋﺴﺔ ﺍﻟﺘﻲ ﺳﺘﻌﻴﺸﻬﺎ.
,ﻟﺬﺍ ﺗﻐﻴﺮﺕ ﺃﻛﺜﺮ ﻓﺄﻛﺜﺮ، ...ﺣﺘﻰ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ...{n}...ﺗﺤﻮﻟﺖ ﺷﺨﺼﻴﺔ ﺇﻳﻔﺎ ﺇﻟﻰ ﺩﺭﺟﺔ ﺃﻧﻬﺎ ﺑﺎﺗﺖ ﺗُﻌﺎﻣَﻞ ﻛﻤﺠﻨﻮﻧﺔ......
,ﻭﻳُﻘﺎﻝ ﺇﻧﻬﺎ ﻛﺎﻧﺖ ﺗﺘﺬﻛﺮ ﺃﺣﻴﺎﻧﺎً ﺃﻥ ﻫﺬﻩ ﻫﻲ ﻧﻔﺲ ﺍﻟﺤﺎﻟﺔ ﺍﻟﺘﻲ ﻛﺎﻥ ﻋﻠﻴﻬﺎ ﻭﺍﻟﺪﻫﺎ ﻛﻴﻨﺰﻭ، ﺍﻟﺬﻱ ﻛﺎﻧﺖ ﻣﻌﺠﺒﺔ ﺑﻪ ﻳﻮﻣﺎً، ﻓﻲ ﺃﻭﺍﺧﺮ ﺃﻳﺎﻣﻪ، ﻓﺘﻀﺤﻚ ﻋﻠﻰ ﻧﻔﺴﻬﺎ ﺑﺎﺯﺩﺭﺍﺀ...
,ﻭﻳﻮﻡ ﻣﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﺔ ﺍﻷﺧﻴﺮ ﺫﺍﻙ...
,ﻟﻢ ﺗﺤﻀﺮﻩ ﺍﺑﻨﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﻭﺩﻟﻒ، ﺇﻧﺠﻲ، ﻷﻧﻬﺎ ﻛﺎﻧﺖ ﻣﺮﻳﻀﺔ ﻭﺑﻘﻴﺖ ﻣﻊ ﻋﺎﺋﻠﺔ ﻭﺍﻟﺪﺗﻬﺎ.
,ﻭﻓﻲ ﺳﻦ ﺍﻟﺴﺎﺩﺳﺔ، ﻓﻘﺪﺕ ﻋﺎﺋﻠﺘﻬﺎ ﻭﺃﺻﺒﺤﺖ ﺇﻳﻔﺎ ﻫﻲ ﺍﻟﻮﺻﻴﺔ ﻋﻠﻴﻬﺎ.
,"ﺑﻤﺎ ﺃﻥ ﺇﻧﺠﻲ ﺻﺎﺭﺕ ﺍﻟﻘﺮﻳﺐ ﺍﻟﻮﺣﻴﺪ ﻹﻳﻔﺎ، ﺍﻋﺘﻨﺖ ﺑﻬﺎ ""ﺃﻳﻤﺎ ﻋﻨﺎﻳﺔ""."
,ﺃﺣﺎﻃﺖ ﺇﻧﺠﻲ ﺑﺎﻟﺤﺮﺍﺱ ﻋﻠﻰ ﺍﻟﺪﻭﺍﻡ، ﻳﺤﻤﻮﻧﻬﺎ ﻣﻦ ﺃﻱ ﺃﺫﻯ.
,......ﺳﻠﺒﺖ ﻣﻦ ﺇﻧﺠﻲ ﺣﻖ ﺍﻟﻠﻌﺐ ﻣﻊ ﺻﺪﻳﻘﺎﺗﻬﺎ ﻭﺍﻟﻌﻮﺩﺓ ﻣﻌﻬﻦ ﻣﻦ ﺍﻟﻤﺪﺭﺳﺔ ﻭﺍﻻﺳﺘﻤﺘﺎﻉ ﺑﺸﺘﻰ ﺍﻟﻔﺼﻮﻝ ﺳﻮﻳﺔ.
,"""ﻟﻜﻲ ﺗﺤﻈﻰ ﺇﻧﺠﻲ ﺑﺤﻴﺎﺓ ﻣﺪﺭﺳﻴﺔ ﺗﺎﻣﺔ ﻫﺎﻧﺌﺔ""، ﺃﺭﺳﻠﺘﻬﺎ ﺇﻳﻔﺎ ﺇﻟﻰ ﻣﺪﺭﺳﺔ ﺩﺍﺧﻠﻴﺔ ﻋﺮﻳﻘﺔ ﺗﻮﻟﺖ ﺭﻋﺎﻳﺔ ﺷﺆﻭﻧﻬﺎ ﻛﻠﻬﺎ، ﻋﺎﺯﻟﺔ ﺇﻳﺎﻫﺎ ﻋﻦ ﺍﻟﻌﺎﻟﻢ."
,ﻟﻢ ﺗﻜﻦ ﺗﻌﺮﻑ ﺣﺘﻰ ﺍﻷﻏﺎﻧﻲ ﺍﻟﺸﺎﺋﻌﺔ ﺍﻟﺘﻲ ﺗﺮﺩﺩﻫﺎ ﺍﻟﻔﺘﻴﺎﺕ ﻓﻲ ﻣﺜﻞ ﺳﻨﻬﺎ.
,ﻟﻢ ﺗﺤﻆ ﻳﻮﻣﺎ ﺑﻔﺮﺻﺔ ﺍﻟﺘﺴﻮﻕ ﻣﻊ ﺻﺪﻳﻘﺎﺗﻬﺎ ﺃﻭ ﺗﻨﺎﻭﻝ ﺍﻟﻜﺮﻳﺐ ﺳﻮﻳﺔ، ...ﻓﻀﻼً ﻋﻦ ﺃﻥ ﺗﺼﺎﺩﻑ ﻓﺘﻰ ﻳﺸﻐﻒ ﻗﻠﺒﻬﺎ.
,ﻟﻢ ﻳﻜﻦ ﻹﻧﺠﻲ ﺃﻱ ﺻﺪﻳﻖ. ﻛﻠﻤﺎ ﺣﺎﻭﻟﺖ ﻓﺘﺎﺓ ﻣﻼﻃﻔﺔ ﺇﻧﺠﻲ ﺑﻌﻔﻮﻳﺔ، ﻭﺑﺨﻬﺎ ﺍﻟﺤﺮﺍﺱ ﺃﻭ ﺍﻟﻤﻌﻠﻤﺎﺕ.
,......ﻛﻠﻬﻢ ﺗﻠﻘﻮﺍ ﺗﻌﻠﻴﻤﺎﺕ ﺻﺎﺭﻣﺔ ﺑﻤﻨﻊ ﺃﻱ ﻓﺘﺎﺓ ﻣﻦ ﺍﻟﻄﺒﻘﺔ ﺍﻟﺴﻔﻠﻰ ﻣﻦ ﺍﻟﺘﻮﺩﺩ ﺇﻟﻰ ﺍﺑﻨﺔ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺍﻟﻨﺒﻴﻠﺔ.
,ﺣﻴﻨﻬﺎ، ﻛﺎﻧﺖ ﺍﻟﺒﺮﺍﻣﺞ ﺍﻟﺤﻮﺍﺭﻳﺔ ﺗﺘﻨﺎﻭﻝ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ ﻋﻠﻰ ﺍﻟﺪﻭﺍﻡ، ﻳﻨﺸﺮﻭﻥ ﺍﻟﺸﺎﺋﻌﺎﺕ ﺣﻮﻝ ﺃﻋﻤﺎﻟﻬﺎ ﺍﻟﻤﺎﻟﻴﺔ ﺍﻟﺸﺮﻳﺮﺓ.
,"......ﻓﺼﺎﺭﺕ ﻣﻦ ﺗﻌﺮﻑ ﺃﻧﻬﺎ ""ﺍﺑﻨﺘﻬﺎ"" ﺗﺘﻮﺟﺲ ﻣﻨﻬﺎ ﺑﺠﻔﺎﺀ."
,...ﺣﺘﻰ ﺍﻵﻥ، ﻳﻨﻌﺘﻨﻬﺎ ﺑﺎﻟﺴﺎﺣﺮﺓ، ﻭﻛﻠﻤﺎ ﺻﺪﺭ ﻗﺮﺍﺭ ﺳﻲﺀ، ﺗﻬﺎﻣﺴﻦ ﺑﻔﺮﻳﺔ ﺃﻥ ﺍﻟﻤﺪﺭﺳﺔ ﺗﺴﻴﺮ ﻭﻓﻖ ﺃﻫﻮﺍﺋﻬﺎ ﻭﺃﻧﻬﺎ ﻭﺭﺍﺀ ﺫﻟﻚ.
,ﺍﻟﻤﺮﺀ ﻭﻟﻴﺪ ﺑﻴﺌﺘﻪ.{n}ﺑﺤﻠﻮﻝ ﺍﻟﻮﻗﺖ، ﺗﺤﺠﺮ ﻗﻠﺒﻬﺎ ﻣﺜﻠﻤﺎ ﺗﺨﻮﻑ ﻣﻨﻪ ﻣﻦ ﺣﻮﻟﻬﺎ.
,...ﻟﻢ ﺗﺜﻖ ﺑﺄﺣﺪ، ﺣﺘﻰ ﻟﻢ ﺗﺤﺎﻭﻝ.{n}ﻟﻢ ﺗﺤﺐ ﺃﺣﺪﺍ، ﺣﺘﻰ ﻟﻢ ﺗﺤﺎﻭﻝ.
,ﻭﻓﻮﻕ ﻛﻞ ﻫﺬﺍ، ﻋﻨﺪﻣﺎ ﺃﺻﻴﺒﺖ ﺇﻳﻔﺎ ﺑﻤﺮﺽ ﻋﻀﺎﻝ، ﺗﻬﺎﻣﺲ ﺍﻟﻨﺎﺱ ﻳﻘﻮﻟﻮﻥ ﺇﻥ ﻫﺬﺍ ﺍﻷﻣﺮ ﺃﻳﻀﺎً ﻛﺎﻥ ﻣﺪﺑﺮﺍً، ﻭﺇﻥ ﺇﻧﺠﻲ ﻫﺬﻩ ﺍﻟﻤﺮﺓ ﻫﻲ ﺍﻟﻌﻘﻞ ﺍﻟﻤﺪﺑﺮ...
,ﺗﻬﺎﻣﺲ ﺍﻟﺠﻤﻴﻊ ﻗﺎﺋﻠﻴﻦ ﻻ ﺗﻠﺪ ﺍﻟﺴﺎﺣﺮﺓ ﺇﻻ ﺳﺎﺣﺮﺓ.{n}ﺣﺘﻰ ﺍﻟﺒﺮﺍﻣﺞ ﺍﻟﺤﻮﺍﺭﻳﺔ ﻭﺍﻟﻤﺠﻼﺕ ﺍﻷﺳﺒﻮﻋﻴﺔ ﺗﻬﺎﻣﺴﺖ ﺑﺬﻟﻚ.
,...ﻭﻫﻜﺬﺍ ﺇﻧﺠﻲ، ﻫﻲ ﺍﻷﺧﺮﻯ، ﺑﺴﺒﺐ ﺫﻟﻚ، ﻻ، ﺑﻞ ﺗﻘﺒﻠﺖ ﺍﻷﻣﺮ ﻭﻛﺄﻧﻪ ﻗﺪ ﺑﺎﺕ ﺣﻘﻴﻘﺔ.
,ﻟﺬﺍ، ﻭﺑﻤﺎ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﺗﺆﻣﻦ ﺑﺎﻟﻔﻌﻞ ﺑﺄﻧﻬﺎ ﺳﺎﺣﺮﺓ، ﻟﻢ ﺗﻬﺘﺰ ﻟﻬﺎ ﻗﺼﺒﺔ ﺣﻴﻦ ﺳﻤﻌﺖ ﺃﻥ ﺍﺳﻢ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ ﺳﻴﺆﻭﻝ ﺇﻟﻴﻬﺎ.
,ﺑﻴﺪ ﺃﻧﻬﺎ، ﻋﻠﻰ ﺍﻷﻗﻞ، ﻛﺎﻧﺖ ﻣﺘﻴﻘﻨﺔ ﻣﻦ ﺷﻲﺀ ﻭﺍﺣﺪ.
,ﻟﻘﺐ ﺍﻟﺴﺎﺣﺮﺓ ﻫﺬﺍ ﺍﻟﺬﻱ ﻭﺭﺛﺘﻪ ﻟﻦ ﻳﻮﺭَّﺙ ﻗﻄﻌﺎً ﻷﺣﺪ ﻣﻦ ﺑﻌﺪﻫﺎ.
,ﺳﺘﻜﻮﻥ ﻫﻲ ﺁﺧﺮ ﺯﻋﻴﻤﺔ ﻟﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﻭﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ ﺍﻷﺧﻴﺮﺓ ﻭﺍﻟﻤﻨﻌﺰﻟﺔ......
,ﺷﻮﻫﺪﺕ ﺇﻧﺠﻲ ﻋﻠﻰ ﺳﻄﺢ ﺇﺣﺪﻯ ﻧﺎﻃﺤﺎﺕ ﺍﻟﺴﺤﺎﺏ.
,ﻣﻘﺎﺭﻧﺔ ﺑﺮﻳﺎﺡ ﺍﻟﻌﺎﻟﻢ ﺍﻟﺘﻲ ﻋﺼﻔﺖ ﺑﻬﺎ ﺣﺘﻰ ﺍﻵﻥ، ﺑﺪﺕ ﻫﺬﻩ ﺍﻟﺮﻳﺢ ﺍﻟﻘﻮﻳﺔ ﻭﺍﻟﺒﺎﺭﺩﺓ ﺩﺍﻓﺌﺔ ﻭﻣﺤﺒﺒﺔ.
,ﻛﺎﻥ ﻳﻤﺘﺪ ﺗﺤﺘﻬﺎ ﻣﻨﻈﺮ ﻟﻴﻠﻲ ﺑﺪﻳﻊ، ﻭﻧﻬﺮ ﺑﺎﻫﺮ ﻣﻦ ﺍﻷﺿﻮﺍﺀ ﺍﻟﺤﻤﺮﺍﺀ ﻭﺍﻟﺒﻴﻀﺎﺀ.
,ﻛﺎﻧﺖ ﺍﻟﺴﻤﺎﺀ ﺻﺎﻓﻴﺔ ﻫﺬﻩ ﺍﻟﻠﻴﻠﺔ....ﻟﺬﺍ، ﻛﺎﻥ ﻣﻦ ﺍﻟﻤﻔﺘﺮﺽ ﺃﻥ ﺗﻤﻸ ﺍﻟﺴﻤﺎﺀَ ﻧﺠﻮﻡٌ ﻻ ﺗﻌﺪ ﻭﻻ ﺗﺤﺼﻰ....ﺑﻴﺪ ﺃﻥ ﺃﺿﻮﺍﺀ ﺍﻟﻤﺪﻳﻨﺔ ﻛﺎﻧﺖ ﻣﻦ ﺍﻟﺴﻄﻮﻉ ﺑﺤﻴﺚ ﺣﺠﺒﺖ ﺭﺅﻳﺘﻬﺎ ﺗﻤﺎﻣﺎً.
,...ﻟﻢ ﻳﺴﻊ ﺇﻧﺠﻲ ﺇﻻ ﺃﻥ ﺗﻔﻜﺮ ﺑﺄﻥ ﻣﺒﺘﻐﺎﻫﺎ ﺍﻟﺤﻘﻴﻘﻲ ﻳﻜﻤﻦ ﻓﻲ ﻣﻜﺎﻥ ﻣﺎ ﺑﻴﻦ ﺿﻮﺀ ﺗﻠﻚ ﺍﻟﻨﺠﻮﻡ ﺍﻟﻤﺤﺠﻮﺑﺔ.
,ﺑﺪﺍ ﻋﺎﻟﻢ ﺍﻟﻮﺍﻗﻊ ﺍﻟﻤﻤﺘﺪ ﺃﺳﻔﻠﻬﺎ ﺳﺤﻴﻘﺎً ﻣﻦ ﻫﻨﺎ.
,...ﺷﻌﺮﺕ ﺑﺄﻥ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻫﻮ ﺍﻷﻗﺮﺏ ﺇﻟﻰ ﺫﻟﻚ ﺍﻟﻌﺎﻟﻢ ﺍﻟﺬﻱ ﺗﻨﺘﻤﻲ ﺇﻟﻴﻪ ﺣﻘﺎً.
,............ﺷﻲﺀ ﻭﺍﺣﺪ ﻓﻘﻂ ﻛﺎﻧﺖ ﺗﻠﻌﻨﻪ ﺇﻧﺠﻲ:
,ﻟﻢَ ﻟَﻢ ﻳُﻜﺘَﺐ ﻟﻲ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺫﻟﻚ ﺍﻟﻤﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﻲ، ﻓﻲ ﺫﻟﻚ ﺍﻟﻴﻮﻡ ﻗﺒﻞ ﺍﺛﻨﻲ ﻋﺸﺮ ﻋﺎﻣﺎً؟
,ﻟﻮ ﺃﻧﻨﻲ ﺫﻫﺒﺖ، ﻟﺮﺑﻤﺎ ﺑﻘﻴﺖُ ﻣﻊ ﻋﺎﺋﻠﺘﻲ ﺇﻟﻰ ﺍﻷﺑﺪ.
,...ﻣﺆﺧﺮﺍً، ...ﺻﺎﺭ ﻳﺮﺍﻭﺩﻧﻲ ﺣﻠﻢٌ ﻋﻦ ﻋﺎﺋﻠﺘﻲ، ﻣﺮﺍﺭﺍً ﻭﺗﻜﺮﺍﺭﺍً.
,ﺃﺭﻯ ﻧﻔﺴﻲ ﻗﺒﻞ ﺍﺛﻨﻲ ﻋﺸﺮ ﻋﺎﻣﺎً ﻭﺃﻧﺎ ﺃﻧﺎﺟﻲ ﻭﺍﻟﺪﻱَّ ﺑﻴﺄﺱ، ﻭﺃﺣﺜﻬﻤﺎ ﻋﻠﻰ ﻋﺪﻡ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻟﻤﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﻲ.
,ﻟﻜﻨﻬﻤﺎ ﺑﻌﻴﺪﺍﻥ ﺟﺪﺍً، ﻭﻳﺪﻱ ﻻ ﺗﻄﺎﻟﻬﻤﺎ.
,ﺃﻣﺪ ﻳﺪﻱ ﺇﻟﻰ ﻳﺪ ﺃﺧﻲ ﺑﺎﺗﻠﺮ، ﺍﻟﺬﻱ ﻃﺎﻟﻤﺎ ﺃﺣﺒﻨﻲ ﺣﺒﺎً ﺟﻤﺎً - ﺇﻟﻰ ﺗﻠﻚ ﺍﻟﻴﺪ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗﺮﺑﺖ ﻋﻠﻰ ﺭﺃﺳﻲ ﺩﺍﺋﻤﺎً -
,.........ﻭﻟﻜﻦ ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻬﺎ ﺗﺒﺪﻭ ﻋﻠﻰ ﻭﺷﻚ ﺃﻥ ﺗﻠﻤﺴﻪ، ﺇﻻ ﺃﻧﻬﺎ ﺗﻘﺼُﺮ ﻋﻦ ﺑﻠﻮﻏﻪ.
,ﻟﺴﺒﺐ ﻣﺎ، ﺑﺪﺃﺕ ﺃﺭﻯ ﺫﻟﻚ ﺍﻟﺤﻠﻢ ﻣﺮﺍﺭﺍً ﻭﺗﻜﺮﺍﺭﺍً.
,......ﻭﻛﻠﻤﺎ ﺭﺃﻳﺖ ﺫﻟﻚ ﺍﻟﺤﻠﻢ، ﺃﻛﺮﺭ ﻣﺤﺎﻭﻟﺘﻲ ﺍﻟﻌﻘﻴﻤﺔ ﺩﺍﺧﻞ ﺍﻟﺤﻠﻢ، ﺃﺣﺎﻭﻝ ﻣﺪ ﻳﺪﻱ ﺑﻘﻮﺓ ﺃﻛﺒﺮ.
,ﻟﻴﺖ ﺃﺧﻲ ﺑﺎﺗﻠﺮ ﺑﻘﻲ ﻋﻠﻰ ﻗﻴﺪ ﺍﻟﺤﻴﺎﺓ ﻋﻠﻰ ﺍﻷﻗﻞ...
,.........ﻓﻠﺮﺑﻤﺎ ﺗﻤﻜﻨَّﺎ ﻧﺤﻦ ﺍﻻﺛﻨﻴﻦ ﻣﻦ ﻣﺴﺎﻧﺪﺓ ﺑﻌﻀﻨﺎ ﺑﻌﻀﺎً ﻓﻲ ﻫﺬﺍ ﺍﻟﻮﺍﻗﻊ ﺍﻟﺒﺎﺭﺩ ﻭﺍﻟﻤﻮﺣﺶ.
,ﻟﻜﻦ ﻳﺪﻩ ﻻ ﺗﻄﺎﻟﻨﻲ ﺃﺑﺪﺍً.
,ﻟﺬﺍ ﺣﺘﻰ ﻟﻮ ﺗﺴﻠﻘﺖ ﺳﻄﺢ ﻣﺒﻨﻰ ﺑﻬﺬﺍ ﺍﻟﺸﻤﻮﺥ،......ﺗﻈﻞ ﻣﺴﺎﻓﺔ ﺷﺎﺳﻌﺔ ﺗﻔﺼﻠﻨﻲ ﻋﻨﻬﻢ ﺟﻤﻴﻌﺎً.
,......ﺗﻈﻬﺮ ﻓﺘﺎﺓ ﻏﺎﻣﻀﺔ ﻓﻲ ﺃﺣﻼﻣﻲ ﻭﺗﺤﺜﻨﻲ.
,ﺗﺤﺜﻨﻲ ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ ﻓﻲ ﺃﺣﻼﻣﻲ ﻋﻠﻰ ﺑﻠﻮﻍ ﺣﻘﻴﻘﺔ ﻣﺎ ﺣﺪﺙ ﻗﺒﻞ ﺍﺛﻨﻲ ﻋﺸﺮ ﻋﺎﻣﺎً.
Ushiromiya Ange,"""..............................ﺇﻥ ﺗﻤﻜﻨﺖ ﻣﻦ ﻣﻌﺮﻓﺔ...ﻣﺎ ﺣﺪﺙ ﻷﺑﻲ ﻭﺍﻟﺠﻤﻴﻊ ﻓﻲ ﺫﻟﻚ ﺍﻟﻴﻮﻡ،............ﻓﻬﻞ ﺳﻴﻌﻮﺩﻭﻥ؟ﻭﺍﺣﺪ ﻣﻨﻬﻢ ﻋﻠﻰ ﺍﻷﻗﻞ...!"""
,ﻣﺤﺎﻝ......ﻟﻢ ﻳﻜﻦ ﻓﻲ ﺍﻟﻮﺟﻮﺩ ﻣﻦ ﻳﻤﻜﻨﻪ ﺍﻹﺟﺎﺑﺔ ﻋﻠﻰ ﻛﻠﻤﺎﺗﻬﺎ ﺗﻠﻚ.
,ﺃﺩﺭﻛﺖ ﺍﻷﻣﺮ..........ﻓﻲ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ، ﻻ ﻋﺎﺋﻠﺔ ﻟﻲ، ﻭﻻ ﺃﺻﺪﻗﺎﺀ، ﻭﻻ ﺃﺣﺪ.
,ﺇﺫﻥ، ............ﻓﻠﻨﺬﻫﺐ....ﻟﻨﻌﺪ ﺇﻟﻰ ﻣﻮﻃﻨﻨﺎ.{n}......ﺇﻟﻰ ﺣﻴﺚ ﺗﻮﺟﺪ ﻋﺎﺋﻠﺘﻲ.
,ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ، ...ﻛﺎﻧﺖ ﺇﻧﺠﻲ ﺗﻘﻒ ﻋﻠﻰ ﺍﻟﺠﺎﻧﺐ ﺍﻵﺧﺮ ﻣﻦ ﺍﻟﺴﻴﺎﺝ.
,ﻛﺎﻥ ﺍﻟﻤﺸﻬﺪ ﺍﻟﻤﻤﺘﺪ ﺃﺳﻔﻠﻬﺎ ﺑﻌﻴﺪﺍً، ﻭﺑﺪﻳﻌﺎً، ﻭﺧﻴﺎﻟﻴﺎً ﻟﺪﺭﺟﺔ ﺃﻧﻪ ﻟﻢ ﻳﺜﺮ ﻓﻴﻬﺎ ﻣﺜﻘﺎﻝ ﺫﺭﺓ ﻣﻦ ﺍﻟﺨﻮﻑ.
,ﺇﻥ ﻧﻈﺮﺕ ﺇﻟﻰ ﺍﻷﺳﻔﻞ، ﻓﻼ ﺷﻚ ﺃﻧﻨﻲ ﺳﺄُﺅﺧﺬ ﺇﻟﻰ ﺍﻟﻌﺎﻟﻢ ﺍﻟﺴﻔﻠﻲ.
,......ﻟﺬﺍ، ﻧﻈﺮﺕ ﺇﻟﻰ ﺍﻷﻋﻠﻰ.
,ﻷﻧﻨﻲ ﺃﺭﺩﺕ ﺃﻥ ﺃُﺅﺧﺬ ﺇﻟﻰ ﺍﻟﻌﺎﻟﻢ ﺍﻟﻌﻠﻮﻱ، ﺍﻟﻌﺎﻟﻢ ﺍﻟﺬﻱ ﺗﻮﺟﺪ ﻓﻴﻪ ﻋﺎﺋﻠﺘﻲ.
