Speaker,Spanish (ES)
,"Al mismo tiempo, el fuego volvió a salir del arma de Kyrie."
,"Hideyoshi dejó escapar un breve grito, se agarró el pecho y cayó bocabajo."
Ushiromiya Eva,"""¡¿Querido?! ¡¡Querido!!..."""
Ushiromiya Eva,"""... Ngh... ¿q-qué sucede—?"""
,"Eva jugueteó con la palanca, tratando de imitar algo que recordaba vagamente de películas wéstern viejas, pero algo parecía estar atascado y la palanca aún abierta no se movió."
Ushiromiya Kyrie,"""¿Ves? Es muy difícil."""
Ushiromiya Eva,"""¡¡¡T‐Tú!!!..."""
,Kyrie terminó de recargar con un movimiento fluido.{n}La forma en que lo sostenía era tan inocente y segura como la de un niño jugando con una pistola de agua.
,"Junto al ruido de otro disparo despiadado, la marioneta llamada Eva se desplomó en el suelo... Como si todos sus hilos hubieran sido cortados..."
Ushiromiya Kyrie,"""... Rudolf‐san. La tarjeta de mil millones de yenes."""
Ushiromiya Rudolf,"""Seguro..."""
,"La tarjeta de efectivo con mil millones de yenes, que Eva acababa de tomar de la bruja."
,Solo eso valía más que suficiente.
,La montaña de oro de 20 mil millones de yenes había distorsionado la percepción de valor de todos.
,Personas podían llegar a matar por unos pocos millones de yenes. Y estos eran mil millones.
Ushiromiya Kyrie,"""Rosa‐san. Esas fueron unas últimas palabras bastante buenas. ¿‘Unos míseros 300 millones’?... Fuiste demasiado avariciosa."""
Ushiromiya Rudolf,"""Jeje... Sin duda... Ah, qué suerte tengo. No tengo que hurgar en su cadáver."""
,"Cuando Rudolf se acercó al cuerpo de Eva, encontró la tarjeta a su lado... y la recogió."
Ushiromiya Rudolf,"""Así que esta pequeña y delgada tarjeta vale mil millones de yenes... Mantener la empresa en marcha ahora parece ridículo. ¿Deberíamos cerrar el negocio y pasar el resto de nuestras vidas en algún país del sur?"""
Ushiromiya Kyrie,"""Eso se volvería aburrido. Además, me gusta verte preocuparte por algún problema y verte jugar como un niño pequeño cuando finalmente lo superas."""
Ushiromiya Rudolf,"""¡Jejeje!... Seguro que sí..."""
Ushiromiya Kyrie,"""Gracias, señorita Bruja Dorada... Rudolf-san y yo haremos buen uso de estos mil millones."""
{f:5:Beatrice},"""..."""
Ushiromiya Kyrie,"""Krauss nii-san prometió tratarte de manera caballerosa. Pero yo no prometí nada por el estilo."""
,... Apretó el gatillo sin ningún rastro de piedad.
,"Cuando el sonido del disparo cesó... la sangre comenzó a brotar de la boca de la bruja, y cayó sobre la cama."
,"Una vez más, Kyrie expulsó el cartucho usado."
,Los cuatro sonidos metálicos de los cartuchos usados golpeando el suelo parecían simbolizar el hecho de que Rudolf y su esposa ahora poseían todas las partes del oro...
Ushiromiya Kyrie,"""... Todos ellos fueron muy lentos... Desde el momento en que explicó lo de la bomba, toda la noción de jugar limpio desapareció de esta isla, y no se dieron cuenta."""
Ushiromiya Rudolf,"""Perdón por esto, Aniki, Aneki, Rosa... ¿Qué puedo decir? Así es la vida. Denme un respiro, ¿quieren? Aniki y Aneki se ponen a pelear, Rosa se ve arrastrada, y yo soy el que obtiene los beneficios... De la misma manera que siempre ha sido, ¿verdad?"""
,"Al principio, Rudolf y Kyrie no habían planeado matar a todos y quedarse con todo para ellos."
,"Kyrie se dio cuenta rápidamente, por el tamaño del arma en sus manos, que probablemente podría contener cinco balas a la vez."
,... Sí. Tanto Kyrie como Rudolf sabían mucho sobre estas armas.
,"Rudolf, que había heredado el interés de su padre por las armas occidentales de estilo antiguo, poseía una escopeta de diseño similar."
,"Como Kyrie tenía la misma habilidad en el manejo de armas de fuego, ambos sabían lo suficiente sobre estas armas como para disfrutar disparando juntos..."
,"Incluyendo a la bruja, ocho personas habían estado allí. Seis personas además de ellos dos."
,Cada arma contenía cinco balas... Eran muy pocas. No tenían suficientes para matarlos a todos.
Ushiromiya Rudolf,"""... Sinceramente, estaba sorprendido cuando empezaron a pelear y una de las armas se disparó."""
,Ese accidente fortuito... había proporcionado la bala que faltaba.
,"No fue el segundo disparo. El primer disparo, que mató accidentalmente a Natsuhi, había garantizado el resultado de esta masacre..."
,"En esa habitación dorada llena de humo y cadáveres, los dos lucían sonrisas relajadas, apenas diferentes de las que solían usar..."
Ushiromiya Rudolf,"""... Entonces. ¿Qué hacemos ahora?"""
,"Rudolf recogió el arma de Rosa. Luego, disparó un tiro de prueba a la pared y expulsó el viejo proyectil con un movimiento suave como el de Kyrie."
,"Kyrie fue a la caja de balas que estaba sobre la mesa, tomó algunas casualmente y las cargó una tras otra en su arma."
Ushiromiya Kyrie,"""Coloca el interruptor de la bomba en ""encendido"". Después de eso, solo tenemos que esperar veinticuatro horas."""
Ushiromiya Rudolf,"""Los demás harán un escándalo cuando se den cuenta de que todos faltan por la mañana."""
Ushiromiya Kyrie,"""Entonces solo necesitamos callarlos."""
Ushiromiya Rudolf,"""Supongo... ¿Y qué hay de Battler?"""
Ushiromiya Kyrie,"""Es tu hijo. No el mío."""
Ushiromiya Rudolf,"""No digas eso. Realmente se encariñó contigo. Te respeta, ¿sabes?"""
Ushiromiya Kyrie,"""Entonces piensa en algo inteligente que lo convenza. Yo me preocuparé por Ange. Y tú te preocuparas por Battler‐kun. ¿Te parece bien?"""
Ushiromiya Rudolf,"""Nn... claro."""
Ushiromiya Kyrie,"""Puedo ser amable con mi propia hija... pero me es bastante complicado tratar al hijo de Asumu-san de la misma manera. ¿Lo entiendes?"""
Ushiromiya Rudolf,"""..."""
,La voz de Kyrie se había vuelto fría.
,Kyrie había actuado con calidez hacia Battler porque eso era lo que un adulto debía hacer.
,"Era el hijo de Rudolf, así que trató de evitar ser descortés."
,"Pero en el fondo, él era el hijo de Asumu, la mujer a la que Kyrie seguía odiando a pesar de que estaba muerta."
,Ahora que había dado a luz a Ange y finalmente había formado una nueva familia... ¿era el regreso de Battler algo realmente feliz para ella?...
Ushiromiya Kyrie,"""Prepárate. Ahora que hemos llegado tan lejos... Solo nos queda conseguir los mil millones de yenes o morir en el intento. Si no puedes convencer a Battler-kun, lo siento, pero no correré ningún riesgo."""
Ushiromiya Rudolf,"""... No hay necesidad de amenazarme. Yo me encargaré. Ya se me ocurrirá una buena historia para contarle."""
Ushiromiya Kyrie,"""Asegúrate de hacer un buen trabajo... Si Ange escucha que Battler-kun ha muerto en un accidente, estoy segura de que estará muy triste."""
Ushiromiya Rudolf,"""Seguro... ¿Por dónde empezamos?"""
Ushiromiya Kyrie,"""No tenemos nada que ganar esperando a que amanezca. Ahora es el mejor momento."""
Ushiromiya Rudolf,"""... Oh, maravilloso. Ni siquiera hay tiempo para un descanso."""
Ushiromiya Battler,"""... ¿Una prueba? ¿En qué está pensando? ¿A esta hora de la noche? ¿Justo ahora?"""
,Battler gritó salvajemente en el receptor.
,"Cuando dijo ""a esta hora de la noche"", George y Jessica se giraron para mirarse."
,"Según el reloj, era pasada la medianoche."
,"Puede que fuera un momento normal para que les dijeran que se cepillaran los dientes y se fueran a dormir, pero no podían entender de qué se trataba esta ""prueba""."
Ushiromiya Battler,"""Está bien, le pasaré el teléfono... Ten, George‐aniki. Es mi padre."""
Ushiromiya George,"""... Hola, habla George."""
Ushiromiya Rudolf,"""Ah, hola, George‐kun. Perdón por llamar tan tarde. Apuesto a que no te desperté, ¿verdad? ¿Todavía seguían despiertos mientras conversaban?"""
Ushiromiya George,"""Algo así. María-chan está durmiendo... oh, espera, parece que acaba de despertarse. Bueno, ¿de qué quería hablar? Battler-kun dijo algo sobre una prueba..."""
Ushiromiya Rudolf,"""Ah, sí. Padre puede ser una molestia a veces. De repente bajó de su habitación. Pasaron un montón de cosas y de repente empezó a hablar sobre qué nieto sería el mejor sucesor."""
Ushiromiya George,"""... Pero... ¿el sucesor no es el tío Krauss?"""
Ushiromiya Rudolf,"""Dice que ninguno de nosotros es lo suficientemente bueno para ser el sucesor... Así que está hablando de omitirnos a nosotros los adultos y elegir a uno de ustedes, sus nietos. Realmente nos ha conmocionado que nos hayan impuesto esto de repente. Aniki y los demás están discutiendo sobre ello al otro lado de la habitación. Puede que escuches la estridente voz de Aneki filtrándose a través del teléfono."""
Ushiromiya George,"""¿E-Es eso cierto? Si eso es lo que dice el abuelo, entonces no hay forma de evitarlo, supongo... En ese caso, ¿qué debemos hacer?"""
Ushiromiya Rudolf,"""Dice que quiere llamarlos uno por uno, empezando por Jessica-chan... Oh, espera un segundo... Ah, ¿todavía estás ahí? Parece que George-kun y Jessica-chan serán los primeros en hacerlo. Quiere que Jessica-chan vaya al salón de la mansión. Y tú tienes que ir a la capilla."""
Ushiromiya George,"""Es tan repentino que casi no me siento preparado... ¿Qué tipo de prueba es?"""
Ushiromiya Rudolf,"""Parece que padre hizo algún tipo de cuestionario disparatado... Algunas preguntas extrañas sobre lo que significa ser el líder."""
,"Por supuesto, George sintió que algo no estaba bien."
,"Sin embargo, Kinzo era famoso por hacer cosas radicales por capricho... Incluso esta extraña prueba parecía plausible una vez que escuchó que era una idea repentina de Kinzo."
,"... Pero incluso en ese caso, si quería probarlos de uno en uno, ¿por qué no los llamaría uno por uno?"
,"Al igual que en una entrevista, deberían simplemente esperar en la sala de recepción para que los llamaran uno a uno."
,"¿Por qué dos personas serían llamadas a lugares diferentes al mismo tiempo?... El plan no parecía tener sentido, lo que hizo que George sintiera que estaba ignorando algo."
Ushiromiya Rudolf,"""Aún así, me pregunto por qué de entre todos los lugares querría que fueras a la capilla... Parece que tu abuelo espera mucho de ti. No estoy seguro de qué se trata, pero creo que quiere hablarte de algo a solas."""
Ushiromiya George,"""... ¿El abuelo... quiere hablar conmigo?"""
Ushiromiya Rudolf,"""Me pregunto de qué se trata. Eres el más exitoso de todos sus nietos, después de todo. Supongo que hay algo que quiere decirte en particular... Bueno, de todos modos, eso es lo que dice. Ve allí inmediatamente. Se supone que también debo ir allí. Terminemos con esto de una vez. Ambos nos resfriaremos si nos quedamos mucho tiempo."""
Ushiromiya George,"""... ¿Es eso cierto? Ya veo. Entonces iré a la capilla. Jessica-chan irá al salón... Está bien. Nos vemos en un rato entonces."""
,"¿Qué tipo de prueba, o conversación privada podría querer tener Kinzo a esta hora de la noche?"
,"Sin embargo, era un hecho bien conocido que a Kinzo no le quedaba mucho tiempo de vida."
,Era concebible que tuviera algunas últimas palabras para cada uno de sus descendientes...
,"Dentro de la mente de George, la leve sensación de que algo andaba mal fue reemplazada por curiosidad... y un deseo de verse con Kinzo directamente y escuchar los detalles."
,George dejó el auricular y rápidamente explicó a los demás.
Ushiromiya George,"""Es tal como lo oyen... El abuelo dice que quiere hacernos algún tipo de prueba a todos."""
Ushiromiya Maria,"""¿Uu? ¿Una prueba?..."""
Ushiromiya Jessica,"""¿Después de esconderse en su estudio todos estos años, decide darnos un examen sorpresa a estas horas de la noche?... Maldito viejo. ¿En qué está pensando?"""
Ushiromiya George,"""Parece que nuestros padres se sienten de la misma forma. Parece que hay una gran disputa al respecto."""
Ushiromiya Battler,"""Bueno, dudo que enfadarse por eso haga que el abuelo cambie de opinión."""
Ushiromiya George,"""Exactamente... Podríamos aceptarlo también. Después de todo, es la orden del líder de la familia. Obedezcámosla... Para empezar, Jessica-chan y yo hemos sido convocados. Yo iré a la capilla. Jessica-chan, debes ir al salón de la mansión."""
Ushiromiya Battler,"""¿Qué hay de María y de mí?"""
Ushiromiya George,"""Creo que los llamarán después. Pueden esperar aquí."""
Ushiromiya Maria,"""¡Uu! ¡Una prueba de medianoche! ¡¿Qué podría ser?! ¡¿Qué tipo de prueba es?! ¿Un cuestionario? ¿Un rompecabezas? ¡Soy muy buena con los rompecabezas de lobos y ovejas! ¡Uu!"""
,"María, que ya estaba completamente despierta, parecía estar muy emocionada por esta inesperada prueba de medianoche."
Ushiromiya Battler,"""Entonces nos quedaremos aquí."""
Ushiromiya George,"""Sí. Bien, ya me voy. Creo que ya nos están esperando."""
Ushiromiya Jessica,"""... Así que convertirá a uno de sus nietos en el sucesor. A mí me parece genial. ¡Ahora puedo dejar que uno de ustedes se ocupe de ello!"""
Ushiromiya Maria,"""¡Voy a convertirme en la sucesora! ¡Quiero hacerlo! ¡Uu‐uu‐uu!"""
Ushiromiya Battler,"""Ajaja. Sería divertido tener a María como sucesora.."""
Ushiromiya George,"""Hasta luego. Nos vemos más tarde."""
,Rudolf colgó el auricular y se levantó.
Ushiromiya Rudolf,"""Bien... Supongo que iré a la capilla. Hace un frío del demonio ahí fuera... Gohda‐san. Ten un café esperándome para cuando regrese, ¿quieres?"""
,Junto a Rudolf... Gohda estaba acostado bocarriba.
,Su rostro estaba cubierto por un libro de crucigramas.
,"Sin embargo, sus páginas estaban manchadas de sangre, y no había necesidad de mover el libro para imaginar cómo había encontrado su lamentable final..."
Ushiromiya Kyrie,"""¿Qué tal estuvo? Un buen guion, ¿no crees?"""
Ushiromiya Rudolf,"""Sí. Deberíamos agradecerle a papá. Todo lo que tenemos que hacer es decir que es él actuando inestable, y nadie dudará de nosotros."""
Ushiromiya Kyrie,"""*risita*. Entonces, vamos a dividirnos... Yo me encargaré de Jessica‐chan. Tú encárgate de George‐kun."""
Ushiromiya Rudolf,"""De acuerdo... Terminemos con esto rápidamente y luego relajémonos con un café."""
Ushiromiya Kyrie,"""No habrá ningún problema, ¿verdad?... ¿Ningún remordimiento repentino?"""
,Kyrie sonrió con frialdad...
,Probablemente hubiera sido más seguro llamarlos uno a uno y acabar con ellos juntos.
,"... Sin embargo, Kyrie había decidido que su marido trabajaría por separado."
,Quería medir la determinación de Rudolf.
,"Si ella fuera la única que se ensuciara las manos, y Rudolf solo observara, su corazón no estaría tan dedicado a esta operación."
,"Al dejar que se ensuciara las manos, podría hacer que estuviera verdaderamente decidido a llevar esto a cabo."
,... Kyrie entendió este tipo de juego mental mejor que nadie.
,"Reflexivamente, Rudolf apartó la mirada de los fríos ojos de Kyrie, pero luego se encogió de hombros y respondió a su pregunta."
Ushiromiya Rudolf,"""Por supuesto... Tenemos mil millones de yenes en juego. Soy un hombre. No perderé una oportunidad que nunca volverá a presentarse en mi vida."""
Ushiromiya Kyrie,"""... No esperaba menos de ti, Rudolf‐san... Me encantan las personas que aprovechan las oportunidades cuando se presentan. Fue por eso que me enamoré de ti."""
Ushiromiya Rudolf,"""G-Gracias... Me hace feliz."""
Ushiromiya Kyrie,"""Rudolf‐san."""
Ushiromiya Rudolf,"""¿Qué...?"""
Ushiromiya Kyrie,"""¿Seguirás siendo así?..."""
Ushiromiya Rudolf,"""¿Eh? ¿Qué dijiste?"""
Ushiromiya Kyrie,"""¿Seguirás siendo... el mismo Rudolf-san al que amo, verdad?"""
Ushiromiya Rudolf,"""... Por supuesto. ¿Cuándo te he decepcionado? En lugar de eso, deberías preocuparte más por el tipo de champán que usaremos para brindar por nuestra victoria."""
Ushiromiya Kyrie,"""Lo haré... Ahora ten cuidado. Si realmente valoras a Battler-kun, no mates a George-kun frente a la capilla, ¿de acuerdo? Sería una molestia si encontrara el cadáver."""
Ushiromiya Rudolf,"""... Sí, lo sé... Lo alejaré de ahí de alguna manera. Está lloviendo afuera. Debería haber alguna forma de hacerlo."""
Ushiromiya Kyrie,"""No eres ningún villano de ninguna vieja película wéstern, ¿de acuerdo? No concedas ninguna última voluntad ni ningunas últimas palabras, ¿entendido?"""
,Kyrie levantó su arma nuevamente y tiró de la palanca.{n}... Para expulsar el cartucho de la bala con la que había matado a Gohda.
Ushiromiya Eva,"""... Querido... Queridooo... Uuuughhhuu{0}u{0}uuu..."""
,Eva sostenía el cuerpo de Hideyoshi mientras lloraba.
,No había sido disparada en absoluto. La bala le había rozado el costado de la cabeza... y falló.
,No se estaba haciendo la muerta... En verdad pensó que había recibido el disparado.
,"Cuando el arma de Kyrie disparó, Eva sintió que algo veloz y feroz pasó rozando su cabeza... antes de sentirse mareada y desmayarse."
,"Luego, se despertó más tarde en la ahora silenciosa habitación del oro."
,"El cadáver de su amado esposo yacía a su lado. Junto con los cadáveres de Krauss, Natsuhi y Rosa."
,Era una habitación de muerte y cuerpos amontonados...
,Tras haber llorado todo lo que pudo sobre el cuerpo de Hideyoshi... se dio cuenta de que todavía había algo que debía hacer.
Ushiromiya Eva,"""... George está en peligro... ¡George... George...!"""
,"Están intentando usar la bomba para volarlo todo, para enterrar toda esta isla con un ""accidente de explosión""..."
,Eva miró el reloj y se demostró que tenía razón.
,"Como era de esperar, el interruptor estaba situado a la derecha, lo que significaba que estaba activo."
,Eva se movió para girarlo hacia la izquierda... y se detuvo.
,Es cierto. Mientras este interruptor apunte hacia la derecha... todo lo que suceda en esta isla desaparecerá en una noche de ilusión.
,"Sí, esto es una ilusión."
,"Pase lo que pase esta noche, todo permanecerá oculto y se volverá confuso."
Ushiromiya Eva,"""Van a matar a todos los demás. ¡Tiene que ser eso... estoy segura!..."""
,"Cuando miró la mesa con la caja de balas, vio señales de que habían sacado varios puñados grandes de la caja."
,Eso mostró claramente... que planeaban usar muchas balas.
,... Tengo que pelear.
,... Aunque sea solo para proteger la vida de mi amado hijo...
,El arma que dejé caer cuando me dispararon está atascada con la manija de la palanca abierta.
,"No importa lo fuerte que tire, no se abrirá más, y no se cerrará de nuevo."
,... Una bala debió haberse atascado y roto.
,... Es tal y como dijo Kyrie. Cargar una bala es difícil si no estás acostumbrado a ello.
Ushiromiya Eva,"""Por favor, cariño... Préstame tu fuerza... Ayúdame a proteger a George... Préstame tu fuerza..."""
,"En la mano de Hideyoshi estaba el arma de Krauss, que había estado tratando de recoger."
,Eva la tomó... rezó por su esposo una vez más y tiró de la manija de la palanca.
,"... Con un ligero sonido metálico, la carcasa dorada giró en el aire... y rebotó en el suelo."
,Cuando tímidamente intentó empujar la palanca hacia atrás... esta vez regresó a su lugar original sin ninguna resistencia.
,... Hubo otro sonido metálico.
,Fue el sonido de una nueva bala cargándose...
Ushiromiya Ange,"""... Hmph. Me imaginé que sería algo como esto... Alguien está tramando mostrarme el juego que más me indignaría, para poder reírse de mí..."""
,"En los juegos hasta ahora, varias personas han sido sospechosas de ser culpables o cómplices."
,La única diferencia ahora era que Rudolf y Kyrie eran esos sospechosos...
,"Sin embargo, ese fue el acontecimiento más agravante posible para Ange."
Ushiromiya Lion,"""..."""
,Estos pensamientos dolorosos invadieron incluso a Lion.
,"Habían tenido la suerte de resolver el epitafio, que era el único milagro que podía llevar a un juego sin víctimas... Qué irónico que hubieran sido incapaces de prevenir la tragedia."
,"¿Significa esto que no se nos permite tener un futuro en el que todos regresemos vivos y felices de esta isla, incluso si el epitafio se resuelve milagrosamente antes de que ocurra el crimen?..."
,Un milagro... ciertamente... no ocurrirá...
,Recordé aquellas palabras que había oído en uno de los fragmentos que {f:5:Bernkastel} me había mostrado...
Ushiromiya Lion,"""{f:5:Bernkastel}‐san... Me mostraste lo maravilloso que era mi mundo... No quiero creer que creaste esta historia solo para herir a Ange..."""
Ushiromiya Lion,"""... A estas alturas, incluso yo me doy cuenta de que tú eres la Game Master... Por favor, explícame... ¿Por qué nos estás mostrando este juego?..."""
,"Por supuesto, nadie respondió la pregunta que Lion murmuró."
,"El juego creado para burlarse de Ange continuó tranquilamente, con más giros terribles que no traicionaron las expectativas de nadie..."
Ushiromiya Ange,"""¡Ja! ¡Muestra cualquier juego terrible que te guste! Estás intentando decir que esta es una de las infinitas posibilidades dentro de la caja del gato, ¡¿verdad?! ¡Haz lo que quieras!... ¡¡No dejaré que algo así me afecte!! ¡¡Algún día descubriré la verdad de lo que pasó el 5 de octubre de 1986!!"""
,"Después de encontrarse con Kyrie en el salón, se le dijo Jessica que la prueba se llevaría a cabo en el comedor, y siguió a Kyrie hasta allí..."
Ushiromiya Jessica,"""... Tía Kyrie, aquí no hay nadie."""
Ushiromiya Kyrie,"""Estará aquí pronto. Siéntate allí."""
Ushiromiya Jessica,"""..."""
,"Jessica se sentó en esa silla, luciendo nerviosa y agitada."
,Kyrie era de lejos la que estaba más tranquila de las dos.
,"Kyrie cerró la puerta detrás de ella, revelando el arma que descansaba allí. Jessica estaba mirando hacia el otro lado, por lo que no vio nada..."
Ushiromiya Jessica,"""... ¿Has oído algo, tía Kyrie? ¿Sabes qué tipo de prueba es esta?"""
Ushiromiya Kyrie,"""Sí. Habrá terminado pronto."""
Ushiromiya Jessica,"""Espero que así sea."""
,"Mientras se quejaba, Jessica giró la cabeza y la punta de su nariz chocó contra el frío metal."
Ushiromiya Jessica,"""... ¿Eh—?"""
Ushiromiya George,"""¡¿T-Tío Rudolf...!? ¿Qué... haces?..."""
Ushiromiya Rudolf,"""Jeje. Soy incapaz de dispararte por la espalda."""
Ushiromiya George,"""... C‐Cuidado, esa cosa es peligrosa. ¡¿Qué demonios estás haciendo?!..."""
Ushiromiya Rudolf,"""¿Necesitas preguntar por qué alguien apuntaría con un arma y apretaría el gatillo?"""
,"Rudolf recargó velozmente, y jaló del gatillo sin vacilar."
,"El estruendo de la pólvora brotó envuelto en la lluvia, y George cayó de rodillas..."
Ushiromiya George,"""¡¡Unnggg... ggnhh...!!"""
Ushiromiya Rudolf,"""Vaya, sí que es extraño. Tira bajo... Este arma está en las últimas."""
Ushiromiya George,"""¡¡A-Alguien...!! ¡¡Ayúdenme... El tío Rudolf es...!!"""
,"George se tambaleaba mientras intentaba huir, aferrándose a su costado.{n}Al pedir ayuda, su voz era débil y aguda."
,"Rudolf estaba detrás de él, en aparente calma absoluta, jugueteando con el arma."
Ushiromiya George,"""Me duele... duele... ¡Gah, nngg...!"""
,"Justo donde se agarraba, un dolor punzante atormentaba a George. Un dolor tan insoportable, que apenas podía arrastrarse..."
,Se apoyó contra el tronco de un árbol.
,"Y tras agacharse, intentando cubrir su herida, fue consciente de que tal vez nunca podría levantarse de nuevo."
,George no sabía qué estaba pasando. Le había parecido muy extraño desde un principio.
,"Por supuesto que era extraño, ser llamado a este lugar, en este momento."
,"... Pero, ¿cómo? ¿Cómo podría imaginar que algo no estaba bien?..."
,"Después de todo, fue su propio tío... el que le dijo que su abuelo le llamaba desde la conferencia familiar... ¿Cómo sospechar...?"
Ushiromiya Rudolf,"""... Te debo una disculpa, George‐kun. Duele, ¿no es cierto? De saberlo, te habría volado los sesos antes de que pudieses darte cuenta. Pensé que habría sido muy cruel acabar con tu vida de ese modo. Me equivoqué."""
Ushiromiya George,"""... ¿Qu‐? ¿Por qué, Tío Rudolf?... ¿Por qué... mi querido tío... haría... esto?..."""
Ushiromiya Rudolf,"""Puedes olvidarlo todo. Porque, para la noche de mañana, nosotros lo olvidaremos también."""
,"Con un veloz accionar de la palanca, cargó el arma."
,El casquillo de la misma bala que había destruido las costillas de George cayó frente a sus ojos...
Ushiromiya Rudolf,"""Todos moriremos en un terrible accidente. Hasta el fatídico día de aquel accidente, fuimos una familia grande y feliz... Así será. No te preocupes. Y olvídalo todo."""
,George era incapaz de entender lo que su tío le estaba diciendo.
,"Solo sabía que sería asesinado por él, y que en su rostro no se vislumbraba ni una sombra de duda..."
,"Era extraño... Aquel cercano, admirable, divertido y hábil tío Rudolf que George conocía... no parecía ser el Rudolf que estaba frente a él, apuntándolo con un arma."
,"No, no era eso. Era extraño, porque era exactamente el mismo."
,"Incluso teniendo un arma en sus manos... Rudolf tenía una inmensa sonrisa, la misma que tenía cada vez que contaba alguna broma hilarante."
,... ¿Por qué alguien tan simpático... como el tío Rudolf... haría esto?...
,Una melancolía incomprensible se apoderó de él... y las pesadas lágrimas vencieron a sus ojos.
Ushiromiya George,"""Ungh, uughh... tío Rudolf... Yo... te admiraba..."""
Ushiromiya Rudolf,"""¿No recuerdas todas las veces que te lo dije, George?... que no quería que terminaras siendo un hombre como yo. Tengo otro consejo. En el más allá, asegúrate de aprender a reconocer un verdadero bastardo... Sé que podrás hacerlo. Siempre has tenido talento para aprender."""
Ushiromiya George,"""¡¡Uu... khh... rrrraaaaaaaaaaaaaaaaahhhhhhhh!!"""
,"Apretando los dientes, soportando el dolor... y desatando su último bastión, George lanzó su cuerpo completo en una patada."
,"Al mismo tiempo, el cañón del arma hizo explosión."
,"... Y una bala atravesó el pecho de George.{n}George se retorció, cayendo al piso mientras la sangre abandonaba su cuerpo."
,"Jadeó de forma incomprensible, y los dientes que apretaba estaban ahora tintados de rojo.{n}El arma fue presionada en su sien."
Ushiromiya Rudolf,"""Hasta pronto... Conviértete en un buen tipo en la próxima vida. No quiero que termines siendo un hombre como yo."""
Ushiromiya George,"""... No puedo creer... que mi tío... mataría por dinero... Khghaaaahhhhh..."""
Ushiromiya Rudolf,"""Eres tan ingenuo... Las personas... matan por dinero."""
,El implacable gatillo se adelantó a cualquier pregunta.
,"Las manos de George, que antes sostenían su herida, cayeron..."
,"Rudolf pudo ver como el cuerpo de George dejaba ir toda vida, y soltó el profundo suspiro que había estado reprimiendo."
Ushiromiya Rudolf,"""Ja... Ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja... En realidad pensé que sería peor."""
,"Rudolf echó su mirada a los cielos, donde solo la oscuridad y la lluvia le respondieron, resbalando por su rostro... Y entonces comenzó a reír, con una expresión indescriptible, mientras su lengua buscaba huir de su boca."
Ushiromiya Rudolf,"""En realidad pensé que mi conciencia me torturaría mucho más por hace esto... Ahora que se terminó, me doy cuenta... una vez más, me equivoqué."""
,"*carcajada*carcajada*, Jajajajajajaja.{n}Rudolf se echó a reír.{n}Eso era justo lo que Kyrie deseaba."
,No había sido fácil matar a George.
,"... Aunque había sido despiadado, los últimos vestigios de conciencia que aún latían en el corazón de Rudolf seguramente entorpecieron su paso."
,"Pero ahora que había asesinado a otra persona con sus propias manos, ahora que había pasado esa línea, finalmente había despertado."
,"... No, ahora lo entendía."
Ushiromiya Rudolf,"""... Es exactamente igual que los negocios... El mismo viejo juego de suma cero. Cuando hay una montaña de oro por repartir, no hay premio por ser paciente. Los que son demasiado lentos son arrojados al infierno."""
,He estafado docenas de pobres diablos y los he sumergido en la miseria.
,"Y estoy seguro que más de uno de ellos se colgó. Siempre me reí, siguiendo el cómodo mantra de que no era mi problema."
,Eso es todo.
,"La única diferencia, es que, por primera vez... He dado el último golpe con mis propias manos."
Ushiromiya Rudolf,"""... Debo agradecerte, Kyrie... Solo tú logras destruir así mi ingenuidad... Jejeje, ¡Je{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja! ¡¡¡Ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!!!"""
,La carcajada de Rudolf resonó.
,"Y era tan puramente malvada, que resultaba refrescante.{n}La maldad que se aferra a su conciencia e intenta razonarse como aceptable es por completo repulsiva."
,Un hombre que se entrega a la maldad solo puede conservar elegancia si es honesto.
,"En ese sentido, la risa de Rudolf... Era completamente elegante..."
,Y...
,"Seguramente, el espectáculo sangriento y brutal del comedor debía tener algo de elegante también."
,Un eco metálico. Un golpe sordo. Un crujido y un chasquido viscoso... Una amalgama de estos sonidos permanecía repitiéndose al mismo ritmo.
,... Cada vez que una mancha roja salpicaba en el mantel colgante.
Ushiromiya Kyrie,"""Jessica‐chan... ¿Oyes eso?"""
,Kyrie preguntaba esto con el tipo de sonrisa amable que cualquier tía le dedicaría a su sobrina.{n}Jessica no respondió.
,Lo cual no era en absoluto una sorpresa.
,"... Después de todo, para este punto... su nariz estaba quebrada, sus ojos habían sido aplastados... sus dientes arrancados... y toda su cara era ya apenas reconocible... Solo era un amasijo de carne ensangrentada."
,Kyrie al fin acabó la monótona tarea de moler la cara de Jessica usando la culata de su arma.
,"Todavía sentada sobre Jessica, Kyrie arrojó el arma a un costado y sacó de su bolsillo una polvera, examinando su propio rostro."
,Le había salpicado sangre.
Ushiromiya Kyrie,"""Es una lástima. Tendré que tirar este conjunto... ¡¡*carcajada*carcajada*, *carcajada*carcajada*carcajada*carcajada*!!"""
,"Con una risa ahogada, Kyrie se puso en pie, tambaleando."
