Speaker,Spanish (ES)
Dlanor,"""Vamos a aceptar provisionalmente esa verdad azul de forma {f:5:verbal}... Será puesta en espera hasta que las formas adecuadas sean cumplidas y no se permiten múltiples {f:5:solicitudes}."""
Gaap,"""¡¡No lo entiendo!! ¡¿Puedes responder a mi verdad azul?! ¡¿O no?!"""
Dlanor,"""... Si rellena una solicitud el lunes, deberíamos ser capaces de tener una respuesta para usted para finales del mes que {f:5:viene}. Está prohibido enviar varias solicitudes, así que la verdad azul que acabas de decir será inutilizable durante esta ceremonia {f:5:nupcial}... ¡Esto de acuerdo con las regulaciones oficiales de la Gran Corte, Artículo 214, línea 15, respecto la prevención de múltiples {f:5:solicitudes}!"""
Gertrude,"""Por favor, permítaseme hablar: {p:1:Hágase saber que está prohibido usar la verdad azul si está basada en el argumento de que los sellos de las ventanas de la habitación contigua estaban rotos en el momento del error de lógica}."""
Cornelia,"""Por favor, permítaseme hablar: {p:1:¡Hágase saber que puede no haber ninguna obligación para proporcionar una respuesta a esta verdad azul!...}"""
Gaap,"""¡¡C-Cobardes!! ¡Oye, déjenme ir, banda de conejos!!"""
,Las Hermanas Siesta se llevaron a Gaap...
,Justo cuando creía que había alcanzado la verdad... turbiamente se habían negado a responder.
,"No obstante, esa era una gran pista. ¡Existe la oportunidad de que los sellos de las ventanas en la habitación contigua se hubiesen roto!..."
,"En otras palabras, podría ser posible salvar a Battler para Hideyoshi, George, Kumasawa, Shannon o Nanjo."
,"¡Y aún así, justo ahora, eso había sido sellado!..."
,"El uso de cualquier azul basado en ""los sellos de la habitación contigua podrían estar rotos""... ha sido bloqueado..."
,¡Ahora es imposible... afirmar que esos cinco podrían haber salvado a Battler!...
Ushiromiya Ange,"""¡¿Q-Que demonios?!... ¡Eso es jugar sucio! ¡¿No es esta la respuesta?! Yo también me di cuenta que no habían probado que los sellos de las ventanas estaban intactos. ¡¿Pero si los otros no pueden usar la verdad azul, qué se supone que deben hacer?! Sí, lo sé. ¡Estoy segura de que te estás riendo de mi otra vez porque has descubierto la respuesta tú sola!..."""
{f:5:Featherine},"""... Mis disculpas, hija del hombre... Estoy atascada en esto al igual que tú."""
Ushiromiya Ange,"""¿Eh?... ¿Qué estás diciendo?..."""
{f:5:Featherine},"""Yo también me di cuenta que las ventanas de la habitación contigua todavía estaban disponibles... No obstante, no me había imaginado que el uso de ese argumento sería bloqueado..."""
Ushiromiya Ange,"""¡¿Acaso esto no viola completamente las reglas?! ¡¿Quiero decir, como puede ser un acertijo justo si no puedes decir la respuesta correcta?! ¡¿Acaso no es un error de lógica para el otro lado?!"""
{f:5:Featherine},"""... Podemos tomar el hecho de que esta historia continúe como prueba de que no fue un error de lógica..."""
Ushiromiya Ange,"""En otras palabras, ¿hay alguna otra respuesta que no esté relacionada con las ventanas de la habitación contigua?..."""
{f:5:Featherine},"""¿O... puede ser posible explicar cómo uno de esos cinco fue al rescate de Battler sin hablar de las ventanas?"""
Ushiromiya Ange,"""No hablar de las ventanas significa salir de la habitación sin usar las ventanas. ¡Eso haría a la habitación contigua una habitación cerrada otra vez!..."""
{f:5:Featherine},"""... Sí... Es por eso que yo también estoy atascada... Porque por esas extrañas proclamaciones de los sellos, las dos habitaciones se han vuelto de nuevo habitaciones cerradas... Probablemente—"""
Ushiromiya Ange,"""¿Probablemente qué? ¡¿Si eres tan enormemente inteligente, qué tipo de respuesta has encontrado?!"""
{f:5:Featherine},"""... No hay... respuesta."""
Ushiromiya Ange,"""¡¿No hay respuesta?! ¡¿Qué quieres decir?!"""
{f:5:Featherine},"""No hay manera de salir salvo las ventanas de la habitación contigua... Y aún así, no se nos permite incluir esas ventanas en nuestro razonamiento... Probablemente no hay respuesta... para esta habitación cerrada."""
Ushiromiya Ange,"""¡¿Y aun si es así, que sucedería después?!"""
{f:5:Featherine},"""Puesto que no existe respuesta, entonces la derrota es absolutamente cierta para cualquier jugador cargado con la responsabilidad de explicarlo."""
Ushiromiya Ange,"""¡¿Entonces no nos quedan movimientos?!... ¡¿En otras palabras, la declaración de Dlanor... fue el golpe final?! ¡¡¿No hace eso el jaque mate?!!"""
{f:5:Featherine},"""... No, aún existe un movimiento... No obstante, ese movimiento... es uno que no puede ser usado de nuevo. Y... es también parte del corazón de Beato."""
Ushiromiya Ange,"""¿Quieres decir... uno de los mayores acertijos de esta historia?..."""
{f:5:Featherine},"""Precisamente... Usando eso, es posible..."""
,{f:5:Featherine} suspiró profundamente.{n}... Era algo que no había hecho en absoluto hasta ahora.
,... Ya veo.
,"... Así que, es el momento para que el telón de esta larga historia, finalmente se cierre..."
,Revelar este acertijo... significa lo mismo que... matar finalmente a Beato.
,... Battler... es probablemente el único calificado para hacer eso.
,Si él teje esta historia como Game Master... Nadie será capaz de detenerlo ahora...
,El mayor acertijo de esta historia... probablemente... será revelado... muy pronto...
,Un sonido grave reverberó a través de la catedral.
,"Era el sonido de varias docenas de Guardias de Honor perteneciantes a la Guardia Imperial de las Hermanas Siesta, que estaban de pie en una línea a través de la catedral, golpeando sus talones contra el suelo al unísono."
,"... Esto trajo un silencio absoluto a la catedral, incluso antes de que los demonios al cargo de la ceremonia hablaran."
Zepar,"""¡¡Que se haga el silencio!! ¡¡Damas y caballeros!!..."""
Furfur,"""¡¡Bienvenidos a la boda de Lord {f:5:Battler}, Lord Territorial y Hechicero Dorado, y a Lady {f:5:Erika}, la Bruja de la Verdad!!"""
,Zepar y Furfur aparecieron en el centro de la catedral.
,... Tenerlos a ellos como anfitriones de la ceremonia era un gran honor.
,"Aunque habían pedido silencio, los asistentes que llenaban la catedral recibieron a los dos demonios con un enorme aplauso."
{f:5:Virgilia},"""... Oh, son Zepar y Furfur. ¿Entonces qué sucede con Beato?..."""
Ronove,"""Puede haberse colado en los alrededores..."""
,Buscaron a Beato en el tumulto de varios centenares de personas... pero no pudieron encontrarla por ningún lugar.
{f:5:Virgilia},"""Me pregunto... si Beato encontró una manera de salvar a Battler-kun..."""
Ronove,"""... Si ha conseguido ganar el poder de Zepar y Furfur, entonces estoy seguro de que lo ha hecho... No hay milagro que no pueda ser obtenido después de conseguir su poder."""
{f:5:Virgilia},"""¿Y si no lo ha hecho?..."""
Ronove,"""... Entonces esa cabra mordiendo su pañuelo por ahí sea probablemente ella. Pu ku ku..."""
Zepar,"""¡¡Entonces, vamos a darle la bienvenida a los novios!!..."""
Furfur,"""¡¡Por favor dénles una gran bienvenida y celebren su partida!!"""
,"""""¡¡Sálgan, novios!! ¡¡Recorran el camino de grilletes llamado matrimonio, que les atará hasta la tumba!!"""""
,Las grandes puertas al final de la catedral... se abrieron lentamente...
,Y entonces... el Lord Territorial... y su hermosa novia... aparecieron...
,"Tomados de los brazos, la pareja lentamente... empezó a caminar por el ""camino hacia la tumba"" forrado con alfombra roja."
,"Las Guardias de Honor Siesta se pusieron firmes en ambos lados del camino, levantaron sus bayonetas adornadas con precisión mecánica, y se aseguraron que ningún mal pudiese bloquear el camino por el que la pareja caminaba."
,"Las tropas de las Hermanas Siesta que no eran parte de la guardia de honor estaban posicionadas por toda la catedral, escondiéndose detrás de pilares y similares, vigilando por si había intrusos."
Chiester00,"""... 00 llamando a 45 y 410, ¿alguna irregularidad?"""
Chiester410,"""Francotiradores del techo, sin irregularidades nyeh."""
,410 y 45 se encontraban encima del gran candelabro que colgaba del techo de la catedral.
,Otros muchos francotiradores estaban posicionados encima de otros candelabros...
,Esta catedral aparentemente festiva... estaba de hecho siendo vigilada desde lugares que los asistentes no notarían...
Chiester45,"""Actualmente, estamos apuntando a 36 asistentes sospechosos de ser Lady {f:5:Beatrice}, así como 131 que están en posiciones propicias para un asalto. Vigilancia en progreso."""
Chiester00,"""... No bajen la guardia... Es casi seguro que Lady {f:5:Beatrice} perpetrará un ataque a la boda."""
Chiester410,"""Eso sería tan genial, entrar por la fuerza para robar a la novia nyeh."""
Chiester45,"""410, el es el novio, no la novia."""
Chiester410,"""Pero él hace el papel de la novia nyeh. Niji{0}ji{0}ji{0}ji{0}ji{0}ji..."""
,Los equipos de francotiradores de las Siestas en los candelabros usaban observadores de gran eficiencia para vigilar los movimientos de distintos centenares de asistentes.
,"Si uno de ellos hacía cualquier movimiento sospechoso, las Siestas tenían el permiso de disparar inmediatamente."
,... La que está en ese candelabro es Siesta 127.{n}Ese monstruoso francotirador que trabaja en exceso podría pulverizar un objetivo humano desde una distancia de 2 kilómetros.
,"... La que está en ese candelabro al otro lado es Siesta 20.{n}Su frecuencia de disparo es de 6000 disparos por minuto. No obstante, esta vez está usando una recámara portátil, así que gastará sus disparos en aproximadamente dos segundos. Esa holgazana apenas puede hacer su trabajo por solo por dos segundos nyeh."
,"Con lentitud... haciendo un espectáculo de ello, los dos caminaron por el camino de la alfombra roja."
,Los ojos de Battler estaban vacíos.
,"... Si mirabas con atención, probablmente podrías darte cuenta que Erika estaba arrastrándolo por el brazo con el que lo sujetaba."
,"En otras palabras, no estaban andando juntos."
,"... Para Erika, esta era una ceremonia para mostrar a todos que ese hombre le pertenecía..."
,"Detrás de los novios caminaban las Siete Hermanas del Purgatorio, que llevaban un gran escudo de armas ceremoniales en forma del Águila de una ala..."
Lucifer,"""Ese idiota de Battler... ¿por qué está ahí holgazaneando?... Esto es por lo que la gente lo llama incompetente."""
Leviathan,"""... Puedo entender el dolor de {f:5:Beatrice}-sama... mejor que nadie."""
Satan,"""¡Todo esto es por culpa del estúpido de Battler, que causó un error de lógica! ¡Estúpido, estúpido, estúpido!"""
Belphegor,"""... {f:5:Beatrice}-sama no cederá ante la pereza, dejando esta boda continuar."""
Mammon,"""Por supuesto. {f:5:Beatrice}-sama es avariciosa. No dejará que otra le quite su juguete favorito. Definitivamente ella vendrá..."""
Beelzebub,"""*Baba* ¡He escuchado que la recepción tendrá toneladas de comida deliciosa!..."""
Asmodeus,"""¡¡Aaah, quiero llevar un vestido de novia... ahooooora~~!!"""
,{f:5:Bernkastel} y {f:5:Lambdadelta} estaban en los asientos de los nobles en el balcón.
,Estaban sorbiendo algunos estrambóticos cócteles de bebidas carbonatadas mientras miraban desde arriba el espectáculo...
{f:5:Lambdadelta},"""... Qué vestido de novia tan espléndido... Este tipo de de cosas no están mal."""
{f:5:Bernkastel},"""Este solo es el espectáculo de apertura."""
{f:5:Lambdadelta},"""Eso es bastante cruel. ¿Qué evento crees que se llevará el titular?... No me digas que realmente crees que Beato vendrá. Tal y como tu también sabes, la habitación cerrada de Battler es perfecta... ¿Cómo podría ganar Beato? ¿Cierto?..."""
{f:5:Bernkastel},"""... Tú también debes haberlo oído. Existe la posibilidad que el sello de la ventana en la habitación contigua este roto... Parece que Dlanor ha conseguido sellar eso por ahora, pero ella solo ha negado el concepto en vez de sellar la ventana en si misma... Volará otra vez desde la ventana. Esta Águila de una ala."""
{f:5:Lambdadelta},"""¿Quieres apostar?"""
{f:5:Bernkastel},"""¿Sobre si Beato viene o no?"""
{f:5:Lambdadelta},"""... Apuesto que viene con certeza."""
{f:5:Bernkastel},"""... Apuesto que viene milagrosamente."""
{f:5:Lambdadelta},"""Ah, esto no va a funcionar... *risita*risita*."""
,Tanto la Bruja de la Certeza como la Bruja de los Milagros estaban seguras que Beato vendría.
,"No obstante, estaban muy interesadas en exactamente como rompería la habitación cerrada y rescataría a Battler..."
{f:5:Bernkastel},"""... Has estado observando entre bastidores, así que probablemente lo sabes. Tú sabes cuál es el truco."""
{f:5:Lambdadelta},"""Más o menos... Pero Erika ha hecho un trabajo sensacional, así que incluso yo estoy perpleja."""
{f:5:Bernkastel},"""... Mentirosa."""
{f:5:Lambdadelta},"""¿Eh?..."""
{f:5:Bernkastel},"""Estoy segura que ya has encontrado una... Existe una posibilidad que puede salvar a Battler, ¿verdad?"""
{f:5:Lambdadelta},"""... Existe... Pero es dura."""
{f:5:Bernkastel},"""Y si ese movimiento es usado, parte del corazón de Beato quedará expuesto... ¿No es eso cierto?"""
{f:5:Lambdadelta},"""... Oh, así que ya lo sabes."""
{f:5:Bernkastel},""".. .Oye, ¿quieres cambiar nuestra apuesta?"""
{f:5:Lambdadelta},"""¿A qué?"""
{f:5:Bernkastel},"""A si es Beato o Erika quien gana."""
{f:5:Lambdadelta},"""Por supuesto, si te ves con ganas de apostar por Erika."""
{f:5:Bernkastel},"""... Lo haré."""
{f:5:Lambdadelta},"""Oh, ¿estás apostando por Erika? ¿Y por qué piensas que puedes ganar?"""
{f:5:Bernkastel},"""... Si este truco es parte del corazón de Beato... entonces Battler, el Game Master, dudará en exponerlo. Y así, no pueden ganar. Probablemente será un empate. Estoy segura que harán la situación confusa y huirán."""
{f:5:Lambdadelta},"""... Battler ha jurado dejar a Beato dormir en paz... Bern... Estás siendo demasiado ingenua..."""
,La apuesta se ha hecho.
,Basada en la asunción de ese milagro certero... que Beato vendría.
,"{f:5:Virgilia}, quien estaba de pie en la primera linea, trató de llamar a Battler tan pronto como este pasó por ahí."
,"Trató de decirle que el sello de la habitación contigua no había sido revisado, esperando que esto le diera una pista."
,"No obstante, ella había sido vigilada perfectamente."
,"El momento que ella trató de inclinarse hacia delante, dos Hermanas Siesta justo detrás de ella agarraron sus brazos."
,Era una fuerza lo sufucientemente poderosa para prevenir que se moviese hacia delante.
,"Incapaz de moverse, se vio forzada a quedarse allí y ver a Battler pasar."
{f:5:Virgilia},"""Battler-kun..."""
Ronove,"""... Incluso ahora está luchando en esa habitación cerrada por sí solo... No obstante, no podrá salir de esa habitación cerrada por su propio poder... Al menos que alguien vaya a salvarlo, no podrá salir."""
{f:5:Virgilia},"""A menos que esa niña venga a salvarlo, Battler-kun estará atrapado..."""
Ronove,"""Si hay una llave para esa habitación cerrada... estoy seguro... de que Milady la encontrará..."""
Ronove,... Milady... Estoy seguro que debe haber pasado muchas pruebas en su vida.
Ronove,"Pero por favor, esta es una prueba la cual debe superar..."
Ronove,"... Estoy seguro de que puede hacerlo.{n}Yo, Ronove, no lo dudo en absoluto..."
,La procesión de los novios... lentamente recorrió el camino hacia la tumba... y alcanzó el altar.
,"Aunque caminar lentamente era ceremonioso y de buena etiqueta, era también cansado."
,"Erika echó un vistazo a Battler.{n}... Por supuesto, sus ojos estaban en blanco."
,Su corazón seguía en esa habitación cerrada.
,"Una vez mas, el sonido de la guardia de honor de las Siestas poniéndose firmes resonó fuertemente."
,El silencio volvió a la catedral una vez mas.
,"... Ahora, la ceremonia nupcial finalmente... empezaría."
Zepar,"""¡La gente vive en pos del amor! Por lo tanto, hoy, han cumplido el propósito de sus vidas."""
Furfur,"""¡Oh, cuán increíble es el poder de vivir, el poder del amor!... ¡Rezo por que el resplandor de este día bendiga a esos dos por toda la eternidad!"""
,"""""¡Vamos, ustedes, que se aman mutuamente! ¡¡Hagan el juramento del amor!!"""""
Zepar,"""En lugar del marido que no puede hablar—"""
Furfur,"""¡Que la novia haga la declaración en nombre de los dos!..."""
Furudo Erika,"""... Battler jura a Erika, y Erika jura a Battler apoyarse mutuamente, en la salud y la enfermedad."""
Ushiromiya Battler,"""... Ggh... ghh..."""
Furudo Erika,"""... No he oído eso, Battler-san... Si tienes alguna objeción, por favor dila mas claramente, en voz alta."""
Ushiromiya Battler,"""... Mal... di... ción..."""
Furudo Erika,"""Si tienes algo mas que decir, por favor sal de esa habitación cerrada del error de lógica primero... No te preocupes. Te apoyaré hasta que ese día llegue... *risita* ¡¡*risita*risita*risita*risita*!!"""
,"""Ya han oído el juramento de amor de la pareja. ¡¡Oh, que este juramento sea eterno!!..."""""
,"Un estruendoso aplauso celebró su enlace de subordinación...{n}Después de la declaración, ellos expresarían físicamente el vinculo."
,... Era el intercambio de anillos.
,... El anillo del Lord Territorial grabado con el Águila de una ala que estaba en el dedo de Battler... se volvería propiedad de Erika.
,"Con eso, ella se volvería la gobernante de este tablero..."
,"Y a cambio, el dedo de Battler recibiría un anillo de diamantes que Erika había preparado."
,"... A primera vista, solo parecía como un anillo adornado por un gran diamante."
,"... No obstante, este anillo maldito forzaría a Battler a una sumisión eterna y lo marcaría como su propiedad..."
Zepar,"""¡¡Sí, que la pareja intercambie anillos!!..."""
Furfur,"""... ¡Puesto que los dedos del marido no se pueden mover, dejemos que su esposa le ayude!..."""
,Erika tomó la mano derecha de Battler... y lentamente le quitó el anillo de Lord Territorial que estaba en su dedo anular...
,Ese era el anillo el cual Beato le había confiado... Erika... lo robó.
Furudo Erika,"""¿Este es el anillo que esa mujer te dejó, cierto?... Jeje... jejeje... ¿Cómo se siente que te lo haya robado una mujer como yo?..."""
Ushiromiya Battler,"""... al... in..."""
Furudo Erika,"""¿Eh? No te puedo oír. Por favor, dilo una vez más."""
Ushiromiya Battler,"""... Vete... al infierno..."""
Furudo Erika,"""Oh, eso. Bueno, entonces no hay necesidad de preocuparse, Battler-san."""
,Erika presionó su labios contra la oreja de Battler como si estuviese mordiéndola... y le dijo donde estaban.
Furudo Erika,"""... Ya estamos allí. *risita*..."""
,"Entonces, lentamente... tomó el anillo de Beato, que había robado de Battler... y lo deslizó hacia su propia mano izquierda..."
Zepar,"""Y ahora, novia. Puedes darle al novio tu anillo."""
Furfur,"""... Este es uno bastante increíble... Es el grillete que lo sujetará hasta el fin de los tiempos."""
Furudo Erika,"""*risita*... Si, está hecho por encargo."""
,Incluso los ojos vacíos de Battler podían ver el anillo de diamantes que sostenía Erika.{n}Era como la misma Erika.
,"Por fuera, resplandecía hermosamente y poseía una absoluta dureza que no se doblegaría a la voluntad de nadie."
,"Y en el interior tenía, ocho afiladas púas mirando hacia dentro... para simbolizar el nunca dejar escapar a la presa que había agarrado."
,"Si hubiesen estado surgiendo de el lado exterior, habría parecido como el collar de un perro guardián del infierno."
,"... No obstante, ¿quién ha oído jamás que estas se pusieran por dentro?..."
,"Dándole la vuelta al diamante, esas púas podían deslizarse hacia dentro o hacia fuera."
,"... En otras palabras, si le dabas la vuelta después de colocar el dedo dentro, las púas que miraban hacia dentro lo morderían, no dejándolo ir hasta el fin de los tiempos."
,"... Entonces, su alma estaría atrapada, y su cuerpo, mente y alma serían forzados a servir a Erika por toda la eternidad."
Ushiromiya Battler,"""... ¿Me... estás... tomando el pelo?... ¿Quién demo...?"""
,¿Quién demonios llevaría un anillo como ese?...
,Ni siquiera pudo terminar esa simple frase.
,"Y además, esas torpes palabras eran la única manera en la que él podía resistir..."
,Ella levantó la mano derecha de Battler... y golpeó su anular como si lo probase.
,... Erika presionó el anillo de subordinación contra la punta de su dedo...
,"Si un anillo se hace encajar deforma muy estrecha, puede doler y ser molesto, incluso puede volverse imposible de quitar."
,No obstante estaba previsto que este anillo nunca se quitase por el resto de su vida... así que su parte interior había sido despiadadamente estrechada.
,"Incluso sin las púas, forzar un anillo pequeño como este haría daño..."
Furudo Erika,"""Este anillo sellará tu cuerpo, corazón y alma... para toda la eternidad... Y te convertirás en una eterna muñeca viviente... Ni siquiera te voy a dejar morir..."
Furudo Erika," Serás eternamente corrompido y humillado por mí... y cada vez que olvide el sabor de la victoria, usaré tu cuerpo para recordarlo... Una... y otra vez... Si piensas que puedes arrancarte la lengua de un mordisco, ahora es el momento... Una vez esto entre en tu dedo, ni siquiera serás capaz de hacer eso."""
Ushiromiya Battler,"""... Ffg... ggg... kk..."""
,Battler ni siquiera tenía la fuerza para morderse la lengua.
,"... Incluso si la tuviese, Battler no quería rendirse hasta que hubiese encontrado una manera de escapar de la habitación cerrada. Así que no se podía suicidar."
,"No obstante, si aceptaba el anillo... nunca sería capaz ni de pensar en como escapar de la habitación, mucho menos suicidarse..."
Ushiromiya Battler,"""D-De-Deten... te..."""
Furudo Erika,"""De ninguna manera... Mira... estoy... metiendo tu dedo dentro..."""
Ushiromiya Battler,"""Ghih... gyaggh... du-duelee... gggghh... agh..."""
,No era solo el dolor de que el estrecho anillo estuviese siendo forzado por su dedo.
,... La maldición del anillo... ferozmente atormentaba el cuerpo de Battler desde dentro.
,Ese dolor siempre tormentaría a Battler.
,"... Pero, afortunadamente..."
,El poder del anillo incluso arrebató el corazón que podría entender ese dolor...
,Erika siguió enroscando ese anillo demoníaco demasiado pequeño...
Ushiromiya Battler,"""¡Duele...! ¡¡...!!... Es... imposible... no hay manera... de que encaje..."""
Furudo Erika,"""... No te preocupes... Encajará... Sin problemas..."""
,Con una risa obscena... Erika dejó gotear un hilo plateado de su boca... y empapó el dedo y el anillo.
Furudo Erika,"""... Por favor relájate. Lo meteremos dentro... los dos al mismo tiempo... Por favor no malgastes tus energías resistiéndote... Dolerá menos si no te resistes, ¿está bien?... ¿Lo ves? Ahora se está deslizando perfectamente..."""
Ushiromiya Battler,"""¡Nooo-oo-oo...!"""
,Lentamente... lentamente... el dedo de Battler entraba cada vez más... y más en el anillo.
,Estaba siendo empujado a través del férreo anillo de dolor y humillación... el cual nunca más se podría quitar...
Ushiromiya Battler,"""Ooh... gah ...gyhaah..."""
Furudo Erika,"""... Vaamooos, mira, ¿está bien?... Ya entró hasta el fondo, ¿ves?..."""
Ushiromiya Battler,"""... Du... ele... du... ele... guhh... Quíta... me... lo..."""
,El anillo demoníaco se apretó alrededor del anillo... tanto que parecía que el dedo saltaría junto con el hueso.
,... ¿Podría la vaga expresión de angustia de Battler... realmente describir cuán insoportable era ese asqueroso dolor...?
Furudo Erika,"""... De acuerdo... Ahora que está hasta el fondo vamos a añadir el toque final, ¿de acuerdo?... Después de esto... serás mío... para siempre..."""
,Erika tocó el bulto del anillo de diamantes.
,... Si lo retorcía... las púas le morderían...y nunca más lo dejarían ir...
Ushiromiya Battler,"""N-No... deten... te..."""
Furudo Erika,"""Por supuesto... Solo dí ""perdóname, Erika-sama"", y me detendré."""
Ushiromiya Battler,"""... ¿E-En serio?..."""
Furudo Erika,"""‘Yo le pido perdón, Erika-sama, por favor. Juro pasar el resto de mi vida como tu perro, con un collar alrededor de mi cuello, así que al menos no me hagas llevar ese anillo’... Si puedes decir eso, no te haré llevar el anillo."""
Ushiromiya Battler,"""Y-Y-Y-"""
Furudo Erika,"""... ¿Eeeeeeh?... No te oigoo..."""
Ushiromiya Battler,{a:c:Yo no te... perdonaré...}
Ushiromiya Battler,"""... Jamás... te perdonaré..."""
Furudo Erika,"""¿Por hacerte sufrir así?..."""
Ushiromiya Battler,"""No... Yo... nunca... te perdonaré... por profanar... el anillo... de Beato..."""
,"Aunque los ojos de Battler habían sido forzados hasta una condición de confusión, tuvieron una expresión dura por solo un instante."
,"No obstante, realmente fue solo por un instante."
,Battler había usado toda su fugaz resistencia... solo para decir esas palabras.
,"En su tenue consciencia, incluso se había mordido su propia lengua para permanecer alerta... solo para poder terminar de decir esas palabras de resistencia..."
Furudo Erika,"""... Por supuesto. Parece que eres el tipo de perro que no puede ser domesticado. Pero es mejor que sea así."""
,"Erika sonrió... Entonces, dio la vuelta al diamante."
,"En ese instante, Battler dejó ir un grito sin voz... e inclinó su cabeza hacia atrás..."
Ushiromiya Battler,"""¡¡¡Ggh... gah... ahh... aaaahh...!!!"""
,"Su rugido no pudo ser oído por nadie... No obstante, aun así resonó por toda la catedral..."
