Speaker,Spanish (ES)
{f:5:Lambdadelta},"""Ah, qué maravilloso. ¡¿Me vas a consumir con tu amor, Bern?!"""
{f:5:Bernkastel},"""... Yo tambien te amo, Lambda. Una vez que te arranque los brazos y las piernas, te atravesaré con una barra de hierro y te pondré como adorno en mi cama. Cada mañana te daré un beso de buenos días, y cada noche uno de buenas noches."""
{f:5:Lambdadelta},"""¡Eso es absolutamente maravilloso! ¡¡¡Entonces yo también te envolveré con mi amor!!!"""
,Pero el grito de {f:5:Lambdadelta} fue silenciado cuando el Leviatán brillante y ondulante la devoró de un solo bocado.
{f:5:Bernkastel},"""... Jeje. Ah, Lambda, eres maravillosa. Me encanta esa parte de ti, tan temeraria, imprudente y un poco tonta... ¿...? ¿Viento?"""
,"Justo en el momento en que {f:5:Bernkastel} creyó haber ganado tras devorar a {f:5:Lambdadelta}, sintió una brisa acariciando su cabello."
,"Los innumerables dulces que {f:5:Lambdadelta} había esparcido junto con los fuegos artificiales, decorando el espacio como si fuera una fiesta navideña, comenzaron a moverse. No, más bien, estaban contrayéndose hacia un único punto."
,Era como ver fuegos artificiales en reversa.
,Innumerables dulces se comprimían explosivamente hacia el interior de la enorme boca cerrada del Leviatán.
,"Una gigantesca implosión, concentrándose en un único punto dentro de su interior."
,"O tal vez parecía como si los dulces, en un instante, se convirtieran en una lluvia de balas disparadas desde todas las direcciones hacia el Leviatán."
,... Dentro de la masa verde esmeralda... se podía ver un remolino negro.
,Ese remolino estaba en la palma de una mano.
,"En la palma de {f:5:Lambdadelta}, quien sonreía con una confianza desafiante."
,Era una condensación de fuerza gravitatoria extrema.
,"Todos los dulces, los gatos, e incluso la ballena, todo era absorbido y comprimido en un único punto, reducido a la nada."
{f:5:Lambdadelta},"""Te abrazaré muy fuerte... ¡¡¡Ven aquí, Bern!!!"""
{f:5:Bernkastel},"""... ¡¿Pretendes... absorberme?!"""
,Todos los dulces que {f:5:Lambdadelta} había dispersado estaban siendo absorbidos a una velocidad vertiginosa hacia el agujero negro en su palma.
,La implosión de los dulces desgarraba y aplastaba al Leviatán desde dentro hacia fuera.
{f:5:Bernkastel},"""... ¡¡¡La... mb... daa... aaaa... aaaaa...!!!"""
{f:5:Lambdadelta},"""Vamos... Dame un abrazo, ven aquí."""
,"{f:5:Bernkastel} luchaba con todas sus fuerzas, resistiendo la gravedad extrema y manteniéndose en su lugar."
,"Por primera vez, su rostro perdió la expresión de superioridad."
,"Incluso en el rostro confiado de {f:5:Lambdadelta}, empezaban a aparecer gotas de sudor."
,"... La fuerza de ambas era tan abrumadora que, cuando llegaba el momento de ganar, debía hacerse en un instante."
,"Si alguna de las dos mostraba la más mínima compasión, sus fuerzas se equilibrarían, y el enfrentamiento podría extenderse durante siglos."
,"Ninguna de las dos estaba dispuesta a soportar algo así de nuevo... Por eso, ninguna de las dos mostró piedad alguna, incluso enfrentándose a su más querida amiga."
,El Leviatán ya había sido completamente aplastado y comprimido dentro del agujero negro.
,La única que seguía resistiendo era {f:5:Bernkastel}.
,"Sin embargo, un cinturón de asteroides hecho de dulces meteóricos azotaba con un viento feroz, desgastando poco a poco la joven figura {f:5:Bernkastel}."
{f:5:Bernkastel},"""... Tengo que escapar... o realmente... yo... ¡¿¡¿Qué?!?!"""
,"Lo que siguiente que apareció ante los ojos de {f:5:Bernkastel} fue... un gigantesco cometa de dulces, con una caja de regalo en su núcleo, dirigiéndose directamente hacia ella."
{f:5:Bernkastel},"""¡¡¡Lambdaaa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}aaa!!! ¡¡¡Waaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhh!!! ¡¡Gyaaaa{0}a{0}a{0}a{0}aahh, m-mi... cuerpo... gaaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhhh!!"""
,El gigantesco cometa de dulces engulló a {f:5:Bernkastel} junto con su desgarrador grito.
,"El cometa se desintegró en mil pedazos, implosionando al instante y siendo absorbido por el agujero negro de gravedad extrema."
,Todo fue comprimido en una esfera que comenzó a girar a una velocidad vertiginosa.
,"La fuerza centrífuga la aplanó, dándole la forma de una galaxia."
,"Los innumerables gatos, junto con su ama {f:5:Bernkastel}, fueron absorbidos por completo. Ahora, en la palma de {f:5:Lambdadelta}, giraba y brillaba una galaxia verde esmeralda."
,Esa galaxia continuó siendo comprimida cada vez más por el agujero negro de gravedad extrema... Hasta que finalmente se transformó en un único caramelo verde brillante.
,"Y entonces, cayó con suavidad... Directamente en la palma de su mano."
{f:5:Lambdadelta},"""Lo siento, Bern... Siempre he fingido esforzarme al máximo, jugando solo a medias, porque quería seguir divirtiéndome contigo para siempre."""
,"{f:5:Lambdadelta} tomó el caramelo en la palma de su mano, lo levantó hacia el cielo y lo observó detenidamente."
{f:5:Lambdadelta},"""En realidad, soy increíblemente fuerte... Lo siento."""
,"Luego, acercó el caramelo a sus labios rosados... Le dio un suave beso antes de morderlo con un crujido."
{f:5:Lambdadelta},"""... No sabe a Bern..."""
,"{f:5:Lambdadelta} lamió la punta de sus dedos y, lentamente, giró hacia el vacío detrás de ella."
{f:5:Bernkastel},"""... Ya lo sabía. Mi querida Lambda."""
{f:5:Lambdadelta},"""Ah, te amo, Bern..."""
{f:5:Bernkastel},"""Mentira... Nunca has sido... seria conmigo... siempre lo supe."""
{f:5:Lambdadelta},"""Entonces... Amémonos de verdad... Con las dos... siendo serias."""
{f:5:Bernkastel},"""Ah, te amo, {f:5:Lambdadelta}... Estoy tan feliz... realmente feliz..."""
{f:5:Lambdadelta},"""Ah, te amo, {f:5:Bernkastel}... Te convertiré en un caramelo y te mimaré para siempre sobre mi lengua."""
{f:5:Bernkastel},"""No importa quién gane, siempre podremos amarnos. *risita*risita*... ¡¡Aja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!! Eso es realmente maravilloso, ¡¡es absolutamente maravilloso!!"""
{f:5:Lambdadelta},"""¡¡Vamos!! ¡¡¡Amémonos con todo nuestro ser!!!"""
,El cielo de la Tierra Dorada se llenó de innumerables grietas tras un impacto devastador.
,"Finalmente, la frontera de la Tierra Dorada fue atravesada por la proa de una flota de barcos."
,Era una escena surrealista. Una visión tan extraña que nadie podría haberla imaginado.
,"La flota de barcos irrumpía uno tras otro, rompiendo el cielo de la Tierra Dorada como si fuera de cristal."
,"Desde ellos, una horda de cabras emergía en masa, invadiendo el lugar."
Furudo Erika,"""¡¡Vamos, empecemos!! ¡¡El último banquete de la Tierra Dorada!!"""
,"Un banquete... No era una metáfora pretenciosa, sino una descripción literal."
,La abrumadora cantidad de cabras que irrumpía era como un tsunami.
,"Los habitantes de la Tierra Dorada, paralizados, eran como castillos de arena olvidados en la playa."
,"Entre las olas y los castillos de arena, no había siquiera posibilidad de lucha."
,"Las cabras, voraces e implacables, se abalanzaban como comensales hambrientos en un bufé libre... Esto era un verdadero banquete."
{f:5:Beatrice},"""¡¡No hay otra opción!! ¡¡¡Mátenlos a todo{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}os!!!"""
Furudo Erika,"""¡¡<Good>!! ¡Vamos, cabras! ¡Destruyan todo lo que tenga forma, traigan silencio a todo lo que se mueva! ¡¡¡Y lleven la desesperación a los viv{-}o{-}o{-}o{-}o{-}o{-}o{-}os!!!"""
,Aquellos que poseían el poder de la magia desataron su fuerza al unísono.
,"Con un rugido atronador como el de un trueno, la marea de cabras se abalanzó."
,"Todo chocó de golpe, provocando una explosión de destellos deslumbrantes."
,"Chispas y columnas de humo, fragmentos volando por los aires y gritos desgarradores."
,"Los feroces proyectiles mágicos de Beato, {f:5:Virgilia} y las Hermanas Siesta lograron, por un instante, contener la marea de cabras."
,"Sin embargo, la fuerza abrumadora de su número no se detuvo."
,"Pisoteaban los cadáveres de los suyos, ya destrozados o agotados, y seguían avanzando sin cesar."
,"Los cuerpos se apilaban unos sobre otros, mientras las cabras seguían intentando avanzar, solo para ser abatidas... Pronto, la marea alcanzó una altura que realmente parecía la de un tsunami."
Furudo Erika,"""¡¡Patético!! ¡¡Tu preciada Tierra Dorada no es más que un castillo de arena dejado por un niño en la playa!! ¡¡Sean tragados por las ola{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}s!!"""
{f:5:Beatrice},"""Entonces, piensa en ti como una insignificante ola rompiendo contra un acantilado... ¿Un castillo de arena tragado por las olas? ¡¡¡Intenta tragarte mi castillo, si puedes!!!"""
,"Beato alzó ambas manos, anunciando el regreso de los días de gloria para las torres gemelas de combate que había mantenido ocultas bajo tierra."
,"La marea de cabras se detuvo, mirando con asombro hacia arriba."
,"Porque ahora, la marea que las dominaba no era la suya."
{f:5:Beatrice},"""¡¡¡ABRAN FUE{-}E{-}E{-}E{-}E{-}E{-}E{-}E{-}E{-}E{-}E{-}E{-}E{-}EEGO!!!"""
,Las troneras de las torres desataron una lluvia torrencial de proyectiles de balista.{n}Las cabras emitieron gritos de confusión mientras la furiosa tormenta caía sobre ellas desde el cielo.
,"Sin embargo, ellos lo vieron... "
,"... En el cielo, más alto que cualquier torre, partiendo la luna en dos, montando en un caballo celestial. La figura de un dios de la muerte alzando una lanza gigantesca, tan grande como una torre."
,"Junto al dios de la muerte, una gran bruja, montada a caballo, proclamó con voz solemne."
{f:5:Virgilia},"""Vuelve a casa. Este no es su mundo."""
{f:5:Beatrice},"""¡¡Adelante, mae{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}e{-}estra!!"""
,La lanza celestial se clavó en la tierra con una fuerza descomunal.
,"Por un instante, parecía como si una torre divina se hubiera erigido en el lugar."
,"Pero aquello era, para los que estaban al borde de la muerte, la última imagen que sus ojos contemplarían."
,"La lanza celestial, encarnación de la ira divina, atravesó la ciudad profana con un solo golpe, aniquilando a la horda de cabras."
,"La explosión, comparable a la erupción de un volcán, dispersó a las cabras en todas direcciones."
Ushiromiya Eva,"""... Impresionante, como era de esperarse de una bruja."""
Zepar,"""¡Pero, quién sabe!"""
Furfur,"""¡Todavía quedan muchos enemigos por venir! ¡Al final, parece que seremos nosotros los devorados!"""
Ushiromiya Kyrie,"""Pues para eso, parece que se están divirtiendo mucho."""
Ushiromiya Kinzo,"""¡¡Wajaahjajajajajaja!! ¡¡Los festivales están hechos para disfrutarlos!! ¡¡Parece que no nos quedaremos sin nuestra parte de acción!!"""
Ushiromiya Rudolf,"""¡¡Eso parece!! ¡¡¡Esto está que arde!!!"""
,Así es... La horda de cabras era como una ola que avanzaba desde el mar.
,"Podías romper las pequeñas olas en la orilla, pero dividir el mar era algo imposible."
,"Y aun así, las brujas eran capaces de hacerlo. Pero si eso era posible, entonces del otro lado también había una bruja capaz de dividir el mar."
,"De repente, una de las torres gemelas de combate se derrumbó con un estruendo, levantando una columna de humo."
Ushiromiya Jessica,"""... ¡¿Qué...?! ¡¿Qué demonios está pasando?!"""
Gaap,"""¡Allí, mira! ¡¡En la cima de la otra torre!!"""
{f:5:Beatrice},"""¡Erikaaaaaaaaaaaaa!... Claro, tenía que ser tu turno ahora, ¿verdad?..."""
,"En la cima de la otra torre, Erika se alzaba con elegancia, empuñando una enorme guadaña."
Furudo Erika,"""Creo que con esto he mostrado suficiente respeto hacia las brujas de la Tierra Dorada... La magia no es más que una ilusión. Un castillo de arena de fantasía que inevitablemente será devorado por el misterio."""
Furudo Erika,"""... Fue divertido, debo admitirlo, este jueguecito de la magia. Me recordó a cuando era niña y jugaba algo parecido con las chicas mayores del vecindario. Así que, terminemos con esto de una vez... A partir de ahora, será su turno de gritar."""
,"Erika, con un gesto dramático, lanzó al cielo el sombrero de pirata que había llevado todo este tiempo."
,"Cuando el sombrero se alzó contra la luna, la figura de Erika desapareció de la cima de la torre, dejando solo un rastro de su silueta."
Chiester00,"""¡¿Dónde está?!"""
Chiester45,"""¡La tenemos en el radar! ¡En el lateral de la torre!"""
,"Erika, riendo con una locura desbordante, descendía corriendo por la pared de la torre de combate."
,"Su guadaña, que giraba con elegancia como si fuera un bastón, destrozaba todo a su paso: la pared, las troneras, las columnas, dejando tras de sí una estela de humo y destrucción."
,"Desde la distancia, parecía como si la torre estuviera expulsando humo desde lo alto hacia abajo en un espectáculo caótico."
,"Las flechas doradas de las Hermanas Siesta la perseguían, trazando patrones como si fueran costuras de una máquina de coser."
Chiester410,"""¡¡Maldito monstruo!!... ¡¡Te coseremos hasta convertirte en un bordado nyeh!!"""
Furudo Erika,"""¡¡Jajajaja, ahha{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!! ¡¡<Good>!! <Good, good, goo{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}ood>, ¡¡ah{0}ja{0}ja{0}ja{0}ja{0}jaa{0}a{0}a{0}a{0}a{0}aah!!"""
,Ni siquiera las flechas doradas podían alcanzarla.
,"Finalmente, Erika terminó de descender la torre, mientras los arcos dorados expulsaban sus cartuchos vacíos."
Furudo Erika,"""¡Desaparezcan, torres inútiles! Era así, ¿verdad?"""
,"Erika, tras llegar al suelo, se incorporó lentamente y golpeó la torre detrás de ella con el mango de su guadaña."
,"Con ese leve golpe, la torre, ya destrozada pero aún en pie, perdió su última resistencia y comenzó a colapsar con un estruendo..."
,"Más allá de los escombros y el humo, un oscuro y profundo tsunami avanzaba de nuevo con un rugido ensordecedor."
Furudo Erika,"""¡¡Soy la Bruja de la Verdad, Furudo {f:5:Erika}!! ¡¡Y ahora, con la verdad, desmantelaré la Tierra Dorada!! ¡¡La tierra volverá a la tierra, y las ilusiones a las ilusiones!! ¡Voy a acabar con esta ensoñación en la que viven! ¡Vamos, traten de recordar! ¡¡La verdad es que ya están muertos desde hace mucho tiempo{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}oo!!"""
,La marea de cabras lo devoró todo.
,"Al ver cómo eran engullidos por el oscuro mar de cabras, Erika se echó a reír a carcajadas desde los escombros de la torre."
Furudo Erika,"""¡¡¡Vamos, mátenlos, exterminenlos a todos!!! ¡¡Corten todas sus cabezas, ensartenlas en lanzas y muestrenlas como trofeos!! ¡¡¡Dejen que los gritos y el torbellino de la verdad los consuma y desaparezcan, fantasmas de 1986!!! ¡¡Adiós!!"""
