Speaker,Spanish (ES)
{f:5:Virgilia},"""¿Gaap?... ¿Puede invocarla incluso a ella?..."""
Ronove,"""Supongo que eso significa que la corrosión ha avanzado aun más en esta isla. Lo suficiente para que podamos materializarnos. No sería extraño que pudiera invocar a demonios aun superiores."""
{f:5:Virgilia},"""¿Es que Rokkenjima ya ha sido absorbida completamente a un mundo paralelo?... Espero que el chico no se rinda."""
Ronove,"""... Aprendió mucho en el juego anterior, ¿cierto? Tras tanto tiempo, no se rendirá por esto. Digo... eso es lo que creo..."""
Ronove,"""¡Pu ku ku!... Muy bien, ¿qué tal si disfrutamos del espectáculo? Parece que en esta ocasión el amo es el protagonista. Podemos esperar un guión muy diferente al de Milady."""
,"Cuando Kinzo concentró su poder mágico... una luz pálida se reunió en el aire, se retorció... y un círculo mágico fue dibujado en una luz roja."
,Y con un sonido como el de un cristal rompiéndose... un nuevo demonio apareció.
Ushiromiya Kinzo,"""... Has hecho bien respondiendo a mi llamado. ¡Gaap, uno de los 72 Grandes Demonios!..."""
Gaap,"""Realmente me has invocado a un lugar increíble. ¿Deseas que limpie esta habitación tan sangrienta? ¿{f:5:Goldsmith}?..."""
,"La literalmente demoníaca mujer, en un venenoso, ominoso vestido, observó la escena que debía haberle hecho cubrirse los ojos, y retorció su boca en una sonrisa..."
Ronove,"""Si solo te hubiera llamado por eso, sería como usar una bufanda de cachemira para limpiar el suelo."""
{f:5:Virgilia},"""Cuánto tiempo, Gaap... Y pensar que un Gran Demonio como tú ha aparecido al fin en esta isla. Me pregunto si esta isla está tan cerca de hundirse en la fantasía."""
Gaap,"""Este elenco de estrellas es más sorprendente que el estado de la habitación. Tres Hermanas Siesta, el Gran Demonio Ronove, la Gran Bruja {f:5:Virgilia}, e incluso yo."""
Gaap,"""¿Qué ocurre? ¿Estamos en el Pandemonio? ¿Es que intentas iniciar un concierto del infierno o algo así? Ya veo, no podría pensar en nadie más apropiado para el puesto de director de algo así que tú, {f:5:Goldsmith}."""
Ushiromiya Kinzo,"""Reclamo tu ayuda para facilitar que se complete mi ceremonia para resucitar a {f:5:Beatrice}. No tienes objeciones hacia mi contrato de invocación, ¿verdad?..."""
Gaap,"""¿Objeciones? Claro que no. {i:Jamás} podría resistir la subordinación del legendario invocador, Lord {f:5:Goldsmith}, que convirtió en su esclava a la famosa Gran Bruja {f:5:Beatrice}."""
Gaap,"""... Te ayudaré. Aunque me aseguraré de que sea a un precio justo. ¿Y? ¿Cuál es mi primer trabajo?"""
Ushiromiya Kinzo,"""Captura a los cobardes que sobrevivieron al primer crepúsculo. Por suerte, quedan 7 por aquí, ¿verdad? ¡Nanjo, Shannon, Kanon, Gohda, Kumasawa, Kyrie, y Krauss!..."""
Ushiromiya Kinzo,"""Jo, si ofrecemos a esos 7 como sacrificios, ¡tenemos a 13 personas! ¡¡Hasta que llegue la hora del segundo y posteriores crepúsculos, arrójalos a la jaula de sacrificios, *carcajada*!!"""
Gaap,"""... Una bufanda de cachemira, eh. Entendido."""
,"Encogiéndose de hombros, Gaap dirigió su mirada a Krauss, que seguía en el suelo."
,Lo miró.
,"Entonces, cuando chasqueó los dedos... como si un foso redondo se hubiera abierto en el suelo, el suelo se tragó a Krauss."
Ushiromiya Krauss,"""Uuwaaaaahhh..."""
Gaap,"""Uno menos."""
,No había ningún agujero en el suelo. Pero realmente había parecido que Krauss había sido tragado por un agujero y había desaparecido...
Ushiromiya Kyrie,"""¡¡...!!"""
,"Buscando otra víctima, la mirada de Gaap se cruzó con la de Kyrie.{n}Chasqueó los dedos."
,Kyrie saltó hacia atrás como repelida.
,"Lo había sentido por instinto. Pues, en el lugar en el que había estado hasta hacía un segundo, un agujero negro y redondo había aparecido, del mismo tipo del que se había tragado a Krauss."
,"Sin embargo, antes de que pudiera recuperar el equilibrio, otro agujero apareció y se la tragó."
,... Ni siquiera Kyrie podía eludir la captura de Gaap.
Nanjo Terumasa,"""¡¡Uwaahhhhh...!!"""
,"Cuando chasqueó los dedos de nuevo, un sorprendido Nanjo fue tragado por el suelo y desapareció."
,"Cuando lo hizo de nuevo, 410 soltó un pequeño grito y saltó hacia atrás."
,"En esta ocasión, un foso algo más grande había aparecido, tragándose a Kanon y a Shannon, que seguían en fila contra la puerta."
,"Pero ahora que 410 se había apartado de la puerta, el camino ya no estaba bloqueado."
,"Sabiendo por instinto que sería el siguiente, Gohda salió corriendo por la puerta."
,"Por supuesto, Kumasawa también escapó con la velocidad de un relámpago, corriendo tras Gohda."
,"Mientras Gaap chasqueaba los dedos una y otra vez, fosos redondos y negros aparecían uno tras otro detrás ellos, persiguiéndolos."
,"Sin embargo, no hizo nada más que conducir a la imprudente pareja al exterior, y no pudo tragárselos."
,Gohda y Kumasawa habían escapado en segundos...
Gaap,"""... Estoy lenta. He dejado que los dos escaparan."""
Chiester00,"""No se preocupe, estamos convirtiéndolos en objetivos ahora mismo."""
Chiester410,"""Enlace de Datos listo. ¡Niji! ¿Disparamos?"""
Ronove,"""No, no puedo permitirlo. Son sacrificios de gran valor. Esperen la autorización del amo."""
Chiester45,"""¡Gran Lord {f:5:Goldsmith}!... ¡Esperamos sus órdenes!..."""
Ushiromiya Kinzo,"""Es demasiado pronto para el segundo crepúsculo... es lo que el origen de mi poder mágico me susurra. No debe ser ahora. Déjenlos hacer lo que quieran. No es como si pudieran abandonar la isla."""
{f:5:Virgilia},"""El origen del poder del amo es la interferencia, el riesgo y probar su suerte... Jo-jo-jo, en otras palabras, parece que significa ser volátil."""
Ushiromiya Kinzo,"""*carcajada*. Podrías decirlo así. Buen trabajo, Gaap. Continuemos con la ceremonia a partir de ahora."""
Ushiromiya Kinzo,"""... Muy bien, con eso listo. Lo siguiente son mis nietos. Los probaré para ver si alguno está calificado para convertirse en el próximo líder. Veamos, ¿cómo debería probarlos? ¡¡*carcajada*carcajada*...!!"""
{f:5:Virgilia},"""Si se determina que están calificados, ¿abandonarás la ceremonia de resurrección de Beato?"""
Ushiromiya Kinzo,"""Por supuesto. Y aun así, los pondré a prueba. Hmph, puede que una mujer no pueda entender mis contradicciones y mi locura. *carcajada*carcajada*..."""
Gaap,"""... Los hombres son tan raros como siempre. No puedo entender el concepto de jugar de forma arriesgada."""
Ronove,"""Vaya, ¿no te encantaban esas cosas?"""
Gaap,"""Por supuesto. Si un hombre me susurra sobre un gran riesgo junto con amor, estaré a sus pies. ¡Pero solo si es sexy!"""
Ronove,"""¡Pu ku ku ku ku ku!..."""
{f:5:Virgilia},"""Silencio. Intenten no susurrar."""
Ushiromiya Kinzo,"""Hmph, qué mujeres tan ruidosas. Pero al menos no me aburren... Por eso invocar es tan agradable. Todos ustedes serán un lado de las escalas de interferencia y riesgo en mi ceremonia. ¡Eso es lo que espero de ustedes!..."""
,"Seis cadáveres brutalmente asesinados yacían en el comedor, el cual estaba contaminado con una roja y espantosa decoración..."
,"Era difícil imaginar que, hasta hacía un momento, 13 humanos habían estado reunidos de una forma bien organizada."
,"Kinzo alineó a los famosos demonios y sus subordinados, proclamando ruidosamente el inicio de una noche de incontenibles asesinatos en masa, y se juró que resucitaría a {f:5:Beatrice}, y abriría la puerta a la Tierra Dorada..."
{f:5:Beatrice},"""¡¡Perdón por hacerte esperar!! ¡¡El telón se alza al fin sobre el primer crepúsculo!! ¡*carcajada*! Ese Kinzo, le encanta ser así de llamativo. Así que ese hombre que tan persistente puede ser cuando te persigue, puede brillar en el escenario."""
Ushiromiya Battler,"""Maldita sea... Matando de forma tan grotesca como siempre... ¡¿Aplastar la mitad de las cabezas?! ¡El mal gusto que tienen ustedes brujas y demonios me fastidia!..."""
Ushiromiya Ange,"""Aplastar la mitad de las cabezas... ya veo. Se ha dado cuenta, en los juegos hasta ahora, de que esa es la forma ideal de matar."""
Ushiromiya Battler,"""¿Ideal? ¡¿Cómo es una forma tan grotesca de asesinato ideal?!"""
Gaap,"""... ¿No es realmente ideal? Intenta recordar el primer juego."""
Ushiromiya Battler,"""¡Tú!... Así que eres ese nuevo demonio o lo que sea que acaba de aparecer... Maldición, ¡¿significa eso que la corrosión de la bruja continúa y hay aún más personajes desagradables?!..."""
,"... Cuanto más avanza la corrosión de la bruja, más se inclina Rokkenjima hacia el mundo de los espíritus."
,Por eso ha seguido apareciendo gente extraña y demente.
,"Ya que esta isla estaba sellada por el tifón y ningún {y:0:Humano}{n:0:humano} podía abandonarla, ningún {y:0:Humano}{n:0:humano} podría entrar tampoco."
,"Pero cuanto más avanzara la corrosión, más brujas y demonios podrían aparecer, sin límite. Aumentando su número."
,"Ahora mismo, tal vez haya más demonios que humanos entre los personajes de esta demente historia... La cantidad de ellos puede ser la representante de toda esta corrosión."
,"Sí, estoy seguro de ello. Y no solo se corroe el número de personas, también su sentido de la moda."
,"Si la corrosión avanza más y aparece aún más gente extraña, ¿qué demonios llevarán puesto? Me da miedo hasta pensarlo..."
,"... Aaaah, en serio, déjame en paz...{n}¡¡No hagas que aparezcan aún más personas extrañas!!..."
{f:5:Beatrice},"""¡*carcajada*carcajada*carcajada*! ¡¡No puedo hacer eso, seguirán apareciendo más y más!! ¡Profanaré esa estúpida regla del ""círculo cerrado"" de la que hablan los humanos, una y otra vez!..."""
{f:5:Beatrice},"""¡Bienvenida a mi elegante juego! ¡Gaap!"""
Gaap,"""... Cuanto tiempo, Riiche. ¿Qué tal has estado? ¡Por qué pregunto, tienes un aspecto genial! ¿Has rejuvenecido? Pareces 200, 300 años más joven que la última vez. Ah, ya veo."""
,"La demonio que el abuelo había invocado y presentado como Gaap... me lanzó una mirada, y sonrió como imaginándose algo por su cuenta."
,... Era una sonrisa realmente desagradable.
Ushiromiya Battler,"""Parece que es amiga de Beato. Por lo que debe ser una persona muy desagradable. Y bien, estaban hablando de algo de un círculo cerrado o algo así, ¿pero qué es eso?"""
Ushiromiya Ange,"""En las novelas de misterio, los asesinatos que ocurren en zonas aisladas del mundo exterior, como Rokkenjima, suelen llamarse círculos cerrados. Al estar aislado del exterior, es como un círculo que está cerrado... Por tanto, en general, los personajes y sospechosos son limitados."""
Ushiromiya Ange,"""Que aparezcan nuevos sospechosos uno tras otro de fuera del círculo va contra la etiqueta de las novelas de misterio. En otras palabras, probablemente la bruja pretenda profanar a los humanos y al género del misterio."""
Gaap,"""... ¿Eres Gretel? Ya veo, pareces una niña muy sabia... *carcajada*. Me gusta esa clase de niños. Su sabor es tan dulce y tentador."""
Ushiromiya Ange,"""Qué asco... Deja las bromas para tu ropa."""
Gaap,"""Es el nuevo <{ruby:Belleza Diabólica:Devilish Pretty}>, <{ruby:Jack el Destripador, Navidad Sangrienta:Jack the Ripper, Christmas Blood}>. Perdón por tener un estilo que una humana pueblerina no puede entender, ¿bien?"""
Ushiromiya Ange,"""... Al menos podemos ver que deja que el aire circule bien por tu cuerpo. ¿Qué tal si añades un agujero a la cabeza? Necesitamos airear un poco tu cerebro."""
{f:5:Beatrice},"""¡Gaap siempre está informada sobre las modas del mundo de los espíritus! Pero la gama de este año es verdaderamente llamativa. ¡Puede que compre una!..."""
Gaap,"""Para ti, Riiche, recomendaría <{nobr:Ali‐Gray}—{ruby:Alicia y el cementerio:Alice and the Graveyard}>. Vayamos alguna vez a {c:86EF9C:666} para mirar un poco de ropa. Deberías visitar el mundo de los espíritus de vez en cuando."""
{f:5:Beatrice},"""Lo haré cuando este juego acabe. ¡*carcajada*carcajada*!"""
Gaap,"""... De todas formas, tus oponentes son bastante lindos, Riiche. Parece que esta niña se ha dado cuenta del significado de que los cadáveres tengan la cabeza medio aplastada. ¿Verdaaaad, niña?..."""
Ushiromiya Battler,"""... Hace un momento, me dijo que recordara el primer juego. ¿Qué significaba eso?..."""
Ushiromiya Ange,"""Lo que parece... Recuerda el primer crepúsculo del primer juego... Cuando los cadáveres de los adultos fueron encontrados en el almacén con el círculo mágico. ¿Recuerdas?"""
,Episodio 1. Primer crepúsculo.
,"Krauss, Rudolf, Kyrie, Rosa, Shannon, y Gohda—Los seis estaban muertos, con sus caras pulverizadas..."
Ushiromiya Ange,"""Había dos clases de cadáveres. Los que tenían su cara pulverizada, y los que tenían la mitad de su cara pulverizada."""
{f:5:Beatrice},"""Correcto. Los que tenían la cara destrozada eran Rudolf, Kyrie, Rosa, y Gohda. Los que solo tenían un lado de su cabeza destrozada eran Krauss y Shannon."""
{f:5:Beatrice},"""... Había creado dos tipos de cadáveres por capricho, pero me di cuenta de que el primero, el más atroz, me ponía en desventaja."""
Ushiromiya Battler,"""... ¿En desventaja? Ya veo. Lo entiendo."""
,Es cierto. Las caras destrozadas pueden parecer atroces.{n}... Pero al menos dificultaban el confirmar la identidad de una persona.
,"Por ejemplo, en aquel momento, mi tío Krauss y Shannon-chan tenían la mitad de sus cabezas destrozadas."
,"Era atroz de por sí, pero al quedar la mitad de sus caras, era fácil confirmar su identidad."
,Pero era diferente con papá y los demás.
,"Ya que su cara había sido completamente destruida, incluso yo, como su hijo, solo pude adivinar que era papá por sus ropas y demás."
,"... En otras palabras, no quedó claro en ningún momento que realmente fuera el cadáver de papá."
Ushiromiya Battler,"""Si esta batalla de razonamientos hubiera tenido lugar durante el primer juego, probablemente habría proclamado que, ya que la identidad de papá y el resto de los cuerpos era imposible de confirmar, existía la posibilidad de que alguno fuera falso. Después de todo, Beato no dijo nada en rojo durante ese juego."""
Gaap,"""Muy bien. Correcto. Una muerte falsa es una base del género del misterio. Aunque un doctor realice una autopsia, no puedes fiarte de los resultados si sospechas que él es cómplice del culpable. Por lo tanto, los cadáveres que no pueden garantizar una muerte con seguridad son una desventaja para el lado de la bruja."""
Ushiromiya Ange,"""Puedes sospechar una muerte falsa para todos los cadáveres, e hipotetizar con que son el culpable de los siguientes asesinatos... Es un movimiento que no le gusta a Battler, pero es el más elemental para combatir a una bruja."""
Ushiromiya Battler,"""Sí, tienes razón. Por eso Beato empezó a usar el rojo... Con la verdad roja, puede llevar a cabo una autopsia perfecta."""
{f:5:Beatrice},"""¡*carcajada*carcajada*! Eso es. Normalmente, en el primer crepúsculo, habría usado la verdad roja de inmediato, confirmando las muertes de esos seis."""
{f:5:Beatrice},"""¡Sin embargo, como bien sabes, mi estrategia de batalla es completamente diferente a la de juegos anteriores, y a partir de ahora usaré tácticas de inanición de la verdad roja!..."""
{f:5:Beatrice},"""Ya que puedes usarlo como un soporte desde el que contraatacar, no usaré el rojo con facilidad. ¡Puedo hacerte caer usando la mínima cantidad de rojo en el lugar adecuado!"""
{f:5:Beatrice},"""Al final, esto significa que permitiré cualquier charla relacionada con tus teorías sobre las habitaciones cerradas, y simplemente aplastaré una de ellas con la verdad roja."""
Ushiromiya Battler,"""¡Ijiji! Aunque siempre te has burlado de mí, ahora que empiezo a contraatacar, te escondes en tu cáscara. Deja de bromear."""
{f:5:Beatrice},"""¡De todas formas, no quiero usar el rojo, quiero ser mezquina! ¡¡Quiero molestar a Battleeer!!"""
{f:5:Beatrice},"""¿Pero cómo podía garantizar una muerte segura sin el rojo? Me comí mucho la cabeza con ello. ¡Y entonces Gaap me dio una idea! Es un método realmente simple. ¡*carcajada*carcajada*!"""
Gaap,"""... Simplemente dije algo obvio y tú tuviste la idea, Riiche. Simplemente dije que tenías que crear cadáveres cuya identidad fuera fácil de distinguir y cuya muerte quedara clara."""
{f:5:Beatrice},"""¡Kujjijijiji! ¡En resumen, uní ambas cosas! ¡La cara es necesaria para distinguir su identidad, y el símbolo perfecto de la muerte, la pulverización de la cabeza, el recipiente del alma!"""
{f:5:Beatrice},"""¡Cuando uní ambas piezas, aaah, genial! ¡Conseguí la respuesta perfecta de cadáveres con sus cabezas medio destrozadas!"""
Ushiromiya Battler,"""Seguro que te encanta el pan de dos colores y el helado de dos sabores. Un pasatiempo vergonzoso para una niña codiciosa..."""
Ushiromiya Ange,"""... Como sea, aunque la mitad de sus cabezas estén destrozadas, no deberíamos asumir que están muertos."""
Ushiromiya Battler,"""Ya veo... Ya que Beato se hace la dura y se niega a decir nada en rojo, tengo que sospechar de todo. Por supuesto, no me pienso tragar todo el asesinato mágico en masa por esas Siestas."""
Gaap,"""*risita*. Te has vuelto muy prudente... Si esto fuera el primer juego, te lo habrías tragado todo."""
{f:5:Beatrice},"""¡*carcajada*carcajada*! No sería interesante si un rival no fuera así."""
{f:5:Beatrice},"""Ya que ahora no hay rojo, puede imaginar lo que quiera y razonarlo tanto como desee. Al final, en el momento más dulce, ¡le aplastaré con la verdad roja!..."""
