Speaker,Spanish (ES)
,Gentilmente... como si alguien estuviera de luto por algo... empezó a llover.
,"... En medio de toda esa lluvia, Beato estaba empapada... y crucificada..."
Ushiromiya Battler,"""... ¿Se ha acabado, Beato?"""
{f:5:Beatrice},"""... No hay... nada que pueda decir..."""
Ushiromiya Battler,"""De ninguna manera se ha acabado. No eres el tipo de mujer que dejaría que las cosas acabaran así."""
{f:5:Beatrice},"""... No seas... ridículo... ¿Cómo puedes mirarme... y pensar que no se ha... acabado?... Date prisa y dame el golpe de gracia..."""
Ushiromiya Battler,"""..."""
{f:5:Beatrice},"""... Simplemente di... con tu... verdad azul... ‘Por lo tanto... las brujas no existen’... Tan solo dilo... Con ese único golpe, detén de una vez... mi respiración..."""
Ushiromiya Battler,"""Es inútil."""
{f:5:Beatrice},"""... Jo... Me pides que... continúe sometiéndome... a humillaciones... ¿No está decidido ya?..."""
Ushiromiya Battler,"""Levántate. Nuestra pelea todavía no ha acabado."""
{f:5:Beatrice},"""... ‘Todavía’, dices..."""
Ushiromiya Battler,"""Lo que veo no es que hayas perdido. Acabas de rendirte, decidiste que ya habías tenido suficiente."""
{f:5:Beatrice},"""... ¿Qué... tiene de malo... rendirse?... Sigue siendo tu victoria... Deberías... volver con tu hermana pequeña... de inmediato... Simplemente abandóname... justo aquí..."""
Ushiromiya Battler,"""¿No te lo dije? No huiré. Y... tampoco te dejaré ir."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""¿Quién eres? ¿Y qué era lo querías?"""
{f:5:Beatrice},Si quieres saberlo... ¿por qué no usas tu movimiento favorito?
{f:5:Beatrice},"""... Qué importa... Solo soy... una fantasía... una ilusión... ¿No puedes... dejarlo así?..."""
Ushiromiya Battler,"""Es totalmente inútil. No te dejaré... huir."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""Voy a derrotarte. No dejaré que te salgas con la tuya."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""No te dejaré volver a la oscuridad de las ilusiones dejando las cosas así... Te derrotaré por completo. Completamente. Así que levántate. ¡No te hagas la débil! ¡Todavía estás escondiendo varias jugadas! ¡Lo sé!"""
{f:5:Beatrice},"""... ¿Por qué... no me dejas escapar?..."""
Ushiromiya Battler,"""Papá, mamá, y Ange. Todos mis primos y todos mis familiares. Y todos los sirvientes. ¡¡Todas esas veces que los mataste, todas esas veces que jugaste con sus vidas!!... ¡Nunca lo olvidaré y nunca perdonaré tu inhumanidad!"""
Ushiromiya Battler,"""Todavía puedo sentir... ¡¡los brazos de Ange sobre mis hombros!! ¡¡{i:No} perdonaré tu inhumanidad!!... ¡¡¡Así que no dejaré que te escapes así!!!"""
,Los ojos de Battler ardían con llamas de odio...
,... Los días en que podía ganarme su corazón mostrándome frágil son ya cosa del pasado.
,"... Después de ser engañado una vez, Battler nunca volverá a simpatizar conmigo."
{f:5:Beatrice},"En vez del puzle de lobos y ovejas... esto es más como el cuento de Pedro y el lobo, ¿verdad?..."
{f:5:Beatrice},... ¿Qué se supone que debo hacer?...{n} ¿Qué debería hacer?...
{f:5:Beatrice},... Supongo que luchar interminablemente solo para evitar admitir la derrota... es una tortura interminable apropiada para la Bruja Interminable.
{f:5:Beatrice},... Supongo que atormentar interminablemente a Battler para evitar darle la victoria... es parte de ser la Bruja Interminable también...
{f:5:Beatrice},... Es tan triste...
{f:5:Beatrice},... ¿Es esto... lo que es la magia Interminable?...
{f:5:Beatrice},Ya he... tenido suficiente...
{f:5:Beatrice},Ya he... tenido suficiente... de ser interminablemente... el juguete de una bruja...
{f:5:Beatrice},"No habrá victoria, ni conclusión con un empate."
{f:5:Beatrice},"... En ese caso, solo hay un resultado que puede liberarme."
{f:5:Beatrice},"... Je, jajajajajajaja..."
{f:5:Beatrice},Desde el momento en que descendí al camino de las brujas.{n}Desde el día en que hice ese contrato con los demonios.
{f:5:Beatrice},... ¿No se me prometió que la tragedia sería mi destino final?...
Ushiromiya Battler,"""¡¡¿Qué pasa?!! ¡¡Bruja Dorada, {f:5:Beatrice}!! ¡¡¡Si de verdad controlas Rokkenjima, afronta tu final apropiadamenteeeeee!!!"""
,Un relámpago.
,... El mundo se rompió en blanco.{n}... Un final apropiado... para la bruja que controla Rokkenjima.
,Jaja... jajajajajajajajaja...
{f:5:Beatrice},"""Jajajajajajajaja... ¡¡¡waajajajajjajajjajjajajajajaja!!!..."""
Ushiromiya Battler,"""..."""
,"Aún perforada por las estacas azules... Beato miró al cielo lluvioso, y soltó una carcajada."
,Entonces subió lentamente su cara... y miró fijamente a Battler.
{f:5:Beatrice},"""... Idiota... Justo cuando iba a elogiar tu gran pelea y entregarte la victoria... Lamentarás tu orgullo..."""
Ushiromiya Battler,"""La victoria no es algo que puedas entregar. ¡¡Es algo que te voy a arrebatar!! ¡¡Y no finjas que eres diferente!!"""
Ushiromiya Battler,"""¡¡¡No pudiste aceptar que te sirvieran la victoria en bandeja de plata cuando empecé a decir cosas como ""Quizá esté bien que existan las brujas"", y por eso te saboteaste intencionadamente al final la última vez!!!... ¡¡Así es, en el juego anterior, tuviste piedad de mí!!"""
Ushiromiya Battler,"""¡Así que ahora te voy a pagar esa deuda! ¡¡¡Levántate!!! ¡¡¡Mi enemiga, mi Bruja Dorada, {f:5:Beatrice}!!!"""
{f:5:Beatrice},"""Jajajaja... Idiota."""
{f:5:Beatrice},"""... ¡¡Estúúúúúpidooo, jajajajajajajajaja!! ¡¡Qué ingenuo!!... ¡¿De verdad crees que tendrás otra oportunidad?! ¡¡¡Uuuaaaaaaaaaaaaaaaaagh!!!"""
,"Cuando Beato gritó, las estacas azules que le habían atravesado el pecho estallaron en pedacitos y desaparecieron."
,"... Sin embargo, la cuña azul que había perforado su pie al principio no desapareció."
Ushiromiya Battler,"""No puedes sacártela todavía. ¡¡No puedes sacarte la verdad azul de la 18.ª persona X!!..."""
{f:5:Beatrice},"""Voy a responder a una cosa que me pediste que repitiera. Tal y como has razonado, ¡{p:1:Kinzo ya está muerto al principio de todos los juegos}!"""
{f:5:Beatrice},"""¡¡Sin embargo, en ese caso, todo lo que necesito hacer es sacar a una persona!! {p:1:Anteriormente, he declarado que en esta isla no hay más de 18 humanos}. ¡¡{p:1:Lo disminuiré en uno por Kinzo}!!"""
{f:5:Beatrice},"""¡¡{p:1:No hay más de 17 humanos en esta isla}!! {p:1:Eso excluye a cualquier 18.ª persona}. ¡¡{p:1:En resumen, esta 18.ª persona X no existe}!! ¡¡¡{p:1:Esto se aplica a todos los juegos}!!!"""
Ushiromiya Battler,"""Maldita sea, lo sabía. Todavía tenías algunas cosas locas bajo la manga después de todo... Esta isla solo tenía 17 humanos en ella, pero todo este tiempo, se ha hecho parecer como si hubiera 18. Al quitar una, nos quedamos con 17, así que finalmente hemos alcanzado el número correcto."""
Ushiromiya Battler,"""... De esta forma, la cuña que te clavé ha sido quitada. ¡Tendremos que empezar la pelea de nuevo, desde el principio!..."""
,La cuña azul que había cosido a Beato se hizo añicos.{n}... Ya no quedaba nada que perforase a Beato.
,Las cicatrices de su cuerpo desaparecieron por completo.
,"Allí, tal y como Battler había esperado, se erguía la imponente figura de la Bruja Dorada que controlaba Rokkenjima."
{f:5:Beatrice},"""... Vamos, Battler. Una vez más desde el principio. Intenta abrirte paso con tu verdad azul. Yo tampoco jugaré, ni huiré, ni me esconderé más."""
{f:5:Beatrice},"""Si no estás a la altura, entonces decidiré este enfrentamiento aquí y ahora. ¡¡¡Haré que te arrepientas para siempre de no haberte conformado con la victoria que te entregué!!! ¡Vamos, empezando desde el primer juego!"""
Ushiromiya Battler,"""¡¡Por supuesto!! ¡¡Desde el primer crepúsculo del primer juego!! ¡{p:2:No tiene nada de extraño el asesinato de los seis familiares que fueron encontrados en el almacén al principio}! ¡¡{p:2:El crimen fue posible para cualquier persona que no tuviese coartada}!!"""
{f:5:Beatrice},"""Válido. Continúa, ¡¿qué hay del asesinato de la siguiente habitación cerrada, con Eva y Hideyoshi?! ¡Incluso la cadena estaba puesta para esa habitación cerrada! Añadiré la verdad roja."""
{f:5:Beatrice},"""¡{p:1:Ambas muertes fueron homicidios}! ¡{p:1:No se dio el caso de que, tras construir la habitación cerrada, uno de ellos se suicidara tras cometer un asesinato}! ¡{p:1:Además, el asesinato se llevó a cabo con las víctimas y el perpetrador en la misma habitación}! ¡{p:1:No existe ningún método para que el perpetrador llevara a cabo el asesinato desde fuera de la habitación}!"""
Ushiromiya Battler,"""{p:2:Supongamos que el culpable fuera un humano sin coartada}. ¡{p:2:En otras palabras, los muertos}! {p:2:Entre los seis primeros cadáveres, había algunos no indentificables porque tenían la cara destrozada}."""
Ushiromiya Battler,"""¡{p:2:Una posible teoría es que uno de ellos era en realidad un cadáver falso, y que el culpable X mató a esos dos después de fingir ser una víctima y esconderse}! ¡¡{p:2:Entonces, después de cometer el asesinato en la habitación cerrada, el culpable se escondió debajo de la cama y esperó a que todos nos fuéramos}!!"""
{f:5:Beatrice},"""¡Muy bien, siguiente! Kanon fue asesinado en la sala de calderas, ¿correcto? Añadiré la verdad roja. ¡{p:1:Todos los supervivientes tienen coartadas}! ¡¡{p:1:Incluyamos también a los muertos}!! ¡{p:1:En resumen, ningún tipo de humano o muerto en la isla podría haber matado a Kanon}!"""
Ushiromiya Battler,"""¡¡{p:2:Si nadie podía matarlo, entonces podría ser él quien se mató}!! {p:2:Lo que significa que Kanon-kun podría haberse suicidado}."""
Ushiromiya Battler,"""¡Repítelo! ¡""Kanon-kun no se suicidó""!"""
{f:5:Beatrice},"""{p:1:Kanon-kun no se suicidó}."""
Ushiromiya Battler,"""Una más."""
Ushiromiya Battler,"""Repítelo, ""La muerte de Kanon-kun fue un homicidio""."""
{f:5:Beatrice},"""Me niego a repetirlo."""
Ushiromiya Battler,"""Esa negativa sigue admitiendo la posibilidad de un homicidio, pero ya has declarado en rojo que nadie podría haberlo matado. En otras palabras, no fue un homicidio. Esto es lo mismo que las habitaciones cerradas encadenadas del tercer juego."""
Ushiromiya Battler,"""{p:2:Kanon-kun murió por una razón que no fue ni suicidio, ni homicidio}. {p:2:Se desconocen los detalles, pero murió de un accidente}."""
Ushiromiya Battler,"""¡¡{p:2:Por la Prueba Diabólica, me niego a explicar qué clase de equivocación podría haber conducido a una muerte accidental en la que le clavaron una estaca en el pecho}!!"""
{f:5:Beatrice},"""¡Jojo, ahora que has tomado prestado el poder de los demonios eres inigualable! ¡Es válido!"""
{f:5:Beatrice},"""En ese caso, ¡¿qué me dices de los asesinatos de Genji, Nanjo y Kumasawa en el salón?! Obviamente, ¡{p:1:María, que estaba en la misma habitación, no los mató}! ¡{p:1:Y por supuesto, las tres muertes fueron homicidios}!"""
Ushiromiya Battler,"""{p:2:Podemos explicar quién cometió el asesinato con el culpable X, que se escondió usando un cadáver sin identificar}. {p:2:En primer lugar, sus caras también fueron destrozadas}. ¡{p:2:Es totalmente posible que uno de ellos fuera un cadáver falso}!"""
{f:5:Beatrice},"""{p:1:Garantizo las identidades de todos los cadáveres no identificables}. ¡{p:1:Por lo tanto, no existen trucos de cadáveres falsos}!"""
Ushiromiya Battler,"""{p:2:Entonces se puede explicar con asesinatos simultáneos}. ¡{p:2:Cada uno tenía un arma, apuntaron en el sentido de las agujas del reloj, y se volaron las cabezas al mismo tiempo}! ¡¡{p:2:Después de eso, María recogió esas pistolas y las escondió}!! ¡¡¡¿Qué te parece eso?!!!"""
{f:5:Beatrice},"""¡¡¡Q-Qué argumento más ridículo!!! ¡¡M-Me gusta!!... ¡¿Entonces qué hay del asesinato de Natsuhi al final?!"""
{f:5:Beatrice},"""¡Añadiré otra verdad roja! ¡{p:1:La muerte de Natsuhi fue un homicidio}! ¡{p:1:No hay cadáveres sin identificar, y todos los supervivientes tienen coartadas}!"""
Ushiromiya Battler,"""¡{p:2:Puede ser explicado con un asesinato indirecto mediante una trampa X}! {p:2:Le hicieron algo al arma de la tía Natsuhi}. ¡¡{p:2:Puede ser explicado si esa era un arma trampa, construida para enviar una bala directo a la frente de cualquiera que tratase de sostenerla y disparar}!!"""
{f:5:Beatrice},"""¡{p:1:La bala hundida en la frente de Natsuhi no fue disparada por el arma de Natsuhi}!"""
Ushiromiya Battler,"""¡{p:2:Existe la posibilidad de que la tía Natsuhi fuese atraída por esa carta de contenido desconocido}! {p:2:Y que fuese convocada al vestíbulo}. ¡¡{p:2:Entonces, la forzaron a quedarse de pie en un lugar determinado en un momento determinado y fue asesinada por la trampa X, que usó un arma que había sido instalada allí de antemano}!!"""
{f:5:Beatrice},"""¡¡Espléndido!! ¡Ahora tus absurdos argumentos me resultan hasta placenteros! ¡¡Te cedo el primer juego por respeto!!... ¡¡Estoy impresionada!!"""
{f:5:Beatrice},"""... ¡¡¡Gaaaah!!!"""
,"En el instante en que Beato reconoció su derrota en el primer juego, las estacas de la verdad azul perforaron una vez más su pecho, soltando un terrible sonido..."
{f:5:Beatrice},"""... ¡¡¡Ku... uaa... aaaaaaaaa!!! Esto no... me detendrá... ¡¡Todavía no se ha terminado!! ¡¡Vamos, ahora el segundo juego!!"""
,"Beato se sacó a duras penas las estacas que perforaban su pecho... pero a pesar de que no quedaba ningún agujero, parecía ser una herida profunda que sangraba de forma exagerada."
,Y un intenso dolor de igual magnitud la atormentaba...
,"Pero Beato sonrió, apretando los dientes, y me presionó para que empezara con el siguiente juego."
,Pero no sentiré compasión.
,"... Solo por su simple existencia, seremos asesinados y sufriremos una y otra vez... ¡¡y Ange tendrá un futuro lleno de soledad!!..."
{f:5:Beatrice},"""¡¡Es verdad, solo con que yo esté aquí riéndome, este eterno infierno continuará!!... ¡No te voy a devolver a tu hermana pequeña!... ¡¡Ella puede quedarse llorando durante mil años por la familia que nunca volverá!!..."""
Ushiromiya Battler,"""¡¡Bastaaaarda!! ¡Sin piedad y sin misericordia! ¡¡Aquí va el segundo juego!! ¡Empezaré por el primer crimen!"""
Ushiromiya Battler,"""En su momento, yo ya había descubierto el truco del crimen en la habitación cerrada donde los seis fueron asesinados en la capilla. ¡¡{p:2:Alguien tomó prestada en secreto la llave de María, y la devolvió en secreto a su bolso una vez terminado el crimen}!!"""
{f:5:Beatrice},"""¡¡{p:1:Desde el momento en que María recibió la llave hasta el instante en que Rosa abrió el sobre al día siguiente, la llave no pasó por las manos de nadie}!!"""
Ushiromiya Battler,"""{p:2:Existe la posibilidad de que la puerta tuviese una autocerradura como el estudio del viejo}. {p:2:En otras palabras, fue abierta antes del crimen, con una roca o algo metido para que no pudiese cerrarse por completo}. {p:2:Entonces le dieron la llave a María}. ¡{p:2:Y, como la cerradura era automática, es posible hacer una teoría en que la llave no fuese necesaria}!"""
{f:5:Beatrice},"""¡{p:1:No existe ninguna puerta con autocerradura aparte de la de Kinzo}!"""
Ushiromiya Battler,"""{p:2:Las víctimas cerraron la puerta desde el interior}. ¡¡{p:2:Uno de los seis era el culpable, y esta persona mató a las otras cinco, y entonces pretendió estar muerto}!!"""
{f:5:Beatrice},"""¡{p:1:Los seis ya estaban muertos cuando fueron descubiertos}! ¡{p:1:Todas sus muertes fueron homicidios}! {p:1:Los seis fueron víctimas genuinas, y no participaron en un asesinato mutuo}! ¡¡{p:1:No hubo un asesinato simultáneo}!!"""
Ushiromiya Battler,"""{p:2:Existían humanos sin coartadas en aquel momento, como por ejemplo Kumasawa-san}. ¡{p:2:Si asumimos que alguien se estaba escondiendo en el interior, entonces no hay problema}!"""
{f:5:Beatrice},"""{p:1:No había nadie escondido en la capilla}. {p:1:Por lo tanto, tu escenario del ‘asesino está escondido en el edificio’ no es válido}!"""
{f:5:Beatrice},"""¡¿Qué pasa, Ushiromiya Battleer, eso es todo?! No es tan fácil una vez que llegas al segundo juego, ¡¿veerdaaad?!"""
,Un tremendo intercambio de verdades rojas y azules.
,"Las estacas y las cuñas de verdad azul que mandé volando atacaron una detrás de otra, y Beato las cortó una y otra vez con su verdad roja, su preciada espada roja, derribándolas."
,Pero la sangre que había perdido por el primer juego era probablemente horrible. Este intenso esfuerzo la estaba sometiendo a una tensión aún mayor.
,Podía ver como cada vez respiraba con más dificultad.
,¡Por eso ahora no puedo vacilar!{n}... ¡Acorralaré a esa bruja!
,Y esta vez... ¡la atravesaré!
Ushiromiya Battler,"""¡¡Aún no he terminado, aah, es inútil, es totalmente inútil!! ¡¡Aún no he terminado con mi lógica retorcida!! ¡¡Entonces, ¿qué te parece esto?!!"""
Ushiromiya Battler,"""{p:2:La comida que les sirvieron contenía minibombas que explotaron desde el interior de sus estómagos}. ¡{p:2:En otras palabras, el crimen fue posible usando una trampa X}! ¡{p:2:Los detalles de una bomba que podría ser tragada sin darse cuenta y que podría reventar desde el estómago es una Prueba Diabólica}! ¡¡{p:2:Me niego a explicarlo}!!"""
{f:5:Beatrice},"""Pff... ¡¡jajajajajajajajajajajajajaja!! ¡¿Qué demonios es eeeeso?! ¡¿Miniboooommmbas?! ¡¡Wajajajajajajajajaja!!"""
,"Pero Beato fue incapaz de derribar esa cuña azul, que voló en ángulo como una bola curva."
,"Se oyó un fuerte {i:*pom*}, y se clavó profundamente en su hombro izquierdo."
,"Sin embargo, a pesar de haberla recibido directamente, parecía que no podía parar de reírse de lo curiosa que era."
,"... ¡¡Sí, no me extraña, hasta yo estoy asombrado de lo descabellado de este razonamiento!!..."
Ushiromiya Battler,"""Ja, ¡¡ríete todo lo que quieras!! ¡¡¿Tienes algún problema con eso?!!"""
{f:5:Beatrice},"""¡¡Ninguno!! ¡¡¡Tus disparatados argumentos son un deleite para mí!!!"""
{f:5:Beatrice},"""¡La siguiente es la habitación cerrada de Jessica y Kanon!"""
Ushiromiya Battler,"""¡Ningún problema con eso! {p:2:Si el culpable fue uno de los sirvientes, podrían haber usado una llave maestra}. ¡{p:2:Ni siquiera es una habitación cerrada}!"""
{f:5:Beatrice},"""Después de eso, una persona misteriosa que parecía ser Kanon realizó un ataque en la habitación de los sirvientes, y Nanjo y Kumasawa fueron asesinados, ¡¿verdad?! Yo ya había declarado la muerte de Kanon antes de eso. Así que, ¡¿quién era ese Kanon?!"""
Ushiromiya Battler,"""{p:2:Si la muerte de Kanon-kun fue declarada en rojo, es imposible que esté vivo}. ¡{p:2:Por lo tanto, es posible que quien atacó a ese grupo estaba disfrazado para hacer que el grupo lo confundiera por Kanon-kun}!"""
{f:5:Beatrice},"""¡{p:1:Ellos nunca confundirían a otra persona con Kanon}!"""
Ushiromiya Battler,"""{p:2:Entonces, al igual que con la herencia del nombre de Kinzo, existe la posibilidad de que alguien hubiese heredado el nombre de Kanon}. ¡¡{p:2:Se podría suponer que Kanon-kun fue asesinado, una persona diferente sucedió su nombre, y esta persona los atacó}!!"""
,"Un sonido similar al que hace una sandía al partirse resonó, y una cuña azul se clavó profundamente en el costado izquierdo de Beato..."
,Parece que esto... tal vez la golpeó en un lugar crítico.
,"Después de agacharse y gemir por un rato, se rio como si intentara que no pareciera gran cosa."
,"Sí, se nota. ¡¡Eso debe de haber dolido mucho!!..."
{f:5:Beatrice},"""¡¡Jyajjaaaaaaaahhh!! ¡¡Una vez más, has establecido un culpable humano como si nada!! ¡¡Realmente estás hablando de cosas que nunca serías capaz de decir en el tablero de juego!!"""
{f:5:Beatrice},"""¡Pero es válido! ¡¡Tu ataque verbal me hace cosquillas!!... Todo un deleite... Esto no es dolor... ¡¡solo placer!!"""
,"Cuando Beato gritó, la cuña que la había atravesado salió volando por los aires.{n}Pero la herida seguía ahí, y seguía estando atormentada por un intenso dolor."
Ushiromiya Battler,"""¿Estás lista? Voy a seguir. ¡La verdad azul dada para los asesinatos finales en el segundo juego de los tres que murieron en la habitación de la tía Natsuhi, debería seguir siendo válida incluso con la 18.ª persona X negada! ¡¿Tienes algún contraargumento para eso en rojo?! ¡Si no puedes, el segundo juego también es totalmente mío!"""
{f:5:Beatrice},"""¡¡No, ninguno!! ¡¡No sería nada divertido pelearse por asuntos tan triviales!! ¡¡Te lo concederé, te concederé el segundo juego!!"""
{f:5:Beatrice},"""¡¡¡¡Uuuuaaaaaaaaagghghh!!!!... aa... ¡¡aaaaaaaaaaaaaarrrrgghhhh!!..."""
,"¡En el instante en que admitió su derrota del segundo juego, esta vez dos estacas azules atravesaron el pecho de Beato!..."
,Los pulmones y los intestinos de la bruja fueron perforados.{n}El rostro de la bruja se retorció de angustia.{n}Su cuerpo se retorció mientras jadeaba en dolor.
Ushiromiya Battler,"""¿¿Duele??..."""
{f:5:Beatrice},"""¿Doleeeeeer?... No, no, esto no son más que cosquillas. ¡¡Ujiajiajijajijajijiajajajajiaaaaaah!!"""
{f:5:Beatrice},"""¡Al menos lo es comparado con que tu cuerpo se haga pedazos y se convierta en un montículo de carne picada, como tu hermaaaaana! También te convertiré en pedacitos de carne, entonces los hermanos se podrán mezclar totalmente juntos como carne picada de cerdo, ¡¡aaakkyakkyakkyaaaaaaaahhh!!"""
Ushiromiya Battler,"""Aah... ¡¡aaaaaarrrrrrrrggggh!! ¡¡Te mataré a golpes, te haré pedazos de la misma manera!! ¡Siguiente! ¡¡El tercer juego!! ¡¡Vamos, ¿dónde está tu espíritu?!! ¡¡Aquí es donde te mando al infierno!!"""
{f:5:Beatrice},"""... ¡¡Guh... gah... ooooaagghhh!! Naturalmente, ¡como si esto fuese a cansarme!"""
{f:5:Beatrice},"""¡Sí, esto todavía está lejos de terminar! ¡Vamos, empecemos el tercer juego, comenzando con las primeras seis habitaciones cerradas encadenadas!"""
{f:5:Beatrice},"""En su momento resolviste esa habitación cerrada, y por derecho debería haber permanecido así. ¡¡Pero entonces tú {i:mataste a Kinzo}!!..."""
,"En ese momento, había supuesto que el viejo era el culpable, y que después de matar a los otros cinco y de colocar las llaves en cada habitación, él había construido su propia habitación cerrada en la sala de calderas, y en medio de la ejecución de algún tipo de plan, tuvo un accidente que le hizo morir quemado en la caldera."
,Pero ahora he declarado que el viejo ya estaba muerto.{n}Así que he negado mi propia teoría.{n}¡La ironía!... Sin embargo—
Ushiromiya Battler,"""¡No hay problema! ¡{p:2:Hay muchas más personas que podrían haber cometido el crimen aparte del viejo}! ¡{p:2:Incluso se podría afirmar que los adultos, que se encontraban en ese momento en medio de la conferencia familiar, estaban todos implicados y cometieron el crimen juntos}!"""
{f:5:Beatrice},"""¡{p:1:Las cinco llaves maestras fueron descubiertas, una en el bolsillo de cada uno de los sirvientes}! ¡{p:1:Las llaves individuales fueron encontradas en los sobres junto con los cadáveres}!"""
{f:5:Beatrice},"""¡¡{p:1:En resumen, todas las llaves relacionadas con las habitaciones cerradas encadenadas estaban encerradas {i:dentro} de las habitaciones cerradas encadenadas}!! ¡¡{p:1:Las llaves no pueden ser devueltas desde fuera de la habitación usando la ranura de la puerta, la ranura de la ventana, una rejilla de ventilación o cualquier otro lugar por el estilo}!!"""
Ushiromiya Battler,"""¡{p:2:Entonces fueron asesinados con un gas venenoso}! ¡{p:2:Incluso si una llave no puede pasar, un gas sí podría}! ¡¡{p:2:El asesinato se cometió desde fuera de la habitación cerrada}!!"""
{f:5:Beatrice},"""¡¡{p:1:Todos ellos tenían heridas mortales que parecían de bala}!! ¡¡{p:1:Asesinarlos desde fuera de la habitación habría sido imposible}!! ¡{p:1:Y diré aun más en rojo}!"""
{f:5:Beatrice},"""¡{p:1:Cuando los cinco, aparte de Kinzo, fueron asesinados, el asesino estaba definitivamente en la misma habitación}! ¡¡{p:1:Ya declaré en rojo en su momento que no hubo suicidios}!!"""
Ushiromiya Battler,"""{p:2:Después del asesinato de cada persona en su respectiva habitación, el culpable creó una habitación cerrada encadenada}. {p:2:Sin embargo, no había forma de que el culpable devolviera la llave de la última habitación al interior de esta}. {p:2:Pero se las arreglaró para devolverla}. ¡¡{p:2:La primera persona que descubrió el cadáver solo tenía que pretender encontrar la llave y mostrar que la había sacado del bolsillo de uno de los cadáveres}!!"""
,"¡Ella no pudo bloquear completamente la réplica de esa estaca azul!... Empujada hacia atrás por las cuñas azules liberadas una tras otra; Beato no consiguió bloquear ninguna y, una vez más, recibió una grave herida."
{f:5:Beatrice},"""¡¡Gi... ggi... gyaaaaaahhh!!"""
,"Mientras gritaba de dolor, se sacó la cuña azul que había perforado su brazo derecho."
,"... Todo el cuerpo de Beato había sido desgarrado y perforado por las cuñas, estacas y espadas azules una y otra vez, y ahora su cuerpo entero estaba cubierto de sangre."
,"Pero aun así, Beato sonrió de oreja a oreja.{n}¡Riendo socarronamente como si esto fuese placentero!..."
{f:5:Beatrice},"""¡¡Fujajajajajajajaah!! ¿Cómo puede un hombre que le prometió a Ange volver a casa con sus padres hablar de una teoría en la que esos padres son los culpables?"""
{f:5:Beatrice},"""Espléndido, incluso eso está bien, ¿verdaaaaaaaad? ¡¡Pueden ser una gran familia feliz con las manos sucias por una matanza, y volver a Ange con sangre que nunca se irá!!"""
{f:5:Beatrice},"""¿No es eso perfectamente apropiado para los supervivientes de la isla de la bruuuuujaaa? ¡¡¡Al igual que esa carne picada de Ange, jyaaaaaajaajaajaajaa!!!"""
Ushiromiya Battler,"""¡¡Aaaaaarrrrgggghhh, cááááállaaateeee!! ¡¡Te mataré!! ¡¡Te destrozaré!!{n} ¡¡Ni te molestes en suplicar por tu vida, me aseguraré de que recibas la peor forma de muerte con mis propias manos!!"""
{f:5:Beatrice},"""¡¡Sí, eres capaz de hacerlo, estoy segura!!... ¡¡Confío en que me darás un final apropiado para una bruja que ha explorado las profundidades de la crueldad durante mil años!!"""
{f:5:Beatrice},"""Ooh, ¿te duele? ¿Te molesta? ¡¿O solo te hace cosquiiiillaaas?! ¡¿Se supone que esto tiene que atormentarme?! ¡¡Vamos, Ushiromiya Battleeeeeeer, todavía quedan misterios sin resolveeeeeeeeeeer!!"""
,"Beato ya había contrarrestado mi primera jugada poderosa, la 18.ª persona X, al hacer que el número de personas en la isla fuese 17."
,Pero limitar el número de personas a 17 no anula la teoría de que la tía Eva es la culpable.
,¡Puedo explicar la mayoría de los asesinatos del tercer juego con esa teoría!...
,"De todo el cuerpo de la Bruja Dorada goteaba sangre...{n}La estaba acorralando completamente y, esta vez, sin piedad."
,"Este no es juego en el que se decida un ganador y un perdedor.{n}... Sí, no estamos jugando."
,Tan solo con jugar y luchar aquí así... se retrasa la vuelta a casa.
,"¡En su aislamiento, Ange seguirá teniendo el corazón desgarrado por la soledad y la tristeza!..."
,¡¡Tengo que volver con Ange tan rápido como pueda!!
Ushiromiya Battler,"""... Estás hecha un desastre. ¿Ya estás al borde de la muerte?"""
{f:5:Beatrice},"""... *carcajada*carcajada*... Esto aún está lejos... de afectarme... Algo así... nn... *carcajada*carcajada*, ¡¡me hace cosquillas!!"""
Ushiromiya Battler,"""Supongo que no necesito mostrarte piedad."""
{f:5:Beatrice},"""Nunca la pedí en primer lugar."""
Ushiromiya Battler,"""No me voy a contener más."""
{f:5:Beatrice},"""Te sugiero que lo hagas. Cuando nuestros roles se invirtieron, no tuve piedad de ti. Así que deberías hacer lo mismo ahora que tienes la oportunidad."""
{f:5:Beatrice},"""De lo contrario, llamaré a otra solitaria Ange de otro mundo, y esta vez le arrancaré los brazos y las piernas, la ensartaré en una lanza, y la asaré, ¿¿de acueeeerdoooooo?? ¡¡Ujyajyajyajyaaaaaaaaaa!!"""
Ushiromiya Battler,"""¡¡Cáááááállaaateeee!! ¡¡Nunca más!! ¡No a mi familia! ¡No a mis familiares! ¡¡Ni a ninguno de los sirvientes!! ¡¡Nunca más volverás a hacer de ellos tus juguetes!!"""
Ushiromiya Battler,"""... Ya me he abierto paso a través de todos los misterios del cuarto juego con la verdad azul... Lo único que queda es el último asesinato del tercer juego... Únicamente el asesinato del doctor Nanjo."""
{f:5:Beatrice},"""... Jo... Ya he sido acorralada hasta este punto... *carcajada*carcajada*, estoy en una situación precaria, ¿no?... iiijjijjijjijijiji... ghagh, ¡*toser*toser*!"""
,"Ella tosió violentamente, escupiendo sangre."
