Speaker,Spanish (ES)
,"Erika agitó su hoz impulsivamente, pero Ronove bloqueó todo con movimientos elegantes que hacía con el escudo en una de sus manos."
Furudo Erika,"""E-Entonces... ¡¿en ese momento, nadie estaba muerto?! ¡¿Me estás diciendo que... ni siquiera tenían heridas en sus cuellos?! Pero... en ese caso... ¡¿por qué gritó Battler?!"""
Gaap,"""{c:86EF9C:Ten más cuidado con tus piernas}, chiquilla... ¡{p:1:Ushiromiya Kinzo ya se encuentra muerto al principio de todos los juegos}!"""
Furudo Erika,"""¡¿Eh?! Ah—"""
,Un agujero de un negro profundo se abrió bajo los pies de Erika y se la tragó.
,Ella probablemente podría ver a través del otro lado del agujero.
,... Era lo mismo que verías si miraras hacia abajo desde el tragaluz en el techo de esta catedral.
Gaap,"""¡¡Lia!!"""
{f:5:Virgilia},"""Sí."""
,{f:5:Virgilia} ya se encontraba flotando en medio de la catedral.
,"¡Mientras que Erika caía de los cielos, {f:5:Virgilia} estaba justo debajo de ella y lanzó hacia arriba su lanza divina que resplandecía de color azul!"
{f:5:Virgilia},"""... {p:2:¿No deberías volver a pensar tu razonamiento? Kinzo no existe. Por lo tanto, la forma en la que los cuerpos desaparecen en tu teoría es fallida}."""
Dlanor,"""{f:5:Correcto}... A menos que alguien más que Kinzo haga que los cadáveres desaparezcan, su teoría es {f:5:fallida}."""
Furudo Erika,"""Geh... gah... ¡¡Maldicióóóóóóón, esto no es nada... graggh... gah!!..."""
,La divina lanza azul de {f:5:Virgilia} atravesó y sostuvo a Erika en medio del aire.
,"Erika forcejeó, llena de odio, pero no podía sacarla fácilmente."
,"Entonces, alrededor suyo... varios pequeños y rápidos objetos rebotaron en las paredes y la rodearon."
,Siete personas se manifestaron a la vez.
Lucifer,"""¡¡Somos las Siete Hermanas del Purgatorio!!... ¡¡Sepa esto, enemiga de nuestro amo!!"""
Furudo Erika,"""... ¡¡Ustedes... miserables pisapapeles!!..."""
Asmodeus,"""¡{p:1:Tras la muerte de George, su cadáver jamás fue movido}!"""
Beelzebub,"""¡{p:1:Tras la muerte de Jessica, su cadáver jamás fue movido}!"""
Mammon,"""¡{p:1:Tras la muerte de María, su cadáver jamás fue movido}!"""
Belphegor,"""¡{p:1:Tras la muerte de Rosa, su cadáver jamás fue movido}!"""
Satan,"""¡{p:1:Tras la muerte de Genji, su cadáver jamás fue movido}!"""
Leviathan,"""¡{p:1:Tras la muerte de Krauss, su cadáver jamás fue movido}!"""
Lucifer,"""{p:1:¡¡Por lo tanto, los cadáveres no podrían haberse desvanecido tras haber sido descubiertos!! ¡Tu teoría de que Kinzo se los haya llevado es errónea!}"""
Furudo Erika,"""¡¡¡AAAaaaaaarrggghhhhhhhghhh!!!... ¡¿Y qué?! Incluso sin Kinzo, puedo explicar cómo los cadáveres desap—nnngg, ¡¡gaaaaaaaaaggghhh!! ¡¿{i:Yo}... Furudo Erika, tengo que reformular {i:mi} teoría?!... ¡¡Nnnnnngggaaaaaaaaaarrrrggghh!! ¡¡¿Yo, la detective?!!"""
Furudo Erika,"""¡¡Gaaaaaaaaaaaaaaaaaaarrggghhhhh!!"""
,"... Incluso con la existencia de Kinzo negada, probablemente Erika podría escapar de esta con tan solo replantear partes mínimas de su teoría."
,"Sin embargo... ¡para ella, tener que reformular una teoría que ya había creado... era extremadamente... humillante!"
Gaap,"""Parece que adaptaste demasiado tu teoría para acorralar a Natsuhi."""
Ronove,"""Ha jugado demasiado con ese razonamiento... En este momento, su ama no es la única que puede declarar la muerte de Kinzo utilizando la verdad roja."""
{f:5:Virgilia},"""Eso te pasa por jugar en la oscuridad de las brujas... ¡Ahora lo sabes, Furudo Erika!..."""
Furudo Erika,"""¡¡Nngh... gggh, ggh...!!"""
,"Por supuesto, incluso Erika había dudado de la existencia de Kinzo desde el principio."
,"Sin embargo, anteriormente había sido imposible que alguien negara su existencia en el juicio, excepto por {f:5:Bernkastel} y {f:5:Lambdadelta} quienes se habían aliado."
,"Y debido al silencio voluntario de esas dos, ella había sido libre de moldear la verdad sobre Kinzo de la manera que quisiera."
,"¡¡Nunca esperó que Battler... se convirtiera en hechicero, y que fuera capaz de usar el rojo sin pruebas!!"
,"¡¡No obstante, ella tenía a su propia Inquisidora que también podía usar el rojo sin evidencias que lo respaldaran!!"
Furudo Erika,"""¡¡¡¡D‐Dlanoooooooooooorrrr!!!!"""
Dlanor,"""{p:1:¡¡Knox n.° 2!! ¡Queda prohibido que entidades sobrenaturales sean empleadas como {f:5:técnica} del detective! ¡Si pretendes demostrar que Kinzo ha muerto con la verdad roja, te exijo que presentes pruebas de una verdad humana que apoye tal {f:5:afirmación}!}..."""
Ushiromiya Battler,"""... Perdóname, maldito viejo."""
Ushiromiya Kinzo,"""Adelante, Battler. ¡¡No dejes que mi cadáver te detenga!!..."""
Ushiromiya Battler,"""{p:1:Se presenta la evidencia. ¡¡Presento un cuerpo que puede ser identificado como Ushiromiya Kinzo!!}..."""
Dlanor,"""{p:2:¡¿Puede mostrarnos que este {f:5:cuerpo} es de Ushiromiya Kinzo?! ¡¡Sin importar qué tan similar sea, a menos que pueda probar que es él, es posible decir que era un cadáver de reemplazo de alguien {f:5:más}!! ¡¿Puedes demostrar que es el cadáver de Kinzo {f:5:solo} con una verdad humana?! ¡¡En este caso en especifico, la verdad roja no será {f:5:permitida}!!}..."""
{f:5:Lambdadelta},"""... Ooh. ¿La verdad roja no será permitida? Eso es nuevo."""
{f:5:Bernkastel},"""Puede que la existencia de cadáveres ajenos se haya negado ya con el rojo. Sin embargo, si decir eso en rojo está prohibido... *risita* Battler no tiene a dónde huir. ¡Jejejejejejejejejee!"""
Ushiromiya Battler,"""Así es... {p:1:En esta Rokkenjima aislada, no hay forma objetiva de demostrar que el cadáver pertenece al abuelo}."""
Dlanor,"""{p:2:¡Y eso en sí mismo sugiere la posibilidad de que este cadáver es un {f:5:duplicado}! ¡¡Este cadáver no identificable no puede servir de evidencia a la {f:5:muerte} de Kinzo!!}..."""
Furudo Erika,"""... {p:2:¡¡Jaque mate!! ¡¡Mi teoría es sólida como una roca!!}"""
,Dlanor había sellado la verdad roja como medio para probar que el cadáver de Kinzo había sido mostrado.
,"... ¡Incluso con el poder de las brujas, Battler no podía contraargumentar!..."
{f:5:Bernkastel},"""... ¿Cómo probarás que el cadáver pertenece a Kinzo si la verdad roja está sellada? Es imposible... ¡No puedes hacerlo!..."""
{f:5:Lambdadelta},"""... Ni con rojo ni azul... ¿cierto?..."""
Ushiromiya Battler,"""¡¡{p:41:Yo garantizo que este es el cadáver de Ushiromiya Kinzo}!!..."""
,Entonces... cuando Dlanor... se encontró ante el resplandor dorado de Battler... se vio incapaz de bloquearlo por completo con cualquiera de sus espadas... ¡y salió volando por los aires!...
,Fue un golpe directo... sin ningún error de cálculo.
,"¡Aunque siempre había parecido tan firme como un pequeño gigante hasta ahora, ella finalmente fue acribillada y se estrelló contra el muro como si fuera la delicada niña que aparentaba!"
Furudo Erika,"""¡¿D‐Dlanor?! ¿Q-Qué estás...?"""
Dlanor,"""... Una espléndida {f:5:verdad} dorada. Es {f:5:válida}."""
Furudo Erika,"""... ¡¿V-Verdad dorada?!"""
,"La espada dorada, que había estado dibujando trazos rojos y azules hasta ahora, finalmente dibujó una curva que mantenía su color dorado divino."
,La verdad que mostraba... no era ni roja ni azul.{n}... ¡¡¡Era una verdad... dorada!!!...
{f:5:Bernkastel},"""¿Q-Qué es eso?... ¡¿Lambda, esto va de acuerdo a las reglas?!"""
{f:5:Lambdadelta},"""... Sí... Verdad dorada, efectiva. La verdad dorada... solo puede ser utilizada por el Lord Territorial de este mundo... no, ¡¡solo por el mismo <Game Master>!!"""
Furudo Erika,"""¿Q-Qué ha dicho?..."""
Dlanor,"""... {f:5:Verdad}... Dorada. Una verdad divina creada de forma distinta a la {f:5:verdad} roja... Su poder está a la par de la {f:5:verdad} roja... A veces puede ser {f:5:inferior}. ¡¡Pero otras veces es {f:5:superior}!!"""
{f:5:Virgilia},"""Ese brillo es la prueba de que Battler-kun en verdad entiende a Beato."""
Ushiromiya Battler,"""... Lo he demostrado. He demostrado que este es el cadáver del abuelo."""
Dlanor,"""{f:5:Sí}. Verdad dorada... {f:5:aceptada}. ¡A menos que la teoría de Lady {f:5:Erika} sea revisada, será {f:5:destruida}!..."""
Furudo Erika,"""¿Q-Qué ra...?Ah, ¡¡¡aaaaaaaaaaaaaaaaaaaaaaaaaaaaarrgghhh!!!"""
,Erika dio un grito de dolor. No era el dolor de que su cuerpo estuviese atravesado.
,¡Era el dolor de que su propia teoría fuese mancillada!...
{f:5:Bernkastel},"""... Ya veo... Pensé que esto no era más que un mejunje de trucos narrativos... Quisiera saber cuándo... *risita*risita*, ¡¡aajajajajaajajajaajajajajaajajaa!! ¡¡¡Qué locura de grandes obras!!!"""
{f:5:Lambdadelta},"""Battler, sería muy poco refinado decir más. ¡Incluso sin decir otra palabra, has hecho que tu verdad sobre la desaparición de los cadáveres sea completamente ""entendida""!"""
{f:5:Lambdadelta},"""¡Sí, lo que estás pensando no entra en conflicto con ninguno de los rojos de este juicio hasta ahora! ¡¡Comprendo y acepto completamente tu verdad basada en la venganza del hombre de hace 19 años!! ¡¡Declaro que tu verdad ahora se ha establecido!!"""
Furudo Erika,"""¿Qué? ¡¿Qué dem...?! ¡¡¿Por qué, Gran Lady {f:5:Lambdadelta}?!! ¡¡Él todavía no ha explicado todo!!... ¡Todavía tengo muchas formas de contraargumentar, como la habitación cerrada de Hideyoshi, el sello de la habitación personal de Natsuhi y el botón en el armario!"""
{f:5:Lambdadelta},"""... Entonces... ¿{i:Todavía} piensas discutir contra Battler?..."""
Furudo Erika,"""¡¡¡¡Ggah... gwwaagghgghggghhh!!!!..."""
,"Solo Erika, la que era supuestamente tan inteligente, no podía entender."
,... No podía entender que Battler ya había encontrado la verdad real.
Ushiromiya Battler,"""¡¡{p:1:Debido a esto, la ausencia del abuelo ha sido probada, y la relación obscena entre la tía Natsuhi y el abuelo ha sido descartada}!!"""
Ushiromiya Battler,"""{p:1:¡La tía Natsuhi es fiel y pura! ¡¡No permitiré esta vulgar historia a la que tanto están apegadas!!}"""
Ushiromiya Natsuhi,"""... ¡¡B‐Battler‐kun!!..."""
Ushiromiya Battler,"""{p:1:¡¡Además, ya que hemos puesto en duda la hora de muerte de todos los que han muerto, las coartadas de todos excepto de la tía Natsuhi son ahora inexistentes y desconocidas!!}..."""
Ushiromiya Battler,"""{p:1:¡¡Si intentas discutir que el crimen era imposible para todos excepto para la tía Natsuhi, no funcionará!!}"""
,"Dlanor, quien en algún momento debió haberse levantado a medias, lentamente se puso de pie..."
,El resplandor de la espada dorada todavía estaba enterrado profundamente en su pecho.
,"Aunque no se podía ver el dolor en su expresión, sus torpes movimientos mostraban claramente cuán serio había sido el daño que había recibido."
,Aunque ella misma sabía que esto significaba el final total del enfrentamiento...
,.. ¡Dlanor no abandonó su deber!...
Dlanor,"""{p:1:¡Sin embargo, en la habitación de los primos, vio cadáveres imposibles de {f:5:identificar erróneamente}!... ¡¿Intenta decir que eso fue {f:5:falso}?!... ¡¡Knox n.° 7: Queda prohibido que el detective sea el {f:5:culpable}!!} El detective está obligado a tener un punto de {f:5:vista} objetivo. ¡¡Su teoría viola esta {f:5:obligación}!!"""
Ushiromiya Battler,"""{p:1:¡¡El detective de este juego no soy yo, sino Furudo Erika!! ¡¡Y por la 9ª de Knox, está permitido que los observadores den sus propias conclusiones e interpretaciones!!}..."""
Dlanor,"""{p:1:¡Knox n.° 8: Queda prohibido que el caso sea resuelto con pruebas no {f:5:presentadas}! ¡Hasta ahora, usted ha sido el {f:5:detective}! ¡¡¿En algún momento se mostró que no era el detective en esta ocasión, y que era un observador con un punto de {f:5:vista} subjetivo?!! ¡¡A menos que así sea, no tiene el derecho de falsificar su punto de {f:5:vista}!!}"""
Ushiromiya Battler,"""{p:1:¡¡En este juego, cuando descifré el acertijo del epitafio, vi al abuelo... Como se ha mostrado ya en rojo, el abuelo no existe. ¡Era imposible para mí verlo! ¡¡Por lo tanto, ya se ha demostrado que mi percepción no es objetiva!!}"""
Dlanor,"""{p:2:Es posible que fuese tan solo una hoja o alguna otra cosa flotando en el viento y la lluvia que confundió con Kinzo. ¡¡No puede ser usado como base para Knox n.° 9!!... ¡¡Confundir cosas por algo más es un derecho de todos los observadores!!}"""
Ushiromiya Battler,"""¡¡{p:1:Hay una verdad roja que Beato utilizó en el cuarto juego}!! ¡{p:1:Nadie confundiría a nada ni a nadie con Ushiromiya Kinzo al verlo}!"""
,Es la verdad roja que Beato utilizó para contrarrestar mi declaración en azul de que alguien se hizo pasar por el abuelo... e hizo parecer que había aparecido.
,"{p:1:En otras palabras, en esta isla, cualquier cosa que pueda llevar a alguien a confundir visualmente algo con el abuelo, incluyendo a otra persona haciéndose pasar por él, {i:ciertamente no puede existir}.}"
,"El plan que la tía Natsuhi elaboró una vez para que pareciera que el abuelo estaba vivo... solo la involucraba diciendo cosas como ""él estaba aqui hace un segundo"" o ""él está en su estudio solo ahora"", aprovechando hábilmente los puntos ciegos de los familiares para fingir que estaba allí."
,"Ella nunca trató de hacer que alguien confundiera algo que vio con el propio abuelo, así que no hay contradicciones."
,Si hubiera intentado vestir a uno de los sirvientes con la capa del abuelo... probablemente se habría descubierto en un instante...
,"¡Ha sido garantizado que ningún personaje en esta historia... ""confundiría a algo más por el abuelo al verlo""!..."
,"Si aun así alguien dice haber visto al abuelo, se convierte en una ""falsedad""."
,Todos tienen derecho a falsificar sus observaciones... excepto por una sola persona.
,¡¡Y esa persona es... “el detective”!!...
Ushiromiya Battler,"""{p:1:Debido al derecho concedido por la 9.ª de Knox, todo el mundo puede confundir una hoja en el viento con otra cosa y hablar erróneamente de lo que vio... ¡¡Sin embargo, confundir a algo por el abuelo en particular no está permitido debido a la verdad roja!!}"""
Dlanor,"""... Así que, una vez que se dice haber visto a Kinzo, ya no es haberlo visto por error... sino que es {f:5:intencional}... En otras palabras, esto prueba que el observador no es objetivo... ¿es eso lo que intenta {f:5:decir}?..."""
,"En este caso, el {i:verlo por error} no está permitido por las reglas de este juego.{n}¡¡Sin embargo, es posible {i:mentir intencionadamente sobre haberlo visto}!!..."
,"Y esa acción no se le permite al ""detective"" sobre el que pesa la responsabilidad de una perspectiva imparcial..."
Ushiromiya Battler,"""Disculpa mi loco argumento... Ya todo terminó."""
Dlanor,"""No, está {f:5:bien}."""
Dlanor,"... Si existe un hombre como usted en este {f:5:mundo},{n} seguramente protegerá la frágil verdad de cualquier tipo de {f:5:arrogancia}."
Dlanor,Frente a la tiranía de una única verdad plausible que pretende ser la única verdad y extermina todas las demás verdades frágiles... ¡¡seguro que protegerá la auténtica {f:5:verdad}!!...
,La espada dorada de Battler... dibujó un gigantesco arco azul como si rasgara los cielos.
Dlanor,"""¡¡Me alegra haber podido luchar contra {f:5:usted}!!..."""
Ushiromiya Battler,"""{p:2:Por lo tanto, ¡¡mi perspectiva respecto a este juego está basada en la 9.ª, no en la 7.ª!!... ¡¡¡El hecho de que diga haber visto al abuelo lo prueeeeeeeeeeeeba!!!}"""
,... El ruido que surgió en la catedral... fue el sonido de la espada de Dlanor cayendo al suelo.
,El solo dejarla caer era el equivalente a rendirse para la orgullosa Dlanor.
,Aunque el rastro azul que había dibujado Battler estaba dirigido justamente a la frente de Dlanor... se detuvo a un pelo de distancia...
,"Si no hubiera sido así, probablemente Dlanor habría sido aniquilada sin dejar siquiera un rastro de ella."
Dlanor,"""... Me {f:5:resigno}. Me resignaré a aceptar su {f:5:verdad}..."""
Ushiromiya Battler,"""He pagado mi deuda... Mis respetos a tu padre... ¡El Decálogo no era arrogante ni prejuicioso!..."""
Dlanor,"""R-Respetos... a mi... {f:5:padre}..."""
,Dlanor... cayó sentada en el suelo... y perdió por completo su voluntad de luchar.
Furudo Erika,"""¡¡¿Q-Qué haces, Dlanor?!! ¡¡Terrible, patético!! ¡¡Estúpida muñeca asesina sin intelecto!! ¡¡Has manchado el honor de tu propio padre, qué deshonra!! ¡¿Te haces llamar todavía las cuñas del misterio?! ¡¿Te rendirás ante la magia?! ¡¡La historia del género del misterio no lo permitirá!!"""
Ushiromiya Battler,"""... Eres tú... la que no entiende de qué trata el misterio... Si ves al misterio como nada más que un arma con la cual burlarte intelectualmente de tu oponente... ¡¡no dejaré que vuelvas a hablar de él!!"""
Furudo Erika,"""... ¡¡¡B‐Battleeeeeeeeeer!!!..."""
Ushiromiya Battler,"""{p:2:¡¡Presento una verdad que entra en conflicto con la tuya!! ¡La tía Natsuhi fue amenazada por una llamada telefónica a través de la línea interna hecha por el hombre de hace 19 años, que soy yo!}"""
Ushiromiya Battler,"""{p:2:¡¡Su objetivo era hacer ver a la tía Natsuhi como una asesina!!... ¡¡Desde el principio, todo esto ha sido un drama de venganza con la intención de inculpar a la tía Natsuhi!!}..."""
Furudo Erika,"""{p:2:¡¡N-No es así, es un drama de venganza contra la familia Ushiromiya planeado por Natsuhi!! ¡¡Tu teoría se opone por completo a la mía!!}"""
Ushiromiya Battler,"""... ¿Todavía no puedes sacar la lanza azul que te atraviesa?"""
{f:5:Lambdadelta},"""Sí, buen punto. Erika, no me has dado ni una sola forma en que los cadáveres pudieran haber desaparecido que no involucre a Kinzo. ¡Parece que están a punto de negar tu teoría... tick tock!"""
Furudo Erika,"""Es-Esta lanza... ugh... ¡¡gaaaaahh!!... ¡Pisapapeles... fuera de mi camino!..."""
,... La lanza clavada profundamente y las siete estacas rojas atormentaban su teoría.
,No saldrán... ¡¡No saldrán!!...
{f:5:Bernkastel},"""... Admito el error en el razonamiento de Erika y la necesidad de una revisión."""
Furudo Erika,"""¡¿¡¿Qu-Qué dice, mi ama?!?!"""
,"Al observar el rostro de Erika contorsionarse con dolor al tratar de escapar de la lanza que la atravesaba, {f:5:Bernkastel} habló con una expresión de disgusto."
,Confrontada con los hechos... {f:5:Bernkastel} había admitido ella misma la derrota de Erika.
,"Erika miró a su ama, quien ya no confiaba en su victoria, con ojos de asombro y desesperación..."
{f:5:Bernkastel},"""... No me importa en lo absoluto tu orgullo. ¿Cuánto más pretendes humillarte así? Tú, mi doble a quien se le ha otorgado el mismo cabello azul que a mí... ¿qué tanto pretendes quedarte ahí atravesada?... ¿{i:Realmente} tendré que bajar y hacerlo yo misma?..."""
{f:5:Bernkastel},"""... Parece que, después de todo, no necesitaba una pieza. Aah, qué molestia, qué molestia, absolutamente molesto... ¡¡No necesito una pieza, simplemente la tiraré!!... ¡¡Ahh, qué terrible lamentable decepcionante error de pieza!!... ¡¡Rápido, basura!! ¡¿¡¿No te dije ya que revisaras tu patética teoría?!?!"""
Furudo Erika,"""¡¡Ooh... agh... hh... s-sí, mi ama!! ¡¡Lo haré... revisaré mi teoría!! ¡¡Gyaaaaaaaaaaaaaaaaggghhhh!!..."""
,"Mientras el rostro de Erika se torcía de humillación y caían lágrimas de sus ojos, se retiró y revisó su teoría tal como le había dicho su ama..."
,"Susurrando por lo bajo, hizo varias revisiones con la verdad azul, hizo que las corroborara {f:5:Lambdadelta}, y finalmente la lanza azul se desintegró..."
,Aunque la verdad azul explicaba cómo habían desaparecido los cadáveres... fue un razonamiento realmente lamentable y se notaba la desesperación.
Furudo Erika,"""... Ama... La he sacado... Mi teoría... es perfecta..."""
{f:5:Bernkastel},"""¿Estás bromeando? Es terriblemente patética... Pero te perdonaré. ¡Solo porque tu cara y tu teoría son tan patéticas que hasta me causa gracia! ¡¡¡*risita*risita*risita*risita*risita*!!!"""
,"Erika recibió las burlas de su ama, quien tenía una horrible expresión.{n}Se revolcó en el suelo, llorando lágrimas amargas."
,"La herida Dlanor se paró frente a ella, como protegiéndola, y habló a {f:5:Bernkastel} y a Battler."
Dlanor,"""... Independientemente de cuán patética sea, la verdad revisada de Lady {f:5:Erika} es {f:5:válida}."""
Ushiromiya Battler,"""Sí, así es. Independientemente de mi verdad, la tuya puede existir a la vez... Así funciona este mundo. Nadie las puede negar, así que incluso si hay varias verdades que se contradigan completamente, estas pueden existir al mismo tiempo. Aquí existen tantas verdades como puedas imaginar. ¡Nadie puede negarlo todo por su cuenta!..."""
Dlanor,"""Sí, así {f:5:es}... No dejaré que nadie niegue la {f:5:verdad} de Lady {f:5:Erika}."""
Furudo Erika,"""D‐Dlanor..."""
Dlanor,"""Mientras esté aquí, protegeré esa {f:5:verdad}... Sin importar cuán patética sea, no me burlaré de esa {f:5:verdad}."""
Furudo Erika,"""¡¡Aah... waaaaaaaaaaahhhhh!!"""
,"... Las palabras de Dlanor, que Erika había menospreciado antes, llevaron a Erika a tirarse de nuevo en el suelo, llorando."
Ushiromiya Battler,"""Y... ya que no existe una verdad única, todo está cubierto de tinieblas... Por lo tanto, aunque mi teoría como la de Erika son imposibles de negar, ninguna es la única verdad. ¡¡Son hechos inciertos, ninguno puede negarse y ninguno es absoluto!!..."""
Ushiromiya Battler,"""Y mientras no haya una respuesta definitiva, la Ilusión de la Bruja sigue existiendo... La única persona a la que se le permitiría exponer eso no es ni Erika ni al resto de ustedes... ¡Solo a mí! ¡¡¡No dejaré que nadie más que yo exponga la Ilusión de {f:5:Beatrice}!!!"""
{f:5:Lambdadelta},"""¡¡El veredicto está dado!!... ¡Debido a la verdad presentada por Ushiromiya Battler, la verdad de Erika ya no es la única! ¡Sin embargo, la verdad de Erika no puede negarse! ¡Por lo tanto, sus dos verdades existen simultáneamente! ¡Se revoca la conclusión del quinto juego!"""
{f:5:Lambdadelta},"""¡¡El juego vuelve a estar empatado!! ¡¡Y le transfiero mi posición de <Game Master> al Hechicero Dorado, Ushiromiya Battler!!"""
{f:5:Lambdadelta},"""¡¡Ushiromiya Battler, un paso al frente!! ¡¡Te nombro nuevo <Game Master>!! ¿Lo aceptarás? ¡¿Sí lo harás, verdad?! ¡¡¡Hazlo, nuevo Hechicero Interminable!!!"""
Ushiromiya Battler,"""¡¡Sí!! ¡¡Yo soy el nuevo <Game Master>!! ¡¡Seré el anfitrión del sexto juego!!"""
Ushiromiya Battler,"""¡¡Erika, resolvamos las cosas de una vez por todas!! ¡¡De pie!!"""
Furudo Erika,"""... S-Sí... me pondré de pie... ¡¡¡Te haré arrepentirte... de darme la oportunidad de arreglar mi orgullo!!!... ¡¡Mi ama, por favor permítame luchar contra Battler en el sexto juego!!"""
{f:5:Bernkastel},"""... Por supuesto. Claro que te daré esa oportunidad."""
{f:5:Lambdadelta},"""Wow, increíble. Que tú le ""des una oportunidad a alguien"". ¿No es esto un milagro? Bruja de los Milagros, {f:5:Bernkastel}."""
{f:5:Bernkastel},"""... Erika. Has logrado escapar con vida milagrosamente. En el sexto juego... el juego de Battler... revelarás la verdad sin importar qué... ¡¡A menos que quieras que te empuje al abismo del olvido!!"""
Furudo Erika,"""¡¡¡S-Sí, mi ama!!!... D‐Dlanor..."""
Dlanor,"""Por {f:5:supuesto}. {f:5:También} daré lo mejor de mí en el siguiente juego."""
Furudo Erika,"""¡¡Jejejejejejeje!! No pretenderé más ser una invitada. ¡¡Junto con Dlanor, romperé tu juego en mil pedazos!!"""
Ushiromiya Battler,"""Seguro. ¡¡Te invitaré a mi sexto juego!!... Lo siento, pero tu título... «Jaque Mate de la...» no me agrada mucho."""
Furudo Erika,"""Es tu juego, ¡tú puedes decidir el nombre! ¡¡Simplemente comiénzalo!!... ¡¡Yo, Furudo Erika... soy una detective antes que una bruja!!"""
Furudo Erika,"""Te acepto como el nuevo amo de este juego... ¡¡y te declaro la guerra!! Definitivamente... ¡¡definitivamente lo revelaré!! ¡¡Te mataré!! ¡¡¡Hechicero Dorado, Ushiromiya Battler!!!"""
Ushiromiya Battler,"""¡¡Sí, atácame con todo lo que tengas!! ¡¡¡Furudo Erikaaaaaaaaaaaaaaaaaaaaaaaaaa!!!"""
,"Mírame, Beato... ¡¡Me haré cargo de tu juego!!"
,"¡¡Y en este próximo juego, probaré que he comprendido por completo todos tus acertijos!!..."
