Speaker,Original Witch Hunt (OG)
Furudo Erika,"""See you later, Battler-san. ......Or, like you'd say it, <see you again>, right? <Have a nice day>...*giggle*giggle*giggle*giggle*!"""
{f:5:Lambdadelta},""".........Later, ......Battler. ......Good luck."""
{f:5:Beatrice},"""Battler-san, don't give up...! You will certainly think of a trick! I'll think as well, and I'll come to save you!!"""
Ushiromiya Battler,"""B, ......Beato.........?!"""
,"Before he could finish saying Beato's name, ......they had all disappeared.......They hadn't disappeared in a golden spray, or turned into butterflies and flown away..."
," Just as though there had never been anyone in this room since the beginning, .........everyone but him had vanished in an instant."
," Nothing remained......not their voices, their presence, their warmth, ......nor even the faint perfume Beato had worn."
, The frigid air of the room was wrapped only in the lonely sound of the wind and rain......
, With that overpowering feeling of isolation...... I finally began to realize......how horrible a punishment this would be......
Ushiromiya Battler,"""D, ......damn those bastards... ......It can't be that hard to get out of a room like this...... I mean, rooms are made so that people can come in and out of them, right...? ......If they can't do that, you wouldn't call it a room."""
,How pointless... ......It's easy to undo the lock and chain from the inside.
,"......Dammit... For some reason, I've always been clumsy......and undoing chain locks always gives me trouble."
," Oh, ......it's off. Heheh, ......heh...how pointless. Look, ......I can already open the door whenever I want..."
,......Hey......what's this cold feeling on my neck......? 
,What the hell is this.........?
,......Why is there suddenly this iron collar around my neck......that's attached to a chain? 
,"Dammit, who would do something like that..."
,"......Wh, when I reset the chain lock, it disappears. And when I take it off, it appears."
," The chain is pretty long, so I can make it pretty far out into the hallway. But it won't let go of the door..."
," Then if I close the door, .........stand on the outside and stick my hand through the crack.........maybe I can figure out how to set the chain...............Uuu......geh......"
," Why......have I always been so clumsy... ......I'm not really clumsy......it's just that me and chain locks don't go well together... Dammit, .....I hate this chain lock...I hate this chain... Why......won't it work...? Why......can't I set the chain lock from the outside......? Dammit...dammit...dammit.........Nng... ggyaaaaaaaaaaaaaaaaaahhhh...!!!"
{f:5:Beatrice},"""......Battler-san, ......Battler-san!! Hang in there...hang in there...!!"""
Ushiromiya Battler,"""..................Can't......get out.........ggh...kk......"""
,"Beato called out to Battler repeatedly, shaking his shoulders hard, ......but by now, Battler's eyes were blank."
,......The words didn't reach him......
, Bernkastel and Erika had already left.
," The game was officially suspended until Battler could think of a new trick, ......but it was doubtful that it would be resumed even after a thousand years...or more..."
{f:5:Lambdadelta},"""......Okay, I'm heading off too. ......So long, you two."""
{f:5:Beatrice},"""Th, there's no need to say 'so long'...! We'll...we'll think of a trick right away, and the game will resume! We won't take up your time...! So stay here a little longer...! Please...!!"""
{f:5:Lambdadelta},"""......We've heard those same words from many witches in the past. ......And I've heard of hardly any who've actually managed to resume their games. ......As far as I know, the only two are me......and Bern."""
{f:5:Beatrice},"""Why......why would a person who knows about that hell throw another person into it?! Just because you're bored? Is that all?!"""
{f:5:Lambdadelta},"""............Yeah, that's all. ......It's to escape from boredom. ......Because when we get bored, ......we remember. We remember that hell. ......And, you know, ......by throwing someone else down into that hell, ......we realize that, oh, we're the ones on the throwing side, ......and that means we aren't in that hell ourselves. ......If we don't keep doing that, .........then the fear of that hell will overwhelm us..."""
{f:5:Beatrice},"""......If you two managed to get out of it, then he certainly will! I will save him...!! I can say it with certainty......!!!"""
{f:5:Lambdadelta},"""With 'certainty'......? ......You swear with certainty before me, Lambdadelta, the Witch of Certainty...?"""
{f:5:Beatrice},"""Yes, with certainty...!!"""
{f:5:Lambdadelta},"""..................Very well. I was the guardian for the former you anyway. ......Though the current you is different, ......I'll take care of you one last time. ......I'll give you a parting gift."""
{f:5:Beatrice},"""And what......is that...?"""
{f:5:Lambdadelta},"""Hope. .........As long as you hold on to your 'certainty', your wishes will definitely come true."""
{f:5:Beatrice},"""............"""
{f:5:Lambdadelta},"""Are you listening? The old you was the Endless Witch Beatrice. ......You used to love detective novels that depicted impossible crimes, and you used those to make the claim that a witch existed, to make many people believe in magic... as one stage on your path to becoming a witch."""
{f:5:Beatrice},"""......Detective......novels..."""
{f:5:Lambdadelta},"""Yep. The old you was an avid reader. ......You loved detective novels, loved closed room murders......and were a super expert on impossible crimes. You searched for and found several closed room tricks, ......found the single most basic element to all of the tricks, and used that to form the core of your magical compendium."""
{f:5:Lambdadelta},"""......Didn't Battler tell you? ......He said that the old you would definitely have thought of a way out of this predicament. .........I agree with that. I guarantee it by the name of the Witch of Certainty, Lambdadelta. ......The old you would definitely have cleared up this closed room trick......"""
{f:5:Beatrice},"""............!"""
{f:5:Lambdadelta},"""......That's my parting gift to you. .........Goodbye. You've sworn to the Witch of Certainty that you will act with certainty. So I won't say farewell. ......'I'll see you again soon'."""
{f:5:Beatrice},"""Y, ......yes. ......We'll see you again...soon......!"""
,Lambdadelta vanished into thin air......
," Then, in the smoking room of the witch......the two who had held the title of Endless Witch...were left behind."
, One had empty eyes. The other supported the first by his side.
,"......Ironically, ......it was the exact opposite... of how their relationship had been in the previous game......"
