Speaker,Original Witch Hunt (OG)
Dlanor,"""L, Lady Bernkastel, give your approval for her RESURRECTION!! ......Lady Bernkastel...?! Wh, where did she go...?!"""
Gertrude,"""Search request to ceremony guards. Find Lady Bernkastel...!!"""
Chiester00,"""Understood. <All Siestas, data link>. Search format...!"""
Cornelia,"""......H, how cowardly... To think that a master......wouldn't watch her piece's duel until the end... ......Know that it is far too cowardly!!!"""
,"Erika, who was being held by Dlanor, had already realized that her master was nowhere to be seen, ......and she didn't feel lonely."
," On the contrary, ......she was relieved that she wouldn't need to be brutally scolded in the last moments of her life..."
,"""""Gods and demons. Please pass on the story of her noble passing."""""
Furudo Erika,"""......Noble...? ......Hah, .........the bad guy is supposed to die pathetically and play the main part at the climax... ......Ggh, *cackle*, .........ha...haha..."""
,I'm not anyone's piece anymore.......I can finally...control my own role...!!
Dlanor,"""L, Lady Erika...!! Y, you mustn't MOVE...!!"""
Furudo Erika,"""......Stand back... ......Stay baaaaaaaaaaaaack!!"""
,"When Erika yelled with all her soul, ......those who surrounded her were forced back and fell on their butts..."
Furudo Erika,"""I am......the Witch of Truth, Furudo Erika...... ......The Witch of Truth......is the witch...who can withstand the truth. ......Now, ......I can finally......accept the real truth about myself......"""
,The toxin of her own concept being denied raced through her.
,......Her vision was already starting to blur.
," At the other end of her twisted range of vision......were Battler and Beato, hugging each other and looking at her......"
, Their expressions are firm.
,......That's okay.
," Pity and sympathy would only make me look more pathetic.......For a loser, that sort of expression......is the best..."
Dlanor,"""Lady Erika...!! The duel is already OVER...!!"""
Zepar,"""It isn't."""
Furfur,"""Not until the pair is separated by death."""
,"""""We won't let anyone disgrace her final moments."""""
,The two demons grabbed Dlanor's shoulders and held her back...
," Dripping blood, ......breathing heavily, ...and with an awkward gait, ...Erika walked towards Beato and Battler despite it all..."
," As the blood dripped from her, it became golden flower petals, which drifted away."
,"......So, as she walked, ......she looked both divine......and beautiful."
, The duel wouldn't end until one of them died.
," So, even though it had been resolved, ......it hadn't ended."
," Beato and Battler told the people bunched around them to step back, ......and they both walked forward to face the noble loser..."
Ushiromiya Battler,"""............Erika..."""
Furudo Erika,"""......Congratulations on your resurrection. Seems you have bad luck with women. ......You'll never get a normal one to like you......"""
Ushiromiya Battler,"""......True. ......And I'd never fall in love with a normal woman."""
Furudo Erika,"""Beato. ......No, I ask this of both of you."""
{f:5:Beatrice},""".........You wish for one final clash...?"""
Furudo Erika,"""............"""
Ushiromiya Battler,"""......Erika......"""
{f:5:Beatrice},"""......Very well. ......We are not so boorish as to refuse your noble request."""
Furudo Erika,"""Thank you."""
,"As her consciousness began to waver, ......Erika raised her gun again. She pointed it at the two of them."
, Beato also......raised her gun to point at Erika.
," Then, Battler placed his hand on hers......"
{f:5:Virgilia},"""If it's already resolved, ...what more could there be to argue about...?!"""
Ronove,"""......Erika-sama........."""
Dlanor,"""Why is it......that when it has come to this......I can be of no assistance......?"""
{f:5:Lambdadelta},"""......Watch until the end. That's your job as her friend, isn't it...?"""
,Both sides silently loaded their bullets of truth without saying a word.
, The color packed into each barrel...was red...
," Then, though neither side spoke, ......did they both know what trump card the other would use......?"
Furudo Erika,""".........Now, ......at the end, ......I'd like to finally introduce myself......"""
,What's she saying? This late into the game......
, No one could imagine what red truth Erika had loaded...
Ushiromiya Battler,""".........Beato. ......Are you sure?"""
{f:5:Beatrice},"""..................Yes. I don't mind..."""
Ushiromiya Battler,"""......I understand. ............"""
{f:5:Beatrice},"""Let's at least pull the final trigger together."""
Ushiromiya Battler,"""......I know......"""
,Battler placed his hand on top of the finger that Beato had around the trigger.
{f:5:Beatrice},"""......Battler-san. ......I'm glad...I met you."""
Ushiromiya Battler,"""We will... be together... for all eternity."""
Furudo Erika,"""Ahhah, so you have to flirt right in front of me!! It's pissing me off. ......You know, I really can't stand a teary farewell scene."""
Furudo Erika,"......You know, the bad guy really does need to wear this face at the very end!!"
Ushiromiya Battler,"""......That's a nice look. ......Married life with you would probably have been fun enough to make me vomit."""
Furudo Erika,"""Of course. I'd spin you around every day, locked up in a world of pleasure that'd make you forget Beato-san right away!"""
{f:5:Beatrice},"""Haha. It's a thousand years too early for you to capture Battler's heart, little girl."""
Furudo Erika,"""Ah, your face is just the cutest too. ......This is really the way for both of us to finish things!!"""
Ushiromiya Battler,"""......Come."""
Furudo Erika,"""This is the final parting line from the detective, Furudo Erika, and my self-introduction!!"""
,"Erika spun around in a rondo, and with a magnificent and graceful motion, scattering blood and golden flower petals around her, she raised her gun."
Furudo Erika,"""{p:1:Hi, pleased to meet you! I am Furudo Erika, the detective!! I may be an uninvited guest, but please, welcome me!!}"""
Furudo Erika,"""{p:1:I am the visitor, the 18th human on Rokkenjima!!}"""
Ushiromiya Battler,"""......Sorry, but..."""
{f:5:Beatrice},"""{p:1:Even if you do join us-}"""
,"""""{p:1:There are 17 people.}"""""
