Speaker,Russian (RU)
,"...На люстре напротив — Чиеста 20.{n}Её скорострельность — 6000 выстрелов в минуту. Однако на этот раз у неё есть портативный магазин, с которым она сможет сделать все выстрелы за две секунды. Эта лентяйка кое‐как может сделать своё дело всего за пару секунд, нье."
,Медленно и демонстративно...... двое шли по красной ковровой дорожке.
,Глаза Баттлера были пусты.
,"......Если приглядеться, видно, что Эрика тащит его за руку, которую держит."
,Они не шли вместе.
,"......Эту церемонию Эрика устроила для того, чтобы покрасоваться перед всеми своей собственностью..."
,"За женихом и невестой шли Семь сестёр чистилища, держащие длинные, торжественные посохи с однокрылым орлом..."
Lucifer,"""Баттлер, придурок...... что он бездельничает... Вот почему его называют некомпетентным."""
Leviathan,"""......Я понимаю боль госпожи {f:5:Беатриче}...лучше кого бы то ни было."""
Satan,"""Всё из‐за того, что тупица Баттлер вызвал логическую ошибку! Тупица, тупица, тупица!"""
Belphegor,"""......Госпожа {f:5:Беатриче} не опустится до лени и не допустит продолжения этой свадьбы."""
Mammon,"""Конечно. Госпожа {f:5:Беатриче} жадная. Она не даст отобрать свою любимую игрушку. Она обязательно покажется..."""
Beelzebub,"""*пускает слюни* Я слышала, на этот приём собрали тонны вкусной еды!.."""
Asmodeus,"""А‐а‐а, хочу надеть свадебное платье... сейча‐а‐ас же~!!!"""
,{f:5:Бернкастель} и {f:5:Лямбдадельта} сидели на почётных местах балкона.
,"Наблюдая за шоу, они потягивали причудливые газированные коктейли..."
{f:5:Lambdadelta},""".........Великолепное свадебное платье. ......Неплохо."""
{f:5:Bernkastel},"""Представление только начинается."""
{f:5:Lambdadelta},"""Жестоко. Как думаешь, какое событие будет гвоздём программы?......Только не говори, будто всерьёз веришь, что Беато придёт. Как ты знаешь, закрытая комната Баттлера совершенна. ......Беато не смогла бы победить. Верно?.."""
{f:5:Bernkastel},""".........Ты сама слышала. Есть вероятность, что оконные печати соседней комнаты разорваны. ......Кажется, Дланор разобралась, но она не перекрыла окно, а пока просто опровергла концепцию. .........Снова вылетит в окно. Тот однокрылый орёл."""
{f:5:Lambdadelta},"""Хочешь сделать ставку?"""
{f:5:Bernkastel},"""На то, придёт ли Беато?"""
{f:5:Lambdadelta},""".........Абсолютно точно придёт."""
{f:5:Bernkastel},"""......Придёт чудесным образом."""
{f:5:Lambdadelta},"""А‐а, так не пойдёт. ......*хи‐хи*хи‐хи*."""
,"И ведьма абсолюта, и ведьма чудес были уверены, что Беато придёт."
,"Но им было очень интересно, как именно она откроет закрытую комнату и вернёт Баттлера..."
{f:5:Bernkastel},""".........Ты наблюдала из‐за кулис, так что должна знать... в чём хитрость."""
{f:5:Lambdadelta},"""Более‐менее. ......Но Эрика проделала такую адскую работу, что сейчас даже я в тупике."""
{f:5:Bernkastel},"""......Лжёшь."""
{f:5:Lambdadelta},"""Э‐э?.."""
{f:5:Bernkastel},"""Ты наверняка уже поняла. .........Баттлера можно спасти, так ведь?"""
{f:5:Lambdadelta},"""..................Можно. ......Но сложно."""
{f:5:Bernkastel},"""И если сделать этот ход...... будет раскрыта часть сердца Беато. ......Да?"""
{f:5:Lambdadelta},"""......О, так ты уже знаешь."""
{f:5:Bernkastel},""".........Эй, хочешь изменить ставку?"""
{f:5:Lambdadelta},"""На что?"""
{f:5:Bernkastel},"""На то, кто победит. Беато или Эрика."""
{f:5:Lambdadelta},"""Ладно, если ты готова поставить на Эрику."""
{f:5:Bernkastel},"""..........Я поставлю."""
{f:5:Lambdadelta},"""О, ты ставишь на Эрику? А с чего ты взяла, что победишь?"""
{f:5:Bernkastel},""".........Если этот трюк — часть сердца Беато......... Баттлер — Владелец игры — не решится раскрыть его. Поэтому они не смогут победить. Может, будет ничья. Наверняка они всё запутают и сбегут."""
{f:5:Lambdadelta},""".........Баттлер поклялся дать Беато обрести покой. ......Берн. ...Ты слишком наивна......"""
,Ставка сделана.
,"Исходя из абсолютного чуда, что Беато придёт."
,"{f:5:Вергилия}, стоящая в первом ряду, позвала Баттлера сразу же, как только он прошёл мимо."
,"Она хотела сказать ему, что оконная печать соседней комнаты не подтверждена, надеясь, что это даст ему подсказку."
,Но её быстро остановили.
,"Как только она наклонилась вперёд, две Чиесты прямо позади неё схватили её за руки."
,Мощная сила помешала ей двинуться.
,"Неспособная двигаться...... она была вынуждена оставаться там и смотреть, как Баттлер проходит мимо."
{f:5:Virgilia},"""Баттлер......"""
Ronove,"""......Даже сейчас...... он борется с закрытой комнатой. ......Но в одиночку ему оттуда не выйти. ......Он не выйдет, пока кто‐нибудь не придёт спасти его."""
{f:5:Virgilia},"""Пока она не придёт за ним...... Баттлер будет в ловушке..."""
Ronove,"""Если от этой закрытой комнаты есть ключ...... миледи наверняка найдёт его......"""
Ronove, .........Миледи. ......За свою жизнь вы преодолели множество испытаний.
Ronove," Но, прошу вас, преодолейте ещё одно..."
Ronove,"......Я уверен, что вы сможете.{n} Я, Ронове...... нисколько в этом не сомневаюсь......"
,Процессия жениха и невесты... медленно прошла по пути к могиле...... к алтарю.
,"Хотя медленная, торжественная ходьба была надлежащим этикетом, она утомляла."
,"Эрика взглянула на Баттлера.{n}......Естественно, его глаза были пусты."
,Его душа по‐прежнему была в закрытой комнате.
,Почётный караул Чиест снова громко топнул каблуками.
,В соборе опять воцарилась тишина.
,......Свадебная церемония наконец...... началась.
Zepar,"""Люди живут ради любви! Поэтому сегодня вы выполнили цель своей жизни."""
Furfur,"""О, как велика сила жить, сила любви!.. Пусть яркость этого дня осчастливит вас двоих навеки!"""
,"""""Ну же, влюблённые! Поклянитесь в любви!"""""
Zepar,"""Вместо мужа, который не может говорить‐"""
Furfur,"""Пусть жена даст клятву от имени их обоих!.."""
Furudo Erika,"""......Баттлер клянётся Эрике, и Эрика клянётся Баттлеру поддерживать друг друга в болезни и в здравии."""
Ushiromiya Battler,""".........Гх......... гх‐х..."""
Furudo Erika,"""......Я не расслышала, Баттлер... Если у вас есть возражения — выскажите их более чётко и громко."""
Ushiromiya Battler,"""......Чё... р...т......"""
Furudo Erika,"""Если вам есть что сказать, для начала выберитесь из закрытой комнаты логической ошибки. ........Не беспокойтесь. Я буду поддерживать вас до тех пор, пока этот день не настанет. ......*хи‐хи*...... *хи‐хи*хи‐хи*хи‐хи*хи‐хи*!!!"""
,"""""Вы слышали их клятву. О, да будет эта клятва вечной!.."""""
,Их подчиняющий брак отпраздновали бурными аплодисментами......{n}После клятвы...... они обозначат связь физически.
,......Обменявшись кольцами.
,......Кольцо территориального лорда с выгравированным на нём однокрылым орлом на пальце Баттлера перейдёт к Эрике.
,И тогда она станет правительницей этой игровой доски...
,"А в обмен...... на палец Баттлера будет надето бриллиантовое кольцо, подготовленное Эрикой."
,"......На первый взгляд оно похоже на кольцо, украшенное большим бриллиантом."
,......Однако оно проклянёт Баттлера на вечное подчинение и отметит его как чужую собственность......
Zepar,"""Что ж, пусть пара обменяется кольцами!.."""
Furfur,"""......Раз пальцы мужа не могут двигаться, пусть жена поддержит его!.."""
,Эрика почтительно взяла правую руку Баттлера...... и медленно стянула с его безымянного пальца кольцо территориального лорда......
,Это кольцо ему доверила Беато. ......Эрика... украла его.
Furudo Erika,"""Это кольцо оставила она, да?.. Хех... хе‐хех......... Каково видеть его у меня?.."""
Ushiromiya Battler,"""......в... а......"""
Furudo Erika,"""Э? Я вас не слышу. Скажите ещё раз."""
Ushiromiya Battler,"""......Убирайся...... в ад......"""
Furudo Erika,"""А, вот что. Тогда не о чем беспокоиться, Баттлер."""
,"Эрика прижала губы к его мочке уха, будто собираясь укусить...... и сказала ему, где они."
Furudo Erika,"""......Мы уже там. *хи‐хи*........."""
,"Медленно...... она взяла кольцо Беато, которое украла у Баттлера...... и надела его на свою левую руку..."
Zepar,"""А теперь, невеста, можешь дать жениху своё кольцо."""
Furfur,"""......Потрясающее кольцо. .........Кандалы, которые вечно будут сковывать его."""
Furudo Erika,"""*хи‐хи*. ......Да...... сделано на заказ."""
,"Даже пустые глаза Баттлера видели бриллиантовое кольцо, которое держала Эрика.{n}Оно напоминало её саму."
,Снаружи ярко сияло...... обладало абсолютной твёрдостью и не гнулось ни под чьей волей.
,"А внутри у него...... символизируя то, что оно никогда не отпустит жертву, в которую вонзилось...... было восемь острых шипов, направленных внутрь."
,"Будь они на внешней стороне, оно бы напоминало ошейник адского сторожевого пса."
,......Но кто помещает их внутрь?..
,"Когда поворачиваешь бриллиант, шипы скрываются или показываются."
,"......Если повернуть его, уже просунув в него палец...... внутренние шипы вонзятся и не отпустят до конца времён."
,"......Так окажется в ловушке даже его душа...... и его тело, разум и душа будут вынуждены служить Эрике во веки веков."
Ushiromiya Battler,""".........Ты... что... издеваешься?.. ............Кто......"""
,"Кто, чёрт возьми, станет носить такое кольцо?"
,......Он даже не смог закончить такую простую фразу.
,"И кроме того, эти неуклюжие слова были его единственным методом сопротивления..."
,"Она подняла левую руку Баттлера...... и погладила его безымянный палец, словно пробуя на вкус."
,......Эрика прижала подчиняющее кольцо к кончику его пальца...
,"Когда кольцо делают слишком узким, оно может причинять боль и раздражать, если его нельзя снять."
,"Но...... это кольцо не было предназначено для того, чтобы его снимали...... поэтому его внутренний диаметр был безжалостно сужен."
,Такое маленькое кольцо причиняло бы боль даже без шипов......
Furudo Erika,"""Это кольцо запрёт ваше тело, сердце и душу...... навечно. ......И вы станете вечной живой куклой......... Я не дам вам умереть."""
Furudo Erika,"""......Я буду бесконечно осквернять и унижать вас...... и каждый раз, когда я забуду вкус победы...... ваше тело будет напоминать мне. .........Снова...... и снова............ Если можете откусить себе язык, сейчас самое время......... Как только оно будет на вашем пальце... вы не сможете даже этого."""
Ushiromiya Battler,"""......Ф‐ф...... г...х......"""
,У Баттлера даже не было сил прикусить язык.
,"......Даже если бы были...... он не хотел сдаваться, пока не найдёт способ вырваться из закрытой комнаты, и поэтому не мог покончить с собой."
,"Однако, приняв кольцо...... он никогда не сможет думать даже о том, как выбраться из комнаты, не то что о самоубийстве......"
Ushiromiya Battler,"""П...... пре... прекра...... ти........."""
Furudo Erika,"""Ни за что. ......Смотрите...... я...... натягиваю его вам на палец......"""
Ushiromiya Battler,"""Гх...... гья‐а...... бо‐... бо‐ольно......... гх‐х... агх..."""
,"Это была не просто боль от того, когда на палец насильно надевают узкое кольцо."
,......Проклятье кольца...... отчаянно мучило Баттлера изнутри.
,Эта боль всегда будет пытать его.
,"......Но, к счастью..."
,"Сила кольца лишила даже сердца, которое могло бы осознать эту боль......"
,Эрика продолжала завинчивать ничтожно маленькое дьявольское кольцо...
Ushiromiya Battler,"""Больно............!.........!!! ...Это... невозможно......... Оно ни за что...... не наденется......"""
Furudo Erika,"""......Не переживайте. ......Наденется...... Уже почти..."""
,Изо рта Эрики капнула серебряная нить...... и она с непристойным смехом пропитала ею палец и кольцо.
Furudo Erika,"""......Расслабьтесь. Мы мигом...... его наденем... Не тратьте энергию на сопротивление. ......Если перестанете сопротивляться, будет не так больно. ......Видите? ......Теперь оно просто скользит......"""
Ushiromiya Battler,"""Не‐е......... е‐е......... е‐ет!.."""
,Медленно... медленно...... кольцо опускалось по пальцу Баттлера всё ниже... и ниже.
,"На его палец натягивали железное кольцо боли и унижения, которое никогда нельзя будет снять..."
Ushiromiya Battler,"""А‐а......... гх..................гья‐а........."""
Furudo Erika,"""......Ну‐у же...... смотрите. ......Оно уже почти внизу, видите?.."""
Ushiromiya Battler,"""...Больно...... боль... но...... гх‐х...... Сними... его......"""
,"Дьявольское кольцо сжало палец...... так, что казалось, будто он сейчас отломится вместе с костью."
,"......Могло ли затуманенное, мучительное выражение Баттлера...... в полной мере описать, какой невыносимой была эта гадкая боль?.."
Furudo Erika,"""......Вот так. .........Раз всё готово...... добавим последний штрих. А после...... вы будете моим...... навеки......"""
,Эрика дотронулась до огранки бриллианта кольца.
,......Если она повернёт её...... шипы вонзятся... и никогда больше не отпустят...
Ushiromiya Battler,"""Не‐.........нет...... прекра... ти........."""
Furudo Erika,"""Ладно. ......Скажите 'Простите меня, госпожа Эрика', и я остановлюсь."""
Ushiromiya Battler,"""............П... ......правда?.."""
Furudo Erika,"""'Прошу вас, простите меня, госпожа Эрика. Я клянусь провести всю свою оставшуюся жизнь с ошейником на шее, как ваша собачка, так что хотя бы избавьте меня от этого кольца.'......Если скажете, я не буду заставлять вас надевать его."""
Ushiromiya Battler,"""......П‐.........п‐.........п‐........."""
Furudo Erika,"""......А‐а‐а?.. ......Я вас совсем не слышу..."""
Ushiromiya Battler,{a:c:Я......... не прощу тебя......}
Ushiromiya Battler,"""......Я никогда... тебя не прощу......"""
Furudo Erika,"""За то, что заставляю вас страдать?.."""
Ushiromiya Battler,"""Нет. ...Я... никогда... не прощу тебя...... за то, что ты осквернила...... кольцо... Беато........."""
,"Хотя глаза Баттлера должны были быть затуманены, на мгновение в них появилась твёрдость."
,Но только на мгновение.
,Баттлер израсходовал последнюю долю своего мимолётного сопротивления...... только чтобы сказать эти слова.
,"В смутном сознании он даже прикусил язык, чтобы быть настороже...... чтобы сказать слова сопротивления......"
Furudo Erika,""".........Конечно. Всё‐таки вы не из тех псов, которых можно приручить. Но так даже лучше."""
,Эрика улыбнулась. ......И повернула бриллиант.
,В тот же момент...... Баттлер издал глухой крик...... и запрокинул голову...
Ushiromiya Battler,"""Гх...... гах... а‐а......... а‐а‐а!!!"""
,Его беззвучный вопль никто не слышал. ......Однако он до сих пор раздавался по всему собору......
