Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"...I've worked close to Milady, seeing her in all seasons, and thought I knew everything about her. ","...I worked close to Milady, saw her in all seasons, and I thought I knew everything about her.",[=UP],…自分はお嬢様の近くに仕え、春夏秋冬の全ての姿を見て、その全てを知り尽くしているつもりでいた。,[=JP],"...Я работал рядом с миледи много лет и видел её в разных ситуациях, поэтому полагал, что знаю о ней всё.","...Eu trabalhei perto dela, a vi em todas as estações, e pensei que soubesse tudo sobre ela.",…我在小姐身邊工作，把小姐春夏秋冬的各種樣子全看在了眼裡，自以為了解了她的一切。,…我在小姐身边工作，把小姐春夏秋冬的各种样子全看在了眼里，自以为了解了她的一切。,"... Ho lavorato vicino a Milady, l'ho vista in ogni stagione, e ho pensato di sapere tutto su di lei.","Avevo lavorato a fianco della signorina, osservandola in tutti i periodi dell'anno, e credevo di sapere ogni cosa su di lei...","...Leydi'ye oldukça yakın çalışıyordum, onu her mevsim görüyordum ve onun hakkında her şeyi bildiğimi sanıyordum."
,"...But that was all limited to one side of her, the Milady of Rokkenjima. ","...But that was only a single limited side of her, Milady of Rokkenjima.","...But that was only limited to one side of her, Milady of Rokkenjima.",…でもそれは、六軒島でのお嬢様という限定された一面でしかなかったのだ。,[=JP],"...Но это касалось только одной её стороны, миледи на Роккенджиме.","...Mas essa era apenas um lado dela único e limitado, a ojou‐sama de Rokkenjima.",…但這其實，僅僅只是她在六軒島上名為千金小姐的這一面而已。,…但这其实，仅仅只是她在六轩岛上名为千金小姐的这一面而已。,"... Ma era limitato solo a una parte di lei, Milady di Rokkenjima.","Ma tutto questo non era che uno dei suoi lati, ristretto al ruolo di signorina a Rokkenjima...",...Ama bu onun—Rokkenjima'lı Leydi'nin—sadece sınırlı bir yanıydı.
,...We are furniture. We serve on Rokkenjima and end our lives on Rokkenjima. ,"......We are furniture.{n}We serve on Rokkenjima, and end our lives on Rokkenjima.","......We are furniture. We serve on Rokkenjima, and end our lives on Rokkenjima.",……僕らは家具。六軒島で仕え、六軒島で生を終える。,……僕らは家具。{n}六軒島で仕え、六軒島で生を終える。,......Мы — мебель.{n}Мы служим на Роккенджиме и умираем на Роккенджиме.,"......Nós somos mobílias.{n}Nós servimos em Rokkenjima, e terminamos nossas vidas em Rokkenjima.",……我們是家具。{n}在六軒島上工作，在六軒島上終老一生。,……我们是家具。{n}在六轩岛上工作，在六轩岛上终老一生。,"... Noi siamo mobili. Serviamo a Rokkenjima, e finiamo la nostra vita a Rokkenjima.","Noi siamo mobili.{n}Lavoriamo a Rokkenjima, e finiremo le nostre vite a Rokkenjima...","......Biz mobilyayız.{n}Rokkenjima'da hizmet eder, Rokkenjima'da hayatımızı sonlandırırız."
,"...So I've come to think of Rokkenjima itself as our whole world. As though, like in Ptolemaic theory, the ocean spilled off the end of the world into an abyss. ","...So I had come to think that Rokkenjima itself was our whole world, as though—just like in the old geocentric theories—the ocean spilled off the end of the world into an abyss.","...So I had come to think that Rokkenjima itself was our whole world, as though, like in Ptolemaic theory, the ocean spilled off the end of the world into an abyss.",…だから六軒島こそが世界の全てで、六軒島の外など天動説の世界のように、世界の淵から海が零れ落ちているんじゃないかと思ってきた。,[=JP],"...Поэтому я начал думать, что Роккенджима сама по себе является нашим миром, совсем как по теории Птолемея, гласящей, что океан простирается до самого края земли, после чего падает в бездну.","...Por isso eu havia pensado que Rokkenjima em si era nosso mundo todo, como se — assim como nas velhas teorias geocêntricas — o oceano derramasse no fim do mundo em um abismo.",…所以心裡一直以為，六軒島會不會就是整個世界，六軒島外面會不會就如天動說的世界一般，大海從世界邊緣滾滾傾瀉進無盡的深淵。,…所以心里一直以为，六轩岛会不会就是整个世界，六轩岛外面会不会就如天动说的世界一般，大海从世界边缘滚滚倾泻进无尽的深渊。,"... Così ho sempre pensato che Rokkenjima fosse il nostro mondo intero, come se, come nella Teoria tolemaica, l'oceano si rovesciava alla fine del mondo negli abissi.","Perciò arrivai a concepire Rokkenjima stessa come se fosse un mondo completo, e che al di là di Rokkenjima, come in base ai dettami della teoria tolemaica,l'oceano cadesse giù dai confini del mondo.",...Böylece Rokkenjima'nın kendisinin tüm dünyamız olduğunu düşünmeye başlamıştım—tıpkı eski jeosentrik teorilerde olduğu gibi—sanki okyanus dünyanın ucundan bir boşluğa akıyordu.
,"But when I look at Milady like this, I can see how horribly narrow that outlook is. ","But as I looked at Milady like this, I realized that this was a horribly narrow outlook."," But when I look at Milady like this, I realize that this is a horribly narrow outlook.",でも、こんなお嬢様を見ていると、それがひどく狭い視野であることを思い知らされる。,[=JP],"Но когда я сейчас смотрю на миледи, то понимаю, насколько узок был мой кругозор.","Mas enquanto eu olhava para ojou‐sama assim, eu percebi que esta era uma perspectiva horrivelmente estreita.",不過在看到這樣的小姐後，我深深體會到了，這只是種視野非常狹窄的想法。,不过在看到这样的小姐后，我深深体会到了，这只是种视野非常狭窄的想法。,"Ma quando guardo Milady così, realizzo che questa è un'orribilmente ristretta visione.","Ma quando guardavo come la signorina si comportava, mi resi conto di quanto quella prospettiva fosse orribilmente ristretta...","Ama Leydi'ye böyle bakarken, bunun korkunç derecede dar bir bakış açısı olduğunu fark ettim."
,...I still can't go along with the excitement of the crowd. ,...I still couldn't keep up with the excitement of the crowd.,...I still can't go along with the excitement of the crowd.,…相変わらず大盛り上がりしているこのノリにはついていけないけれど。,[=JP],...Я всё никак не поддамся этому восторгу толпы.,...Eu ainda não conseguia acompanhar a animação da multidão.,…雖然我還是跟不上這依然熱烈火爆的氣氛。,…虽然我还是跟不上这依然热烈火爆的气氛。,... Ancora non posso assecondare l'eccitazione della folla.,Non riuscivo ancora a sostenere l'eccitazione della folla...,...Hala kalabalığın heyecanına ayak uyduramıyordum.
,"...But I feel like I can see something that ""cannot be seen"" on Rokkenjima. ","...But I felt like I had seen something that ""cannot be {y:1:‘seen’}{n:1:seen}"" on Rokkenjima.",...But I feel like I can see something that 'cannot be seen' on Rokkenjima.,…僕は、六軒島では“視えない”何かを見た気がする。,[=JP],"...Но я чувствую, что в этой толпе есть что‐то, чего ""нельзя {y:1:‘увидеть’}{n:1:увидеть}"" на Роккенджиме.","...Eu senti como se tivesse visto algo que ""não podia ser {y:1:visto}{n:1:visto}"" em Rokkenjima.",…但感覺我好像看到了，在六軒島“看不到的”什麼。,…但感觉我好像看到了，在六轩岛“看不到的”什么。,... Tuttavia sento come se io possa vedere qualcosa che “non può essere visto” su Rokkenjima.,Ma mi sembrò di vedere qualcosa che non si poteva {y:1:‘vedere’}{n:1:vedere} veramente a Rokkenjima...,"...Ama Rokkenjima'da ""{y:1:‘görülemeyecek’}{n:1:görülemeyecek}"" bir şey gördüğümü hissettim."
,......I'm not sure if this is the unseeable thing Shannon was talking about... ,.........Although I don't know if that was the {y:1:‘unseeable’}{n:1:unseeable} thing Shannon was talking about.,.........I don't know if this is the unseeable thing Shannon was talking about...,………それが紗音のいう、視えないもののことなのかはわからないけれど。,[=JP],".........Я не знаю, та ли это {y:1:‘невидимая’}{n:1:невидимая} вещь, о которой говорила Шаннон...",.........Apesar que não sei se esta era a coisa {y:1:‘invisível’}{n:1:invisível} de que Shannon havia falando.,………儘管我並不知道，這是否就是紗音所說的看不到的東西。,………尽管我并不知道，这是否就是纱音所说的看不到的东西。,... Non so se questa sia la cosa che non può essere vista di cui parlava Shannon...,"Non sapevo se fosse quella cosa che non si può {y:1:‘vedere’}{n:1:vedere} veramente, di cui Shannon parlava...",.........Gerçi Shannon'un bahsettiği {y:1:‘görülemeyen’}{n:1:görülemeyen} şey bu muydu bilemiyorum.
,...But the ocean still doesn't look blue to me... ,I still can't see the ocean as blue..., But I still can't see the ocean as blue...,まだ僕に、海が青くは見えない…。,[=JP],Но океан все ещё не кажется мне синим...,Eu ainda não consigo ver o oceano como azul...,我還是無法將大海，看作藍色…。,我还是无法将大海，看作蓝色…。,Ma ancora non riesco a vedere l'oceano così blu...,Ma non riuscivo ancora a vedere il blu dell'oceano...,Okyanusu hala mavi olarak göremiyorum...
Ushiromiya Krauss,"""Wasn't the cultural festival at Jessica's school today? ...How is the principal doing?"" ","""Wasn't today the cultural festival at Jessica's school? ...Has the principal been doing well?""","""Wasn't today the cultural festival at Jessica's school? ...Was the principal doing well?""",「今日は朱志香の学校の文化祭だったな。…校長先生はお元気でおられたかね？」,[=JP],"""У Джессики сегодня в школе проходил культурный фестиваль, не так ли? ...Как там поживает директор?""","""Hoje não foi o festival cultural da escola de Jessica? ...Como o diretor estava?""",「今天是朱志香學校開文化祭的日子吧。…校長先生精神可好呀？」,「今天是朱志香学校开文化祭的日子吧。…校长先生精神可好呀？」,"""Oggi non c'era il festival culturale della scuola di Jessica? ... Come stava il preside?""","""Oggi alla scuola di Jessica c'era il festival... Come stava il preside?""","""Bugün Jessica'nın okulunda kültür festivali yok muydu? ...Müdür nasıl görünüyordu?"""
Ushiromiya Natsuhi,"""...He seemed to be in good health. That's right, Diet Member Takamiya was also there. He said to give you his regards."" ","""...Yes, he seemed to be in good health. Oh, that's right, Ms. Takamiya was also there. She was particularly insistent that I give you her regards.""","""...Yes, he seemed to be in good health. That's right, Member Takamiya also came. She said to leave it to her.""",「…えぇ、お元気なようでした。そうそう、高宮議員もお出でになっておりました。あなたによろしくと特に言っておりましたよ。」,「…えぇ、お元気なようでした。そうそう、高宮議員もお出でになっておりました。あなたによろしくと特に言っておりましたよ」,"""...Похоже, что он находится в добром здравии. Да, одна из членов, Такамия‐сан, тоже пришла. Она попросила предоставить это ей.""","""Sim, ele parecia estar em boa saúde. Oh, é mesmo, a Sra. Takamiya também estava lá. Ela foi particularmente insistente que eu lhe desse os cumprimentos dela.""",「…嗯，看起來很精神。對了，高宮議員也有出席。他特別交代過要我代他向你問好。」,「…嗯，看起来很精神。对了，高宫议员也有出席。他特别交代过要我代他向你问好。」,"""... Sì, sembrava in buona salute. Giusto, è arrivato uno dei membri, Takamiya. Ha detto di lasciar fare a lei.""","""...Bene, sembrava in buona salute. Giusto, c'era anche il parlamentare Takamiya. Mi ha chiesto di mandarti i suoi saluti.""","""...Evet, sağlığı iyi gibiydi. Doğru ya, Bayan Takamiya da oradaydı. Sana selamlarını iletmem konusunda özellikle ısrarcıydı."""
Ushiromiya Krauss,"""Hmm, busy as usual?"" ","""Hmm, busy as usual?""",[=UP],「ふむ、相変わらずご多忙そうかね？」,[=JP],"""Хм‐м, занята, как и обычно?""","""Hmm, ocupada como sempre, não?""",「是嘛，他看起來還是那麼忙嗎？」,「是嘛，他看起来还是那么忙吗？」,"""Hmm, impegnata come al solito?""","""Mmh, impegnato come sempre?""","""Hmm, her zamanki gibi meşgul mü?"""
Ushiromiya Natsuhi,"""It appeared so. That person is also very energetic. Oh, and I believe President Emoto also made an appearance."" ","""It appeared so. She is a very energetic person. Oh, yes, there was also President Enomoto.""","""It appeared so. That person is also very energetic. That's right, then, I think President Emoto also came.""",「そのようでした。あの方も精力的な方です。そうそう、あと榎本会長もお出ででしたっけ。」,「そのようでした。あの方も精力的な方です。そうそう、あと榎本会長もお出ででしたっけ」,"""Похоже на то. Тоже фонтанирует энергией. О, кажется, и президент Эмото тоже пришёл.""","""Parecia que sim. Ela é uma pessoa muito enérgica. Ah, sim, o presidente Enomoto também estava lá.""",「看起來是的。他也是位精力旺盛的人。對了，榎本會長好像也有出席呢。」,「看起来是的。他也是位精力旺盛的人。对了，榎本会长好像也有出席呢。」,"""Così pare. Quella persona è molto energica. Giusto, allora credo che sia arrivato anche il presidente Emoto.""","""Così pare. È anche una persona molto attiva. Oh, e credo che dopo si fosse aggiunto anche il presidente Enomoto.""","""Öyle görünüyor. O çok enerjik bir insan. Oh, evet, Başkan Enomoto da oradaydı."""
,"Naturally, the topic of Jessica's cultural festival came up at dinner. ","Naturally, the topic of Jessica's cultural festival came up at dinner.",[=UP],当然、夕食の席では、朱志香の文化祭の話題が出た。,[=JP],"Естественно, что беседа за ужином не обошла стороной культурный фестиваль Джессики.","Naturalmente, o tópico do festival cultural de Jessica surgiu no jantar.",晚餐的席上，也理所當然地談到了朱志香文化祭的話題。,晚餐的席上，也理所当然地谈到了朱志香文化祭的话题。,"Naturalmente, la questione del festival culturale di Jessica venne fuori a cena.","Naturalmente, durante la cena venne fuori la questione del festival scolastico di Jessica.",Doğal olarak Jessica'nın kültür festivali konusu yemekte gündeme geldi.
,"School events often became social gatherings for local volunteers. It was the same for the Ushiromiya family, who were celebrities around here. ","School events often became social gatherings for influential people.{n}It was the same for the Ushiromiya family, who were big names around this area."," School events often became social gatherings for local volunteers. It was the same for the Ushiromiya family, who were celebrities around here.",学校の行事は地元の有力者たちの社交場となることが多い。この辺りの名士である右代宮家にとってもそれは同じだった。,学校の行事は地元の有力者たちの社交場となることが多い。{n}この辺りの名士である右代宮家にとってもそれは同じだった。,"Школьные мероприятия часто становились собранием местных волонтеров.{n}То же самое было и с семьёй Уширомия, члены которой были кем‐то вроде местных знаменитостей.","Eventos escolares geralmente tornavam‐se reuniões sociais para pessoas influentes.{n}Era o mesmo para a família Ushiromiya, que eram grandes nomes da região.",學校的活動經常會成為當地有權有勢人士的社交場所。{n}對於這一帶的名門右代宮家來說也是如此。,学校的活动经常会成为当地有权有势人士的社交场所。{n}对于这一带的名门右代宫家来说也是如此。,"Gli eventi scolastici diventano spesso dei ritrovi per i volontari locali. È stato lo stesso per la famiglia Ushiromiya, i cui membri sono delle celebrità da queste parti.","Gli eventi della scuola erano spesso un'occasione di ritrovo per le persone influenti del posto.{n}Valeva lo stesso per la famiglia Ushiromiya, i cui membri erano delle celebrità locali.",Okul etkinlikleri genellikle itibarlı kişiler için sosyal toplantılara dönüşür.{n}Bu bölgede büyük bir isim olan Ushiromiya ailesi için de durum aynıydı.
,"Natsuhi remembered the name of one VIP after another at that social gathering, telling Krauss the news about them. ","As Natsuhi remembered the names of the important people at the social, she updated Krauss on the news concerning them."," By remembering the names of the important people at the informal gathering, Natsuhi told Krauss the news.",夏妃は、親睦会であった要人たちの名を思い出しては、蔵臼に近況を伝えるのだった。,[=JP],"Вспоминая имена людей, собравшихся на неофициальную встречу, Нацухи делилась с Крауссом новостями.","Enquanto Natsuhi lembrava os nomes das pessoas importantes da sociedade, ela atualizou Krauss das notícias a respeito delas.",夏妃回想著在聯誼會上碰到的要人們的名字，一想起一個就向藏臼報告起他們的近況。,夏妃回想着在联谊会上碰到的要人们的名字，一想起一个就向藏臼报告起他们的近况。,"Ricordando i nomi delle persone importanti presenti all'incontro informale, Natsuhi parlò a Krauss delle novità.","Natsuhi menzionò i nomi dei vari vip presenti al raduno, e raccontò a Klaus le loro ultime novità...","Natsuhi sosyal etkinlikteki önemli kişilerin isimlerini hatırladıkça, Krauss'u bu kişilerle ilgili gelişmeler konusunda bilgilendirdi."
,...Jessica didn't really have any interest in that discussion and rudely slurped her pumpkin soup. ,"...Jessica didn't really have any interest in that discussion, and rudely slurped her pumpkin soup.",[=UP],…朱志香は特にそんな会話に関心も持たず、カボチャのスープを行儀悪くずるずると音を立ててすする。,[=JP],"...Джессике была не особо интересна их беседа, поэтому она, не особо заботясь о приличиях, хлебала свой тыквенный суп.","...Jessica não tinha realmente nenhum interesse naquela discussão, e rudemente tomou sua sopa de abóbora fazendo barulho.",…朱志香對這種對話沒什麼興趣，不禮貌地發出淅淅簌簌的聲音吮吸著南瓜湯。,…朱志香对这种对话没什么兴趣，不礼貌地发出淅淅簌簌的声音吮吸着南瓜汤。,... Jessica in realtà non aveva alcun interesse in quella discussione e bevve rumorosamente la sua zuppa di zucca.,"Jessica trangugiava rumorosamente e in maniera poco educata la sua zuppa di zucca, non avendo alcun interesse a seguire quella discussione.",...Jessica bu konuşmayla hiç ilgilenmedi ve kabak çorbasını kabaca höpürdeterek içmeye başladı.
Ronoue Genji,"""...Milady, perhaps you ought to take more care with your manners."" ","""......Milady. I would hesitate to call those appropriate manners.""","""......Milady. Are those manners appropriate?""",「……お嬢様。あまりお行儀がよろしくないかと。」,「……お嬢様。あまりお行儀がよろしくないかと」,"""......Миледи, разве такие манеры приемлемы?""","""......Ojou‐sama. Eu hesitaria em chamar essas de maneiras apropriadas.""",「……小姐。您這樣有點不太禮貌。」,「……小姐。您这样有点不太礼貌。」,"""... Milady. Sono consone queste maniere?""","""...Signorina. Temo che il suo galateo sia alquanto carente.""","""......Leydim. Buna uygun bir davranış demekte tereddüt ediyorum."""
Ushiromiya Jessica,""".........Yeah, yeah, sorry 'bout that."" ","""............Yeah yeah, sorry 'bout that.""",[=UP],「…………へいへい、そりゃあ悪かったぜ。」,「…………へいへい、そりゃあ悪かったぜ」,"""............Ладно, ладно, уж извините меня, такую бескультурную.""","""............Tá, tá, desculpa por isso.""",「…………曉得曉得，這可真是抱歉嘞。」,「…………晓得晓得，这可真是抱歉嘞。」,"""... Sì, sì, scusa.""","""...Afferrato, scusami.""","""............Tamam, tamam, bunun için üzgünüm."""
Ushiromiya Natsuhi,"""Jessica, how many times must I tell you to watch your language?"" ","""Jessica. I am always telling you to do something about your speech.""","""Jessica. I am always telling you watch your language.""",「朱志香。そういう言葉遣いは改めるよう、いつも言っていますよ。」,「朱志香。そういう言葉遣いは改めるよう、いつも言っていますよ」,"""Джессика. Сколько можно тебе повторять следить за своей речью.""","""Jessica. Estou sempre lhe dizendo para fazer algo sobre sua fala.""",「朱志香。我可一直都有在提醒你，讓你改改那措辭。」,「朱志香。我可一直都有在提醒你，让你改改那措辞。」,"""Jessica. Ti ho sempre detto di riguardare il tuo linguaggio.""","""Jessica. Quante volte ti ho detto di non usare quel linguaggio?""","""Jessica. Sana her zaman konuşmanla ilgili bir şeyler yapmanı söylemiyor muyum?"""
Ushiromiya Jessica,"""...Yes Ma'am."" ","""......Yes.""",[=UP],「……はい。」,「……はい」,"""......Угу.""","""......Sim.""",「……是。」,[=CHT],"""... Sì.""","""...Scusa.""","""......Evet."""
,"Jessica answered, discouraged. When he saw that, Krauss smiled a little and paused his conversation with Natsuhi. ","Jessica answered, discouraged.{n}When he saw that, Krauss smiled a little and interrupted his conversation with Natsuhi.","Jessica answered, discouraged. When he saw that, Krauss smiled a little and interrupted his conversation with Natsuhi.",朱志香は憮然と答える。それを見て、蔵臼は少し微笑むと夏妃との話を中断した。,朱志香は憮然と答える。{n}それを見て、蔵臼は少し微笑むと夏妃との話を中断した。,"Уныло ответила Джессика.{n}Увидев это, Краусс слегка улыбнулся и вмешался в их с Нацухи разговор.","Jessica respondeu, desapontada.{n}Quando viu aquilo, Krauss sorriu um pouco e interrompeu sua conversa com Natsuhi.",朱志香不高興地回答著。{n}看到這副樣子，藏臼微微笑了笑，暫停了和夏妃的談話。,朱志香不高兴地回答着。{n}看到这副样子，藏臼微微笑了笑，暂停了和夏妃的谈话。,"Jessica rispose, scoraggiata. Quando la vide, Krauss sorrise e interruppe la sua conversazione con Natsuhi.","Rispose mogia Jessica.{n}Nell'assistere a tale scena, Klaus fece un piccolo sorriso, e interruppe la sua conversazione con Natsuhi.",Jessica morali bozuk bir şekilde cevap verdi.{n}Krauss bunu görünce biraz gülümsedi ve Natsuhi ile konuşmasını yarıda kesti.
Ushiromiya Krauss,"""How was the festival for you, Jessica?"" ","""How was the festival for you, Jessica?""",[=UP],「朱志香の方はどうだったかね、文化祭は。」,「朱志香の方はどうだったかね、文化祭は」,"""Джессика, тебе понравился фестиваль?""","""Como foi o festival para você, Jessica?""",「朱志香你這邊的文化祭過得怎麼樣呀？」,「朱志香你这边的文化祭过得怎么样呀？」,"""Come è stato il festival secondo te, Jessica?""","""Come è andata al festival scolastico, Jessica?""","""Jessica, festival senin için nasıl geçti?"""
Ushiromiya Jessica,"""Huh? Ah, ...well, it was okay!"" ","""Huh? Ah, ......well, okay!""",[=UP],「え？　あ、……あぁ、まぁ！」,[=JP],"""Что? Ах... Ну, ничё так!""","""Hã? Ah, ......foi bem...""",「哎？啊，……啊啊，還成！」,「哎？啊，……啊啊，还成！」,"""Huh? Ah... beh, è andato bene!""","""Eh? Ah... Beh, tutto bene!""","""Ha? Ah, ......şey, güzeldi!"""
Ushiromiya Natsuhi,"""I was watching. You did an excellent job."" ","""I was watching. You did a good job.""",[=UP],「見ていましたよ。よく頑張っていましたね。」,「見ていましたよ。よく頑張っていましたね」,"""Я всё видела. Ты хорошо потрудилась.""","""Eu estava assistindo. Você fez um bom trabalho.""",「我去看過了。真是努力了呢。」,「我去看过了。真是努力了呢。」,"""L'ho visto. Hai fatto un buon lavoro.""","""Ti ho osservata. Hai dato del tuo meglio.""","""İzliyordum. İyi iş çıkardın."""
Ushiromiya Jessica,"""Huh, ...huh?! ...A-Ahahahaha, w-well!"" ","""Huh, ......huh?! Ah, ......ahahahaha, y‐yeah, I guess!""","""Huh, ......huh?! Ah, ......ahahahaha, w, well!""",「え、……え？！あ、……あはははは、ま、まぁね！」,「え、……え？！　あ、……あはははは、ま、まぁね！」,"""А... Что?! Ах... а‐ха‐ха‐ха‐ха, н‐ну!""","""Hã, ......hã?! Ah, ......ahahahaha, s‐sim, eu acho!""",「哎、……哎？！啊、……啊哈哈哈哈，一、一般啦！」,[=CHT],"""Huh... huh?! Ah... ahahahaha, b-bene!""","""Eh... eh?! A-Ahahahaha, b-beh!""","""Ha, ......huh?! Ah, ......ahahahaha, e-evet, sanırım!"""
,Jessica's face turned bright red. ,Jessica's face turned bright red.,[=UP],朱志香の顔が真っ赤になる。,[=JP],Лицо Джессики сделалось багровым.,O rosto de Jessica ficou completamente vermelho.,朱志香的臉變得通紅通紅的。,朱志香的脸变得通红通红的。,La faccia di Jessica si tinse di un rosso acceso.,Il viso di Jessica si tinse di un rosso acceso...,Jessica'nın yüzü kıpkırmızı oldu.
,...She probably hadn't imagined that Natsuhi would actually come to see her on stage. ,...She probably hadn't thought that Natsuhi would actually come to see her on the stage.,[=UP],…まさか夏妃が自分の舞台を見に来てくれるとは思わなかったのだろう。,[=JP],"...Она и не думала, что Нацухи может прийти, чтобы посмотреть на её выступление.",...Ela provavelmente não havia pensado que Natsuhi iria vê‐la no palco.,…她是沒想到夏妃竟然會來看自己的演出吧。,…她是没想到夏妃竟然会来看自己的演出吧。,... Probabilmente non aveva pensato che Natsuhi sarebbe potuta andare a vederla sul palco.,Non avrebbe mai immaginato che Natsuhi fosse venuta a vederla sul palco.,...Muhtemelen Natsuhi'nin gerçekten onu sahnede görmeye geleceğini düşünmemişti.
,She felt a mix of happiness and embarrassment. ,She felt a mix of happiness and embarrassment., She felt a mix of happiness and embarrassment.,嬉しい気持ちと恥ずかしい気持ちが入り混じる。,[=JP],Поэтому ощутила смесь радости и смущения.,Ela sentiu uma mistura de felicidade e vergonha.,欣喜與害羞之情混合在了一起。,欣喜与害羞之情混合在了一起。,Provò un misto di felicità e imbarazzo.,[=ITA],Mutluluk ve utanç karışımı bir duygu hissetti.
,"Actually, she hadn't really wanted her mother to watch, since she didn't want to be told that her music was inappropriate for the Ushiromiya family. ","Actually, she hadn't wanted her mother to watch because she didn't want to be told that her music was inappropriate for the Ushiromiya family."," Actually, she hadn't wanted her mother to watch because she didn't want to be told that her music was inappropriate for the Ushiromiya family.",実際は、右代宮家に相応しくない音楽とかそういうことを言われたくないので見られたくはない。,[=JP],"На самом деле ей не хотелось, чтобы её мать видела это, поскольку её не грела мысль выслушивать нотации о несоответствии такой музыки семье Уширомия.","Na verdade, ela não queria que sua mãe assistisse porque ela não queria que dissessem que sua música era inapropriada para a família Ushiromiya.",實際上，因為怕被說“這是與右代宮家不相稱的音樂”之類的，所以她其實並不想被媽媽看到。,实际上，因为怕被说“这是与右代宫家不相称的音乐”之类的，所以她其实并不想被妈妈看到。,"In realtà, non avrebbe voluto che sua Madre la vedesse perché non voleva sentirsi dire che la sua musica era inappropriata per la famiglia Ushiromiya.","In realtà non voleva che sua madre la guardasse, perché non voleva sentirsi dire che la sua musica era inappropriata per la famiglia Ushiromiya...",Aslında annesinin izlemesini istememişti çünkü müziğinin Ushiromiya ailesi için uygunsuz olduğunun söylenmesini istemiyordu.
,"...But it certainly didn't make her unhappy to hear a parent say she'd done a good job, after watching her try her best... ",......But it wasn't as though it didn't make her happy to hear her parent say that she did a good job after watching her try her best...,[=UP],……でも、親が自分の精一杯を見てくれて、よく頑張ったと声を掛けてくれるのは嬉しくないことではない…。,[=JP],"......Но в то же время она была обрадована словам её родителей о том, что она отлично справилась с работой, после того как им довелось увидеть её лучшее выступление...",......Mas não era como se não a deixasse feliz ouvir sua mãe dizer que ela fez um bom trabalho depois de assisti‐la fazendo o seu melhor...,……不過，母親看到了自己竭盡全力的成果，還稱讚自己“真是努力了”，那這也並不是件不高興的事…。,……不过，母亲看到了自己竭尽全力的成果，还称赞自己“真是努力了”，那这也并不是件不高兴的事…。,... Ma questo non significava che lei non fosse felice di sentire i suoi genitori dire che aveva fatto un buon lavoro dopo averla vista fare del suo meglio.,"Ma non poteva dire che fosse scontenta del fatto che un suo genitore l'avesse vista metterci tutta se stessa, e le avesse detto che aveva fatto un ottimo lavoro...",......Ama elinden gelenin en iyisini yaptığını gördükten sonra ailesinin iyi bir iş çıkardığını söylemesi onu mutlu etmiyor değildi...
Ushiromiya Natsuhi,"""Jessica acted with both composure and dignity. Fitting behavior for the students' representative."" ","""You appeared with both composure and dignity. Fitting behavior for the students' representative.""","""Jessica appeared with both composure and dignity. Fitting behavior for the students' representative.""",「朱志香もなかなか落ち着きと貫禄が出てきましたね。生徒代表に相応しい振る舞いでしたよ。」,「朱志香もなかなか落ち着きと貫禄が出てきましたね。生徒代表に相応しい振る舞いでしたよ」,"""Джессика проявила как самообладание, так и достоинство. Примерное поведение для представителя учеников.""","""Você apareceu com ambas compostura e dignidade. Comportamento adequado para a representante estudantil.""",「朱志香也表現出相當的沉著與威嚴了呢。舉止與學生代表十分相符哦。」,「朱志香也表现出相当的沉着与威严了呢。举止与学生代表十分相符哦。」,"""Jessica è apparsa calma e dignitosa. Incarnando il comportamento del rappresentante degli studenti""","""Jessica ha mostrato grande compostezza e dignità. Una condotta degna di una rappresentante degli studenti.""","""Çok soğukkanlı ve asil bir duruş sergiledin. Öğrenci temsilcisi için uygun bir davranış."""
Ushiromiya Jessica,"""...ah, ......oh, ...yeah."" ","""...ah, ............oh, ...yeah.""",[=UP],「…ぁ、…………ぁあ、…うん。」,「…ぁ、…………ぁあ、…うん」,"""...Ах... э‐э... да.""","""...Ah, ............aah, ...é.""",「…啊、…………啊啊，…嗯。」,[=CHT],"""... Ah... oh... sì.""","""...Ah... Aah... già.""","""...ah, ............oh, ...evet."""
