Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Battler,"""............N-No way......"" ","""............No, ..................no way.........""","""............N, ...............no way.........""",「…………ば、………………馬鹿な…………。」,「…………ば、………………馬鹿な…………」,"""............Н... не может быть...""","""............Não, ..................de jeito nenhum.........""",「…………怎、………………怎麼可能…………」,「…………怎、………………怎么可能…………」,"""... I... Impossibile...""","""...A... Assurdo...""","""............Hayır, ..................olamaz........."""
Shannon,"""...I-I can't believe it... Kanon did that... ......to Milady? ...That's too much!!"" ","""I, ...I can't believe it... For Kanon‐kun to do that.........to Milady, ......that's too much to accept!!""","""I, ...I can't believe it... Kanon did, .........to Milady, ......that's too much!!""",「わ、…私には信じられません…。嘉音くんが、………お嬢様をなんて、……あんまりです！！」,[=JP],"""Я... я не могу поверить, что... Канон так поступил... с миледи... это уже слишком!!!""","""Eu, ...eu não consigo acreditar... Para o Kanon‐kun ter feito isso.........com a ojou‐sama, ......isso é demais para se aceitar!!""",「我、…我無法相信…。嘉音君他，………會去把小姐，……您說得太過了！！」,「我、…我无法相信…。嘉音君他，………会去把小姐，……您说得太过了！！」,"""Non... non posso crederci... Kanon ha... Milady... questo è troppo!!""","""...N-Non posso crederci... Kanon avrebbe... fatto questo alla signorina...? Questo è troppo!!""","""Ben, ...buna inanamıyorum... Kanon-kun'un.........Leydi'ye bunu yapması, ......kabul etmek için çok fazla!!"""
Ushiromiya George,"""I feel the same as Shannon. I'm opposed to labeling Kanon-kun as the culprit."" ","""I feel the same as Shannon. I oppose labeling Kanon‐kun as the culprit.""","""I feel the same as Shannon. I oppose labeling Kanon-kun as the culprit.""",「僕も紗音に同じだよ。嘉音くんが犯人だと決め付けることには反対だ。」,「僕も紗音に同じだよ。嘉音くんが犯人だと決め付けることには反対だ」,"""Я вполне разделяю чувства Шаннон. Я категорически против клеймления Канон‐куна преступником.""","""Eu sinto o mesmo que a Shannon. Eu me oponho a rotularem o Kanon‐kun como culpado.""",「我也和紗音一樣。我反對就這麼一口咬定嘉音君是犯人。」,「我也和纱音一样。我反对就这么一口咬定嘉音君是犯人。」,"""Io la penso come Shannon. Mi oppongo all'etichettare Kanon-kun come colpevole.""","""Sono dello stesso parere di Shannon. Sono contrario a decidere arbitrariamente che Kanon-kun sia il colpevole.""","""Ben de Shannon'la aynı düşünüyorum. Kanon-kun'un suçlu olarak damgalanmasına karşıyım."""
Ushiromiya Rosa,"""Then is the culprit Gohda-san or Kumasawa-san? Tell me who's more suspicious."" ","""Then is the culprit Gohda‐san or is it Kumasawa‐san? Tell me who's more suspicious.""","""Then is the culprit Gohda-san or Kumasawa-san? Tell me who's more suspicious.""",「なら、郷田さんと熊沢さん、どっちが犯人なの？　怪しい方を教えて。」,「なら、郷田さんと熊沢さん、どっちが犯人なの？　怪しい方を教えて」,"""Тогда преступник Года‐сан или Кумасава‐сан? Скажи мне, кто наиболее подозрителен.""","""Então o culpado é o Gohda‐san, ou seria a Kumasawa‐san? Diga então, quem é mais suspeito.""",「那你們說，鄉田與熊澤婆婆，哪一個是犯人？來告訴我誰比較可疑。」,「那你们说，乡田与熊泽婆婆，哪一个是犯人？来告诉我谁比较可疑。」,"""Allora è Gohda-san o Kumasawa-san? Dimmi chi è più sospetto.""","""Allora il colpevole è Gouda-san o Kumasawa-san? Dimmi chi è il più sospettabile.""","""O hâlde, Gohda-san mı yoksa Kumasawa-san mı, hangisi suçlu? Bana kimin daha şüpheli olduğunu söyle."""
,"""""I-I-I-It wasn't us!!"""" ","""""I‐i‐i‐it wasn't us!!""""","""""I I I, It wasn't us!!""""",「「わわわ、私たちではありません！！」」,[=JP],"""""Я... я.... я... это были не мы!!!""""","""""N‐N‐N‐Não fomos nós!!""""",「「不不不、不是我們！！」」,「「不不不、不是我们！！」」,"""""N-N-N-Non siamo stati noi!!""""",[=ITA],"""""B‐B‐B‐Biz değildik!!"""""
Ushiromiya Rosa,"""If it wasn't Kanon-kun, then who could've locked this door? How about it, Shannon-chan? George-kun? ...Huh? Huh huh huh...?"" ","""If it wasn't Kanon‐kun, then who could have locked this door? Shannon‐chan. George‐kun. ......Well? Well, well, well...?""","""If it wasn't Kanon-kun, then who could have opened this door? Shannon-chan. George-kun. ......Right? Right right right...?""",「嘉音くんじゃなくて、この扉を施錠できるのは、誰なの？　紗音ちゃん。譲治くん。……ねぇ？　ねぇねぇねぇ…？」,[=JP],"""Если не Канон‐кун, то кто ещё мог открыть эту дверь? Шаннон‐чан. Джордж‐кун. ......Верно ведь? Верно, верно, верно?..""","""Se não foi o Kanon‐kun, então quem poderia ter trancado a porta? A Shannon‐chan. O George‐kun. ......Hein? Hein, hein, hein...?""",「不是嘉音君，卻能鎖上這扇門的，會是誰？紗音。讓治君。……說呀？說呀說呀說呀…？」,「不是嘉音君，却能锁上这扇门的，会是谁？纱音。让治君。……说呀？说呀说呀说呀…？」,"""Se non è stato Kanon-kun, allora chi avrebbe potuto aprire questa porta? Shannon-chan. George-kun. ... Giusto? Giusto, giusto, giusto...?""","""Se non è stato Kanon-kun, allora chi avrebbe potuto sbloccare questa porta? Shannon‐chan. George‐kun. Che dite, eh? Eh, eh, eh...?""","""Eğer Kanon-kun yapmadıysa, o zaman bu kapıyı kim kilitlemiş olabilir? Shannon-chan. George-kun. ......Evet? Evet, evet, evet...?"""
,"Aunt Rosa closed in on Shannon-chan and George-aniki, laughing unpleasantly. ","Auntie Rosa closed in on Shannon‐chan and George‐aniki, laughing unpleasantly.","Rosa oba-san closed in on Shannon-chan and George-aniki, laughing unpleasantly.",楼座叔母さんは、気持ち悪く笑いながら紗音ちゃんと譲治の兄貴に詰め寄る。,[=JP],"Тётя Роза давила на Шаннон‐чан и Джорджа‐аники, неприятно посмеиваясь.","A tia Rosa se aproximou da Shannon‐chan e do George‐aniki, rindo de forma desagradável.",樓座姑母很是惡心地笑著，對紗音與讓治大哥步步追逼。,楼座姑母很是恶心地笑着，对纱音与让治大哥步步追逼。,"Rosa oba-san si avvicinò a Shannon-chan e George-aniki, ridendo sgradevolmente.","Ridendo in maniera sgradevole, zia Rosa pressò Shannon-chan e il fratellone George.","Rosa Teyze, Shannon-chan ve George-aniki'ye doğru tatsız bir şekilde gülerek yaklaştı."
,"...Of course, they couldn't say anything back. ","...Of course, they couldn't say anything back.",[=UP],…もちろん、二人は何も言い返せなかった。,[=JP],"...Разумеется, им нечего было на это ответить.","...É claro, eles não podiam dizer nada.",…當然，他們二人什麼都回答不出來。,…当然，他们二人什么都回答不出来。,"... Ovviamente, non seppero come rispondere.","Naturalmente, i due non seppero come rispondere.","...Doğal olarak, onlar da karşılık veremediler."
,"They wanted to believe in Kanon-kun. ...But if they did, they'd have to suspect the other servants. ","They wanted to believe in Kanon‐kun. ...But if they did, they would have to suspect the other servants."," They wanted to believe in Kanon-kun....But if they did, they would have to suspect the other servants.",嘉音くんを信じたい。…しかし信じたならば、他の使用人を疑わなければならなくなる。,[=JP],"Им хотелось верить в Канон‐куна. ...Но если они так поступят, то им придётся подозревать другую прислугу.","Eles queriam acreditar no Kanon‐kun. ...Mas se dissessem algo, eles teriam que suspeitar dos outros serviçais.",他們想相信嘉音君。…但是相信他，就必須去懷疑其他傭人。,他们想相信嘉音君。…但是相信他，就必须去怀疑其他佣人。,"Volevano credere in Kanon-kun. ... Ma se l'avessero fatto, avrebbero dovuto sospettare degli altri domestici.","Volevano credere in Kanon-kun... Ma se l'avessero fatto, avrebbero dovuto dubitare degli altri domestici.","Kanon-kun'a inanmak istiyorlardı. ...Ama inanırlarsa, diğer hizmetkârlardan şüphelenmek zorunda kalacaklardı."
,"The simplest culprit was the mystery guest, {f:5:Beatrice}. ...But she was nothing more than a guest and didn't have a master key. ","The simplest culprit was the mystery guest {f:5:Beatrice}.{n}......But she was nothing more than a guest, and didn't have a master key."," The simplest culprit was the mystery guest Beatrice.......But she was nothing more than a guest, and didn't have a master key.",一番簡単な犯人は、謎の来客ベアトリーチェだ。……しかし彼女は客に過ぎずマスターキーは持っていない。,一番簡単な犯人は、謎の来客ベアトリーチェだ。{n}……しかし彼女は客に過ぎずマスターキーは持っていない。,Самым очевидным преступником представлялась таинственная гостья {f:5:Беатриче}.{n}......Но она была всего лишь гостьей и не имела универсального ключа.,"O culpado mais simples é a misteriosa convidada {f:5:Beatrice}.{n}......Mas ela não é nada mais do que uma convidada, e não tem uma chave mestra.",最能輕易想到的犯人，是謎一樣的來客貝阿朵莉切。{n}……可她只是個客人，沒有總鑰匙。,最能轻易想到的犯人，是谜一样的来客贝阿朵莉切。{n}……可她只是个客人，没有总钥匙。,"Il colpevole più semplice era Beatrice, l'ospite misterioso. ... Ma lei non era altro che un'ospite, e non aveva un passepartout.","Il colpevole più facile da additare era {f:5:Beatrice}, l'ospite misteriosa...{n}Ma lei non era che una semplice ospite, ed era priva di un passepartout...",En basit suçlu gizemli konuk {f:5:Beatrice}'di.{n}......Ama o bir misafirden başka bir şey değildi ve master anahtarı yoktu.
,"......So, if {f:5:Beatrice} is the culprit, despite lacking a master key... ",.........Then if {f:5:Beatrice} was the culprit without a master key...,.........Then if Beatrice was the culprit without a master key...,………なら、マスターキーもなく、ベアトリーチェが犯人だとするなら。,[=JP],".........Тогда, если {f:5:Беатриче} являлась преступником без универсального ключа...",".........Então, se a {f:5:Beatrice} é o culpado sem uma chave mestra...",………如果說，即便貝阿朵莉切沒有總鑰匙，也要把她當成犯人的話。,………如果说，即便贝阿朵莉切没有总钥匙，也要把她当成犯人的话。,"... Allora, se Beatrice era il colpevole senza un passepartout...","In tal caso, se {f:5:Beatrice} era il colpevole senza che lei avesse un passepartout...",.........Peki ya {f:5:Beatrice} master anahtarı olmayan bir suçluysa...
,"...Then do we have to accept the argument that she really is a witch, who locked the door with the power of magic...? ","...Do we have to accept the argument that she really is a witch, and locked the door with the power of magic......?",[=UP],…彼女が本当に魔女で、魔法の力で施錠したと、……こういう論法を認めなくちゃならないのか……？,[=JP],"...Следует ли нам принять тот аргумент, что она действительно ведьма и заперла дверь при помощи силы магии?..","...Nós temos que aceitar o argumento de que ela é mesmo uma bruxa, e trancou este quarto com seus poderes mágicos......?",…那就必須去承認“她真的是魔女，而她是用魔法之力把門鎖上的”……這麼個邏輯了嗎……？,…那就必须去承认“她真的是魔女，而她是用魔法之力把门锁上的”……这么个逻辑了吗……？,"... Dobbiamo accettare il fatto che sia davvero una strega, e ha chiuso a chiave la porta con il potere magico...?","Dovevo accettare l'idea che lei fosse veramente una strega, e che avesse sbloccato la porta con i suoi poteri magici...?",...Onun gerçekten bir cadı olduğunu ve büyünün gücüyle kapıyı kilitlediğine dair iddiayı kabul mü etmeliyiz......?
Ushiromiya Battler,"""......That's a dirty argument... ...Dirty, ...so dirty..."" ","""............That's a filthy argument... ......Filthy...... Filthy......""","""............That's a filthy argument.........filthy......, filthy......""",「…………汚ぇ論法だ…。……汚ぇ……、汚ぇ……。」,「…………汚ぇ論法だ…。……汚ぇ……、汚ぇ……」,"""............Это подлый аргумент... подлый... подлый...""","""............Esse é um argumento imundo... ......Imundo...... Imundo......""",「…………好骯髒的邏輯…。……真是骯髒……，真是骯髒……」,「…………好肮脏的逻辑…。……真是肮脏……，真是肮脏……」,"""... È un brutto ragionamento... brutto... brutto...""","""...Che argomentazione meschina... meschina... meschina...""","""............Bu iğrenç bir argüman... ......İğrenç...... İğrenç......"""
{f:5:Beatrice},"""What are you worried about? Make it my fault. You can just make it the fault of the 19th person, the mystery guest, right? If you do, you won't have to watch this ugly battle of humans blaming each other, right...? *cackle*cackle*cackle*cackle*!"" ","""What's so difficult? Make it my fault. You can just make it the fault of the 19th person, the mystery guest, can you not? If you do, you won't have to watch this ugly battle of humans pressing each other... *cackle*cackle*cackle*cackle*!""","""What are you worried about? Make it my fault. You can just make it the fault of the 19th person, the mystery guest, right? If you do, you won't have to watch this ugly battle of humans pressing each other, right...? *cackle*cackle*cackle*cackle*!""",「何を悩む。妾のせいにしてしまえぃ。１９人目の謎の来客のせいにすれば良いではないか。そうすれば、人間どもの醜い押し付け合いを見ずに済むぞ…？くっくくくくくく！」,「何を悩む。妾のせいにしてしまえぃ。１９人目の謎の来客のせいにすれば良いではないか。そうすれば、人間どもの醜い押し付け合いを見ずに済むぞ…？　くっくくくくくく！」,"""Что тебя так беспокоит? Считай это моей виной. Ты можешь просто сделать это виной 19‐го человека, таинственной гостьи, верно? Если ты так поступишь, тогда тебе не придётся наблюдать за уродливой битвой людей, давящих друг на друга, верно?.. *Хи‐хи*хи‐хи*хи‐хи*хи‐хи*!""","""O que é tão difícil? Faça com que seja minha culpa. Você pode simplesmente dizer que é a 19ª pessoa, a convidada misteriosa, não pode? Se fizer isso, você não precisa assistir essa horrenda batalha de humanos pressionando uns aos outros... *gargalhada*gargalhada*gargalhada*gargalhada*!""",「煩惱什麼呢？歸咎在妾身頭上就好了呀。歸咎在身為第十九人的神秘來客身上不就行了嘛。汝要是這麼做了，就用不著去看人類間醜陋的互相嫁禍了哦…？呵呵呵呵呵呵呵！」,「烦恼什么呢？归咎在妾身头上就好了呀。归咎在身为第十九人的神秘来客身上不就行了嘛。汝要是这么做了，就用不着去看人类间丑陋的互相嫁祸了哦…？呵呵呵呵呵呵呵！」,"""Di cosa ti preoccupi? Dai la colpa a me. Puoi sempre addossare la colpa sulla diciannovesima persona, l'ospite misterioso, giusto? Se lo fai, non dovrai assistere a questa ripugnante battaglia fra umani che si torchiano a vicenda, no...? *cackle*cackle*cackle*cackle*!""","""Qual è il tuo cruccio? Dai pure la colpa a me. Potrai sempre addossare la colpa sulla 19ª persona, l'ospite misteriosa, no? Così facendo, non arriverai a dover assistere ad un nauseante scontro fra umani che si impongono a vicenda, dico bene...? Kuahahahahahahah!""","""Bu kadar zor olan ne? Benim suçum olduğunu söyle. Bunun 19. kişinin, gizemli misafirin suçu olduğunu söyleyebilirsin, değil mi? Bunu yaparsan, insanların birbirine girdiği bu çirkin savaşı izlemek zorunda kalmazsın... *cackle*cackle*cackle*cackle*!"""
Ushiromiya Battler,"""So then what? The culprit is the 19th person, the guest {f:5:Beatrice}. ...She's a witch, so she could lock the door without a key, using magic. ","""So then what. The culprit is the 19th person, the guest {f:5:Beatrice}. ...She's a witch, so she could lock the door without a key using magic.""","""So then what. The culprit is the 19th person, the guest Beatrice. ...She's a witch, so she could lock the door without a key using magic. ",「つまりなんだよ。犯人は１９人目の来客、ベアトリーチェ。…こいつは魔女だから、マスターキーがなくても魔法で施錠できたと。,「つまりなんだよ。犯人は１９人目の来客、ベアトリーチェ。…こいつは魔女だから、マスターキーがなくても魔法で施錠できたと」,"""Вот, значит, как. Виновен 19‐й человек, гостья {f:5:Беатриче}. ...Она ведьма, поэтому смогла запереть дверь без ключа, воспользовавшись магией.""","""Então o quê? O culpado é a 19ª pessoa, a convidada {f:5:Beatrice}. ...Ela é uma bruxa, por isso ela pode abrir portas usando magia sem precisar de uma chave.""",「所以什麼意思啊？你是說，犯人是身為第十九人的來客——貝阿朵莉切。…因為這傢伙是魔女，所以即便她沒有總鑰匙也用魔法鎖上了門。」,「所以什么意思啊？你是说，犯人是身为第十九人的来客——贝阿朵莉切。…因为这家伙是魔女，所以即便她没有总钥匙也用魔法锁上了门。」,"""E allora che cosa. Il colpevole è la diciannovesima persona, l'ospite Beatrice. ... È una strega, quindi ha potuto chiudere la porta senza una chiave usando la magia.","""E quindi? Il colpevole è la 19ª persona, l'ospite {f:5:Beatrice}. Dato che è una strega, ha potuto sbloccare la porta con la magia, senza usare un passepartout.""","""Peki sonra? Suçlu 19. kişi, konuk {f:5:Beatrice}. ...O bir cadı, master anahtar kullanmadan büyüyle kapıyı kilitleyebilir."""
Ushiromiya Battler,"Are you telling me to accept that? Damn it...! ...Damn it, damn it...!!"" ","""Are you telling me to accept that? No goddamn way...! ...No way, no goddamn way...!!""","Are you telling me to accept that? Damn it...! ...Damn it, damn it...!!""",そいつを認めろってのかよ？　ふざけるな…！　…ふざけるなふざけるな…！！」,「そいつを認めろってのかよ？　ふざけるな…！　…ふざけるなふざけるな…！！」,"""И ты говоришь, что я должен принять это как нечто само собой разумеющееся! ...Чёрт, чёрт!!!""","""Está me dizendo para aceitar isso? Sem chance...! ...Sem chance, sem a menor chance...!!""",「你是要我承認這個？開什麼玩笑…！…開什麼玩笑開什麼玩笑…！！」,「你是要我承认这个？开什么玩笑…！…开什么玩笑开什么玩笑…！！」,"Mi stai chiedendo di accettare questo? Dannazione...! ... Dannazione, dannazione...!!""","""È questo quello che mi stai chiedendo di accettare? Non scherzare...! Non scherzare, non scherzare...!!""","""Bunu kabul etmemi mi söylüyorsun? Asla olmaz...! ...Asla, asla...!!"""
{f:5:Beatrice},"""...*cackle*cackle*cackle*cackle* In the last game, I learned all your weak points. So, what will you do, what will you do...? You said you definitely wouldn't accept me, right? Then, ......you can use Kanon as the perfect sacrifice he is."" ","""......*cackle*cackle*cackle*cackle*. In the last game, I learned all of your weak points. So, what now, what now...? You said you're never going to accept me, did you not? In that case, .........you can use Kanon as a perfect sacrifice.""","""......*cackle*cackle*cackle*cackle*. In the last game, I learned all of your weak points. So, what will you do, what will you do...? You definitely weren't going to accept me, right? Then, .........you can use Kanon as a perfect sacrifice.""",「……くっくくくくくく。前回のゲームで、お前の弱点は知り尽くしているぞ。さぁ、どうするどうする…？　お前は妾を絶対に認めないのだったな？　なら、………嘉音というちょうどいい生贄を使えば良い。」,「……くっくくくくくく。前回のゲームで、お前の弱点は知り尽くしているぞ。さぁ、どうするどうする…？　お前は妾を絶対に認めないのだったな？　なら、………嘉音というちょうどいい生贄を使えば良い」,"""......*смешок*смешок*смешок*смешок*. В прошлой игре я изучила все твои слабости. Ну так и что же ты сделаешь, как поступишь? Ты ведь совершенно точно не примешь моё существование, так? Тогда... Ты можешь использовать Канона в качестве идеальной жертвы.""","""......*gargalhada*gargalhada*gargalhada*gargalhada*. No último jogo, eu aprendi todos os seus pontos fracos. Então, o que vai fazer...? Você disse que nunca vai me aceitar, não disse? Nesse caso, .........você pode usar Kanon como um sacrifício perfeito.""",「……呵呵呵呵呵呵呵。上一盤遊戲裡，妾身已是看透了你的弱點哦。來呀，要怎麼辦啊要怎麼辦啊…？你是絕對不會承認妾身的吧？那麼，……就用一用嘉音這個正合適的犧牲品便是了。」,「……呵呵呵呵呵呵呵。上一盘游戏里，妾身已是看透了你的弱点哦。来呀，要怎么办啊要怎么办啊…？你是绝对不会承认妾身的吧？那么，……就用一用嘉音这个正合适的牺牲品便是了。」,"""... *cackle*cackle*cackle*cackle*. Nell'ultimo gioco, ho imparato tutti i tuoi punti deboli. Allora, cosa farai, cosa farai...? Di sicuro non mi volevi riconoscere, giusto? Allora... puoi usare Kanon come un sacrificio perfetto.""","""...Mhmhmhmhmhmhmh. Nella scorsa partita, ho appreso tutti i tuoi punti deboli. Dunque, cosa farai, cosa farai...? Hai detto che non mi riconoscerai mai e poi mai? Allora... puoi usare Kanon come un perfetto capro espiatorio.""","""......*cackle*cackle*cackle*cackle*. Önceki oyunda, tüm zayıf noktalarını öğrendim. Peki, ne yapacaksın, ne yapacaksın...? Beni hiçbir şekilde kabul etmeyeceğini söylemiştin, değil mi? Öyleyse, .........Kanon'u mükemmel bir kurban olarak kullanabilirsin."""
{f:5:Beatrice},"""Kanon killed Jessica! If you support Rosa's theory, everything is settled here, right? Kanon is already dead. There should be no need to show concern for the dead. And, you won't have to suspect anyone in this room! *cackle*hahahahahahahahahahaha!"" ","""Kanon killed Jessica! If you support Rosa's theory, everything is settled here, you know? Kanon is already dead. There should be no need to show concern for the dead. And you won't have to doubt anyone here! *cackle*hahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha!""","""Kanon killed Jessica! If you support Rosa's theory, everything is settled here, right? Kanon is already dead. There should be no need to show concern for the dead. And, you won't have to doubt anyone here! *cackle*hahahahahahahahahahaha!""",「嘉音が朱志香を殺した！　楼座の説を支持すればこの場は丸く収まるぞ？　嘉音はもう死んでいるのだ。死者に気遣う必要などあるまい。そして、この場にいる誰も疑わずに済む！くっくくはっはははははははははは！」,「嘉音が朱志香を殺した！　楼座の説を支持すればこの場は丸く収まるぞ？　嘉音はもう死んでいるのだ。死者に気遣う必要などあるまい。そして、この場にいる誰も疑わずに済む！　くっくくはっはははははははははは！」,"""Канон убил Джессику! Если ты поддержишь версию Розы, то всё встанет на свои места, так? Канон уже мёртв. Ведь нет никакого смысла заботиться о мёртвых. И к тому же тебе не придётся сомневаться ни в ком из присутствующих здесь! *смешок*ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!""","""Kanon matou a Jessica! Se você aceitar a teoria da Rosa, tudo se resolveria aqui, sabia? Kanon já está morto. Não deveria haver a necessidade de se preocupar com os mortos. E você não vai precisar duvidar de ninguém aqui! *gargalhada*hahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha!""",「是嘉音殺了朱志香！只要去支持樓座的假說，就能圓場了哦？嘉音已經死了。沒必要去顧慮死者。而且，這樣就不用去懷疑在場的任何人了！呵呵呵哈哈哈哈哈哈哈哈哈哈哈！」,「是嘉音杀了朱志香！只要去支持楼座的假说，就能圆场了哦？嘉音已经死了。没必要去顾虑死者。而且，这样就不用去怀疑在场的任何人了！呵呵呵哈哈哈哈哈哈哈哈哈哈哈！」,"""Kanon ha ucciso Jessica! Se supporti la teoria di Rosa, tutto si risolve qui, no? Kanon è già morto. Non c'è bisogno di preoccuparsi per i morti. E poi, così non dovrai dubitare di nessuno qui! *cackle*hahahahahahahahahahaha!""","""Kanon ha ucciso Jessica! Se sostieni la teoria di Rosa, tutto quadra perfettamente, no? Kanon è già morto. Non c'è bisogno di preoccuparsi per i morti. E così non dovrai dubitare dei presenti! Kuahah, ahahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahah!""","""Kanon Jessica'yı öldürdü! Rosa'nın teorisini desteklersen, her şey burada çözüme kavuşur. Kanon çoktan öldü. Ölüler için endişelenmeye gerek olmamalı. Ve buradaki kimseden şüphe etmek zorunda kalmayacaksın! *cackle*hahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}hahaha!"""
Ushiromiya Battler,"""Damn it!! I won't accept you!!! But...Kanon-kun being the culprit...is impossible!!"" ","""Damn it!! I won't accept you!!! But......Kanon‐kun being the culprit, ......that's impossible!!""","""Damn it!! I won't accept you!!! But, ......Kanon-kun being the culprit, ......that's impossible!!""",「畜生ッ！！　お前を認めたりはしない！！！　でも、……嘉音くんが犯人だなんて、……そんなことはありえない！！」,[=JP],"""Прокл‐я‐ятье‐е!!! Я не приму твоего существования!!! Но... просто невозможно... чтобы Канон был убийцей!!!""","""Merda!! Eu não vou aceitar você!!! Mas...... se o Kanon‐kun for o culpado, ......isso é impossível!!""",「畜生！！我是不會承認你的！！！但是，……嘉音君他，……絕對不可能是什麼犯人！！」,「畜生！！我是不会承认你的！！！但是，……嘉音君他，……绝对不可能是什么犯人！！」,"""Dannazione!! Non ti accetterò!!! Però... Kanon-kun il colpevole... è impossibile!!""","""Dannazione!! Non ti accetterò!!! Però... Kanon-kun come colpevole... è impossibile!!""","""Kahretsin!! Seni kabul etmeyeceğim!!! Ama......Kanon-kun'un suçlu olması, ......bu imkansız!!"""
Nanjo Terumasa,"""......I don't want to suspect anyone. ...However, at times, ""there's no smoke without fire"" turns out to be true. ...Anyway, you can never be too cautious..."" ","""..........I don't want to suspect anyone. ...However, it is sometimes the case that the suspicious are the guilty. ......In any case, there is probably nothing better than caution...""","""..........I don't want to suspect anyone. ...However, it is sometimes the case that the suspicious are the guilty. ......Anyway, there is probably nothing better than caution...""",「………私は誰も疑いたくありません。…しかし、疑わしきはクロ、ということもあるにはあります。……とにかく、用心するに越したことはないでしょうな…。」,「………私は誰も疑いたくありません。…しかし、疑わしきはクロ、ということもあるにはあります。……とにかく、用心するに越したことはないでしょうな…」,"""..........Я не хочу никого подозревать. ...Однако иногда оказывается так, что наиболее подозрительный и вправду оказывается виновным. ......В любом случае, осторожность в таких делах — первое дело...""","""..........Eu não quero suspeitar de ninguém. ...Porém, existem casos onde o suspeito é o culpado. ......Em todo caso, não há nada melhor do que precaução...""",「………我不想懷疑任何人。…不過“疑罪即有罪”這種情況，要說有沒有，那也的確是有的。……總之，小心提防一下，應該是不會有壞處的吶…」,「………我不想怀疑任何人。…不过“疑罪即有罪”这种情况，要说有没有，那也的确是有的。……总之，小心提防一下，应该是不会有坏处的呐…」,"""... Non voglio sospettare di nessuno... Tuttavia, a volte succede che i sospetti siano colpevoli. ... In ogni caso, probabilmente non c'è nulla di meglio che essere cauti...""","""...Non voglio dubitare di nessuno... Tuttavia, vi sono volte in cui i colpevoli sono le persone di cui si sospetta... In ogni caso, la prudenza non è mai troppa...""","""..........Kimseden şüphelenmek istemiyorum. ...Ancak, bazen ""ateş olmayan yerden duman çıkmaz"" sözü doğru çıkabiliyor. ......Her halükarda, muhtemelen tedbirli olmaktan iyisi yoktur..."""
Shannon,"""D-Doctor Nanjo, ...what do you mean by that...?"" ","""Doc‐...Doctor Nanjo... What do you mean by that...?""","""D, ...Doctor Nanjo... What do you mean by that...?""",「な、…南條先生…。それはどういう意味ですか…。」,「な、…南條先生…。それはどういう意味ですか…」,"""Д‐доктор Нанджо... Что вы имели в виду?..""","""Dou‐...Doutor Nanjo... O que quer dizer com isso...?""",「南、…南條大夫…。您這是什麼意思…？」,「南、…南条大夫…。您这是什么意思…？」,"""D... Dottor Nanjo... cosa vuole dire con ciò...?""","""D-Dottor Nanjo... D-Dottor Nanjo...""","""Do-...Doktor Nanjo. Bununla ne demek istiyorsunuz...?"""
