Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"The witch shrugged and laughed, then took a bite out of a scone. ","The witch shrugged and laughed, then took a bite out of a scone.",[=UP],ガァプは肩を竦めて笑いながら、スコーンをがぶりとかじる。,彼女は肩を竦めて笑いながら、スコーンをがぶりとかじる。,"Ведьма пожала плечами и засмеялась, а потом откусила кусок от булочки.","A bruxa deu de ombros e riu, então deu uma pequena mordida em um {i:scone}.",她聳肩一笑，狠狠啃了一大口英式烤餅。,她耸肩一笑，狠狠啃了一大口英式烤饼。,"La strega fece spallucce e rise, poi diede un morso ad un pasticcino."
,"She then blew into it, and it swelled up like a balloon before finally popping. ","She then blew into it, and it swelled up like a balloon before finally popping."," She then blew into it, and it swelled up like a balloon before finally popping.",それに、ぷぅっと息を吹き込むと、まるで風船のように膨らみ、ポンっと弾ける。,[=JP],"Она подула в неё, отчего та распухла как воздушный шар и наконец лопнула.","Ela então o assoprou, enchendo‐o como um balão até finalmente explodir.",然後她“呼”地吹了口氣，英式烤餅恰似氣球般地膨脹了起來，“砰”地爆裂了。,然后她“呼”地吹了口气，英式烤饼恰似气球般地膨胀了起来，“砰”地爆裂了。,"Poi lo colpì, e si gonfiò come un palloncino prima di esplodere."
,"Golden ribbons and butterflies flew out, but {f:5:Beatrice} didn't appear to notice... ","Golden ribbons and butterflies flew out, but {f:5:Beatrice} didn't appear to notice......"," Golden ribbons and butterflies flew out, but Beatrice didn't appear to notice......",そこから黄金のリボンや蝶が飛び出るが、ベアトリーチェの目には映らないようだった……。,[=JP],"Вылетели золотые ленты и бабочки, но {f:5:Беатриче} не заметила......","Laços douradas e borboletas saíram dele, mas {f:5:Beatrice} aparentou nem ter percebido......",雖然從中飛出了黃金飄帶與黃金蝶，但它們並沒有映入貝阿朵莉切的眼球……。,虽然从中飞出了黄金飘带与黄金蝶，但它们并没有映入贝阿朵莉切的眼球……。,"Ne uscirono fiocchi dorati e farfalle, ma sembrava che Beatrice non lo avesse notato..."
{f:5:Beatrice},"""...Just what is it that I do not possess? ...What...?"" ",""".........Just what is it that I do not possess? ......What......?""","""......Just what is it that I do not possess? ......What...?""",「………一体、何を妾は持たぬというのか。……何を……。」,「………一体、何を妾は持たぬというのか。……何を……」,""".........Чем же я не обладаю?......Чем?..""",""".........O que é essa coisa que eu não tenho? ......O quê......?""",「………究竟，妾身是沒有什麼呢？……沒有什麼……？」,「………究竟，妾身是没有什么呢？……没有什么……？」,"""... Cos'è che non possiedo? ... Cosa...?"""
Captain Kawabata,"""Watch your step there."" ","""Watch your step there.""",[=UP],「どうぞ、お足元にお気を付けになって。」,「どうぞ、お足元にお気を付けになって」,"""Смотрите там под ноги.""","""Cuidado onde pisa.""",「請多留意下腳下。」,「请多留意下脚下。」,"""Attenzione a dove mettete i piedi."""
Ushiromiya Eva,"""Thank you, captain. Make sure you take good care of yourself."" ","""Thank you, captain. Make sure you take good care of yourself.""",[=UP],「ありがと、船長さん。お体、本当に大事になさってね。」,「ありがと、船長さん。お体、本当に大事になさってね」,"""Спасибо, капитан. Берегите себя.""","""Obrigada, capitão. Trate de cuidar bem do seu corpo.""",「謝謝，船長。您可真的得好好保重身體哦。」,「谢谢，船长。您可真的得好好保重身体哦。」,"""Grazie, capitano. Prendetevi cura di voi."""
Ushiromiya Hideyoshi,"""I've got a friend who sells this stuff that's supposed to be great for stiff shoulders. I'll bring you a sample next time...!"" ","""I've got a friend who sells this stuff that's supposed to be great for stiff shoulders. I'll bring you a sample next time...!""",[=UP],「わしの友人にな、肩こりに良く効くっちゅうのを商ってるのがおるんや。次ん時、試供品もらってくるで…！」,[=JP],"""У меня есть друг, продающий то, что хорошо помогает при затекании плеч. Я в следующий раз привезу вам образец!..""","""Eu tenho um amigo que vende uma coisa que dizem ser ótima para dor nos ombros. Vou trazer uma amostra para você na próxima...!""",「俺的朋友中吶，有人在做據說對肩周炎挺有效的玩意的買賣吶。下次，俺給你帶點試用品來…！」,「俺的朋友中呐，有人在做据说对肩周炎挺有效的玩意的买卖呐。下次，俺给你带点试用品来…！」,"""Ho un amico che vende della roba che sembra essere fantastica per le spalle indolenzite. Ve ne porterò un po' la prossima volta...!"""
Captain Kawabata,"""Oh, no need to trouble yourself... But thanks for caring."" ","""Oh, no need to trouble yourself... But thanks for caring.""",[=UP],「いえいえ…、お気遣いをありがとうございます。」,「いえいえ…、お気遣いをありがとうございます」,"""О, не стоит утруждать себя... Но спасибо за заботу.""","""Ah, não precisa se preocupar... Mas eu agradeço a oferta.""",「不用不用…，多謝關心。」,「不用不用…，多谢关心。」,"""Oh, non preoccupatevi... ma grazie per la premura."""
Ushiromiya Rudolf,"""Hey, brats! How long are you gonna mess around up there? Let's go."" ","""Hey, brats! How long are you gonna mess around up there? Let's go.""",[=UP],「おぅら、ガキども！　いつまではしゃぎ回ってやがる！　とっとと降りろぃ。」,「おぅら、ガキども！　いつまではしゃぎ回ってやがる！　とっとと降りろぃ」,"""Эй, мелочь! Долго вы будете там возиться? Пойдёмте.""","""Ei, pirralhos! Até quando vão ficar fazendo bagunça? Vamos indo.""",「喂——，小鬼們！你們要鬧騰到什麼時候啊？！快點下來。」,「喂——，小鬼们！你们要闹腾到什么时候啊？！快点下来。」,"""Ehi, mocciosi! Per quanto ancora volete fare casino lì sopra? Andiamo."""
Ushiromiya Rosa,"""Hey, Maria. Come down off the boat with Mama..."" ","""Hey, Maria. Come down off the boat with Mama...""",[=UP],「ほら、真里亞。ママと一緒にお船を降りましょうね…。」,「ほら、真里亞。ママと一緒にお船を降りましょうね…」,"""Эй, Мария. Пойдём, сойдёшь с катера вместе с мамой...""","""Ei, Maria. Desça do barco com a mamãe...""",「來，真里亞。來和媽媽一起下船吧…」,「来，真里亚。来和妈妈一起下船吧…」,"""Ehi, Maria. Scendi dalla nave con Mamma..."""
,"Maria, who Rosa led by the hand, was still too young for kindergarten. ","Maria, who Rosa led by the hand, was still too young for kindergarten.",[=UP],楼座が手を引く真里亞は、まだ幼稚園さえ早いほどに幼い。,[=JP],"Мария, которую Роза вела за руку, была ещё слишком мала для детского сада.","Maria, para quem Rosa deu a mão, ainda era muito nova para o jardim de infância.",被樓座牽著手的真里亞，年紀小到了連上幼兒園都為時過早。,被楼座牵着手的真里亚，年纪小到了连上幼儿园都为时过早。,"Maria, che Rosa teneva per mano, era ancora troppo piccola per l'asilo."
,"However, she seemed to notice that her cousins, whom she rarely ever saw, were playing all around her, and she was very excited. ","However, she seemed to notice that her cousins, whom she rarely ever saw, were playing all around her, and she was very excited."," However, she seemed to notice that her cousins, whom she rarely ever saw, were playing all around her, and she was very excited.",しかし、普段、会うことのない、いとこたちが集まって、はしゃいでいることはわかるらしく、ずっと興奮していた。,[=JP],"Однако она заметила, что возле неё играли кузены, которых она редко видела, и была очень взволнованна.","Porém, ela parece ter percebido que seus primos, quem ela raramente via, estavam brincando todos juntos e ficou muito empolgada.",不過，由於她好像看得懂，平常見不著面的堂兄妹們在聚在一起開心玩鬧，所以一直都很興奮。,不过，由于她好像看得懂，平常见不着面的堂兄妹们在聚在一起开心玩闹，所以一直都很兴奋。,"Tuttavia, sembrava che si accorgesse che i suoi cugini, che vedeva raramente, stavano giocando intorno a lei, ed era molto emozionata."
,Battler and George had the energy of middle-school or nearly middle-school kids. ,Battler and George had the energy of middle‐school or nearly middle‐school kids., Battler and George had the energy of middle-school or nearly middle-school kids.,戦人と譲治は、もうじき中学生か、あるいは中学生になったかという元気盛り。,[=JP],Баттлер и Джордж по запасу энергии относились к детям средней или почти средней школы.,"Battler e George tinham a energia de garotos do fundamental, ou de quem estaria entrando no fundamental.",戰人與讓治宛如馬上就要成為中學生了，或已經成為中學生了一般，活力四射。,战人与让治宛如马上就要成为中学生了，或已经成为中学生了一般，活力四射。,Battler e George avevano l'energia di ragazzi delle scuole medie.
,"Those two, along with Jessica, who had met them on Niijima, were clambering about on the boat. ","Those two, along with Jessica who had met up with them on Niijima, were making a lot of noise on the deck."," Those two, along with Jessica, who had met them on Niijima, were clambering about on the boat.",それに、新島で出迎えた朱志香が加わり、船の上は、大変賑やかだった。,[=JP],"Они возились на катере вместе с Джессикой, встретившей их на Нииджиме.","Os dois, junto com Jessica, que havia encontrado com eles em Niijima, estavam fazendo muita agitação no deck.",再加上剛才在新島迎接親戚的朱志香，船上熱鬧得不得了。,再加上刚才在新岛迎接亲戚的朱志香，船上热闹得不得了。,"Quei due, insieme a Jessica, che avevano incontrato a Niijima, facevano baccano sulla nave."
Ushiromiya Rudolf,"""You okay, Asumu? ...You really don't like riding things, do you..."" ","""You okay, Asumu? ......You really don't like riding things, do you...""",[=UP],「明日夢、大丈夫か。……お前は本当に乗り物が駄目だな…。」,「明日夢、大丈夫か。……お前は本当に乗り物が駄目だな…」,"""Всё хорошо, Асуму? ......Ты ведь терпеть не можешь транспорт...""","""Você está bem, Asumu? ......Você realmente não gosta de veículos, né...?""",「明日夢，要不要緊？……你倒真是，不能坐交通工具呢…」,「明日梦，要不要紧？……你倒真是，不能坐交通工具呢…」,"""Stai bene, Asumu? ... Non ti piace proprio viaggiare, eh..."""
,"Rudolf lent an arm to his wife, Asumu... ","Rudolf lent an arm to his wife, Asumu...",[=UP],留弗夫が、妻の明日夢に肩を貸す…。,[=JP],"Рудольф протянул руку своей жене, Асуму...","Rudolf emprestou o braço para sua esposa, Asumu...",留弗夫扶住了他的妻子，明日夢…。,留弗夫扶住了他的妻子，明日梦…。,"Rudolf diede una mano a sua moglie, Asumu..."
Ronoue Genji,"""...Welcome to Rokkenjima. Thank you for making such a long journey."" ","""......Welcome to Rokkenjima. Thank you for making such a long journey.""",[=UP],「……ようこそ、六軒島へ。長旅を、大変お疲れ様でございました。」,「……ようこそ、六軒島へ。長旅を、大変お疲れ様でございました」,"""......Добро пожаловать на Роккенджиму. Благодарю, что приехали в такую даль.""","""......Bem‐vindos a Rokkenjima. Eu agradeço pela longa jornada que fizeram até aqui.""",「……歡迎來到六軒島。長途跋涉，諸位都多有受累了。」,「……欢迎来到六轩岛。长途跋涉，诸位都多有受累了。」,"""... Benvenuti su Rokkenjima. Grazie per aver compiuto un viaggio così lungo."""
,The whole family had gathered for the conference. ,The whole family had gathered for the conference.,[=UP],親族会議に、一族が揃う。,[=JP],Вся семья собралась на собрание.,Toda a família havia se reunido para a conferência.,一大家子的人於親族會議齊聚。,一大家子的人于亲族会议齐聚。,L'intera famiglia si era riunita per la conferenza.
,"At this point in time, Rudolf's wife was still Asumu, and Ange hadn't been born. ","At this point in time, Rudolf's wife was still Asumu, and Ange hadn't been born."," At this point in time, Rudolf's wife was still Asumu, and Ange hadn't been born.",この時代、留弗夫の妻はまだ明日夢で、縁寿も生まれてはいない。,[=JP],"На данный момент женой Рудольфа до сих пор была Асуму, а Энджи ещё не родилась.","Nessa época, a esposa de Rudolf ainda era a Asumu, e a Ange não havia nascido.",在這個時代，留弗夫的妻子尚是明日夢，緣壽也沒有出生。,在这个时代，留弗夫的妻子尚是明日梦，缘寿也没有出生。,"A quell'epoca, la moglie di Rudolf era ancora Asumu, e Ange non era nata."
,"Gohda and Kanon hadn't yet been employed by the Ushiromiya family, and the witch's epitaph, which would toy with the family's fate, hadn't appeared yet. ","Gohda and Kanon hadn't yet been employed by the Ushiromiya family, and the witch's epitaph, which would toy with the family's fate, hadn't appeared yet."," Gohda and Kanon hadn't yet been employed by the Ushiromiya family, and the witch's epitaph, which would toy with the family's fate, hadn't appeared yet.",郷田と嘉音も右代宮家にはまだ勤めておらず、一族の運命を翻弄することになる、魔女の碑文も、まだ登場してはいない。,[=JP],"Года и Канон пока не работали на семью Уширомия, и ещё не появилась эпитафия ведьмы, играющая с судьбой семьи.","Gohda e Kanon ainda não haviam sido empregados pela família Ushiromiya, e o epitáfio da bruxa, que futuramente brincou com o destino da família, ainda não havia sido exibido.",鄉田與嘉音也尚未來到右代宮家工作，將會玩弄這一家人的命運的魔女的碑文也尚未登場。,乡田与嘉音也尚未来到右代宫家工作，将会玩弄这一家人的命运的魔女的碑文也尚未登场。,"Gohda e Kanon non lavoravano ancora per la famiglia Ushiromiya, e l'epigrafe della strega, che avrebbe manipolato il destino della famiglia, non era ancora apparsa."
,They probably couldn't even imagine the bizarre crime that they would encounter several years later... ,They probably couldn't even imagine...the bizarre crime that awaited them several years in the future......, They probably couldn't even imagine the bizarre crime that they would encounter several years later......,何年も後に彼らを迎えることになる奇怪な事件など、この時点では彼らの誰も、想像できないだろう……。,[=JP],"Они и представить себе не могли странное преступление, которое произойдёт спустя несколько лет......",Eles provavelmente sequer conseguem imaginar...o bizarro crime que os aguardava vários anos no futuro......,對於他們將在數年後面臨的離奇事件，此時他們中的誰，都是無法想像到的吧……。,对于他们将在数年后面临的离奇事件，此时他们中的谁，都是无法想象到的吧……。,Probabilmente non potevano nemmeno immaginare il crimine assurdo che li avrebbe coinvolti diversi anni dopo...
Kumasawa Chiyo,"""Krauss-sama, Madam. The family has arrived."" ","""Krauss‐sama, Madam. The family has arrived.""","""Krauss-sama, Madam. The family has arrived.""",「旦那様、奥様。親族の方々がご到着なさいました。」,「旦那様、奥様。親族の方々がご到着なさいました」,"""Господин Краусс, мадам. Семья прибыла.""","""Patrão, madame. A família chegou.""",「主人、太太。諸位親族已經到了。」,「主人、太太。诸位亲族已经到了。」,"""Krauss-sama, Madame. La famiglia è arrivata."""
Ushiromiya Krauss,"""Good... Should I call for Father?"" ","""Good...... Then I will call for Father.""","""Good...... Should I call for Father?""",「では……。私は親父殿に声を掛けてくるとしよう。」,「では……。私は親父殿に声を掛けてくるとしよう」,"""Хорошо...... Мне позвать отца?""","""Ótimo...... Então eu irei chamar o pai.""",「那麼……。我去跟父親大人說一聲吧。」,「那么……。我去跟父亲大人说一声吧。」,"""Bene... chiamo nostro Padre?"""
Ushiromiya Natsuhi,"""Please do. I will go welcome everyone. ...Oh, Shannon. Who cleaned this window frame?! It still has dust on it...! Quickly, wipe it off!"" ","""Please do. I will go welcome everyone. ......Ah! Shannon...! Who cleaned this window frame?! It still has dust on it...! Quickly, wipe it off!""","""Please do. I will go welcome everyone. ......Oh, Shannon. Who cleaned this window frame?! It still has dust on it...! Quickly, wipe it off!""",「お願いします。私は、皆様方をお迎えします。……あぁ、紗音っ。この窓枠を掃除したのは誰ですか？！　まだ埃があるではありませんか…！　大急ぎで拭きなさい！」,[=JP],"""Позови. Я пойду встречу всех. ......А, Шаннон. Кто чистил эту оконную раму?! Она по‐прежнему пыльная!.. Скорее протри её!""","""Por favor. Eu irei receber a todos. ......Ah! Shannon...! Quem limpou o peitoril desta janela?! Ainda tem poeira nele...! Limpe isto, rápido!""",「嗯，拜託了。我去迎接諸位。……啊，紗音。這個窗框是誰打掃的？！這不還留著灰塵嗎…？！給我立即擦乾淨！」,「嗯，拜托了。我去迎接诸位。……啊，纱音。这个窗框是谁打扫的？！这不还留着灰尘吗…？！给我立即擦干净！」,"""Sì per favore. Io andrò ad accogliere tutti. ... Oh, Shannon. Chi ha pulito questa imposta?! C'è ancora della polvere sopra...! Svelta, puliscila!"""
Shannon,"""A-As you wish, Madam."" ","""A‐as you wish, Madam.""","""A, as you wish, Madam.""",「か、畏まりました、奥様っ。」,「か、畏まりました、奥様っ」,"""Ка... как прикажете, мадам.""","""À‐Às ordens, madame.""",「遵、遵命，太太。」,[=CHT],"""C-Come desidera, Madame."""
,"...Oh, come on. Natsuhi's making her work so hard again. ",".........Oh, come on. Natsuhi is making her work so hard again.","......Oh, come on. Natsuhi's making her work so hard again.",………やれやれ、今日も相変わらず夏妃に扱き使われているな。,[=JP],"......О, ну вот. Нацухи опять заставляет её трудиться.",".........Olha só, a Natsuhi está fazendo ela trabalhar tanto de novo.",………哎呀哎呀，今天汝也是，依舊在被夏妃使喚來使喚去呢。,………哎呀哎呀，今天汝也是，依旧在被夏妃使唤来使唤去呢。,"... Oh, avanti. Natsuhi la sta di nuovo facendo sgobbare."
,"Just what good does she find in such a limited, ulcer-inducing life? ","Just what good does she find in such a fussy, ulcer‐inducing life?"," Just what good does she find in such a limited, ulcer-inducing life? ",このような、せせこましい、胃に穴が空きそうな生活の中に、一体、何が見出せたというのやら。,[=JP],"Что хорошего она нашла в такой ограниченной, вызывающей язву жизни?",Que tipo de prazer ela encontrou em uma vida tão limitada que parece causar úlcera?,在這種伸不開手腳的，胃都要穿個孔的生活中，汝，究竟是找到了什麼呢？,在这种伸不开手脚的，胃都要穿个孔的生活中，汝，究竟是找到了什么呢？,Che diavolo ci trova di bello in una vita così limitata e logorante?
,I wanted to know. ,I wanted to know.,[=UP],我は知りたかった。,[=JP],Я хотела узнать.,Eu quero saber.,吾好想搞清楚這個。,吾好想搞清楚这个。,Volevo sapere.
,"...Shannon, what is it that you found? ",......Shannon. What is it that you found?,......Shannon. What is it that you found? ,……紗音。そなたは何を見つけたというのか。,[=JP],......Шаннон. Что же ты нашла?,......Shannon. O que foi que você encontrou?,……紗音。汝是找到了什麼呢？,……纱音。汝是找到了什么呢？,... Shannon. Cos'è che hai trovato?
,And what did you mean when you said I already knew what I was missing? ,And what did you mean when you said I already knew what I was missing?,[=ST],そして、それを持たぬことを、妾がすでに知っているはずとは、どういう意味なのか。,[=JP],"И что ты имела в виду, когда сказала, что я уже знаю, чего мне не хватает?",E ao que se referia quando disse que eu já sabia sobre o que estava faltando?,還有“妾身理應已經知道，妾身自身沒有這個”，又是什麼意思呢？,还有“妾身理应已经知道，妾身自身没有这个”，又是什么意思呢？,E cosa intendevi quando hai detto che già sapevo cosa mi mancava?
,"Shannon, is this something I must learn by learning about you...? ",Shannon. Is this something I must learn by learning about you......?,Shannon. Is this something I must learn by learning about you...?,紗音。そなたを知ることで、我はそれを知ることが出来るというのか……。,[=JP],"Шаннон. Мне нужно узнать об этом, узнавая о тебе?..",Shannon. É algo na qual eu preciso aprender com você......?,紗音。通過了解汝，妾身能搞懂，那是什麼嗎……？,纱音。通过了解汝，妾身能搞懂，那是什么吗……？,Shannon. È qualcosa che devo apprendere imparando qualcosa di te...?
Zepar,"""What's different about the day of the family conference on Rokkenjima?!"" ","""What's different about the day of the family conference on Rokkenjima?!""",[=UP],「親族会議の日の六軒島は、普段と何が違うのだろう！」,[=JP],"""Чем отличается день семейной конференции на Роккенджиме?!""","""Qual a diferença do dia da conferência familiar?!""",「親族會議那天的六軒島，與平常是有些什麼不同呢？！」,「亲族会议那天的六轩岛，与平常是有些什么不同呢？！」,"""Cosa c'è di diverso nel giorno della riunione di famiglia su Rokkenjima?!"""
Furfur,"""It's gotta be the noise! There's never this many kids around!"" ","""It's got to be the noise! There's never this many kids around!""",[=UP],それは絶対、賑やかさ！　これだけの子供が集まることはないものね！」,「それは絶対、賑やかさ！　これだけの子供が集まることはないものね！」,"""Шумом, должно быть! Там никогда нет стольких детей!""","""Vai ficar uma barulheira! Nunca teve tantas crianças por perto!""",「說起這個，那就絕對是熱鬧程度啦！平常可不會有那麼多的小孩齊聚於此！」,「说起这个，那就绝对是热闹程度啦！平常可不会有那么多的小孩齐聚于此！」,"""Deve essere il rumore! Non ci sono mai così tanti bambini in giro!"""
Ushiromiya George,"""...It may have been a tension-filled day for the adults, but to us kids, it was a wonderful day, the only time we got to see all of the cousins we loved."" ","""......It may have been a tension‐filled day for the adults, but to us kids, it was a wonderful day, the only time we got to see all of the cousins we loved.""","""......It may have been a tension-filled day for the adults, but to us kids, it was a wonderful day, the only time we got to see all of the cousins we loved.""",「……大人たちにとっては緊張感を強いられる日だったろうけれど。僕たち子供にとっては、仲良しのいとこたちと一度に会える素敵な日だったね。」,「……大人たちにとっては緊張感を強いられる日だったろうけれど。僕たち子供にとっては、仲良しのいとこたちと一度に会える素敵な日だったね」,"""......Для взрослых этот день полон напряжённости, но для детей это удивительный, единственный день встречи с любимыми кузенами.""","""......Podia ser um dia repleto de tensão para os adultos, mas para nós, crianças, era um dia maravilhoso, a única oportunidade que tínhamos de encontrar todos os nossos queridos primos.""",「……儘管對大人們來說，這多半是個被迫綳緊神經的日子。但對我們小孩來說，這可是個能一次見到所有相親相愛的堂兄妹的，棒極了的一天哦。」,「……尽管对大人们来说，这多半是个被迫绷紧神经的日子。但对我们小孩来说，这可是个能一次见到所有相亲相爱的堂兄妹的，棒极了的一天哦。」,"""... Poteva essere un giorno carico di tensione per gli adulti, ma per noi bambini, era un giorno bellissimo, l'unica volta che potevamo vedere i nostri amati cugini."""
Ushiromiya Battler,"""In the summer, we'd play with our cousins on the beach, and even in the winter, there were plenty of games we could play! The family conferences were tons of fun for us."" ","""In the summer, we could play with our cousins on the beach, and there were plenty of games we could play in the winter! The family conferences were tons of fun for us.""",[=UP],「夏はいとこたちで海ではしゃいだし、冬は冬で、色々ゲームをして遊んだっけ！俺たちにとっては、親族会議ってのは楽しいもんだったぜ。」,「夏はいとこたちで海ではしゃいだし、冬は冬で、色々ゲームをして遊んだっけ！　俺たちにとっては、親族会議ってのは楽しいもんだったぜ」,"""Летом мы с кузенами могли играть на пляже, да и зимой находили много игр! Для нас семейные собрания были очень весёлыми.""","""No verão, nós podíamos brincar com nossos primos na praia e também tinha muitos jogos que podíamos brincar no inverno! A conferência familiar tinha muita diversão para nós.""",「夏天就堂兄妹們一起在海邊玩鬧，冬天麼，就玩玩各種各樣的遊戲！對我們來說，所謂的親族會議，可開心了。」,「夏天就堂兄妹们一起在海边玩闹，冬天么，就玩玩各种各样的游戏！对我们来说，所谓的亲族会议，可开心了。」,"""In estate, potevamo giocare con i nostri cugini sulla spiaggia, e c'erano tanti giochi che potevamo fare anche in inverno! Le riunioni di famiglia erano divertentissime per noi."""
Ushiromiya Jessica,"""Same here. Mom was always yelling about how there must be no mistakes, but to me, it was just the day I got to play with all my cousins. After all, there's usually nothing at all to do on Rokkenjima."" ","""Same here. Mom was always yelling about how there must be no mistakes, but to me, it was just the day I got to play with all my cousins. After all, there's usually nothing at all to do on Rokkenjima.""",[=UP],「それは私もだぜ。母さんなんかは、粗相があってはダメとかうるさかったけど。私にとっても、いとこみんなで遊べる楽しい日だった。何しろ、普段の六軒島には、何もねぇんだから。」,「それは私もだぜ。母さんなんかは、粗相があってはダメとかうるさかったけど。私にとっても、いとこみんなで遊べる楽しい日だった。何しろ、普段の六軒島には、何もねぇんだから」,"""Согласна. Мама всегда кричала, что не должно быть допущено ни единой ошибки, но для меня это был всего лишь день, когда я могла играть со всеми своими кузенами. Ведь обычно на Роккенджиме совсем нечем заняться.""","""Concordo. Minha mãe sempre ficava gritando sobre como tudo precisava estar perfeito, mas para mim, era apenas um dia onde eu podia brincar com todos os meus primos. Afinal, normalmente não tinha nada para se fazer em Rokkenjima.""",「這個我也一樣嘞。儘管媽媽在煩我，讓我不可疏於禮數。但對我來說，這天也同樣是個能和堂兄妹們開心玩耍的日子。畢竟，平時的六軒島，什麼都沒有。」,「这个我也一样嘞。尽管妈妈在烦我，让我不可疏于礼数。但对我来说，这天也同样是个能和堂兄妹们开心玩耍的日子。毕竟，平时的六轩岛，什么都没有。」,"""Lo stesso per me. Mamma continuava a gridare che non dovevano esserci errori, ma per me, era solo il giorno in cui avrei potuto giocare con tutti i miei cugini. Dopotutto, in genere non c'è nulla da fare su Rokkenjima."""
Ushiromiya Battler,"""Back when I was still a little brat, I was always jealous of Jessica, getting to live in this huge mansion with a private beach. But now that I try putting myself in her shoes, it must've been a pretty constricting place to live."" ","""Jessica got to live in this huge mansion with a private beach. I was always jealous of her when I was a brat. But thinking about it from her perspective, it must've been a pretty constricting place to live.""","""Back when I was still a little brat, I was always jealous of Jessica, getting to live in this huge mansion with a private beach. But now that I try putting myself in her shoes, it must've been a pretty constricting place to live.""",「すげぇお屋敷に住んでたり、プライベートビーチがあったり。ガキの頃は羨ましいと思ってたけど。朱志香の身になって考えると、さぞや窮屈だったと思うぜ。」,「すげぇお屋敷に住んでたり、プライベートビーチがあったり。ガキの頃は羨ましいと思ってたけど。朱志香の身になって考えると、さぞや窮屈だったと思うぜ」,"""Ещё будучи мальчишкой, я всегда завидовал Джессике, живущей в огромном особняке с частным пляжем. Но если поставить себя на её место, для неё это наверняка узкий уголок для жизни.""","""A Jessica se acostumou a viver em uma grande mansão com uma praia privativa. Eu sempre tive inveja dela quando eu era menor. Mas, pensando pela perspectiva que ela colocou agora, deveria ser um lugar muito restritivo para se viver.""",「住在好氣派的大屋裡，擁有私家海灘。雖然在我還是小鬼的時候覺得很羨慕。但從朱志香的角度設身處地地想一下，就覺得這想必肯定缺乏自由了。」,「住在好气派的大屋里，拥有私家海滩。虽然在我还是小鬼的时候觉得很羡慕。但从朱志香的角度设身处地地想一下，就觉得这想必肯定缺乏自由了。」,"""Quando ero ancora un moccioso, ero sempre geloso di Jessica, che viveva in questa enorme villa con spiaggia privata. Ma ora che provo a mettermi nei suoi panni, deve essere stato un posto davvero noioso in cui vivere."""
Ushiromiya George,"""Probably... There's hardly anything on Rokkenjima. No friends' houses, no next door neighbors, no neighborhood. If you think of how Jessica must have felt, you have to feel a little sad for her."" ","""Yes, probably...... There's hardly anything on Rokkenjima. No friends' houses, no next door neighbors, no neighborhood. When I consider Jessica‐chan's feelings about that, I feel a little sad for her.""","""Probably...... There's hardly anything on Rokkenjima. No friends' houses, no next door neighbors, no neighborhood. If you think of how Jessica must have felt, you have to feel a little sad for her.""",「だろうね……。六軒島には、本当に何もない。友達の家も、お隣もご近所もない。朱志香ちゃんの気持ちを考えると、少し気の毒に思うよ。」,「だろうね……。六軒島には、本当に何もない。友達の家も、お隣もご近所もない。朱志香ちゃんの気持ちを考えると、少し気の毒に思うよ」,"""Возможно...... На Роккенджиме почти ничего нет. Ни друзей, ни ближайших соседей, ни района. Если подумать, каково Джессике, её становится жаль.""","""Sim, provavelmente...... Não tinha quase nada em Rokkenjima. Sem casas de amigos nem vizinhos por perto. Quando eu considero os sentimentos da Jessica‐chan sobre isso, eu me sinto um pouco triste por ela.""",「多半是吧……。六軒島，真的什麼都沒有。沒有朋友的家，沒有街坊近鄰。一想到朱志香的感受，就覺得稍有點可怜喲。」,「多半是吧……。六轩岛，真的什么都没有。没有朋友的家，没有街坊近邻。一想到朱志香的感受，就觉得稍有点可怜哟。」,"""Probabile... difficilmente c'è qualcosa da fare su Rokkenjima. Non ci sono case di amici, né vicini, né vicinato. Se pensi a come deve essersi sentita Jessica, devi sentirti un po' triste per lei."""
