Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"Apparently, the truth had been too much of a shock for the young Successor to handle... ","Apparently, the truth had been too much of a shock for the young successor to handle..."," Apparently, the truth had been too much of a shock for the young successor to handle...",若過ぎる次期当主にとって真実は、あまりに衝撃が過ぎたのだろう…。,[=JP],Правда оказалась слишком большим потрясением...,"Aparentemente, a verdade era demais para que Lion fosse capaz de suportar...",對太年輕了的下任當主來說，真相實在是太具衝擊力了吧…。,对太年轻了的下任当主来说，真相实在是太具冲击力了吧…。,"Apparentemente, la verità fu troppo scioccante perché il giovane successore potesse sopportarla..."
Kumasawa Chiyo,"""...Master, the time to speak has arrived, has it not?"" ","""......My lord. Perhaps the time has come to speak of it.""","""......Master. Is it not already time to speak?""",「……お館様。もう、語る時ではございませんか？」,[=JP],"""......Господин. Не пора ли рассказать?""","""......Mestre. Acredito que a hora de falar chegou.""",「……老爺。已經，是時候說出來了吧？」,「……老爷。已经，是时候说出来了吧？」,"""... Padrone. Non è arrivato il momento di parlare?"""
Ushiromiya Kinzo,"""...... ...I see. So, that time has come, ...my friend."" ",""".............................. ......I see. So, that time has come, ......my friend.""","""..................I see. So, that time has come, ......my friend.""",「…………………………。……そうか。その時が来たか、……我が友よ。」,「…………………………。……そうか。その時が来たか、……我が友よ」,"""..................Вот как. Время наконец пришло...... друг мой.""",""".............................. ......Entendi. Então, é chegada a hora, ......meu amigo.""",「…………………………。……是麼？此時已至麼？……吾友喲。」,「…………………………。……是么？此时已至么？……吾友哟。」,"""... Capisco. Allora, questo momento è arrivato... amica mia."""
Willard H. Wright,"""Unless you tell us, none of the truth will become clear."" ","""Unless you tell us, none of the truth will become clear.""",[=UP],「あんたが語らなきゃ。何も真実は明らかにならない。」,「あんたが語らなきゃ。何も真実は明らかにならない」,"""Пока вы не расскажете, ничто из правды не прояснится.""","""A não ser que nos diga, nada da verdade será esclarecida.""",「你不說出來。就不會有任何真實，大白于天下。」,「你不说出来。就不会有任何真实，大白于天下。」,"""Se non ce lo racconti, niente della verità diverrà chiaro."""
Ronoue Genji,"""......Master, ...I believe they may have the qualifications and the right to know."" ",""".........My lord. ......I believe they may have the qualifications and the right to know.""",""".........Master. ......I believe they may have the qualifications and the right to know.""",「………お館様。……もはや、知る権利と資格が、あるかと思います。」,「………お館様。……もはや、知る権利と資格が、あるかと思います」,""".........Господин. ......Я считаю, что они имеют право знать.""",""".........Mestre. ......Eu creio que eles tenham as qualificações e direitos para saber.""",「………老爺。……我想他已有，知情的權利與資格了。」,「………老爷。……我想他已有，知情的权利与资格了。」,"""... Padrone. ... Ritengo che abbiano la capacità e il diritto di sapere."""
Ushiromiya Kinzo,"""I know. Perhaps on this day of my fickle funeral, Beatrice in heaven has given me a chance to atone... ...Forgive me for not telling you this before now."" ","""I know. Perhaps on this day of my fickle funeral, Beatrice in heaven has given me a chance to atone... .........Forgive me for not telling you this before now.""","""I know. Perhaps on this day of my fickle funeral, Beatrice in heaven has given me a chance to atone... ......Forgive me for not telling you this before now.""",「わかっている。今日という、私の気まぐれな葬儀に、天のベアトリーチェが贖罪の機会を与えたのだろう…。………今日まで話さなかったことを、許せ。」,「わかっている。今日という、私の気まぐれな葬儀に、天のベアトリーチェが贖罪の機会を与えたのだろう…。………今日まで話さなかったことを、許せ」,"""Знаю. Быть может, в день этих фальшивых похорон Беатриче с небес даёт мне шанс искупить вину... ......Простите, что не рассказал раньше.""","""Eu sei. Possivelmente, no dia deste meu caprichoso funeral, a Beatrice que está no céu tenha concedido a mim uma chance expiar meu pecado... .........Perdoe‐me por não ter contado isto a você antes.""",「明白。今天，我所隨性舉辦的葬禮，乃是在天上的貝阿朵莉切給了我，贖罪的機會吧…。………請原諒，我一直閉口不言直至今日。」,「明白。今天，我所随性举办的葬礼，乃是在天上的贝阿朵莉切给了我，赎罪的机会吧…。………请原谅，我一直闭口不言直至今日。」,"""L'ho capito. Forse nel giorno del mio capriccioso funerale, Beatrice nel cielo mi ha donato la possibilità di fare ammenda... perdonatemi per non avervelo detto prima."""
,"After taking a deep breath, Kinzo finally lowered the hands that had been covering his face... and looked at Will and Lion with those red eyes. ","After taking a deep breath, Kinzo finally lowered the hands that had been covering his face, ......and looked at Will and Lion with those red eyes.","After taking a deep breath, Kinzo finally lowered the hands that had been covering his face, and looked at Will and Lion with those red eyes.",金蔵は深く息をついてから、ようやく目頭を覆っていた手を下ろし、……真っ赤になった目で一同を、……ウィルを、理御を、見回す。,[=JP],"Глубоко вздохнув, Кинзо наконец опустил руки, закрывавшие лицо, и посмотрел на них красными глазами.","Após respirar fundo, Kinzo finalmente abaixou as mãos que estavam cobrindo seu rosto, ......e olhou para Will e Lion, com seus olhos vermelhos.",金藏深深地嘆了一口氣，終於放下了捂住眼角的手，……以變得紅彤彤的眼睛，……環視威爾、理御、眾人。,金藏深深地叹了一口气，终于放下了捂住眼角的手，……以变得红彤彤的眼睛，……环视威尔、理御、众人。,"Dopo aver fatto un respiro profondo, Kinzo, finalmente, abbassò le mani che gli avevano coperto il viso, e guardò Will e Lion con quegli occhi rossi."
Ushiromiya Kinzo,"""............"" ","""...........................""","""............""",「………………………。」,「………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Ushiromiya Lion,"""...Grandfather..."" ","""..................Grandfather...""","""......Grandfather...""",「………………お祖父さま……。」,「………………お祖父さま……」,"""......Дедушка...""","""..................Vovô...""",「………………爺爺……」,「………………爷爷……」,"""... Nonno..."""
Ushiromiya Kinzo,"""You listen too, Lion. ...Guest. Willard, was it?"" ","""You listen too, Lion. ......Guest. Willard, was it?""",[=UP],「理御も聞け。……客人よ。ウィラードと言ったか。」,「理御も聞け。……客人よ。ウィラードと言ったか」,"""Ты тоже выслушай, Лион. ......Гость. Уиллард, так?""","""Ouça também, Lion. ......Convidado. Willard, correto?""",「理御也給我好好聽著。……客人喲。你說過，你叫威拉德吧？」,「理御也给我好好听着。……客人哟。你说过，你叫威拉德吧？」,"""Ascolta anche tu, Lion. ... Ospite. Willard, giusto?"""
Willard H. Wright,"""Yeah."" ","""Yeah.""",[=UP],「あぁ。」,「あぁ」,"""Да.""","""Sim.""",「嗯。」,[=CHT],"""Già."""
Ushiromiya Kinzo,"""...I thank you for giving me a chance to speak of the truth while I am still able. ...You must surely be a messenger from heaven sent by Beatrice... ...You have my gratitude..."" ",""".........I thank you for giving me a chance to speak of the truth while I still am able. ......You must surely be a messenger from heaven sent by Beatrice... ......You have my gratitude.........""","""......I thank you for giving me a chance to speak of the truth while I still am able. ......You must surely be a messenger from heaven sent by Beatrice... ......You have my gratitude......""",「………この私が、自らの口より真実を話せる内に、この機会を設けてくれたことを感謝する。……お前はきっと、ベアトリーチェより使わされた、天の使いに違いない…。……感謝する………。」,「………この私が、自らの口より真実を話せる内に、この機会を設けてくれたことを感謝する。……お前はきっと、ベアトリーチェより遣わされた、天の使いに違いない…。……感謝する………」,"""......Спасибо, что дал мне шанс рассказать правду, пока я ещё могу. ......Ты, безусловно, посланник с небес, отправленный Беатриче... ......Прими мою благодарность......""",""".........Eu agradeço por ter dado a mim uma chance de contar a verdade enquanto ainda sou capaz. ......Você certamente é um mensageiro dos céus, enviado pela Beatrice... ......Você tem minha gratidão.........""",「………感謝你在趁我還能從自己口中講出真實之時，幫我安排了這個機會。……你無疑是貝阿朵莉切所派來的，上天的使者…。……感謝………」,「………感谢你在趁我还能从自己口中讲出真实之时，帮我安排了这个机会。……你无疑是贝阿朵莉切所派来的，上天的使者…。……感谢………」,"""... Ti ringrazio per avermi dato la possibilità di raccontare la verità mentre lo posso ancora fare. ... Devi sicuramente essere un messaggero del Paradiso inviato da Beatrice... hai la mia gratitudine..."""
Willard H. Wright,"""Beatrice isn't the one you have to thank. It was just a witch. ...Well, I guess they're both witches..."" ","""Beatrice isn't the one you have to thank. It was some witch. ......Well, I guess they're both witches...""",[=UP],「その機会を設けたのはベアトリーチェじゃねェ。どこぞの魔女だ。……いや、どっちも魔女には違いねェ…。」,「その機会を設けたのはベアトリーチェじゃねェ。どこぞの魔女だ。……いや、どっちも魔女には違いねェ…」,"""Благодарите не Беатриче, а одну ведьму. ......Впрочем, они обе ведьмы...""","""Beatrice não é aquela quem você deve agradecer. É para uma bruxa. ......Bem, acredito que ambas sejam bruxas...""",「安排這個機會的，並不是貝阿朵莉切。而是不知哪的魔女。……不，兩邊都是魔女的這點，並沒有錯…」,「安排这个机会的，并不是贝阿朵莉切。而是不知哪的魔女。……不，两边都是魔女的这点，并没有错…」,"""Non devi ringraziare Beatrice. È stata una certa strega. ... Beh, credo che siano streghe entrambe..."""
Ushiromiya Kinzo,"""Hmph, ...I do not care who it was. I have been given a chance. That is enough. Thank you, Willard."" ","""Hmph, ......I do not care who it was. I have been given a chance. That is enough. ......Thank you, Willard.""","""Hmph, ......I do not care who it was. I have been given a chance. That is enough. Thank you, Willard.""",「ふ、……お前が誰でも良い。私に機会を与えた。それで充分だ。……感謝するぞ、ウィラードとやら。」,「ふ、……お前が誰でも良い。私に機会を与えた。それで充分だ。……感謝するぞ、ウィラードとやら」,"""Хмф...... неважно. Мне дали шанс. Этого достаточно. Спасибо, Уиллард.""","""Hmph, ......não me importo com quem seja. Eu recebi uma chance. É o que importa. ......Obrigado, Willard.""",「哼，……你是誰派來的都無所謂。你給了我機會。這就夠了。……非常感謝，叫威拉德的小子。」,「哼，……你是谁派来的都无所谓。你给了我机会。这就够了。……非常感谢，叫威拉德的小子。」,"""Hmph... non m'importa chi sia stato. Mi è stata data una possibilità. {n}È abbastanza. Grazie, Willard."""
,Kinzo slowly stood up and held out his right hand. He was offering to shake hands. ,Kinzo slowly stood up and held out his right hand.{n}He was offering to shake hands.,Kinzo slowly stood up and held out his right hand. He was offering to shake hands.,金蔵はゆっくりと立ち上がり、右手を付き出す。それは、握手を求めるものだった。,金蔵はゆっくりと立ち上がり、右手を突き出す。{n}それは、握手を求めるものだった。,Кинзо медленно встал и протянул правую руку.{n}Предлагал пожать руки.,Kinzo lentamente levantou‐se e esticou sua mão direita.{n}Ele estava pedindo por um aperto de mãos.,金藏慢慢站起，伸出了右手。{n}這一舉動，是在尋求握手。,金藏慢慢站起，伸出了右手。{n}这一举动，是在寻求握手。,Kinzo si alzò lentamente e tese la sua mano destra. Stava richiedendo una stretta di mano.
,It must have been Kinzo's way of expressing his gratitude... ,It must have been Kinzo's way of expressing his gratitude..., It must have been Kinzo's way of expressing his gratitude...,金蔵なりの、感謝の気持ちを伝えるものだったに違いない…。,[=JP],"Должно быть, так он выражал признательность...",Devia ser a forma que Kinzo tinha de expressar a sua gratidão...,此舉無疑是金藏在以自己的方式，表達感激之情…。,此举无疑是金藏在以自己的方式，表达感激之情…。,Doveva essere il modo di Kinzo per esprimere la propria gratitudine...
,"Will responded. Then, the two hands gripped each other tightly in silence. ","Will responded.{n}Then, the two hands gripped each other tightly in silence."," Will responded. Then, the two hands gripped each other tightly in silence.",ウィルは、それに応える。そして二人の手が、静かに力強く握られた。,ウィルは、それに応える。{n}そして二人の手が、静かに力強く握られた。,Уилл ответил.{n}Две руки плотно сжали друг друга.,"Will respondeu.{n}Então, as duas mãos se apertaram em silêncio.",威爾回應了，他的這份心。{n}接著，兩人的手，靜而有力地握在了一起。,威尔回应了，他的这份心。{n}接着，两人的手，静而有力地握在了一起。,"Will rispose. Poi, le due mani si strinsero forte in silenzio."
,"When they did, ...a bright light poured out from the gap between the two hands. ","When they did, ......a bright light poured out from the gap between the two hands."," When they did, ......a bright light poured out from the gap between the two hands.",すると、……二人の握手の隙間から、眩い光が漏れ出す。,[=JP],И тогда...... из просвета между ними полился яркий свет.,"Quando o fizeram, ......uma luz brilhante escorreu pelo vazio entre suas mãos.",然後，……從兩人握住的雙手的縫隙間，漏出了耀眼的光芒。,然后，……从两人握住的双手的缝隙间，漏出了耀眼的光芒。,Quando lo fecero... una luce brillante uscì dalle aperture tra le due mani.
Willard H. Wright,"""......Nn-"" ","""..................nn—""","""............Nn-""",「………………ん、」,[=JP],"""............Н‐н‐""",[=UP],「………………嗯、」,[=CHT],"""... Nn-"""
,Will felt as though something the size of a grain had burned itself into his palm. ,Will felt as though something the size of a grain had burned itself into his palm.,[=UP],ウィルは手の平に、一粒の火傷のような刺激を感じる。,[=JP],"Уиллу показалось, будто в его ладонь впилось нечто размером с зерно.",Will sentiu como se algo do tamanho de um grão tivesse queimado‐se em sua palma.,威爾從自己的手掌上感受到了，豆粒大小的灼傷般的刺激性感觸。,威尔从自己的手掌上感受到了，豆粒大小的灼伤般的刺激性感触。,Will sentì come se qualcosa della grandezza di un granello si fosse bruciato nel suo palmo.
,...It was the power that {f:5:Bernkastel} had given him. ,......It was that power that {f:5:Bernkastel} had given him.,...It was that power that Bernkastel had given him.,……それは、ベルンカステルの与えた、あの力。,[=JP],"...Это была та сила, которую дала ему {f:5:Бернкастель}.",......Era o poder que {f:5:Bernkastel} havia concedido a ele.,……這是，貝倫卡斯泰露所給予的，那份神力。,……这是，贝伦卡斯泰露所给予的，那份神力。,... Era il potere di cui Bernkastel gli aveva fatto dono.
,The light grew brighter and brighter. ,The light grew brighter and brighter., The light grew brighter and brighter.,その光はどんどん眩しさを増してくる。,[=JP],Свет становился всё ярче.,A luz brilhou ainda mais intensamente.,這光越來越耀眼。,这光越来越耀眼。,La luce diventò sempre più accecante.
,"However, it seemed that Kinzo and the others couldn't see it. ","However, it seemed that Kinzo and the others could not see it."," However, it seemed that Kinzo and the others could not see it.",しかしそれは金蔵たちには見えていないようだった。,[=JP],"Но, судя по всему, Кинзо и остальные его не видели.","Entretanto, deu a entender que Kinzo e os demais não estavam vendo‐a.",可是，金藏他們卻好像完全沒看到。,可是，金藏他们却好像完全没看到。,"Tuttavia, sembrava che Kinzo e gli altri non potessero vederla."
Ushiromiya Kinzo,"""...Now, I will speak. I met Beatrice... Beatrice Castiglioni...just before the end of the war. She came from across the sea..."" ","""......Now, I will speak. I met Beatrice—Beatrice Castiglioni—just before the end of the war. She came from across the sea......""","""......Now, I will speak. I met Beatrice......Beatrice Castiglioni...just before the end of the war. She came from across the sea......""",「……今こそ、語ろう。私が、ベアトリーチェに、………ベアトリーチェ・カスティリオーニに出会ったのは、終戦間際。彼女は、海の向こうからやって来た……。」,「……今こそ、語ろう。私が、ベアトリーチェに、………ベアトリーチェ・カスティリオーニに出会ったのは、終戦間際。彼女は、海の向こうからやって来た……」,"""......Теперь я расскажу. Я встретил Беатриче, ......Беатриче Кастильони... незадолго до конца войны. Она приехала из‐за моря......""","""......Agora, eu irei falar. Eu encontrei Beatrice — Beatrice Castiglioni — pouco antes do fim da guerra. Ela veio do outro lado do mar......""",「……此刻正是，道出一切之時。我與貝阿朵莉切，………與貝阿朵莉切·卡絲緹莉奧妮的相遇，是在戰爭即將結束之時。她自大海彼方，而來……」,「……此刻正是，道出一切之时。我与贝阿朵莉切，………与贝阿朵莉切·卡丝缇莉奥妮的相遇，是在战争即将结束之时。她自大海彼方，而来……」,"""... Ora, io parlerò. Incontrai Beatrice... Beatrice Castiglioni... poco prima della fine della guerra. Venne da oltremare..."""
,"""............"" ",""".................................""","""............""",「……………………………。」,「……………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Willard H. Wright,"""...Are you...Kinzo?"" ","""......So, are you Kinzo?""",[=UP],「……お前は、金蔵なのか。」,「……お前は、金蔵なのか」,"""......Ты... Кинзо?""","""......Então, você é o Kinzo?""",「……你是，金藏嗎？」,「……你是，金藏吗？」,"""... Quindi, tu sei Kinzo?"""
Ushiromiya Lion,"""It's how Grandfather looked in the past. I've seen photos. ...Just what on earth..."" ","""It's how Grandfather looked in the past. I've seen photos. ......Just what on Earth......""","""It's how Grandfather looked in the past. I've seen photos. ......Just what on Earth...""",「昔の、お祖父さまです。写真で見たことがあります。……これは、一体……。」,「昔の、お祖父さまです。写真で見たことがあります。……これは、一体……」,"""Так дедушка выглядел в прошлом. Мне доводилось видеть фотографии. ......Но как...""","""É como o vovô se parecia no passado. Eu já o vi em fotografias. ......O que está acontecendo......?""",「是，很久以前的爺爺。我在照片上見過。……這，究竟是……」,「是，很久以前的爷爷。我在照片上见过。……这，究竟是……」,"""È l'aspetto di Nonno nel passato. Ho visto delle fotografie. ... Che cosa diavolo..."""
Willard H. Wright,"""It's the theatergoing power that {f:5:Bernkastel} gave me. ...Don't try to understand."" ","""It's the theatergoing power that {f:5:Bernkastel} gave me. ......Don't try to understand.""","""It's the theatergoing power that Bernkastel gave me. ......Don't try to understand.""",「ベルンカステルのくれた、観劇者の力だ。……無理に理解するな。」,「ベルンカステルのくれた、観劇者の力だ。……無理に理解するな」,"""Это сила театрала, которую дала мне {f:5:Бернкастель}. ......Не пытайся понять.""","""É o poder do teatro que aquela {f:5:Bernkastel} me concedeu. ......Não tente entender.""",「這是貝倫卡斯泰露給的，觀劇者之力。……別硬去嘗試著理解。」,「这是贝伦卡斯泰露给的，观剧者之力。……别硬去尝试着理解。」,"""È il potere dello spettatore che mi ha dato Bernkastel. ... Non tentare di capire."""
Ushiromiya Lion,"""I'll just get a headache?"" ","""I'll just get a headache?""",[=UP],「頭痛にならァ？」,[=JP],"""Только заработаю головную боль?""","""Só vou ficar com dor de cabeça?""",「會頭疼的？」,「会头疼的？」,"""Mi verrà solo un mal di testa?"""
Willard H. Wright,"""You're getting the hang of this."" ","""You're getting the hang of this.""",[=UP],「わかってきたな。」,「わかってきたな」,"""А ты привыкаешь.""","""Já está pegando o jeito da coisa.""",「你也開始懂了呢。」,「你也开始懂了呢。」,"""Ci stai prendendo la mano."""
,"At one time, Genji told Battler that he looked like Kinzo in his youth. ","At one time, Genji told Battler that he looked like Kinzo in his youth.",[=UP],かつて戦人は源次に、若き日の金蔵に似ていると言われたことがある。,[=JP],"Однажды Генджи сказал Баттлеру, что тот похож на Кинзо в молодости.","Certa vez, Genji contou a Battler que ele se parecia com Kinzo em seus dias de juventude.",以前戰人曾被源次說過，你很像年輕時的金藏。,以前战人曾被源次说过，你很像年轻时的金藏。,"Un tempo, Genji rivelò a Battler che egli assomigliava a Kinzo da giovane."
,"Sure enough, though the young Kinzo wasn't exactly the same as Battler, they looked very similar. ","Sure enough, though the young Kinzo wasn't exactly the same as Battler, they looked very similar."," Sure enough, though the young Kinzo wasn't exactly the same as Battler, they looked very similar.",確かに、若き日の金蔵は、瓜二つではないにしても、戦人とよく似ていた。,[=JP],"Разумеется, молодой Кинзо не был точно таким же, как Баттлер, но выглядели они очень похоже.","Certamente, embora o jovem Kinzo não fosse exatamente igual a Battler, eles eram bem parecidos.",的確，年輕時的金藏，雖稱不上“一個模子裡印出來的”，但他是挺像戰人的。,的确，年轻时的金藏，虽称不上“一个模子里印出来的”，但他是挺像战人的。,"Di sicuro, sebbene il giovane Kinzo non fosse esattamente come lui, erano molto simili."
,"""...Allow me to introduce myself again. ...I am Ushiromiya Kinzo."" ",""".........Allow me to introduce myself again. ......I am Ushiromiya Kinzo.""","""......Allow me to introduce myself again. ......I am Ushiromiya Kinzo.""",「………改めて名乗ろう。……私が、右代宮金蔵である。」,「………改めて名乗ろう。……私が、右代宮金蔵である」,"""......Я представлюсь ещё раз. ......Меня зовут Уширомия Кинзо.""",""".........Permitam que eu me apresente mais uma vez. ......Eu sou Ushiromiya Kinzo.""",「………重新報下名字吧。……我是，右代宮金藏。」,「………重新报下名字吧。……我是，右代宫金藏。」,"""... Permettetemi di presentarmi nuovamente. ... Io sono Ushiromiya Kinzo."""
Ushiromiya Lion,"""Grandfather..."" ","""Grandfather.........""","""Grandfather......""",「お祖父さま………。」,「お祖父さま………」,"""Дедушка......""","""Vovô.........""",「爺爺………」,「爷爷………」,"""Nonno..."""
,Even the voice seemed to resemble Battler's somehow. ,Even the voice seemed to resemble Battler's somehow.,[=UP],声も、どこか戦人に似ているように感じられた。,[=JP],Даже голос чем‐то напоминал голос Баттлера.,Até a voz meio que lembrava Battler.,感覺得出，聲音也在某方面很像戰人。,感觉得出，声音也在某方面很像战人。,Persino la sua voce somigliava in qualche modo a quella di Battler.
,"Clearly, Battler had inherited Kinzo's blood more thickly than any other... ","Clearly, Battler had inherited Kinzo's blood more thickly than any other..."," Clearly, Battler had inherited Kinzo's blood more thickly than any other...",もっとも金蔵の血を濃く受け継いだのが、きっと戦人に違いないのだ…。,[=JP],"Было ясно, что Баттлер унаследовал от Кинзо больше, чем кто‐либо другой...",Battler claramente havia herdado mais do sangue de Kinzo do que qualquer outro...,最是濃厚地繼承了金藏血脈的，毫無疑問，肯定是戰人…。,最是浓厚地继承了金藏血脉的，毫无疑问，肯定是战人…。,Era chiaro che Battler avesse ereditato il sangue di Kinzo più abbondantemente di chiunque altro...
Ushiromiya Kinzo,"""I had no desire to succeed the Ushiromiya Family Headship. ...My being chosen as the Head was nothing more than a prank of fate."" ","""I did not want to succeed the Ushiromiya family headship. ......My being chosen as the head was nothing more than a prank of fate.""",[=UP],「私は右代宮家など、継ぎたくはなかった。……私が当主に選ばれたのは、運命の悪戯に過ぎぬのだ。」,「私は右代宮家など、継ぎたくはなかった。……私が当主に選ばれたのは、運命の悪戯に過ぎぬのだ」,"""Я не хотел стать наследником семьи Уширомия. ......То, что меня выбрали главой, не более чем шутка судьбы.""","""Eu não queria assumir a liderança da família Ushiromiya. ......Minha escolha nada mais foi do que uma brincadeira do destino.""",「我根本就不想去繼承，什麼右代宮家。……我被選為當主，只不過是命運的惡作劇。」,「我根本就不想去继承，什么右代宫家。……我被选为当主，只不过是命运的恶作剧。」,"""Non volevo succedere al capo della famiglia Ushiromiya. ... L'essere stato scelto come capo non è stato altro che uno scherzo del destino."""
Willard H. Wright,"""...In the Great Kanto Earthquake, those in charge passed away, and you were selected from the branch families."" ","""......In the Great Kanto Earthquake, those in charge passed away, and you were selected from the branch families.""",[=UP],「……関東大震災で、主だった者が死に絶え、分家筋のお前が抜擢された。」,「……関東大震災で、主だった者が死に絶え、分家筋のお前が抜擢された」,"""......В великом землетрясении Канто ответственные скончались, и из семейных ветвей выбрали тебя.""","""......Durante o Grande Terremoto de Kanto, aqueles encarregados faleceram e você foi escolhido pelas ramificações da família.""",「……在關東大地震中，右代宮家的主要人物全部死絕，屬於分家一脈的你，得到了提拔。」,「……在关东大地震中，右代宫家的主要人物全部死绝，属于分家一脉的你，得到了提拔。」,"""... Nel Grande Terremoto del Kanto, quelli in carica morirono, e tu venisti scelto tra le famiglie secondarie."""
Ushiromiya Lion,"""That's correct. After all, Grandfather was wise despite his youth, and he already possessed a dignity fitting for the Headship."" ","""That's correct. After all, Grandfather was wise despite his youth, and he already possessed a dignity fitting for the headship.""",[=UP],「そうです。お祖父さまは若くとも聡明な方で、当主に相応しい貫禄を若くしてお持ちの方でしたから。」,「そうです。お祖父さまは若くとも聡明な方で、当主に相応しい貫禄を若くしてお持ちの方でしたから」,"""Верно. Ведь дедушка был мудр несмотря на юность и уже тогда был достоин руководства.""","""Precisamente. Afinal, apesar de sua juventude, o vovô era muito sábio e já detinha da dignidade adequada à liderança.""",「是的。畢竟，爺爺既年輕又聰明，是一位年紀輕輕就有著與當主相稱的威嚴的貴人。」,「是的。毕竟，爷爷既年轻又聪明，是一位年纪轻轻就有着与当主相称的威严的贵人。」,"""Esattamente. Dopotutto, Nonno, nonostante la sua giovinezza, era saggio, e possedeva già la dignità adatta per diventare il capo."""
Ushiromiya Kinzo,"""Fuhahahahahahahaha... Ridiculous. ...Those greedy elders kept looking out for their own personal interests and couldn't decide on a new Head at all. It was as foolish as arguing about who the new captain should be on a sinking ship."" ","""Fuhahahahahahahaha...... Ridiculous. ......Those greedy elders were so intent on looking out for their own personal interests that they couldn't even decide on a new head. They were like fools arguing about who the new captain should be on a sinking ship.""","""Fuhahahahahahahaha...... Ridiculous. ......Those greedy elders kept looking out for their own personal interests and couldn't decide on a new head at all. It was as foolish as arguing about who the new captain should be on a sinking ship.""",「ふ、はっははははははは……。とんでもない。……欲深な長老たちは、互いの利益ばかりを主張し合い、新しい当主を選び出すことさえ出来なかったのだ。まるで、沈み行く船で、新しき船長は誰かと議論するような愚かさよ。」,「ふ、はっははははははは……。とんでもない。……欲深な長老たちは、互いの利益ばかりを主張し合い、新しい当主を選び出すことさえ出来なかったのだ。まるで、沈み行く船で、新しき船長は誰かと議論するような愚かさよ」,"""Фу‐ха‐ха‐ха‐ха‐ха‐ха...... Глупости. ......Жадные старейшины думали лишь о собственных интересах и никак не могли решиться на выбор нового главы. Так же глупо, как спорить о том, кому стать новым капитаном на тонущем корабле.""","""Fuhahahahahahahaha...... Ridículo. ......Aqueles velhos gananciosos estavam tão dispostos a buscar por seus próprios interesses pessoais que sequer podiam decidir o novo chefe. Eram como idiotas discutindo sobre quem seria o novo capitão enquanto o barco afundava.""",「哼，哈、哈哈哈哈哈哈哈……。哪裡的話。……貪婪的長老們，一心只想著自己的利益，連選出新當主都做不到。蠢得簡直就像是，坐在一個勁往下沉的船上，爭論由誰當新船長。」,「哼，哈、哈哈哈哈哈哈哈……。哪里的话。……贪婪的长老们，一心只想着自己的利益，连选出新当主都做不到。蠢得简直就像是，坐在一个劲往下沉的船上，争论由谁当新船长。」,"""Fuhahahahahahahaha... ridicolo. ... Quegli avidi vecchi continuavano a badare ai propri interessi e non riuscivano a decidere chi dovesse essere il nuovo capo. Era tanto folle quanto discutere su chi debba essere il nuovo capitano di una nave che affonda."""
Willard H. Wright,"""So, since you had no connections with anyone in the main family, you were selected right out of the blue."" ","""So, since you had no connections with anyone in the main family, you were selected right out of the blue.""",[=UP],「だからこそ、本家の誰ともしがらみのない、お前が突然に、抜擢を受けた。」,「だからこそ、本家の誰ともしがらみのない、お前が突然に、抜擢を受けた」,"""Значит, поскольку ты не был связан ни с кем из главной семьи, ни с того ни с сего выбрали тебя.""","""Por isso, como você não tinha nenhuma conexão com a família principal eles o escolheram de uma hora para outra.""",「正因如此，與本家之人全無關係的你，突然得到了提拔。」,「正因如此，与本家之人全无关系的你，突然得到了提拔。」,"""Quindi, poiché non avevi alcun legame con la famiglia principale, fosti scelto tu, di punto in bianco."""
Ushiromiya Kinzo,"""It's all because of my toes. If only I'd had one less toe on each foot, my life may have turned out quite differently..."" ","""It's all because of my toes. If only I'd had one fewer toe on each foot, my life may have turned out quite differently......""","""It's all because of my toes. If only I'd had one less toe on each foot, my life may have turned out quite differently......""",「全ては、この足の指のせいだ。足の指が１本ずつ足りなかったなら、我が人生はまったく異なるものになっていたであろう……。」,「全ては、この足の指のせいだ。足の指が１本ずつ足りなかったなら、我が人生はまったく異なるものになっていたであろう……」,"""Всё из‐за моих пальцев. Если бы у меня их на каждой ноге было на один меньше, моя жизнь могла бы сложиться иначе......""","""Foi tudo por causa dos meus dedos do pé. Se eu tivesse um a menos em cada pé, minha vida poderia ter se desdobrado de uma maneira bem diferente......""",「全都怪這腳的腳趾。如果兩只腳的腳趾都缺一根的話，我的人生就會變得完全不一樣吧……」,「全都怪这脚的脚趾。如果两只脚的脚趾都缺一根的话，我的人生就会变得完全不一样吧……」,"""E tutto per colpa delle mie dita dei piedi. Se solo avessi avuto un dito in meno per ogni piede, la mia vita sarebbe stata piuttosto diversa..."""
