Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"So, she walked out into the open air, and I followed her. ","So, she walked out into the open air, and I followed her."," So, she walked out into the open air, and I followed her.",だから、彼女は中空に歩み出し、私にその後を追わせた。,[=JP],"Поэтому она вышла в открытый воздух, и я последовала за ней.","Assim, ela caminhou sobre o ar, e eu a segui.",所以，她向空中走去，讓我追在後面。,所以，她向空中走去，让我追在后面。,"Quindi, andò via nell'aria aperta, e io la seguii."
,"Yes, now I can understand. ","Yes, now I can understand."," Yes, now I can understand.",そう、今だからこそ理解できる。,[=JP],"Да, теперь я понимаю.","Sim, agora eu entendo.",對，到現在我才能夠理解。,对，到现在我才能够理解。,"Sì, ora riesco a capire."
,"When I offered to trade away my life, I made one wish and gave up on another. ","When I offered to trade away my life that day, ......I made one wish and gave up on another."," When I offered to trade away my life, I made one wish and gave up on another.",私は自らの命と引き換えに、……ベルンカステルにあの日、１つのことを願い、１つのことを諦めたのだ。,[=JP],"Предложив продать свою жизнь, я загадала одно желание и отказалась от другого.","Quando eu ofereci trocar a minha vida naquele dia, ......eu fiz um desejo e abri mão de outro.",以我自己的性命為交換，……對貝倫卡斯泰露在那一天，許了一個願望，放棄了一個願望。,以我自己的性命为交换，……对贝伦卡斯泰露在那一天，许了一个愿望，放弃了一个愿望。,"Quando ho offerto di sacrificare la mia vita, ho espresso un desiderio e ho rinunciato a un altro."
,I wished for revenge against the illusion hiding the truth. ,I wished for revenge against the illusion that hid the truth., I wished for revenge against the illusion that hid the truth.,願ったのは、真実を覆い隠す幻想への、復讐。,[=JP],"Я пожелала отомстить иллюзии, скрывающей правду.",Eu desejei por vingança contra a ilusão que escondia a verdade.,許的願是，對掩蓋真實的幻想的，復仇。,许的愿是，对掩盖真实的幻想的，复仇。,Desiderai vendetta verso l'Illusione che nascondeva la verità.
,"And now, I've succeeded in that revenge, defeating the master of that illusion and obtaining the Book of the Single Truth. ","And now, I have succeeded in that revenge, defeating the master of that illusion and obtaining the Book of the Single Truth."," And now, I have succeeded in that revenge, defeating the master of that illusion and obtaining the Book of the Single Truth.",そして今こそ私は幻想の主、黄金の魔女を打ち破って一なる真実の書を手に入れ、その復讐を成し遂げた。,[=JP],"И вот, мне удалась эта месть: я одолела хозяйку этой иллюзии и заполучила книгу единственной правды.","E agora, eu tive sucesso nessa vingança, derrotando a mentora dessa ilusão e obtendo o Livro da Única Verdade.",並且現在我終於得到了能夠擊敗幻想的主人，黃金的魔女的唯一真實之書，達成復仇的目的。,并且现在我终于得到了能够击败幻想的主人，黄金的魔女的唯一真实之书，达成复仇的目的。,"E adesso, ho avuto successo in quella vendetta, sconfiggendo la padrona di quell'Illusione e ottenendo il Libro dell'Unica Verità."
,"What I gave up was my naivety, my continuing belief that someone from my family might come back. ","What I gave up was my naivety, my continuing belief that someone from my family might come back."," What I gave up was my naivety, my continuing belief that someone from my family might come back.",諦めたのは、家族が誰か帰ってくるかもしれないと信じ続ける、甘えた心。,[=JP],"Я отказалась от своей наивности, от продолжительной веры в то, что кто‐то из моей семьи может вернуться.","Aquilo que eu abri mão foi a minha ingenuidade, minha crença contínua de que alguém da minha família ainda poderia retornar.",放棄的是，繼續相信家人中說不定會有人回來的，天真的心。,放弃的是，继续相信家人中说不定会有人回来的，天真的心。,"Ciò a cui ho rinunciato era la mia ingenuità, la mia continua convinzione che qualcuno della mia famiglia potesse tornare indietro."
,"And now, I can accept that my entire family is dead. ","And now, I can accept that my entire family is dead."," And now, I can accept that my entire family is dead.",だからこそ私は、今こそこうして、家族が皆、死んでしまったことを受け入れることが出来る。,[=JP],"И теперь я могу признать, что вся моя семья мертва.","E agora, eu posso aceitar que toda a minha família morreu.",正因如此，我現在才能這樣，接受所有的親人都已經死亡的事實。,正因如此，我现在才能这样，接受所有的亲人都已经死亡的事实。,E ora riesco ad accettare che la mia intera famiglia è morta.
{f:5:Ange Beatrice},"""...Can you make someone alive just because no one knows any different? These cat boxes you talk about are just naive delusions. The idea that a corpse can live as long as you keep it hidden! But even if you hide a corpse, it's still dead...!!"" ","""......How can you say someone's alive just because you don't know? This cat box of yours is just a naive illusion, the idea that hiding a corpse means you can pretend it might still be alive! But even if you hide a corpse, it's still dead...!!""","""......How can you live without knowing the truth? This cat box of yours is just a naive illusion. The idea that hiding a corpse means it might still be alive! But even if you hide a corpse, it's still dead...!!""",「……知らなきゃ生きてることに出来るの？　あんたたちの言う猫箱というのは、死体を隠せば生きていることにしてもいいという、甘えた妄想だけがたった一つのトリック！　でもね、隠したって、死んでいることは変わらないのよ…！！」,[=JP],"""......Как можно жить, не зная правды? Ваша кошачья коробка всего лишь наивная иллюзия, говорящая, что раз трупов нет, они ещё могут быть живы! Но даже если трупы не найдены, они всё равно мертвы!..""","""......Como você pode dizer que alguém está vivo só porque não sabe? Essa sua caixa de gato não passa de uma ingênua ilusão, o pensamento de que esconder um corpo significa que você ainda pode fingir que o mesmo está vivo! Mas mesmo que esconda o cadáver, ele continua morto...!!""",「……不知道的話也能活著嗎？你們所言的所謂貓箱，不過是隱藏了屍體就可以讓人繼續活著的天真的妄想，也是唯一的詭計！但是啊，就算隱藏了，也無法改變已經死了的事實…！！」,「……不知道的话也能活着吗？你们所言的所谓猫箱，不过是隐藏了尸体就可以让人继续活着的天真的妄想，也是唯一的诡计！但是啊，就算隐藏了，也无法改变已经死了的事实…！！」,"""... Come puoi vivere senza conoscere la verità? Questa tua scatola del gatto è solo un'ingenua illusione. L'idea che nascondere un corpo significhi che è ancora vivo! Ma anche se nascondi un corpo, è sempre morto...!!"""
{f:5:Ange Beatrice},"""Do you really think you can heal my wounds by saying they'll always be watching over me from the clouds, like some kind of fairy tale?! I'm {f:5:Ange Beatrice}, a Witch of Truth!! I'll free myself from that life as a ghost, waiting for a miracle that'll never happen! I'll end my life as a noble martyr who's reached the truth...!!"" ","""You really think you can heal my wounds by saying they'll always be watching over me from the clouds, like some kind of fairy tale?! I'm {f:5:Ange Beatrice}, Witch of Truth!! I'll free myself from that life as a ghost, waiting for a miracle that'll never happen! I'll end my life as a noble martyr who's reached the truth...!!""","""You really think you can heal my wounds by saying they'll always be watching over me from the clouds, like some kind of fairy tale?! I'm ANGE Beatrice, Witch of Truth!! I'll free myself from that life as a ghost, waiting for a miracle that'll never happen! I'll end my life as a noble martyr who's reached the truth...!!""",「遠いお空の国で、いつまでも見守っているなんて、そんなおとぎ話みたいなので私の傷が塞げると、本気で思っているの？！　私は真実の魔女、エンジェ・ベアトリーチェ！！　起こらぬ奇跡を待って亡霊のように生きる日々から、私は真実に至った高潔なる殉教者として生を終えるのよ…！！」,[=JP],"""Вы всерьёз думаете, что можете исцелить мои раны, говоря, что они всегда будут присматривать за мной с небес, как в сказке?! Я — {f:5:Энджи‐Беатриче}, ведьма правды!""""Я освобожусь от жизни призрака, ожидающего чуда, которого никогда не случится! Я покончу со своей жизнью как благородный мученик, достигший правды!..""","""Você acha mesmo que pode curar as minhas feridas dizendo que eles sempre estarão me observando das nuvens, como se fosse tudo um conto de fadas?! Eu sou {f:5:Ange Beatrice}, a Bruxa da Verdade!! Irei me libertar dessa vida como fantasma, onde espero por um milagre que nunca vai acontecer! Colocarei um fim a minha vida, como um nobre mártir que alcançou a verdade...!!""",「你們真的認為，在遙遠的天國永遠守護你這樣的，童話一般的話就能堵住我的傷口嗎？！我是真實的魔女，安琪·貝阿朵莉切！！我已經從等待不會發生的奇跡而如亡靈一般活著，變成了選擇作為抵達真實的高潔的殉教者結束生命…！！」,「你们真的认为，在遥远的天国永远守护你这样的，童话一般的话就能堵住我的伤口吗？！我是真实的魔女，安琪·贝阿朵莉切！！我已经从等待不会发生的奇迹而如亡灵一般活着，变成了选择作为抵达真实的高洁的殉教者结束生命…！！」,"""Pensi di poter davvero guarire le mie ferite dicendo che mi guarderanno sempre da sopra le nuvole, come una qualche favola?! Io sono ANGE Beatrice, Strega della Verità!! Mi libererò da quella vita da fantasma, aspettando un miracolo che non accadrà mai! Metterò fine alla mia vita come un nobile martire che ha trovato la verità...!!"""
{f:5:Beatrice},"""...Didn't you once come to understand the power of magic through Maria's grimoire...?"" ","""......Didn't you come to understand the power of magic through Maria's grimoire......?""",[=UP],「……そなたは真里亞の魔導書より、魔法の力を理解したのではなかったのか……。」,「……そなたは真里亞の魔導書より、魔法の力を理解したのではなかったのか……」,"""......Разве ты не поняла силу магии благодаря гримуару Марии?..""","""......Você não entendeu o poder mágico através do grimório da Maria......?""",「……汝不是已經從真里亞的魔導書中，理解魔法的力量了嗎……？」,「……汝不是已经从真里亚的魔导书中，理解魔法的力量了吗……？」,"""... Non eri arrivata a capire la magia attraverso il grimorio di Maria...?"""
{f:5:Ange Beatrice},"""Yeah, I understood it. And then I despaired when I realized how powerless it was. ...And that's what Onii-chan is trying to force me to use now, isn't it? ...If I believe, if I use magic, ...then my family will always be by my side."" ","""Yeah, I understood it. And then I despaired when I realized how powerless it was. ......And that's what Onii‐chan is trying to force me to use now, isn't it? ......If I believe, if I use magic, ......then my family will always be by my side.""","""Yeah, I understood it. And then I despaired when I realized how powerless it was. ......And that's what Onii-chan is trying to force me to use now, isn't it? ......If I believe, if I use magic, ......then my family will always be by my side.""",「えぇ。理解したわ。そして何て無力なものだろうと絶望したわ。……そしてそれが、お兄ちゃんが私に押し付けようとしていることなのよね。……私が信じれば、魔法があれば、……いつだって、家族は私の側にいる。」,「えぇ。理解したわ。そして何て無力なものだろうと絶望したわ。……そしてそれが、お兄ちゃんが私に押し付けようとしていることなのよね。……私が信じれば、魔法があれば、……いつだって、家族は私の側にいる」,"""Да, я поняла. А потом отчаялась, поняв, насколько она бессильна. ......И вот чем братик хочет вынудить меня воспользоваться?......Если я поверю, если использую магию...... моя семья всегда будет со мной.""","""Sim, eu entendi. E então, eu me desesperei quando percebi o quão impotente eu era. ......E é isso que o onii‐chan está tentando forçar sobre mim, não é? ......Se eu acreditar, se eu usar magia, ......então a minha família estará sempre ao meu lado.""",「是啊。我理解了。並且察覺到那是何等無力的東西而絕望。……而且那就是，哥哥想要強加於我的觀點吧？……我相信的話，魔法存在的話，……無論何時，家人都在我的身邊。」,「是啊。我理解了。并且察觉到那是何等无力的东西而绝望。……而且那就是，哥哥想要强加于我的观点吧？……我相信的话，魔法存在的话，……无论何时，家人都在我的身边。」,"""Già, l'avevo capita. E dopo mi disperai quando capì quanto fosse inutile. {n}Ed è quello che Onii-chan sta tentando di farmi usare adesso, non è vero? {n}Se io credo, se uso la magia... allora la mia famiglia sarà sempre accanto a me."""
{f:5:Ange Beatrice},"""...Don't take me for a fool!!! You think that kind of magic, an illusion, a daydream...can heal those 12 years?! And how am I supposed to go on for decades and decades into the future?! ",""".........Don't take me for a fool!!! You think that kind of magic, that illusion, that daydream......can heal those twelve years?! And how am I supposed to go on for decades and decades into the future?!""","""......Don't take me for a fool!!! You think that kind of magic, that illusion, that daydream...can heal those 12 years?! And how am I supposed to go on for decades and decades into the future?! ",「………馬鹿にしないでッ！！！　そんな魔法で、そんな幻想で白昼夢でッ、……私の１２年が癒えるの？！　そしてこれから未来の数十年をどう生きてけるの？！,「………馬鹿にしないでッ！！！　そんな魔法で、そんな幻想で白昼夢でッ、……私の１２年が癒えるの？！　そしてこれから未来の数十年をどう生きてけるの？！」,"""......Не смешите меня!!! По‐вашему, такая магия, иллюзия, мечта...... может исцелить эти 12 лет?! И как же мне жить следующие десятилетия в будущем?!""",""".........Eu não sou burra!!! Você acha mesmo que esse tipo de magia, essa ilusão, esse devaneio......podem mesmo curar esses doze anos?! E como eu continuaria vivendo por mais décadas no futuro?!""",「………別拿我當白痴！！！用這樣的魔法，用這樣的幻想的白日夢，……就能治癒我的 12 年嗎？！在這之後未來的幾十年我要怎麼活下去？！」,「………别拿我当白痴！！！用这样的魔法，用这样的幻想的白日梦，……就能治愈我的 12 年吗？！在这之后未来的几十年我要怎么活下去？！」,"""... Non prendermi per una stupida!!! Pensi che quel tipo di magia, quell'illusione, quel sogno ad occhi aperti... possa curare quei dodici anni?! {n}E come dovrei continuare per decenni e decenni nel futuro?!"
{f:5:Ange Beatrice},"Someone, come back to me, someone!! But no one's coming back!! So, at least tell me what happened that day!! {f:5:Bernkastel} said she'd tell me...!!"" ","""Someone, come back to me, someone!! But no one's coming back!! So, at least tell me what happened that day!! {f:5:Bernkastel} said she'd tell me...!!""","Someone, come back to me, someone!! But no one's coming back!! So, at least tell me what happened that day!! Bernkastel said she'd tell me...!!""",誰か帰ってきてよ、誰かッ！！　でも誰も帰ってこない！！　じゃあせめて、あの日、何があったのかだけでも教えてよ！！　それは教えてくれるそうよ、ベルンカステルが…！！」,「誰か帰ってきてよ、誰かッ！！　でも誰も帰ってこない！！　じゃあせめて、あの日、何があったのかだけでも教えてよ！！　それは教えてくれるそうよ、ベルンカステルが…！！」,"""Кто‐нибудь, вернитесь ко мне, кто‐нибудь! Но никто не возвращается! Поэтому хотя бы скажите мне, что произошло в тот день! {f:5:Бернкастель} сказала, что скажет!..""","""Alguém, volte! Alguém!! Mas ninguém vai voltar!! Por isso, ao menos me diga o que aconteceu naquele dia!! A {f:5:Bernkastel} disse que me contaria...!!""",「回來個人啊，誰都可以！！但是誰都沒回來！！那至少告訴我，那一天發生了什麼啊！！只有貝倫卡斯泰露，打算告訴我…！！」,「回来个人啊，谁都可以！！但是谁都没回来！！那至少告诉我，那一天发生了什么啊！！只有贝伦卡斯泰露，打算告诉我…！！」,"Qualcuno, torni da me, qualcuno!! Ma nessuno sta tornando!! Quindi, dimmi almeno cosa è successo quel giorno!! Bernkastel ha affermato che me l'avrebbe detto...!!"""
{f:5:Ange Beatrice},"""My master, I have the Book of the Single Truth...! I'll take it back to you, so give me the truth!! For so long, I've been prepared to throw away my naive hopes for a miracle!! Now, tell me the truth of that daaaaaaaaaaaay!!!"" ","""Yes, my master, I have the Book of the Single Truth...! I'll bring it back to you, so let me have the truth!! For a long time now, I've been prepared to abandon my naive hope in the miracle that my family might be alive!! So now, tell me the truth of that daa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}aay!!!""","""Yes, my master, I have the Book of the Single Truth...! I'll take it back to you, so let me have the truth!! For a long time now, I've been prepared to abandon my naive hopes for a miracle!! Now, tell me the truth of that daaaaaaaaaaaay!!!""",「あぁ、我が主よッ、今こそ一なる真実の書を手に入れました…！！　今からこれを持ち帰りますから、私に真実をお与え下さい！！　家族が生きているかもしれないという甘えた奇跡を捨て去る覚悟は、もうとっくに出来ています！！　私に今こそ、あの日の真実を教えてぇえええぇえええええぇええぇえぇ！！！」,[=JP],"""Да, госпожа, книга единственной правды у меня!.. Я принесу её тебе, поэтому дай мне узнать правду! Я уже давно была готова отказаться от своих наивных надежд на чудо! А теперь скажи мне правду того дня‐а‐а‐а‐а‐а!!!""","""Sim, minha mentora, eu tenho o Livro da Única Verdade...! Eu o levarei para você, então me diga a verdade!! Faz muito tempo que eu estou preparada para abandonar minha ingênua esperança do milagre de que a minha família poderia estar viva!! Diga‐me, agora mesmo, o que aconteceu naquele diaa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a!!!""",「啊啊，我主，現在我已得到了唯一真實之書…！！我現在就帶著它回去，所以請賜予我真實！！捨棄家人說不定還活著的天真奇跡的覺悟，早就已經作好了！！現在告訴我，那一天的真實吧啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！」,「啊啊，我主，现在我已得到了唯一真实之书…！！我现在就带着它回去，所以请赐予我真实！！舍弃家人说不定还活着的天真奇迹的觉悟，早就已经作好了！！现在告诉我，那一天的真实吧啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！」,"""Sì, mia padrona, io ho il Libro dell'Unica Verità...! Lo porterò da te, quindi lasciami avere la verità!! Per molto tempo ora, sono stata preparata ad abbandonare le mie ingenue speranze di un miracolo!! Ora, dimmi la verità di quel giornooooooooo!!!"""
,A blinding light poured out of the chapel. ,A blinding light poured out of the chapel.,[=UP],礼拝堂の中から強い光が溢れた。,[=JP],Из часовни полился ослепительный свет.,Uma luz cegante inundou a capela.,禮拜堂中溢出強烈的光芒。,礼拜堂中溢出强烈的光芒。,Una luce accecante uscì dalla cappella.
,"It seeped from the windows and the cracks of the door, even reaching as far as Battler's and Erika's eyes. ","It seeped from the windows and the cracks of the door, even reaching as far as Battler's and Erika's eyes."," It seeped from the windows and the cracks of the door, even reaching as far as Battler's and Erika's eyes.",それは窓や扉の隙間からも勢いよく噴き出し、戦人やヱリカの目にも届く。,[=JP],"Он просочился из окон и щелей двери, дойдя даже до глаз Баттлера и Эрики.","Ela se infiltrou pelas janelas e frestas das portas, chegando até onde os olhos de Battler e Erika conseguiam ver.",光從門和窗戶的縫隙間噴涌而出，都傳到了戰人和繪梨花眼中。,光从门和窗户的缝隙间喷涌而出，都传到了战人和绘梨花眼中。,"Filtrò attraverso le finestre e le crepe della porta, raggiungendo anche gli occhi di Battler e di Erika."
Ushiromiya Battler,"""...What...?!"" ",""".........What...?!""","""......What...?!""",「………何だ…？！」,[=JP],"""......Что?!""",""".........O quê...?!""",「………怎麼…？！」,「………怎么…？！」,"""... Cosa...?!"""
Furudo Erika,"""It seems comrade Ange has completed her task. It looks like you've set up some pathetic seal, but to my master, that'll be easier than thawing frozen saury fish."" ","""It would seem that comrade Ange has completed her task. It looks like you've used some useless seal, but to my master, that'll be easier than thawing frozen saury fish.""",[=UP],「どうやら、同志縁寿が仕事を終えたようですね。あなたが無様な封印を施したようですが、我が主に委ねれば、冷凍サンマを解凍するより簡単に解いてくれるでしょう。」,「どうやら、同志縁寿が仕事を終えたようですね。あなたが無様な封印を施したようですが、我が主に委ねれば、冷凍サンマを解凍するより簡単に解いてくれるでしょう」,"""Похоже, товарищ Энджи завершила свою задачу. Вы наложили какую‐то бесполезную печать, но для моей госпожи снять её будет проще, чем разморозить сайру.""","""Ao que aparenta, a confrade Ange completou sua tarefa. Parece que você usou algum selo inútil mas, para a minha mentora, será mais fácil do que descongelar um peixe sauro.""",「看來，同志緣壽的工作已經完成了呢。雖然你給它加上了難看的封印，但只要拜託我主的話，就能像解凍冷凍秋刀魚一樣被輕鬆解開吧？」,「看来，同志缘寿的工作已经完成了呢。虽然你给它加上了难看的封印，但只要拜托我主的话，就能像解冻冷冻秋刀鱼一样被轻松解开吧？」,"""Sembra che la mia compagna Ange abbia completato la sua missione. A quanto pare hai usato un qualche inutile sigillo, ma per la mia padrona, sarà più facile di scongelare un luccio sauro."""
Ushiromiya Battler,"""...D-Damn...!!"" ","""......D‐damn......!!""","""......D, damn......!!""",「……く、くそ……！！」,[=JP],"""......П‐проклятье!..""","""......M‐Merda......!!""",「……可、可惡……！！」,「……可、可恶……！！」,"""... D-Dannazione...!!"""
Furudo Erika,"""Master said I could play with you until Ange finished her task. I've had enough fun from this reunion, so I think it's time for me to leave."" ","""Master said I could play with you until Ange finished her task. I've had enough fun from this reunion, so I think it's time for me to leave.""",[=UP],「我が主より、縁寿が仕事を終えるまで遊べば良いと命じられています。充分に再会を楽しめましたし、これでお開きにしようと思います。」,「我が主より、縁寿が仕事を終えるまで遊べば良いと命じられています。充分に再会を楽しめましたし、これでお開きにしようと思います」,"""Госпожа сказала, что я могу поиграть с вами до тех пор, пока Энджи не завершит свою задачу. Меня достаточно развлекло наше воссоединение, так что, думаю, мне пора уходить.""","""Ela disse que eu podia brincar com você até a Ange terminar sua tarefa. Eu já me diverti bastante com essa reunião, então acho que está na hora de ir.""",「我被我主下令，在緣壽的工作完成之前可以玩玩。已經充分感受到了再會的快樂了，我就就此拜別吧？」,「我被我主下令，在缘寿的工作完成之前可以玩玩。已经充分感受到了再会的快乐了，我就就此拜别吧？」,"""La mia padrona ha detto che avrei potuto giocare con te finché Ange non avrebbe compiuto la sua missione. Mi sono divertita abbastanza con questa riunione, quindi credo che sia ora per me di andare."""
,Erika gave an elegant curtsey. ,Erika gave an elegant curtsey.,[=UP],ヱリカは、スカートの裾を掴んで、優雅にお辞儀する。,[=JP],Эрика сделала изящный реверанс.,Erika fez uma elegante cortesia.,繪梨花提起裙擺，優雅地行禮。,绘梨花提起裙摆，优雅地行礼。,Erika fece un'elegante riverenza.
Ushiromiya Battler,"""Why did you talk Ange into looking for the Single Truth?! Your master must know...! That truth doesn't mean anything to Ange!"" ","""Why did you talk Ange into looking for the Single Truth?! Your master must know...! That truth doesn't mean anything for Ange!""",[=UP],「なぜ縁寿に一なる真実を唆す？！　お前の主なら知ってるはずだ…！　縁寿には、何の意味もない真実だと！」,[=JP],"""Зачем вы убедили Энджи искать единственную правду?! Твоя госпожа должна знать!.. Эта правда ничего для неё не значит!""","""Por que fez a Ange buscar pela Única Verdade?! Sua mentora deve saber...! Aquela verdade não significa nada para a Ange!""",「為什麼要教唆緣壽得到唯一真實？！你的主人也應該知道的…！知道這對緣壽來說，是什麼意義都沒有的真實！」,「为什么要教唆缘寿得到唯一真实？！你的主人也应该知道的…！知道这对缘寿来说，是什么意义都没有的真实！」,"""Perché avete convinto Ange a cercare l'Unica Verità?! La tua padrona dovrebbe saperlo...! Quella verità non significa niente per Ange!"""
Furudo Erika,"""Yes. All truths in this world are meaningless. In the end, ""meaning"" comes from the mind of each individual human. ...Even when there is a Single Truth, it can mean different things to different people! The truth has no meaning in itself! There's just one reason why I'm still stuck on the truth despite it all!"" ","""Yes. All truths in this world are meaningless. In the end, ""meaning"" comes from the mind of each individual human. ......Even when there is a Single Truth, it can mean different things to different people! The truth has no meaning in itself! There's just one reason why I insist upon the truth despite it all!""","""Yes. All truths in this world are meaningless. In the end, 'meaning' comes from the mind of each individual human. ......Even when there is a Single Truth, it can mean different things to different people! The truth has no meaning in itself! There's just one reason why I'm still stuck on the truth despite it all!""",「えぇ。世の中のあらゆる真実に、意味などありません。意味を生み出すのは、結局のところ、人間ひとりひとりの心の中。……一なる真実でさえ、人が異なれば、生まれる意味が異なる！　ないんですよ、真実に意味なんて！　それでも私が真実に拘る理由はただ一つ！」,[=JP],"""Да. Все правды в этом мире не имеют значения. Ведь «значение» определяет сознание каждого человека. ......Даже единственная правда для разных людей может означать разные вещи! Сама по себе правда не имеет значения! Я всё равно хватаюсь за неё только по одной причине!""","""Sim. Todas as verdades deste mundo são insignificantes. No fim, o ""significado"" vêm da mente da cada indivíduo humano. ......Mesmo quando há uma Única Verdade, ela pode significar diferentes coisas para diferentes pessoas! A verdade em si não detém de nenhum significado! Tem apenas um motivo pelo qual eu insisto na verdade apesar de tudo!""",「是啊。世間的很多真實，都沒有意義。產生出意義的，其實也就是人類每個人的心裡。……就連唯一真實也是，對不同的人，會有不同的意義！真實的意義，根本沒有啊！即便如此我拘泥於真實的理由只有一個！」,「是啊。世间的很多真实，都没有意义。产生出意义的，其实也就是人类每个人的心里。……就连唯一真实也是，对不同的人，会有不同的意义！真实的意义，根本没有啊！即便如此我拘泥于真实的理由只有一个！」,"""Sì. Tutte le verità in questo mondo sono senza significato. Alla fine, ‘significato’ viene dalla mente di ogni singolo umano. ... Anche quando c'è un'Unica Verità, può significare cose diverse per persone diverse! La verità stessa non significa niente! C'è solo una ragione per cui io sono ancora interessata alla verità nonostante tutto!"""
Ushiromiya Battler,"""Because you're the detective!"" ","""Because you're a detective!""",[=UP],「探偵だから！」,[=JP],"""Потому что ты детектив!""","""Porque é uma detetive!""",「因為你是偵探！」,「因为你是侦探！」,"""Perché tu sei un detective!"""
Furudo Erika,"""<Good>!! But Ange-san isn't a detective. To her, the truth itself is the finish line. ...A way to mark the end of her unhappy life. ","""<Good>!! But Ange‐san isn't a detective. To her, the truth itself is the finish line. ......A way to mark the end of her unhappy life.""","""<Good>!! But Ange-san isn't a detective. To her, the truth itself is the finish line. ......A way to mark the end of her unhappy life.",「グッド！！　しかし縁寿さんは探偵ではありません。あの子にとって真実はゴール。……幸薄き人生に終わりを告げる終止符です。,「グッド！！　しかし縁寿さんは探偵ではありません。あの子にとって真実はゴール。……幸薄き人生に終わりを告げる終止符です」,"""Good! Но Энджи не детектив. Для неё правда сама по себе финишная прямая. ......Способ отметить конец её несчастной жизни.""","""{i:Good}!! Mas Ange‐san não é uma detetive. Para ela, a verdade em si é uma linha de chegada. ......Uma maneira de marcar o fim de sua vida infeliz.""",「GOOD！！但是緣壽小姐不是偵探。對那孩子來說真實是終點。……是宣告不幸人生結束的終止符。」,「GOOD！！但是缘寿小姐不是侦探。对那孩子来说真实是终点。……是宣告不幸人生结束的终止符。」,"""{p:0:＜}Good{p:0:＞}!! Ma Ange-san non è un detective. Per lei, la verità stessa è il traguardo. ... Un modo per segnare la fine della sua infelice vita."
Furudo Erika,"Now, she's finally finished the final purification ceremony...!! She's a one-night Witch of Truth, focused on learning a certain Single Truth before she dies! A temporary witch for the short time until she slams against the ground!!"" ","""Now, she's finally finished the last purification ceremony...!! She's a one‐night Witch of Truth, focused on learning just one truth in order to die! A temporary witch for the short time until she slams against the ground!!"""," Now, she's finally finished the last purification ceremony...!! She's a one-night Witch of Truth, focused on learning a certain Single Truth before she dies! A temporary witch for the short time until she slams against the ground!!""",これであの子はようやく、生を終える最後の禊を終えた…！！　死ぬために、たった一つの真実に拘る一夜限りのッ、地上に叩きつけられて死ぬまでのほんのわずかな時間だけの、仮初の真実の魔女！！」,「これであの子はようやく、生を終える最後の禊を終えた…！！　死ぬために、たった一つの真実に拘る一夜限りのッ、地上に叩きつけられて死ぬまでのほんのわずかな時間だけの、仮初の真実の魔女！！」,"""Теперь она наконец закончила последний ритуал очищения!.. Она — ведьма правды на одну ночь, которая перед смертью сосредоточилась на познании единственной правды! Временная ведьма на короткий миг, пока не хлопнется о землю!""","""Agora, ela finalmente vai terminar a última cerimônia de purificação...!! Ela é uma Bruxa da Verdade por uma noite, focada apenas em aprender a verdade a fim de morrer! Uma bruxa temporária por um curto período, até que ela caia e morra sobre o chão!!""",「這樣那孩子終於能夠，結束生命的最終洗禮…！！為了去死，僅在拘泥於唯一真實的這一夜，到摔落地面而死的這非常短暫的時間內的，一時的真實的魔女！！」,「这样那孩子终于能够，结束生命的最终洗礼…！！为了去死，仅在拘泥于唯一真实的这一夜，到摔落地面而死的这非常短暂的时间内的，一时的真实的魔女！！」,"Ora, ha finalmente terminato l'ultima cerimonia di purificazione...!! È una Strega della Verità per una notte, determinata a scoprire una particolare Unica Verità prima di morire! Una strega temporanea per il corto periodo finché non si schianta contro il suolo!!"""
