Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Krauss,"""Father, I'm not asking you to do this every day. Just for this one night, won't you gather together with your family?"" ","""Father. I don't mean every day. Even if it's just for tonight, won't you gather together with your family?""",[=UP],「お父さん。毎日とは言いません。せめて今夜だけでも、家族で揃ってはくれませんか。」,「お父さん。毎日とは言いません。せめて今夜だけでも、家族で揃ってはくれませんか」,"""Отец. Я не прошу тебя спускаться каждый день. Разве ты не можешь хотя бы сегодня собраться вместе со своей семьёй?""","""Pai. Não estou pedindo para que faça isso todos os dias. Mesmo que seja só esta noite, você não pode se reunir com sua família?""",「爸。我不說每天。至少只是今晚也好，就不能跟家人團聚一下嗎？」,「爸。我不说每天。至少只是今晚也好，就不能跟家人团聚一下吗？」,"""Papà. Non voglio dire ogni giorno. Ma non ti uniresti alla tua famiglia anche solo per stasera?""","""Padre. Non ti sto chiedendo di farlo ogni giorno. Ma almeno stasera, non potresti unirti alla tua famiglia?""","""Baba. Her gün gel demiyorum. Sadece bu akşam için bile olsa, ailen ile bir araya gelmeyecek misin?"""
Ushiromiya Kinzo,"""Who are you calling family!! Since when have you considered vultures circling in wait for roadkill to be family?! Would you call rotting, oozing maggots family as well?!!"" ","""Who are you calling family!! When did you start calling those vultures who wait for me to collapse and die family?! When did you start calling rotting, gushing maggots FAMILY?!!""","""Who are you calling family!! When did you start calling those vultures who wait for me to collapse and die family?! Have you started calling rotting, gushing maggots family?!!""",「誰が家族かッ！！　貴様はいつから行き倒れを待つハゲタカたちを家族と呼ぶようになったのか！　腐りて湧き出す蛆虫を家族と呼ぶようになったのかッ！！」,[=JP],"""Что ты называешь семьёй?! Когда это ты стал называть тех стервятников, ожидающих, когда я слягу и умру, семьёй?! Ты стал называть червей, паразитирующих на гнили, семьёй?!!""","""Quem você está chamando de família?! Desde quando você começou a chamar aqueles abutres que me esperam cair e morrer de família?! Você chama coisas apodrecidas jorrando larvas de {b:família}?!""",「誰算我家人！！你是從什麼時候開始把等著人病死的禿鷲們叫成家人的！把腐肉裡冒出來的蛆虫叫成家人的！！」,「谁算我家人！！你是从什么时候开始把等着人病死的秃鹫们叫成家人的！把腐肉里冒出来的蛆虫叫成家人的！！」,"""Chi stai chiamando famiglia!! Quando hai iniziato a chiamare famiglia quegli avvoltoi che non aspettano altro che io cada a terra e muoia?! Hai iniziato a chiamare quei putridi vermi strepitanti famiglia?!!""","""Di quale famiglia parli?!! Quand'è che hai cominciato a chiamare famiglia quegli avvoltoi che aspettano che io stramazzi al suolo?! Tu chiami famiglia quei putridi vermi brulicanti?!!""","""Sen kime aile diyorsun!! Benim yığılıp ölmemi bekleyen o akbabalara ne zamandan beri aile demeye başladın?! Ne zamandan beri çürüyen, pis kokulu kurtçuklara AİLE demeye başladın?!!"""
Ushiromiya Krauss,"""............... ...My, my."" ","""........................... ...My, my.""","""........................My, my.""",「………………………。…やれやれ。」,「………………………。…やれやれ」,"""..................... ...М‐да.""","""........................... ...Francamente.""",「………………………。…這可真是。」,「………………………。…这可真是。」,"""... Oh cielo.""","""...Che mi tocca sentire.""","""........................... ...Amanın."""
,"Krauss shrugged at this answer, which he had half expected. ",Krauss shrugged at this answer which he had half‐expected.,"Krauss shrugged at this answer, which he had half expected.",半ば予想通りの返事に、蔵臼は肩をすくめる。,[=JP],"Краусс пожал плечами на ответ, который он и так предполагал.",Krauss deu de ombros à resposta a qual ele já esperava.,對這早就猜到了一半的回答，藏臼聳了聳肩。,对这早就猜到了一半的回答，藏臼耸了耸肩。,"Krauss scrollò le spalle a questa risposta, che in parte si aspettava.","A tale risposta, che in parte si aspettava, Klaus scrollò le spalle.",Krauss yarı yarıya beklediği bu cevap karşısında omuz silkti.
Ushiromiya Kinzo,"""Genji, carry the meal here as you were told!! Why don't you listen to what I say?!! Why?! WHY?!!"" ","""Genji, carry the meal here as you were told!! Why don't you listen to what I say?!! Why?! WHY?!!""",[=UP],「源次、言われた通りに食事をここへ運べ！！　なぜ言うことを聞かぬ！！　なぜ！　なぜッ！！」,[=JP],"""Генджи, неси сюда еду, про которую ты говорил! Почему ты не слушаешь того, что я говорю?!! Почему?! ПОЧЕМУ?!!""","""Genji, traga a comida aqui assim como você foi ordenado!! Por que não escuta o que eu digo?! Por quê?! {b:Por quê}?!""",「源次，照我說的把飯菜送進來！！為什麼不聽我說的話！！為什麼！為什麼！！」,「源次，照我说的把饭菜送进来！！为什么不听我说的话！！为什么！为什么！！」,"""Genji, portami la cena come ti era stato detto!! Perché non ascolti quello che dico?!! Perché?! PERCHÈ?!!""","""Genji, portami da mangiare come ti era stato chiesto!! Perché non ascolti quello che dico?!! Perché?! PERCHÉ?!!""","""Genji, sana söylendiği gibi yemeği buraya getir!! Neden söylediklerimi dinlemiyorsun?!! Neden?! NEDEN?!!"""
Ushiromiya Krauss,"""...Genji-san, I leave this in your capable hands. ...My voice will no longer reach that man."" ","""......Genji‐san. I will leave the rest to you. ...My voice will no longer reach him.""","""......Genji-san. I will leave the rest to you. ...My voice will no longer reach that person.""",「……源次さん。後を頼みます。…もうあの人に私の声は届かんね。」,「……源次さん。後を頼みます。…もうあの人に私の声は届かんね」,"""......Генджи‐сан. Предоставляю остальное тебе. ...Мой голос больше не доходит до этого человека.""","""......Genji‐san. Deixarei o resto com você. ...Minha voz não o alcançará mais.""",「……源次。接下來就拜託你了。…我說的話，已經傳不進他耳朵裡了。」,「……源次。接下来就拜托你了。…我说的话，已经传不进他耳朵里了。」,"""... Genji-san. Lascerò il resto a te. ... La mia voce non può più raggiungerlo.""","""...Genji‐san. Lascio il resto a te... Ormai le mie parole non giungono più a quell'uomo.""","""......Genji-san. Gerisini sana bırakıyorum. ...Benim sesim artık ona ulaşmıyor."""
,"Krauss gave his head a small shake, then quickly turned his back on the door to the study. ","Krauss gave his head a small shake, and quickly turned his back on the door to the study.",[=UP],蔵臼は小さく首を振ると、書斎の扉にとっとと背を向けるのだった。,[=JP],Краусс слегка покачал головой и быстро развернулся спиной к кабинету.,"Krauss balançou levemente sua cabeça, e rapidamente virou suas costas para a porta do estúdio.",藏臼輕輕搖了搖頭，隨即轉過身去，背朝向了書房的門。,藏臼轻轻摇了摇头，随即转过身去，背朝向了书房的门。,"Krauss scosse lievemente la testa, e diede rapidamente la schiena alla porta dello studio.","Klaus scosse lievemente la testa, e volse rapidamente le spalle alla porta dello studio...","Krauss başını hafifçe salladı, ve hızla çalışma odasının kapısına sırtını döndü."
,"...He had only come calling to save face in front of his siblings, knowing full well how useless this was. ","......He had only called out for his siblings' sake, knowing it was useless.","......He had only called out for the siblings' sake, even though he knew it was useless.",……兄弟たちの手前、どうせ無駄だと知りつつ声を掛けにきただけだ。,[=JP],"......Он звал Кинзо только из‐за брата и сестёр, хотя и так знал о бесполезности этой затеи.","......Ele havia chamado apenas pelo bem de seus irmãos, sabendo que era inútil.",……藏臼也知道這不過是徒勞，他只是為了不讓弟弟妹妹們說閑話，上來裝裝樣子罷了。,……藏臼也知道这不过是徒劳，他只是为了不让弟弟妹妹们说闲话，上来装装样子罢了。,"... L'aveva fatto solo per i suoi fratelli, anche se sapeva che sarebbe stato inutile.","Era andato a chiamarlo per via dei suoi fratelli, pur sapendo che sarebbe stato vano.","......Faydası olmayacağını bildiği halde, yalnızca kardeşlerinin hatrı için seslenmişti."
,"After Genji watched Krauss disappear down the stairs, he called again across the door. ","After Genji watched Krauss go down the stairs, he called again through the door."," After Genji watched Krauss go down the stairs, he called again across the door.",源次は、蔵臼が階下へ降りていくのを見届けると、扉越しに再び声を掛けた。,[=JP],"После того как Генджи проводил взглядом Краусса спускающегося по лестнице, он снова постучал в дверь.","Depois que Genji viu Krauss descer as escadas, ele chamou de novo através da porta.",源次目送著藏臼走下樓梯後，隔著門向裡面再次說道。,源次目送着藏臼走下楼梯后，隔着门向里面再次说道。,"Dopo che Genji ebbe visto Krauss scendere le scale, chiamò di nuovo attraverso la porta.","Genji si accertò che Klaus stesse scendendo al piano di sotto, e chiamò nuovamente Kinzo attraverso la porta.","Genji, Krauss'un merdivenlerden inişini izledikten sonra, kapıdan tekrar seslendi."
Ronoue Genji,"""...Master, we have finished preparations for your meal to be carried here. ......Shall we bring some for Doctor Nanjo as well?"" ","""...My lord. We have finished preparations for the meal to be carried here. .........What about the serving for Doctor Nanjo?""","""...Master. We have finished preparations for the meal to be carried here. .........What about a serving for Doctor Nanjo?""",「…お館様。お食事を運ぶ準備はできております。………南條先生の分はいかがしますか。」,「…お館様。お食事を運ぶ準備はできております。………南條先生の分はいかがいたしますか」,"""...Господин. Мы закончили подготовку к трапезе. Еда будет доставлена сюда. .........Что делать с обслуживанием доктора Нанджо?""","""...Mestre. Finalizamos os preparativos para a refeição ser conduzida aqui.{n}.........E quanto à porção para o doutor Nanjo, devo trazê‐la?""",「…老爺。飯菜已經準備好送進書房了。………請問南條大夫的那份該怎麼辦。」,「…老爷。饭菜已经准备好送进书房了。………请问南条大夫的那份该怎么办。」,"""... Padrone. Abbiamo terminato i preparativi per portare il pasto qui. ... C'è bisogno di una porzione per il dottor Nanjo?""","""...Padrone. I preparativi per portare il suo pasto sono terminati... C'è bisogno di una porzione per il dottor Nanjo?""","""...Lordum. Yemeğin buraya taşınması için hazırlıklarımızı tamamladık. .........Doktor Nanjo'nun servisini ne yapalım?"""
,"Nanjo could be seen in the study. Because Kinzo had forcefully pestered him into finishing their long-lasting chess game, they had been playing against each other since the early evening. ","Nanjo was also in the study. Because Kinzo had strongly pestered him about resolving their long‐lasting chess game, Nanjo had been Kinzo's opponent since before evening.","Nanjo's figure was in the study. Because Kinzo had strongly pestered him about resolving their long lasting chess game, Nanjo had been Kinzo's opponent since before evening.",南條の姿は、書斎の中にあった。長く続けられてきた二人のチェスの決着を、金蔵が強くせがんだため、夕方前からずっと相手をさせられていたのだ。,[=JP],"Нанджо всё ещё находился в кабинете. Поскольку Кинзо решительно настаивал на завершении их партии в шахматы, Нанджо ещё до наступления вечера был оппонентом Кинзо.","Nanjo também estava no estúdio. Porque Kinzo havia o infernizado fortemente para resolver seu duradouro jogo de xadrez, que eles vinham jogando desde antes de enoitecer.",南條身在書房之中。由於金藏硬是纏著南條，讓他與自己把這盤下了時日良久的國際象棋分出勝負，因此他從黃昏前開始就一直在陪著金藏下棋。,南条身在书房之中。由于金藏硬是缠着南条，让他与自己把这盘下了时日良久的国际象棋分出胜负，因此他从黄昏前开始就一直在陪着金藏下棋。,"La figura di Nanjo era nello studio. Siccome Kinzo aveva fortemente insistito perché finissero la loro partita a scacchi che ormai andava avanti da molto tempo, Nanjo aveva giocato contro Kinzo da prima di cena.","Nanjo si trovava nello studio. Siccome Kinzo lo aveva assillato molto, affinché finissero la loro partita a scacchi che andava avanti da molto tempo, Nanjo aveva giocato contro di lui da prima di sera.","Nanjo da çalışma odasındaydı. Kinzo uzun süredir devam eden satranç oyununu bitirmeleri için onu çok sıkıştırdığından, Nanjo önceki akşamdan beri Kinzo'nun rakibiydi."
,"Nanjo had announced as a doctor that Kinzo's days were numbered. ...So, he couldn't refuse if Kinzo demanded that they finish this game while he still lived. ","Nanjo had announced as a doctor that Kinzo's days were numbered.{n}...In that situation, if Kinzo pestered him about finishing a chess game while he was still alive, Nanjo couldn't refuse."," Nanjo had announced as a doctor that Kinzo's days were numbered....In that situation, if Kinzo pestered him about finishing a chess game while he was still alive, Nanjo couldn't refuse.",南條は医者として、金蔵に余命がないことを宣告している。…その立場上、命がある内にチェスを決着したいとせがまれれば、断れなかった。,南條は医者として、金蔵に余命がないことを宣告している。{n}…その立場上、命がある内にチェスを決着したいとせがまれれば、断れなかった。,"Нанджо как врач объявил, что Кинзо остались считанные дни.{n}...Поэтому Кинзо всё донимал его просьбой доиграть шахматную партию, пока он ещё жив, и Нанджо просто не мог отказать ему.","Nanjo havia anunciado como médico que os dias de Kinzo estavam contados.{n}...Naquela situação, se Kinzo o infernizava sobre finalizar um jogo de xadrez enquanto ele ainda estava vivo, Nanjo não podia recusar.",作為醫生，南條已經告知了金藏，他已來日無多。{n}…站在這個立場上，若是被金藏纏著說，想在還活著的時候將這盤棋分出個勝負，那是沒法拒絕的。,作为医生，南条已经告知了金藏，他已来日无多。{n}…站在这个立场上，若是被金藏缠着说，想在还活着的时候将这盘棋分出个胜负，那是没法拒绝的。,"In quanto medico, Nanjo aveva annunciato che i giorni di Kinzo erano contati. ... In quella situazione, se Kinzo insisteva per finire una partita mentre era ancora in vita, Nanjo non poteva di certo rifiutare.","In quanto medico, Nanjo aveva annunciato a Kinzo che i suoi giorni erano contati... In una situazione del genere, se Kinzo insisteva per finire la partita mentre era ancora in vita, lui non poteva rifiutare.","Nanjo bir doktor olarak Kinzo'nun günlerinin sayılı olduğunu belirtmişti.{n}...Bu koşullar altında, Kinzo hâlâ hayattayken satranç oyununu bitirmesi için onu sıkıştırırsa, Nanjo bunu reddedemezdi."
,"Kinzo was thinking deeply about his move, concentrating more than usual. ...It had been Kinzo's turn for quite some time, and Nanjo, who was tired of waiting, had randomly pulled out a book on magic that he couldn't understand and was skimming it. ","Kinzo was thinking deeply about his move, concentrating more than usual. ......It had been Kinzo's turn for quite some time, and Nanjo, who was tired of waiting, had started randomly pulling out grimoires that he couldn't understand and skimming through them."," Kinzo was thinking deeply about his move, concentrating more than usual.......It had been Kinzo's turn for quite some time, and Nanjo, who was tired of waiting, had randomly pulled out a book on magic that he couldn't understand and was skimming it.",金蔵は普段以上の集中力で一手を熟考する。……先ほどからずっと金蔵の手番で、待ちくたびれた南條は、読んでもわからぬ魔術書を適当に抜き出しては斜め読みしているのだった。,[=JP],"Кинзо глубоко задумался над своим ходом, сконцентрировавшись гораздо сильнее обычного. ......Раздумья Кинзо над своим ходом затянулись и Нанджо, устав от ожидания, стал наугад вытаскивать непонятные ему магические книги и бегло проглядывать их.","Kinzo estava pensando profundamente sobre seu movimento, concentrando‐se mais do que de costume. ......Havia sido a vez de Kinzo por algum tempo, e Nanjo, que estava cansado de esperar, começou a pegar grimórios aleatoriamente, que sequer conseguia entender, e folheá‐los.",金藏以遠超平時的集中力，反覆思慮著下一步棋。……從剛才開始一直都是金藏的回合，等得不耐煩了的南條，隨便抽出了本讀也讀不懂的魔術書，草草地翻閱著。,金藏以远超平时的集中力，反复思虑着下一步棋。……从刚才开始一直都是金藏的回合，等得不耐烦了的南条，随便抽出了本读也读不懂的魔术书，草草地翻阅着。,"Kinzo stava ponderando attentamente la sua mossa, concentrandosi più del solito. ... Il turno di Kinzo durava da un bel po', e Nanjo, stanco di aspettare, aveva tirato fuori a caso un libro sulla magia che non riusciva a capire e lo stava sfogliando.","Kinzo stava ponderando attentamente la sua mossa, mantenendo una concentrazione più alta del solito... Il turno di Kinzo stava andando avanti da un bel po', e Nanjo, stanco di aspettare, prese un libro a caso di magia nera, materia a lui totalmente ignota, sfogliandolo distrattamente.","Kinzo hamlesini derinlemesine düşünüyor, her zamankinden daha fazla konsantre oluyordu. ......Sıra uzun süredir Kinzo'daydı ve beklemekten sıkılan Nanjo, anlamadığı büyü kitaplarını rastgele çıkarıp göz gezdirmeye başlamıştı."
Nanjo Terumasa,"""......Kinzo-san, you won't think of a good move just by folding your arms and sitting in front of the board. Perhaps we had better take a break and refresh our minds..."" ",""".........Kinzo‐san. You won't think of a good move just by folding your arms and sitting in front of the board. I wonder if it wouldn't be good to take a break and refresh our minds...?""",""".........Kinzo-san. You won't think of a good move just by folding your arms and sitting in front of the board. I wonder if it wouldn't be good to take a break and refresh our minds...?""",「………金蔵さん。盤面を前に、腕を組むだけでは良い一手は出ませんぞ。ひとつ、休憩をして、頭をリフレッシュしてみるのも良いのではありませんかな…？」,[=JP],""".........Кинзо‐сан. Хороший ход не придет к вам, если вы просто будете сидеть скрестив руки на груди напротив игральной доски. Как насчет того, чтобы сделать перерыв и освежиться?..""",""".........Kinzo‐san. Você não vai pensar em um bom movimento só cruzando seus braços e ficando sentado na frente do tabuleiro. Me pergunto se não seria bom dar uma pausa e refrescar nossas mentes...?""",「………金藏先生。光是對著棋盤抱臂苦思，是下不出一著妙棋的。不如先暫且休息一會，讓頭腦去恢復下活力如何啊…？」,「………金藏先生。光是对着棋盘抱臂苦思，是下不出一着妙棋的。不如先暂且休息一会，让头脑去恢复下活力如何啊…？」,"""... Kinzo-san. Non riuscirai a pensare ad una buona mossa solo incrociando le braccia e stando seduto davanti alla scacchiera. Mi chiedo se non sarebbe una buona idea prendere una pausa e rinfrescarci la mente...?""","""...Kinzo-san. Incrociare le braccia davanti alla scacchiera non basterà per farti venire in mente una buona mossa. Non sarebbe meglio se, ad esempio, ci prendessimo una pausa per rinfrescarci la mente...?""",""".........Kinzo-san. Sadece kollarını kavuşturup tahtanın önünde oturarak iyi bir hamle düşünemezsin. Acaba biraz ara verip zihnimizi tazelemek iyi olmaz mı...?"""
Ushiromiya Kinzo,"""Be silent. ...Hmmm. ...That should be enough to solidify my defense. Will the bishop and the knight be able to penetrate that opening...? ......Hmmmmm..."" ","""Be silent. ......Hmmm. ......That should be good enough for defense. Will that hole be penetrated by the bishop or the knight...? ............nnnnnnnn...""","""Be silent. ......Hmmm. ......That should be good enough for defense. Will the bishop and the knight be able to penetrate that hole...? ............nnnnnnnn...""",「黙れ。……うーむ。……守りはこれで充分か。ビショップやナイトに隙間を突かれはしないか…。…………んんんんん…。」,「黙れ。……うーむ。……守りはこれで充分か。ビショップやナイトに隙間を突かれはしないか…。…………んんんんん…」,"""Помолчи. ......Хм‐м‐м. ......Этого должно хватить для обороны. Смогут ли конь и слон проникнуть в эту брешь?... ............н‐н‐н‐н‐н‐н‐н‐н...""","""Faça silêncio. ......Hmmm. ......Isto deve ser bom o suficiente para solidificar minha defesa. Este buraco será penetrado pelo bispo ou pelo cavalo...? ............nnnnnnnn...""",「別吵。……嗯——。……防守這就足夠了嗎？會不會被主教與騎士鑽到空子呢…。…………嗯嗯嗯嗯嗯…」,「别吵。……嗯——。……防守这就足够了吗？会不会被主教与骑士钻到空子呢…。…………嗯嗯嗯嗯嗯…」,"""Silenzio. ... Hmmm. ... Questo dovrebbe essere sufficiente come difesa. {n}L'alfiere e il cavallo saranno in grado di far breccia in quel punto...? ... nnnnnnnn...""","""Fai silenzio... Uhm... Dovrebbe essere una difesa adeguata. Riusciranno l'alfiere e il cavallo a fare breccia...? Mmmmmh...""","""Sessiz ol. ......Hmmm. ......Savunma için bu yeterince iyi olmalı. Bu açığa fil mi yoksa at mı girecek...? ............nnnnnnnn..."""
,"Today, Kinzo was focused on maintaining a strong defense. ","Today, Kinzo was insistent on a strong defense.",[=UP],今日の金蔵は、とにかく堅い守りに固執した。,[=JP],В сегодняшней партии Кинзо уходил в глухую оборону.,"Hoje, Kinzo estava focado em manter uma defesa forte.",今天的金藏，一心一意地把心思放在了死守上。,[=CHT],Oggi Kinzo insisteva su una difesa massiccia.,Quel giorno Kinzo si era impuntato ad impiegare una difesa granitica...,"Bugün, Kinzo güçlü bir savunma konusunda ısrarcıydı."
,"...Normally, Kinzo's motto was that offense was the best defense. However, today was completely the opposite. ","......Normally, Kinzo's motto was that offense was the best defense. However, today was completely the opposite.",[=UP],……普段の金蔵なら、攻撃は最大の防御が座右の銘のはず。だが、今日はまるで逆だった。,[=JP],"......Обычно Кинзо следовал девизу ""лучшая защита — нападение"". Однако сегодня он избрал совершенно противоположную тактику.","......Normalmente, o lema de Kinzo era que o ataque era a melhor defesa. Porém, hoje era completamente o oposto.",……如果是平常的他，理應是會把“進攻是最好的防守”當成座右銘的。但今天卻簡直是完全相反。,……如果是平常的他，理应是会把“进攻是最好的防守”当成座右铭的。但今天却简直是完全相反。,"... Normalmente, il motto di Kinzo è che l'offesa è la miglior difesa. Ma oggi era completamente l'opposto.","Normalmente, il motto tipico di Kinzo era che l'attacco è la miglior difesa.{n}Ma oggi stava facendo l'esatto opposto.","......Normalde, Kinzo'nun sloganı hücumun en iyi savunma olduğuydu. Ancak, bugün tam tersiydi."
Nanjo Terumasa,"""......I am also hungry. Shall we suspend the game here? Besides, I've used my head so much without a break that I'm already feeling dizzy. ...At this rate, I might not be able to perform at my best."" ","""............I am also hungry. Shall we suspend the game here? And I've used my head so much without a break that I'm already feeling dizzy. ......Any more of this might limit my ability to make my best moves.""",[=UP],「…………私も腹が減りました。ここいらで中断しませんか。それに、休みなく頭を回転させておりましたから、もう頭がくらくらです。……これ以上は、私も最善手を指せるとは限りませんぞ。」,「…………私も腹が減りました。ここいらで中断しませんか。それに、休みなく頭を回転させておりましたから、もう頭がくらくらです。……これ以上は、私も最善手を指せるとは限りませんぞ」,"""............Я проголодался. Может, нам приостановить игру? Я так долго без перерыва работал головой, что она начала у меня кружиться. ......Если продолжу в том же духе, то потеряю способность делать лучшие возможные ходы.""","""............Eu também estou com fome. Devemos suspender o jogo aqui? Além disso, já usei tanto minha cabeça sem uma única pausa que já estou me sentindo tonto. ......Mais do que isso pode acabar me limitando e impedindo que eu faça meus melhores movimentos.""",「…………我的肚子也餓了。不如在這兒先暫停一下吧。而且，由於沒得休息一直在動腦，我的頭都暈了。……再繼續下去，我可就不一定能下出最妙的一步了哦。」,「…………我的肚子也饿了。不如在这儿先暂停一下吧。而且，由于没得休息一直在动脑，我的头都晕了。……再继续下去，我可就不一定能下出最妙的一步了哦。」,"""... Anch'io sono affamato. Sospendiamo qui la partita? Inoltre mi sono concentrato così intensamente e senza pause che mi gira già la testa. Continuare così potrebbe limitare la mia capacità di compiere le mosse migliori.""","""...Anch'io sono affamato. Sospendiamo la partita? E poi ho già la testa che mi gira, visto che ho ragionato continuamente... Andare avanti limiterebbe la mia capacità di effettuare le mosse migliori.""","""............Ben de acıktım. Oyuna burada ara verelim mi? Kafamı ara vermeden o kadar çok kullandım ki şimdiden başım dönüyor. ......Bundan daha fazlası en iyi hamlelerimi yapma yeteneğimi sınırlayabilir."""
Ushiromiya Kinzo,"""...Now that won't do. .........In chess, both players must always make their best moves. ...Any other sort of move is merely a nuisance to consider, ruining a game whose focus is predicting your opponent's thoughts. ...Such a thing considerably reduces our enjoyment."" ","""...That is a problem. ............In chess, both players must always make their best moves. ...Other moves are painful to understand, and ruin a game that is about reading thoughts. ...That considerably reduces our enjoyment.""",[=UP],「…それは困る。…………チェスは、互いに常に最善手を指さねばならぬ。…そうでない一手は理解に苦しみ、思考を読むゲームを狂わせてしまう。…それでは興を著しく削ぐというものだ。」,「…それは困る。…………チェスは、互いに常に最善手を指さねばならぬ。…そうでない一手は理解に苦しみ、思考を読むゲームをくるわせてしまう。…それでは興を著しく削ぐというものだ」,"""...Да, это проблема. ............В шахматах оба игрока должны делать лучшие возможные ходы. ...Другие ходы трудно понять, что портит игру, смысл которой заключается в чтении мыслей. ...Это значительно лишает нас удовольствия от игры.""","""...Isso é um problema. ............Em xadrez, ambos os jogadores devem sempre fazer seus melhores movimentos. ...Qualquer outro movimento é dolorosos de se entender, arruinando um jogo onde o foco é ler os pensamentos de seu oponente. ...Tal coisa reduz consideravelmente nosso divertimento.""",「…這可頭疼了。…………國際象棋裡，對局雙方必須一直去下最妙的一步。…不這麼下，不僅會讓對方苦於理解，還會搞亂這場互相揣摩思考的遊戲。…這樣一來會大失其趣。」,「…这可头疼了。…………国际象棋里，对局双方必须一直去下最妙的一步。…不这么下，不仅会让对方苦于理解，还会搞乱这场互相揣摩思考的游戏。…这样一来会大失其趣。」,"""... Il che è un problema. ... Negli scacchi, ambo i giocatori devono sempre fare le mosse migliori. ... Le altre mosse sono dolorose da comprendere, e rovinano un gioco che si basa sulla lettura del pensiero. ... Ciò ridurrebbe notevolmente il nostro divertimento.""","""...Il che è un problema... Negli scacchi, entrambi i giocatori devono sempre giocare le mosse migliori... Altri tipi di mosse sono spossanti da considerare, e finiscono per rovinare un gioco basato sulla previsione dei pensieri dell'avversario... Ciò ridurrebbe notevolmente il nostro divertimento.""","""...Bu bir sorun. ............Satrançta, iki oyuncu da her zaman en iyi hamlelerini yapmalıdır. ...Diğer türlü hamleleri anlamak zor olur, ve düşünceleri okumak üzerine kurulmuş bu oyunu mahveder. ...Bu da aldığımız keyfi önemli ölçüde azaltır."""
,Kinzo sighed deeply and finally shifted his gaze away from the board. ,"Kinzo sighed deeply, and finally shifted his gaze away from the board.",[=UP],金蔵は大きくため息をつくと、ようやく盤面から目を逸らしてくれた。,[=JP],Кинзо глубоко вздохнул и наконец‐то оторвал взгляд от игровой доски.,"Kinzo suspirou profundamente, e finalmente se distanciou do tabuleiro.",金藏長嘆了一口氣，總算把視線移離了棋盤。,金藏长叹了一口气，总算把视线移离了棋盘。,"Kinzo diede un sospiro profondo, e finalmente staccò lo sguardo dalla scacchiera.","Kinzo cacciò un profondo sospiro, e distolse finalmente lo sguardo dalla scacchiera.","Kinzo derin bir iç çekti, ve sonunda bakışlarını tahtadan uzaklaştırdı."
,"Chess isn't chess without an opponent. ...If that opponent is tired and wants to suspend the game, there's no getting around it... ","Chess needs an opponent. ...That opponent was tired and suggesting to suspend the game, so what else could be done..."," Chess needed an opponent....If that opponent was tired and was trying to suspend the game, too bad...",チェスは対戦相手があってこそ。…その相手が、疲れたから中断しようというのだから、仕方がない…。,[=JP],"Игра в шахматы требует наличия оппонента. ...Если оппонент устал и пытается взять перерыв, то тут ничего не поделаешь...","Xadrez precisa de um oponente. ...Se o oponente está cansado e sugere suspender o jogo, então é o melhor que se pode fazer...",國際象棋要有對手才能下。…而這對手因為累了想要暫停一下的話，那也只好如此了…。,国际象棋要有对手才能下。…而这对手因为累了想要暂停一下的话，那也只好如此了…。,"Negli scacchi c'era bisogno di un avversario. ... Se questo avversario era stanco e cercava di interrompere il gioco, era un peccato...","Negli scacchi c'è bisogno di un avversario... Kinzo cacciò un profondo sospiro, e distolse finalmente lo sguardo dalla scacchiera.","Satranç bir rakibe ihtiyaç duyar. ...Rakip yorulmuştu ve oyuna ara vermeyi öneriyordu, yapılacak bir şey yoktu..."
Nanjo Terumasa,"""True, the goal of chess is for both players to make the best possible moves and aim for victory. ...It's an intellectual game where reading your opponent is key."" ","""It is true that the goal of chess is for both players to aim for victory and make the best moves possible in order to achieve that. ...It is an intellectual game of being able to read each other.""",[=UP],「確かに、チェスの目的は勝利を目指すことで、互いにそのために最善手を指す。…そしてそれを読みあう知的ゲームです。」,「確かに、チェスの目的は勝利を目指すことで、互いにそのために最善手を指す。…そしてそれを読みあう知的ゲームです」,"""Если это правда, что шахматы являются игрой, в которой оба игрока должны стремиться к победе и, соответственно, делать наилучшие ходы для достижения такой цели, то... ...Это интеллектуальная игра, требующая способности просчитать действия друг друга.""","""De fato, o objetivo do xadrez é que ambos os jogadores almejem a vitória e façam os melhores movimentos possíveis para alcançar isso. ...É um jogo intelectual de ser capaz de ler um ao outro.""",「確實，國際象棋的目的，是對局雙方為了獲勝而下出最妙的一步。…並且這也是個互相揣測對方下法的智慧遊戲。」,「确实，国际象棋的目的，是对局双方为了获胜而下出最妙的一步。…并且这也是个互相揣测对方下法的智慧游戏。」,"""È vero che il reale scopo degli scacchi è per entrambi i giocatori di mirare alla vittoria e fare le migliori mosse possibili per ottenerla. ... È un gioco intellettuale che verte sulla capacità di capire cosa pensa l'altro.""","""È vero che lo scopo degli scacchi è di mirare alla vittoria, e che entrambi i giocatori giocano le loro mosse migliori per tale scopo... È un gioco cerebrale, che verte sulla capacità di capire cosa pensa l'altro.""","""Satrancın amacının her iki oyuncunun da zaferi hedeflemesi ve bunu başarmak için mümkün olan en iyi hamleleri yapması olduğu doğru. ...Birbirini okuyabilmeyi gerektiren entelektüel bir oyun."""
