Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya Battler,"""......I see. So, if they get sick or something and end up bedridden in a hospital, you might be able to ready yourself for it bit by bit, ...but when it happens suddenly someday, you don't get that luxury."" ","""...............I see, yeah. ...Sure, if they get sick or something, and end up bedridden in a hospital for several years, you might be able to ready yourself for it bit by bit, ...but when it happens suddenly some day, you don't have that much time.""","""............I see. So, if they get sick or something, and end up bedridden in a hospital, you might be able to ready yourself for it bit by bit, ...but when it happens suddenly on some day, you don't have that much free time.""",「……………なるほどな。…そりゃ、病気にでも掛かって、病院で寝たきりになってりゃ、少しずつ心の整理もついてくだろうけど、…ある日突然じゃ、その暇もねぇもんな。」,「……………なるほどな。…そりゃ、病気にでも掛かって、何年も昏睡状態になってりゃ、少しずつ心の整理もついてくだろうけど、…ある日突然じゃ、その暇もねぇもんな」,"""............Я понял. Значит, если они заболеют или ещё что‐нибудь в этом роде и в итоге окажутся в больнице, ты сможешь постепенно свыкнуться с этим. Но если это неожиданно произойдёт в один непрекрасный день, столько свободного времени у тебя не окажется.""","""...............Entendo. ...Assim, se a pessoa adoecer ou algo do tipo, e acabar na cama de um hospital por vários anos, você pode ser capaz de preparar‐se para o que virá, pouco a pouco, ...mas quando isso acontece repentinamente você não tem esse tempo.""",「……………原來如此啊。…說來，如果換做生病，在醫院裡臥床不起的話，那還可以一點點地整理好心緒吧，…但換成在某一天突然到來，就根本沒這工夫了。」,「……………原来如此啊。…说来，如果换做生病，在医院里卧床不起的话，那还可以一点点地整理好心绪吧，…但换成在某一天突然到来，就根本没这工夫了。」,"""... Capisco. Dunque, se una persona si ammala, e finisce allettata in ospedale, è possibile che tu riesca a prepararti mentalmente a poco a poco... ma quando succede all'improvviso in un giorno qualsiasi, non hai molto tempo per farlo."""
Ushiromiya Jessica,"""...The sadness that's usually spread out over several years...closes in on you all at once. ......That's pretty tough. ...Sometimes, it makes you feel a sadness so deep, it can leave scars for life..."" ","""...The sadness which you should normally spend several years softening closes in on you all at once. .........No wonder it's tough. ......Sometimes, it might even cause a sadness great enough to leave a scar for life...""","""...The sadness which normally should grow weaker over a period of several years closes in on you all at once. .........That's pretty tough. ......Sometimes, it might even cause a great sadness that leaves a scar for life...""",「…本来なら、数年を掛けて薄めるべき悲しみが、一度に押し寄せる。………そりゃあ辛いわけさ。……時には、人の生涯に傷を残すほど、深い悲しみを与えることも、あるかもしれない…。」,「…本来なら、数年を掛けて薄めるべき悲しみが、一度に押し寄せる。………そりゃあ辛いわけさ。……時には、人の生涯に傷を残すほど、深い悲しみを与えることも、あるかもしれない…」,"""...Печаль, которой полагается стихать по прошествии нескольких лет, в один миг обрушивается на тебя. .........Это очень тяжело. ......Иногда это даже приводит к большей печали, оставляющей шрамы на всю жизнь...""","""...A tristeza que normalmente se diluiria por vários anos, cai sobre você de uma vez só. .........Não é de admirar que seja difícil. ......Às vezes, isso pode até mesmo causar uma tristeza grande o bastante para deixar uma cicatriz pelo resto da vida...""",「…本該靠花費數年來慢慢稀釋的悲傷，一口氣撲了上來。………那倒是會很難熬哦。……有時甚至會帶來，能令人留下終生傷痕的深深悲傷，這也不無可能…」,「…本该靠花费数年来慢慢稀释的悲伤，一口气扑了上来。………那倒是会很难熬哦。……有时甚至会带来，能令人留下终生伤痕的深深悲伤，这也不无可能…」,"""... La tristezza che di norma si indebolisce dopo diversi anni ti assale tutto a un tratto. ... È una cosa difficile da affrontare. ... Talvolta, può anche causare una tale tristezza da lasciarti cicatrici che durano tutta la vita..."""
Ushiromiya Battler,"""...Scars for life, huh?"" ","""......Enough to leave a scar for life, ...you say.""",[=UP],「……生涯に傷を残すほど、…か。」,「……生涯に傷を残すほど、…か」,"""......Оставляет шрамы на всю жизнь... говоришь.""","""......O bastante para deixar uma cicatriz pelo resto da vida, ...é?""",「……深到能留下終生的傷痕，…嗎。」,「……深到能留下终生的伤痕，…吗。」,"""... Da lasciarti cicatrici che durano una vita... dici."""
Ushiromiya Jessica,"""...Like Grandfather's occult hobby. People say that's what caused it. ...That {f:5:Beatrice}, his mistress, died a long time ago, and he was so sad that he couldn't pull himself together. ","""......It's like Grandfather's occult hobby. That was what they whispered about it. ......That maybe {f:5:Beatrice} was his lover, who died a long time ago, and he was so sad that he couldn't pull himself together.""","""......It's like Grandfather's occult hobby. People whisper about it. ......That Beatrice was his mistress, who died a long time ago, and he was so sad that he couldn't pull himself together.",「……祖父さまのオカルト趣味もさ。そう囁かれてたんだよな。……例のベアトリーチェって愛人を大昔に亡くして、それが悲しくて悲しくて立ち直れなくて。,「……祖父さまのオカルト趣味もさ。そう囁かれてたんだよな。……例のベアトリーチェって愛人を大昔に亡くして、それが悲しくて悲しくて立ち直れなくて」,"""......Это наподобие оккультного хобби дедушки. Люди шептались об этом. ......Что {f:5:Беатриче} была его давно умершей любовницей, и ему стало так грустно, что он не смог смириться с этим.""","""......É como o passatempo ocultista do vovô. Isso foi o que sussurraram sobre ele. ......Que talvez a {f:5:Beatrice} fosse a amante dele que morreu muito tempo atrás, e ele ficou tão triste que não conseguiu se recompor.""",「……還有，關於爺爺那神秘學興趣。私下裡都是這麼傳的吧。……說那會不會是，因為很久以前，那位名叫貝阿朵莉切的情人的去世，爺爺傷心地無法重新振作起來。」,「……还有，关于爷爷那神秘学兴趣。私下里都是这么传的吧。……说那会不会是，因为很久以前，那位名叫贝阿朵莉切的情人的去世，爷爷伤心地无法重新振作起来。」,"""... È lo stesso per la passione che il Nonno ha per l'occulto. Le persone mormorano. ... Che Beatrice fosse stata la sua amante, morta tanto tempo fa, e che lui fosse così addolorato da non potersi riprendere."
Ushiromiya Jessica,"...Some people whisper... that this is why he started sacrificing the rest of his life to occult research, in order to revive the dead."" ","""......And that's why he started sacrificing the rest of his life to research of the occult, in order to revive the dead. ......That's what they said."""," ......Some people whisper, ......that this is why he started sacrificing the rest of his life to research of the occult, in order to revive the dead.""",……それで死者を蘇らせるためのオカルトの研究に残りの人生を全て捧げるようになったのではないかって。……そう囁かれてた。」,「……それで死者を蘇らせるためのオカルトの研究に残りの人生を全て捧げるようになったのではないかって。……そう囁かれてた」,"""......Некоторые люди шептались... что именно поэтому он и решил потратить всю свою жизнь на оккультные исследования, чтобы научиться воскрешать мёртвых.""","""......E é por isso que ele começou a sacrificar o resto da vida dele à pesquisa do ocultismo, para reviver os mortos. ......Isso é o que dizem.""",「……才會把剩下的人生，全部奉獻給了復活死者的神秘學方面的研究。……他們是這麼說的。」,「……才会把剩下的人生，全部奉献给了复活死者的神秘学方面的研究。……他们是这么说的。」,"... Alcuni mormorano... che è per questo motivo che ha sacrificato il resto della sua vita a studiare l'occulto, per poter riportare in vita chi era morto."""
Ushiromiya Battler,"""If that's true, Grandfather succeeded in that miracle in his last moments. ...The culprit is the revived {f:5:Beatrice}, and Grandfather was reunited with her at the moment he was killed. Pretty ironic that he revived her, and then got killed by her."" ","""In that case, Grandfather succeeded in that miracle in his last moments. ......The culprit would be the revived {f:5:Beatrice}, with Grandfather being reunited with her at the moment he was killed. ......Pretty ironic that he revived her, only then to be killed by her.""","""In that case, Grandfather succeeded in that miracle in his last moments. ......The culprit is the revived Beatrice, and Grandfather was reunited with her at the moment he was killed. Pretty ironic that he revived her, and was then killed by her.""",「だとしたら、祖父さまは最後の土壇場でその奇跡を成し遂げたな。……犯人は蘇ったベアトリーチェで、祖父さまは殺される瞬間に再会できたってことになるぜ。……自分で蘇らせて、それに殺されるとは皮肉な話さ。」,「だとしたら、祖父さまは最後の土壇場でその奇跡を成し遂げたな。……犯人は蘇ったベアトリーチェで、祖父さまは殺される瞬間に再会できたってことになるぜ。……自分で蘇らせて、それに殺されるとは皮肉な話さ」,"""В таком случае дедушка преуспел в том, чтобы совершить чудо в свои последние мгновения. ......Виновницей является возрождённая {f:5:Беатриче}, и дедушка воссоединился с ней в тот момент, когда оказался убит. Забавная ирония, что он возродил её, чтобы оказаться убитым ею же.""","""Nesse caso, o vovô obteve sucesso nesse milagre em seus últimos momentos. ......O culpado seria a {f:5:Beatrice} revivida, com o vovô se reunindo a ela no momento em que ele foi morto. ......É bem irônico o fato dele tê‐la ressuscitado apenas para ser morto por ela.""",「照這麼說，爺爺就是在最後關頭完成了這個奇跡啊。……復生的貝阿朵莉切成了犯人，爺爺在被殺的瞬間終於與她重逢。……讓她復生，卻反被她殺死，倒真夠諷刺的呢。」,「照这么说，爷爷就是在最后关头完成了这个奇迹啊。……复生的贝阿朵莉切成了犯人，爷爷在被杀的瞬间终于与她重逢。……让她复生，却反被她杀死，倒真够讽刺的呢。」,"""In tal caso, il Nonno è riuscito a realizzare quel miracolo nei suoi ultimi istanti. ... Il colpevole è Beatrice, resuscitata, e il Nonno si è riunito a lei quando è stato ucciso. Davvero ironico che l'abbia riportata in vita, e poi ne sia stato ucciso."""
Ushiromiya George,"""......Even so, Grandfather probably managed to meet her. ...He gambled half of his life and, even though it was only for a short time, he was reunited with the woman he wished to see once again."" ","""............Even so, Grandfather was probably able to meet her. ...He gambled half of his life, and even though it was only for a short time, he was probably reunited with the woman he wished to see once again.""",""".........Even so, Grandfather was probably able to meet her. ...He gambled half of his life and, even though it was only for a short time, he was reunited with the woman he wished to see once again.""",「…………それでも、お祖父さまは、会えたんだろうね。…人生の半分を賭して、もう一度会いたいと願った女性に、わずかなひと時とはいえ、再会できたんだろうね。」,「…………それでも、お祖父さまは、会えたんだろうね。…人生の半分を賭して、もう一度会いたいと願った女性に、わずかなひと時とはいえ、再会できたんだろうね」,""".........Несмотря на это, дедушка, возможно, исполнил то, чего она желала. ...Он играл половину своей жизни и хотя бы на небольшой срок смог воссоединиться с той женщиной, которую хотел снова увидеть.""","""............Mesmo assim, o vovô provavelmente foi capaz de encontrá‐la.{n}...Ele apostou metade da vida dele, e mesmo que tenha sido apenas por um tempo curto, ele provavelmente se reuniu com a mulher que ele desejava ver mais uma vez.""",「…………即便如此，爺爺也是與她見過面了吧。…雖說僅是短短的一瞬，但爺爺是與為之賭上了半生，祈求再見一面的女性，成功重逢了吧。」,「…………即便如此，爷爷也是与她见过面了吧。…虽说仅是短短的一瞬，但爷爷是与为之赌上了半生，祈求再见一面的女性，成功重逢了吧。」,"""... A dispetto di ciò, è quasi certo che il Nonno abbia potuto rivederla. {n}Ha messo in gioco metà della sua vita e, anche se solo per poco, ha potuto riunirsi con la donna che desiderava vedere ancora una volta."""
Ushiromiya Battler,"""...Then he got totally roasted though. Feels like that result doesn't quite add up to the cost of researching for half his life."" ","""...Except he got totally roasted. Probably wanted a bit more than that out of half a life's research.""","""...Although he was completely roasted. Feels like that result doesn't quite add up to the cost of researching for half of his life.""",「…丸焼きにされちまったけどな。人生の半分を掛けた研究にしては、ちょいと割りの合わない成果だろうぜ。」,「…丸焼きにされちまったけどな。人生の半分を掛けた研究にしては、ちょいと割りの合わない成果だろうぜ」,"""...Вот только он полностью изжарился. Судя по результатам, их цена не совсем оправдывает потраченную целую половину жизни.""","""...Exceto que ele ficou totalmente torrado. Provavelmente ele esperava um pouquinho mais que isso, depois da metade de uma vida de pesquisa.""",「…不過就是被做成了烤全人啊。以花費半生的研究來說，這可是個稍微有點不划算的成果呢。」,「…不过就是被做成了烤全人啊。以花费半生的研究来说，这可是个稍微有点不划算的成果呢。」,"""... Anche se poi è stato completamente arrostito. Pare che alla fine il risultato non sia stato proporzionale alla metà della vita che ha passato a fare ricerche."""
Ushiromiya George,"""That's not true. ......Even if it was only for an instant, ...Grandfather must have been happy to be reunited with the woman he loved."" ","""I wouldn't say that. .........Even if it was only for an instant, ......Grandfather must have been happy to be reunited with the woman he loved.""","""That's not true. .........Even if it was only for an instant, ......Grandfather should have been happy to be reunited with the woman he loved.",「そんなことはないよ。………たとえほんのひと時であったとしても。……愛した女性に再会できたお祖父さまは幸せだったはずさ。,「そんなことはないよ。………たとえほんのひと時であったとしても。……愛した女性に再会できたお祖父さまは幸せだったはずさ」,"""Это не совсем так. .........Даже если только на мгновение..... дедушка, должно быть, был рад воссоединиться с любимой женщиной.""","""Eu não diria isso. .........Mesmo se foi apenas por um instante, ......o vovô deve ter ficado feliz por poder se reunir com a mulher que ele amava.""",「沒這種事。………即便只是短短的一瞬。……做到與深愛的女性重逢的爺爺，也理應是很幸福的。」,「没这种事。………即便只是短短的一瞬。……做到与深爱的女性重逢的爷爷，也理应是很幸福的。」,"""Questo non è vero. ... Anche se è durato solo un istante... il Nonno deve essere stato felice di poter rivedere la donna che amava."
Ushiromiya George,"""......And that would be true...even if his crime of going against divine providence was punished by God, and his body was burnt and sent down to hell, ...even if that reunion only lasted a very short time, right...?"" ",""".........Even if his sin of defying life's providence was punished by God, and his body was burnt and sent down to hell, ...and even if the reunion he got in return only lasted a very short time...""",".........Even if his crime of going against divine providence was punished by God, and his body was burnt and sent down to hell, ...even if that reunion only lasted a very short time, right...?""",………仮に、生命の摂理に逆らった罪を神に咎められて、その身を焼かれ、地獄に落とされたとしても。…その見返りの再会が、ほんのわずかな時間だったとしても、ね…。」,「………仮に、生命の摂理に逆らった罪を神に咎められて、その身を焼かれ、地獄に落とされたとしても。…その見返りの再会が、ほんのわずかな時間だったとしても、ね…」,""".........Даже если его преступление было направлено против божьего промысла, и он был наказан Богом, а его тело оказалось сожжено и отправлено в ад... Даже если эта встреча длилась лишь краткое мгновение, так ведь?..""",""".........Mesmo que o pecado dele de desafiar a providência da vida foi punido por Deus, e seu corpo foi queimado e enviado ao Inferno, ...e mesmo se a reunião que ele conseguiu em troca durou apenas um tempo muito curto...""",「………就算，被神追究忤逆生命規律之罪，焚身下了地獄。…就算以此為代價獲得的重逢，只有短短的一點時間…」,「………就算，被神追究忤逆生命规律之罪，焚身下了地狱。…就算以此为代价获得的重逢，只有短短的一点时间…」,"... Anche se Dio l'ha punito per essersi opposto alla divina provvidenza, e il suo corpo è stato bruciato e gettato all'inferno... anche se quella riunione non è durata che per un brevissimo lasso di tempo, non è così...?"""
Ushiromiya Jessica,"""George nii-san..."" ","""George nii‐san......""","""George nii-san......""",「譲治兄さん……。」,「譲治兄さん……」,"""Джордж нии‐сан......""",[=UP],「讓治哥……」,「让治哥……」,"""George nii-san..."""
Ushiromiya George,"""...I wouldn't care I met with the wrath of God and had my body burned. ......Even if it was just for a short amount of time, ...if I could revive Shannon again, .........I would sacrifice the rest of my life to the same research as Grandfather. ","""......I wouldn't care if I met with the wrath of God and had my body burned. .........Even if it was just for a short amount of time, ......if I could revive Shannon again, ..................I would sacrifice the rest of my life to the same research as Grandfather.""","""......It doesn't matter if I meet with the wrath of God and have my body burned. .........Even if it's just a short amount of time, ......if I could revive Shannon again, ...............I would sacrifice the rest of my life to the same research as Grandfather.",「……神の怒りに触れて、この身を焼かれようとも構わない。………わずかな時間でもいいから、……紗音を再び蘇らせてくれるなら。………………僕は残りの人生全てを、お祖父さまと同じ研究に捧げるよ。,「……神の怒りに触れて、この身を焼かれようとも構わない。………わずかな時間でもいいから、……紗音を再び蘇らせてくれるなら。………………僕は残りの人生全てを、お祖父さまと同じ研究に捧げるよ」,"""......Меня не волнует, падёт ли на меня гнев Божий и будет ли сожжено моё тело. .........Даже если всего лишь на краткий промежуток времени... если бы я снова смог оживить Шаннон..... я пожертвовал бы остатком своей жизни на те же исследованиям, что и дедушка.""","""......Eu não ligaria se eu me encontrasse com a ira de Deus e tivesse meu corpo queimado. .........Mesmo se fosse só por uma curta quantia de tempo, ......se eu pudesse reviver a Shannon novamente, ..................eu sacrificaria o resto da minha vida à mesma pesquisa que o vovô.""",「……就算會觸怒神，焚盡此身也沒關係。………只要短短一瞬就行了，……若是能讓紗音再度復生。………………我就把剩下的人生，全都獻給與爺爺相同的研究。」,「……就算会触怒神，焚尽此身也没关系。………只要短短一瞬就行了，……若是能让纱音再度复生。………………我就把剩下的人生，全都献给与爷爷相同的研究。」,"""... Non mi importerebbe di incorrere nell'ira divina e di avere il corpo ridotto in cenere. ... Anche se si trattasse di pochissimo tempo... se potessi riportare in vita Shannon... sacrificherei il resto della mia vita alla stessa ricerca del Nonno."
Ushiromiya George,"...I want to talk with Shannon again, ...even if it's only for five minutes... ...Even one minute would be fine... ...In exchange, ...I wouldn't mind...sacrificing the rest of my life...!"" ","""......Five minutes would be enough, ......I just want to talk with Shannon again... ......Even one minute would be fine...... ......In exchange, ...I wouldn't mind......sacrificing the rest of my life......!"""," ......Five minutes would be enough, ......because I want to talk with Shannon again.........Even one minute would be fine............In exchange, ...I wouldn't mind, ......sacrificing the rest of my life......!""",……５分でいいから、……紗音ともう一度言葉を交わしたい…。……１分でもいいから……。……それと引き換えに、…全ての人生を捧げても、……僕は構わない……！」,「……５分でいいから、……紗音ともう一度言葉を交わしたい…。……１分でもいいから……。……それと引き換えに、…全ての人生を捧げても、……僕は構わない……！」,"""......Пяти минут вполне бы хватило..... потому что я хочу снова поговорить с Шаннон... ......Хватило бы даже одной минуты...... в обмен на это... я бы не возражал..... пожертвовать своей жизнью!..""","""......Cinco minutos seriam o suficiente, ......eu só quero falar com a Shannon de novo... ......Até um minuto estaria bom...... ......Em troca, ...eu não me importaria......em sacrificar o resto da minha vida......!""",「……有五分鐘就行了，……我想與紗音再交談一次…。……就一分鐘也行……。……作為此的代價，…就算是要獻上整個人生，……我也無所謂……！」,「……有五分钟就行了，……我想与纱音再交谈一次…。……就一分钟也行……。……作为此的代价，…就算是要献上整个人生，……我也无所谓……！」,"... Cinque minuti sarebbero sufficienti... perché voglio parlare di nuovo con Shannon... persino un solo minuto andrebbe bene... in cambio... non mi spiacerebbe... sacrificare ciò che resta della mia vita...!"""
Ushiromiya Battler,"""......Aniki..."" ",""".........Aniki......""",[=UP],「………兄貴……。」,「………兄貴……」,""".........Аники...""",[=UP],「………大哥……」,[=CHT],"""... Aniki..."""
,"When Battler and Jessica realized that their pointless discussion was causing George pain, they could do nothing more than shut their mouths... ","When Battler and Jessica realized that their pointless discussion was hurting George, they had no choice but to shut their mouths...","When Battler and Jessica realized that their pointless discussion was giving George painful feelings, they could do nothing more than shut their mouths...",戦人と朱志香は、自分たちの下らない話が、譲治に辛い思いをさせてしまったことを悟り、口をつぐむ他なかった…。,[=JP],"Когда Баттлер и Джессика поняли, что их бессмысленные обсуждения лишь пробуждают у Джорджа болезненные чувства, им ничего не оставалось, кроме как замолчать...","Quando Battler e Jessica perceberam que sua discussão inútil estava machucando George, eles não tiveram escolha além de calar suas bocas...",戰人與朱志香意識到自己那些無益的廢話，戳到了讓治的傷心處後，緊緊閉上了嘴…。,战人与朱志香意识到自己那些无益的废话，戳到了让治的伤心处后，紧紧闭上了嘴…。,"Quando Battler e Jessica si accorsero che la loro futile discussione stava causando dolore a George, non poterono far altro che chiudere la bocca..."
,...George directed his thoughts to Kinzo's life. ,......George directed his thoughts at Kinzo's life:,......George directed his thoughts at Kinzo's life.,……譲治は、金蔵の生涯に思いを馳せる。,[=JP],......Джордж направил свои мысли к жизни Кинзо.,......George direcionou seus pensamentos à vida de Kinzo.,……讓治遐想著金藏的一生。,……让治遐想着金藏的一生。,... George volse i suoi pensieri alla vita di Kinzo.
,He sacrificed half his life to research that no one understood. ,I saw him sacrifice half of his life to research that no one could understand., He had sacrificed half of his life to research that no one could understand.,彼は誰の理解も得られない研究に半生を捧げた。,[=JP],"Он пожертвовал половину своей жизни на исследования, которые никто не мог понять.",Ele sacrificou metade de sua vida a uma pesquisa que mais ninguém era capaz de compreender.,他將半生獻給了不會獲得任何人理解的研究。,他将半生献给了不会获得任何人理解的研究。,Lui aveva sacrificato metà della sua esistenza ad una ricerca che nessuno poteva comprendere.
,"...And, on the last day of his life, he revived the person he loved most, ...and probably succeeded in his reunion in his final moments. ","......And, on the last day of his life, he revived the person he loved most, ......and probably succeeded in his reunion in his final moments.","......And, on the last day of his life, he had revived the person he loved most, ......and probably succeeded in his reunion in his final moments.",……そして、その人生の最後の日に最愛の人を蘇らせ、……恐らく最後の瞬間に、再会を果たすことができただろう。,[=JP],"......И в последний день своей жизни он возродил человека, которого любил больше всех... И, вероятно, преуспел в своём воссоединении в свои последние мгновения.","......E, no último dia de sua vida, ele reviveu a pessoa que mais amava,{n}......e provavelmente teve sucesso em se reunir com ela em seus momentos finais.",……然後，在其人生的最後一天，復活了最愛之人，……恐怕，他是在最後的瞬間，終於了了重逢的心願吧。,……然后，在其人生的最后一天，复活了最爱之人，……恐怕，他是在最后的瞬间，终于了了重逢的心愿吧。,"... E, proprio nel suo ultimo giorno, aveva riportato in vita la persona che amava di più... e probabilmente era riuscito a rincontrarla nei suoi ultimi istanti."
,George didn't know how much time they'd had together. ...He didn't know if they'd been given an hour...or just five minutes. ,"I don't know how much time they were able to spend together. ...I don't know whether they were given an hour, ...or just five minutes."," George didn't know how much time they had spent together....He didn't know whether they had been given an hour, ...or just five minutes.",どれだけの時間を共に過ごせたかはわからない。…１時間を許されたのか、…それともたったの５分だったのか、…わからない。,[=JP],"Джордж не знал, как много времени они провели вместе. ...Он не знал, были ли они вместе час... или же всего пять минут.","Não sei quanto tempo eles foram capazes de passar juntos. ...Não sei se eles tiveram uma hora, ...ou só cinco minutos.",不知他們共度了多少時間。…是獲得了一小時嗎，…還是只有區區五分鐘呢，…這就無從得知了。,不知他们共度了多少时间。…是获得了一小时吗，…还是只有区区五分钟呢，…这就无从得知了。,George non sapeva quanto tempo avessero trascorso assieme. ... Non sapeva nemmeno se gli fosse stata concessa un'ora... o solo cinque minuti.
,"However, ...that moment must have been enough to reward him for all those months of research. ...Even though he spent dozens of years to achieve it, that small amount of time was probably more than worth it to him. ","However, ......in that moment, all of that time he had sacrificed for his research must have been rewarded. ...Even though he spent decades to gain it, that small amount of time must have been enough to reward him."," However, ......in that moment, all of that time he had sacrificed for his research should have been rewarded....Even though he spent dozens of years to gain it, that small amount of time was probably enough to reward him.",しかし、……その瞬間に彼が研究に捧げた月日は、全て報われたはずだ。…数十年の月日を掛けて得た、そのわずかな時間で、十分に彼の心は報われたはずだ。,[=JP],"Однако... В тот момент всё то время, что он пожертвовал на свои исследования, должно было быть вознаграждено. ...Хотя он и посвятил десятки лет тому, стремясь преуспеть в этом, лишь этого недолгого времени, возможно, было достаточно, чтобы вознаградить его.","Porém, ......naquele momento, todo o tempo que ele sacrificou para sua pesquisa deve ter sido recompensado. ...Mesmo que ele tenha gasto décadas para ganhá‐la, aquela pequena quantia de tempo deve ter sido o suficiente para recompensá‐lo.",不過，……在那一瞬間，他為研究所獻上的歲月，應該全都得到了回報。…花費數十年所得的，短短的時間，應該充分地回報了他的心。,不过，……在那一瞬间，他为研究所献上的岁月，应该全都得到了回报。…花费数十年所得的，短短的时间，应该充分地回报了他的心。,"Ad ogni modo... in quell'istante, tutto il tempo che aveva sacrificato studiando era stato ricompensato. ... Nonostante avesse speso anni e anni per guadagnarlo, quel briciolo di tempo era stato probabilmente sufficiente a ricompensarlo."
,"Until today, I never believed in the occult or magic or anything. Somewhere in my heart, ...I even made fun of Grandfather's research, thinking of it as nothing more than a pastime. ","Until today, I never believed in the occult or magic or anything.{n}Somewhere in my heart, ...I even made fun of Grandfather's research as nothing more than an indulgence."," Until today, I never believed in the occult or magic or anything. Somewhere in my heart, ...I even made fun of Grandfather's research as nothing more than a pastime.",僕は今日まで、オカルトも魔法も、何も信じなかった。お祖父さまの研究だって、…道楽だと心のどこかで馬鹿にしていた。,僕は今日まで、オカルトも魔法も、何も信じなかった。{n}お祖父さまの研究だって、…道楽だと心のどこかで馬鹿にしていた。,"До этого дня я никогда не верил ни в оккультизм, ни в магию или что‐то подобное.{n}Где‐то в глубине души я даже высмеивал дедушкины исследования, считая их пустой тратой времени.","Até hoje, nunca acreditei no ocultismo ou na magia, nem nada do tipo.{n}Em algum lugar no meu coração, ...eu considerei a pesquisa do vovô como nada mais que uma tolice.",在今日前，神秘學也好、魔法也好，我全都不信。{n}就連爺爺的研究，…我都暗自在心中鄙為了怪癖。,在今日前，神秘学也好、魔法也好，我全都不信。{n}就连爷爷的研究，…我都暗自在心中鄙为了怪癖。,"Fino ad oggi, non ho mai creduto nell'occulto o nella magia o altre cose simili. Da qualche parte dentro di me... ho anche deriso gli studi del Nonno considerandoli null'altro che un modo per passare il tempo."
,"However, ...I won't make fun of it anymore. ...No, to the contrary, I'll believe strongly that it's real. ","However, ......I won't make fun of it anymore.{n}...No, to the contrary, I strongly believe that it does exist."," However, ......I won't make fun of it anymore....No, to the contrary, I strongly believe that it does exist.",しかし、……もう馬鹿にしない。…いや、それどころかその存在を強く信じる。,しかし、……もう馬鹿にしない。{n}…いや、それどころかその存在を強く信じる。,"Однако..... с этого момента я больше не собираюсь смеяться над ним.{n}...Нет, даже наоборот, я полностью уверен, что она действительно существует.","Porém, ......não vou mais caçoar dela.{n}...Não, pelo contrário, eu acredito firmemente na existência do seu tema de pesquisa.",不過，……我不會再鄙視這些了。{n}…不，豈止如此，我還強烈相信它們的存在。,不过，……我不会再鄙视这些了。{n}…不，岂止如此，我还强烈相信它们的存在。,"Tuttavia... non ne riderò più. ... No, al contrario, credo con tutto me stesso che sia vero."
,"...If the power of belief can create miracles, I'll probably throw away all of my studies up until today, spending the rest of my life from today onwards studying magic. ","...If that power of belief can become miracles, I'll probably throw away all of my studies up until today, and spend the rest of my life from today onwards studying magic.","...If the power of belief can become miracles, I'll probably throw away all of my studies up until today, and spend the rest of my life from today onwards studying magic.",…その信じる力が奇跡に通じるならば、僕は今日まで習ってきた全ての学問を投げ出し、今日より残り全ての人生を掛けて、魔法を学ぶだろう。,[=JP],"...Если сила веры способна сотворить чудо, я брошу всю учебу, которой занимался до сегодняшнего дня и проведу остаток всей своей жизни начиная с этого дня в изучении магии.","...Se esse poder de crença puder se transformar em milagres, provavelmente jogarei fora todos os meus estudos até hoje, e passarei o resto da minha vida de hoje em diante estudando magia.",…如果這份相信之力會導向奇跡的話，我就拋棄今日前所學的所有學問，從今天起，用剩下的全部人生，來學習魔法。,…如果这份相信之力会导向奇迹的话，我就抛弃今日前所学的所有学问，从今天起，用剩下的全部人生，来学习魔法。,"... Se la forza della fede può trasformarsi in miracoli, probabilmente rinuncerò a tutti gli studi che ho fatto fino ad oggi, e passerò il resto della mia vita a studiare la magia."
,......Give me the power of magic. ,.........Give me the power of magic.,[=UP],………僕に魔法の力を。,[=JP],.........Дай мне силу магии.,.........Me dê o poder da magia.,………給我魔法之力。,………给我魔法之力。,... Datemi il potere della magia.
,...And give me a miracle that'll let me see Shannon again... ,...And...a miracle which lets me meet Shannon again...,"...And, a miracle which lets me meet Shannon again...",…そして、紗音に再び出会える奇跡を…。,[=JP],"...И то чудо, которое позволит мне снова встретиться с Шаннон...",...E...um milagre no qual eu possa encontrar a Shannon de novo...,…然後，賜予我與紗音再度相會的奇跡…。,…然后，赐予我与纱音再度相会的奇迹…。,"... E, un miracolo che mi faccia vedere di nuovo Shannon..."
