Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya George,"""It looks like it. In mine, it says he doesn't think he'll return to Rokkenjima again."" ","""It looks like he does. In my letter, it says that he doesn't plan to return to Rokkenjima.""",[=UP],「ないみたいだね。僕の方に、六軒島に行くことはもうないだろうって書いてあるよ。」,「ないみたいだね。僕の方に、六軒島に行くことはもうないだろうって書いてあるよ」,"""Похоже на то. В моём письме он пишет, что не планирует возвращаться на Роккенджиму.""","""É o que parece. Na minha carta, ele diz que não tem planos de voltar para Rokkenjima.""",「好像是沒有呢。給我的那封上，寫著他多半再也不會來六軒島了。」,「好像是没有呢。给我的那封上，写着他多半再也不会来六轩岛了。」,"""Sembra sia così. Nella mia lettera, dice che non ha intenzione di tornare su Rokkenjima."""
,I knew that all of these letters... were trials from God. ,I know that all these letters and the things written inside them......are trials from God.,I knew that all of these letters were trials from God.,その手紙の数々の文言も全て、……神様の試練だと、わかっています。,[=JP],"Я знаю, что все эти письма были Божьими испытаниями.",Eu sei que todas essas cartas e coisas escritas nelas......são provações de Deus.,我明白，這信上的一字一句，……均是神的考驗。,我明白，这信上的一字一句，……均是神的考验。,Sapevo che tutte quelle lettere erano prove di Dio.
,The fact that there was no letter for me... and the fact that he was enjoying life and had forgotten about Rokkenjima... were just more trials. ,"The absence of a letter for me, the information that he's enjoying life and has forgotten about Rokkenjima, ......are all just trials upon trials."," That the fact that there was no letter for me, the fact that he was enjoying life and had forgotten about Rokkenjima, ......were just more trials.",私宛てに手紙がないことも、彼が六軒島のことを忘れて、日々を充実して過ごしていることも、……全て全て、神様の試練だと、わかっています。,[=JP],"То, что для меня не было письма, и то, что он забыл о Роккенджиме и наслаждается жизнью...... очередные испытания.","A falta de uma carta para mim, a informação de que ele está aproveitando a vida e se esqueceu de Rokkenjima, ......não passam de provações em cima de provações.",沒有給我的信，他忘了六軒島，充實地過著每一天，……全部全部都是神的考驗。,没有给我的信，他忘了六轩岛，充实地过着每一天，……全部全部都是神的考验。,"Che il fatto che non ci fosse una lettera per me, il fatto che si stesse godendo la vita e che avesse dimenticato Rokkenjima... erano solo ulteriori prove."
,He is... God is... ...testing me. ,He is... God is......testing me., He is... God is......testing me.,　彼は、神様は、……試しておられるのです。,彼は、神様は、……試しておられるのです。,Он... Бог...... испытывает меня.,Ele está... Deus está......me testando.,是他、是神、……在考驗我。,是他、是神、……在考验我。,Lui mi sta... Dio mi sta... mettendo alla prova.
,The fact that there was no letter for me alone is proof of that... ,The fact that I'm the only one without a letter is proof of that......, The fact that there was no letter for me alone is proof of that......,私にだけ、手紙がないのが、その証拠……。,[=JP],"То, что письма не было только для меня, тому доказательство......",O fato de que sou a única sem carta é uma prova disso......,只有我，沒收到他的信，就是這一點的證據……。,只有我，没收到他的信，就是这一点的证据……。,Il fatto che solo per me non ci fosse una lettera ne è la prova...
,......That's... ...what I want to think... , ............I...............wanted to believe that............,.........That's.........what I want to think......,　…………そう、……………思いたい…………。,…………そう、……………思いたい…………。,.........Вот как...... я хочу думать......, ............Eu...............queria acreditar nisso............,…………我、……………想這麼想…………。,…………我、……………想这么想…………。,... È questo... ciò che voglio pensare...
,...But... ...now it's just... ,......But.........at last.........,......But......now it's just......,……でも、………もう………。,[=JP],......Но...... это уже......,......Mas.........ao menos.........,……但是，………我已經………。,……但是，………我已经………。,... Ma... adesso è...
,Too much...... ,I couldn't believe any longer..............., Too much.........,だめでした……………。,[=JP],слишком.........,Eu não conseguia mais acreditar...............,不行了……………。,[=CHT],Davvero troppo...
Willard H. Wright,"""...It might've been an important promise to you, ...but it looks like it wasn't for Battler."" ","""......It might've been an important promise to you, ......but it looks like it wasn't for Battler.""",[=UP],「……あんたにとって、大切な約束だったかもしれないそれは。……戦人にとっては、そうではなかったらしいな。」,「……あんたにとって、大切な約束だったかもしれないそれは。……戦人にとっては、そうではなかったらしいな」,"""......Это было важное обещание для тебя...... но не для Баттлера.""","""......Pode ser uma promessa importante para você, ......mas parece que não foi o mesmo para o Battler.""",「……對於你，也許是重要的約定的那個。……對於戰人，似乎並不是這樣呢。」,「……对于你，也许是重要的约定的那个。……对于战人，似乎并不是这样呢。」,"""... Poteva essere stata una promessa importante per te... ma sembra che per Battler non lo fosse."""
Clair,"""............"" ",""".................................""","""............""",「……………………………。」,「……………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Ushiromiya Lion,"""...No way. ...Then, that promise about him coming for you was..."" ","""......No way. ......Then, that promise about him coming on a white horse was...""","""......No way. ......Then, that promise about him coming for you was...""",「……そんな。……それじゃ、あの、迎えに来るという約束は…？」,[=JP],"""......Не может быть. ......Так то обещание, что он приедет за тобой...""","""......Sem chance. ......Então, aquela promessa sobre vir montado em um cavalo branco...""",「……怎能。……如此講來，那個，說會來接你的約定…？」,「……怎能。……如此讲来，那个，说会来接你的约定…？」,"""... Impossibile. ... Allora, quella promessa di venire per te fu..."""
Clair,"""I was a dreamer. It was just an illusion I created..."" ","""I was a dreamer... It was just an illusion I created......""","""I was a dreamer. It was just an illusion I created......""",「夢見がちな私の、錯覚か……。」,「夢見がちな私の、錯覚か……」,"""Я замечталась и просто создала такую иллюзию......""","""Eu era uma sonhadora... E isso não passava de uma ilusão que eu criei......""",「是愛做夢的我的，錯覺麼……？」,「是爱做梦的我的，错觉么……？」,"""Fui una sognatrice. Fu solo un'illusione che io creai..."""
Willard H. Wright,"""To Battler, they were probably just meaningless words to make him sound cool."" ","""To Battler, they were probably just meaningless words to make him sound cool.""",[=UP],「戦人にとっては、ちょっとした、カッコつけただけの、意味のない言葉だったのかもな。」,「戦人にとっては、ちょっとした、カッコつけただけの、意味のない言葉だったのかもな」,"""Для Баттлера это были лишь бессмысленные, круто звучащие слова.""","""Para o Battler, provavelmente eram apenas palavra sem significado, que ele disse apenas para parecer legal.""",「那對戰人來說，或許只是句稍稍耍了下帥的，毫無意義的話呢。」,「那对战人来说，或许只是句稍稍耍了下帅的，毫无意义的话呢。」,"""Per Battler, probabilmente furono solo parole senza senso per farlo sembrare figo."""
,"...To anyone but her, it would have been such a funny story to hear. That promise with Battler might have been an illusion the whole time. ",......What a ludicrous story it might seem to an outside observer.{n}That promise with Battler might have been an illusion the whole time.,"......To an outside observer, it would seem genuinely funny. That promise with Battler might have been an illusion the whole time.",……それは、当人以外にとって、あまりに滑稽な物語。戦人との約束など、錯覚に過ぎなかったのかもしれない。,……それは、当人以外にとって、あまりに滑稽な物語。{n}戦人との約束など、錯覚に過ぎなかったのかもしれない。,......Стороннему наблюдателю такое показалось бы неподдельно смешным.{n}Обещание с Баттлером могло быть иллюзией с самого начала.,......Que história ridícula deve ser essa para um observador de fora.{n}Aquela promessa com Battler pode não ter passado de uma ilusão esse tempo todo.,……這事對除當事人外的其他人來說，可謂是個無比滑稽的故事。{n}她與戰人的約定，有可能僅僅是錯覺。,……这事对除当事人外的其他人来说，可谓是个无比滑稽的故事。{n}她与战人的约定，有可能仅仅是错觉。,"... Ad un osservatore esterno, sembrerebbe davvero divertente. Quella promessa con Battler poteva essere stata un'illusione per tutto il tempo."
,"In the first place, we don't know if they both felt the same way about each other at all. ",We don't even know......if they felt the same way about each other in the first place.," In the first place, we don't know if they both felt the same way about each other at all.",そもそも、互いが互いを思い合う気持ちさえも、……本当に同じだったのか、わからない。,[=JP],"В первую очередь, мы не знаем, правда ли они испытывали друг к другу одно и то же.",Nós sequer sabemos......se eles sentiam‐se da mesma forma.,說到底，就連他們彼此對對方的心意，……是否真的相同，都不知道。,说到底，就连他们彼此对对方的心意，……是否真的相同，都不知道。,"In primo luogo, noi non sappiamo se entrambi provavano la stessa cosa l'uno per l'altra."
,Love is an illusion. ,Love is an illusion., Love is an illusion.,恋は、錯覚。,[=JP],Любовь — иллюзия.,O amor é uma ilusão.,戀愛，是錯覺。,恋爱，是错觉。,L'amore è un'illusione.
,"However, if both sides are seeing the same illusion, that love becomes true. ","When both sides see the same illusion, the love becomes true."," However, if both sides are seeing the same illusion, the love becomes true.",しかし、互いが同じ錯覚をすることで、その恋は真となる。,[=JP],"Если обе стороны видят одну и ту же иллюзию, она становится реальностью.","Quando ambas as partes visualizam a mesma ilusão, o amor se torna verosímil.",不過，只要彼此都抱有著同樣的錯覺，這種戀愛就會成真。,不过，只要彼此都抱有着同样的错觉，这种恋爱就会成真。,"Tuttavia, se entrambe le parti stanno vedendo la stessa illusione, l'amore diventa vero."
,"However, when the feelings of each side are different, ...then it's nothing more than a joke. ","However, when the feelings of each side are different, ......then it's nothing more than a joke."," However, when the feelings of each side are different, ......then it's nothing more than a joke.",しかし、互いの気持ちが異なれば、……それは、滑稽でしかない。,[=JP],Но если чувства каждой из сторон разные...... это не более чем шутка.,"Entretanto, quando os sentimentos de uma das partes é diferente, ......então não passa de uma piada.",然而，如若彼此心意不同，……那這就只可謂為，滑稽。,然而，如若彼此心意不同，……那这就只可谓为，滑稽。,"Tuttavia, quando i sentimenti da ogni parte sono diversi... allora non è nient'altro che uno scherzo."
Willard H. Wright,"""This is Battler's sin."" ","""This is Battler's sin.""",[=UP],「これが、戦人の罪だ。」,「これが、戦人の罪だ」,"""Вот в чём грех Баттлера.""","""Esse é o pecado do Battler.""",「這就是，戰人的罪。」,「这就是，战人的罪。」,"""Questo è il peccato di Battler."""
Ushiromiya Lion,"""...Making Shannon think...that it was a promise."" ","""......That he created the illusion......of a promise.""","""......Making Shannon think...that it was a promise.""",「……約束と、……誤解させたこと。」,「……約束と、……誤解させたこと」,"""......Он... навёл Шаннон на мысль, что они дали друг другу обещание.""","""......Ele ter criado a ilusão......de uma promessa.""",「……讓人誤會，……許下了諾言。」,「……让人误会，……许下了诺言。」,"""... Far pensare a Shannon... che fosse una promessa."""
Willard H. Wright,"""Wrong."" ","""No.""","""Wrong.""",「違う。」,「違う」,"""Ошибаешься.""","""Não.""",「不對。」,「不对。」,"""Sbagliato."""
Ushiromiya Lion,"""...Huh?"" ",""".........Huh?""","""......Huh?""",「………え？」,[=JP],"""......Э?""",""".........Quê?""",「………哎？」,[=CHT],"""... Huh?"""
Willard H. Wright,"""...It's that he didn't even remember."" ","""......It's that he didn't even remember.""",[=UP],「……それを、覚えてさえ、いなかったことだ。」,「……それを、覚えてさえ、いなかったことだ」,"""......Грех в том, что он даже не вспомнил.""","""......É por ele simplesmente não se lembrar.""",「……他的罪是，甚至都不記得有這回事。」,「……他的罪是，甚至都不记得有这回事。」,"""... È che lui non se n'è nemmeno ricordato."""
Clair,"""If he simply broke his promise, ...I could have taken him to task for it. I could have regretted my mistake, or I could have won him back. ...However, you can't question someone about something they don't even remember."" ","""If he had simply broken his promise, ......I could have confronted him about it. I could have regretted, or I could have recovered. .........However, since he didn't even remember, I am unable to question him about it.""","""If he simply broke his promise, ......I could have scolded him. I could have regretted, or I could have recovered. ......However, since he didn't even remember, I am unable to question him about it.""",「破った約束なら、……詰ることも出来る。悔いることも、あるいは取り返すことも。………でも、覚えてさえいないことは、何も問い詰めることが出来ません。」,「破った約束なら、……詰ることも出来る。悔いることも、あるいは取り返すことも。………でも、覚えてさえいないことは、何も問い詰めることが出来ません」,"""Если бы он просто разорвал обещание...... я могла бы отругать его. Могла бы сожалеть или могла бы оправиться. ......Но после того, как он даже не вспомнил, я не смогла спросить его.""","""Se ele tivesse apenas quebrado a promessa, ......eu poderia ter confrontado ele sobre isso. Eu poderia ter me arrependido ou poderia ter me recuperado. .........Mas, como ele sequer lembrou, eu fui incapaz de questioná‐lo sobre isso.""",「假如是打破了約定，……那就能質問。能後悔，或許能挽回。………但是，如若連記都不記得，那就什麼都質問不了了。」,「假如是打破了约定，……那就能质问。能后悔，或许能挽回。………但是，如若连记都不记得，那就什么都质问不了了。」,"""Se avesse semplicemente rotto la sua promessa... avrei potuto rimproverarlo. Me ne sarei potuta dispiacere, o mi sarei potuta riprendere. ... Tuttavia, dato che lui nemmeno la ricordava, ero incapace di domandarglielo."""
Ushiromiya Lion,"""............"" ","""..............................""","""............""",「…………………………。」,「…………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Clair,"""I am unable to hate Battler-san. ...After all, Battler-san didn't even break his promise."" ","""I am unable to hate Battler‐san. ......After all, Battler‐san didn't even break his promise.""","""I am unable to hate Battler-san. ......After all, Battler-san didn't even break his promise.""",「戦人さんを憎むことなど出来ません。……戦人さんは、約束を破ってさえ、いないのですから。」,「戦人さんを憎むことなど出来ません。……戦人さんは、約束を破ってさえ、いないのですから」,"""Мне не за что ненавидеть Баттлера. ......Ведь он и не нарушал своё обещание.""","""Eu sou incapaz de odiar Battler‐san. ......Afinal, o Battler‐san não quebrou sua promessa.""",「我無法去恨戰人。……因為，戰人他甚至都不能算是，違反了約定。」,「我无法去恨战人。……因为，战人他甚至都不能算是，违反了约定。」,"""Io sono incapace di odiare Battler-san. ... Dopotutto, Battler-san non ha proprio infranto la sua promessa."""
Willard H. Wright,"""There just wasn't...any promise to start with."" ","""There just wasn't......any promise from the beginning.""",[=UP],「ただ始めから、……約束など、なかった。」,「ただ始めから、……約束など、なかった」,"""Обещания просто...... не было с самого начала.""","""Simplesmente nunca existiu......nenhum tipo de promessa.""",「僅僅是從一開始起，……就沒有什麼約定罷了。」,「仅仅是从一开始起，……就没有什么约定罢了。」,"""Semplicemente... non vi era alcuna promessa sin dall'inizio."""
Clair,"""...It was nothing more than a sad...joke."" ","""......It was nothing more than a sad.........joke.""","""......It was nothing more than a sad......joke.""",「……ただただ悲しいだけの、………滑稽な、物語。」,「……ただただ悲しいだけの、………滑稽な、物語」,"""......Это была не более чем печальная...... шутка.""","""......Não foi mais do que uma triste.........piada.""",「……僅僅是除了可悲什麼都沒有的，………滑稽的，故事。」,「……仅仅是除了可悲什么都没有的，………滑稽的，故事。」,"""... Non fu nient'altro che un triste... scherzo."""
,"...I kept on crying and crying. I dug my fingernails into my pillow, soaking it with my tears. ",".........I kept on crying and crying.{n}I dug my fingernails into my pillow, soaking it with my tears.","......I kept on crying and crying. I dug my fingernails into my pillow, soaking it with my tears.",………私は、ずっとずっと、泣いていました。枕に爪を立てながら、涙で濡らし続けました。,………私は、ずっとずっと、泣いていました。{n}枕に爪を立てながら、涙で濡らし続けました。,"......Я всё плакала и плакала.{n}Я вцепилась ногтями в подушку, пропитывая её слезами.",".........Eu continuei chorando e chorando.{n}Eu enfiei minhas unhas no travesseiro, encharcando ele com as minhas lágrimas.",………我哭了很久很久。{n}抓著枕頭，不停地以淚洗枕。,………我哭了很久很久。{n}抓着枕头，不停地以泪洗枕。,"... Continuai a piangere e piangere. Infilai le mie unghie sul cuscino, bagnandolo di lacrime."
,How much easier it would be to hate something... ,How much easier it would be to hate something..., How much easier it would be to hate something...,何かを憎めたら、さぞ気が楽だったでしょう…。,[=JP],Гораздо легче было бы возненавидеть...,Como seria mais fácil odiar alguma coisa...,要是能去憎恨什麼的話，那就想必能好受很多吧…。,要是能去憎恨什么的话，那就想必能好受很多吧…。,Quanto sarebbe facile odiare qualcosa...
,But I can't hate anything. ,But I can't hate anything., But I can't hate anything.,でも、何も憎めないのです。,[=JP],Но я не могла ненавидеть.,Mas eu não posso odiar nada.,但是，我什麼都恨不了。,但是，我什么都恨不了。,Ma non posso farlo.
,"I just couldn't get over my miserable arrogance, which had led me to believe for three whole years that he felt the same as I did. ","I just couldn't get over my miserable arrogance, ......which had led me to believe for three whole years that he felt the same as I did."," I just couldn't get over my miserable arrogance, which had led me to believe for three whole years that he felt the same as I did.",ただただ、……彼の気持ちが、私の気持ちと同じに違いないと３年間にもわたって決め付けてきた、自分の傲慢が、情けなかったのです。,[=JP],"Я никак не могла справиться со своим позорным высокомерием, из‐за которого я целых три года верила, что он испытывает то же самое.","Eu simplesmente não consigo me livrar da minha miserável arrogância, ......a qual me levou a passar três anos acreditando que ele sentia o mesmo por mim.",只能只能為，……擅自斷定他的心意，斷定“他肯定與我一樣”了 3 年的，我自己的傲慢，感到可恥。,只能只能为，……擅自断定他的心意，断定“他肯定与我一样”了 3 年的，我自己的傲慢，感到可耻。,"Non riesco a superare la mia miserabile arroganza, che mi ha portato a credere per tre interi anni che lui provasse ciò che io provo per lui."
{f:5:Beatrice},"""...I am to blame for this. ...My irresponsible words led you to believe that Battler made a promise..."" ","""......I am to blame for this. ......My irresponsible words led you to believe that Battler made a promise...""",[=UP],「……妾のせいだ。……妾が無責任にも、戦人が約束してくれたかのように、そなたに吹聴してしまったのだ…。」,「……妾のせいだ。……妾が無責任にも、戦人が約束してくれたかのように、そなたに吹聴してしまったのだ…」,"""......Это я виновата. ......Из‐за моих безответственных слов ты поверила, что Баттлер дал обещание...""","""......Eu sou culpada por isso. ......As minhas palavras irresponsáveis levaram você a acreditar na promessa do Battler...""",「……都怪妾身。……都怪妾身不負責任地向汝鼓吹，戰人向汝許下了諾言…」,「……都怪妾身。……都怪妾身不负责任地向汝鼓吹，战人向汝许下了诺言…」,"""... È mia la colpa. ... Le mie parole irresponsabili ti hanno portato a credere che Battler aveva fatto una promessa..."""
Shannon,"""No...... This isn't anyone's fault. ...It's all because I assumed that he felt the same way I did..."" ","""No......... This isn't anyone's fault. ......It's all because I assumed that he felt the same way I did...""",[=UP],「いいえ………。誰も、悪くないんです。……私が、彼の気持ちも私と同じだと、……決め付けてしまったから…。」,「いいえ………。誰も、悪くないんです。……私が、彼の気持ちも私と同じだと、……決め付けてしまったから…」,"""Нет......... Никто не виноват. ......Я сама предположила, что он испытывает то же самое...""","""Não......... Não é culpa de ninguém. ......É tudo porque eu presumi que ele sentia o mesmo que eu...""",「不………。不是任何人的錯。……這得怪我，擅自認定了，……他的心意與我一樣…」,「不………。不是任何人的错。……这得怪我，擅自认定了，……他的心意与我一样…」,"""No... non è colpa di nessuno. ... È tutto perché credevo che provasse la stessa cosa..."""
{f:5:Beatrice},"""Battler made no promise. And yet, his feelings were surely sincere! Though there might have been a difference in degree when compared to yours, it is true that he liked you! Of that, there can be no doubt."" ","""Battler did not make a promise. However, that does not mean his feelings were anything to be laughed at! Though there might have been a difference in degree when compared to yours, it is true that he liked you! Of that, there can be no doubt.""",[=UP],「約束こそ、戦人はしなかった。しかし、戦人の気持ちは、決していい加減なものではなかったはず！　そなたのそれに比べれば、確かに多少の温度差はあろう。しかし、そなたのことを好いていたのは間違いない！　それだけは間違いないっ。」,「約束こそ、戦人はしなかった。しかし、戦人の気持ちは、決していい加減なものではなかったはず！　そなたのそれに比べれば、確かに多少の温度差はあろう。しかし、そなたのことを好いていたのは間違いない！　それだけは間違いないっ」,"""Баттлер не давал обещание. Но это ещё не значит, что его чувства ничего не стоили! Если сравнивать с твоими чувствами, может быть разница в степени, но ты ему нравилась! Это не подлежит сомнению.""","""O Battler não fez uma promessa. Mas isso não significa que esses sentimentos são algo para serem ridicularizado! Embora possa haver uma diferença de intensidade quando comparado aos seus sentimentos, é verdade que ele gostava de você! É claro, não pode haver dúvidas.""",「雖然戰人是沒許諾。但是，戰人的那份心，理應絕不是隨便亂來！雖與汝的相比，確實多少有點溫差吧。但是，他喜歡汝的這一點是不會錯的！這一點是不會錯的。」,「虽然战人是没许诺。但是，战人的那份心，理应绝不是随便乱来！虽与汝的相比，确实多少有点温差吧。但是，他喜欢汝的这一点是不会错的！这一点是不会错的。」,"""Battler non ha fatto una promessa. Tuttavia, questo non significa che i suoi sentimenti erano qualcosa di cui ridere! Nonostante in confronto a te ci possa essere una differenza di intensità, è vero che gli piacevi! Su questo non c'è dubbio."""
Shannon,"""...Please, ...just stop it... ...I've believed that he liked me the way I liked him, without ever doubting that. ...Please don't try to cheer me up. ...I'd rather...that you mocked me..."" ","""......Please, ......just stop it...... ......I've believed that he liked me the way I liked him, ......without ever doubting that. .........Please don't try to cheer me up. ......I'd rather......that you mocked me.........""","""......Please, .....just stop it...... ......I've believed that he liked me the way I liked him, without ever doubting that. ......Please don't try to cheer me up. ......I'd rather...that you mocked me......""",「……もう、……止めて下さい……。……私が好きなように、彼も私を好きだと、……何の疑いもなく信じてきました。………慰めないで下さい。……むしろ、……嘲笑って下さい………。」,「……もう、……止めて下さい……。……私が好きなように、彼も私を好きだと、……何の疑いもなく信じてきました。………慰めないで下さい。……むしろ、……嘲笑って下さい………」,"""......Пожалуйста...... хватит............ Я верила, что нравлюсь ему так же, как он мне, и никогда не сомневалась. ......Не надо меня подбадривать. ......Я бы предпочла... чтобы вы высмеяли меня......""","""......Por favor, ......só pare com isso...... ......Eu acreditei que ele gostava de mim da mesma forma que eu gostava dele, ......sem sequer questionar isso. .........Por favor, não tente me animar. ......Eu preferia......que debochasse de mim.........""",「……請別再、……說了……。……我在這之前，自以為是、沒有任何懷疑地認為，……他也喜歡我。………請不要安慰我了。……不如說，……請嘲笑我吧………」,「……请别再、……说了……。……我在这之前，自以为是、没有任何怀疑地认为，……他也喜欢我。………请不要安慰我了。……不如说，……请嘲笑我吧………」,"""... Per favore... smettila... io ho creduto che gli piacessi nel modo in cui lui mi piaceva, senza mai dubitarne. ... Ti prego, non consolarmi. ... Preferirei... che mi prendessi in giro..."""
,"Before I knew it, ...a dull, inescapable pain had pierced my chest. When I pressed my hand against my chest, I realized what that pain was. ","Before I knew it......a dull inescapable pain had pierced my chest.{n}When I pressed my hand against my chest, I realized what that pain was.","Before I knew it, ......a dull, inescapable pain had pierced my chest. When I pressed my hand against my chest, I realized what that pain was.",私の胸は、……気付けば、逃れられぬ鈍痛に貫かれていた。その痛みが何か、胸に手を当てて考える内に、思い当たる。,私の胸は、……気付けば、逃れられぬ鈍痛に貫かれていた。{n}その痛みが何か、胸に手を当てて考える内に、思い当たる。,"Не успела я осознать...... как мою грудь пронзила унылая, неизбежная боль.{n}Прижав руку к груди, я поняла, что это за боль.","Antes que eu percebesse......uma maçante dor inescapável perfurou o meu peito.{n}Quando eu pressionei minha mão contra o meu peito, eu percebi o que era aquela dor.",在意識到時，……我感到一股無可逃避的沉悶的痛楚，貫穿了我的胸膛。{n}在把手放在胸口上，思考這股痛楚是什麼時，我想到了。,在意识到时，……我感到一股无可逃避的沉闷的痛楚，贯穿了我的胸膛。{n}在把手放在胸口上，思考这股痛楚是什么时，我想到了。,"Prima che lo sapessi... un secco, inevitabile dolore mi aveva perforato il petto. Quando spinsi la mano contro il petto, capii che cos'era quel dolore."
,"It was the bud of love, whose seeds I had sown and nurtured in my heart. ","It was the bud of love, which I had sown the seeds of and raised in my heart."," It was the bud of love, which I had sown the seeds of and raised in my heart.",それは、私が胸の内に種を蒔き、育てていた、……恋の、芽。,[=JP],Я посеяла и вырастила в своём сердце росток любви.,"Era o broto do amor, o qual eu semeei suas sementes e o cultivei dentro do meu coração.",它是我之前在胸中播種、培育的，……戀之芽。,它是我之前在胸中播种、培育的，……恋之芽。,Era il germoglio d'amore di cui avevo piantato i semi e che era cresciuto nel mio cuore.
,"Its roots had spread all the way across my chest, ...tormenting me like a metal wire wrapped around my heart. ","Its roots had spread throughout my chest, ......tormenting me like a metal wire wrapped around my heart."," Its roots had spread throughout my chest, ......tormenting me like a metal wire wrapped around my heart.",その根がきりきりと、私の胸いっぱいに広がり、針金で引き絞るかのように、……私を苛んでいたのだ。,[=JP],"Его корни разошлись по всей моей груди...... мучая меня, словно сердце сжимала металлическая проволока.","Suas raízes se espalharam através do meu peito, ......atormentando‐me como uma aranha de metal ao redor do meu coração.",它的根嘎吱嘎吱地伸展，遍佈我的胸膛，猶如鋼筋在撐起我的胸膛般地，……折磨著我。,它的根嘎吱嘎吱地伸展，遍布我的胸膛，犹如钢筋在撑起我的胸膛般地，……折磨着我。,Le sue radici si erano diffuse nel mio petto... tormentandomi come fil di ferro stretto intorno al mio cuore.
,They looked less like roots...and more like fissures running through my heart. ,"Rather than roots, ......they looked more like fissures running through my heart."," Rather than roots, ......it looked as though there were fissures running through my heart.",それはまるで、根というより、……私の心に走る、亀裂のように見えた。,[=JP],"Вместо корней...... напоминало трещины, бегущие по моему сердцу.","Mais do que raízes, ......elas pareciam mais como fissuras que percorriam o meu coração.",它看起來，比起根，……更像是在我心上裂開的裂縫。,它看起来，比起根，……更像是在我心上裂开的裂缝。,Piuttosto che radici... sembrava come se ci fossero spaccature lungo il mio cuore.
,I can only hold back the pain by tearing out the root of love. ,The only way to kill the pain would be to tear out the roots of love., I can only hold back the pain by tearing out the root of love.,痛みを抑えるには、この、恋の根を引き抜かねばならない。,[=JP],Сдержать боль можно только вырвав корень любви.,A única maneira de matar essa dor seria arrancando essas raízes do amor.,為抑制痛楚，我必須拔掉這戀之根。,为抑制痛楚，我必须拔掉这恋之根。,Posso trattenere il dolore solo strappando la radice d'amore.
,"But no matter how much I scratch at it, I'm only scratching at my chest. ...The root of love doesn't move at all. ","But no matter how much I clawed at them, it was only my heart that got torn and scratched. ......The roots of love didn't move at all."," But no matter how much I scratch at it, I'm only scratching at my chest. ......The root of love doesn't move at all.",しかし、いくら爪を立てても、胸が掻き毟られるだけ。……恋の根は、びくともしなかった。,[=JP],"Но, сколько бы ни пыталась, я только царапала грудь. ......Корень любви даже не шелохнулся.","Mas não importava o quanto eu tentasse arrebentá‐las, apenas o meu coração que era rasgado e dilacerado. ......As raízes do amor não se mexiam.",然而，不管我怎麼以指甲抓，那都只是在抓我自己的胸。……戀之根，紋絲不動。,然而，不管我怎么以指甲抓，那都只是在抓我自己的胸。……恋之根，纹丝不动。,"Ma non importava quanto io graffiassi, lo facevo solo sul mio petto. {n}La radice d'amore non si spostava affatto."
,"If I started hating Battler-san, without any lingering interest or regrets, ...I'd be able to pull this root out easily. ","If my feelings for Battler‐san were to turn to hate, without any lingering interest or regrets, ...I'd be able to pull out these roots easily."," If I started hating Battler-san, without any lingering interest or regrets, ...I'd be able to pull out this root easily.",もし、戦人さんのことが嫌いになって、もう何の興味も未練もないのなら、この根はあっさり引き抜ける。,[=JP],"Без затяжного увлечения и сожалений возненавидев Баттлера, я бы запросто смогла вытянуть этот корень.","Se meus sentimentos pelo Battler‐san fossem se tornar ódio, sem um mínimo interesse ou arrependimento, ...eu seria capaz de puxar facilmente para fora essas raízes.",假如，我討厭戰人了，已經對他沒任何興趣、沒任何留戀了，那我就能輕而易舉地把根拔出來。,假如，我讨厌战人了，已经对他没任何兴趣、没任何留恋了，那我就能轻而易举地把根拔出来。,"Se iniziassi ad odiare Battler-san, senza alcun persistente rimpianto o interesse... sarei capace di tirar fuori facilmente questa radice."
,"Once I did, it would probably leave a hole behind, but at least it wouldn't hurt me anymore. ","They would probably leave a hole behind, but at least they wouldn't hurt me anymore."," Once I did, it would probably leave a hole behind, but at least it wouldn't hurt me anymore.",引き抜いた後に、ぽっかりと空洞は出来るだろうが、これ以上、胸を痛めることはない。,[=JP],"За ним осталась бы дыра, но, по крайней мере, он бы больше не мучил меня.","Elas provavelmente iriam deixar um buraco para trás, mas, ao menos, não iriam mais me ferir.",雖然拔了它後，會留下一個大洞吧，但在此之後，我是不會再感到心痛了。,虽然拔了它后，会留下一个大洞吧，但在此之后，我是不会再感到心痛了。,"Una volta fatto, probabilmente lascerei un buco, ma almeno non mi farebbe più male."
