Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Leviathan,"...So when I see you with a single ally who's completely trustworthy, I feel the strongest envy..."" ","""......So since you have that single ally, who you can place complete trust in, I feel the strongest envy towards you...""","......So since you have that single ally who is completely trustworthy, I feel the strongest envy...",……だから、そのひとりだけの味方がいて、全幅の信頼を寄せることができるあなたに、私は最上の嫉妬を感じるの…。,「……だから、そのひとりだけの味方がいて、全幅の信頼を寄せることができるあなたに、私は最上の嫉妬を感じるの…」,"""......А поскольку у тебя есть союзник, заработавший твоё полное доверие, зависти моей нет предела...""","""......Então, como você tem esse único aliado, em quem você pode depositar sua confiança, sinto uma inveja ainda mais forte em relação a você...""",「……所以，對於有這麼一個伙伴，並能對他寄予百分百信任的你，我感到了無上的嫉妒…」,「……所以，对于有这么一个伙伴，并能对他寄予百分百信任的你，我感到了无上的嫉妒…」,"... Quindi, dato che tu hai quel singolo compagno completamente degno di fiducia, io provo la più forte invidia..."
Leviathan,"""......Aaah, that confident expression of utter belief in your husband...! I can feel it giving me power...!! ......I might even surpass that. The speed of sound!!!"" ","""............Aaah, that composed expression of total belief in your husband...! I can feel my envy giving me power...!! .........I might even exceed it. The speed of sound!!!""","............Aaah, that expression that fully believes in your husband...! I can feel it giving me power...!! .........I might even surpass that. The speed of sound!!!""",…………あぁ、その夫を信じきった余裕ある表情…！　嫉妬が力を与えてくれるのを感じるわ…！！　………これは超えちゃうかもね。音速ッ！！！」,「…………あぁ、その夫を信じきった余裕ある表情…！　嫉妬が力を与えてくれるのを感じるわ…！！　………これは超えちゃうかもね。音速ッ！！！」,"""............А‐ах, это выражение лица, говорящее о непоколебимом доверии к твоему мужу!.. Я ощущаю, как оно наделяет меня силой! .........Так я даже могу даже кое‐что превзойти. Скорость звука!!!""","""............Aaah, essa expressão serena de crença total em seu marido...! Consigo sentir minha inveja me dando poder...!! .........Posso até excedê‐la. A velocidade do som!!!""",「…………啊啊，瞧這完全信任丈夫，有恃無恐的表情…！我感受到了，嫉妒正給予我力量！！………這下說不定能超越呢。超越音速！！！」,「…………啊啊，瞧这完全信任丈夫，有恃无恐的表情…！我感受到了，嫉妒正给予我力量！！………这下说不定能超越呢。超越音速！！！」,"... Aaah, quell'espressione che crede ciecamente in tuo marito...! Posso sentire che mi dona potere...!! Potrei perfino superarla. La velocità del suono!!!"""
,"Leviathan turned herself into a stake, and the speed of her flight as she attacked was proportional to the strength of her envy. ","Leviathan turned herself into a stake, and the speed of her flight as she attacked was proportional to the strength of her envy.",[=UP],レヴィアタンが杭に姿を変え、襲い掛かる時の飛翔速度は、その嫉妬の力に比例する。,[=JP],"Левиафан превратилась в кинжал, и скорость, с которой она нападала, была прямо пропорциональна силе её зависти.","Leviathan transformou‐se em uma estaca, e a velocidade de seu voo enquanto ela atacava era proporcional à força de sua inveja.",雷維阿坦化為了樁的形態，其攻擊時的飛行速度，是與她的嫉妒之力成正比的。,雷维阿坦化为了桩的形态，其攻击时的飞行速度，是与她的嫉妒之力成正比的。,"Leviathan si trasformò in un pugnale, e la velocità del suo volo mentre attaccava era proporzionale alla forza della sua invidia."
Leviathan,"""Since the day my sisters looked down on me, I was jealous from the bottom of my heart of the other six, who grew quickly! I was jealous for seven days and seven nights!! You can see the power I gained as a result in my speed...!! Die, Ushiromiya Kyrieeeeeeeeeeee!!!"" ","""On that day when my sisters looked down on me, I was jealous from the bottom of my heart of the other six, who had grown quickly! I was jealous for seven days and seven nights!! Behold the power and speed I ultimately gained...!! Die, Ushiromiya Kyrieee{-}e{-}e{-}e{-}e{-}e{-}eeee!!!""","""Since the day that my sisters looked down on me. I was jealous from the bottom of my heart of the other six, who grew quickly! I was jealous for seven days and seven nights!! You can see the power I gained as a result from my speed...!! Die, Ushiromiya Kyrieeeeeeeeeeee!!!""",「姉妹たちに見下されたあの日。私は成長の早い他の６人を心の底から嫉妬した！　七日七晩をかけて嫉妬したわ！！　その末に得た私の力と速度を見るがいい…！！　死ねッ、右代宮霧江ええええぇッ！！！」,[=JP],"""С того самого дня, как мои сёстры принижали меня, я от всей души завидовала их быстрому росту! Я завидовала им семь дней и ночей! Узри мою силу, полученную благодаря моей скорости! Умри, Уширомия Кирие‐е‐е‐е‐е!!!""","""Naquele dia, quando minhas irmãs me menosprezaram, eu fiquei com inveja, do fundo do meu coração, das outras seis, que tinham crescido mais rápido! Fiquei com inveja por sete dias e sete noites!! Contemple o poder e a velocidade que ganhei com isso...!! Morra, Ushiromiya Kyrieee{‐}e{‐}e{‐}e{‐}e{‐}e{‐}eeee!!!""",「在被姐妹們蔑視的那一天。我從心底裏嫉妒，成長快的她們六人！嫉妒了七天七夜！！好好瞧瞧，我通過此得到的力量與速度…！！死吧，右代宮霧江——————！！！」,「在被姐妹们蔑视的那一天。我从心底里嫉妒，成长快的她们六人！嫉妒了七天七夜！！好好瞧瞧，我通过此得到的力量与速度…！！死吧，右代宫雾江——————！！！」,"""Sin dal giorno in cui le mie sorelle mi guardarono dall'alto in basso. Fui gelosa dal profondo del cuore delle altre sei, che crescevano velocemente! Fui gelosa per sette giorni e sette notti!! Puoi capire dalla mia velocità il potere che ne è risultato...!! Muori, Ushiromiya Kyrieeeeeeeeeeee!!!"""
,"The demon stake exposed her true form, leaping about at a terrible speed. The noise from her bouncing off the walls sounded like a machine gun. ","The demon stake exposed her true form, leaping about at a terrible speed. The noise from her colliding with and bouncing off the walls sounded like a machine gun.","The demon stake exposed her true form, leaping about at a terrible speed. The noise from her bouncing off the walls sounded like a machine gun.",悪魔の杭がその本来の姿を晒し、凄まじい速度にて跳ね回る。壁を打ち反射する音はまるで機関銃の音にも聞こえた。,[=JP],"Демонический кинжал явил свой истинный облик, метнувшись с невероятной скоростью. Шум её отскакиваний от стен напоминал пулемётные звуки.","A estaca demoníaca expôs sua verdadeira forma, saltando em volta a uma velocidade terrível. O barulho dela colidindo e ricocheteando nas paredes soava como uma metralhadora.",惡魔之樁暴露出其本來面目，以駭人的速度亂彈亂飛。在牆壁上彈來彈去所發出的聲音，聽起來簡直就像是機關槍的聲音一樣。,恶魔之桩暴露出其本来面目，以骇人的速度乱弹乱飞。在墙壁上弹来弹去所发出的声音，听起来简直就像是机关枪的声音一样。,"Il pugnale demoniaco si rivelò nella sua vera forma, muovendosi ad una terribile velocità. Il suo rumore mentre rimbalzava sulle pareti sembrava quello di una mitragliatrice."
,"By now, Kyrie probably couldn't tell if it was a single stake or a swarm of beetles flying and bouncing around. ","By now, Kyrie probably couldn't tell whether it was a single stake or a swarm of beetles flying and bouncing around."," By now, Kyrie probably couldn't tell whether it was a single stake or a swarm of beetles flying and bouncing around.",霧江の目にはもはや、それが１本の杭なのか、群れ飛び弾け回る甲虫の群なのか、識別が付かないだろう。,霧江の目にはもはや、それが１本の杭なのか、群れ飛び弾け回る甲虫の群れなのか、識別が付かないだろう。,"Сейчас Кирие вряд ли бы смогла с уверенностью сказать, был ли это летающий и отскакивающий отовсюду один кинжал или рой жуков.","Agora, Kyrie provavelmente não conseguia dizer se era uma única estaca ou uma nuvem de besouros voando e ricocheteando ao redor.",霧江的眼睛已無法識別出，那是一根樁，還是一大群亂飛亂彈的甲虫了吧。,雾江的眼睛已无法识别出，那是一根桩，还是一大群乱飞乱弹的甲虫了吧。,"A quel punto, Kyrie probabilmente non avrebbe potuto dire se era un singolo pugnale o uno sciame di insetti che volavano e rimbalzavano."
,"Leviathan was over 100% certain of her victory, believing in it from the bottom of her heart...! ","Leviathan was certain of a greater than 100% chance of victory, from the bottom of her heart...!", Leviathan was certain of a greater than 100% chance of victory from the bottom of her heart...! ,レヴィアタンは１００％を超えた絶対の勝利を心より確信する…！,[=JP],"Левиафан глубоко, на все 100% была убеждена в своей грядущей победе!","Leviathan estava certa de uma chance de vitória maior que 100%, do fundo de seu coração...!",雷維阿坦從心底確信了，那概率超過 100% 的絕對勝利…！,雷维阿坦从心底确信了，那概率超过 100% 的绝对胜利…！,Leviathan era sicura di una percentuale di vittoria maggiore del 100% dal profondo del suo cuore...!
,"Then, Kyrie spoke with an unbelievably calm voice. ","Then, Kyrie spoke with an unbelievably calm voice.",[=UP],すると霧江が、信じられないくらいに落ち着いた声で言った。,[=JP],И тут Кирие заговорила невероятно спокойным голосом.,"Então, Kyrie falou com uma voz inacreditavelmente calma.",接著霧江，以難以置信的平靜口吻說道。,接着雾江，以难以置信的平静口吻说道。,"Poi, Kyrie parlò con una voce incredibilmente calma."
Ushiromiya Kyrie,"""......I was the one who went out with Rudolf-san first. ...Asumu-san blatantly cut in between us... and shrewdly got pregnant."" ",""".........I was the one who had been going out with Rudolf‐san from the very beginning. ......Asumu‐san shamelessly cut in between us, ...and calculatingly got herself pregnant.""",""".........I was the one who had been going out with Rudolf-san from the very beginning. ......Asumu-san blatantly cut in between us, ...and shrewdly got pregnant.",「………留弗夫さんと、最初から付き合っていたのは私だったのよ。……明日夢さんが、白々しく間に入り込んできて、…ちゃっかりと懐妊したのよ。,「………留弗夫さんと、最初から付き合っていたのは私だったのよ。……明日夢さんが、白々しく間に入り込んできて、…ちゃっかりと懐妊したのよ」,""".........Я была той, кто встречался с Рудольфом с самого начала. ......Асуму‐сан нагло влезла между нами... и бесстыже забеременела.""",""".........Era eu quem estava saindo com Rudolf‐san desde o início.{n}......A Asumu‐san descaradamente se meteu entre nós, ...e calculadamente ficou grávida.""",「………從一開始就在與留弗夫交往的，是我喲。……明日夢厚顏無恥地插足，…看準機會懷了孕。」,「………从一开始就在与留弗夫交往的，是我哟。……明日梦厚颜无耻地插足，…看准机会怀了孕。」,"""... Ero io quella che stava uscendo sin dall'inizio con Rudolf-san. ... Asumu-san si intromise sfacciatamente... e rimase astutamente incinta."
Ushiromiya Kyrie,"""...I don't blame Rudolf-san. That woman used her body as a weapon to seduce him, and then acted even more repulsively, cornering Rudolf-san and forcing him to get engaged to her."" ","""......I don't blame Rudolf‐san. That woman manipulated him using her body as a weapon, and cornered him into a situation where he was forced to become engaged to her.""","......I don't blame Rudolf-san. That woman used her body as a weapon to seduce him, and then acted even more repulsively, and cornered Rudolf-san so that he was forced to engage her.""",……留弗夫さんは悪くないわ。あの女が、体を武器にして誑し込んで、さらに嫌らしく立ち回って、留弗夫さんに婚約せざるを得ないよう追い詰めたのよ。」,「……留弗夫さんは悪くないわ。あの女が、体を武器にして立ち回って、留弗夫さんに婚約せざるを得ないよう追い詰めたのよ」,"""......Я не виню Рудольфа‐сана. Эта женщина воспользовалась своим телом как оружием для его соблазнения, а затем повела себя ещё отвратительней и загнала Рудольфа‐сана в угол, из‐за чего он был вынужден жениться на ней.""","""......Não culpo o Rudolf‐san. Aquela mulher o manipulou usando seu corpo como uma arma, o encurralou em uma situação onde ele foi forçado a se tornar o noivo dela.""",「……不是留弗夫的錯。是那個女人，以身體為武器勾引，陰險周旋，逼得留弗夫不得不與她訂婚。」,「……不是留弗夫的错。是那个女人，以身体为武器勾引，阴险周旋，逼得留弗夫不得不与她订婚。」,"... Non incolpo Rudolf-san. Quella donna usò il suo corpo come arma per sedurlo, e poi lei agì in modo perfino più rivoltante, e mise Rudolf-san con le spalle al muro così che fosse costretto a fidanzarsi con lei."""
Ushiromiya Kyrie,"Asumu-san had been carrying Battler-kun. {n}And at the same time, I was also carrying a boy. {n}...As fate would have it, our delivery dates were on the same day. ","Asumu‐san was carrying Battler‐kun.{n}And at the same time, I was also carrying a boy.{n}...As fate would have it, our delivery dates were on the same day.","Asumu-san had been carrying Battler-kun.{n} And at the same time, I was also carrying a boy.{n}...As fate would have it, our delivery dates were on the same day.",明日夢さんは戦人くんを身篭ってたわ。{n}そして同じ頃、私もまた男の子を身篭ってた。{n}…運命的なことに、私たちの出産日は共に同じ日だったわ。,[=JP],"Асуму‐сан носила под сердцем Баттлера.{n}В то же время я также была беременна мальчиком.{n}...По прихоти судьбы, мы рожали в один день.","A Asumu‐san estava carregando o Battler‐kun.{n}Ao mesmo tempo, eu também estava carregando um menino.{n}...Como quis o destino, nossas datas de parto foram no mesmo dia.",明日夢懷上了戰人君。{n}同時，我也懷上了一個男孩。{n}…猶如宿命一般，我們的出產日為同一天。,明日梦怀上了战人君。{n}同时，我也怀上了一个男孩。{n}…犹如宿命一般，我们的出产日为同一天。,"Asumu-san portava in grembo Battler-kun. {n}E nello stesso periodo, anche io aspettavo un bambino maschio. {n}... Come se l'avesse voluto il destino, anche la data del parto fu la stessa."
Ushiromiya Kyrie,"""Then, Asumu-san gave birth to Battler-kun. ...But I had a miscarriage. ......I think about it, sometimes. What if Asumu-san had had the miscarriage...and I had been the one to give birth? ","""And Asumu‐san gave birth to Battler‐kun. ...But I was not so lucky. .........There's something I've thought about. What if Asumu‐san had been the unlucky one, and I had been the one to give birth?""","""Then, Asumu-san gave birth to Battler-kun. ...But I had a miscarriage. .........There's something I've thought about. What if Asumu-san had been the one to have a miscarriage, and I had been the one to give birth?",「そして明日夢さんは戦人くんを出産したわ。…だけれど私は流産したの。………思ったことがあるわ。もし流産したのが明日夢さんで、出産したのが私だったなら。,「そして明日夢さんは戦人くんを出産したわ。…だけれど私はダメだった。………思ったことがあるわ。もしダメだったのが明日夢さんで、出産したのが私だったなら」,"""Асуму‐сан родила Баттлера. ...А у меня случился выкидыш. .........И вот о чём я думала. А что если бы у Асуму‐сан случился выкидыш, тогда как я родила живого ребёнка?""","""E a Asumu‐san deu à luz ao Battler‐kun. ...Mas eu não tive a mesma sorte. .........Eu fiquei pensando sobre aquilo. E se a Asumu‐san tivesse sido a azarada, e eu tivesse sido aquela a dar à luz?""",「然後，明日夢生下了戰人君。…而我卻流產了。………我曾想過。如果流產的是明日夢，生下小孩的是我的話。」,「然后，明日梦生下了战人君。…而我却流产了。………我曾想过。如果流产的是明日梦，生下小孩的是我的话。」,"""Poi, Asumu-san fece nascere Battler-kun. ... Ma io ebbi un aborto spontaneo. ... È qualcosa a cui ho pensato. Che sarebbe successo se fosse stata Asumu-san quella ad avere l'aborto, e io quella a far nascere il bambino?"
Ushiromiya Kyrie,"...Would Rudolf-san have broken off his engagement and married me? ...But I couldn't give birth to my child. So until Asumu-san died, and until I got pregnant with Ange, I cursed Asumu-san and was jealous."" ","""......Would Rudolf‐san have broken off his engagement and married me? ......But I couldn't birth a child. So until Asumu‐san died, and until I got pregnant with Ange, I cursed Asumu‐san, and was jealous of her."""," ......Would Rudolf-san have broken off his engagement and married me? ......But I couldn't give birth to a child. So until Asumu-san died, and until I got pregnant with Ange, I cursed Asumu-san, and was jealous of her.""",……留弗夫さんは婚約を解消して、私と結婚してくれたかしら？　……でも私は子どもを産めなかった。だから明日夢さんが死ぬまで。そして縁寿を懐妊するまで、私は明日夢さんを呪ったわ、嫉妬したわ。」,「……留弗夫さんは婚約を解消して、私と結婚してくれたかしら？　……でも私は子どもを産めなかった。だから明日夢さんが死ぬまで。そして縁寿を懐妊するまで、私は明日夢さんを呪ったわ、嫉妬したわ」,"""......Отозвал бы Рудольф‐сан свою помолвку с ней и женился на мне? ......Но я не смогла родить ребёнка. Так что пока Асуму‐сан не умерла, и пока я не забеременела Энджи, я проклинала Асуму‐сан, завидовала ей.""","""......O Rudolf‐san teria rompido seu noivado e se casado comigo? ......Mas eu não consegui dar à luz a uma criança. Então, até a Asumu‐san morrer, e até eu ficar grávida da Ange, eu a amaldiçoei e tive inveja dela.""",「……留弗夫是不是會解除婚約，與我結婚呢？……可是我沒能生下小孩。所以在明日夢死去，我懷上緣壽之前，我對明日夢抱以詛咒，還有嫉妒。」,「……留弗夫是不是会解除婚约，与我结婚呢？……可是我没能生下小孩。所以在明日梦死去，我怀上缘寿之前，我对明日梦抱以诅咒，还有嫉妒。」,"... Rudolf-san avrebbe rotto il suo fidanzamento e mi avrebbe sposata? ... Ma non feci nascere un bambino. Quindi fino a quando Asumu-san non è morta, e fino a quando non sono rimasta incinta di Ange, io maledii Asumu-san, e fui invidiosa di lei."""
Ushiromiya Kyrie,Let Asumu-san die. ,Asumu‐san should just die.,Asumu-san should just die.,明日夢さんなんか死んでしまえ。,[=JP],Ей следовало просто сдохнуть.,A Asumu‐san devia simplesmente morrer.,明日夢快點死掉吧。,明日梦快点死掉吧。,Asumu-san sarebbe solo dovuta morire.
Ushiromiya Kyrie,"Then, I want him to marry me. In my envy, I kept cursing like that, over and over, until Asumu-san finally died. ","And then I want him to remarry, with me... In my envy, I kept cursing her like that, over and over, until Asumu‐san finally died."," And then I want him to remarry, with me. In my envy, I kept cursing like that, over and over, until Asumu-san finally died.",そして私と再婚してほしいって、ずっとずっと嫉妬して呪って、そしてやっと明日夢さんが死んだ。,[=JP],"И в своей зависти я продолжала проклинать из раза в раз, пока Асуму‐сан наконец‐то не умерла.","Assim ele vai se casar de novo, comigo... Em minha inveja, continuei amaldiçoando‐a assim, de novo e de novo, até a Asumu‐san finalmente morrer.",我想讓留弗夫在她死後與我再婚，一直都在嫉妒她、詛咒她，然後明日夢終於死掉了。,我想让留弗夫在她死后与我再婚，一直都在嫉妒她、诅咒她，然后明日梦终于死掉了。,"E poi io volevo che lui si risposasse, con me. Nella mia invidia, continuai a maledire in questo modo, in continuazione, fino a quando Asumu-san finalmente morì."
Ushiromiya Kyrie,I was certain. ,I became certain., I was certain.,私は確信したわ。,[=JP],Я была уверена.,Eu estava certa.,我確信了。,我确信了。,Ne ero certa.
Ushiromiya Kyrie,I was certain that I'd used the power of magic to curse and kill Asumu-san. ,"I became certain that I possessed the power of magic, and that it had become a curse which had killed Asumu‐san."," I was certain that I had possessed the power of magic, which had become a curse and killed Asumu-san.",私には魔法の力があって、それが呪いとなって明日夢さんを殺したんだって確信したわ。,[=JP],"Я знала, что я наделена силой магии, которая преобразилась в проклятье и убила Асуму‐сан.","Estava certa de que eu possuía o poder da magia, e que isso tinha se transformado em uma maldição, a qual matou a Asumu‐san.",確信了自己擁有魔法之力，它化為詛咒，殺死了明日夢。,确信了自己拥有魔法之力，它化为诅咒，杀死了明日梦。,"Ero certa di possedere il potere della magia, che era diventata una maledizione e aveva ucciso Asumu-san."
Ushiromiya Kyrie,But that didn't quell the flames of my envy. ,But that did not quell the flames of my envy., But that did not quell the flames of my envy.,でも、私の嫉妬の炎は治まらない。,[=JP],Но это погасило пламя моей зависти.,Mas isso não saciou as chamas da minha inveja.,但是，我的嫉妒之火並未平息。,但是，我的嫉妒之火并未平息。,Ma ciò non soffocò le fiamme della mia invidia.
Ushiromiya Kyrie,"Don't tell anyone, okay? ","Don't tell anyone, alright?"," Don't tell anyone, alright? ",内緒よ？,[=JP],"Не рассказывай никому, ладно?","Não diga a ninguém, tudo bem?",要保密喲？,要保密哟？,"Non dirlo a nessuno, d'accordo?"
Ushiromiya Kyrie,"Every time I look at Battler-kun, I remember that woman. ","Every time I look at Battler‐kun, I remember that woman.","Every time I look at Battler-kun, I remember that woman.",戦人くんを見る度にね、あの女を思い出しちゃうの。,[=JP],"Каждый раз, когда я смотрю на Баттлера‐куна, я вспоминаю эту женщину.","Toda vez que olho para o Battler‐kun, me lembro daquela mulher.",每當看到戰人君，我就會想起那個女人。,每当看到战人君，我就会想起那个女人。,"Ogni volta che guardo Battler-kun, mi torna in mente quella donna."
Ushiromiya Kyrie,"Every single time I look at him, ...I think that if only my child had been born, he would be the same age. ","And every time I look at Battler‐kun, ...I think that if only my child had been born, he would be the same age."," And every time I look at Battler-kun, ...I think that if only my child had been born, he would be the same age.",そして戦人くんを見る度にね。…もし私の子が生まれていたら、同じ歳だっただろうなって思ってしまうの。,[=JP],"И каждый раз, когда я смотрю на Баттлера‐куна, то не могу отделаться от мысли, что родись мой ребёнок живым, он сейчас был бы его ровесником.","E toda vez que olho para o Battler‐kun, ...penso que se meu filho tivesse nascido, ele seria da mesma idade.",並且，在看到戰人君時。…我就會想到，如果我的孩子降生到了世上的話，也有這麼大了吧。,并且，在看到战人君时。…我就会想到，如果我的孩子降生到了世上的话，也有这么大了吧。,"E ogni volta che guardo Battler-kun... penso che se solo mio figlio fosse nato, avrebbe la sua stessa età."
Ushiromiya Kyrie,"I'm still jealous of her, tormented by her. {n}Even now, and from now on. Into the future, for all eternity. ","I am still jealous of her, tormented by her.{n}Now, and forever. For all eternity."," I am still jealous of her, tormented by her.{n} Even now, and from now on. In the future, for all eternity.",私は今でも彼女を嫉妬し、苛まれてる。{n}今も、これからも。未来、永劫にね。,[=JP],"Я всё ещё завидую ей, мучима ею.{n}Сейчас и отныне. В будущем и навеки.","Ainda tenho inveja dela, sou atormentada por ela.{n}Agora, e para sempre. Por toda a eternidade.",即便到了現在，我都在嫉妒她，受她之苦。{n}現在，將來，未來，永不會改變。,即便到了现在，我都在嫉妒她，受她之苦。{n}现在，将来，未来，永不会改变。,"Io sono ancora invidiosa di lei, tormentata da lei. {n}Anche ora, e d'ora in avanti. In futuro, per tutta l'eternità."
Ushiromiya Kyrie,"""You say you were jealous of your sisters for seven days and seven nights...?"" ","""You say that you were jealous of your sisters for seven days and seven nights...?""",[=UP],「七日七晩、姉妹を嫉妬したですって…？」,[=JP],"""Ты говоришь, что завидовала своим сёстрам семь дней и семь ночей?""","""Você diz que ficou com inveja das suas irmãs por sete dias e sete noites...?""",「嫉妒姐妹，嫉妒了七天七夜…？」,[=CHT],"""Hai detto che sei stata invidiosa delle tue sorelle per sette giorni e sette notti...?"""
Leviathan,"""...Th-That's right..."" ","""Th‐......that's right...""","""Th, ......that's right...""",「そ、……そうよ…。」,「そ、……そうよ…」,"""Д‐да, так...""","""I‐Isso mesmo...""",「沒、……沒錯…」,「没、……没错…」,"""E... Esatto..."""
Ushiromiya Kyrie,"Don't make me laugh, little girl. ","Don't make me laugh, you little brat.","Don't make me laugh, girl.",笑わせるなよ小娘が。,[=JP],"Не смеши меня, девочка.","Não me faça rir, garotinha.",別惹我發笑了，小娘們。,别惹我发笑了，小娘们。,"Non farmi ridere, ragazzina."
Ushiromiya Kyrie,""".........How could you understand the madness of a woman... and who's burned with envy for 18 years...?!!"" ",""".........How could you understand the madness of a woman...whose man was stolen from her, and who has burned with envy for eighteen years...!!""",""".........How could you understand the madness of a woman whose man was stolen from her, and who has burned with envy for 18 years...!!""",「………てめぇに男を寝取られて、１８年間嫉妬し続ける女の狂気がわかるかよ…ッ！！」,「………てめぇに男を取られて、１８年間嫉妬し続ける女の凶気がわかるかよ…ッ！！」,""".........Как можешь ты понять безумие женщины, у которой украли её мужчину, и которая 18 лет сгорала от зависти!!!""",""".........Como você poderia entender a loucura de uma mulher...cujo homem foi roubado dela e que queimou de inveja por dezoito anos...!!""",「………你哪會明白，被搶走男人，一直嫉妒了十八年的女人的瘋狂啊…！！」,「………你哪会明白，被抢走男人，一直嫉妒了十八年的女人的疯狂啊…！！」,"""... Come puoi capire la pazzia di una donna il cui uomo le fu rubato, e che ha bruciato di invidia per 18 anni...!!"""
Leviathan,"""U‐......uoawa{0}aaa{0}aAAa{0}a{0}aaAA{0}AAHHH!!!!"" ","""U‐......uoawa{0}aaa{0}aAAa{0}a{0}aaAA{0}AAHHH!!!!""","""u, ......uuowaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",「ぅ、……うぉあわああああああぁあああああああああぁああぁッ！！！！」,[=JP],"""У... у‐уова‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а... ааааххх!!!!""","""U‐......Uoawa{0}aaa{0}aAAa{0}a{0}aaAA{0}AAHHH!!!!""",「嗚、……嗚哦啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊——！！！！」,「呜、……呜哦啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊——！！！！」,"""U... Uuowaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhh!!!!"""
,"If Leviathan had the power of 24 hours x 7 days, or 168 hours of speed... ","If Leviathan's power had 24 hours × 7 days, or 168 hours' worth of speed...","If Leviathan's power had 24 hours x 7 days, or 168 hours of speed...",レヴィアタンの力が、２４時間×７日で１６８時間分の速度を持つならば。,[=JP],Если сила Левиафана равнялась 24 часам х 7 дней или 168 часам скорости...,"Se o poder de Leviathan tinha 24 horas × 7 dias, ou 168 horas de velocidade...",雷維阿坦的能力，若是擁有著 24 小時×7 天的 168 小時份的速度的話。,雷维阿坦的能力，若是拥有着 24 小时×7 天的 168 小时份的速度的话。,"Se il potere di Leviathan era di 24 ore x 7 giorni, o 168 ore di velocità..."
,"Then the power that Kyrie had accumulated... was 24 hours in 1 day, 365 days in 1 year, and 18 whole years... ","Then the power that Kyrie had accumulated...was 24 hours in 1 day, 365 days in 1 year, and for 18 whole years......"," Then the power that Kyrie had piled up, was 24 hours in 1 day, 365 days in 1 year, and for 18 whole years......",　霧江の積み重ねた力は、１日が２４時間で、それが３６５日で１年で、それがさらに１８年で……。,霧江の積み重ねた力は、１日が２４時間で、それが３６５日で１年で、それがさらに１８年で……。,"То сила, накопленная Кирие, составляла 24 часа в сутки, 365 дней в году и целых 18 лет...","Então o poder que Kyrie tinha acumulado...era 24 horas em 1 dia, 365 dias em 1 ano, e por 18 anos inteiros......",那霧江日積月累的能力就是，1 天 24 小時，1 年 365 天，而這是 18 年……。,那雾江日积月累的能力就是，1 天 24 小时，1 年 365 天，而这是 18 年……。,"Allora il potere che Kyrie aveva accumulato, era 24 ore in 1 giorno, 365 giorni in 1 anno, e per 18 interi anni..."
,"Even without counting leap years, that was 157680 hours. ","Even without counting leap years, it was 157,680 hours."," Even without counting leap years, it was 157680 hours.",閏年をカウントしなくても、１５７６８０時間。,[=JP],"Даже не считая високосных лет, выходило 157680 часов.","Mesmo sem contar anos bissextos, era de 157.680 horas.",就算不把閏年算進去，也有 157680 小時份。,就算不把闰年算进去，也有 157680 小时份。,"Anche senza contare gli anni bisestili, era di 157680 ore."
,"...Compared to Leviathan's power and speed, it was more than 938 times greater. ","...Compared to Leviathan's power and speed, it was more than 938 times greater.",[=UP],…それはレヴィアタンの力と速度の、９３８倍を超える。,[=JP],"...По сравнению с силой и скоростью Левиафана, она была больше в 938 раз.","...Comparado ao poder e velocidade de Leviathan, era mais que 938 vezes maior.",…是雷維阿坦的力量與速度的，938 倍還多。,…是雷维阿坦的力量与速度的，938 倍还多。,"... Paragonato al potere e alla velocità di Leviathan, era più di 938 volte maggiore."
,"So then, even if Leviathan could soar at the speed of sound, 1225 km/h, ...to Kyrie's eyes, it only looked like 1/938 of that. ","So then, even if Leviathan was soaring at the speed of sound, {nobreak:1,225 km/h}, ......to Kyrie's eyes, it only looked like...1/938 of that."," So then, even if Leviathan could soar at the speed of sound, 1225 km/h, ......to Kyrie's eyes, it only looked like 1/938 of that.",つまり、レヴィアタンが仮に音速１２２５ｋｍで飛翔していたとしても、……霧江の目にはその９３８分の１にしか見えない。,[=JP],"Так что даже если Левиафан могла летать со скоростью звука — {nobreak:1225 км/ч}, то глазам Кирие это представало 1/938 вот так.","Então, mesmo se Leviathan estivesse voando à velocidade do som, {nobreak:1.225 km/h}, ......aos olhos de Kyrie, isso parecia apenas...1/938 disso.",也就是說，即便雷維阿坦能以音速，時速 1225km 飛行，……但在霧江的眼中，這看起來只有原先的 938 分之 1。,也就是说，即便雷维阿坦能以音速，时速 1225km 飞行，……但在雾江的眼中，这看起来只有原先的 938 分之 1。,"Quindi, anche se Leviathan volasse alla velocità del suono, 1225 km/h... agli occhi di Kyrie, sembra solo come 1/938 di quella velocità."
