Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Battler,"""Whoever's responsible for this piece of work, I'll make them pay back their debt completely!! So this isn't the time to cry, gotta think about what to do!! ","""Whoever the bastard is who pulled this detestable bullshit, I'll make him pay back his debt completely!! So this isn't the time to cry, think about what you're gonna do!!""","""That bastard who did this, I'll make him pay back his debt completely!! So this isn't the time to cry, think about what you're gonna do!!",「これだけの上等を決めやがった野郎に、借りはがっちり返させていただくぜッ！！　なら泣く時じゃねぇ、自分のすべきことを考えろ！！,「これだけの上等を決めやがった野郎に、借りはがっちり返させていただくぜッ！！　なら泣く時じゃねぇ、自分のすべきことを考えろ！！」,"""Совершившего это ублюдка я заставлю расплатиться сполна! Поэтому сейчас не время плакать, надо думать о том, что будем делать!""","""Quem quer que seja o bastardo que fez esta porcaria detestável, farei ele pagar sua dívida de volta completamente!! Então esta não é a hora de chorar, pense no que você vai fazer!!""",「這筆賬得讓那個做了此等“好事”的混蛋如數償還！！那現在就不是哭的時候，去想想自己該做的事！！」,「这笔账得让那个做了此等“好事”的混蛋如数偿还！！那现在就不是哭的时候，去想想自己该做的事！！」,"""Quel bastardo che ha fatto questo, gli farò ripagare completamente il suo debito!! Quindi questo non è il momento di piangere, pensa a quello che farai!!","""Il bastardo che ha causato tutto questo gran troiaio la pagherà fino all'ultimo!! Perciò non è l'ora di frignare, pensa a cosa dovrai fare!!""","""Bu iğrenç pisliği yapan göt her kimse, cezasını tamamen çekmesini sağlayacağım!! Şimdi ağlama zamanı değil, ne yapacağını düşün!!"""
Ushiromiya Battler,"Aaaah, it's useless, it's all useless!! If you've got enough time to cry, then think! This is no time to let yourself cry!!"" ","""Aaaah, this is no good, it's no goddamn good at all!! If you have enough spare time to cry, then think! This is not the time to be working your lacrimal glands!!"""," Aaaah, it's useless, it's all useless!! If you have enough spare time to cry, then think! This is no time to let yourself cry!!""",　あぁ、駄目だぜ、全然駄目だ！！　涙を流す暇があったら考えろ！　涙腺なんか弛ませる時じゃねぇッ！！」,「あぁ、駄目だぜ、全然駄目だ！！　涙を流す暇があったら考えろ！　涙腺なんか弛ませる時じゃねぇッ！！」,"""А‐а‐а‐ах, всё без толку, без толку! Откуда у нас столько свободного времени, чтобы плакать, а потом думать! Сейчас не время рыдать!""","""Aaaah, isso não está certo, não está nada certo!! Se você tem tempo de sobra para ficar chorando, então pense! Esta não é a hora de estimular suas glândulas lacrimais!!""",「啊啊，不行啊，完全不行啊！！有空流淚的話，就快去思考！這可不是去鬆弛什麼淚腺的時候！！」,「啊啊，不行啊，完全不行啊！！有空流泪的话，就快去思考！这可不是去松弛什么泪腺的时候！！」,"Aaaah, è inutile, è tutto inutile!! Se hai abbastanza tempo libero per piangere, allora pensa! Non è tempo per piangere!!""","""Aaaah, è inutile, è tutto inutile!! Se hai il tempo di spargere lacrime, usalo per pensare! Non è il momento di lasciare i rubinetti aperti!!""","""Aaaah, bu hiç iyi değil, hiç de iyi değil!! Eğer ağlayabilecek kadar boş vaktin varsa, o zaman düşün! Gözyaşı bezlerini çalıştırmanın zamanı değil!!"""
,"Rather than genuine anger, maybe it was more of an evasive anger to blot out his sadness. ","Rather than pure hatred, maybe it was more of an evasive hatred to blot out his sadness.","Rather than genuine hatred, maybe it was more of an evasive hatred to blot out his sadness.",それは、純粋な怒りというよりは、悲しみを塗り潰すための逃避的な怒りだったかもしれない。,[=JP],"Вместо подлинной ненависти это, скорее, была уклончивая ненависть для изливания печали.","Em vez de puro ódio, talvez fosse mais um ódio evasivo para borrar a tristeza dele.",或許，這與其說是純粹的憤怒，更應該說是為了掩蓋掉悲傷而發泄的，逃避性質的怒火。,或许，这与其说是纯粹的愤怒，更应该说是为了掩盖掉悲伤而发泄的，逃避性质的怒火。,"Più che un odio genuino, forse era un odio per eludere e scacciar via la sua tristezza.","Più che un'autentica collera, forse la sua era una rabbia per eludere e mascherare la sua tristezza...","Saf nefretten ziyade, belki de üzüntüsünü gölgelemek için duyulan kaçamak bir nefretti."
,"...However, it gave a little courage to George and Jessica, who'd been crushed by the sadness. ","......However, it gave a little courage to George and Jessica, who were being crushed by sadness.","......However, it gave a little courage to George and Jessica, who had been crushed by sadness.",……しかし、悲しみに押し潰されていた譲治や朱志香に、わずかの勇気を与える。,[=JP],"......Однако это придало немного смелости Джорджу и Джессике, которые были подавлены горем.","......Porém, isso deu um pouco de coragem para George e Jessica, que estavam sendo esmagados pela tristeza.",……不過，這卻給被悲傷打垮的讓治和朱志香，帶來了些許的勇氣。,……不过，这却给被悲伤打垮的让治和朱志香，带来了些许的勇气。,"... Tuttavia, ciò diede un po' di coraggio a George e Jessica, che erano stati colpiti da un senso di afflizione.","Tuttavia, ciò conferì un po' di forza d'animo a George e Jessica, la cui afflizione gravava su di loro.","......Ancak, hüznün altında ezilen George ve Jessica'ya biraz cesaret verdi."
Ushiromiya George,"""...That's right. ...Even if we cry, ...it won't change the reality... of what has happened."" ","""......That's right. ...Even if we cry, ......the reality of what's happened here...won't change.""","""......That's right. ...Even if we cry, ......it won't change the reality, ...that this had occurred.""",「……そうだね。…僕たちが泣いても、……起こってしまった現実は、…変わらない。」,「……そうだね。…僕たちが泣いても、……起こってしまった現実は、…変わらない」,"""......Правильно. ...Даже если мы будем плакать... это не изменит реальности... не изменит того, что произошло.""","""......Isso mesmo. ...Mesmos se chorarmos, ......a realidade do que aconteceu aqui...não mudará.""",「……是啊。…我們就算哭，……已經發生的現實，…也不會改變。」,「……是啊。…我们就算哭，……已经发生的现实，…也不会改变。」,"""... Giusto. ... Anche se piangiamo... non cambierà la realtà... che tutto ciò è successo.""","""...Giusto... Anche piangendo... la realtà di ciò che è accaduto... non muterà.""","""......Bu doğru. ...Ağlasak bile, ......burada yaşananların gerçekliği...değişmeyecek."""
Ushiromiya Jessica,"""Damn it, ...damn it damn it damn it, ...damn it damn it damn it!! Then what should we do?! What should I do...for Mom and Dad's sakes?!!"" ","""Damn it... Damn it damn it damn it, ......damn it damn it damn it!! What am I supposed to do then?! What am I supposed to do...for Mom and Dad?!!""","""Damn it..., damn it damn it damn it, ......damn it damn it damn it!! Well, then what should we do?! What should I do, ...for Mom and Dad's sakes?!!""",「くそ…、くそくそくそ、……くそくそくそッ！！　じゃあどうすりゃいいんだ？！　私は、…父さんと母さんのために、何をすればいいんだよッ！！」,[=JP],"""Проклятье... блин, блин, блин... чёрт возьми‐чёрт возьми‐чёрт возьми! Ну, и что мы будем делать?! Что я должна сделать... чтобы отомстить за маму и папу?!!""","""Droga... Droga droga droga, ......droga droga droga!! O que eu devo fazer então?! O que eu devo fazer... pelos meus pais?!""",「混蛋…，混蛋混蛋混蛋，……混蛋混蛋混蛋！！那要怎麼辦才好？！我到底，…要為爸爸媽媽，做些什麼才好啊！！」,「混蛋…，混蛋混蛋混蛋，……混蛋混蛋混蛋！！那要怎么办才好？！我到底，…要为爸爸妈妈，做些什么才好啊！！」,"""Dannazione... dannazione, dannazione, dannazione... dannazione, dannazione, dannazione!! Beh, allora che dovremmo fare?! Cosa dovrei fare... per il bene di mamma e Papà?!!""","""Cazzo... cazzo cazzo cazzo... cazzo cazzo cazzo!! Beh, allora cosa dovrei fare?! Cos'è che dovrei fare... per aiutare mamma e papà?!!""","""Kahretsin... Kahretsin kahretsin kahretsin, ......kahretsin kahretsin kahretsin!! O zaman ne yapmam gerekiyor?! Benim annem ve babam için...ne yapmam gerekiyor?!!"""
Gohda Toshiro,"""...Rosa-sama... I have returned..."" ","""......Rosa‐sama... I have returned...""","""......Rosa-sama... I have returned...""",「……楼座さま…。戻りました…。」,「……楼座さま…。戻りました…」,"""......Роза‐сама... Я вернулся...""","""......Rosa‐sama... Retornei...""",「……樓座夫人…。鄙人回來了…」,「……楼座夫人…。鄙人回来了…」,"""... Rosa-sama... sono tornato...""","""...Signora Rosa... Sono tornato...""","""......Rosa-sama... Geri döndüm..."""
Ushiromiya Rosa,"""Gohda-san, what happened with the police? What did they say to do? Did they say when they think they'll be able to get here?"" ","""Gohda‐san, what happened with the police? What did they say to do? Did they say when they think they'll be able to get here?""","""Gohda-san, what happened with the police? What did they say to do? Did they say when they think they'll be able to get here?""",「郷田さん、警察はどうでしたか。対応の指示は？　いつ頃来られそうだと言っていましたか？」,[=JP],"""Года‐сан, что там с полицией? Что они сказали делать? Они сказали, когда они планируют здесь появиться?""","""Gohda‐san, o que aconteceu com a polícia? O que disseram para fazer? Eles disseram quando acham que serão capazes de chegar aqui?""",「鄉田，警察怎麼樣了？他們指示說該怎麼處理？有說什麼時候能來嗎？」,「乡田，警察怎么样了？他们指示说该怎么处理？有说什么时候能来吗？」,"""Gohda-san, cosa è successo con la polizia? Cosa hanno detto di fare? {n}Hanno detto che pensano che saranno capaci di arrivare qui?""","""Gouda-san, come procede con la polizia? Che direttive hanno dato? Hanno detto quando pensano di riuscire ad arrivare?""","""Gohda-san, polis ne dedi? Ne yapılmasını söylediler? Buraya ne zaman gelebileceklerini söylediler mi?"""
Gohda Toshiro,"""...As to that, ...it seems the phones have broken down... I also tried the emergency wireless, but...umm, maybe it's the weather, but that isn't working either..."" ","""...Regarding that, ......it seems the telephones are out of order... I also tried the emergency wireless, but...umm, perhaps it's the weather, but that isn't working either...""","""...That is, ......it seems the phones have broken down... I also tried the emergency wireless, but...umm, maybe it's the weather, that isn't working either...""",「…それが、……電話が故障のようでして…。非常用の無線機も試しては見たのですが、…その、天候のせいでしょうか、こちらも通じず…。」,「…それが、……電話が故障のようでして…。非常用の無線機も試しては見たのですが、…その、天候のせいでしょうか、こちらも通じず…」,"""Тут такое дело... Судя по всему, телефоны не работают... Я ещё пробовал срочное радио, но... м‐м‐м, возможно, это из‐за погоды, но оно тоже не работает...""","""...Quanto a isso, ......parece que os telefones estão fora de serviço... Também tentei o rádio de emergência, mas... bem, talvez seja o tempo, mas ele também não está funcionando...""",「…這個，……電話好像出了故障…。雖然也試過了緊急狀況時用的無線電，…但那個，大概是天氣的原因吧，這個也不通…」,「…这个，……电话好像出了故障…。虽然也试过了紧急状况时用的无线电，…但那个，大概是天气的原因吧，这个也不通…」,"""... Ecco... sembra che i telefoni siano rotti... ho anche provato la linea di emergenza senza fili, ma... umm, forse è per il tempo, non funziona neanche quella...""","""...Riguardo a ciò... sembra che i telefoni siano guasti... Ho anche cercato di adoperare la radio d'emergenza, però... ecco, forse è per via del meteo, ma non riesco a connettermi neanche con quella...""","""...Buna gelince, ......telefonlar arızalı gibi görünüyor... Acil durum telsizini de denedim, ama...şey, sanırım havadan dolayı o da çalışmıyor..."""
Ushiromiya Rosa,"""What did you say...?! So, we can't contact the police?!"" ","""What did you say...?! So, you're saying we can't contact the police?!""","""What did you say...! So, we can't contact the police?!""",「何ですって…！　じゃあ、警察に連絡がつかないということなの？！」,[=JP],"""Что ты сказал?! Так что, мы не можем связаться с полицией?!""","""O que você disse...?! Então, você está dizendo que não podemos contatar a polícia?!""",「你說什麼…！那也就是說，沒法聯繫上警察嗎？！」,「你说什么…！那也就是说，没法联系上警察吗？！」,"""Che hai detto...! Quindi, non possiamo contattare la polizia?!""","""Cosa stai dicendo...?! Quindi significa che non possiamo entrare in contatto con la polizia?!""","""Ne dedin sen...?! Yani, polise ulaşamadığımızı mı söylüyorsun?!"""
Ushiromiya Jessica,"""It's that person! They did something to the phone line, made it so we can't reach the cops!!"" ","""It's her! She did something to the phone line, and made it so we can't contact the police!!""","""It's that person! They did something to the phone line, and made it so we can't contact the police!!""",「あいつだッ！　あいつが電話線とかに細工して、警察に電話ができないようにしたんだ！！」,[=JP],"""Это всё та особа! Она что‐то сделала с телефонной линией, и теперь мы не можем связаться с полицией!""","""Foi ela! Ela fez algo com a linha telefônica para que não conseguíssemos ligar para a polícia!!""",「是那傢伙！是那傢伙在電話線之類的東西上做了手腳，讓我們給警察打不了電話！！」,「是那家伙！是那家伙在电话线之类的东西上做了手脚，让我们给警察打不了电话！！」,"""È quella persona! Ha fatto qualcosa alla linea del telefono, e fatto in modo che non potessimo contattare la polizia!!""","""È stata lei! Ha manomesso la linea telefonica, in modo che così non potessimo telefonare alla polizia!!""","""O yaptı! Telefon hattına bir şey yaptı ve polise ulaşmamızı engelledi!!"""
,"When she heard that the phones had broken down, Jessica immediately decided that it was the work of that mysterious guest. ","When she heard that the telephones were out of order, Jessica immediately decided that it was the work of that mysterious guest.","When she heard that the phones had broken down, Jessica immediately decided that it was the work of that mysterious guest.",電話の故障を聞き、朱志香はすぐにそれを謎の来客の仕業だと断定する。,[=JP],"Когда она услышала, что телефон сломан, Джессика сразу же подумала, что это дело рук той загадочной гостьи.","Quando ela ouviu que os telefones estavam fora de serviço, Jessica imediatamente decidiu que isso era obra daquela hóspede misteriosa.",一聽說電話出了故障，朱志香馬上就將此斷定為了是那位神秘來客搞的鬼。,一听说电话出了故障，朱志香马上就将此断定为了是那位神秘来客搞的鬼。,"Quando sentì che i telefoni non funzionavano, Jessica immediatamente decise che era opera dell'ospite misterioso.","Quando sentì che i telefoni non funzionavano, Jessica diede subito la colpa all'ospite misteriosa.","Telefonların çalışmadığını duyunca, Jessica bunun hemen o gizemli konuğun işi olduğuna karar verdi."
,"Her eyes were bright-red after so much crying, and they began to grow even redder with rage. ","Her eyes were bright‐red after so much crying, and they began to grow even more red with rage."," Her eyes were bright-red after so much crying, and they began to grow even more red with rage.",その目は泣き腫らして真っ赤で、そして怒りでさらに真っ赤に血走っていた。,[=JP],"Её глаза, ярко‐красные от сильного плача, стали ещё краснее от накатывающего гнева.","Os olhos dela estavam em vermelho‐vivo depois de tanto chorar, e começaram a ficar ainda mais vermelhos com a fúria.",她的眼睛被哭腫得通紅，又因憤怒充血而變得更紅了。,她的眼睛被哭肿得通红，又因愤怒充血而变得更红了。,"I suoi occhi erano di un rosso acceso dopo aver pianto così tanto, e iniziarono a diventare ancora più rossi dalla rabbia.","I suoi occhi, arrossati a forza di piangere, si insanguinarono di scarlatto per la rabbia.","O kadar ağladıktan sonra gözleri kıpkırmızı olmuştu, ve öfkeden daha da kızarıyordu."
Ushiromiya Jessica,"""...Gah, there's no need to talk about it, right?! I understand everything, that's right, I get it! Who killed Dad and Mom?!"" ","""...Yeah, there's not even any room for debate anymore! I understand everything, I know the truth! Who killed Mom and Dad?!""","""...Aaahh, there's no need to talk about it, right?! I understand everything, that's right, I get it! Who killed Dad and Mom?!""",「…あぁ、もう議論の余地なんかねぇぜ？！　全てがわかってる、そうだとわかる！　父さんと母さんを殺したのは誰だ？！」,[=JP],"""...А‐а‐ах‐х, какой смысл говорить об этом, верно?! Я всё понимаю, всё верно, я так и знала! Кто убил папу и маму?!""","""...Sim, não há mais nenhum espaço para ficar debatendo isso, certo?! Estou entendendo tudo, sim, eu entendi tudo agora! Quem matou meus pais?!""",「…對啊，已經沒有討論的餘地了！一切都明明白白，一目了然了！殺死爸爸媽媽的是誰？！」,「…对啊，已经没有讨论的余地了！一切都明明白白，一目了然了！杀死爸爸妈妈的是谁？！」,"""... Aaahh, non c'è bisogno di discuterne, giusto?! Ho capito tutto, già, ci sono arrivata! Chi ha ucciso Mamma e Papà?!""","""...Già, non c'è motivo di discuterne, no?! Ho capito tutto, io so di avere ragione! Chi è che ha ucciso mamma e papà?!""","""...Evet, artık tartışmaya gerek bile yok! Her şeyi anladım, gerçeği biliyorum! Annemi ve babamı kim öldürdü?!"""
Ushiromiya Jessica,"""It's obviously her!! It's gotta be that witch or whatever who came yesterday!!! I'll grab her by the collar!! Damn it damn it damn iiiiiiiiiiiit!!"" ","""It's obvious, it's her!! It has to be that witch or whatever who came yesterday!!! I'll grab her by the collar!! Damn it damn it damn iiiiiiiiiiiit!!""",[=UP],「決まっているぜ、あいつだッ！！　昨日来たとかいう魔女さまに決まってるッ！！！　襟首、捻り上げてやるぜッ！！　畜生畜生畜生ォオオオ！！」,[=JP],"""Совершенно очевидно, что это она! Она должна быть той ведьмой или кем‐то там, кто объявился вчера!!! Я схвачу её за шиворот! Проклятье, проклятье, проклятье‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е!!!""","""É óbvio que foi ela!! Tem que ser aquela bruxa ou o quem quer que tenha vindo ontem!!! Vou agarrá‐la pelo colarinho!! Droga droga drogaaaaaaaaaaaa!!""",「不用說，肯定是那傢伙！！肯定是昨天來的那個魔女夫人！！！我要去把她的領口揪起來！！畜生畜生畜生————！！」,「不用说，肯定是那家伙！！肯定是昨天来的那个魔女夫人！！！我要去把她的领口揪起来！！畜生畜生畜生————！！」,"""È ovvio, è stata lei!! Deve essere quella strega o chiunque è venuto ieri!!! {n}La prenderò dal colletto!! Dannazione, dannazione, dannazioneeeeee!!""","""È ovvio che sia stata lei!! Deve essere stata quella strega che è venuta ieri!!! La prenderò per la collottola!! Dannazione dannazione dannazioneeeee!!""","""Çok açık, o!! Dün gelen cadı ya da her neyse o olmalı!!! Onu yakasından tutacağım!! Kahretsin kahretsin kahretsiiiiiiiiiiiin!!"""
Ushiromiya Rosa,"""Jessica-chan...! Wait! Gohda-san, Kanon-kun, go!"" ","""Jessica‐chan...! Wait! Gohda‐san, Kanon‐kun, go!""","""Jessica-chan...! Wait! Gohda-san, Kanon-kun, go!""",「朱志香ちゃん…！　お待ちなさい！　郷田さん、嘉音くん、行ってッ！」,[=JP],"""Джессика‐чан!.. Погоди! Года‐сан, Канон‐кун, за ней!""","""Jessica‐chan...! Espere! Gohda‐san, Kanon‐kun, vão!""",「朱志香…！等一下！鄉田、嘉音君，快去！」,「朱志香…！等一下！乡田、嘉音君，快去！」,"""Jessica-chan...! Aspetta! Gohda-san, Kanon-kun, andate!""","""Jessica‐chan...! Fermati! Gohda‐san, Kanon‐kun, andate!""","""Jessica-chan...! Bekle! Gohda-san, Kanon-kun, gidin!"""
Kanon,"""Y-Yes Ma'am...!"" ","""Ye‐yes...!""","""Y, yes...!""",「は、はい…！」,[=JP],"""Д‐да!..""","""S‐Sim...!""",「好、好的…！」,[=CHT],"""S-Sì...!""",[=ITA],"""Evet...!"""
Gohda Toshiro,"""Milady, wait...!"" ","""Milady, wait...!!""","""Milady, wait...!""",「お嬢様、お待ちを…ッ！！」,[=JP],"""Миледи, постойте!..""","""Ojou‐sama, espere...!!""",「小姐，請等等…！！」,「小姐，请等等…！！」,"""Milady, aspetti...!""","""Signorina, aspetti...!""","""Leydim, bekleyin...!!"""
,"Covering her uncontrollable sadness with anger, Jessica ran outside, torn apart by emotion. ","Covering her unfocused sadness with anger, Jessica ran outside, torn apart by emotion.","Covering her sadness that had nowhere to go with anger, Jessica ran outside, torn apart by emotion.",やり場のない悲しみを怒りで塗り潰し、感情を破裂させた朱志香は表へ駆け出していく。,[=JP],"Заваливая свою печаль неконтролируемым гневом, Джессика в порыве эмоций выбежала наружу.","Cobrindo sua inconsolável tristeza com a raiva, Jessica correu para fora, despedaçada pela emoção.",朱志香用憤怒掩蓋住了無處宣泄的悲傷，任情緒肆意爆發，拚命朝外面跑去。,朱志香用愤怒掩盖住了无处宣泄的悲伤，任情绪肆意爆发，拼命朝外面跑去。,"Mascherando la sua tristezza che non poteva sfogare con la rabbia, Jessica corse fuori, straziata dalle emozioni.","Divorata dalle emozioni che stava provando, Jessica si catapultò fuori, usando la sua rabbia per nascondere la tristezza che non poteva sfogare...","Kontrol edemediği üzüntüsünü öfkeyle örten Jessica, duygularıyla parçalanmış bir halde dışarı koştu."
,"...Thinking about it hastily, maybe the mystery guest who'd arrived yesterday, {f:5:Beatrice}, was suspicious. However, in that instant, there was absolutely no proof that she was the culprit. ","...Thinking about it hastily, maybe the mystery guest, {f:5:Beatrice}, who had arrived yesterday, was suspicious. However, at the current time, there was absolutely no proof that she was the culprit.","...Thinking about it hastily, maybe the mystery guest, Beatrice, who had arrived yesterday, was suspicious. However, at the current time, there was absolutely no proof that she was the culprit.",…短絡的に考えるならば、昨日訪れた謎の来客、ベアトリーチェが怪しいのかもしれない。しかし彼女が犯人であるとする証拠は現時点では何もない。,[=JP],"...При поспешном, не вдумчивом размышлении, таинственная гостья по имени {f:5:Беатриче}, прибывшая вчера, вполне попадала под подозрение. Однако в настоящее время не было абсолютно никаких доказательств того, что она является преступником.","...Se pensarmos nisso de uma forma simplista, talvez a hóspede misteriosa, {f:5:Beatrice}, que chegou ontem, fosse suspeita. Porém, no momento atual, não há absolutamente nenhuma prova de que ela fosse a culpada.",…武斷地來想的話，昨天到訪的謎一樣的來客——貝阿朵莉切或許確實很可疑。但是，目前完全沒有能證明她是犯人的證據。,…武断地来想的话，昨天到访的谜一样的来客——贝阿朵莉切或许确实很可疑。但是，目前完全没有能证明她是犯人的证据。,"... Pensandoci affrettatamente, forse l'ospite misteriosa, Beatrice, che era arrivata ieri, era sospetta. Tuttavia, ora come ora, non c'erano assolutamente prove che lei fosse la colpevole.","Ragionandoci su in maniera avventata, si poteva sospettare di {f:5:Beatrice}, l'ospite misteriosa arrivata ieri... Tuttavia, allo stato attuale, non si disponeva di alcuna prova della sua colpevolezza...","...Aceleyle düşününce, belki de dün gelen gizemli misafir {f:5:Beatrice} şüpheliydi. Ancak şu anda suçlunun o olduğuna dair hiçbir kanıt yoktu."
,"...At this moment, she's just another guest, no more, no less. ","...At this moment, she was nothing more than a simple guest, and only one of many.","...At this moment, she was nothing more than a simple guest.",…この瞬間においては、彼女は単なる客人のひとりでしかないのだ。,[=JP],...На данный момент она была только гостьей.,"...Neste momento, ela não era nada além de uma simples hóspede, e apenas uma entre muitos.",…在現在這一瞬間，她還僅僅是一位客人而已。,…在现在这一瞬间，她还仅仅是一位客人而已。,"... In questo momento, non era nient'altro che una semplice ospite.","In quel momento, lei non era niente più di una semplice ospite.",...Şu anda basit bir konuktan başka bir şey değildi ve birçok kişiden sadece biriydi.
,"So Rosa, making an adult decision, was forced to stop Jessica in her rash rampage. Gohda and Kanon picked up on this immediately and chased after her. ","So Rosa had to make an adult decision, and stop Jessica in her hasty rampage. Gohda and Kanon realized that immediately, and chased after her."," So Rosa made an adult decision, and had to stop Jessica in her hasty rampage. Gohda and Kanon realized that immediately, and chased after her.",だから楼座は大人の判断から、朱志香の短絡的な暴走を止めさせなければならなかった。すぐにそれを郷田も嘉音も理解し、その背中を追った。,[=JP],Поэтому Роза приняла взрослое решение и попыталась удержать Джессику от эмоционального поступка. Года и Канон сразу же это поняли и бросились за ней.,"Por isso, Rosa teve que tomar uma decisão adulta, e parar Jessica em seu alvoroço apressado. Gohda e Kanon perceberam isso imediatamente, e seguiram atrás dela.",所以樓座以身為大人的判斷，認定了必須去阻止朱志香武斷的失控蠻行。鄉田和嘉音也馬上想到了這一點，追在了她身後。,所以楼座以身为大人的判断，认定了必须去阻止朱志香武断的失控蛮行。乡田和嘉音也马上想到了这一点，追在了她身后。,"Quindi Rosa prese una decisione da adulta, e doveva fermare Jessica in preda alla sua furia sconsiderata. Gohda e Kanon lo capirono immediatamente, e la inseguirono.","Perciò Rosa dovette prendere una decisione matura, e porre fine alla frenesia impulsiva di Jessica. Gouda e Kanon la inseguirono, avendo compreso ciò all'istante.",Bu yüzden Rosa'nın yetişkinlere yakışır bir karar vermesi ve Jessica'yı aceleci öfkesinden vazgeçirmesi gerekiyordu. Gohda ve Kanon bunu hemen fark ettiler ve onun peşine düştüler.
Ushiromiya George,"""...Could the guest that no one invited, {f:5:Beatrice}, be the culprit...?"" ","""......Could {f:5:Beatrice}, the guest that no one invited, be the culprit...?""","""......Could the guest that no one invited, Beatrice, be the culprit...?""",「……誰にも招かれなかった客人、ベアトリーチェが犯人なんだろうか…？」,[=JP],"""......Может ли никем не приглашенная гостья {f:5:Беатриче} оказаться преступником?..""","""......Poderia {f:5:Beatrice}, a hóspede que ninguém convidou, ser a culpada...?""",「……這位沒受任何人之邀的客人——貝阿朵莉切會不會就是犯人呢…？」,「……这位没受任何人之邀的客人——贝阿朵莉切会不会就是犯人呢…？」,"""... Poteva quell'ospite che nessuno aveva invitato, Beatrice, essere il colpevole...?""","""...E se il colpevole fosse {f:5:Beatrice}, l'ospite che nessuno aveva invitato...?""","""......Kimsenin davet etmediği konuk {f:5:Beatrice} suçlu olabilir mi...?"""
Ushiromiya Battler,"""I understand how Jessica feels. ...I wish I could think that too. It doesn't matter who, I want someone to be the culprit so I can bash them right in the face!! ","""I understand how Jessica feels. ...I also want to make myself think that. It doesn't matter who, I want to make someone the culprit and bash them right in the face!!""","""I understand how Jessica feels. ...I also want to make myself think that. It doesn't matter who, I want to have them be the culprit and bash them right in the face!! ",「朱志香の気持ちもわかる。…そう思い込みたい気持ちは俺にもある。誰でもいいから、犯人ってことにして横っ面をぶっ飛ばしてやりたい気持ちがある！！,「朱志香の気持ちもわかる。…そう思い込みたい気持ちは俺にもある。誰でもいいから、犯人ってことにして横っ面をぶっ飛ばしてやりたい気持ちがある！！」,"""Я понимаю, что чувствует Джессика. ...Мне тоже хочется так думать. Даже не важно, кто они, я хочу найти этих преступников и набить им морду!""","""Eu entendo como a Jessica se sente. ...Também quero me fazer pensar isso. Não importa quem, quero fazer de alguém o culpado e acertá‐lo no meio da cara!!""",「朱志香的心情我能理解。…我也有想去如此認定的念頭。我也有隨便誰都行，想將之當成犯人，然後揍爛這人側臉的念頭！！」,「朱志香的心情我能理解。…我也有想去如此认定的念头。我也有随便谁都行，想将之当成犯人，然后揍烂这人侧脸的念头！！」,"""Capisco come si sente Jessica. ... Anch'io vorrei credere una cosa del genere. Non importa chi, voglio che ci sia un colpevole e colpirlo dritto in faccia!!","""Capisco come si sente Jessica... Anch'io vorrei credere ad una cosa del genere. Non importa chi sia, vorrei avere un responsabile da stendere con un pugno in faccia...!!""","""Jessica'nın nasıl hissettiğini anlıyorum. ...Ben de kendime bunu düşündürtmek istiyorum. Kim olduğu önemli değil, birini suçlu bilmek ve suratına bir tane patlatmak istiyorum!!"""
Ushiromiya Battler,"...But before that, we need a clear understanding of what's going on. ...Who is this {f:5:Beatrice}? I haven't even seen her face!!"" ","""......But before that, we have to understand things clearly. ...Who is this {f:5:Beatrice}? I haven't even seen her face!!""","......But before that, we have to understand things clearly. ...Who is this Beatrice? I haven't even seen her face!!""",……だがその前に、はっきりと理解する必要がある。…ベアトリーチェってのは何者なんだ。俺は顔すら見てねぇぜ！！」,「……だがその前に、はっきりと理解する必要がある。…ベアトリーチェってのは何者なんだ。俺は顔すら見てねぇぜ！！」,"""......Но перед этим мы должны иметь чёткое и ясное представление. ...Кто эта {f:5:Беатриче}? Я даже не видел её в лицо!""","""......Mas, antes disso, temos que entender as coisas claramente. ...Quem é essa {f:5:Beatrice}? Eu sequer vi o rosto dela!!""",「……但是在這之前，有必要先明明白白地搞清楚。…這叫貝阿朵莉切的是什麼人。我可連她的臉都沒見過！！」,「……但是在这之前，有必要先明明白白地搞清楚。…这叫贝阿朵莉切的是什么人。我可连她的脸都没见过！！」,"... Ma prima di ciò, devo capire chiaramente le cose. ... Chi è questa Beatrice? Non ho mai visto la sua faccia!!""","""Ma prima, occorre comprendere con chiarezza le circostanze... Chi è questa {f:5:Beatrice}? Non l'ho neanche vista in faccia!!""","""......Ama bundan önce, bazı şeyleri net bir şekilde anlamalıyız. ...{f:5:Beatrice} kimin nesi? Yüzünü bile görmedim!!"""
