Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Nanjo Terumasa,"""Not to worry, everyone... She is fine. She had no injuries at all. She seems to be quite worn out, but there shouldn't be anything to worry about tonight, as long as she doesn't develop a fever."" ","""Not to worry, everyone... She is fine. She had no injuries at all. It seems that she is quite worn out, but there shouldn't be anything to worry about, as long as she doesn't develop a fever tonight.""","""Not to worry, everyone... She is fine. She had no injuries at all. It seems that she is quite worn out, but there shouldn't be anything to worry about tonight, as long as she doesn't develop a fever.""",「皆さん、ご安心を…。大丈夫です。怪我は何もありませんでした。だいぶ疲労しているようですが、今夜、特に熱を出さなければ、何事もないでしょう。」,「皆さん、ご安心を…。大丈夫です。怪我は何もありませんでした。だいぶ疲労しているようですが、今夜、特に熱を出さなければ、何事もないでしょう」,"""Не беспокойтесь... Она в порядке. Ни одной травмы. Выглядит довольно‐таки измотанной, но не о чем волноваться, пока не появились признаки лихорадки.""","""Não se preocupem, pessoal... Ela está bem. Ela não tinha nenhum ferimento. Parecia estar um pouco desgastada, mas nada para se preocuparem, desde que ela não desenvolva uma febre durante a noite.""",「諸位，請放心…。沒事。沒有受任何傷。雖然似乎相當疲勞，但只要今晚不發燒，那就啥事都不會有吧。」,「诸位，请放心…。没事。没有受任何伤。虽然似乎相当疲劳，但只要今晚不发烧，那就啥事都不会有吧。」,"""Non preoccupatevi... sta bene. Non ha alcuna ferita. Sembra che sia piuttosto esausta, ma non dovrebbe esserci niente di cui preoccuparsi stanotte, se non le sale la febbre."""
Ushiromiya Rosa,"""That's good to hear. ...We're lucky enough to have a doctor, but this is no hospital."" ","""That's good to hear. ......We're lucky enough to have a doctor, but this is no hospital.""",[=UP],「なら良かったわ。……お医者さまは居ても、病院はないものね。」,「なら良かったわ。……お医者さまは居ても、病院はないものね」,"""Приятно слышать. ......Нам повезло, что у нас есть врач, но это не больница.""","""É bom ouvir isso. ......Tivemos sorte de ter um médico aqui, mas isso não é um hospital.""",「那就太好了。……畢竟，雖有醫生，但沒醫院啊。」,「那就太好了。……毕竟，虽有医生，但没医院啊。」,"""È bello sentirlo. ... Siamo abbastanza fortunati da avere un dottore, ma questo non è un ospedale."""
,Everyone was relieved to hear that the girl was in good health... ,Everyone was relieved to hear that the girl was in good health...,[=UP],少女の容態に問題がないと聞かされ、一同はほっと安堵する…。,[=JP],"Все были рады слышать, что с девочкой всё хорошо...",Todos estavam aliviados em ouvir que a garota estava bem...,聽到少女的身體狀況毫無問題後，大家一同放下了懸著的心…。,听到少女的身体状况毫无问题后，大家一同放下了悬着的心…。,Tutti furono sollevati nel sentire che la ragazza stava bene...
,"When Nanjo gave the more detailed results of his examination, concluding by saying that she was young and should therefore be fine, everyone who no longer fell under this description nodded in assent. ","When Nanjo gave the more detailed results of his examination, concluding by saying that she was young and should therefore be fine, everyone who no longer fell under this description nodded in assent."," When Nanjo gave the more detailed results of his examination, concluding by saying that she was young and should therefore be fine, everyone who no longer fell under this description nodded in assent.",南條はより詳しく診断結果を話し、若いから大丈夫と締めくくると、そう呼ばれなくなって久しい一同は、ウンウンと納得する。,[=JP],"Нанджо сообщил более подробные результаты осмотра, в заключение добавив, что она молода, поэтому всё должно быть в порядке, и все, кто уже не попадал под это описание, кивнули в знак согласия.","Quando Nanjo deu mais detalhes do resultado do exame, e concluiu dizendo que ela era jovem e não haviam motivos para se preocuparem, todos que não haviam sido chamados apenas assentiram.",南條講了更加詳細的診斷結果，以一句“因為年輕所以沒事的”總結了一下後，早就稱不上年輕了的眾人一同“嗯嗯”點頭以示同意。,南条讲了更加详细的诊断结果，以一句“因为年轻所以没事的”总结了一下后，早就称不上年轻了的众人一同“嗯嗯”点头以示同意。,"Quando Nanjo diede i risultati più dettagliati della sua visita, concludendo dicendo che lei era giovane e quindi sarebbe stata bene, tutti coloro che non risposero più a questa descrizione annuirono in segno di assenso."
Ushiromiya Maria,"""...Uu-. Boats really are scary. Faaall, faaall. Battler was right..."" ","""......Uu. Boats really are scary. Gonna faaall gonna faaall. Battler was right...""","""......Uu-. Boats really are scary. Fa-ll, fa-ll. Battler was right...""",「……うー。やっぱり船は怖い。落ちるー落ちるー。戦人の言う通りだった…。」,「……うー。やっぱり船は怖い。落ちるー落ちるー。戦人の言う通りだった…」,"""......У‐у. Катера такие страшные. Па‐адаю, па‐адаю. Баттлер был прав...""","""......Uu. Barcos são mesmo assustadores. ""Vou caiiiir, vou caiiiir"". O Battler estava certo...""",「……嗚——。果然，船好可怕呢。會掉下去——會掉下去——。跟戰人講的一樣呢…」,「……呜——。果然，船好可怕呢。会掉下去——会掉下去——。跟战人讲的一样呢…」,"""... Uu-. Le barche sono davvero spaventose. Ca-de, ca-de. Battler aveva ragione..."""
Ushiromiya Kyrie,"""Maria-chan, let's not tell Battler-kun about this."" ","""Maria‐chan, let's not tell Battler‐kun about this.""","""Maria-chan, let's not tell Battler-kun about this.""",「真里亞ちゃん、それ、戦人くんには内緒ね。」,「真里亞ちゃん、それ、戦人くんには内緒ね」,"""Только не говори ему об этом, Мария.""","""Maria‐chan, é melhor não contarmos ao Battler‐kun sobre isso.""",「小真里亞，這個要對戰人君保密哦。」,「小真里亚，这个要对战人君保密哦。」,"""Maria-chan, questo non dirlo a Battler-kun."""
Gohda Toshiro,"""Oh, Madam! Krauss-sama!"" ","""Oh, Madam! Krauss‐sama!""","""Oh, Madam! Krauss-sama!""",「あぁっ、奥様！　旦那様！」,[=JP],"""О, мадам! Господин Краусс!""","""Ora, madame! Patrão!""",「啊——，太太！主人！」,[=CHT],"""Oh, Madame! Krauss-sama!"""
,"Gohda, who had lost his nerve and was handing out cups, called out in an excessively loud voice. ","Gohda, who was feeling sorry for himself and handing out cups, called out in an excessively loud voice.","Gohda, who had lost his nerve and was handing out cups, called out in an excessively loud voice.",いじけてカップを配膳していた郷田が、やたらと大声で叫ぶ。,[=JP],"Года, полностью потеряв терпение и раздавая чашки, позвал их чересчур громко.","Gohda, que estava com pena de si mesmo e manuseava as xícaras, os chamou em um tom de voz excessivamente alto.",在無精打采地分發茶杯的鄉田故意叫得很大聲。,在无精打采地分发茶杯的乡田故意叫得很大声。,"Gohda, che si era perso d'animo e stava servendo le tazze, li chiamò con voce eccessivamente alta."
,"Apparently, he was that desperate to get everyone's attention. ","Apparently, he was that desperate to get everyone's attention."," Apparently, he was that desperate to get everyone's attention.",せめてそれくらいでも、みんなの気を引きたかったに違いない。,[=JP],До того отчаянно пытался привлечь внимание.,Aparentemente ele estava desesperado para chamar a atenção de todos.,他肯定是想著，至少靠這樣來吸引大家的注意力。,他肯定是想着，至少靠这样来吸引大家的注意力。,"Apparentemente, era così veemente da attirare l'attenzione di tutti."
Ushiromiya Krauss,"""...How is the guest?"" ","""......How is the guest?""",[=UP],「……客人の具合はどうだね？」,[=JP],"""......Как гостья?""","""......Como está nossa hóspede?""",「……客人情況如何？」,「……客人情况如何？」,"""... L'ospite sta bene?"""
Gohda Toshiro,"""Yes sir! Her condition is not serious."" ","""Yes sir! Her condition is not serious.""",[=UP],「はい！　別状はないとのことでございます。」,「はい！　別状はないとのことでございます」,"""Да, сэр! Её состояние не вызывает опасений.""","""Sim! A condição dela não é séria.""",「是！身體並無大礙。」,「是！身体并无大碍。」,"""Sì, signore! Le sue condizioni non sono serie."""
Ushiromiya Natsuhi,"""I see, that's great. Where is she now...?"" ","""I see. I am glad to hear it. Where is she now...?""","""I see, that's great. Where is she now...?""",「そうですか、それは良かった。今はどちらに…？」,[=JP],"""Вот как, прекрасно. Где она сейчас?..""","""Compreendo. É bom ouvir isso. Onde ela está agora...?""",「是嗎？那就好。她現在在哪兒…？」,「是吗？那就好。她现在在哪儿…？」,"""Capisco, ottimo. Dov'è ora...?"""
Nanjo Terumasa,"""I believe Kumasawa-san and Shannon-san were guiding her to the bath. They said they would get her some clothes afterwards."" ","""I believe Kumasawa‐san and Shannon‐san were showing her to the bath. And they said they would get her some clothes afterwards.""","""I believe Kumasawa-san and Shannon-san were guiding her to the bath. And they said they would get her some clothes afterwards.""",「熊沢さんと紗音さんが、お風呂に案内したはずだ。それから服を見立てると言ってましたな。」,「熊沢さんと紗音さんが、お風呂に案内したはずだ。それから服を見立てると言ってましたな」,"""Кумасава и Шаннон повели её в ванную. Сказали, что после подберут ей одежду.""","""Acredito que a Kumasawa‐san e a Shannon‐san estejam acompanhando ela até o banho. E disseram que iriam arranjar algumas roupas depois.""",「熊澤女士與紗音應該帶她去洗澡了。另外還說了，會去挑挑衣服。」,「熊泽女士与纱音应该带她去洗澡了。另外还说了，会去挑挑衣服。」,"""Credo che Kumasawa-san e Shannon-san la stiano guidando al bagno. E hanno detto che dopo le avrebbero portato dei vestiti."""
Ushiromiya Krauss,"""In that case, they'll probably arrive here soon. ...Everyone, this may be the day of the family conference, but we have a guest brought here by an unfortunate accident. She wasn't invited, but I want you all to welcome her."" ","""In that case, they will probably arrive here soon. ......Everyone. This may be the day of the family conference, but we have a guest brought here by an unfortunate accident. She wasn't invited, but I want you all to welcome her.""",[=UP],「なら、すぐに来るだろう。……諸君。親族会議の日ではあるが、不幸な事故で訪れることとなった来客だ。招いた客人ではないが、どうか歓迎してやってほしい。」,「なら、すぐに来るだろう。……諸君。親族会議の日ではあるが、不幸な事故で訪れることとなった来客だ。招いた客人ではないが、どうか歓迎してやってほしい」,"""Значит, они скоро придут. ......Дамы и господа. Сегодня — день семейного собрания, но у нас гостья, которую привёл сюда несчастный случай. Даже если она не была приглашена, я хочу, чтобы вы доброжелательно к ней отнеслись.""","""Nesse caso, elas devem chegar aqui logo mais. ......Pessoal. Este é para ser o dia da conferência familiar, mas agora temos uma hóspedes que foi trazida aqui por um infeliz acidente. Ela não foi convidada, mas quero que todos a recebam bem.""",「那麼，馬上就會回來了吧。……諸位。雖然今天是親族會議的日子，但她是因不幸的事故而到訪的來客。雖不是我們請來的客人，但還請諸位千萬表示下歡迎。」,「那么，马上就会回来了吧。……诸位。虽然今天是亲族会议的日子，但她是因不幸的事故而到访的来客。虽不是我们请来的客人，但还请诸位千万表示下欢迎。」,"""In questo caso, probabilmente arriveranno qui presto. ... Voi tutti. Questo può essere il giorno della riunione di famiglia, ma abbiamo un ospite portato qui da uno sfortunato incidente. Può anche non essere stata invitata, ma voglio che tutti voi la accogliate."""
Ushiromiya Hideyoshi,"""Who could disagree with that? I'm all for it."" ","""Who could disagree with that? I'm all for it.""",[=UP],「異議などあるわけもない。賛成や。」,「異議などあるわけもない。賛成や」,"""Кто же с этим не согласится? Я всеми руками за.""","""Quem iria discordar disso? Sou totalmente a favor.""",「哪會有異議吶？贊成。」,「哪会有异议呐？赞成。」,"""Chi potrebbe non essere d'accordo? Mi sta bene."""
Ushiromiya Rudolf,"""Same here. Didn't Mom always tell us to be nice to girls?"" ","""Same here. Didn't Mom always tell us to be nice to girls?""",[=UP],「同じくだ。女の子にはやさしくしろって、お袋も言ってたぜ？」,[=JP],"""И я. Мама всегда говорила нам быть вежливыми с девочками.""","""Eu também. A mãe não nos ensinou a sempre sermos gentis com as garotas?""",「同意。老媽也講過，對女孩子要溫柔哦？」,「同意。老妈也讲过，对女孩子要温柔哦？」,"""Lo stesso vale per me. Mamma non ci diceva sempre di essere carini con le ragazze?"""
Ushiromiya Kyrie,"""Maybe, but you didn't need to make that your life's motto."" ","""You take that line way too far.""",[=UP],「あなたはそれを人生のモットーにし過ぎよ。」,「あなたはそれを人生のモットーにし過ぎよ」,"""Ты слишком чётко следуешь этому девизу.""","""Você leva esse seu lema de vida a sério demais.""",「你是太把這話當人生格言了喲。」,「你是太把这话当人生格言了哟。」,"""Tu segui un po' troppo quel consiglio."""
Ushiromiya Eva,"""...It's probably best if we call George and the rest over here too. Let's all greet her together."" ","""......It's probably best if we call George and the rest over here too. Let's all greet her together.""",[=UP],「……譲治たちも呼んだ方がいいわね。全員で挨拶しましょ。」,「……譲治たちも呼んだ方がいいわね。全員で挨拶しましょ」,"""......Будет лучше позвать сюда Джорджа и остальных. Давайте встретим её все вместе.""","""......Provavelmente deveríamos chamar o George e seus primos para cá também. Vamos dar as boas‐vindas todos juntos.""",「……最好把讓治他們也叫來。大家一起來打個招呼吧。」,「……最好把让治他们也叫来。大家一起来打个招呼吧。」,"""... Probabilmente è meglio se chiami qui anche George e gli altri. Diamole il benvenuto tutti assieme."""
Ushiromiya Rosa,"""But... wouldn't that just make her more uncomfortable...?"" ","""I'm not so sure... Wouldn't that just make her feel more timid...?""","""Well... wouldn't that just make her feel more timid...?""",「そんな…。かえって恐縮させちゃうんじゃない…？」,[=JP],"""Но... Разве это её не стеснит?..""","""Não tenho tanta certeza... Isso não a deixaria mais tímida...?""",「這樣…，會不會反而嚇著人家…？」,「这样…，会不会反而吓着人家…？」,"""Beh... questo non la farebbe sentire ancora più timida...?"""
,Eva stood up and made a phone call to the guesthouse. ,Eva stood up and made a phone call to the guesthouse.,[=UP],絵羽は立ち上がり、ゲストハウスに電話を掛ける。,[=JP],Ева встала и позвонила в домик для гостей.,Eva se levantou e fez uma ligação para casa de hóspedes.,繪羽站起身來，向賓館打了個電話。,绘羽站起身来，向宾馆打了个电话。,Eva si alzò e fece una telefonata alla casa degli ospiti.
,"At that moment, they heard the sound of a knock, followed by Genji's voice. ","At that moment, they heard the sound of a knock, followed by Genji's voice."," At that moment, they heard the sound of a knock, followed by Genji's voice.",その時、ドンドンとノックがあり、源次の声が聞こえた。,[=JP],"Тогда же они услышали стук, а затем голос Генджи.","Naquele instante, eles ouviram o som de uma batida na porta, seguida pela voz de Genji.",就在這時，響起了“咚咚”的敲門聲，傳來了源次的聲音。,就在这时，响起了“咚咚”的敲门声，传来了源次的声音。,"In quel momento, sentirono il suono di una bussata, seguito dalla voce di Genji."
Ronoue Genji,"""...It is Genji. The guest has arrived..."" ","""......It is Genji. The guest has arrived...""",[=UP],「……源次でございます。お客様がお越しになられました…。」,「……源次でございます。お客様がお越しになられました…」,"""......Это Генджи. Я привёл гостью...""","""......É o Genji. A hóspede chegou...""",「……我是源次。客人駕到…」,「……我是源次。客人驾到…」,"""... Sono Genji. L'ospite è qui..."""
,"At those words, everyone fell silent, and the people who had been sitting stood up straight. ","At those words, everyone fell into silence, and the people who had been sitting stood up straight.",[=UP],その言葉に、一同はシンと静まり返り、座っていた者も立ち上がって背筋を伸ばす。,[=JP],"В ответ на эти слова все замолчали, а те, кто сидел, выпрямились.","Diante daquelas palavras, todos ficaram em silêncio, e aqueles que estavam sentados se levantaram.",隨著這一言，眾人一同靜了下來，就連坐著的人都站了起來，挺直了背。,随着这一言，众人一同静了下来，就连坐着的人都站了起来，挺直了背。,"A quelle parole, tutti fecero silenzio e le persone che erano sedute si alzarono in piedi."
,"Genji came in first, opening the door slowly, ...then moved off to the side, bowing deeply and urging the guest forwards. ","Genji came in first, opening the door slowly, .........then moved off to the side, bowing deeply and urging the guest forwards."," Genji came in first, opening the door slowly, .........then moved off to the side, bowing deeply and urging the guest forwards.",　源次が先頭で、扉をゆっくりと開き、………そして脇へ退き、深くお辞儀をして、来客を促す。,源次が先頭で、扉をゆっくりと開き、………そして脇へ退き、深くお辞儀をして、来客を促す。,"Генджи вошёл первым, медленно открывая дверь......... и тогда отошёл в сторону, низко поклонившись и подозвав гостью пройти вперёд.","Genji entrou primeiro, abrindo a porta lentamente, .........movendo‐se para o lado, curvando‐se profundamente e incitando a convidada a entrar.",源次領頭，慢慢地打開了大門，………然後他退到一邊，行了深深一禮，有請來客入內。,源次领头，慢慢地打开了大门，………然后他退到一边，行了深深一礼，有请来客入内。,"Genji entrò per primo, aprendo lentamente la porta... poi si spostò da una parte, inchinandosi profondamente e invitando l'ospite."
,"The guest had Shannon and Kumasawa following by her side, ...and even after seeing the large number of relatives waiting for her in the parlor, she didn't seem overawed in the slightest. ","The guest had Shannon and Kumasawa following by her side, ......and though she looked at the large amount of relatives waiting for her in the parlor, she didn't seem overawed in the slightest."," The guest had Shannon and Kumasawa following by her side, ......and though she looked at the large amount of relatives waiting for her in the parlor, she didn't seem overawed in the slightest.",客人は紗音と熊沢を従え、……客間で待ち構える大勢の親族たちを見ても、まったく気圧される様子がない。,[=JP],"Рядом с ней стояли Шаннон и Кумасава...... и несмотря на то, что на неё смотрело столько людей, ожидавших её в гостиной, она ничуть не спасовала.","A convidada tinha Shannon e Kumasawa ao seu lado e, ......embora tivesse um grande número de parentes esperando por ela na sala de visitas, ela não pareceu ficar minimamente intimidada.",客人帶領著紗音與熊澤，……即便是看到了在客廳等候著的一大群右代宮家親族，也絲毫沒有顯示出被氣勢壓倒了的神色。,客人带领着纱音与熊泽，……即便是看到了在客厅等候着的一大群右代宫家亲族，也丝毫没有显示出被气势压倒了的神色。,"L'ospite aveva Shannon e Kumasawa che la seguivano di fianco... e nonostante lei guardasse il grande numero di parenti che la aspettavano nel salotto, lei non sembrò affatto intimidita."
,Just this single point... showed that this girl possessed a dignity appropriate for a guest invited in by the Ushiromiya family... ,Just this single point...showed that this girl possessed a dignity appropriate for a guest invited in by the Ushiromiya family..., Just this single point... showed that this girl possessed a dignity appropriate for a guest invited in by the Ushiromiya family...,その一点のみでも充分に、…少女には右代宮家に迎えられるに相応しい、客人の貫禄を示していた…。,[=JP],"Уже только поэтому... было видно, что она достойна быть гостьей семьи Уширомия...",Este único aspecto...demonstrava que a garota possuía a dignidade apropriada para uma visitante indesejada da família Ushiromiya...,光是這一點，就十足地表現出了，…這位少女擁有著，被迎進右代宮家的客人所應有的，尊貴之氣…。,光是这一点，就十足地表现出了，…这位少女拥有着，被迎进右代宫家的客人所应有的，尊贵之气…。,Anche solo questo... mostrava che quella ragazza possedeva una dignità appropriata per un'ospite invitata dalla famiglia Ushiromiya...
Ronoue Genji,"""...Furudo-sama, allow me to introduce you. This is the representative of the Ushiromiya Family Head, Ushiromiya Krauss."" ","""......Furudo‐sama, allow me to introduce you. This is Ushiromiya Krauss, the representative of the Ushiromiya family head.""","""......Furudo-sama, allow me to introduce you. This is the representative of the Ushiromiya family head, Ushiromiya Krauss.""",「……古戸さま、ご紹介申し上げます。右代宮家当主代行、右代宮蔵臼にございます。」,「……古戸さま、ご紹介申し上げます。右代宮家当主代行、右代宮蔵臼にございます」,"""......Мисс Фурудо, позвольте представить. Представитель главы семьи Уширомия, Уширомия Краусс.""","""......Furudo‐sama, permita‐me apresentá‐los a você. Este é Ushiromiya Krauss, o representante do chefe da família Ushiromiya.""",「……古戶小姐，我來為您介紹一下。這位是右代宮家當主代理，右代宮藏臼。」,「……古户小姐，我来为您介绍一下。这位是右代宫家当主代理，右代宫藏臼。」,"""... Furudo-sama, mi permetta di introdurla. Questo è il rappresentante del capofamiglia Ushiromiya, Ushiromiya Krauss."""
Ushiromiya Krauss,"""Welcome to Rokkenjima. Though you arrived due to an accident, you are a guest of the family. We welcome you. Please, make yourself at home and relax however you please."" ","""Welcome to Rokkenjima. Though you arrived due to an accident, you are a guest of the family. We welcome you. Please, make yourself at home and relax however you please.""",[=UP],「ようこそ、六軒島へ。事故でいらしたとは言え、あなたは当家の客人だ。歓迎しますよ。どうぞ、当家をしばしの間、ご自宅と思い、存分にくつろがれて下さい。」,「ようこそ、六軒島へ。事故でいらしたとは言え、あなたは当家の客人だ。歓迎しますよ。どうぞ、当家をしばしの間、ご自宅と思い、存分にくつろがれて下さい」,"""Добро пожаловать на Роккенджиму. Даже если ты появилась здесь в результате несчастного случая, ты гостья семьи. Мы рады тебе. Чувствуй себя как дома.""","""Bem‐vinda a Rokkenjima. Embora tenha chegado até aqui devido a um acidente, você é convidada de nossa família. Lhe damos as boas‐vindas.{n}Por favor, sinta‐se em casa e descanse o quanto desejar.""",「歡迎來到六軒島。雖說是因意外事故而來，但你是我們家的客人。我向你表示歡迎。請把本宅暫時當成自己的家，盡情地放鬆吧。」,「欢迎来到六轩岛。虽说是因意外事故而来，但你是我们家的客人。我向你表示欢迎。请把本宅暂时当成自己的家，尽情地放松吧。」,"""Benvenuta su Rokkenjima. Nonostante tu sia arrivata per un incidente, sei un'ospite della famiglia. Ti diamo il benvenuto. Ti prego di fare come se fossi a casa tua e rilassarti come più desideri."""
,"""......Thank you very much. ...Allow me to introduce myself. ...I am called Furudo Erika ({p:0:坤戸ヱリカ}). ","""............Thank you very much. ...Allow me to introduce myself. ......I am called Furudo Erika ({p:0:古戸ヱリカ}).""",""".........Thank you very much. ...Allow me to introduce myself. ......I am called Furudo Erika ({p:0:古戸ヱリカ}).",「…………ありがとうございます。…自己紹介申し上げます。……古戸ヱリカ（ふるどえりか）と申します。,「…………ありがとうございます。…自己紹介申し上げます。……古戸ヱリカと申します」,""".........Большое спасибо. Позвольте представиться. ......Меня зовут Фурудо Эрика.""","""............Muito obrigada. ...Permitam‐me que eu me apresente.{n}......Meu nome é Furudo Erika ({p:0:古戸ヱリカ}).""",「…………非常感謝。…請容我做下自我介紹。……我叫古戶繪梨花。」,「…………非常感谢。…请容我做下自我介绍。……我叫古户绘梨花。」,"""... Molte grazie. ... Permettetemi di presentarmi. ... Io mi chiamo Furudo Erika ({p:0:古戸ヱリカ})."
Furudo Erika,"My deepest apologies for disturbing you members of the Ushiromiya family like this. ...I'm truly grateful for the warm welcome I've received despite my status as an uninvited guest."" ","""My deepest apologies for disturbing you members of the Ushiromiya family like this. ......I am truly grateful for the warm welcome I have received despite my status as an uninvited guest."""," My deepest apologies for disturbing you members of the Ushiromiya family like this. ......I am truly grateful for the warm welcome I have received despite my status as an uninvited guest.""",この度は、右代宮家の皆様をお騒がせしてしまい、誠に申し訳ございません。……招かれざる客人であるにもかかわらずの歓迎、心より感謝いたします。」,「この度は、右代宮家の皆様をお騒がせしてしまい、誠に申し訳ございません。……招かれざる客人であるにもかかわらずの歓迎、心より感謝いたします」,"""Прошу прощения, что побеспокоила членов семьи Уширомия. ......Я искренне благодарна вам за тёплый приём несмотря на мой статус незваной гостьи.""","""Minhas mais sinceras desculpas por perturbá‐los dessa forma, membros da família Ushiromiya. ......Sou verdadeiramente grata pela calorosa recepção que recebi apesar de meu status de convidada indesejada.""",「對於本次驚擾了右代宮家的諸位，我致以誠摯的歉意。……並從心底裏感謝諸位，毫不介意地歡迎身為不速之客的我。」,「对于本次惊扰了右代宫家的诸位，我致以诚挚的歉意。……并从心底里感谢诸位，毫不介意地欢迎身为不速之客的我。」,"Le mie più profonde scuse per disturbare voi membri della famiglia Ushiromiya in questo modo. ... Sono davvero grata per il caloroso benvenuto che ho ricevuto a dispetto della mia condizione di ospite non invitata."""
,...This was greeted by an impressed sigh arising equally from all corners of the room. ,......There was a general sigh of acceptance.,[=UP],……ほう、と誰からともなく溜息が漏れる。,[=JP],......Раздался общий приветственный вздох.,......Houve um suspiro geral de aceitação.,……“呼”，不知是誰呼出了一口氣。,……“呼”，不知是谁呼出了一口气。,... Ci fu un generale sospiro di accettazione.
,"The clothes she had been lent were probably Jessica's formal wear from long ago, ...but the composure of her introduction didn't shame those clothes in the slightest... ","The clothes she had been lent were probably Jessica's formal wear from long ago, ......but the composure of her introduction gave the impression of a dignity by no means inferior to the clothes she wore..."," The clothes she had been lent were probably Jessica's formal wear from long ago, ......but the composure of her introduction gave the impression of a dignity by no means inferior to the clothes she wore...",少女に貸し与えられたのは恐らく、朱志香の昔の余所行きの服だろうが、……その服に負けぬ貫禄が、自己紹介の落ち着きからも感じられた…。,[=JP],"Ей одолжили что‐то из старой формальной одежды Джессики...... но её самообладание, производящее достойное впечатление, отнюдь не уступало этой одежде...","As roupas que foram emprestadas a ela provavelmente eram alguma roupa formal que Jessica usou muito tempo atrás, ......mas a compostura de sua introdução passou uma impressão de dignidade não menos inferior às roupas que vestia...",少女借來穿的，恐怕是朱志香以前出門去別處時所穿的衣服吧，……從她自我介紹的沉穩中，感受得到不輸這身衣服的尊貴…。,少女借来穿的，恐怕是朱志香以前出门去别处时所穿的衣服吧，……从她自我介绍的沉稳中，感受得到不输这身衣服的尊贵…。,I vestiti che le erano stati prestati probabilmente erano quelli indossati da Jessica tempo fa... ma la compostezza della sua presentazione diede l'impressione di una dignità assolutamente non inferiore ai vestiti che indossava...
,The girl's name was Furudo Erika. ,The girl's name was Furudo Erika., The girl's name was Furudo Erika.,少女の名は、古戸ヱリカ。,[=JP],Её звали Фурудо Эрика.,O nome da garota era Furudo Erika.,少女的名字叫，古戶繪梨花。,少女的名字叫，古户绘梨花。,Il nome della ragazza era Furudo Erika.
,"She looked slightly younger than Battler and Jessica, but her composure and mannerisms were beyond what anyone would have expected from a high-schooler, almost as though she was a well-to-do family's daughter... ","She looked slightly younger than Battler and Jessica, but her composure and mannerisms were beyond what anyone would have expected from a high‐schooler, almost as though she was a well‐to‐do family's daughter..."," She looked slightly younger than Battler and Jessica, but her composure and mannerisms were beyond what anyone would have expected from a high-schooler, almost as though she was a well-to-do family's daughter...",戦人や朱志香よりはわずかに年下に見えるが、高校生とは到底思えない落ち着きと仕草は、良家の令嬢を思わせた…。,[=JP],"Она выглядела чуть младше Баттлера и Джессики, но её самообладание и манеры были вне того, что можно ожидать от ученицы старшей школы, словно она дочь зажиточной семьи...","Ela parecia um pouco mais jovem que Battler e Jessica, mas sua compostura e maneirismo estavam além do que qualquer um esperaria de uma estudante, quase como se fosse a jovem filha de uma próspera família...",雖然看起來年紀略小於戰人與朱志香，但她那無論如何都沒法與高中生聯繫起來的沉穩與舉止，令人聯想到了大家閨秀…。,虽然看起来年纪略小于战人与朱志香，但她那无论如何都没法与高中生联系起来的沉稳与举止，令人联想到了大家闺秀…。,"Sembrava leggermente più giovane di Battler e Jessica, ma le sue maniere e la sua compostezza erano ben oltre quelle che si aspetterebbero da un liceale, quasi come se fosse la figlia di una famiglia facoltosa..."
Ushiromiya Battler,"""Wait a sec. ...Who the heck is this?"" ","""Wait a sec. ......Who is this person?""",[=UP],「ちょっと待て。……こいつは何者だ。」,「ちょっと待て。……こいつは何者だ」,"""Секунду. ......Кто это?""","""Pera aí! ......Quem é ela?""",「稍微等下。……這傢伙是什麼人？」,「稍微等下。……这家伙是什么人？」,"""Aspettate un attimo. ... Chi è questa persona?"""
{f:5:Bernkastel},""".........With an incompetent like you as the main character piece, the game wouldn't go anywhere. That's why I've placed myself there as a piece..."" ","""............With someone incompetent like you as the main character piece, the game wouldn't get anywhere. That's why I've placed myself there as a piece...""",[=UP],「…………無能のあんたが主役駒じゃ、ゲームがさっぱり進まないもの。だから、私自身を、駒として出させてもらった…。」,「…………無能のあんたが主役駒じゃ、ゲームがさっぱり進まないもの。だから、私自身を、駒として出させてもらった…」,"""............С таким некомпетентным протагонистом, как ты, игра никуда не продвинется. Поэтому я поместила туда себя как фигуру...""","""............Com alguém incompetente como você sendo a peça do personagem principal, o jogo nunca chegaria a lugar nenhum. Então resolvi inserir a minha própria peça...""",「…………由無能的你當主角棋子，遊戲是不會有絲毫進展的哦。所以，我將我自己化為棋子，送到了棋盤上…」,「…………由无能的你当主角棋子，游戏是不会有丝毫进展的哦。所以，我将我自己化为棋子，送到了棋盘上…」,"""... Con qualcuno incompetente come te come pedina del personaggio principale, questo gioco non sarebbe andato da nessuna parte. È per questo che ho posizionato lì me stessa come pedina..."""
