Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Beatrice},"""...Your greatest basis for denying me is simply that I wasn't laid out as a piece on the game board. So, all I have to do is start by focusing on the queen, like this. ...Isn't opening the road for the queen on your first turn one of the classic moves in chess?"" ","""...The greatest basis upon which you deny me is simply that I was not laid out as a piece on the game board. In that case, I can simply play the queen first like this, can I not? ...Isn't opening the path for the queen in the first move one of the classic plays in chess?""","""...The greatest basis upon which you deny me is simply because I was not laid out as a piece on the game board. So doing this is nothing more than showing you the queen first, isn't it? ...Isn't opening the road for the queen in the first move one of the short-cuts in chess?""",「…そなたが妾を否定する最大の根拠は、単に妾が駒としてゲーム盤に並ばなかったからというだけのこと。ならばこうして、クイーンを先に指せばいいだけの話ではないか。…初手にてクイーンに道を開けるはチェスの王道ではないか。」,「…そなたが妾を否定する最大の根拠は、単に妾が駒としてゲーム盤に並ばなかったからというだけのこと。ならばこうして、クイーンを先に指せばいいだけの話ではないか。…初手にてクイーンに道を開けるはチェスの王道ではないか」,"""...Величайшим основанием, руководствуясь которым ты отрицал меня, всего лишь заключалось в моем отсутствии как фигуры на игровой доске. Поэтому, пойдя таким путём, я всего лишь показала тебе ферзя, не так ли? ...Разве открытие пути для ферзя не является одним из первых ходов в шахматах, ведущих к быстрой победе?""","""...Sua grande base para me negar é basicamente dizer que eu não fui colocada como uma peça no tabuleiro. Nesse caso, eu posso simplesmente jogar primeiro com a rainha, não posso? ...Abrir o caminho para a rainha no primeiro movimento não é uma das jogadas clássicas no xadrez?""",「…汝否定妾身最大的根據，就單單是因為妾身沒有作為棋子擺在棋盤上這一點而已。那麼妾身只需如此，先走皇后不就行了嘛。…頭一著就用皇后開道正是國際象棋的王道呀。」,「…汝否定妾身最大的根据，就单单是因为妾身没有作为棋子摆在棋盘上这一点而已。那么妾身只需如此，先走皇后不就行了嘛。…头一着就用皇后开道正是国际象棋的王道呀。」,"""... Il più grande concetto con cui mi vuoi negare è semplice perché io non sono un pezzo della scacchiera. Quindi fare così non è niente più che mostrarti prima la regina, giusto? ... Aprire la strada per la regina nella prima mossa non è forse una scorciatoia negli scacchi?""","""La ragione principale per cui tu mi neghi si basa solo sul fatto che io non sono un pezzo disposto all'interno della scacchiera. Allora perché semplicemente non mostrarti per prima la regina in questo modo? Aprire la strada per la regina all'inizio del gioco non è forse una mossa classica negli scacchi?""","""...Beni inkâr edebilmenin en büyük dayanağı, oyun tahtasına bir taş olarak yerleştirilmemiş olmam. Bu şartlar altında önce veziri oynayabilirim, değil mi? ...İlk hamlede vezir için yolu açmak satrançtaki klasik stratejilerden biri değil mi?"""
Ushiromiya Battler,"""......Q-Quit playing around... There's no way...I can accept something like this, right?! A witch came in, walking right through the entrance hall, you say?! What a royal load of bullshit!!"" ",""".........Real fucking funny... How the hell...can I accept something like this?! A witch just came walking in right through the entrance hall?! What a royal load of bullshit!!""",""".........Q, ...quit playing around... There's no way, ...I can accept something like this, right?! A witch came in, walking right through the entrance hall, you say?! Don't mess with me!!""",「………ふ、…ふざけやがって…。こんなの、…認められるわけねぇじゃねぇかよ！　魔女が歩いて玄関からやって来ただと？！　ふざけるんじゃねぇッ！！」,[=JP],""".........Х... хватит придуриваться... Я ни за что не могу принять нечто подобное, так ведь?! Ведьма взяла и вот так запросто прошла по вестибюлю, значит?! Не заговаривай мне зубы!""",""".........P‐Pare de brincar... Não tem como...eu aceitar uma coisa dessas! Você está dizendo que uma bruxa simplesmente apareceu e entrou pela porta da frente?! Pare de rir da minha cara!!""",「………你、…你就給我扯吧…。像這種，…我怎麼可能會去承認！魔女從大門走進來了？！別給我胡扯！！」,「………你、…你就给我扯吧…。像这种，…我怎么可能会去承认！魔女从大门走进来了？！别给我胡扯！！」,"""... S... Smettila di giocare... non c'è modo... che io possa accettare una cosa così, ok?! Una strega entra, cammina e attraversa l'atrio, dici?! Non scherzare con me!!""","""...N-Non fare giochetti con me... Col cavolo... che accetterò una cosa del genere, hai capito?! Mi stai dicendo che una strega si fa un giretto e poi entra dall'ingresso?! Piantala con le cazzate!!""",""".........D-Dalga geçmeyi bırak... Böyle bir şeyi...nasıl kabul edebilirim?! Bir cadı doğrudan ana kapıdan içeri mi girdi?! Tam bir saçmalık!!"""
{f:5:Beatrice},"""What's this...? In the last game, I gave you incredible freedom in making your moves, correct...? This time, all I'm doing is moving my pieces in response to your moves. ......Are you already giving up, right at the start...?"" ","""What's this...? In the last game, I let you make moves as and when you pleased, you know...? All I have done on this occasion is to move a piece to match your moves. .........Are you resigning already on the very first turn...?""","""What's this...? In the last game, I let you make your moves terribly freely, right...? This time, I am doing nothing more than matching your moves and moving the pieces. .........Will you give in already after the first move...?""",「何だ何だ…。前回のゲームではそなたにさんざん自由に手を進めさせたぞ…？　此度は妾がそなたの手に合わせて駒を動かしたに過ぎん。………初手にてもう降参か…？」,[=JP],"""Это ещё что такое?.. В прошлой игре я предоставляла тебе огромнейшую свободу действий в совершении ходов, верно? А в этот раз я всего лишь согласовываю свои ходы с твоими, передвигая фигуры, и ничего больше. .........Ты что же, готов сдаться всего лишь после первого моего хода?...""","""Qual foi...? No último jogo, eu permiti a você fazer movimentos como e quando quisesse, sabia...? Tudo o que fiz nesta ocasião foi mover uma peça em resposta aos seus movimentos. .........Você está desistindo logo no começo...?""",「怎麼怎麼…。上一盤棋，妾身可是讓汝隨心所欲地下了哦…？這次妾身只不過是拿起棋子，應著汝的下法下了一著罷了。………才初手就要投降嗎…？」,「怎么怎么…。上一盘棋，妾身可是让汝随心所欲地下了哦…？这次妾身只不过是拿起棋子，应着汝的下法下了一着罢了。………才初手就要投降吗…？」,"""Cos'è questo...? Nell'ultimo gioco, ti ho lasciato fare le tue mosse in modo terribilmente libero, giusto...? Questa volta, non farò nulla di più che adattarmi alle tue mosse e muovere i pezzi. ... Ti arrenderai già dopo la prima mossa...?""","""Che ti prende...? Nell'ultima partita ti ho lasciato muovere a tuo totale piacimento, giusto...? Stavolta non farò niente più che muovere i pezzi per adattarmi alle tue mosse... Già ti arrendi alla prima mossa...?""","""Problem ne...? Önceki oyunda, istediğin zaman ve istediğin şekilde hamle yapmana izin vermedim mi...? Benim bu durumda yaptığım tek şey, senin hamlelerine uyacak şekilde bir taşı hareket ettirmek. .........Daha ilk turda pes mi ediyorsun...?"""
Ushiromiya Battler,"""...Y-You bastard... Don't mess with me! Like hell I'd give in! Great move, go ahead and just move however you like."" ","""......U‐.........up yours... Like hell I am! Who's gonna resign?! Great move, why don't you just keep on playing however you like.""","""......Y, .........you bastard... Don't mess with me! Who's gonna give in! Great move, why don't you just move however you like?""",「……く、………くそったれ…。ふざけるなッ！　誰が降参なんかするかってんだ！　上等な指し手だぜ、好きに進めればいいじゃねぇか。」,「……く、………くそったれ…。ふざけるなッ！　誰が降参なんかするかってんだ！　上等な指し手だぜ、好きに進めればいいじゃねぇか」,"""......Ах ты... дрянь... Не зли меня! Кто это тут собирается сдаваться! Классный ход, почему бы тебе просто не делать всё, что заблагорассудится?""","""......D‐.........Dane‐se... Pare com essa merda! Até parece que eu vou desistir! Foi um excelente movimento, por que não continua a jogar como preferir?""",「……王、………王八蛋…。開什麼玩笑！誰會去投降！這步下得很好，你想怎麼下就怎麼下吧。」,「……王、………王八蛋…。开什么玩笑！谁会去投降！这步下得很好，你想怎么下就怎么下吧。」,"""... B... Bastarda... non prendermi per il culo! Ma che arrendersi! Bella mossa, perché non muovi come ti pare?""","""...B-Bastarda... Non prendermi in giro! Chi ha parlato di arrendersi?! Gran bella mossa, ma muoviti pure come ti pare.""","""......Ş-.........Şerefsiz... Sanki ederim de! Kim pes ediyor?! Harika bir hamle, istediğin gibi oynamaya devam et."""
Ushiromiya Battler,"""Okay, so your turn's far from over, is it? ...Move however you want! Form a huge battle formation while you still can."" ","""I get it, your turn is far from over. ...Move however you like! Form a huge battle formation while you can.""","""I see, so your turn is far from over. ...Move however you like! Form a huge battle formation while you can.""",「なるほどな、まだまだお前の手番は終わってないってわけだ。…好きに手を進めりゃいい！　今の内に充分な陣形を築いとけ。」,「なるほどな、まだまだお前の手番は終わってないってわけだ。…好きに手を進めりゃいい！　今の内に充分な陣形を築いとけ」,"""Понятно, значит твой ход ещё далёк от завершения? ...Можешь делать какие угодно ходы! Создавай самые крупные боевые построения, какие можешь.""","""Entendo, a sua vez ainda está longe de acabar. ...Mova‐se como quiser! Forme uma enorme formação de batalha enquanto pode.""",「原來如此啊，也就是說你的回合還遠遠沒有結束。…那你就想怎麼下就怎麼下好了！趁現在快去擺好完美無缺的陣形。」,「原来如此啊，也就是说你的回合还远远没有结束。…那你就想怎么下就怎么下好了！趁现在快去摆好完美无缺的阵形。」,"""Capisco, allora il tuo turno è bel lontano dal finire. ... Muovi come ti pare! {n}Crea un'enorme formazione di battaglia finché puoi.""","""Ah, quindi il tuo turno è ben lontano dall'essere finito...? Muoviti come preferisci! Assembla una formazione salda finché potrai.""","""Anladım, senin sıran henüz bitmedi. ...İstediğin gibi oyna! Yapabiliyorken büyük bir savaş düzeni kur."""
Ushiromiya Battler,"""I'll definitely withstand you. I'll definitely corner you!! Come at me as best you can. I don't want you to have any excuses."" ","""I will definitely endure. I will definitely corner you!! Come at me as best you can—I don't want you to have any excuses.""","""I will definitely defy you. I'll definitely corner you!! Come at me as best you can, I don't want you to have any excuses.""",「俺が必ず凌ぐ。必ず詰める！！　言い訳なんてされたくねぇ、存分に来やがれってんだ。」,「俺が必ず凌ぐ。必ず詰める！！　言い訳なんてされたくねぇ、存分に来やがれってんだ」,"""Я ни за что не поддамся на твои уловки и непременно загоню тебя в угол! Нападай на меня, используя все свои хитрости и уловки. Я не желаю потом выслушивать от тебя какие‐либо оправдания.""","""Eu definitivamente aguentarei. Eu definitivamente vou encurralá‐la!! Venha até mim com o melhor que tiver — não quero saber de desculpas.""",「我必會凌駕在你之上。必會逼你進絕路！！我才不想聽你講什麼借口，儘管給我放馬殺來。」,「我必会凌驾在你之上。必会逼你进绝路！！我才不想听你讲什么借口，尽管给我放马杀来。」,"""Ti sfiderò di certo. Ti metterò in un angolo!! Affrontami meglio che puoi, non voglio che tu abbia qualche scusante.""","""Stai certa che resisterò. Stai certa che ti metterò all'angolo!! Non voglio nessuna scusa, fatti sotto con il meglio che hai...""","""Kesinlikle direneceğim. Seni kesinlikle köşeye sıkıştıracağım!! Elinden geldiğince üstüme gel—bahanenin kalmasını istemiyorum."""
Ushiromiya Battler,"""...You aren't even close to making me accept something like a witch. ","""......This much isn't even close to enough to make me accept something like a witch.""","""......This much isn't even close to enough to make me accept something like a witch.",「……まだまだこの程度じゃ、魔女なんて認められるわけがねぇぜ。,「……まだまだこの程度じゃ、魔女なんて認められるわけがねぇぜ」,"""......Подобной мелочи будет недостаточно, чтобы вынудить меня принять некую эфемерную сущность под названием ведьма.""","""......Você sequer está perto o suficiente de me fazer aceitar algo como uma bruxa.""",「……區區這樣，我才不會去承認什麼魔女。」,「……区区这样，我才不会去承认什么魔女。」,"""... Questo non è nemmeno vicino ad essere abbastanza per farmi accettare qualcosa come una strega.","""Ce ne vorrà ancora per farmi accettare robe come le streghe...""","""......Bu kadarı bile cadı gibi bir şeyi kabul etmem için yeterli değil."""
Ushiromiya Battler,"...That's right, just now, it looked like Maria's candy was fixed with magic, but you might've actually had another one of the same candy hidden in your pocket... and switched them with that little show, making it only look like you'd fixed it with magic! Yeah, that's right, that has to be it! It's useless, it's all useless...!"" ","""...That's right, just now, it looked like you fixed Maria's candy with magic, but you might have actually had another one of the same candy hidden in your pocket, and switched them with some fancy showmanship, making it only look like you had fixed it with magic! Yeah, that's right, that has to be it, and it's no good, it's no goddamn good...!"""," ...That's right, just now, it looked like Maria's candy was fixed with magic, but you might have actually had another one of the same candy hidden in your pocket, and switched them with that little show, making it only look like you had fixed it with magic! Yeah, that's right, that has to be it, it's useless, it's all useless...!""",…そうさ、さっき、真里亞のお菓子を魔法で直したように見えたが、実は同じお菓子をもうひとつ懐に忍ばせていて、芝居がかった方法で摩り替えて、あたかも魔法で直したみたいに見せただけかも知れない！　あぁそうさ、そうに決まってる、駄目だぜ、全然駄目だぜ…！」,「…そうさ、さっき、真里亞のお菓子を魔法で直したように見えたが、実は同じお菓子をもうひとつ懐に忍ばせていて、芝居がかった方法で摩り替えて、あたかも魔法で直したみたいに見せただけかも知れない！　あぁそうさ、そうに決まってる、駄目だぜ、全然駄目だぜ…！」,"""...Точно. Недавно создалось впечатление, будто ты восстановила конфету Марии при помощи магии, но ты наверняка припрятала такую же конфету у себя в кармане и просто поменяла их, создав иллюзию, будто ты восстановила её магией! Да, верно, так оно и было! Это никуда не годится, совсем не годится!..""","""...Isso mesmo, ainda pouco, pareceu que você consertou o doce de Maria com magia, mas na verdade você podia ter outro doce igual no seu bolso, e trocou eles usando de algum artifício extravagante, fazendo parecer que ele foi consertado com magia! Sim, foi isso mesmo! Isso não está certo, não está nada certo...!""",「…沒錯，雖然剛才真里亞的糖看似是用魔法復原的，但其實說不定只是你在懷裡藏了根同樣的糖果，演了一出華麗的戲偷偷調了包，做得看似是用魔法復原的一樣！啊啊沒錯，肯定是這樣，不行啊，完全不行啊…！」,「…没错，虽然刚才真里亚的糖看似是用魔法复原的，但其实说不定只是你在怀里藏了根同样的糖果，演了一出华丽的戏偷偷调了包，做得看似是用魔法复原的一样！啊啊没错，肯定是这样，不行啊，完全不行啊…！」,"... Questo è vero, proprio ora, sembrava che il dolcetto di Maria fosse stato riparato con la magia, ma in realtà tu avresti potuto avere un dolcetto uguale a quello nascosto nelle tue tasche, e potresti averli scambiati con quel piccolo spettacolino, facendo sembrare che tu l'abbia riparato con la magia! Sì, questo è vero, questo dev'essere così, è inutile, è tutto inutile...!""","""Certo, poco fa sembrava che il dolcetto di Maria fosse stato risistemato con la magia, ma tu avresti potuto in realtà nascondere in tasca un altro dolcetto identico, scambiarli tra loro in maniera teatrale, e far sembrare che tu l'abbia riparato con la magia! Eh sì, sicuramente è andata così, è inutile, è tutto inutile...!""","""...Doğru, biraz önce Maria'nın şekerini büyüyle düzeltmiş gibi görünüyordun, ama aslında cebinde aynı şekerden bir tane daha saklıyor ve gösterişli bir şovla yerlerini değiştirerek sadece büyüyle düzeltmişsin gibi görünmesini sağlamış olabilirsin! Evet, doğru, böyle olmalı ve bu hiç iyi değil, hiç iyi değil...!"""
{f:5:Beatrice},"""...Hohoh? Rosa saw the moment when the candy split into butterflies, correct?"" ","""......Hohoh? Rosa saw the moment when the candy split into butterflies, did she not?""","""......Hohoh? Rosa saw the moment when the candy split into butterflies, right?""",「……ほほぅ？　楼座は、菓子が蝶に散る瞬間を見たぞ？」,[=JP],"""......Хо‐о? Но ведь Роза видела момент превращения конфеты в бабочек, не так ли?""","""......Hohoh? Rosa presenciou o momento em que o doce se dividiu em borboletas, não?""",「……嚯嚯？樓座可是看到糖果散成蝴蝶的那個瞬間了哦？」,「……嚯嚯？楼座可是看到糖果散成蝴蝶的那个瞬间了哦？」,"""... Hohoh? Rosa ha visto il momento in cui il dolcetto si è diviso in farfalle, vero?""","""...Ohoh? Rosa ha visto il momento in cui il dolcetto si dissolse nelle farfalle, vero?""","""......Hohoh? Rosa şekerin kelebeklere dönüştüğü anı gördü, haksız mıyım?"""
Ushiromiya Battler,"""Wh-Who cares about that?!! That was a hallucination or a trick, ...or maybe she just saw it wrong!! That isn't a big problem!!"" ","""Whatever, I don't care!! That was a hallucination or a trick, or...otherwise, she just saw it wrong!! That isn't a big problem!!""","""I don't know about that!! That was a hallucination or a trick, ...otherwise, she just saw it wrong!! That isn't a big problem!!""",「し、知らねぇよッ！！　そんなのは幻覚か手品か、…さもなきゃ見間違いだろ！！　大した問題じゃねぇ！！」,[=JP],"""Ничего не знаю! Это была лишь галлюцинация или трюк... Или же она просто восприняла увиденное неправильно! Это всего лишь пустяк!""","""Q‐Quem se importa!! Aquilo foi uma alucinação ou um truque, ou...talvez tenha se confundido!! Esse não é um grande problema!!""",「那、那不知道！！這種玩意要麼是幻覺要麼是變戲法，…要不就是看錯了！！不是什麼大問題！！」,「那、那不知道！！这种玩意要么是幻觉要么是变戏法，…要不就是看错了！！不是什么大问题！！」,"""Non so nulla di quello!! Quella era un'allucinazione o un trucco... altrimenti, l'ha semplicemente visto male!! Questo non è un gran problema!!""","""C-Che ne so io!! Quella roba era un'allucinazione, o un trucco... oppure avrà semplicemente visto male!! Non è un problema rilevante!!""","""He-Her neyse, umurumda değil!! Bu bir halüsinasyon ya da bir numaraydı, ya da...sadece yanlış gördü!! Bu büyük bir sorun değil!!"""
{f:5:Beatrice},"""*cackle*cackle*cackle*cackle*! So, you throw out the part you can't explain as trivial? ...I see, is that your move in response to mine...?"" ","""*cackle*cackle*cackle*cackle*! So you throw out the part you can't explain as trivial? ......I see, is that your move in response to mine...?""",[=UP],「くっくくくくくくく！　説明の付かぬ部分は瑣末と切り捨てたか。……なるほど、それがそなたの受け手であるな…？」,[=JP],"""*смешок*смешок*смешок*смешок*! Так значит, ты отбрасываешь не поддающуюся твоему объяснению часть, обозвав её пустяком? ......Понятно, значит таков твой ход в ответ на мой?..""","""*gargalhada*gargalhada*gargalhada*gargalhada*! Então você joga fora a parte que não consegue explicar como trivial? ......Compreendo, esse é seu movimento em resposta ao meu...?""",「呵呵呵呵呵呵呵呵！無法說明的部分就當作是瑣碎小事棄之不顧嗎？……原來如此，這就是汝應對的招數吧…？」,「呵呵呵呵呵呵呵呵！无法说明的部分就当作是琐碎小事弃之不顾吗？……原来如此，这就是汝应对的招数吧…？」,"""*cackle*cackle*cackle*cackle*! E così scarti la parte che non riesci a spiegare definendola triviale? ... Capisco, è questa la tua mossa in risposta alla mia...?""","""Kuahahahahahahah!! Quindi tralasci la parte in cui non hai una spiegazione perché non è importante...? Capisco, è questa quindi la mossa con cui vuoi ribattermi...?""","""*cackle*cackle*cackle*cackle*! Yani açıklayamadığın kısmı önemsiz diye bir kenara mı atıyorsun? ......Demek öyle, benimkine karşılık olarak yaptığın hamle bu mu...?"""
{f:5:Beatrice},"""*cackle*cackle*cackle*cackle* You've dug your own grave, ...Ushiromiya Battler... Fuhahahahahahahahahahaha...!! It still isn't your turn yet. Allow me to make my move for a little longer. It has barely begun, the Turn of the Witch!!"" ","""*cackle*cackle*cackle*cackle*... You've dug your own grave. ...Ushiromiya Battler... Fuhahahahahahahahahahaha...!! It still isn't your turn yet. Allow me to continue my move for a little longer. It has barely begun, the Turn of the Witch!!""","""*cackle*cackle*cackle*cackle*..., you've really put your foot in it. ...Ushiromiya Battler... Fuhahahahahahahahahahaha...!! It still isn't your turn yet. Allow me to make my move for a little longer. It has barely begun, the Turn of the Witch!!""",「くっくくくくくくく…、墓穴を掘ったぞ。…右代宮戦人あ…。ふっははははははははははは…！！　お前の手番はまだ先だぞ。もうしばらく妾の手番を進めさせてもらう。まだまだこれからだぞ、魔女の手番は！！」,[=JP],"""*смешок*смешок*смешок*смешок* Ну и дал же ты маху... Уширомия Баттлер... Аха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха! Время для твоего хода ещё не настало. Позволь мне насладиться моим ходом чуточку дольше. Мы ещё только начали эту игру! Это Дебют Ведьмы!""","""*gargalhada*gargalhada*gargalhada*gargalhada*... Você cavou sua própria cova. ...Ushiromiya Battler... Fuhahahahahahahahahahaha...!! Ainda não é a sua vez. Permita‐me continuar meu movimento mais um pouco. Mal está começando, a Vez da Bruxa!!""",「呵呵呵呵呵呵呵呵…，汝這是自掘了個墳墓啊。…右代宮戰人…。哇哈哈哈哈哈哈哈哈哈哈哈…！！你的回合還早得很。就再讓妾身繼續進行一會妾身的回合吧。魔女的回合，這可才剛剛開始啊！！」,「呵呵呵呵呵呵呵呵…，汝这是自掘了个坟墓啊。…右代宫战人…。哇哈哈哈哈哈哈哈哈哈哈哈…！！你的回合还早得很。就再让妾身继续进行一会妾身的回合吧。魔女的回合，这可才刚刚开始啊！！」,"""*cackle*cackle*cackle*cackle*... ci sei davvero cascato. ... Ushiromiya Battler... fuhahahahahahahahahahaha...!! Non è ancora il tuo turno. Permettimi di fare la mia mossa per un altro po'. È appena cominciato, il Turno della Strega!!""","""Kuahahahahahahah... Ti sei scavato la fossa da solo... Battler Ushiromiya... Fuhahahahahahahahahahah...!! Non è ancora il tuo turno. Lasciami proseguire la mia mossa per un altro po'. Il Turno della Strega è appena iniziato!!""","""*cackle*cackle*cackle*cackle*... Kendi mezarını kazdın. ...Ushiromiya Battler... Fuhahahahahahahahahahaha...!! Senin sıran hâlâ gelmedi. Hamlemi biraz daha sürdürmeme izin ver. Daha yeni başladı, Cadı'nın Hamlesi!!"""
,"When they started hearing Battler's snores, the relatives went their separate ways, leaving the parlor and letting Battler sleep in silence. ","When they started hearing Battler's snores, the relatives went their separate ways, leaving the parlor and letting Battler sleep in silence.",[=UP],戦人のいびきが聞こえ出すと、静かに寝かせておこうと、親族たちは次第に客間から散っていった。,[=JP],"Когда храп Баттлера достиг их ушей, родственники разделились и разошлись, оставив Баттлера спать в гостиной в тишине.","Ao começarem a ouvir os roncos de Battler, os parentes seguiram seus caminhos separados, deixando a sala de visitas para que Battler pudesse dormir.",聽到戰人的打鼾聲後，親族們想著讓他安靜睡一會，便一個接一個地離開了客廳。,听到战人的打鼾声后，亲族们想着让他安静睡一会，便一个接一个地离开了客厅。,"Quando cominciarono a sentire Battler russare, i cugini presero strade diverse, lasciando il salotto e lasciando Battler dormire in pace.","Quando i parenti cominciarono a sentire Battler russare, uscirono dal salotto per poi prendere strade diverse, lasciandolo così dormire in pace.","Battler'ın horlamalarını duymaya başladıklarında, akrabalar salondan ayrılarak kendi odalarına çekildiler ve Battler'ın sessizce uyumasına izin verdiler."
,"Even though it had been so lively in the parlor with so many people gathered there, ......when all of them scattered at once and were swallowed up by the vast mansion, it created an eerie silence, with no sound except that of the rain... ","Even though it had been so lively in the parlor with so many people gathered there, ......when all of them scattered at once and were sucked into the vast mansion, it created an eerie silence, with no sound except that of the rain..."," Even though it had been so lively in the parlor with so many people gathered there, ......when all of them scattered at once and were sucked into the vast mansion, it created an eerie silence, with no sound except that of the rain...",あれだけ大勢が客間に集い賑やかだったのに、……広大な屋敷は、一度全員を散り散りに飲み込んでしまうと、風雨の音しか聞こえない不気味な静寂を感じさせるのだった…。,[=JP],"И хотя недавно в гостиной царило оживление, но стоило лишь создававшим его людям разойтись и позволить огромному особняку поглотить себя, воцарилась мрачная тишина, нарушаемая лишь звуком дождя...","Mesmo a sala de visitas sendo um local animado com tantas pessoas reunidas, ......quando todas começaram a se dispersar e foram sugadas pela vasta mansão, um silêncio sombrio se criou, sem quaisquer outros sons exceto o barulho chuva...",方才的客廳明明聚集了那麼多人，好是熱鬧，……可一旦這寬廣的大屋將眾人分批吞沒，便只會剩下陰森森的靜寂，僅僅能聽到風雨之聲…。,方才的客厅明明聚集了那么多人，好是热闹，……可一旦这宽广的大屋将众人分批吞没，便只会剩下阴森森的静寂，仅仅能听到风雨之声…。,"Anche se l'ambiente era stato così vivace nel salotto con così tante persone riunite lì... quando tutti loro se ne erano andati in un sol momento ed erano stati risucchiati dall'enorme villa, si era creato un silenzio lugubre, senza alcun suono eccetto che quello della pioggia...","Nonostante l'atmosfera nel salotto, con tutte le persone lì riunitesi, era stata così vivace... una volta che si dispersero nello stesso momento, venendo poi risucchiati dall'enorme villa, si creò un silenzio lugubre, dove l'unico suono presente era quello della pioggia...","Salonda o kadar çok insan toplanmış olmasına rağmen, ......hepsi bir anda dağılıp uçsuz bucaksız malikanenin içine çekilince, yağmurun sesi dışında hiçbir sesin duyulmadığı ürkütücü bir sessizlik oluştu..."
Ushiromiya Rudolf,"""Nope. I haven't met a person like that even once. Aneki?"" ","""Nope. I've never once met a person like that. ...Aneki?""","""Nope. I haven't met a person like that even once. Aneki?""",「いいや。そんな人間には一度も会ったことはないぜ。…姉貴は。」,「いいや。そんな人間には一度も会ったことはないぜ。…姉貴は」,"""Не‐а. Я ни разу не встречал подобного человека. Анэки?""","""Não. Eu nunca tinha me encontrado com uma pessoa como ela. ...Aneki?""",「沒。像這樣的人我一次都沒碰到過。…大姐呢？」,「没。像这样的人我一次都没碰到过。…大姐呢？」,"""No. Non ho incontrato una persona del genere nemmeno una volta. Eva?""","""No. Non ho mai incontrato una persona del genere... E tu, sorellona?""","""Hayır. Daha önce hiç öyle biriyle karşılaşmadım. ...Ya sen, Aneki?"""
Ushiromiya Eva,"""...I haven't met them. ...Kyrie-san, is that true?"" ","""...I've never met her. ......Kyrie‐san, is that true?""","""...I haven't met them. ......Kyrie-san, is that true?""",「…会ったことなんてないわ。……霧江さん、本当なの？」,[=JP],"""...Я не встречала их. ......Кирие‐сан, это правда?""","""...Eu nunca a conheci. ......Kyrie‐san, isso é verdade?""",「…沒見過。……霧江妹妹，你說的是真的麼？」,「…没见过。……雾江妹妹，你说的是真的么？」,"""... Non ne ho incontrate. ... Kyrie-san, è vero?""","""...Mai incontrata una così... Ne sei sicura, Kirie-san?""","""...Onunla hiç karşılaşmadım. ......Kyrie-san, bu doğru mu?"""
Ushiromiya Kyrie,"""...Even I only greeted her briefly when she came into the entrance hall. She looked like she was a bit over twenty. I told her my name, but she didn't tell me hers. ...She was being guided by Genji-san, and I saw her go up to the second floor."" ","""......Even I only greeted her quickly when she came into the entrance hall. She looked like she was a little over twenty. I told her my name, but she didn't tell me hers. ...She was being guided by Genji‐san, and I saw her go up to the second floor.""","""......Even I only greeted her quickly when she came into the entrance hall. She looked like she was in her twenties. I told her my name, but she didn't tell me hers. ...She was being guided by Genji-san and I saw her go up to the second floor.""",「……私も、ちょっと玄関ホールに出た時に挨拶をしただけです。二十歳ちょっとくらいに見えたわ。私は名乗ったんだけど、彼女は名乗らなかった。…源次さんに案内されて、二階へ上って行くのを見たの。」,「……私も、ちょっと玄関ホールに出た時に挨拶をしただけです。二十歳ちょっとくらいに見えたわ。私は名乗ったんだけど、彼女は名乗らなかった。…源次さんに案内されて、二階へ上って行くのを見たの」,"""......Даже я всего лишь быстро поприветствовала её, когда она вошла в вестибюль. На вид ей было где‐то за двадцать. Я представилась ей, но она не представилась в ответ. ...Её сопровождал Генджи‐сан, и я видела, что она поднялась на второй этаж.""","""......Eu apenas a cumprimentei rapidamente quando ela passou pelo hall de entrada. Ela parecia ter um pouco mais de vinte. Disse a ela meu nome, mas ela não me disse o dela. ...Ela estava acompanhada do Genji‐san, e eu a vi subir para o segundo andar.""",「……我也只是剛到門廳的時候，和她稍微打了聲招呼而已。看起來年紀剛過二十歲左右吧。雖然我向她自報了姓名，但是她卻沒報名字。…我看她被源次帶著路，上了二樓。」,「……我也只是刚到门厅的时候，和她稍微打了声招呼而已。看起来年纪刚过二十岁左右吧。虽然我向她自报了姓名，但是她却没报名字。…我看她被源次带着路，上了二楼。」,"""... Anche se l'ho solo salutata velocemente quando è arrivata nel salone d'ingresso. Sembrava essere sulla ventina d'anni. Le ho detto il mio nome, ma lei non mi ha detto il suo. ... Genji-san le stava facendo da guida e l'ho vista andare al secondo piano.""","""...Io l'ho solo salutata per un attimo, quando era arrivata nel salone d'ingresso. Sembrava essere sulla ventina. Le ho detto il mio nome, ma lei non mi ha detto il suo... Genji-san le stava facendo da cicerone, e l'ho vista salire al primo piano.""","""......Ben bile girişe geldiğinde onu çabucak selamladım. Yirmi yaşın biraz üzerinde görünüyordu. Ona adımı söyledim ama o bana kendi adını söylemedi. ...Genji-san kendisine rehberlik ediyordu ve onu ikinci kata çıkarken gördüm."""
