Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"So, for all eternity, ...no one... would come to save him from this place. ","So, for all eternity, ......no one...would come to save him from this place."," So, for all eternity, ......no one... would come to save him from this place.",　だから、ここに誰かが助けに来ることは、……もう、永遠に、…ない。,だから、ここに誰かが助けに来ることは、……もう、永遠に、…ない。,Поэтому никто...... вовеки... не придёт спасти его.,"Por isso, por toda a eternidade, ......ninguém...viria para salvá‐lo daquele lugar.",所以，來到這裡救他的人，……已經，永遠，…不會再有了。,所以，来到这里救他的人，……已经，永远，…不会再有了。,"Quindi, per tutta l'eternità... nessuno... sarebbe venuto a salvarlo da quel posto."
Kanon,"""That's okay. ......This way, ...I've paid back my debt, {f:5:Beatrice}."" ","""That's okay. .........This way, ......I've paid back my debt. {f:5:Beatrice}.""","""That's okay. .........This way......I've paid back my debt. Beatrice.""",「別にいいさ。………これで、……借りは返したよ。ベアトリーチェ。」,「別にいいさ。………これで、……借りは返したよ。ベアトリーチェ」,"""Ничего. .........Так... я вернул долг. {f:5:Беатриче}.""","""Tudo bem. .........Assim, ......eu pago a minha dívida. {f:5:Beatrice}.""",「沒什麼啊。………這樣，……就跟你兩清了。貝阿朵莉切。」,「没什么啊。………这样，……就跟你两清了。贝阿朵莉切。」,"""Ve bene così. ... In questo modo... ho ripagato il mio debito. Beatrice."""
,"The power of the gold butterfly brooch taught me about love. In the third game, it gave me some quiet time alone with Jessica. ","The power of the gold butterfly brooch taught me about love.{n}In the third game, it gave me some quiet time alone with Jessica.","The power of the gold butterfly brooch taught me about love. In the third game, it gave me some quiet time alone with Jessica.",黄金蝶のブローチの力で恋を教えてくれた。第３のゲームで、朱志香との静かな時間を守ってくれた。,黄金蝶のブローチの力で恋を教えてくれた。{n}第３のゲームで、朱志香との静かな時間を守ってくれた。,Сила золотой броши научила меня любви.{n}В третьей игре она дала мне побыть с Джессикой.,"O poder do broche da borboleta dourada me ensinou sobre o amor.{n}No terceiro jogo, ele me permitiu passar um tempo a sós com a Jessica.",通過黃金蝴蝶胸針的力量，告訴了我什麼是戀愛。{n}在第 3 局遊戲中，讓我和朱志香能夠共度一段寧靜的時光。,通过黄金蝴蝶胸针的力量，告诉了我什么是恋爱。{n}在第 3 局游戏中，让我和朱志香能够共度一段宁静的时光。,"Il potere della spilla a forma di farfalla dorata mi ha insegnato l'amore. Nel terzo gioco, mi fece passare del tempo tranquillo con Jessica."
,"...I get the feeling it did many other small things for me. At any rate, ...I've paid back all of my debts now. Now, all of my debts are... ","......I get the feeling it did many other small things for me.{n}At any rate, ......now I've paid back all of my debts.{n}I owe nothing to anyone, and no one owes anything to me.","......I get the feeling it did many other small things for me. At any rate, ......now I've paid back all of my debts. Now, all of my debts are...",……他にも小さいことがいくつかあった気がする。とにかくもうこれで、……全部貸し借りはなしだ。誰の貸し借りも、もう。,……他にも小さいことがいくつかあった気がする。{n}とにかくもうこれで、……全部貸し借りはなしだ。{n}誰の貸し借りも、もう。,"......По‐моему, она сделала для меня и ещё много чего мелкого.{n}Так или иначе...... теперь мы квиты.{n}Сейчас мой единственный долг...","......Eu sinto que ele ainda fez muitas outras coisas menores por mim.{n}Seja como for, ......agora eu paguei todas as minhas dívidas.{n}Eu não devo nada a ninguém, e ninguém deve nada a mim.",……似乎還有其他很多小事。{n}總之這樣就，……把欠的情全部還清了。{n}已經誰也不虧欠了。,……似乎还有其他很多小事。{n}总之这样就，……把欠的情全部还清了。{n}已经谁也不亏欠了。,"... Ho la sensazione che ha fatto altre piccole cose per me. Ad ogni modo... ora ho ripagato tutti i miei debiti. Ora, tutti i miei debiti sono..."
Kanon,"......That music tape Jessica lent me. ...I never gave that back, did I... ",".........That music tape Jessica lent me. ......I never gave that back, did I...",[=UP],………朱志香が貸してくれた、音楽テープ。……返してないや。,[=JP]," .........Музыкальная кассета, которую дала мне Джессика. ......Я ведь так и не вернул её...",".........Aquela fita cassete que a Jessica me emprestou. ......Eu nunca a devolvi, ou devolvi...?",………從朱志香那裡借的，音樂磁帶。……還沒還啊。,………从朱志香那里借的，音乐磁带。……还没还啊。,"... Quel nastro musicale che Jessica mi prestò. ... Non l'ho mai restituito, già..."
Kanon,"That's okay, isn't it, Jessica...? {n}I liked that one. {n}Can I accept that as a present...? ","That's okay, isn't it, Jessica......?{n}I liked that one.{n}Can I keep it as a present...?"," That's okay, isn't it, Jessica......? {n}I liked that one.{n} Can I accept that as a present...?",いいよね、朱志香……。{n}あれ、気に入ってたんだ。{n}だから、プレゼントにしてもらってもいいかな…。,[=JP],"Ничего страшного, правда, Джессика?..{n} Она мне понравилась.{n}Может, я могу оставить её как подарок?..","Mas tudo bem, certo, Jessica......?{n}Eu gostei dela.{n}Posso ficar com ela, como um presente...?",沒關係的吧，朱志香……。{n}我挺喜歡那盤磁帶的。{n}所以，就當送給我應該也行的吧…。,没关系的吧，朱志香……。{n}我挺喜欢那盘磁带的。{n}所以，就当送给我应该也行的吧…。,"Va bene, vero, Jessica...? {n}Mi piaceva. {n}Posso accettarlo come regalo...?"
Kanon,"...You want me to dub over it and hand it back...? {n}Ha, ...hahahahahaha... {n}............ {n}...... ","......No, but you'll make a copy for me...?{n}Ha......hahahahahaha......{n} .....................{n} .........","......You want me to dub over it and hand it back...? {n}Ha, ......hahahahahaha......{n}............{n}......",……ダビングして渡すからダメ…？{n}は、……はははははは……。{n}…………………。{n}…………。,[=JP],"......Или ты бы хотела, чтобы я продублировал её и вернул?..{n} Ха...... ха‐ха‐ха‐ха‐ха‐ха......{n}............{n} ......",......Quer que eu grave por cima e devolva...?{n}Ha......hahahahahaha......{n} .....................{n} .........,……會另外錄一盤送我的所以不行…？{n}哈、……哈哈哈哈哈哈……。{n}…………………。{n}…………。,……会另外录一盘送我的所以不行…？{n}哈、……哈哈哈哈哈哈……。{n}…………………。{n}…………。,... Volevi che ci registrassi sopra e te lo restituissi...? {n}Ha... hahahahahaha... {n}... {n}...
,"Slowly, ...Kanon's body began to melt... into a cloud of gold butterflies... ","Slowly, ......Kanon's body began to melt......into a cloud of gold butterflies......"," Slowly, ......Kanon's body began to melt......into a cloud of gold butterflies......",　嘉音の体は、……ゆっくりと黄金蝶の群に、……溶けていく……。,嘉音の体は、……ゆっくりと黄金蝶の群に、……溶けていく……。,Медленно...... Канон начал таять...... в облаке золотых бабочек......,"Lentamente, ......o corpo de Kanon foi se dissipando......em uma nuvem de borboletas douradas......",嘉音的身體，……緩緩融於，……黃金蝶群之中……。,嘉音的身体，……缓缓融于，……黄金蝶群之中……。,Lentamente... il corpo di Kanon iniziò a sciogliersi... in una nuvola di farfalle dorate...
,"And, ...after the inside of the cramped, dark closet glittered like a golden planetarium, ...it faded away like the light of fireflies, ...and was painted over by a pitch blackness. ","And, ......after the inside of the cramped, dark closet glittered like a golden planetarium, ......it faded away like the light of fireflies, ......and was painted over with a pitch blackness."," And, ......after the inside of the cramped, dark closet glittered like a golden planetarium, ......it faded away like the light of fireflies, ......and was painted over with a pitch blackness.",そして、……狭く暗いクローゼットの内側に、黄金に輝く小さなプラネタリウムを見せた後、……蛍の光が消えるように、儚く消えて、……漆黒の闇に塗り潰されて消えた。,[=JP],"И...... после того как тесный, тёмный шкаф изнутри сверкнул как золотой планетарий...... он исчез подобно свету светлячков...... и был закрашен кромешной тьмой.","E, ......depois que o interior daquele escuro e apertado closet reluziu como um planetário dourado, ......ele desapareceu como a luz dos vaga‐lumes, ......e novamente o interior foi pintado pela completa escuridão.",然後，……狹窄幽暗的衣櫃內側，出現了天象儀似的閃著黃金色光芒的小小紋樣，……接著如同螢火虫的光芒逐漸黯淡一樣，悄然隱去，……融入一片漆黑之中，消失了。,然后，……狭窄幽暗的衣柜内侧，出现了天象仪似的闪着黄金色光芒的小小纹样，……接着如同萤火虫的光芒逐渐黯淡一样，悄然隐去，……融入一片漆黑之中，消失了。,E... dopo che l'interno del buio e angusto armadio brillò come un planetario dorato... scomparì come il fuoco delle lucciole... e fu ridipinto con un'oscurità nero pece.
,......For all eternity... ,...............For all eternity.........,............For all eternity......,……………永遠に………。,[=JP],............Навечно......,...............Para todo o sempre.........,……………永遠地………。,……………永远地………。,... Per tutta l'eternità...
,"In the cathedral, the goat attendants...were all jostling around either side of the red carpet. ","In the cathedral, the goat attendees.........were all jostling around either side of the red carpet."," In the cathedral, the goat attendants......were all jostling around either side of the red carpet.",大聖堂には、山羊の参列者たちが、………赤い絨毯を挟んでひしめいていた。,[=JP],Козлорогие гости собора...... толкались по обе стороны красной ковровой дорожки.,"Na catedral, as cabras.........estavam todas se empurrando ao redor do tapete vermelho.",大聖堂內，觀禮的山羊們，………團團圍在紅地毯兩側。,大圣堂内，观礼的山羊们，………团团围在红地毯两侧。,"Nella cattedrale, i servi caproni... si stavano tutti spintonando da entrambe le parti del tappeto rosso."
,"On the red carpet, standing across from each other, ...were Beato and Erika. ","On the red carpet, .........standing across from each other, ......were Beato and Erika."," On the red carpet, standing across from each other, ......were Beato and Erika.",　赤絨毯の上には、………向こうと、こちらで、……ベアトとヱリカが対峙している。,赤絨毯の上には、………向こうと、こちらで、……ベアトとヱリカが対峙している。,На ней......... друг напротив друга...... стояли Беато и Эрика.,"Sobre o tapete vermelho, .........diante uma da outra, ......estavam Beato e Erika.",紅地毯上，………彼端，和這一端，……貝阿朵和繪梨花正互相對峙。,红地毯上，………彼端，和这一端，……贝阿朵和绘梨花正互相对峙。,"Sul tappeto rosso, in piedi una di fronte all'altra... c'erano Beato ed Erika."
,In their hands...were the pistols given to them by Zepar and Furfur. ,In their hands......were the dueling pistols given to them by Zepar and Furfur., In their hands......were the pistols given to them by Zepar and Furfur.,その手には、……ゼパルとフルフルより与えられた、決闘用のピストルが。,[=JP],"У них в руках...... были пистолеты, которые им дали Зепар и Фурфур.",Em suas mãos......pistolas de duelo entregues por Zepar e Furfur.,她們手中，……握著賽帕爾和芙爾芙爾給她們的決鬥手槍。,她们手中，……握着赛帕尔和芙尔芙尔给她们的决斗手枪。,Nelle loro mani... c'erano le pistole date loro da Zepar e Furfur.
Furudo Erika,"""Flintlocks, are they? How old-fashioned."" ","""Flintlocks, are they? How old‐fashioned.""","""Flintlocks, are they? How old-fashioned.""",「フリントロック式ですか。また古風な。」,「フリントロック式ですか。また古風な」,"""Кремнёвые? Как старомодно.""","""São pederneiras? Que fora de moda.""",「燧發式嗎？又是這麼古老的東西。」,「燧发式吗？又是这么古老的东西。」,"""A pietra focaia, eh? Che antiquato."""
{f:5:Beatrice},"""Pay it no mind. Demons are very particular about style."" ","""Pay it no mind. Demons are very particular about style.""",[=UP],「気にするな。悪魔というのは様式美に拘るものでな。」,「気にするな。悪魔というのは様式美に拘るものでな」,"""Не забивай голову. У демонов очень специфичный стиль.""","""Ignore. Demônios possuem um gosto bem peculiar.""",「不要介意。惡魔就是很拘泥於形式美的吶。」,「不要介意。恶魔就是很拘泥于形式美的呐。」,"""Non preoccupartene. I demoni hanno uno stile molto particolare."""
,"Its form was similar to an actual old-fashioned gun, but this was, of course, a demon's gun. ","Its form was similar to an actual old‐fashioned gun, but this was, of course, a demon's gun.","Its form was similar to an actual old-fashioned gun, but this was, of course, a demon's gun.",形こそ実在の古風な銃に酷似するが、それはもちろん、悪魔の銃。,[=JP],"По форме они напоминали старомодные пистолеты, но всё же это пистолеты демонов.","Sua forma era realmente similar a uma pistola antiquada, mas esta eram, obviamente, pistolas demoníacas.",雖然外形酷似真實的古老火槍，但那理所當然是惡魔的槍。,虽然外形酷似真实的古老火枪，但那理所当然是恶魔的枪。,"La sua forma era simile ad una reale pistola antiquata, ma quella era, ovviamente, la pistola di un demone."
,This wasn't a gun that would propel a lead bullet with an explosion caused by gunpowder. ,This wasn't a gun that would propel a lead bullet with an explosion caused by gunpowder., This wasn't a gun that would propel a lead bullet with an explosion caused by gunpowder.,火薬を詰めて火花で鉛弾を飛ばす銃ではない。,[=JP],Они не стреляли свинцовыми пулями со взрывом пороха.,"Não era uma arma que iria propelir uma bala de chumbo, resultante de uma explosão ocasionada pela pólvora.",並不是裝進火藥，打出火花，射出鉛彈的槍。,并不是装进火药，打出火花，射出铅弹的枪。,Non era una pistola che avrebbe sparato un proiettile di piombo con un'esplosione causata da polvere da sparo.
,"...Like the pistols used in the duel between Shannon and Kanon, whose bullets had contained a magic that would always kill, these pistols also had bullets that were not made of lead... ","......Like the pistols used in the duel between Shannon and Kanon, whose bullets had contained a magic that would always kill, these pistols also had bullets that were not made of lead...",[=UP],……紗音と嘉音の決闘では、必殺の魔法が詰められたように、彼女らの決闘でも、鉛でない弾を詰める…。,[=JP],"......Как пистолеты из дуэли Шаннон и Канона, чьи магические пули убили бы в любом случае, в этих тоже были пули не из свинца...","......Assim como as pistolas usadas entre Shannon e Kanon, as quais a munição continha uma magia imbuída, para quem sempre matassem, estas pistolas também possuíam balas que não eram feitas de chumbo...",……如同在紗音和嘉音的決鬥中，子彈注入了必死的魔法一般，在她們的決鬥中，所用的子彈也並非鉛彈…。,……如同在纱音和嘉音的决斗中，子弹注入了必死的魔法一般，在她们的决斗中，所用的子弹也并非铅弹…。,"... Come le pistole usate nel duello tra Shannon e Kanon, i cui proiettili contenevano una magia che avrebbe ucciso sempre, anche quelle pistole avevano dei proiettili che non erano fatti di piombo..."
{f:5:Virgilia},"""...Beato..."" ","""......Beato......""",[=UP],「……ベアト……。」,「……ベアト……」,"""......Беато......""",[=UP],「……貝阿朵……」,「……贝阿朵……」,"""... Beato..."""
Gaap,"""There's no need to worry. She'll win easily, and you'll have to deal with her insults again, Lia."" ","""There's no need to worry. She'll win easily, and you'll have to deal with her insults again, Lia.""",[=UP],「心配の必要はないわよ。あっさり勝って、またリーアは悪態の日々だわ。」,「心配の必要はないわよ。あっさり勝って、またリーアは悪態の日々だわ」,"""Не о чем беспокоиться. Она легко победит, и ты снова будешь выслушивать её оскорбления, Лия.""","""Não há mais por que se preocupar. Ela vencerá facilmente, e você vai ter que lidar com seus insultos mais uma vez, Lia.""",「不需要擔心哦。她會輕鬆取勝，而你往後也又有得受了，莉～亞。」,「不需要担心哦。她会轻松取胜，而你往后也又有得受了，莉～亚。」,"""Non c'è bisogno di preoccuparti. Vincerà facilmente, e dovrai avere a che fare ancora con i suoi insulti, Lia."""
Ronove,"""When this match is over, we should ask to be paid every now and then. ...After the fight ends, perhaps the occasional trip down to the Caribbean would be satisfactory."" ","""When this match is over, we should ask to be paid every now and then. ......When the fight is finished with, I would like to take a trip down to the Caribbean sometime.""",[=UP],「この勝負が終わりましたら、たまには有給を申請してみましょう。……私、この戦いが終わったら、たまにはぶらりとカリブの方へ船旅にでも。」,「この勝負が終わりましたら、たまには有給を申請してみましょう。……私、この戦いが終わったら、たまにはぶらりとカリブの方へ船旅にでも」,"""С концом этого поединка придёт время расплачиваться. ......Когда битва закончится, я бы хотел на время отправиться в путешествие по Вест‐Индии.""","""Quando esta disputa chegar ao fim, rotineiramente teremos que fazer requerimentos pedindo nosso pagamento. ......Quando esta luta acabar, eu gostaria de tirar férias no Caribe de vez em quando.""",「這場決戰結束以後，偶爾也申請一下帶薪休假吧。……這場戰鬥結束以後，我也去享受一下加勒比海悠閑的海上之旅吧。」,「这场决战结束以后，偶尔也申请一下带薪休假吧。……这场战斗结束以后，我也去享受一下加勒比海悠闲的海上之旅吧。」,"""Quando questa sfida sarà finita, dovremmo chiedere di essere pagati ogni tanto. ... Quando sarà finita la lotta, mi piacerebbe fare un viaggio ai Caraibi per un po'."""
{f:5:Beatrice},"""Enough talk about ""when the fight is over""... That's an ill omen before a duel."" ","""Enough talk about ""when the fight is over""... That's an ill omen before a duel.""","""Enough talk about 'when the fight is over'... That's an ill-omen before a duel.""",「この勝負が終わったらーは、やめとけって…。決闘前に縁起でもないわっ。」,「この勝負が終わったらーは、やめとけって…。決闘前に縁起でもないわっ」,"""Хватит говорить 'А когда битва закончится'... Перед дуэлью это дурной знак.""","""Chega de falar ""quando esta luta acabar""... Dizer isso antes do duelo traz má sorte.""",「別說什麼這場勝負結束之後怎麼怎麼樣了…。決鬥之前說這種話不吉利啊。」,「别说什么这场胜负结束之后怎么怎么样了…。决斗之前说这种话不吉利啊。」,"""Basta dire ‘quando sarà finita la lotta’... porta sfortuna prima di un duello."""
{f:5:Virgilia},"""Beato! Take this seriously!! This is no time to be standing around laughing!"" ","""Beato! Take this seriously!! This is no time to be standing around laughing!""",[=UP],「ベアト！　緊張感を持って！！　へらへら笑ってる場合じゃありませんッ。」,「ベアト！　緊張感を持って！！　へらへら笑ってる場合じゃありませんッ」,"""Беато! Будь серьёзнее! Сейчас не время смеяться!""","""Beato! Leve isto a sério!! Não é hora de ficar brincando assim!""",「貝阿朵！認真點！！現在可不是該傻笑的時候。」,「贝阿朵！认真点！！现在可不是该傻笑的时候。」,"""Beato! Sii seria!! Non è il momento di ridere!"""
Gaap,"""Why is Riiche relaxed and Lia tense? ","""Why is Riiche relaxed and Lia tense? You two...""",[=ST],「何でリーチェがリラックスしてて、リーアが緊張してんのよ。もう。」,「何でリーチェがリラックスしてて、リーアが緊張してんのよ。もう」,"""Почему Риче расслаблена, а Лия напряжена?""","""Por que a Riiche está relaxada e a Lia está tensa? Poxa...""",「為什麼莉～切這麼輕鬆，莉～亞倒很緊張啊。真是的。」,「为什么莉～切这么轻松，莉～亚倒很紧张啊。真是的。」,"""Perché Riiche è rilassata e Lia tesa? Dai."""
Mammon,"Come on."" ","""All together...!""","Come on.""",「せーのッ！」,「せーの！」,"""Ладно вам.""","""Todas juntas...!""",「一起來！」,「一起来！」,"""Due, uno..."""
,"""""""{f:5:Beatrice}-sama, you can do it!!"""""" ","""""""{f:5:Beatrice}‐sama, you can do it!!""""""","""""""Beatrice-sama, you can do it!!""""""",「「「ベアトリーチェさまぁ、しっかりー！！」」」,[=JP],"""""""Госпожа {f:5:Беатриче}, вы справитесь!!!""""""","""""""{f:5:Beatrice}‐sama, você consegue!!""""""",「「「貝阿朵莉切夫人，加油——！！」」」,「「「贝阿朵莉切夫人，加油——！！」」」,"""""""Beatrice-sama, può farcela!!"""""""
Belphegor,"""...{f:5:Beatrice}-sama is at a disadvantage in this duel."" ","""......{f:5:Beatrice}‐sama is at a disadvantage in this duel.""","""......Beatrice-sama is at a disadvantage in this duel.""",「……ベアトリーチェさまに不利な一騎打ちだ。」,「……ベアトリーチェさまに不利な一騎打ちだ」,"""......На этой дуэли она в невыгодном положении.""","""......A {f:5:Beatrice}‐sama está em desvantagem neste duelo.""",「……對貝阿朵莉切夫人來說這場單挑很不利。」,「……对贝阿朵莉切夫人来说这场单挑很不利。」,"""... Beatrice-sama è svantaggiata in questo duello."""
Lucifer,"""Why...?!"" ","""Why...?!""",[=UP],「どうして…！」,[=JP],"""Почему?!""","""Por quê...?!""",「為什麼…！」,「为什么…！」,"""Perché...?!"""
Leviathan,"""...Normally, witches are able to use strength in numbers to achieve victory. However, since the game has been suspended, she has nothing on her side except ""the riddle of Battler-sama's guest room""."" ","""......Normally, a witch can put up a fight by piling mystery upon mystery. However, since the game has been suspended, she has nothing on her side except the mystery of Battler‐sama's guest room.""","""......Normally, witches can win by numbers. However, since the game has been suspended, she has nothing on her side except 'the riddle of Battler-sama's guest room.""",「……本来、魔女は手数で勝負できる。ところが、ゲームが中断されたため、手持ちは、“戦人さまの客室の謎”くらいしかないのよ。」,「……本来、魔女は手数で勝負できる。ところが、ゲームが中断されたため、手持ちは、“戦人さまの客室の謎”くらいしかないのよ」,"""......Обычно ведьмы могут победить количеством. Но, поскольку игра приостановлена, в её распоряжении есть только загадка гостевой комнаты господина Баттлера.""","""......Normalmente, uma bruxa pode lutar empilhando mistério em cima de mistério. Mas, como o jogo foi suspenso, ela não tem nada ao seu lado além do mistério do quarto de hóspedes do Battler‐sama.""",「……本來，魔女可以通過下棋步數來決勝負。但是，因為遊戲已經中斷，現在手上的棋子，就只有“戰人陛下的客房之謎”哦。」,「……本来，魔女可以通过下棋步数来决胜负。但是，因为游戏已经中断，现在手上的棋子，就只有“战人陛下的客房之谜”哦。」,"""... Normalmente, le streghe possono vincere per via della quantità. Tuttavia, dato che questo gioco è stato sospeso, lei non ha niente dalla sua parte eccetto 'l'enigma della stanza degli ospiti di Battler-sama."""
Satan,"""If Erika can just strike a blue wedge through that one riddle, it'll mean she's solved everything!!"" ","""If Erika can just strike a blue wedge through that one mystery, it'll mean that she's solved everything!!""","""If Erika can just strike a blue wedge through that one riddle, it'll mean that she's solved everything!!""",「ヱリカはその謎だけ青き楔で穿てば、全ての謎を解明したことになってしまう！！」,[=JP],"""Пробив одну эту загадку синим клином, Эрика разгадает всё!""","""Se a Erika conseguir atingir uma única cunha azul nesse mistério, será o mesmo que resolver tudo!!""",「如果繪梨花以藍楔刺穿了這一個謎團，所有的謎團就都會被解開！！」,「如果绘梨花以蓝楔刺穿了这一个谜团，所有的谜团就都会被解开！！」,"""Se Erika riuscisse a sferrare una lancia blu attraverso quell'unico enigma, significherebbe che lei ha risolto tutto!!"""
Lucifer,"""They can win. ...I believe in {f:5:Beatrice}-sama... ...and Battler-sama, ...our two masters...!"" ","""We can win. ......I believe in {f:5:Beatrice}‐sama......and Battler‐sama, ......our two masters...!""","""They can win. ......I believe in Beatrice-sama......and Battler-sama......our two masters...!""",「勝てるわよ。……ベアトリーチェさまと、……戦人さまの、……我らが二人の主を、私は信じる…！」,[=JP],"""Они могут победить. ......Я верю в госпожу {f:5:Беатриче}......и в господина Баттлера...... двух наших господ!..""","""Nós podemos vencer. ......Eu acredito na {f:5:Beatrice}‐sama......e no Battler‐sama, ......nossos mestres...!""",「能贏的哦。……貝阿朵莉切夫人，……和戰人陛下，……我們的兩位主人，我相信他們…！」,「能赢的哦。……贝阿朵莉切夫人，……和战人陛下，……我们的两位主人，我相信他们…！」,"""Possono vincere. ... Io credo in Beatrice-sama... e in Battler-sama... i nostri due padroni...!"""
Dlanor,"""...Did you call {f:5:me}?"" ","""......Did you call {f:5:me}?""","""......Did you call ME?""",「……お呼びデスカ。」,「……お呼びデスカ」,"""......Вы {f:5:меня} звали?""","""......Você me {f:5:chamou}?""",「……叫我嗎？」,「……叫我吗？」,"""... Mi ha CHIAMATO?"""
Furudo Erika,"""Thanks."" ","""Thanks.""",[=UP],「ありがと。」,「ありがと」,"""Спасибо.""","""Obrigada.""",「謝謝。」,「谢谢。」,"""Grazie."""
Dlanor,"""...?"" ","""......?""",[=UP],「……？」,[=JP],[=UP],[=UP],[=JP],[=JP],"""...?"""
Furudo Erika,"""For once, ...it feels as though our chances of winning are 50/50. So I'd like to thank you beforehand."" ","""For once, ......it feels as though our chances for winning are fifty‐fifty. So I'd like to thank you beforehand.""","""For once, ......it feels as though our chances for winning are 50/50. So I'd like to thank you beforehand.""",「珍しく。……勝ちも負けも五分五分だと思ってます。だから先にお礼を言っときます。」,「珍しく。……勝ちも負けも五分五分だと思ってます。だから先にお礼を言っときます」,"""На этот раз...... наши шансы на победу 50 на 50, поэтому я хочу поблагодарить тебя заранее.""","""Que raro, ......sinto como se nossas chances de vitória fosse 50/50. Por isso, gostaria de agradecer de antemão.""",「這次比較少見。……我覺得勝負的概率是一半一半。所以我先謝謝你。」,「这次比较少见。……我觉得胜负的概率是一半一半。所以我先谢谢你。」,"""Per una volta... ho la sensazione che le nostre possibilità di vittoria siano 50/50. Quindi preferirei ringraziarti prima."""
Dlanor,"""It is simply my {f:5:job}. There is no need to thank {f:5:me}."" ","""It is simply my {f:5:job}. There is no need to thank {f:5:me}.""","""It is simply my JOB. There is no need to thank ME.""",「全て職務デス。感謝の必要はありマセン。」,「全て職務デス。感謝の必要はありマセン」,"""Я всего лишь делаю свою {f:5:работу}. {f:5:Меня} не нужно благодарить.""","""É simplesmente o meu {f:5:trabalho}. Não é necessário me {f:5:agradecer}.""",「都是我的工作。沒有必要感謝我。」,「都是我的工作。没有必要感谢我。」,"""È semplicemente il mio COMPITO. Non c'è bisogno che lei mi RINGRAZI."""
Furudo Erika,"""...... ...In the last game, ...when you protected me after I lost pathetically, ...I was happy. ","""........................... ......In the last game, ......when you protected me after my pathetic defeat, ......I was touched.""","""..................In the last game, ......when you protected me after I lost pathetically, ......I was happy.",「………………………。……あんたが前回のゲームの時。……私がボロクソに負けたのに庇ってくれた時。……嬉しかった。,「………………………。……あんたが前回のゲームの時。……私がボロクソに負けたのに庇ってくれた時。……嬉しかった」,"""..................В прошлой игре...... когда ты защитила меня после моего позорного поражения...... я была счастлива.""","""........................... ......No último jogo, ......quando você me protegeu após a minha patética derrota, ......eu fiquei comovida.""",「………………………。……你在上一局遊戲的時候。……我一敗塗地的時候還袒護我。……我很開心。」,「………………………。……你在上一局游戏的时候。……我一败涂地的时候还袒护我。……我很开心。」,"""... Nell'ultimo gioco... quando mia hai protetto dopo che io ho perso pateticamente... ero felice."
Furudo Erika,"That was the first time in my life that anyone has ever protected me. ...Even my master has never done so. All she has given me is a way to cancel out my pain by exposing the truth of others, so that everyone ends up hurting each other."" ","""That was the first time in my life that anyone had ever protected me. ......Even my master has never done so. All she gave me was a way to negate the pain of naked truth by laying bare the truths of others...and causing them just as much pain."""," That was the first time in my life that anyone has ever protected me. ......Even my master has never done so. All she has given me is a way to negate my pain by exposing the truth to others and causing them just as much pain.""",私、生まれてから誰かに庇われたのって、あれが初めてだった。……我が主にさえ、私は庇われたことがない。私が主に与えられたのは、……暴かれた真実には、暴き返すことで自分の痛みを打ち消すという、傷つけ合いの仕方だけでした。」,「私、生まれてから誰かに庇われたのって、あれが初めてだった。……我が主にさえ、私は庇われたことがない。私が主に与えられたのは、……暴かれた真実には、暴き返すことで自分の痛みを打ち消すという、傷つけ合いの仕方だけでした」,"""Впервые за всю мою жизнь кто‐то защитил меня. ......Даже моя госпожа никогда так не делала. Она лишь дала мне способ свести на нет мою боль, раскрывая правду других и заставляя их так же страдать.""","""Foi a primeira vez em toda a minha vida que alguém me protegeu. ......Nem mesmo minha mentora nunca fez isso. Tudo o que ela fez foi me dar uma maneira de negar a dor da verdade nua ao expor a verdade dos outros...e causar a eles tanta dor quanto.""",「自從出生以來，有人袒護我，那還是第一次。……就連主人也從沒為我說過話。我從主人那裡得到的，……就只有被別人揭露了真相，就反過來揭露別人的真相這種互相傷害的辦法，以此抵消自己的痛苦。」,「自从出生以来，有人袒护我，那还是第一次。……就连主人也从没为我说过话。我从主人那里得到的，……就只有被别人揭露了真相，就反过来揭露别人的真相这种互相伤害的办法，以此抵消自己的痛苦。」,"Quella era la prima volta nella mia vita che qualcuno mi proteggeva. {n}Persino la mia padrona non l'aveva mai fatto. Tutto ciò che lei mi ha dato è un modo di negare il mio dolore rivelando la verità agli altri e causando loro altrettanto dolore."""
