Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya Eva,""".................."" ",""".................................""",""".....................""",「……………………………。」,「……………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
,Eva and the others were painfully aware of how reckless it would be to try and see Kinzo when he was in a bad mood. ,Eva and the others were painfully aware of how reckless it would be...to try to see Kinzo knowing that he was in a bad mood.,Eva and the others were painfully aware of how reckless it would be to try and see Kinzo when he was in a bad mood.,金蔵が不機嫌と知って、わざわざ顔を拝みに行くのがどれだけ命知らずなことか、絵羽たちは骨身に沁みてよく理解している。,[=JP],"Ева и другие прекрасно понимали, как опрометчиво пробиваться к Кинзо, когда он в плохом настроении.","Eva, assim como os outros irmãos, estavam dolorosamente cientes do quão imprudente seria...tentar ver Kinzo, sabendo que ele estava de mau humor.",明知金藏不高興，還硬要去見他，這是多麼不要命的行為，繪羽等人是深入骨髓地清楚得不得了。,明知金藏不高兴，还硬要去见他，这是多么不要命的行为，绘羽等人是深入骨髓地清楚得不得了。,Eva e gli altri erano dolorosamente consapevoli di quanto sarebbe stato spericolato... provare a vedere Kinzo quando era di cattivo umore.
,"So, during last year's family conference, once they heard about Kinzo getting into a terrible mood, they never made an attempt to contact him. ","So ever since hearing about Kinzo getting into a terrible mood during last year's family conference, they had never actively tried to contact him."," So, during last year's family conference, the whole time after they heard about Kinzo getting into a terrible mood, they never actively tried to contact him.",だからこそ、去年の親族会議で金蔵が機嫌を猛烈に悪くしたと聞いて以降、金蔵と積極的にコンタクトを取ろうとはしなかった。,[=JP],"Поэтому, когда на семейном собрании прошлого года все услышали о его ужасном настроении, никто даже не пытался связаться с ним.","Por isso, só de ouvirem que Kinzo estava com um humor terrível durante a última conferência familiar, isso já fez com que eles nem tentassem fazer contato com ele.",正因如此，所以才在去年親族會議上，聽說金藏大大壞了心情後，就不去積極試圖接觸金藏了。,正因如此，所以才在去年亲族会议上，听说金藏大大坏了心情后，就不去积极试图接触金藏了。,"Così, durante la riunione familiare dell'anno prima, sin da quando avevano sentito che Kinzo era di un umore orrendo, non provarono mai a contattarlo direttamente."
,"That was why, to this very day, they hadn't found it suspicious that Kinzo had never appeared... ","That was why, until this very day, it hadn't occurred to them to find it suspicious that Kinzo never showed himself......"," That's why, to this very day, they hadn't found it suspicious that Kinzo hadn't shown himself once......",だから、今日の今日まで、一度も姿を現さなかった金蔵を不審に思いはしなかった……。,[=JP],"Вот почему они до сего дня не считали подозрительным то, что сам Кинзо ни разу не показался......","Por isso que, até este dia, não havia passado na cabeça deles o quão suspeito era Kinzo nunca ter aparecido......",所以，在今天這天前沒去想過，一次都未現身的金藏有蹊蹺……。,所以，在今天这天前没去想过，一次都未现身的金藏有蹊跷……。,"Ecco perché, fino a quel giorno, non avevano trovato sospetto il fatto che Kinzo non si fosse fatto vedere nemmeno una volta..."
Ushiromiya Eva,"""...It certainly is worth suspecting, but I wonder if Nii-san really would do something as appalling as hiding Father's death... ...For all his pride, that man has a coward's side to him. Would he really make such a once-in-a-lifetime bet...?"" ","""......It definitely is something we should suspect... But I wonder if Nii‐san really would do something as appalling as hiding Father's death... ......For all his pride, that man has a coward's side to him. Would he really make such a once‐in‐a‐lifetime bet......?""","""......It definitely is something we should suspect... But I wonder if Nii-san really would do something as appalling as hiding Father's death.........For all his pride, that man has a coward's side to him. Would he really make such a once-in-a-lifetime bet......?""",「……確かに、疑ってみる価値はあるわね…。でも、本当に兄さんがお父様の死を隠すなんて大それたことをするかしら…。……傲慢なくせに、おかしなところで小心な人よ。そんな一世一代の大博打を、本当にするかしら……。」,「……確かに、疑ってみる価値はあるわね…。でも、本当に兄さんがお父様の死を隠すなんて大それたことをするかしら…。……傲慢なくせに、おかしなところで小心な人よ。そんな一世一代の大博打を、本当にするかしら……」,"""Над этим действительно стоит задуматься... Вот только решился бы брат на нечто настолько отталкивающее, как сокрытие смерти отца... ......Несмотря на всю свою гордость, он ещё и трус. Сделал бы он такую опасную ставку?..""","""......É algo que nós definitivamente devemos suspeitar... Mas eu ainda me pergunto se o nii‐san realmente faria algo tão aterrador quanto esconder a morte do pai... ......Apesar de todo aquele orgulho, ele tem um lado bem covarde. Ele realmente apostaria em uma oportunidade única dessas......?""",「……的確，是值得懷疑一下呢…。但是，哥敢撒出藏住爸死訊的彌天大謊嗎…？……他可是個明明傲慢，卻又在莫名其妙之處畏首畏尾的人喲。他真敢做出，這種一輩子一次的大賭博……？」,「……的确，是值得怀疑一下呢…。但是，哥敢撒出藏住爸死讯的弥天大谎吗…？……他可是个明明傲慢，却又在莫名其妙之处畏首畏尾的人哟。他真敢做出，这种一辈子一次的大赌博……？」,"""... È sicuramente qualcosa di cui dovremmo sospettare... ma mi chiedo se Nii-san farebbe davvero qualcosa di così terrificante come nascondere la morte di nostro Padre... nonostante tutto il suo orgoglio, quell'uomo ha un lato codardo. Farebbe davvero una scommessa tale, fattibile solo una volta nella vita...?"""
Ushiromiya Hideyoshi,"""Either way, it'd probably be a good idea to make sure we get a chance to meet with Father durin' this year's conference."" ","""In any event, it'd probably be a good idea to make sure we get a chance to meet with Father during this year's conference.""",[=UP],「いずれにせよ、今年の会議では、きっちりお父さんのご尊顔を拝謁した方がええやろな。」,「いずれにせよ、今年の会議では、きっちりお父さんのご尊顔を拝謁した方がええやろな」,"""Во всяком случае, неплохо будет на собрании этого года обязательно встретиться с отцом с глазу на глаз.""","""Seja como for, acredito que é uma boa ideia tentarmos encontrar o pai durante a conferência familiar deste ano.""",「不管咋樣，今年的親族會議，是得好好拜見下爸的尊容為好吶。」,「不管咋样，今年的亲族会议，是得好好拜见下爸的尊容为好呐。」,"""Ad ogni modo, forse sarebbe una buona idea assicurarsi di avere una possibilità di incontrare nostro Padre durante la riunione di quest'anno."""
Ushiromiya Rudolf,"""...The rumors are really bad. Sounds like Aniki's business is failing even worse than we'd imagined. Like he's taken massive losses, and he's giving it all he's got just to try and cover it up."" ","""......They're extremely bad rumors. It seems that Aniki's businesses are failing even worse than we'd imagined. It looks like he's had massive losses and is giving it everything he's got just to try and cover up that fact.""",[=UP],「……非常に良くない噂さ。どうやら兄貴の事業は、俺たちの想像を超えて手酷く失敗してるらしい。相当の損失を抱えてて、表向きを取り繕うだけで精一杯らしい。」,「……非常に良くない噂さ。どうやら兄貴の事業は、俺たちの想像を超えて手酷く失敗してるらしい。相当の損失を抱えてて、表向きを取り繕うだけで精一杯らしい」,"""......О них ходят крайне плохие слухи. Судя по всему, бизнес брата провалился даже глубже, чем мы думали. Он понёс огромные убытки и делает всё возможное, чтобы это скрыть.""","""......Parece que a situação dele está péssima. Os negócios do aniki aparentam estar em uma queda livre pior do que imaginávamos. Parece que ele teve grandes perdas e agora está dando tudo de si para tentar omitir esse fato.""",「……有個非常不好的傳聞。大哥的事業，貌似超出我們想像的淒慘失敗。好像蒙受了相當大的損失，光是對外掩飾就用盡全力了。」,「……有个非常不好的传闻。大哥的事业，貌似超出我们想象的凄惨失败。好像蒙受了相当大的损失，光是对外掩饰就用尽全力了。」,"""... Sono dicerie estremamente brutte. Sembra che gli affari di Aniki stiano fallendo ancora più miseramente di quanto avessimo immaginato. Sembra che abbia avuto delle gigantesche perdite e che stia dando il meglio di sé per provare a nascondere questo fatto."""
Ushiromiya Kyrie,"""That'll make it very difficult to borrow money from him."" ","""In that case, it would be very difficult to borrow money from Krauss‐san.""","""In that case, it would be very difficult to borrow money from Krauss-san.""",「つまり、蔵臼さんからお金を借りるのはとても難しいことというわけね。」,「つまり、蔵臼さんからお金を借りるのはとても難しいことというわけね」,"""Тогда у Краусса будет сложно занять деньги.""","""Se é esse o caso, vai ser bem difícil conseguir algum dinheiro emprestado do Krauss‐san.""",「也就是說，要從藏臼哥那借錢，是非常地困難嘍。」,「也就是说，要从藏臼哥那借钱，是非常地困难喽。」,"""In questo caso, sarebbe molto difficile prendere in prestito soldi da Krauss-san."""
Ushiromiya Rudolf,"""Yeah, I could cry."" ","""Yeah. I could almost cry.""",[=UP],「あぁ。泣けてくらぁ。」,「あぁ。泣けてくらぁ」,"""Да, аж плакать хочется.""","""Sim, dá até vontade de chorar.""",「是啊。我都想哭了。」,[=CHT],"""Già. Mi viene da piangere."""
Ushiromiya Kyrie,"""......Wouldn't being in financial stress also weaken Krauss-san's position in certain ways?"" ","""............So, would being in financial distress give Krauss‐san some kind of weakness?""",""".........So, would being in financial distress give Krauss-san some kind of weakness?""",「…………蔵臼さんにとって、経済的に困窮していることは、ある種の弱みにはならないの？」,[=JP],""".........И, финансовый кризис даёт Крауссу какую‐нибудь слабость?""","""............Então, teria esse desastre financeiro dado ao Krauss‐san algum tipo de fraqueza?""",「…………對藏臼哥來說，經濟窘迫這一點，能否算是某種把柄呢？」,「…………对藏臼哥来说，经济窘迫这一点，能否算是某种把柄呢？」,"""... Quindi, l'essere in disgrazie finanziarie darebbe a Krauss-san qualche tipo di debolezza?"""
Ushiromiya Rudolf,"""Weaken his position? ...Well, investors tend to have a keen eye. If they hear that he's actually low on funds, they won't wanna have anything to do with him."" ","""A weakness? .........Well, investors tend to have a keen eye. If they were to hear that Aniki is actually low on funds, no one would give him the time of day.""","""A weakness? .........Well, investors tend to have a keen eye. If they were to hear that Krauss is actually low on funds, none would want to have anything to do with him.""",「弱み？　………そりゃ、投資家は肥えてるから投資家なんだぜ。実は金欠だなんてことになったら、誰も見向きもしねぇ。」,「弱み？　………そりゃ、投資家は肥えてるから投資家なんだぜ。実は金欠だなんてことになったら、誰も見向きもしねぇ」,"""Слабость? .........Ну, инвесторы обычно остры на глаз. Если они услышат, что у Краусса на самом деле мало средств, никто не захочет иметь с ним никаких дел.""","""Uma fraqueza? .........Bem, os investidores costumam ter um olhar aguçado.{n}Se ficarem sabendo que o aniki está sem fundos, ninguém vai dar a menor atenção a ele.""",「把柄？………這個嘛，投資家是因為有大把的錢，所以才叫投資家。要是其實沒錢，那誰都不會予以理睬的。」,「把柄？………这个嘛，投资家是因为有大把的钱，所以才叫投资家。要是其实没钱，那谁都不会予以理睬的。」,"""Una debolezza? ... Beh, gli investitori tendono ad avere un occhio vigile. {n}Se scoprissero che in realtà Krauss ha pochi fondi, nessuno di questi vorrebbe avere a che fare con lui."""
Ushiromiya Kyrie,"""I guess trust is the most important part of that business. ............"" ","""I guess trust is the most important part of that business. ..................""","""I guess trust is the most important part of that business. ...............""",「信用第一の世界なのね。………………。」,「信用第一の世界なのね。………………」,"""Мне кажется, доверие — самая важная составляющая этого бизнеса. ...............""","""Acredito que a confiança seja a parte mais importante de um negócio. ..................""",「畢竟，是在信用第一的世界呢。………………」,「毕竟，是在信用第一的世界呢。………………」,"""Credo che la fiducia sia la parte più importante di quel settore. ..."""
,Kyrie smiled thinly. Rudolf was taken aback by that smile... ,Kyrie smiled thinly. Rudolf was taken aback by that smile...,[=UP],霧江は薄く笑う。留弗夫はその笑みに、はっとする…。,[=JP],Кирие тонко улыбнулась. Рудольфа ошеломила эта улыбка...,Kyrie sorriu de leve. Seu sorriso fez com que Rudolf entendesse tudo rapidamente...,霧江淡淡一笑。留弗夫對這一笑，有點吃驚…。,雾江淡淡一笑。留弗夫对这一笑，有点吃惊…。,Kyrie fece un sorriso sottile. Rudolf ne fu sorpreso...
,"He'd figured that his plan, which involved raising money to get him out of his current mess by borrowing from the affluent Krauss, would all come to nothing now that they knew Krauss himself was in financial trouble... ","He had figured that his plan, which involved raising money to get him out of his current mess by borrowing from the affluent Krauss, would all come to nothing now that they knew Krauss himself was in financial trouble......"," He had figured that his plan, which involved raising money to get him out of his current mess by borrowing from the affluent Krauss, would all come to nothing now that they knew Krauss himself was in financial trouble......",裕福な蔵臼から借金をすれば、当面を凌げるという算段が、実は蔵臼もそれほど余裕がないことがわかり、ご破算になったと思っていた……。,[=JP],"Он понял, что его план по сбору денег для выхода из текущей неразберихи за счёт взятия взаймы у богатого Краусса теперь был ни к чему, если тот сам в трудном финансовом положении......","Ele percebeu que seu plano, que envolvia pegar dinheiro emprestado do afluente Krauss para tirá‐lo do fundo do poço, seria em vão agora que sabiam que as condições financeiras de Krauss também eram péssimas......",這是因為，他在打著的依靠向富裕的藏臼借錢，就能渡過當前難關的主意，因為知道了藏臼其實並不寬裕，而就此泡湯了……。,这是因为，他在打着的依靠向富裕的藏臼借钱，就能渡过当前难关的主意，因为知道了藏臼其实并不宽裕，而就此泡汤了……。,"Aveva capito che il suo piano, il quale comportava l'aumento dei suoi soldi per uscire dal guaio attuale prendendo in prestito denaro dal ricco Krauss, non avrebbe avuto alcun risultato ora che sapevano che lo stesso Krauss aveva dei problemi finanziari..."
Ushiromiya Kyrie,"""...Confidence in Krauss-san's abilities might be a requirement for his own businesses in the future, but it isn't necessary for our future."" ","""......Krauss‐san's credibility might be something {i:he} needs for his future work, but {i:we} won't have any use for it.""","""......Krauss-san's trustworthiness might have been necessary in his businesses in the past, but it isn't something we need now.""",「……蔵臼さんの信用は、蔵臼さんのこれからのお仕事に必要だろうけれど。私たちのこれからには必要ないわ。」,「……蔵臼さんの信用は、蔵臼さんのこれからのお仕事に必要だろうけれど。私たちのこれからには必要ないわ」,"""......Надёжность Краусса могла бы понадобиться в его бизнесе раньше, но сейчас нам нужно не это.""","""......A credibilidade do Krauss‐san é algo que {i:ele} pode precisar para empreendimentos futuros, mas {i:nós} não temos nada a ver com isso.""",「……藏臼哥的信用，雖然在藏臼哥將來的工作中是不可或缺之物吧。但我們的將來，可不需要它哦。」,「……藏臼哥的信用，虽然在藏臼哥将来的工作中是不可或缺之物吧。但我们的将来，可不需要它哦。」,"""... La fiducia di Krauss-san potrebbe essere stata necessaria per i suoi affari in passato, ma non è qualcosa di cui abbiamo bisogno ora."""
Ushiromiya Rudolf,"""Are you suggesting that I blackmail him?"" ","""You're suggesting extorting money from Aniki?""","""You mean extort money from Aniki?""",「兄貴をゆするってのか。」,「兄貴をゆするってのか」,"""Ты предлагаешь вымогать у брата деньги?""","""Está sugerindo extorquir dinheiro do aniki?""",「是說，敲大哥一筆？」,「是说，敲大哥一笔？」,"""Intendi estorcere denaro da Aniki?"""
Ushiromiya Kyrie,"""I wouldn't want to, if it were me. For one blood sibling to take another one down is no laughing matter. *giggle*giggle*."" ","""If I was in your place, I'd hate the idea. Who would want to undermine their own blood sibling like that? *giggle*giggle*.""","""I wouldn't want to. Who would want to stir up something like that between blood siblings? *giggle*giggle*.""",「私だったら嫌よ。血の繋がった兄弟を貶めるなんて。くすくすくすくす。」,「私だったら嫌よ。血の繋がった兄弟を貶めるなんて。くすくすくすくす」,"""Мне самой это не нравится. Кто захочет делать нечто подобное с кровными родственниками? *хи‐хи*хи‐хи*.""","""Se eu estivesse no seu lugar, iria odiar a ideia. Quem iria querer prejudicar seu próprio irmão dessa forma? *risos*risos*.""",「換做我，可不要喲。去貶低血脈相連的兄弟什麼的。呵呵呵呵。」,「换做我，可不要哟。去贬低血脉相连的兄弟什么的。呵呵呵呵。」,"""Non vorrei farlo. Chi mai vorrebbe incitare una cosa del genere tra fratelli consanguinei? *giggle*giggle*."""
,Rudolf felt a shiver go up his spine at Kyrie's cold smile... ,Rudolf felt a shiver go up his spine at Kyrie's cold smile...,[=UP],冷たく笑う、霧江のその表情に、留弗夫はぞくりとするものを感じる…。,[=JP],От холодной улыбки Кирие по спине Рудольфа пробежала дрожь...,Rudolf sentiu um calafrio percorrer sua espinha diante do gélido sorriso de Kyrie...,面對在冷冷笑著的，霧江的這副表情，留弗夫不禁感到一陣惡寒…。,面对在冷冷笑着的，雾江的这副表情，留弗夫不禁感到一阵恶寒…。,Rudolf sentì un brivido salire per la sua schiena vedendo il freddo sorriso di Kyrie...
,"At times, Kyrie was able to throw away all compassion and think in an extremely ruthless manner. ","At times, Kyrie was able to throw away all compassion and think in an extremely ruthless manner."," At times, Kyrie was able to throw away all compassion and think in an extremely ruthless manner.",霧江は時折、情愛というものを全て切り捨てて、極めて冷酷に思考を巡らすことが出来る。,[=JP],Временами она забывала о сострадании и рассуждала крайне безжалостно.,"Às vezes, Kyrie era capaz de deixar de lado toda compaixão e pensar de forma totalmente impiedosa.",霧江時而能拋棄一切情與愛，極端冷靜地進行思考。,雾江时而能抛弃一切情与爱，极端冷静地进行思考。,"Delle volte, Kyrie riusciva a gettare via tutta la sua compassione e pensare in una maniera estremamente spietata."
,"Whenever he saw that, Rudolf knew he'd never like to have her as his enemy... ","Whenever he felt that, Rudolf thought about how he never wanted to have her as his enemy......"," When he felt that, Rudolf became certain that he'd never like to have her as his enemy......",そういうものを感じる時、留弗夫はつくづく、彼女を敵には回したくないと思い知るのだ……。,[=JP],"Почувствовав это, Рудольф убедился в том, что никогда бы не захотел стать её врагом......","Sempre que sentia isso, Rudolf pensava em como nunca gostaria de tê‐la como inimiga......",在感到她進入這一狀態時，留弗夫會深切體會到，萬萬不可與她為敵……。,在感到她进入这一状态时，留弗夫会深切体会到，万万不可与她为敌……。,"Quando lo sentì, Rudolf divenne certo di non volerla mai come nemica..."
Ushiromiya Kyrie,"""I'd rather not threaten Onii-san, if we had any other way to get money."" ","""I wouldn't want to threaten Onii‐san if there were any other way to get money.""","""I wouldn't want to threaten Onii-san if there were any other way to get money.""",「他に金策があるなら、お兄さんを脅迫なんてしたくないものだわ。」,「他に金策があるなら、お兄さんを脅迫なんてしたくないものだわ」,"""Не хотелось бы угрожать брату, будь другой способ достать деньги.""","""Eu não gostaria de ameaçar o onii‐san se ainda houver outra forma de conseguirmos dinheiro.""",「如果有其他籌錢的方法，真不想去威脅哥呢。」,「如果有其他筹钱的方法，真不想去威胁哥呢。」,"""Non vorrei minacciare Onii-san se ci fosse un altro modo per ottenere soldi."""
Ushiromiya Rudolf,"""...If there were another way, we wouldn't be worrying."" ","""......If there were another way, we wouldn't be worrying.""",[=UP],「……あったら悩んだりしねぇ。」,「……あったら悩んだりしねぇ」,"""......Если бы был другой способ, мы бы не беспокоились.""","""......Se tivesse outra forma, não estaríamos preocupados agora.""",「……有就不煩惱了。」,「……有就不烦恼了。」,"""... Se ci fosse un'altra via, non ci staremmo preoccupando."""
Ushiromiya Kyrie,"""Don't you think it's a bit pathetic to waste time worrying about a problem...when you have no other options?"" ","""Don't you think worrying about a problem when you have no other options is a waste of time?""","""Don't you think worrying about a problem when you have no other options is a bit pathetic?""",「選択の余地のない問題で悩むのは、人生の無駄だと思わない？」,[=JP],"""Тебе не кажется, что глупо раздумывать, когда нет никаких других вариантов?""","""Não acha que se preocupar com um problema quando não se tem outras opções é uma perda de tempo?""",「不覺得，去煩惱沒有選擇餘地的問題，是在浪費人生麼？」,「不觉得，去烦恼没有选择余地的问题，是在浪费人生么？」,"""Non pensi che preoccuparsi di un problema quando non hai altre scelte sia un po' patetico?"""
Ushiromiya Rudolf,""".................."" ",""".................................""",""".....................""",「……………………………。」,「……………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
,"Rudolf stopped talking, folded his arms, and lowered his gaze. ","Rudolf stopped talking, folded his arms, and lowered his gaze.",[=UP],留弗夫は言いよどみ、腕を組んで俯く。,[=JP],"Рудольф замолчал, сложил руки и опустил взгляд.","Rudolf parou de falar, cruzou seus braços e olhou para baixo.",留弗夫無話可說，抱著胳膊垂下了頭。,留弗夫无话可说，抱着胳膊垂下了头。,"Rudolf smise di parlare, incrociò le braccia e abbassò lo sguardo."
,He still felt some of the terror he'd experienced thanks to Krauss's violence when they were young. ,"Even now, Rudolf had a kind of fear of Krauss due to his violence when they were young.", Some of the terror Rudolf had felt for Krauss due to his violence when they were young still remained.,幼少期に振るわれた暴力が元で、留弗夫は未だに蔵臼に対してある種の恐怖感を持つ。,[=JP],"Кое‐какой страх, который Рудольф испытывал перед Крауссом из‐за его жестокости во времена их юности, ещё остался.","Até hoje, Rudolf ainda tem um certo medo de Krauss devido a forma violenta que o irmão costuma agir quando eram crianças.",因其童年時代所遭受的暴力，留弗夫至今仍對藏臼抱有某種恐懼感。,因其童年时代所遭受的暴力，留弗夫至今仍对藏臼抱有某种恐惧感。,Un po' della paura che Rudolf aveva provato nei confronti di Krauss a causa della sua violenza mentre erano giovani rimaneva ancora.
,"...And now, that same Krauss was the one he needed to threaten. ","......And now, Rudolf would be the one to threaten him.","......And now, he would threaten Krauss.",……その蔵臼を、脅す。,[=JP],"......И вот, теперь он будет угрожать Крауссу.","......E agora, era Rudolf que iria ameaçá‐lo.",……去威脅，這個藏臼。,……去威胁，这个藏臼。,"... E ora, sarebbe stato lui a minacciare Krauss."
,Rudolf would also be fighting against his childhood trauma. ,That meant Rudolf would also have to fight against his childhood trauma., That meant Rudolf would also have to fight against his childhood trauma.,それは、留弗夫の幼少期からのトラウマとの戦いさえ意味した。,[=JP],"Это также означает, что Рудольфу придётся бороться с травмой детства.",O que significava que Rudolf também iria lutar contra seu trauma de infância.,這甚至是意味著，去與留弗夫童年時留下的精神創傷較勁。,这甚至是意味着，去与留弗夫童年时留下的精神创伤较劲。,Ciò significava che Rudolf avrebbe dovuto combattere anche contro il suo trauma infantile.
,"So to give her husband a little push, Kyrie smiled reassuringly, ...and perhaps coldly. ","So to give her husband a little push, Kyrie smiled reassuringly, ......and perhaps coldly."," So to give her husband a little push, Kyrie smiled reassuringly, ......and perhaps coldly.",だからそんな夫の背中を押すかのように、霧江は心強く、……あるいは冷たく、笑う。,[=JP],"Чтобы подтолкнуть мужа, Кирие ободряюще улыбнулась...... а может, и холодно.","E para dar a seu marido um empurrãozinho, Kyrie exibiu um sorriso tranquilizador, ......que talvez fosse tão frio quanto.",所以，猶如是在推這樣的丈夫的後背般，霧江令人鼓舞地，……又或者說，冰冷無情地，一笑。,所以，犹如是在推这样的丈夫的后背般，雾江令人鼓舞地，……又或者说，冰冷无情地，一笑。,"Quindi, per dare una spinta a suo marito, Kyrie sorrise in modo rassicurante... o forse freddamente."
Ushiromiya Kyrie,"""I've never been a fan of doing work based on trust. It takes hard work to build up trust, but only an instant to lose it. There's no less profitable investment."" ","""I never want to do business based on trust. It takes hard work to build up trust, but only an instant to lose it. There's no less profitable investment.""","""I never like to work based on trust. It takes hard work to build up trust, but only an instant to lose it. There's no less profitable investment.""",「つくづく、信用で仕事をしたくないものだわ。信用ほど、積み上げるのに苦労して、失う時が一瞬なんて、割の合わない投資はない。」,「つくづく、信用で仕事をしたくないものだわ。信用ほど、積み上げるのに苦労して、失う時が一瞬なんて、割の合わない投資はない」,"""Мне никогда не нравилось работать, основываясь на доверии. Трудно построить доверительные отношения, зато слишком легко потерять их. Есть не менее выгодные инвестиции.""","""Eu nunca busco fazer negócios na base da confiança. É necessário muito esforço para se construir uma confiança, mas precisa de apenas um instante para perdê‐la. Não há investimento menos rentável.""",「說來真是，不想靠信用來工作呢。再也沒有比“功者難成而易敗”的信用更不划算的投資了。」,「说来真是，不想靠信用来工作呢。再也没有比“功者难成而易败”的信用更不划算的投资了。」,"""Non mi piace mai lavorare basandomi sulla fiducia. Ci vuole molto impegno per costruirsela, ma solo un istante per perderla. Non esiste un investimento meno proficuo."""
Ushiromiya Rudolf,"""Y-You're right. ...All the trust in the world isn't worth a good banknote."" ","""Y‐...you're right. ...All the trust in the world isn't worth a crisp new banknote.""","""Y, ...you're right. ...All the trust in the world isn't worth a good banknote.""",「そ、…そうだな。…世の中、百の信用より一枚の新札だ。」,「そ、…そうだな。…世の中、百の信用より一枚の新札だ」,"""Т‐ты права. ...Всё доверие этого мира не стоит одной хорошей банкноты.""","""V‐...Você está certa. ...Toda confiança do mundo não vale mais que uma nota novinha.""",「是、…是啊。…在這社會上，上百的信用不如一張新鈔。」,「是、…是啊。…在这社会上，上百的信用不如一张新钞。」,"""H-Hai ragione. ... Tutta la fiducia del mondo non vale una singola banconota."""
Ushiromiya Kyrie,"""Even though Krauss-san has been taking on massive losses, he ought to be capable of gathering enough money to buy us some time. Of course, he'd probably be forced to cash in all the trust he's built up so far."" ","""Even though Krauss‐san has been taking huge losses, he should be able to prepare enough money to buy us some time. Of course, this will involve forcing him to exchange all the trust he's built up for cash.""","""Even though Krauss-san has been taking huge losses, he should be able to prepare enough money to buy us some time. Of course, that would probably force him to exchange all the trust he's built up for cash to raise money.""",「蔵臼さんが大きな損失を出していると言っても、私たちの急場を凌ぐためのお金くらいは充分用意できるはず。もちろん、蔵臼さんのこれまでの信用を換金してお金を作ってもらうことになるけれど。」,「蔵臼さんが大きな損失を出していると言っても、私たちの急場を凌ぐためのお金くらいは充分用意できるはず。もちろん、蔵臼さんのこれまでの信用を換金してお金を作ってもらうことになるけれど」,"""Даже если Краусс несёт огромные потери, он должен быть в состоянии приготовить достаточно денег, чтобы выиграть нам немного времени. Хотя, конечно, так ему придётся променять на деньги всё доверие, которое он построил.""","""Mesmo que o Krauss‐san tenha tido grandes perdas, ele deve ser capaz de preparar dinheiro o suficiente para nos conseguir um pouco mais de tempo.{n}É claro, isso envolve forçá‐lo a trocar por dinheiro toda a confiança que ele construiu.""",「雖說藏臼哥是蒙受了巨大的損失，但他應該是能綽綽有餘地準備好我們救急所需的錢款的。當然，這是得叫藏臼哥把一直以來積累下來的信用拿去換錢呢。」,「虽说藏臼哥是蒙受了巨大的损失，但他应该是能绰绰有余地准备好我们救急所需的钱款的。当然，这是得叫藏臼哥把一直以来积累下来的信用拿去换钱呢。」,"""Anche se Krauss-san ha avuto delle gigantesche perdite, dovrebbe riuscire a preparare abbastanza denaro per darci del tempo. Certo, probabilmente ciò lo forzerebbe a scambiare tutta la fiducia che si è costruito per aumentare il suo denaro."""
Ushiromiya Rudolf,"""......This...is gonna get ugly..."" ",""".........This is......gonna get rough...""",""".........That, ......wouldn't turn out well...""",「………こいつは、……ヤバイ話になるな…。」,「………こいつは、……ヤバイ話になるな…」,""".........Из этого...... не выйдет ничего хорошего...""",""".........Isso......começou a ficar perigoso...""",「………這事，……會變得不好對付啊…」,「………这事，……会变得不好对付啊…」,"""... Questo... non si rivelerebbe una buona cosa..."""
Ushiromiya Kyrie,"""We'll have to prepare sufficiently. We haven't been given any time or room for failure. Isn't that right?"" ","""We'll have to prepare sufficiently. We haven't been given any time or room for failure. Isn't that right?""",[=UP],「充分な備えが必要よ。私たちには時間も失敗も許されてない。そうだったわね？」,[=JP],"""Нужно как следует подготовиться. У нас нет времени, и неудач быть не должно. Так ведь?""","""Teremos que estar suficientemente preparados. Não podemos nos dar ao luxo de dialogar, muito menos de falhar. Não é mesmo?""",「需要充足的準備喲。我們沒有時間，並且不容失敗。是這樣吧？」,「需要充足的准备哟。我们没有时间，并且不容失败。是这样吧？」,"""Dovremo prepararci adeguatamente. Non ci è stato dato né tempo né spazio per dei fallimenti. Non è così?"""
