Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,...It could be seen at a glance that Ange wasn't in the parlor. ,......It could be seen at a glance that Ange wasn't in the parlor.,[=UP],……客間の中に縁寿がいないことは、一目でわかった。,[=JP],"......С первого взгляда было видно, что Энджи нет в гостиной.",......De cara já podia‐se ver que Ange não estava na sala de visitas.,……緣壽並不在客廳中，這一眼就能看出。,……缘寿并不在客厅中，这一眼就能看出。,... A prima vista Ange non era lì.
,The curtains on the wide-open window fluttered about. ,The curtains to the wide‐open window fluttered about., The curtains to the wide-open window fluttered about.,開け放たれた窓のカーテンが、ばさりと大きく舞う。,[=JP],У раскрытого окна развивались занавески.,As cortinas abertas flutuavam com o vento.,被打開的窗戶邊的窗簾，正粗魯地隨風飄舞。,被打开的窗户边的窗帘，正粗鲁地随风飘舞。,Le tende della finestra spalancata sventolavano.
Ushiromiya Battler,"""Ange? ......Ange...?"" ","""Ange......? ......Ange......?""","""Ange? .........Ange...?""",「縁寿……、……縁寿……？」,[=JP],"""Энджи? .........Энджи?..""",[=UP],「緣壽……，……緣壽……？」,「缘寿……，……缘寿……？」,"""Ange?... Ange...?"""
,A blanket lay crumpled up on the sofa. It sat there just as Ange had left it after waking up. ,A blanket lay crumpled up on the sofa.{n}It sat there just as Ange had left it after waking up.,A blanket lay crumpled up on the sofa. It sat there just as Ange had left it after waking up.,ソファーの上には、くしゃりとした毛布が置かれている。眠っていた縁寿が起き出し、抜け出した形そのままだった。,ソファーの上には、くしゃりとした毛布が置かれている。{n}眠っていた縁寿が起き出し、抜け出した形そのままだった。,"Одеяло лежало скомканным на диване.{n}Оно осталось таким же, каким Энджи его оставила после того как проснулась.",Um cobertor havia caído do sofá.{n}Eu sentei bem no lugar no qual a Ange havia deixado após acordar.,沙發上，放著亂成一團的毛巾被。{n}那形狀還維持著緣壽醒來後，把它掀到一邊的形狀。,沙发上，放着乱成一团的毛巾被。{n}那形状还维持着缘寿醒来后，把它掀到一边的形状。,Sul pavimento vi era il lenzuolo. Era lì da quando Ange se n'era andata dopo essersi svegliata.
,The blanket was slightly warm. ,The blanket was slightly warm., The blanket was slightly warm.,毛布はほんのり温かい。,[=JP],Одеяло ещё было тёплым.,O cobertor ainda estava levemente quente.,毛巾被上還殘留著一些溫度。,毛巾被上还残留着一些温度。,Era leggermente caldo.
,"Clearly, she had been here until a short while ago. ","Clearly, she had been here until a short while ago."," Clearly, she had been here until a short while ago.",先ほどまで確かにここで眠っていたのは間違いなかった。,[=JP],"Ясно, что она до недавнего времени была здесь.",Ela claramente estava aqui até pouco tempo atrás.,毫無疑問直到剛才她還的確睡在這裡。,毫无疑问直到刚才她还的确睡在这里。,"Chiaramente, era andata via da poco."
Shannon,"""Ange-sama...? ...Are you there...?"" ","""Ange‐sama......? ......Are you there......?""","""Ange-sama......? ......Are you there......?""",「縁寿さま……？　……いらっしゃいませんか……？」,[=JP],"""Госпожа Энджи?.. ......Вы здесь?..""","""Ange‐sama......? ......Você está aqui......?""",「緣壽小姐……？……您在嗎……？」,「缘寿小姐……？……您在吗……？」,"""Ange-sama...? È qui...?"""
,She obviously wasn't playing hide-and-seek. ...Ange was nowhere to be seen in the parlor. ,She obviously wasn't playing hide‐and‐seek. ......Ange was nowhere to be seen in the parlor.,She obviously wasn't playing hide-and-seek. ......Ange was nowhere to be seen in the parlor.,隠れん坊のわけもあるまい。……客間のどこにも、縁寿の姿はない。,[=JP],Она явно не играла в прятки. ......В гостиной Энджи нигде не было.,Ela obviamente não estava brincando de esconde‐esconde. ......Ange não estava em nenhum lugar da sala de visitas.,不可能是在玩捉迷藏。……在整個客廳裡，都沒有緣壽的身影。,不可能是在玩捉迷藏。……在整个客厅里，都没有缘寿的身影。,Ovviamente non stava giocando a nascondino. ... Ange non si vedeva da nessuna parte nel salotto.
,Battler peered out the open window into the rainy blackness. ,Battler peered out the open window into the rainy blackness., Battler peered out the open window into the rainy blackness.,戦人は開け放たれた窓から、雨の降りしきる闇夜をうかがう。,[=JP],Баттлер выглянул из открытого окна в дождливую тьму.,"Battler encarou a janela aberta, olhando na direção da chuvosa escuridão.",戰人站在被打開的窗前，凝視著正在下雨的黑夜。,战人站在被打开的窗前，凝视着正在下雨的黑夜。,Battler guardò fuori dalla finestra nell'oscurità tra la pioggia.
,"...So, she slipped out the window in this rain and went...where? ","......So, she slipped out the window in this rain and went......where?",[=UP],……こんな雨の中を、窓から表へ出て、どこへ……？,[=JP],......Так она ушла через окно...... Но куда?,"......Então ela saiu pela janela, mesmo com essa chuva e foi para......onde?",……在這樣的雨中，從窗戶走到外面，是要去哪裡……？,……在这样的雨中，从窗户走到外面，是要去哪里……？,... Quindi è uscita dalla finestra con questa pioggia ed è andata... dove?
Shannon,"""Do you think Ange-sama might have gone out the window...?"" ","""Do you think Ange‐sama might have gone out the window......?""","""Do you think Ange-sama might have gone out the window......?""",「縁寿さまは、窓から出て行かれたというのでしょうか……。」,「縁寿さまは、窓から出て行かれたというのでしょうか……」,"""Думаете, госпожа Энджи могла выйти в окно?..""","""Acha que a Ange‐sama pode ter saído pela janela......?""",「緣壽小姐，是從窗戶出去的吧……」,「缘寿小姐，是从窗户出去的吧……」,"""Pensa che Ange-sama sia uscita dalla finestra...?"""
Ushiromiya Battler,"""...That'd make her one hell of a sleepwalker."" ","""......That'd make her one hell of a sleepwalker.""",[=UP],「……寝惚けるにも、ちょいと程があるな。」,「……寝惚けるにも、ちょいと程があるな」,"""......Если она лунатик.""","""......Ela teria que ser uma sonâmbula e tanto.""",「……就算是夢游，也得有個限度啊。」,「……就算是梦游，也得有个限度啊。」,"""... Questo la renderebbe una gran bella sonnambula."""
,"She couldn't have left from the main entrance, so she probably doesn't have an umbrella. ","Since she didn't leave via the main entrance, she probably doesn't even have an umbrella.","She couldn't have left from the main entrance, so she probably doesn't have an umbrella.",玄関から出たわけではないのだから、傘も持たないだろう。,[=JP],"Она не могла выйти через главный вход, поэтому у неё вряд ли есть зонтик.","Como ela não saiu pela entrada principal, provavelmente não levou nenhum guarda‐chuva consigo.",不會是從玄關出去的，所以也沒有帶傘吧。,不会是从玄关出去的，所以也没有带伞吧。,"Non può essere uscita dall'ingresso principale, quindi probabilmente non ha un ombrello."
,It was very hard to imagine a reason Ange might have for going outside in this weather. ,It was very hard to imagine any reason Ange could have for going outside in this weather., It was very hard to imagine a reason Ange might have for going outside in this weather.,こんな風雨の闇夜へ、縁寿が飛び出て行く理由を想像するのは、あまりに難しかった。,[=JP],"Было очень трудно представить причину, по которой Энджи могла выйти наружу в такую погоду.",É bem difícil imaginar qualquer motivo para a Ange ter ido para rua com esse tempo.,在這樣的風雨夜裡，要想像緣壽飛奔出去的理由，實在是太難了。,在这样的风雨夜里，要想象缘寿飞奔出去的理由，实在是太难了。,Era davvero difficile immaginare il perché Ange fosse uscita con questo tempaccio.
,...I have a bad feeling about this. ,............I have a bad feeling about this.,......I have a bad feeling about this.,…………嫌な予感がする。,[=JP],......У меня плохое предчувствие.,............Tenho um péssimo pressentimento sobre isso.,…………有種不好的預感。,…………有种不好的预感。,... Ho una brutta sensazione.
,This shouldn't be happening. I'm the Game Master of this game board. ,This shouldn't be happening.{n}I'm the Game Master of this game board., This shouldn't be happening. I'm the Game Master of this game board.,こんなはずはない。このゲーム盤のゲームマスターは自分だ。,こんなはずはない。{n}このゲーム盤のゲームマスターは自分だ。,Такого не должно быть.{n}Я — Владелец этой игровой доски.,Isso não pode estar acontecendo.{n}Eu sou o Game Master desse tabuleiro.,不可能會這樣。{n}這個遊戲盤的 GM 是自己。,不可能会这样。{n}这个游戏盘的 GM 是自己。,Questo non dovrebbe succedere. Sono il Game Master di questo tavolo da gioco.
,So why are we in a situation that the Game Master can't understand...? ,So why are we in a situation that the Game Master can't understand...?, So why are we in a situation that the Game Master can't understand...? ,なのに、ゲームマスターに把握できない事態が起こるなんて、あるものか…。,[=JP],"Так почему мы в ситуации, которую Владелец игры не может понять?..",Então por que estamos em uma situação que o Game Master não consegue compreender...?,但是，可能會發生連 GM 都無法掌握的事態嗎…？,但是，可能会发生连 GM 都无法掌握的事态吗…？,Quindi perché siamo in una situazione che il Game Master non può comprendere...?
,"A large bolt of lightning lit up the surrounding area for an instant, but I was unable to see any trace of Ange... ","A large bolt of lightning lit up my surroundings for an instant, but I was unable to see any trace of Ange......","A large bolt of lightning lit up the surrounding area for an instant, but I was unable to see any trace of Ange......",大きな落雷が一瞬、景色を真っ白に浮かび上がらせるが、その中に縁寿の人影を見つけ出すことは出来なかった……。,[=JP],"Вспышка молнии на мгновение осветила окрестности, но я не увидел Энджи......","Um grande raio iluminou meus arredores por segundos, mas eu não fui capaz de ver nenhum vestígio da Ange......",隨著巨大的閃電，一瞬間窗外的景色變得一片潔白，但在那之中也沒能找到緣壽的身影……。,随着巨大的闪电，一瞬间窗外的景色变得一片洁白，但在那之中也没能找到缘寿的身影……。,"Un grande fulmine illuminò per un istante la zona circostante, ma non ero in grado di vedere alcuna traccia di Ange..."
{f:5:Lambdadelta},"""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes 30 minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!"" ","""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a whole cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes thirty minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!""","""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a whole cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes 30 minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!""",「じゃあじゃあ、次は私が問題を出す番ねー！えっとねえっとね、１ホールの３分の１のケーキと４分の１のケーキと５分の１のケーキがお皿に載ってるの！　１ホールを食べるのには３０分かかるとして、食べ終わった時、お皿にケーキはいくつあるでしょう？！」,「じゃあじゃあ、次は私が問題を出す番ねー！　えっとねえっとね、１ホールの３分の１のケーキと４分の１のケーキと５分の１のケーキがお皿に載ってるの！　１ホールを食べるのには３０分かかるとして、食べ終わった時、お皿にケーキはいくつあるでしょう？！」,"""Так‐так, моя очередь придумывать вопрос! Э‐э, итак, на тарелке есть треть целого торта, четверть торта и пятая часть торта! На съедание целого торта уходит 30 минут, так сколько останется на тарелке, когда закончишь есть?!""","""Beleza! Agora é a minha vez de perguntar! Hmm, certo, então você tem um terço de um bolo inteiro, um quarto de um bolo e um quinto de um bolo, tudo no mesmo prato! Leva trinta minutos para comer um bolo inteiro, então quanto sobra no prato quando você termina de comer?!""",「那那，下一個輪到我來出題了吧——！那個啊那個啊，盤子裡放著一整個蛋糕中 3 分之 1 的蛋糕和 4 分之 1 的蛋糕和 5 分之 1 的蛋糕各一塊！吃掉一整個蛋糕需要 30 分鐘，那麼吃完的時候，盤子裡的蛋糕還剩多少？！」,「那那，下一个轮到我来出题了吧——！那个啊那个啊，盘子里放着一整个蛋糕中 3 分之 1 的蛋糕和 4 分之 1 的蛋糕和 5 分之 1 的蛋糕各一块！吃掉一整个蛋糕需要 30 分钟，那么吃完的时候，盘子里的蛋糕还剩多少？！」,"""Ok, ok, ora è il mio turno di pensare a una domanda! Umm, ok, allora ci sono un terzo di torta, un quarto di torta e un quinto di torta tutti su un piatto! {n}Ci vogliono 30 minuti per mangiare una torta intera, quindi quanta ne rimane sul piatto quando avrai finito di mangiare?!"""
,"At that moment, there was a roar of thunder and the lights flickered. ","At that moment, there was a roar of thunder and the lights flickered.",[=UP],その時、大きな落雷の音と共に、一瞬だけ照明が瞬いた。,[=JP],"В этот момент проревел гром, и свет замигал.","Nesse instante, ouviu‐se o rugido de um trovão e um raio reluziu.",這時，隨著一聲落雷的巨響，燈光一瞬間閃了一下。,这时，随着一声落雷的巨响，灯光一瞬间闪了一下。,"In quell'istante, ci fu un rombo di tuono e le luci saltarono."
,"The cheery voices vanished in an instant, like candles being blown out. ","The cheery voices vanished in an instant, like candles being blown out."," The cheery voices vanished in an instant, like candles being blown out.",賑やかな声が一瞬にして、ロウソクの火を吹き消すかのように消える。,[=JP],"Бодрые голоса вмиг стихли, как сдутый со свечей огонь.","As vozes animadas desapareceram instantaneamente, como velas que foram sopradas.",熱熱鬧鬧的聲音在這一瞬間，如同蠟燭被吹滅一樣消失了。,热热闹闹的声音在这一瞬间，如同蜡烛被吹灭一样消失了。,"Le voci allegre svanirono in un istante, come candele che si spegnevano."
,"""...None. That's a riddle you were tricked with once, isn't it?"" ","""......None. That's a riddle you were tricked with once, isn't it?""",[=UP],「……０個でしょ。あんたが引っ掛けられた問題じゃない。」,「……０個でしょ。あんたが引っ掛けられた問題じゃない」,"""......Ничего не останется. Вроде бы тебя один раз перехитрили этой загадкой?""","""......Nada. Você já foi enganada com esse enigma, não foi?""",「……0 個吧。這不是你曾經被人騙上鈎的題麼。」,「……0 个吧。这不是你曾经被人骗上钩的题么。」,"""... Niente. È un enigma con cui sei stata ingannata una volta, non è così?"""
,"Amidst the silence, one voice rang out and answered Lambda's riddle. ","Amidst the silence, one voice rang out and answered Lambda's riddle.",[=UP],その静寂の中、ラムダの問題に答える声が、静かに響き渡る。,[=JP],"На фоне тишины раздался голос, ответивший на загадку Лямбды.","Em meio ao silêncio, uma voz reverberou em resposta ao enigma de Lambda.",在這靜寂之中，回答拉姆達的問題的聲音，靜靜地傳了出來。,在这静寂之中，回答拉姆达的问题的声音，静静地传了出来。,"Nel bel mezzo del silenzio, una voce si levò e risolse l'enigma di Lambda."
,"The crowd parted, ...and the form of a girl, a thousand-year-old witch, came into view. ","The crowd parted, .........and the form of a girl, a thousand‐year‐old witch, came into view."," The crowd parted, ......and the form of a girl, a thousand year old witch, came into view.",人垣が割れ、………少女の姿をした、千年の魔女がゆっくりと姿を現す。,[=JP],"Толпа расступилась...... и показалась девочка, тысячелетняя ведьма.","A multidão se partiu, .........e a forma de uma garota, uma bruxa de mil anos, pôde ser avistada.",人牆分開，………有著少女身姿的，千年的魔女緩緩現出身形。,人墙分开，………有着少女身姿的，千年的魔女缓缓现出身形。,"La folla si disperse... e la sagoma di una ragazza, una strega di mille anni, apparve."
,She had been invited. ,She had been invited., She had been invited.,彼女は招かれている。,[=JP],Её пригласили.,Ela havia sido convidada.,她是被邀請了的。,她是被邀请了的。,Era stata invitata.
,"She was an official guest, holding an invitation to this party... ","She was an official guest, holding an invitation to this party......"," She was an official guest, holding an invitation to this party......",このパーティーの招待状を持つ、正当な来客だ……。,[=JP],Она была официальной гостьей с приглашением на вечеринку......,"Era uma convidada oficial, portando um convite para a festa......",是擁有這場宴會的請柬的，正當的來客……。,是拥有这场宴会的请柬的，正当的来客……。,"Era un invitato ufficiale, che reggeva l'invito per la festa..."
{f:5:Bernkastel},"""...Sorry I'm late. I was busy planning some festivities to liven up the party."" ","""......Sorry I'm late. I was just so caught up working out some festivities to liven up the party.""",[=UP],「……遅刻してごめんなさい。パーティーを盛り上げる催しの準備をしていたら、すっかり遅くなってしまって。」,「……遅刻してごめんなさい。パーティーを盛り上げる催しの準備をしていたら、すっかり遅くなってしまって」,"""......Простите, что опоздала. Слишком увлеклась подготовкой празднеств для оживления вечеринки.""","""......Desculpem pelo atraso. Eu estava muito ocupada trabalhando em algumas festividades para animar a festa.""",「……對不起我來晚了。一直在為讓宴會更火熱而做著準備，不小心就遲到了。」,「……对不起我来晚了。一直在为让宴会更火热而做着准备，不小心就迟到了。」,"""... Mi dispiace per il ritardo. Solo che ero così impegnata a ideare qualche gioco per rallegrare la festa."""
,"As {f:5:Bernkastel} spoke, she looked around at everyone... ","As {f:5:Bernkastel} spoke, she looked around at everyone...","As Bernkastel spoke, she looked around at everyone...",ベルンカステルはそう言いながら、じろりと一同を見回す…。,[=JP],"Сказав, {f:5:Бернкастель} оглядела всех...","Enquanto {f:5:Bernkastel} falava, ela olhou ao redor...",貝倫卡斯泰露這樣說著，同時用銳利的眼光巡視所有人…。,贝伦卡斯泰露这样说着，同时用锐利的眼光巡视所有人…。,"Parlando, Bernkastel guardava tutti..."
Ushiromiya Lion,"""............"" ","""..............................""","""............""",「…………………………。」,「…………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
{f:5:Bernkastel},"""Ooh. And I thought you two were rotting away in the Fragment sea."" ","""Oh. And I thought you'd wasted away in the sea of fragments.""","""Ooh. And I thought you'd wasted away in the Fragment sea.""",「あら。カケラの海で朽ち果てたと思っていたら。」,「あら。カケラの海で朽ち果てたと思っていたら」,"""O‐o. Я думала, вы сгнили в море фрагментов.""","""Ora? E eu achando que você tinha apodrecido no mar de Fragmentos.""",「啊呀。我還以為你已經在碎片之海默默死去了呢。」,「啊呀。我还以为你已经在碎片之海默默死去了呢。」,"""Ooh. E io che pensavo che foste annegati nel mare dei Frammenti."""
{f:5:Lambdadelta},"""They're my pieces now. Pretty cool, right?"" ","""They're my pieces now. Pretty cool, right?""",[=UP],「今は私の駒よ。素敵でしょ？」,[=JP],"""Теперь они мои фигуры. Здорово, правда?""","""Eles são minhas peças agora. Bem maneiro, né?""",「現在是我的棋子喲。不錯吧？」,「现在是我的棋子哟。不错吧？」,"""Sono mie pedine ora. Figo, eh?"""
{f:5:Bernkastel},"""...Hmph."" ","""......Hmph.""",[=UP],「……ふ。」,「……ふ」,"""......Хмф.""",[=UP],「……呵。」,[=CHT],"""... Hmph."""
,"She stared at Lion and Will with an unnerving smile on her face, but she seemed to lose interest. ","She stared at Lion and Will with an unnerving smile on her face, but she apparently lost interest quickly.",[=UP],じろりと理御とウィルを見て、薄気味悪い笑みを浮かべるが、すぐに興味をなくしたようだった。,[=JP],"Она посмотрела на этих двоих с нервной улыбкой на лице, но быстро утратила интерес.","Ela olhou para Lion e Will com um enervante sorriso no rosto, mas parece ter perdido o interesse rapidamente.",她惡狠狠地看著理御和威爾，浮現出有些令人發毛的邪惡後，又立即對他們失去了興趣。,她恶狠狠地看着理御和威尔，浮现出有些令人发毛的邪恶后，又立即对他们失去了兴趣。,"Squadrava Lion e Will con un sorrisino beffardo sul volto, ma apparentemente perse subito interesse."
{f:5:Bernkastel},"""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me in?"" ","""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me?""",[=UP],「戦人はどこ？　ベアトは？　招待客が来たのよ？　出迎えて欲しいものだわ。」,「戦人はどこ？　ベアトは？　招待客が来たのよ？　出迎えて欲しいものだわ」,"""Где Баттлер? И Беато? Я гостья или как? Неужели меня никто не встретит?""","""Cadê o Battler? E a Beato? Sou uma convidada, não sou? Não tem ninguém para me receber?""",「戰人在哪裡？貝阿朵呢？有客人來了啊？希望他們快點出來招待呢。」,「战人在哪里？贝阿朵呢？有客人来了啊？希望他们快点出来招待呢。」,"""Dov'è Battler? E Beato? Sono un ospite, no? Non c'è nessuno ad accogliermi?"""
Ushiromiya Battler,"""...I'm here."" ",""".........I'm here.""","""......I'm here.""",「………俺はここだ。」,「………俺はここだ」,"""......Я здесь.""",""".........Estou aqui.""",「………我在這裡。」,「………我在这里。」,"""... Sono qui."""
{f:5:Beatrice},"""We did invite you, but I didn't expect you to actually come. ...I see, this must truly be a miracle."" ","""We did invite you, but I didn't expect you to actually come. ......I see, so this must be a miracle.""",[=UP],「そなたを招きはした。だが、来るとは思わなかったのでな。……なるほど、これは奇跡というわけだ。」,「そなたを招きはした。だが、来るとは思わなかったのでな。……なるほど、これは奇跡というわけだ」,"""Мы пригласили вас, но я не ожидала, что вы придёте. ......Вот как, похоже на чудо.""","""Nós a convidamos, mas eu não esperava que fosse mesmo vir. ......Entendi, isso deve ser um milagre.""",「汝的確被邀請了。但是，沒想到真的會來。……原來如此，這就是所謂的奇跡啊。」,「汝的确被邀请了。但是，没想到真的会来。……原来如此，这就是所谓的奇迹啊。」,"""Ti abbiamo invitata, ma non ci aspettavamo di vederti arrivare davvero. ... Capisco, deve essere un miracolo."""
{f:5:Bernkastel},"""Now that's an interesting way to put it. *giggle*... ......Why'd everyone get so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is you welcoming me with silence part of some kind of joke...?"" ","""Now there's an interesting thing to say. *giggle*...... ............Why's everyone gotten so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is welcoming me with silence supposed to be some kind of joke...?""","""Now there's an interesting thing to say. *giggle*...... .........Why'd everyone get so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is welcoming me with silence supposed to be some kind of joke...?""",「うまいことを言うじゃない。くすくす……。…………何をみんな静まり返っているの？　パーティーでしょう？　わざとらしいくらいに賑やかにしてちょうだい。それとも、私を沈黙で迎えるという余興なの…？」,[=JP],"""Любопытно. *хи‐хи*...... .........А что все затихли? Это же вечеринка? Вперёд, шумите без причины. Или приветствие тишиной — какая‐то шутка?..""","""Isso é uma coisa interessante de se dizer. *risos*...... ............Por que todos ficaram tão quietos? É uma festa, não é? Vão em frente e façam todo o barulho que quiserem. Ou me receber com silêncio é algum tipo de piada...?""",「挺會說的嘛。呵呵……。…………為什麼大家都安靜下來了呢？這是宴會吧？讓它熱鬧得像故意的一樣啊。還是說，用沉默來迎接我是個餘興節目…？」,「挺会说的嘛。呵呵……。…………为什么大家都安静下来了呢？这是宴会吧？让它热闹得像故意的一样啊。还是说，用沉默来迎接我是个余兴节目…？」,"""Questa sì che è una cosa interessante da dire. *giggle*... perché siete tutti così silenziosi? Questa è una festa, no? Continuate e fate baccano, che diavolo. Oppure accogliermi in silenzio è una specie di scherzo...?"""
Ushiromiya Battler,"""Now it's your turn."" ","""Now it's your turn.""",[=UP],「今度はお前の番だ。」,「今度はお前の番だ」,"""Теперь твоя очередь.""","""Agora é a sua vez.""",「這次輪到你了。」,「这次轮到你了。」,"""Ora è il tuo turno."""
{f:5:Bernkastel},"""...My turn for what?"" ","""......My turn for what?""",[=UP],「……何が？」,[=JP],"""......Для чего?""","""......Minha vez de quê?""",「……什麼？」,「……什么？」,"""... Il mio turno per cosa?"""
Ushiromiya Battler,"""You asked where Battler was. So I told you I was here. Now it's your turn."" ","""You asked where I was. So I told you. Now it's your turn.""","""You asked where Battler was. So I told you. Now it's your turn.""",「戦人はどこだ、とお前は尋ねた。だから俺はここだと答えた。次はお前の番だ。」,「戦人はどこだ、とお前は尋ねた。だから俺はここだと答えた。次はお前の番だ」,"""Ты спросила, где Баттлер. Я ответил. Теперь твоя очередь.""","""Você perguntou onde eu estava. E eu respondi. Agora é a sua vez.""",「你問了“戰人在哪裡”。所以我回答了我在這裡。這次輪到你了。」,「你问了“战人在哪里”。所以我回答了我在这里。这次轮到你了。」,"""Hai chiesto dove fosse Battler. Quindi te l'ho detto. Ora tocca a te."""
{f:5:Beatrice},"""What are you talking about? Did something happen...?"" ","""What are you talking about? Did something happen...?""",[=UP],「何の話だ？　何かあったのか…。」,「何の話だ？　何かあったのか…」,"""О чём ты говоришь? Что‐то случилось?..""","""Do que está falando? Aconteceu alguma coisa...?""",「怎麼回事？發生什麼了…」,「怎么回事？发生什么了…」,"""Di cosa stai parlando? È successo qualcosa...?"""
Ushiromiya Battler,"""Ange's gone. Even I, the Game Master, don't know where she went."" ","""Ange's gone. Even I, the Game Master, don't know where she went.""",[=UP],「縁寿が消えた。ゲームマスターの俺にさえ、どこに行ったかわからない。」,「縁寿が消えた。ゲームマスターの俺にさえ、どこに行ったかわからない」,"""Энджи пропала. Даже я, Владелец игры, не знаю, куда она ушла.""","""A Ange sumiu. Nem eu, o Game Master, sei pra onde ela foi.""",「緣壽消失了。就連身為 GM 的我，也不知道她去了哪裡。」,「缘寿消失了。就连身为 GM 的我，也不知道她去了哪里。」,"""Ange è scomparsa. Nemmeno io, il Game Master, so dove sia finita."""
{f:5:Beatrice},"""That's insane...! Isn't this your game?! That doesn't make sense...!"" ","""That's insane...! Isn't this your game?! That doesn't make sense...!""",[=UP],「そんな馬鹿な…！　これはそなたのゲームであろう？！　そんなことがあるわけがない…！」,[=JP],"""Невозможно!.. Разве это не твоя игра?! Не может быть!..""","""Isso é loucura...! O jogo não é seu?! Isso não faz sentido...!""",「這不可能…！這是汝的遊戲啊？！怎麼會有這種事…！」,「这不可能…！这是汝的游戏啊？！怎么会有这种事…！」,"""È assurdo...! Questo non è il tuo gioco?! Non ha senso...!"""
{f:5:Lambdadelta},"""......If Ange disappearing isn't a scenario created by Battler, ...that means there must be another Game Master."" ",""".........If Ange disappearing isn't a scenario created by Battler, .........that means there must be another Game Master.""",""".........If Ange disappearing isn't a scenario created by Battler, ......that means there must be another Game Master.""",「………縁寿が消えたのが、ゲームマスター戦人のシナリオでないならば。………ゲームマスターが他にいることになるわね。」,「………縁寿が消えたのが、ゲームマスター戦人のシナリオでないならば。………ゲームマスターが他にいることになるわね」,""".........Если Энджи исчезла не по сценарию Баттлера, ......значит, должен быть ещё один Владелец игры.""",""".........Se a Ange desaparecer não é um cenário criado pelo Battler, .........isso significa que deve haver outro Game Master.""",「………緣壽的消失，若不是 GM 戰人的劇本。………那就是 GM 另有其人了。」,「………缘寿的消失，若不是 GM 战人的剧本。………那就是 GM 另有其人了。」,"""... Se la scomparsa di Ange non è uno scenario creato da Battler... significa che deve esserci un altro Game Master."""
{f:5:Beatrice},"""Is that even possible...?!"" ","""Is that even possible...?!""",[=UP],「そのようなことがあるというのか…？！」,[=JP],"""Такое вообще возможно?!""","""Isso é mesmo possível...?!""",「這樣的事也能有的嗎…？！」,「这样的事也能有的吗…？！」,"""È possibile una cosa simile...?!"""
{f:5:Bernkastel},"""Oh, yes, I was surprised myself. ...Just when I opened the game board to start a delightful game of my own, I found that Battler had started up this bizarre game at the same time. ...I never thought I'd be in a game with two Game Masters..."" ","""Oh, yes, I was surprised myself. ......Just when I opened the game board to start a delightful game of my own, I found that Battler had started up this bizarre game at the same time. ......Two Game Masters at once... It's a crazy world we live in, don't you think...?""","""Oh, yes, I was surprised myself. ......Just when I opened the game board to start a delightful game of my own, I found that Battler had started up this bizarre game at the same time. ......What a crazy world we live in...""",「えぇ。私も驚いてるわ。……胸が好くような楽しいゲームを始めようとゲーム盤を広げたら。まったく同時に、戦人もおかしなゲームを始めていたというわけ。……ゲームマスターが２人なんて、おかしなこともあるものね…？」,「えぇ。私も驚いてるわ。……胸がすくような楽しいゲームを始めようとゲーム盤を広げたら。まったく同時に、戦人もおかしなゲームを始めていたというわけ。……ゲームマスターが２人なんて、おかしなこともあるものね…？」,"""О, да, я сама удивилась. ......Как только я открыла игровую доску, чтобы начать свою восхитительную игру, одновременно со мной Баттлер начал эту странную игру. ......Два Владельца игры, бывает же такое...""","""Ah, sim, eu mesma fiquei surpresa. ......Logo quando abri o tabuleiro para começar um prazeroso jogo próprio, eu descubro que Battler começou esse jogo bizarro ao mesmo tempo que eu. ......Dois Game Masters de uma só vez... É um mundo louco esse que vivemos, não concorda...?""",「是啊。連我也嚇了一跳。……本想開始自己喜歡的有趣遊戲，把遊戲盤展開。就在同時，戰人也開始了奇怪的遊戲。……GM 有兩人這種奇怪的事也能發生哦…？」,「是啊。连我也吓了一跳。……本想开始自己喜欢的有趣游戏，把游戏盘展开。就在同时，战人也开始了奇怪的游戏。……GM 有两人这种奇怪的事也能发生哦…？」,"""Oh, sì, ne sono rimasta sorpresa io stessa. ... Proprio quando ho aperto il tavolo da gioco per iniziare a divertirmi a modo mio, ho scoperto che Battler aveva iniziato nello stesso momento questo strano gioco. ... In che mondo folle viviamo..."""
