Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya Battler,"""............"" ","""..............................""","""............""",「…………………………。」,「…………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
,The big brother realized that no words of his would have any effect on his enraged little sister. ,The big brother knew that no words of his would have any effect on his enraged little sister.,The big brother realized that no words of his would have any effect on his enraged little sister.,感情を昂らせる妹には、どのような言葉も無意味であることを、兄は知っていた。,[=JP],"Старший брат понял, что никакие его слова не повлияют на разгневанную младшую сестру.",O irmão mais velho sabia que nenhuma de suas palavra teria efeito em sua enfurecida irmãzinha.,哥哥知道，對感情正激昂著的妹妹，再說什麼都沒有用了。,哥哥知道，对感情正激昂着的妹妹，再说什么都没有用了。,Il Fratello maggiore si accorse che nessuna sua parola avrebbe avuto un qualche effetto sulla infuriata Sorellina.
,"So, he just quietly listened to Ange's words. But even so, ...Ange was dissatisfied. ","So, he just quietly listened to Ange's words.{n}But for Ange, ......even that was frustrating."," So, he just quietly listened to Ange's words. But even so, ......Ange was dissatisfied.",だから、ただ静かに縁寿の言葉に耳を傾けていた。しかしそれでも、……それが縁寿には気に入らない。,だから、ただ静かに縁寿の言葉に耳を傾けていた。{n}しかしそれでも、……それが縁寿には気に入らない。,Поэтому он просто молча слушал Энджи.{n}Но всё равно...... она была недовольна.,"Sabendo disso, ele escutou em silêncio as palavras de Ange.{n}Mas para Ange, ......era ainda mais frustrante.",所以，他只是靜靜地傾聽緣壽的話。{n}但即便這樣，……也會讓緣壽看不順眼。,所以，他只是静静地倾听缘寿的话。{n}但即便这样，……也会让缘寿看不顺眼。,"Perciò, non fece altro che ascoltare con calma le parole di Ange. Ciononostante... Ange non era soddisfatta."
Ushiromiya Ange,"""I've had more than enough of this stupid farce. If you don't plan on telling me the truth, then end it all now! I'll find my own truth for myself! I won't rely on you...! ","""I've had more than enough of this stupid farce. If you don't plan on telling me the truth, then end it all now! I'll find my own truth for myself! I won't rely on you...!""","""I've had more than enough of this stupid farce. If you don't plan on telling me the truth, then end it all now! I'll find my own truth for myself! I won't rely on you...!",「もう下らない茶番は飽き飽きだわ。お兄ちゃんに、真実を話す気がないというなら、もうおしまいにして！　私は私の真実を自分で探す！　お兄ちゃんには頼らない…！,「もう下らない茶番は飽き飽きだわ。お兄ちゃんに、真実を話す気がないというなら、もうおしまいにして！　私は私の真実を自分で探す！　お兄ちゃんには頼らない…！」,"""С меня хватит этого глупого фарса. Если ты не собираешься говорить мне правду, сейчас же закончи! Я найду правду сама! Я не стану полагаться на тебя!..""","""Eu já tive o bastante dessa farsa estúpida. Se não pretende contar a verdade, então já chega! Eu encontrarei a verdade sozinha! Não dependerei de você...!""",「我已經厭倦這無聊的把戲了。哥哥你要是不打算告訴我真實的話，那就結束它吧！我自己去找我的真實！再也不依靠哥哥了…！」,「我已经厌倦这无聊的把戏了。哥哥你要是不打算告诉我真实的话，那就结束它吧！我自己去找我的真实！再也不依靠哥哥了…！」,"""Ne ho abbastanza di questa stupida farsa. Se non hai intenzione di dirmi la verità, allora falla finita! Troverò la mia verità da sola! Non conterò su di te...!"
Ushiromiya Ange,"......That's right. There never was anyone I could rely on anyway... ...I've...always been...all alone..."" ",""".........That's right. There never was anyone I could rely on anyway... ......I've......always been......all alone......"""," .........That's right. There never was anyone I could rely on anyway... ...I've...always been......all alone......""",　………そうよ。元々、頼るべき人間なんて、……私にはいなかったじゃない…。……私は、……いつだって、……ひとりぼっちだったわよ……。」,「………そうよ。元々、頼るべき人間なんて、……私にはいなかったじゃない…。……私は、……いつだって、……ひとりぼっちだったわよ……」,""".........Верно. Я никогда ни на кого не могла рассчитывать... ...Я... всегда была...... совсем одна......""",""".........Isso mesmo. Nunca houve ninguém a quem eu pudesse recorrer... ......Eu......sempre estive......sozinha......""",「………是啊。原本，可以依靠的人，……不就只有我自己嗎…？……我，……無論何時，……都是獨自一人的啊……」,「………是啊。原本，可以依靠的人，……不就只有我自己吗…？……我，……无论何时，……都是独自一人的啊……」,"... Esatto. Ad ogni modo, non c'è mai stato nessuno su cui abbia potuto contare... sono... sempre stata... tutta sola..."""
Ushiromiya Battler,"""Sorry. I won't let you leave this game."" ","""Sorry, but I won't let you leave this game.""","""Sorry. I won't let you leave this game.""",「悪いが。このゲームから降りることは、許さない。」,「悪いが。このゲームから降りることは、許さない」,"""Извини. Я не дам тебе покинуть эту игру.""","""Desculpa, mas não permitirei que abandone este jogo.""",「抱歉啊。從這盤遊戲中退出，是不允許的。」,「抱歉啊。从这盘游戏中退出，是不允许的。」,"""Scusami. Non permetterò che tu lasci questo gioco."""
Ushiromiya Ange,"""...Ah, that's right. Unless the Game Master admits defeat, the game never ends, right?"" ","""......Ah, that's right. Unless the Game Master admits defeat, the game never ends, right?""",[=UP],「……あぁ、そうだったわね。ゲームマスターが負けを認めない限り、ゲームは永遠に終わらないんだったっけ。」,「……あぁ、そうだったわね。ゲームマスターが負けを認めない限り、ゲームは永遠に終わらないんだったっけ」,"""......А, ну да. Пока Владелец игры не признает поражение, игра никогда не закончится.""","""......Sim, tem razão. A não ser que o Game Master admita a derrota, o jogo nunca vai terminar, né?""",「……啊啊，好像是這樣呢。在 GM 認輸之前，遊戲是永遠無法終止的吧。」,「……啊啊，好像是这样呢。在 GM 认输之前，游戏是永远无法终止的吧。」,"""... Ah, giusto. A meno che il Game Master non ammetta la sconfitta, il gioco non si concluderà mai, vero?"""
Ushiromiya Battler,"""That isn't what I meant. ...I'm just telling you to stay quiet and listen."" ","""That's not what this is. ......I just want you to stay quiet and listen to what I have to say.""","""That isn't what I meant. ......I'm just telling you to stay quiet and listen.""",「そんなつもりはないさ。……黙って話を聞けってだけのことだ。」,「そんなつもりはないさ。……黙って話を聞けってだけのことだ」,"""Я не об этом. ......Просто молчи и слушай.""","""Não foi o que eu quis dizer. ......Eu só quero que se comporte e escute o que eu tenho a dizer.""",「我並沒有打算那樣。……只是希望你乖乖聽話。」,「我并没有打算那样。……只是希望你乖乖听话。」,"""Non è ciò che volevo dire. ... Ti sto solo chiedendo di stare in silenzio e di ascoltare."""
Ushiromiya Ange,"""...Oh, sure. I'll just stay quiet then. ...Even if a player isn't around, the pieces just move by themselves, and the game moves forward. ...Isn't that how it works?"" ","""......Oh, okay. I'll just stay quiet then. ......Even if a player isn't around, the pieces just move by themselves, and the game moves forward. ......Isn't that how it was?""","""......Oh, sure. I'll just stay quiet then. ......Even if a player isn't around, the pieces just move by themselves, and the game moves forward. ......Isn't that how it was?""",「……あぁ、そう。なら黙ってることにするわ。……プレイヤーがいなくても、駒は勝手に動き、ゲームは進む。……そうだったわよね。」,「……あぁ、そう。なら黙ってることにするわ。……プレイヤーがいなくても、駒は勝手に動き、ゲームは進む。……そうだったわよね」,"""......О, ладно. Тогда я буду молчать. ......Даже если игрока нет рядом, фигуры двигаются сами по себе, и игра продвигается. ......Так ведь было?""","""......Ah, sim. Eu ficarei em silêncio. ......Mesmo sem um jogador por perto, as peças se movem sozinhas e o jogo prossegue. ......Não é assim que funciona?""",「……啊，是麼？那我就乖乖地閉嘴好了。……就算玩家不在，棋子也會自己把遊戲進行下去。……是這樣的吧？」,「……啊，是么？那我就乖乖地闭嘴好了。……就算玩家不在，棋子也会自己把游戏进行下去。……是这样的吧？」,"""... Oh, certo. Allora starò zitta. ... Anche se manca un giocatore, le pedine si muovono da sole, e il gioco prosegue. ... Non era così?"""
Ushiromiya Battler,"""...... ...That's right. A player can step back and become an observer for a while if they want. And they can return and join in whenever they want too."" ","""........................... ......Alright. Step back from being a player, and become an observer for a little while. You can come back whenever you feel like it.""","""..................That's right. A player can step back and become an observer for a while if they want. And they can come back and join in whenever they want too.""",「………………………。……そうだな。プレイヤーを離れ、少し傍観者になるといい。そして、また戻って来たい時に、戻ればいい。」,「………………………。……そうだな。プレイヤーを離れ、少し傍観者になるといい。そして、また戻って来たい時に、戻ればいい」,"""............ ......Верно. Игрок при желании может отступить и ненадолго стать наблюдателем. И может в любое время вернуться и присоединиться.""","""........................... ......Certo. Abdique da posição de jogadora e seja apenas uma observadora por ora. Você pode voltar quando sentir vontade.""",「………………………。……對。玩家可以選擇離場，做一會兒旁觀者。然後，想回來的時候，就回來吧。」,「………………………。……对。玩家可以选择离场，做一会儿旁观者。然后，想回来的时候，就回来吧。」,"""... Già. Se lo desidera, un giocatore può farsi indietro e diventare uno spettatore per un po'. E può anche tornare e continuare il gioco quando vuole."""
Ushiromiya Ange,"""Then I'll do that. This is an endurance contest. ...It'll keep on going until you stop trying to cover up the truth."" ","""I'll do just that. This is an endurance contest. ..........It'll keep on going until you give up on trying to cover up the truth.""","""Then I'll do that. This is an endurance contest. ......It'll keep on going until you give up on trying to cover up the truth.""",「そうさせてもらうわ。これは根競べよ。………お兄ちゃんが真実を誤魔化すことを諦めるまでのね。」,「そうさせてもらうわ。これは根競べよ。………お兄ちゃんが真実を誤魔化すことを諦めるまでのね」,"""Тогда так и сделаю. Это соревнование на выносливость. ......Оно продолжится до тех пор, пока ты не бросишь попытки скрыть правду.""","""Farei assim. Não passa de uma prova de resistência. ..........Vou continuar até você desistir de tentar encobrir a verdade.""",「那就這麼辦吧。這是耐力的比拼。………直到哥哥你放棄瞞混真實為止。」,「那就这么办吧。这是耐力的比拼。………直到哥哥你放弃瞒混真实为止。」,"""Allora farò così. Questa è una gara di resistenza. ... Continuerà finché non smetterai di celare la verità."""
Ushiromiya Battler,"""............"" ","""...........................""","""............""",「………………………。」,「………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Ushiromiya Ange,"""Something more important than the truth? ...I don't get it...! How could anything like that exist...?!"" ","""Something more important than the truth? ......You're not making any sense...! There's no such thing...!""","""Something more important than the truth? ......I don't get it...! How could anything like that exist...?!""",「真実より大切なこと？……意味わかんない…！　そんなもの、あるわけがない…！」,「真実より大切なこと？　……意味わかんない…！　そんなもの、あるわけがない…！」,"""Нечто важнее правды? ......Я не понимаю!.. Не может быть ничего подобного!..""","""Algo mais importante do que a verdade? ......Isso não faz sentido...! Não tem como isso existir...!""",「比真實更重要的事？……有什麼意義…？！不可能會有那種東西…！」,「比真实更重要的事？……有什么意义…？！不可能会有那种东西…！」,"""Qualcosa di più importante della verità? ... Non capisco...! Come può esistere una cosa del genere...?!"""
Ushiromiya Battler,"""It does, Ange. ...Whether my tale is the truth or not, ...the fact remains that you lost something precious on this island."" ","""There is, Ange. ......Whether my tale is the truth or not, ......the fact remains that you lost something precious on this island.""","""It does, Ange. ......Whether my tale is the truth or not, ......the fact remains that you lost something precious on this island.""",「あるんだよ。縁寿。……仮に、俺の物語が真実でなかったとしても、あったとしても。……お前は大切なものを、この島でなくしているんだ。」,「あるんだよ。縁寿。……仮に、俺の物語が真実でなかったとしても、あったとしても。……お前は大切なものを、この島でなくしているんだ」,"""Может, Энджи. ......Правдива моя история или нет, ......факт остаётся фактом — на этом острове ты потеряла нечто ценное.""","""Tem sim, Ange. ......Independente do meu conto ser verdade ou não, ......permanece o fato de que você perdeu algo importante nesta ilha.""",「有的，緣壽。……不論我的故事是不是真實。……你最重要的東西，都遺失在這島上。」,「有的，缘寿。……不论我的故事是不是真实。……你最重要的东西，都遗失在这岛上。」,"""Esiste, Ange. ... Che il mio racconto sia reale o meno... rimane il fatto che hai perso qualcosa di prezioso su quest'isola."""
Ushiromiya Ange,"""Dad, Mom. And you, Onii-chan. ...I lost my family...and everything that mattered to me."" ","""Dad, Mom. And you, Onii‐chan. ......I lost my family...and everything that mattered to me.""","""Dad, Mom. And you, Onii-chan. ......I lost my family...and everything that mattered to me.""",「お父さん、お母さん。そしてお兄ちゃん。……私がなくしたのは家族と、そして全てよ。」,「お父さん、お母さん。そしてお兄ちゃん。……私がなくしたのは家族と、そして全てよ」,"""Папу, маму. И тебя, братик. ......Я потеряла свою семью... и всё, что для меня имело значение.""","""O pai e mãe. E você, onii‐chan. ......Eu perdi minha família...tudo o que importava para mim.""",「爸爸，媽媽。還有哥哥。……我所失去的親人，就是全部了。」,「爸爸，妈妈。还有哥哥。……我所失去的亲人，就是全部了。」,"""Papà, Mamma. E te, Onii-chan. ... Ho perso la mia famiglia... e tutto ciò che per me era importante."""
,She spat out those words as though no further questioning would do any good...and looked away. ,She spat out those words as though no further questioning would do any good...and looked away.,[=UP],それ以上の問答は何の意味もないと吐き捨て、縁寿はそっぽを向く。,[=JP],"Выпалила она, словно в дальнейших вопросах и ответах нет смысла, и отвернулась.","Ela colocou para fora essas palavras, como se nenhuma outra pergunta fosse fazer bem...e desviou seu olhar.",表達出再進行交談也毫無意義的意向，緣壽轉向了一旁。,表达出再进行交谈也毫无意义的意向，缘寿转向了一旁。,Sputò fuori quelle parole come se nessun'altra domanda potesse migliorare le cose... e distolse lo sguardo.
,"Even as he watched this, Battler's expression remained gentle. ","Even as he watched this, Battler's expression remained gentle."," Even as he watched this, Battler's expression remained gentle.",そんな仕草にさえ、戦人の表情は穏やかなままだった。,[=JP],Даже тогда выражение Баттлера осталось мягким.,"Mesmo vendo isso, a expressão de Battler permaneceu dócil.",就算面對這樣的行為，戰人的表情依舊很平穩。,就算面对这样的行为，战人的表情依旧很平稳。,"Persino guardando ciò, l'espressione di Battler rimase gentile."
Ushiromiya Ange,"""Just keep going however you like. Later, Onii-chan."" ","""Just keep going however you like. Later, Onii‐chan.""","""Just keep going however you like. Later, Onii-chan.""",「勝手に進めなさいよ。じゃあね、お兄ちゃん。」,「勝手に進めなさいよ。じゃあね、お兄ちゃん」,"""Делай что хочешь. До встречи, братик.""","""Só continue como quiser. Até mais, onii‐chan.""",「你就把遊戲進行下去吧。再見，哥哥。」,「你就把游戏进行下去吧。再见，哥哥。」,"""Continua a fare quello che vuoi tu. A più tardi, Onii-chan."""
Ushiromiya Battler,"""...At least make sure you watch the tale. Even just listening is enough."" ",""".........At least make sure you watch the tale. Even just listening is enough.""","""......At least make sure you watch the tale. Even just listening is enough.""",「………物語だけはちゃんと見ていろよ。聞くだけでもいい。」,「………物語だけはちゃんと見ていろよ。聞くだけでもいい」,"""......По крайней мере, обязательно посмотри эту историю. Достаточно даже выслушать.""",""".........Ao menos trate de assistir o conto. Ouvir já é o suficiente.""",「………至少故事要好好看啊。哪怕只是聽著。」,「………至少故事要好好看啊。哪怕只是听着。」,"""... Almeno assicurati di guardare il racconto. Va bene anche solo ascoltare."""
Ushiromiya Ange,"""If I feel like it. ...Later."" ","""If I feel like it. ......Later.""",[=UP],「気が向いたらね。……じゃ。」,「気が向いたらね。……じゃ」,"""Если захочу. ......Пока.""","""Verei se tiver vontade. ......Tchau.""",「等我提起興趣再說吧。……拜。」,「等我提起兴趣再说吧。……拜。」,"""Se ne avrò voglia. ... Ci vediamo."""
,Ange's eyes clouded. ,Ange's eyes clouded.,[=UP],縁寿の目が、ぼんやりと曇る。,[=JP],Глаза Энджи затуманились.,Os olhos de Ange nublaram.,緣壽的眼睛，蒙上了一層霧靄。,缘寿的眼睛，蒙上了一层雾霭。,Gli occhi di Ange si offuscarono.
,"Then, a particularly strong gust of wind blew by, sending her hair flying. ","Then, a particularly strong gust of wind blew by, sending her hair flying."," Then, a particularly strong gust of wind blew by, sending her hair flying.",そして一際強い風が、ざぁっと吹いて、彼女の髪を大きく散らした。,[=JP],"Затем подул особенно сильный порыв ветра, растрепав ей волосы.","E assim, uma forte rajada de vento especial fez com que seus cabelos esvoaçassem.",猛然吹起一陣風，令她的頭髮飛舞起來。,猛然吹起一阵风，令她的头发飞舞起来。,"Poi, una raffica particolarmente forte di vento soffiò, facendo volare i suoi capelli."
,"The wind must have been carrying some dust with it. Ange's nose twitched, and she sneezed loudly. ","The wind must have been carrying some dust with it. Ange's nose twitched, and she sneezed loudly."," The wind must have been carrying some dust with it. Ange's nose twitched, and she sneezed loudly.",その風が埃を運んだのだろう。縁寿は鼻をむずむずさせてから、大きなくしゃみをする。,[=JP],"Наверное, в ветре была пыль. Нос Энджи дёрнулся, и она громко чихнула.",O vento deveria estar carregando um pouco de poeira consigo. O nariz de Ange se contorceu e ela espirrou.,風中大概夾帶著塵土吧。緣壽的鼻子癢了癢，打了個大噴嚏。,风中大概夹带着尘土吧。缘寿的鼻子痒了痒，打了个大喷嚏。,"Il vento deve aver portato con sé della polvere. Il naso di Ange si contorse, e starnutì fragorosamente."
Ushiromiya Ange,"""......Nnnnn. ...Onii-chan...?"" ",""".........Nnnnn. ......Onii‐chan...?""",""".........Nnnnn. ......Onii-chan...?""",「………ぅぅぅ。……お兄ちゃん…？」,[=JP],""".........Н‐н‐н. ......Братик?..""",[=UP],「………唔唔唔。……哥哥…？」,[=CHT],"""... Nnnnn. ... Onii-chan...?"""
Ushiromiya Battler,"""What is it?"" ","""What is it?""",[=UP],「何だい。」,「何だい」,"""Что?""","""O que foi?""",「怎麼了？」,「怎么了？」,"""Cosa c'è?"""
Ushiromiya Ange,"""...How long are we gonna stand here...? The weather's all weird. ...Let's go back to the guesthouse."" ","""......How long are we gonna stand here...? The weather's all weird. ......Let's go back to the guesthouse.""",[=UP],「……いつまでここにいるの…？　何かお天気、変…。……ゲストハウスに帰ろうよ。」,「……いつまでここにいるの…？　何かお天気、変…。……ゲストハウスに帰ろうよ」,"""......Сколько ещё мы будем здесь стоять?.. Погода всё хуже. ......Давай вернёмся в домик для гостей.""","""......Até quando vamos ficar aqui...? O tempo está estranho. ......Vamos voltar para casa de hóspedes.""",「……要在這裡站多久啊…？天氣好奇怪…。……回賓館去吧。」,「……要在这里站多久啊…？天气好奇怪…。……回宾馆去吧。」,"""... Per quanto tempo dobbiamo stare qui...? Il tempo è tutto strano. {n}Torniamo alla casa degli ospiti."""
,Ange's eyes weren't cloudy anymore. ,Ange's eyes weren't cloudy anymore.,[=UP],もう、縁寿の瞳は曇っていない。,[=JP],Глаза Энджи больше не были затуманены.,O olhar de Ange não estava mais nublado.,緣壽的眼瞳中，已經沒有霧靄了。,缘寿的眼瞳中，已经没有雾霭了。,Gli occhi di Ange non erano più offuscati.
,"However, the tone and atmosphere about those eyes seemed somehow different from before... ","However, the tone and atmosphere about those eyes seemed somehow different from before..."," However, the tone and atmosphere about those eyes seemed somehow different from before...",しかし、先ほどまでの縁寿とは、どこか瞳の色や雰囲気が、違うように見えた…。,[=JP],"Но выглядели эти глаза не так, как ранее...","Contudo, a tonalidade e a atmosfera deles pareciam diferentes de um segundo atrás...",但是可以看出，那和之前的緣壽相比，眼睛的瞳色和氣氛，有些不太一樣…。,但是可以看出，那和之前的缘寿相比，眼睛的瞳色和气氛，有些不太一样…。,"Tuttavia, il colore e l'aria di quegli occhi apparivano in qualche modo differenti da prima..."
,"In a manner typical of young girls, Ange signaled that she was too bored and wanted to go do something. ","In a manner typical of young girls, Ange signaled that she was too bored and wanted to go do something."," In a manner typical of young girls, Ange signaled that she was too bored and wanted to go do something.",縁寿は幼い少女特有の仕草で、飽きたからもう行こう行こうと催促する。,[=JP],"Как и подобает типичной девочке, Энджи поняла, что ей слишком скучно, и захотела чем‐нибудь заняться.","Assim como uma jovem garota agiria, Ange indicou que estava muito entediada e queria fazer alguma coisa.",緣壽用幼小少女特有的方式，說著“已經厭煩了，快走吧”地催促著戰人。,缘寿用幼小少女特有的方式，说着“已经厌烦了，快走吧”地催促着战人。,"Con una maniera tipica delle ragazzine, Ange fece segno di essere troppo annoiata e di voler andare a fare qualcosa."
,This Ange was clearly a six-year-old Ange. ,This Ange was clearly a six‐year‐old Ange., This Ange was clearly a six-year-old Ange.,その縁寿は紛れもなく、６歳の縁寿だった。,[=JP],Эта Энджи явно была шестилетней Энджи.,Esta Ange claramente era a Ange de seis anos de idade.,這個緣壽毫無疑問，是 6 歲的緣壽。,这个缘寿毫无疑问，是 6 岁的缘寿。,Questa Ange era chiaramente una Ange di sei anni.
Ushiromiya Battler,"""Good point. ...Then, why don't you head back to the guesthouse now? I'm going to stay here."" ","""Good point. ......Then, why don't you head back to the guesthouse now? I'm going to stay here.""",[=UP],「そうだね。……じゃあ、縁寿はゲストハウスに戻ってるといい。お兄ちゃんはまだここにいるよ。」,「そうだね。……じゃあ、縁寿はゲストハウスに戻ってるといい。お兄ちゃんはまだここにいるよ」,"""Точно. ......Тогда возвращайся в домик для гостей. Я останусь.""","""Boa ideia. ......Então, por que não volta à casa de hóspedes agora? Eu ficarei aqui.""",「是啊。……那，緣壽先回賓館去好了。哥哥還要在這裡呆一會兒。」,「是啊。……那，缘寿先回宾馆去好了。哥哥还要在这里呆一会儿。」,"""Hai ragione. ... Allora, perché non vai alla casa degli ospiti, ora? Io resto qui."""
Ushiromiya Ange,"""Why...? It'll start raining soon."" ","""Why...? It'll start raining soon.""",[=UP],「どうして…？　もうすぐ雨が降ってくるよ。」,「どうして…？　もうすぐ雨が降ってくるよ」,"""Зачем?.. Скоро дождь пойдёт.""","""Por quê...? Já vai começar a chover.""",「為什麼…？馬上就要下雨了。」,「为什么…？马上就要下雨了。」,"""Perché...? Tra poco inizia a piovere."""
Ushiromiya Battler,"""It won't be long now. So, I'll wait here a bit longer."" ","""She should be here in a moment. So, I'll wait for her.""","""It won't be long now. So, I'll wait here a bit longer.""",「そろそろ来るはずなんだ。だから俺は待ってるよ。」,「そろそろ来るはずなんだ。だから俺は待ってるよ」,"""Осталось недолго. Поэтому я подожду.""","""Ela deve chegar logo. Por isso, ficarei aqui esperando.""",「馬上就該來了。所以我在等。」,「马上就该来了。所以我在等。」,"""Dovrebbe arrivare presto. Quindi sto aspettando."""
Ushiromiya Ange,"""You're waiting here? ...Who are you waiting for? ......Huh?"" ","""Wait for her? .........For who? ...............Huh?""","""You're waiting here? ......Who are you waiting for? .........Huh?""",「待ってるって？　………誰？……………え？」,「待ってるって？　………誰？　……………え？」,"""Подождёшь? ......Кого? .........Э?""","""Esperar por ela? .........Por quem? ...............Hã?""",「在等？………等誰？……………咦？」,「在等？………等谁？……………咦？」,"""Aspettando, dici?... Chi? ... Huh?"""
,"Then, to Ange's eyes, it looked as though the strong winds were carrying flakes of gold along with them. ","Then, to Ange's eyes, it looked as though the strong winds were now carrying flakes of gold along with them.",[=UP],その時、縁寿の目には、強い風に混じって、金箔が飛び散ったように見えた。,[=JP],В глазах Энджи сильный ветер словно начал переносить золотые хлопья.,"Aos olhos de Ange, pareceu como se os fortes ventos estivessem carregando consigo pequenos flocos de ouro.",這時，緣壽看到，在強風之中，有金箔一般的東西在飛舞。,这时，缘寿看到，在强风之中，有金箔一般的东西在飞舞。,"In seguito, agli occhi di Ange, sembrava come se i forti venti stessero ora portando con sé fiocchi dorati."
,"No, she had definitely seen something, ...but she wasn't able to describe what she had seen, so to her it had seemed like flakes of gold dancing on the wind. ","No, she had definitely seen something, ......but she wasn't able to describe what she had seen, so to her it had seemed like flakes of gold dancing on the wind."," No, she had definitely seen something, ......but she wasn't able to describe what she had seen, so to her it had seemed like flakes of gold dancing on the wind.",いや、見えていたに違いないのだが、……それを自分でも正しく形容できなくて、風に舞う金箔のように感じたのだ。,[=JP],"Нет, она однозначно что‐то видела...... но не могла описать, поэтому ей показалось, что по ветру кружат золотые хлопья.","Não, ela definitivamente viu alguma coisa, ......mas não foi capaz de descrever o que havia visto, por isso aparentou serem flocos de ouro dançando ao vento.",不，應該說，確實是看到了沒錯，……但自己實在無法正確形容那種景象，只能看成是在風中飛舞的金箔。,不，应该说，确实是看到了没错，……但自己实在无法正确形容那种景象，只能看成是在风中飞舞的金箔。,"No, aveva assolutamente visto qualcosa... ma non era capace di descrivere cosa, perciò, per lei erano sembrati fiocchi dorati che danzavano nel vento."
Ushiromiya Battler,"""So, here you are. ...I've been waiting a while now."" ","""There you are. ......I've been waiting a while now.""","""So, here you are. ......I've been waiting a while now.""",「来たか。……ずいぶん待ったぜ。」,「来たか。……ずいぶん待ったぜ」,"""Наконец ты пришла. ......Я ждал.""","""Finalmente chegou. ......Me deixou esperando um tempão.""",「來了啊。……等你好久了。」,「来了啊。……等你好久了。」,"""Allora sei venuta. ... Ti ho aspettato un bel po'."""
,It was as though he was talking to the wind. ...Battler spoke to the empty rose garden. ,It was as though he was talking to the wind. ......Battler spoke to the empty rose garden.,[=UP],まるで風に語りかけるように。……戦人は誰の姿もない薔薇庭園に、そう告げる。,[=JP],Он будто разговаривал с ветром. ......Баттлер говорил с пустым розарием.,Foi como se ele estivesse falando com o vento. ......Battler falou para o jardim vazio.,就好像是在對風說話一樣。……戰人對著沒有人影的玫瑰庭園，這樣說著。,就好像是在对风说话一样。……战人对着没有人影的玫瑰庭园，这样说着。,Era come se stesse parlando al vento. ... Battler parlava al vuoto giardino di rose.
,"That can't be right. After all, it was clear from his words that he was talking to someone right in front of him. ","That can't be right. After all, it was clear from his words that he was talking to someone right in front of him."," That can't be right. After all, it was clear from his words that he was talking to someone right in front of him.",そんなはずはない。だって兄のその口調は、紛れもなく、目の前にいるかのような誰かに向けたものに違いなかったからだ。,[=JP],"Нет, не может быть. Ведь по его словам ясно, что он разговаривает с кем‐то, кто стоит прямо перед ним.","Não era possível. Afinal, suas palavras deixavam claro que ele estava falando com alguém que estava diante dele.",這不可能。因為哥哥的那個口氣，毫無疑問，是對站在他面前的什麼人說的。,这不可能。因为哥哥的那个口气，毫无疑问，是对站在他面前的什么人说的。,"Non può essere così. Dopotutto, dalle sue parole era chiaro che stesse parlando con qualcuno di fronte a lui."
,"So, Ange thought it must be someone that she alone couldn't see, and she rubbed her eyes. ","So, Ange thought it must be someone that she alone couldn't see, and she rubbed her eyes."," So, Ange thought it must be someone that she alone couldn't see, and she rubbed her eyes.",だから縁寿は、自分の目にだけは見えないのかと思い、ごしごしと両目を擦る。,[=JP],"Поэтому Энджи протёрла глаза, думая, что его только она не видит.","Isso fez com que Ange pensasse que havia alguém ali que ela não conseguia ver, por isso esfregou seus olhos.",所以緣壽覺得，只是自己沒有看見而已，揉了揉雙眼。,所以缘寿觉得，只是自己没有看见而已，揉了揉双眼。,"Quindi, Ange pensò che doveva essere qualcuno che solo lei non riusciva a vedere, e si strofinò gli occhi."
,"Then, when she opened her eyes wide, another large gust of wind blew past her. ","Then, when she opened her eyes wide, another large gust of wind blew past her."," Then, when she opened her eyes wide, another large gust of wind blew past her.",そして目を大きく見開いた時、再び、ざぁっと大きな風が吹いた。,[=JP],"Когда она открыла их, мимо неё пронёсся ещё один сильный порыв ветра.","Então, quando os abriu bem, outra forte rajada de vento passou por ela.",當她睜大眼睛再看的時候，風又猛烈地刮了起來。,当她睁大眼睛再看的时候，风又猛烈地刮了起来。,"In seguito, quando li spalancò, un'altra forte raffica di vento le passò attraverso."
,"She shut her eyes immediately, ...and when she timidly opened them... ","She shut her eyes immediately, .........and when she timidly opened them..."," She shut her eyes immediately, ......and when she timidly opened them...",咄嗟に目を瞑り、………恐る恐る開いた時。,[=JP],Она тут же закрыла глаза...... а когда робко открыла их...,"Ela fechou seus olhos na mesma hora, .........e quando timidamente os abriu...",她趕緊把眼睛閉上，………再小心翼翼地睜開的時候。,她赶紧把眼睛闭上，………再小心翼翼地睁开的时候。,Chiuse in un baleno gli occhi... e quando li riaprì timidamente...
