Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Bernkastel},...I can't say I don't understand why you're hugging your knees and closing up your heart. ,...It isn't as though I don't understand your desire to hug your knees and close your heart.,...It isn't as though I don't understand that feeling which makes you hug your knees and close your heart.,…あなたが膝を抱いて心を閉ざしてしまう気持ちもわからなくない。,[=JP],"...Не то чтобы я не понимала это чувство, заставляющее тебя обнимать колени и закрывать своё сердце.",...Não é como se eu não entendesse o seu desejo de abraçar os joelhos e fechar seu coração.,…你會抱膝封閉起心靈的感受，我也很是理解。,…你会抱膝封闭起心灵的感受，我也很是理解。,... Non è tanto difficile quanto capire quel sentimento che ti fa rannicchiare e chiuderti in te stesso.,Posso capire cosa ti spinge a raggomitolarti e a serrare il tuo cuore.,...Dizlerine kapanarak kalbini kapatma arzunu anlamıyor değilim.
{f:5:Bernkastel},"If you meet a fate like that a few more times, it'll take a lot less than a hundred years to kill your heart. ","If you meet that end several more times, your heart will be killed within a hundred years."," If you meet that end several more times, your heart will be killed without having to wait one hundred years.",こんな末路を、あと何度もやられたら、百年を待たずに心が殺されてしまうわ。,[=JP],"Если ты встретишь такой конец ещё несколько раз, то твоё сердце умрет и для этого даже не нужно будет ждать одну тысячу лет.","Se você encontrar aquele final muitas outras vezes, seu coração vai ser morto dentro de cem anos.",這種末路，再走個幾次的話，不用百年，心就會被抹殺。,这种末路，再走个几次的话，不用百年，心就会被抹杀。,"Se incontri quella fine ancora diverse volte, il tuo cuore verrà ucciso senza dover aspettare cento anni.","Se trapasserai per più volte in un modo simile, il tuo spirito perirà senza dover aspettare cent'anni...","Eğer bu sonla birkaç kez daha karşılaşırsan, kalbinin ölmesi yüz yıldan çok daha az sürecektir."
{f:5:Bernkastel},"...Beato saw through me, so I'll confess. ","......Beato saw through me, so I'll confess.",[=UP],……ベアトに看破されてしまったから白状する。,[=JP],"......Беато увидела меня насквозь, поэтому мне пришлось во всём признаться.","......A Beato viu através de mim, por isso vou confessar.",……既然已被貝阿朵看穿了，我就坦白了吧。,……既然已被贝阿朵看穿了，我就坦白了吧。,"... Beato mi ha scoperta, perciò lo confesserò.","Beato ha letto le mie intenzioni, perciò ti confesserò questo.","......Beato benim içimi gördü, bu yüzden itiraf edeceğim."
{f:5:Bernkastel},"You are now just like I was in the past, when I was imprisoned inside Lambda's world. ","You are now just like I was in the past, when I was imprisoned inside Lambda's world."," You are now just like I was in the past, when I was imprisoned inside Lambda's world.",今のあなたは、かつてラムダの世界に囚われていた頃の私にそっくりなの。,[=JP],"Сейчас ты совсем как я в прошлом, когда я была заточена внутри мира Лямбды.","Você é agora exatamente como eu era no passado, quando estava aprisionada dentro do mundo da Lambda.",現在的你，與曾經被囚禁在拉姆達的世界中時的我，一模一樣。,现在的你，与曾经被囚禁在拉姆达的世界中时的我，一模一样。,"Tu sei, ora, proprio come ero io in passato, quando ero imprigionata dentro il mondo di Lambda.","In questo momento, tu sei esattamente come ero un tempo, quando ero imprigionata nel mondo di Lambda.","Şu anda tıpkı, benim geçmişte Lambda'nın dünyasına hapsedildiğim zamanki halim gibisin."
{f:5:Bernkastel},"Shut inside a labyrinth of cruel fate, tormented by a witch, in a manner of speaking. ","Shut inside a labyrinth of cruel fate, tormented at the whims of a witch."," Shut inside a labyrinth of cruel fate, tormented by a witch, in a manner of speaking.",過酷な運命の迷路に閉じ込められ、魔女にいいようにいたぶられている。,[=JP],"Запертой в лабиринте жестокой судьбы, мучимой ведьмой, если можно так выразиться...","Presa dentro de um labirinto do cruel destino, atormentada pelos caprichos da bruxa.",被關在了過於殘酷的命運迷宮之中，受魔女肆意玩弄。,被关在了过于残酷的命运迷宫之中，受魔女肆意玩弄。,"Rinchiusa all'interno del labirinto del fato crudele, tormentata da una strega, per così dire.","Rinchiusi all'interno di un labirinto tessuto da un fato crudele, e tormentati a seconda dei capricci di una strega...","Zalim kaderin labirentine kapatılmış, bir cadının keyfince eziyet görüyordum."
{f:5:Bernkastel},...I am a witch who was born from there. ,...I am a witch who was born from there.,[=UP],…私はそこから生まれた魔女。,[=JP],"...Я — ведьма, рождённая в этом лабиринте.",...Eu sou a bruxa que nasceu dele.,…我是從此誕生的魔女。,…我是从此诞生的魔女。,... Io sono una strega nata da lì.,Fu ciò a far nascere la strega che sono...,...Ben oradan doğmuş bir cadıyım.
{f:5:Bernkastel},...So maybe I'm like an older sister to you. {n}So I decided that I'd lend you my power. ,......So maybe I'm like an older sister to you.{n} So I decided that I'd lend you my power.,[=UP],……だからあなたの姉に当たるのかもしれない。{n}だからあなたに力を貸そうと決めたの。,[=JP],......Поэтому для тебя я кто‐то вроде старшей сестры.{n}И поэтому я решила одолжить тебе свою силу.,"......Então, eu meio que sou uma irmã mais velha para você.{n} Por isso, eu decidi emprestar o meu poder.",……所以說不定就相當於是你的姐姐。{n}所以我決定了要幫你的忙。,……所以说不定就相当于是你的姐姐。{n}所以我决定了要帮你的忙。,... Quindi forse sono come una sorella maggiore per te. {n}Perciò ho deciso che ti avrei prestato il mio potere.,"Pertanto, si potrebbe dire che io sia per te come una sorella maggiore.{n} È per questo che decisi di concederti il mio potere.",......Belki de senin için bir abla gibiyimdir.{n} Bu yüzden sana gücümü ödünç vermeye karar verdim.
{f:5:Bernkastel},"However, ......even compared to my fate, ...yours is...truly brutal. ","However, ............even compared to my fate, ......yours is...truly brutal."," However, ............even compared to my fate, ......yours is...truly brutal.",　しかし、…………私の運命に比べても、……あなたのそれは、…あまりにも惨い。,しかし、…………私の運命に比べても、……あなたのそれは、…あまりにも惨い。,"Однако, если сравнивать наши судьбы... то твоя... в самом деле жестока и горька.","No entanto, ............mesmo comparado ao meu destino, ......o seu é...verdadeiramente brutal.",不過，…………即便是與我的命運相比，……你的那個，…也實在是太淒慘了。,不过，…………即便是与我的命运相比，……你的那个，…也实在是太凄惨了。,Tuttavia... anche paragonato al mio fato... il tuo è... veramente brutale.,Tuttavia... anche volendolo paragonare al mio fato... il tuo è... decisamente orrendo.,"Ancak, ............benim kaderimle karşılaştırıldığında bile, ......seninki...gerçekten acımasız."
{f:5:Bernkastel},"Not only do I sympathize with you, I'm almost brought to tears by your tragic fate. ","Not only do I sympathize with you, I'm almost brought to tears by your tragic fate."," Not only do I sympathize with you, I'm almost brought to tears by your tragic fate.",同情どころか、涙までもらってしまいそうな、あまりに悲惨な運命よ。,[=JP],"Я не только симпатизирую тебе, но и почти готова заплакать над твоей печальной судьбой.","Eu não apenas simpatizo com você, eu quase venho às lágrimas pelo seu trágico destino.",這可是豈止同情，連眼淚都快要流下來了的，過於悲慘的命運。,这可是岂止同情，连眼泪都快要流下来了的，过于悲惨的命运。,"Non solo ti compatisco, ma mi viene da piangere per il tuo tragico fato.","Non solo empatizzo con il tuo tragico destino, ma mi stanno quasi venendo le lacrime agli occhi.","Sana yalnızca sempati duymakla kalmıyorum, trajik kaderin beni neredeyse gözyaşlarına boğuyor."
{f:5:Bernkastel},"But please, don't lose heart. {n}Please don't submit to Beato, no matter what. ","But please, don't lose heart.{n}Please don't submit to Beato, no matter what."," But please, don't lose heart.{n} Please don't submit to Beato, no matter what.",でも、どうか挫けないで。{n}ベアトになんか決して屈しないで。,[=JP],"Но пожалуйста, не падай духом.{n}Прошу, не сдавайся Беато несмотря ни на что.","Mas, por favor, não se abata.{n}Por favor, não se submeta à Beato, não importa o quê.",但是，請無論如何都不要氣餒。{n}請絕對不要去向那個貝阿朵屈服。,但是，请无论如何都不要气馁。{n}请绝对不要去向那个贝阿朵屈服。,"Ma per favore, non perderti d'animo. {n}Per favore, non sottometterti a Beato, qualsiasi cosa succeda.","Ma ti prego, non scoraggiarti.{n}Non piegarti mai e poi mai di fronte a Beato.","Ama lütfen, cesaretini kaybetme.{n}Beato'ya boyun eğme, ne olursa olsun."
{f:5:Bernkastel},"Certainly, that child's game is quite unfair. ","Certainly, that child's game is quite unfair."," Certainly, that child's game is quite unfair.",確かにあの子のゲームはあまりに卑劣。,[=JP],Конечно же игра этого дитя довольно несправедлива.,"Certamente, o jogo daquela criança é bem injusto.",確實那孩子的遊戲實在很是卑鄙。,确实那孩子的游戏实在很是卑鄙。,"Certo, il gioco di quella ragazza è abbastanza scorretto.","Bisogna ammettere che, nelle partite di quella ragazza, si gioca in maniera molto sleale.","Kuşkusuz, bu çocuğun oyunu oldukça adaletsiz."
{f:5:Bernkastel},"I've only been allowed a glimpse of the game board, but the unfair and clever devices set up on the stage are so disgusting...that I imagine they far surpass those on {f:5:Lambdadelta}'s game board. ","I took a glimpse of the game board, and the tricks are so mean and cunning, and the scenic tricks are filthy to a degree that probably far surpasses that of {f:5:Lambdadelta}'s game board."," I've only been allowed a glimpse of the game board, but the unfair and clever devices set up on the stage are so disgusting that they probably far surpass those of Lambdadelta's game board.",ゲーム盤を少しだけ見させてもらったけど、あまりに卑劣かつ狡猾な仕掛けで、その舞台仕掛けの嫌らしさは多分、ラムダデルタのゲーム盤のそれを遥かに上回るわ。,[=JP],"Мне было позволено лишь мельком взглянуть на игровую доску, но я уже могу сказать, что на сцене установлены нечестные и хитрые устройства, которые, возможно, по своей отвратительности превосходят даже ловушки на игровой доске {f:5:Лямбдадельты}.","Eu dei uma olhada no tabuleiro do jogo, e as jogadas são muito cruéis e astutas, e os truques cênicos são imundos em um grau que provavelmente superam os do tabuleiro da {f:5:Lambdadelta}.",我讓她稍微給我看了下棋盤，而這真是既過於卑鄙又過於狡猾的機關，這個舞台機關的狡詐之處，恐怕遠遠超越了拉姆達戴露塔的棋盤。,我让她稍微给我看了下棋盘，而这真是既过于卑鄙又过于狡猾的机关，这个舞台机关的狡诈之处，恐怕远远超越了拉姆达戴露塔的棋盘。,"Mi è stato concessa solo un'occhiata al piano di gioco, ma i dispositivi intelligenti e ingiusti sono così spregevoli, che probabilmente superano di molto quelli del piano di gioco di Lambdadelta.","Ho potuto dare solo una lieve occhiata alla scacchiera, ma i suoi metodi sono così infidi e subdoli, e i suoi trucchi di scena sono di un tale cattivo gusto, che probabilmente superano di gran lunga quelli sulla scacchiera di {f:5:Lambdadelta}.","Oyun tahtasına şöyle bir göz attığımda, numaraların çok adice ve kurnazca olduğunu gördüm, ve sahne numaraları muhtemelen {f:5:Lambdadelta}'nın oyun tahtasını fazlasıyla aşacak derecede çirkindi."
{f:5:Bernkastel},"And what's even more frightening...is that when that kid moves a piece, she doesn't always make the best possible move. ","And what's even more frightening is that when that child moves a piece, it's not like she always makes the best possible move."," And what's even more frightening, is when that child moves a piece, it's not like she always makes the best possible move.",しかも恐ろしいことに、あの子は駒を指す時、常に最善手を指しているわけではないの。,[=JP],"И что пугает даже ещё больше, так это то, что двигая какую‐либо фигуру, это дитя совсем не обязательно делает наилучший в данной ситуации ход.","E o que é ainda mais assustador é que, quando aquela criança move uma peça, não é como se ela sempre fizesse o melhor movimento.",而且可怕的是，那孩子下棋時，並不總是會下最妙一步。,而且可怕的是，那孩子下棋时，并不总是会下最妙一步。,"E quel che è ancor più spaventoso, è quando quella ragazza muove una pedina, non è che fa sempre la miglior mossa possibile.","E la cosa ancor più terrificante di quella ragazza è che, quando lei muove una pedina, non è detto che effettui necessariamente la mossa migliore.","Ve daha da korkutucu olanı, bu çocuk bir taşı oynadığında, her zaman mümkün olan en iyi hamleyi yapıyor gibi görünmüyor."
{f:5:Bernkastel},This is where she's very different from Lambda. {n}Lambda always uses an overpowering number of pieces to make the best possible move in order to win. ,"This is where she is very different from Lambda.{n}Lambda always uses an overpowering number of pieces and makes the best possible move, in order to win."," This is where she is very different from Lambda.{n} Lambda always uses an overpowering number of pieces to make the best possible move, in order to win.",ここがラムダとは大きく異なる点。{n}ラムダは勝つ為に常に最善手で圧倒的な数の駒を指してくる。,[=JP],"И вот в этом‐то она и отличается от {f:5:Лямбдадельты}.{n}Чтобы сделать наилучший возможный ход и победить, Лямбда всегда использует подавляющее количество фигур.","É nisso que ela é bem diferente da Lambda.{n}A Lambda sempre usa um número esmagador de peças e faz o melhor movimento possível, para poder vencer.",這是個與拉姆達相去甚大的不同點。{n}拉姆達為了獲勝，每時每刻都會下最妙一步，以壓倒性數量的棋子殺來。,这是个与拉姆达相去甚大的不同点。{n}拉姆达为了获胜，每时每刻都会下最妙一步，以压倒性数量的棋子杀来。,"È qui dove è molto diversa da Lambda. {n}Lambda usa sempre un gran numero di pedine per fare la miglior mossa possibile, al fine di vincere.","In questo aspetto diverge molto da Lambda.{n}Per poter vincere, Lambda muove sempre un'incommensurabile quantità di pedine nel migliore dei modi possibili.","İşte o, bu noktada Lambda'dan çok farklı.{n}Lambda kazanmak için her zaman gereğinden fazla sayıda taş kullanır ve mümkün olan en iyi hamleyi yapar."
{f:5:Bernkastel},But Beato sometimes intentionally goes easy on her opponent when she moves her pieces. ,But Beato sometimes intentionally eases up when she moves her pieces., But Beato sometimes intentionally cuts corners when she moves her pieces.,しかしベアトは、たまにわざと手を抜いて駒を指してくるの。,[=JP],"Но двигая свои фигуры, Беато иногда специально мухлюет.",Mas a Beato intencionalmente facilita algumas vezes quando mexe suas peças.,可是貝阿朵，卻時而會故意下放了水的一步棋。,可是贝阿朵，却时而会故意下放了水的一步棋。,Ma Beato certe volte usa delle scorciatoie intenzionalmente quando muove le sue pedine.,Ma ci sono delle volte in cui Beato muove intenzionalmente i suoi pezzi in maniera poco ottimale.,Ancak Beato bazen taşlarını hareket ettirirken kasıtlı olarak rahat davranıyor.
{f:5:Bernkastel},"Since, when we're in trouble, we try to seek out our opponent's strategy by looking at their moves, this creates a very formidable amount of noise in our information. ","This is unfortunate for us, trying to seek out our opponent's strategy by looking at her moves, because it creates a formidable amount of noise in our information."," Since when we are in trouble, we try to seek out our opponent's strategy by looking at their moves, this creates a very formidable amount of noise in our information.",困ったことに、相手の指し手から手の内を探ろうとしている私たちにとって、これは非常に手ごわい情報のノイズ。,[=JP],"Поскольку, когда мы находимся в затруднительной ситуации, то стараемся вычислить стратегию оппонента по его ходам, это создает определённые изъяны в нашей информации.","Isto é uma infelicidade para nós, tentando buscar pela estratégia do oponente olhando seus movimentos, porque isso cria uma formidável quantidade de ruído em nossa informação.",令人煩惱的是，這對從對手下的步法上來猜測敵人底細的我們來說，乃是非常棘手的情報“雜音”。,令人烦恼的是，这对从对手下的步法上来猜测敌人底细的我们来说，乃是非常棘手的情报“杂音”。,"Siccome quando siamo nei guai, cerchiamo di scoprire la strategia dell'avversario guardando le loro mosse, ciò crea un formidabile ammontare di disturbi nelle nostre informazioni.","È un problema per quelli come noi, che tentano di scoprire la strategia dell'avversario mediante le loro mosse, e ciò crea una notevole e ostica quantità di rumore informativo.","Bu, rakibimizin hamlelerine bakarak onun stratejisini bulmaya çalışan bizler için talihsiz bir durum, çünkü bilgilerimizde müthiş miktarda karışıklık meydana getiriyor."
{f:5:Bernkastel},That might cause a troublesome amount of disorder. ,This disorder could be troublesome., This could cause a troublesome amount of disorder.,厄介な撹乱になりうるわ。,[=JP],И это вызывает значительный беспорядок в наших рядах.,Essa desordem pode ser um problema.,它有可能會成為麻煩的擾亂信息。,它有可能会成为麻烦的扰乱信息。,Questo potrebbe causare un fastidioso ammontare di disordine.,Quest'interferenza potrebbe rilevarsi problematica...,Bu düzensizlik sorun yaratabilir.
{f:5:Bernkastel},"...However, as in chess, though a player might be able to create some noise for their opponent with a useless move, they'll still miss out on the more valuable move they avoided. ","......However, as in chess, a player might be able to create some noise for their opponent with a useless move, but they would still miss out on a more valuable move.",[=UP],……しかし、チェスに例えるなら、無駄な一手は相手にノイズを与えるかもしれないけれど、貴重な一手を損していることに違いはない。,[=JP],"......Однако в шахматах, сделав бесполезный ход, ты можешь изрядно подпортить нервы своему оппоненту, но всё‐таки упустишь шанс сделать действительно стоящий ход.","......Entretanto, como no xadrez, um jogador pode ser capaz de criar algum ruído para o oponente com um movimento inútil, mas ele acabaria por perder um movimento valioso.",……不過，以國際象棋為例，雖然毫無意義的一步或許會給對手送去“雜音”，但與此同時也肯定是損失了貴重的一步棋。,……不过，以国际象棋为例，虽然毫无意义的一步或许会给对手送去“杂音”，但与此同时也肯定是损失了贵重的一步棋。,"... Tuttavia, come negli scacchi, un giocatore potrebbe creare dei disturbi per il proprio avversario con una mossa inutile, ma tralascerebbe comunque una mossa più preziosa.","Tuttavia, se prendiamo ad esempio gli scacchi, un giocatore potrebbe effettuare una mossa infruttuosa per inviare del rumore informativo all'avversario, ma ciò non toglie che ha rinunciato ad una mossa vantaggiosa.","......Ancak, satrançta olduğu gibi, bir oyuncu işe yaramaz bir hamleyle rakibi için biraz karışıklık yaratabilir, ancak yine de daha değerli bir hamleyi kaçırmış olur."
{f:5:Bernkastel},"In other words, it's not like your opportunities to take advantage of this are zero. ","In other words, it's not like your opportunities to take advantage of it are zero."," In other words, it's not like your opportunities to take advantage of it are zero.",つまり、付け入る余地はゼロじゃないってこと。,[=JP],"Проще говоря, твои шансы взять верх вовсе не равны нулю.","Em outras palavras, não é como se suas oportunidades de tirar vantagem fossem zero.",也就是說，可鑽的空子並不為零。,也就是说，可钻的空子并不为零。,"In altre parole, non è che le tue opportunità di andare in vantaggio siano zero.","In altre parole, non vuol dire che le tue opportunità di sfruttarla siano pari a zero.","Başka bir deyişle, bunu avantaja çevirme şansı sıfır değildir."
{f:5:Bernkastel},"Although you may not be able to believe it, that analogy holds true for this game as well. ","Although you may not be able to believe it, this game was also like that."," Although you may not be able to believe it, this game was also like that.",あなたには信じられないだろうけども、今回のゲームもそう。,[=JP],"Хотя ты можешь мне и не верить, но эта игра устроена именно так.","Embora você talvez não seja capaz de acreditar, esse jogo também foi assim.",儘管你多半不會相信，但本次遊戲也是如此。,尽管你多半不会相信，但本次游戏也是如此。,"Sebbene tu non possa crederci, anche questo gioco era così.","Potrai anche non crederci, ma era così anche per questa partita...",Bana inanamayabilirsin ama bu oyun da aynı böyleydi.
{f:5:Bernkastel},"...Even though those developments looked so overpowering, ...there actually was a weak point. ","......Even though those developments looked so overpowering, ...there actually were weak points.","......Even though those developments looked so overpowering, ...there actually was a weak point.",……あれだけ圧倒的な展開に見えて、…実は隙がある。,[=JP],"......Даже несмотря на то, что ситуация кажется безвыходной, у противника на самом же деле всегда есть слабые места.","......Mesmo aqueles desenvolvimentos tendo parecido avassaladores, ...eles, na verdade, têm pontos fracos.",……雖然呈現出了壓倒性的攻勢，…但其實是有可乘之機的。,……虽然呈现出了压倒性的攻势，…但其实是有可乘之机的。,... Anche se quegli sviluppi sembravano così opprimenti... c'era realmente un punto debole.,"Sebbene il suo proseguimento possa esserti sembrato inesorabile...{n}in realtà, c'era uno spiraglio.","......Bu gelişmeler oldukça güçlü görünse de, ...aslında zayıf noktaları vardı."
{f:5:Bernkastel},A weak point that almost looks like she wanted you to take advantage of it. ,It looks almost as if she wants us to take advantage of them., One that makes me want to take advantage of it.,付け込ませたいかのように隙がある。,[=JP],Именно это и вызывает у меня желание взять над ней верх.,É quase como se ela quisesse que tirássemos vantagem disso.,就好像想讓你破陣而入似的，有得是薄弱之處。,就好像想让你破阵而入似的，有得是薄弱之处。,Uno che mi fa venire voglia di prenderne vantaggio.,Quasi come se voleva che ce ne approfittassimo...,Adeta bizim bunlardan faydalanmamızı istiyormuş gibi görünüyor.
{f:5:Bernkastel},"...Though, I don't know if it's a trap or if she's testing us. ","......Although, I don't know if it's a trap or if she's testing us.",......Even though I don't know if it's a trap or if she's testing us.,……それが罠なのか、こちらを試しているのかわからないけども。,[=JP],"......Пусть я и не знаю, ловушка ли это или же она просто проверяет нас на прочность.",......Apesar de que eu não sei se isso é uma armadilha ou ela está nos testando.,……雖然不知道這會不會是陷阱，或是在試探我方。,……虽然不知道这会不会是陷阱，或是在试探我方。,... Sebbene non sappia se sia una trappola o se ci stia testando.,"Non sappiamo però se fosse una trappola, oppure un modo per metterci alla prova.","......Yine de, bu bir tuzak mı yoksa bizi test mi ediyor bilmiyorum."
{f:5:Bernkastel},"Anyway, don't surrender. {n}Don't stop thinking. {n}Don't deny any possibility. ","Anyway, don't surrender.{n}Don't stop thinking.{n}Don't deny any possibility."," Anyway, don't surrender.{n} Don't stop thinking.{n} Don't deny any possibility.",とにかく屈服しないで。{n}思考を止めないで。{n}あらゆる可能性を否定しないで。,[=JP],"В любом случае, не сдавайся.{n}Не прекращай думать.{n}Не отвергай никаких вероятностей.","De qualquer forma, não desista.{n}Não pare de pensar.{n}Não negue nenhuma possibilidade.",總之，請不要屈服。{n}不要停止思考。{n}不要否定各種各樣的可能性。,总之，请不要屈服。{n}不要停止思考。{n}不要否定各种各样的可能性。,"Comunque sia, non arrenderti. {n}Non smettere di pensare. {n}Non negare ogni possibilità.","Ad ogni modo, non demordere.{n}Non smettere di pensare.{n}Non escludere nessuna possibilità.","Her halükarda, teslim olma.{n}Düşünmeyi bırakma.{n}Hiçbir olasılığı göz ardı etme."
{f:5:Bernkastel},"As long as you continue to hold the will to fight, Beato will not win. ","As long as you continue to hold the will to fight, Beato will not win."," As long as you continue to hold the will to fight, Beato will not win.",あなたが戦う意思を持ち続ける限り、ベアトに勝ちはない。,[=JP],"До той поры, пока в тебе горит воля к победе, Беато не сможет победить.","Enquanto você continuar a lutar, a Beato não vai vencer.",只要你還有戰鬥下去的意志，貝阿朵就贏不了。,只要你还有战斗下去的意志，贝阿朵就赢不了。,"Finché continui a mantenere quel desiderio di combattere, Beato non vincerà.","Finché preserverai il tuo animo combattivo, Beato non vincerà.",Sen savaşma isteğini koruduğun sürece Beato kazanamayacaktır.
{f:5:Bernkastel},"What's the most important element in defense during a witch's battle? {n}Rather than trying to win, try not to lose. ","Defense is crucial during a witch's battle, you know?{n}Rather than trying to win, try not to lose."," What's the most important element in defense during a witch's battle? {n}Rather than trying to win, try not to lose.",魔女の戦いは守りが肝心よ？{n}勝とうとするより、負けないようにしなさい。,[=JP],"Какой самый важный элемент защиты в битве против ведьмы?{n}Вместо того, чтобы стараться победить, тебе следует стараться не проиграть.","Se defender é crucial durante uma batalha de bruxas, sabia?{n}Ao invés de tentar vencer, tente não perder.",魔女的爭鬥，防御可是關鍵喲？{n}比起怎麼去贏，先不要輸。,魔女的争斗，防御可是关键哟？{n}比起怎么去赢，先不要输。,"Qual è l'elemento più importante in difensiva durante la battaglia di una strega? {n}Piuttosto che cercare di vincere, cerca di non perdere.","Quando si combatte contro una strega, la difesa è la chiave fondamentale, capito?{n}Invece di cercare di vincere, prova a non perdere...","Bir cadının savaşında savunma çok önemlidir, biliyor musun?{n}Kazanmaya çalışmak yerine, kaybetmemeye çalış."
{f:5:Bernkastel},"...If accepting her means your defeat, then you definitely mustn't accept her. ","...If you lose when you accept her, then you definitely must not accept her.",[=UP],…認めたら負けなら、断じて認めては駄目。,[=JP],"...Если условием для поражения является признание тобой её существования, то ты ни в коем случае не должен признавать его.","...Se você perde quando aceita ela, então você definitivamente não deve aceitá‐la.",…承認就是輸了的話，就斷然不可以去承認。,…承认就是输了的话，就断然不可以去承认。,"... Se perderai quando la accetterai, allora non dovrai assolutamente accettarla.","Se una volta che la riconoscerai tu perderai, allora non dovrai assolutamente riconoscerla...","...Eğer onu kabullendiğinde kaybediyorsan, o zaman kesinlikle onu kabul etmemelisin."
{f:5:Bernkastel},...Making you accept witches. {n}There is no longer any doubt that this is one of {f:5:Beatrice}'s victory conditions. ,......Making you accept witches.{n}There is no longer any doubt that this is one of {f:5:Beatrice}'s victory conditions.,......Making you accept witches.{n} There is no longer any doubt that this is one of Beatrice's victory conditions.,……あなたに魔女を認めさせること。{n}これがベアトリーチェの勝利条件のひとつであることはもはや、疑いようもないのだから。,[=JP],"......Заставить тебя признать существование ведьм.{n}Больше нет никаких сомнений, что это одно из условий, необходимых {f:5:Беатриче} для победы.",......Fazer você aceitar as bruxas.{n}Não há nenhuma dúvida que essa é uma das condições de vitória da {f:5:Beatrice}.,……讓你承認魔女。{n}是貝阿朵莉切勝利條件中的一個，都已是不用懷疑的事實了。,……让你承认魔女。{n}是贝阿朵莉切胜利条件中的一个，都已是不用怀疑的事实了。,... Farti accettare le streghe. {n}Non c'è più dubbio che sia uno delle condizioni di vittoria di Beatrice.,Fare in modo che tu riconosca le streghe.{n}Non c'è alcun dubbio che questa sia una delle condizioni per la vittoria di Beatrice.,......Cadıları kabullenmeni sağlamak.{n}Bunun {f:5:Beatrice}'in zafer koşullarından biri olduğuna artık hiç şüphe yok.
{f:5:Bernkastel},"Now that I have announced that I'm your ally, I too will make as great an effort as possible to lend you my power. ","Now that I have announced that I am your ally, I too will make an effort to lend you as much of my power as I can."," Now that I have announced that I am your ally, I too will make as great an effort as possible to lend you my power.",私も、あなたの味方であると公言した以上、できる限りの力になれるよう努力するわ。,[=JP],"Теперь, когда я огласила, что я твой союзник, то я тоже буду прилагать все возможные усилия, чтобы одолжить тебе свою силу.","Agora que anunciei que sou sua aliada, eu vou me esforçar para emprestar o máximo possível do meu poder.",我既然已經公言了是站在你這一邊，自會盡最大努力幫忙。,我既然已经公言了是站在你这一边，自会尽最大努力帮忙。,"Ora che ho annunciato che sono tua alleata, farò anche un grande sforzo prestandoti il mio potere.","Adesso che ho annunciato di essere tua alleata, mi impegnerò per aiutarti quanto più potrò.","Artık müttefikin olduğumu ilan ettiğime göre, ben de elimden geldiğince gücümü sana ödünç vermek için çaba göstereceğim."
{f:5:Bernkastel},Make an effort yourself as well. ,Make an effort yourself as well., Make an effort yourself as well.,あなたも努力なさい。,[=JP],И ты тоже постарайся.,Você também deve se esforçar.,你也付出努力吧。,[=CHT],Fai uno sforzo anche tu.,Impegnati anche tu.,Aynı çabayı sen de göster.
{f:5:Bernkastel},"If you're still hugging your knees, quickly stand back up. ","If you're still hugging your knees, quickly stand back up."," If you're still hugging your knees, quickly stand back up.",もし、まだ膝を抱いているなら、早く立ち直って。,[=JP],"Если ты всё ещё обнимаешь свои колени, то быстрее встань обратно на ноги.","Se ainda está abraçando seus joelhos, levante‐se rapidamente.",要是你還在抱著膝蓋的話，就快點振作起來。,要是你还在抱着膝盖的话，就快点振作起来。,"Se ti stai ancora rannicchiando a terra, sbrigati a rialzarti.","Se sei ancora raggomitolato, rimettiti subito in piedi...","Eğer halen dizlerine sarılıyorsan, hemen ayağa kalk."
{f:5:Bernkastel},"......Umm, in times like this, what did I use to say again? ","......Umm, in times like this, what did I use to say again?","......Umm, in times like this, what did I used to say again?",　……えーと、こういう時、何て言ったかしら。,……えーと、こういう時、何て言ったかしら。,"......М‐м‐м, что же я обычно говорила в таких случаях?","......Bem, em horas como essa, o que eu costumava dizer?",……那——個，這種時候，是要怎麼說來著。,……那——个，这种时候，是要怎么说来着。,"... Umm, in momenti come questi, cosa usavo dire?","Vediamo, cos'è che dicevo in momenti come questi...?","......Umm, böyle zamanlarda, ne diyordum?"
