Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Ushiromiya Eva,"""Nii‐san's right to become the head has returned to a blank slate. The person who solves the riddle, ......the person who finds {f:5:Beatrice}'s gold will become the next head of the Ushiromiya family!!""","Nii-san's right to become the Head has returned to a blank slate. The person who solves the riddle... the person who finds {f:5:Beatrice}'s gold will become the next Head of the Ushiromiya family!!"" ","Nii-san's right to become the head has returned to a blank slate. The person who solves the riddle, ......the person who finds Beatrice's gold will become the next head of the Ushiromiya family!!""",もはや兄さんの当主継承権は白紙に戻ったわ。魔女の碑文を解いた者が、……ベアトリーチェの黄金を見つけた者が、右代宮家の次の当主になるのよッ！！」,「もはや兄さんの当主継承権は白紙に戻ったわ。魔女の碑文を解いた者が、……ベアトリーチェの黄金を見つけた者が、右代宮家の次の当主になるのよッ！！」,"""Право нии‐сана стать главой оказалось устранено. Человек, разгадавший загадку... кто разыщет золото {f:5:Беатриче}, станет следующим главой семьи Уширомия!!!""","""O direito do nii‐san de se tornar o chefe pela sucessão direta não significa mais nada. A pessoa que resolver o epitáfio, ......a pessoa que encontrar o ouro da {f:5:Beatrice}, vai se tornar o novo chefe da família Ushiromiya!!""",「大哥的当主继承权已经沦为一张白纸了。解开魔女碑文的人，……找到贝阿朵莉切的黄金的人，将会成为右代宫家的下任当主！！」,「大哥的當主繼承權已經淪為一張白紙了。解開魔女碑文的人，……找到貝阿朵莉切的黃金的人，將會成為右代宮家的下任當主！！」,"Il diritto di Nii-san di diventare il capofamiglia è ritornato una tabula rasa. {n}La persona che risolve l'indovinello... la persona che trova l'oro di Beatrice diventerà il prossimo capofamiglia della famiglia Ushiromiya!!""","""Nii‐san's right to become the head has returned to a blank slate. The person who solves the riddle, ......the person who finds {f:5:Beatrice}'s gold will become the next head of the Ushiromiya family!!""","""El derecho de Nii-san a convertirse en el líder es ahora una pizarra en blanco. La persona que resuelva el acertijo... ¡¡La persona quien encuentre el oro de {f:5:Beatrice} se convertirá en el próximo líder de la familia Ushiromiya!!""","""ﺃﺧﻲ، ﻟﻘﺪ ﻋﺎﺩ ﺣﻘّﻚ ﻓﻲ ﻭﺭﺍﺛﺔ ﺍﻟﻌﺎﺋﻠﺔ ﺇﻟﻰ ﻧﻘﻄﺔ ﺍﻟﺼﻔﺮ. ﻣﻦ ﻳﺤﻞ ﻟﻐﺰ ﺍﻟﺴﺎﺣﺮﺓ، ......ﻭﻳﻌﺜﺮ ﻋﻠﻰ ﺫﻫﺐ ﺑﻴﺎﺗﺮﻳﺲ، ﻫﻮ ﻓﻘﻂ ﻣﻦ ﺳﻴﻜﻮﻥ ﺍﻟﻮﺭﻳﺚ ﺍﻟﺤﻘﻴﻘﻲ ﺍﻟﻘﺎﺩﻡ ﻟﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ!""","""Nii‐san's right to become the head has returned to a blank slate. The person who solves the riddle, ......the person who finds {f:5:Beatrice}'s gold will become the next head of the Ushiromiya family!!""","""Nii‐san's right to become the head has returned to a blank slate. The person who solves the riddle, ......the person who finds {f:5:Beatrice}'s gold will become the next head of the Ushiromiya family!!""","""Nii-san'ın reis olma hakkı boş bir çerçeveye geri döndü. Bilmeceyi çözen kişi, ......{f:5:Beatrice}'in altınını bulan kişi Ushiromiya ailesinin bir sonraki reisi olacak!!"""
Ushiromiya Krauss,"""Ludicrous...! Are you going to trust the meaningless words in that letter? That the seal was the real thing? How can we possibly trust that!!""","""Ridiculous...! Do you think we can trust the meaningless words in that letter? That the seal was the real thing? There's no way we could trust that!!"" ","""Ridiculous...! Do you think we can trust the meaningless words in that letter? That the seal was the real thing? There's no way we could trust that!!""",「馬鹿馬鹿しい…！その手紙の戯言を信用するのかね？　その封蝋が本物だとでも？　信用などできるものか！！」,「馬鹿馬鹿しい…！　その手紙の戯言を信用するのかね？　その封蝋が本物だとでも？　信用などできるものか！！」,"""Вздор!.. Ты думаешь, мы можем доверять бессмысленным словам в этом письме? Дескать, эта печать была настоящей? Мы никак не можем доверять этому!!!""","""Que absurdo...! Você vai acreditar em tamanhas palavras, sem significado algum, que estão nessa carta? Esse selo é mesmo real? Como podemos acreditar nisso!!""",「荒谬无稽…！你是要相信那封信上的蠢话吗？还以为那封蜡是真的？哪能去信这种玩意！！」,「荒謬無稽…！你是要相信那封信上的蠢話嗎？還以為那封蠟是真的？哪能去信這種玩意！！」,"""Ridicolo...! Pensi che possiamo credere alle parole senza senso di quella lettera? Che il sigillo era vero? È impossibile che possiamo crederci!!""","""Ludicrous...! Are you going to trust the meaningless words in that letter? That the seal was the real thing? How can we possibly trust that!!""","""¡Ridículo!... ¿Vas a confiar en las absurdas palabras de esa carta? ¿Ese sello era el real? ¡¡No hay manera de que podamos confiar en eso!!""","""ﻫﺬﺍ ﻫﺮﺍﺀ! ﺃﺗﻌﺘﻘﺪﻳﻦ ﺃﻧﻪ ﻳﻤﻜﻨﻨﺎ ﺍﻟﻮﺛﻮﻕ ﺑﻜﻠﻤﺎﺕ ﻻ ﻣﻌﻨﻰ ﻟﻬﺎ ﻓﻲ ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ؟ ﻛﻴﻒ ﻟﻨﺎ ﺃﻥ ﻧﺘﺄﻛﺪ ﻣﻦ ﺃﻧﻪ ﺍﻟﺨﺘﻢ ﺍﻟﺤﻘﻴﻘﻲ؟ ﻫﺬﺍ ﻟﻴﺲ ﺳﻮﻯ ﻣﺤﺎﻭﻟﺔ ﻋﺒﺜﻴﺔ ﻻ ﻳﻤﻜﻦ ﺍﻟﻮﺛﻮﻕ ﺑﻬﺎ!""","""Ludicrous...! Are you going to trust the meaningless words in that letter? That the seal was the real thing? How can we possibly trust that!!""","""Ludicrous...! Are you going to trust the meaningless words in that letter? That the seal was the real thing? How can we possibly trust that!!""","""Gülünç...! O mektuptaki anlamsız kelimelere mi güveneceksin? Mührün gerçek olduğuna mı? Buna nasıl güvenebiliriz ki!!"""
Ushiromiya Eva,"""Then let's try going to ask Father directly! We aren't at the level where you can get away with saying that his mood's bad or that he's not feeling well, you know?!""","""Then let's try to go and ask Father directly! At this point, you can't get away with saying he's grumpy or feeling bad, right?! ","""Then let's try to go and ask Father directly! We aren't at the level where you can get away with saying that his mood's bad or that he's feeling bad, right?! ",「なら、お父様に直接話を聞いてみましょうよ！　もう、機嫌が悪いからとか体調が悪いとか、そんな次元じゃないわよ？！,「なら、お父様に直接話を聞いてみましょうよ！　もう、機嫌が悪いからとか体調が悪いとか、そんな次元じゃないわよ？！」,"""Тогда давай спросим отца напрямую! Сейчас уже не та ситуация, когда ты можешь отвертеться, сказав, что он в скверном настроении или плохо себя чувствует, верно?!""","""Então vamos ir perguntar diretamente para o pai! Nós não estamos no nível onde você pode sair dizendo por aí que ele está de mau humor ou não está se sentindo bem e você sabe disso!""",「既然如此，那就直接去找爸问个清楚啊！已经不是说什么心情不好啊身体不好啊的情况了吧？！」,「既然如此，那就直接去找爸問個清楚啊！已經不是說什麼心情不好啊身體不好啊的情況了吧？！」,"""Allora proviamo ad andare a chiedere direttamente a Papà! Non siamo in una situazione in cui puoi svignartela dicendo che è di cattivo umore o che non si sente bene, giusto?!","""Then let's try going to ask Father directly! We aren't at the level where you can get away with saying that his mood's bad or that he's not feeling well, you know?!""","""¡Entonces vayamos a preguntarle directamente a padre! ¡No estamos en una situación en la que se pueda decir que está de mal humor o que no se encuentra bien, ¿verdad?!""","""ﺇﺫًﺍ ﻟﻤﺎﺫﺍ ﻻ ﻧﺬﻫﺐ ﻣﺒﺎﺷﺮﺓً ﻟﺴﺆﺍﻝ ﺃﺑﻲ ﻧﻔﺴﻪ؟ ﻟﻢ ﺗﻌﺪ ﺍﻟﻤﺴﺄﻟﺔ ﺗﺘﻌﻠﻖ ﺑﻤﺰﺍﺟﻪ ﺍﻟﺴﻲﺀ ﺃﻭ ﺑﺼﺤﺘﻪ ﺍﻟﻤﺘﺪﻫﻮﺭﺓ ﺑﻌﺪ ﺍﻵﻥ!""","""Then let's try going to ask Father directly! We aren't at the level where you can get away with saying that his mood's bad or that he's not feeling well, you know?!""","""Then let's try going to ask Father directly! We aren't at the level where you can get away with saying that his mood's bad or that he's not feeling well, you know?!""","""O zaman gidip doğrudan Babamıza sormayı deneyelim! Ruh halinin kötü olduğunu ya da kendini iyi hissetmediğini söyleyerek paçayı kurtarabileceğin bir noktada değiliz, biliyorsun değil mi?!"""
Ushiromiya Eva,"""The sealed wax clearly shows that this letter was from Father's representative! If you doubt that, then show some proof, Nii‐san. Prove that this letter is not an expression of Father's wishes!!""","The sealed wax clearly shows that this was from Father's representative! If you doubt that, then show some proof, Nii-san. Show that this letter does not contain Father's will!!"" ","The sealed wax clearly shows that it was from Father's representative! If you doubt that, then show some proof, Nii-san. Show that this letter does not contain Father's will!!""",この手紙は、お父様の代理人であることを封蝋でちゃんと示してる！　それを疑うなら、兄さんが証明しなさいよ。この手紙が、お父様の意思のものではないってッ！！」,「この手紙は、お父様の代理人であることを封蝋でちゃんと示してる！　それを疑うなら、兄さんが証明しなさいよ。この手紙が、お父様の意思のものではないってッ！！」,"""Печатный воск ясно показывает, что письмо от представителя отца! Если сомневаешься в этом, предоставь какие‐нибудь доказательства, нии‐сан. Докажи мне, что это письмо не содержит воли отца!!!""","""O selo de cera claramente mostra que a carta é, de fato, do pai! Se você duvida disso, então me mostre uma prova, nii‐san. Prove que essa carta não é uma expressão dos desejos do pai!!""",「这封信上的封蜡，已经明确示出了此人是爸的代理人！若要怀疑这点，那哥你就来证明啊。来证明这封信不是出自爸的意思啊！！」,「這封信上的封蠟，已經明確示出了此人是爸的代理人！若要懷疑這點，那哥你就來證明啊。來證明這封信不是出自爸的意思啊！！」,"Il sigillo di ceralacca mostra chiaramente che si tratta di un referente di Papà! {n}Se dubiti di questo, allora mostra qualche prova, Nii-san. Mostraci che questa lettera non contiene le volontà di Papà!!""","""The sealed wax clearly shows that this letter was from Father's representative! If you doubt that, then show some proof, Nii‐san. Prove that this letter is not an expression of Father's wishes!!""","""¡La cera del sello muestra claramente que esta carta es del representante de padre! Si dudas de eso, entonces muestra alguna prueba, Nii‐san. ¡¡Demuestra que esta carta no contiene la voluntad de padre!!""","""ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﺗﺤﻤﻞ ﺧﺘﻤًﺎ ﺭﺳﻤﻴًﺎ ﻳُﺜﺒﺖ ﺃﻧﻬﺎ ﻣﻦ ﺷﺨﺺٍ ﻳﻤﺜﻞ ﻭﺍﻟﺪﻱ! ﺇﺫﺍ ﻛﻨﺖ ﺗﺸﻚ ﻓﻲ ﺫﻟﻚ، ﻓﺄﻇﻬﺮ ﺑﻌﺾ ﺍﻷﺩﻟﺔ ﻳﺎ ﺃﺧﻲ. ﺃﺛﺒﺖ ﺃﻥ ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﻻ ﺗﻌﺒّﺮ ﻋﻦ ﺇﺭﺍﺩﺓ ﻭﺍﻟﺪﻱ!""","""The sealed wax clearly shows that this letter was from Father's representative! If you doubt that, then show some proof, Nii‐san. Prove that this letter is not an expression of Father's wishes!!""","""The sealed wax clearly shows that this letter was from Father's representative! If you doubt that, then show some proof, Nii‐san. Prove that this letter is not an expression of Father's wishes!!""","""Mühürlü balmumu bu mektubun Babamın temsilcisinden geldiğini açıkça gösteriyor! Eğer bundan şüphe ediyorsan, o zaman bir kanıt göster, Nii-san. Bu mektubun Babamın isteklerinin bir beyanı olmadığını kanıtla!!"""
Ushiromiya Krauss,"""V‐very well. It is just as you say. It no longer matters whether Dad's in a good mood or not... Let us go up and ask him directly.""","""V-Very well. It is just as you say. It no longer matters whether Father's in a good mood or not... Let us go up and ask him directly."" ","""V, very well. It is just as you say. It no longer matters whether Father's in a good mood or not... Let us go up and ask him directly.""",「よ、良かろう。お前の言う通りだ。もう親父の機嫌不機嫌の問題ではない…。上へ行き、直接問い質そうじゃないか。」,「よ、良かろう。お前の言う通りだ。もう親父の機嫌不機嫌の問題ではない…。上へ行き、直接問い質そうじゃないか」,"""Л‐ладно. Как ты и сказала, сейчас уже неважно, в плохом или хорошем настроении отец... Давайте поднимемся и спросим прямо у него.""","""M‐Muito bem. Você tem razão. Não importa mais se o pai está de bom humor ou não... Vamos subir e perguntar diretamente para ele.""",「好、好吧。正如你所言。已经不是爸心情好不好的问题了…。我们就上去，直接找爸问清楚吧。」,「好、好吧。正如你所言。已經不是爸心情好不好的問題了…。我們就上去，直接找爸問清楚吧。」,"""M-Molto bene. È proprio come dici. Non importa più se Papà è di buon umore o no... andiamo di sopra e chiediamoglielo direttamente.""","""V‐very well. It is just as you say. It no longer matters whether Dad's in a good mood or not... Let us go up and ask him directly.""","""M-Muy bien. Será como dices. Ya no importa si padre está o no de buen humor... Subamos y preguntémosle a él directamente.""","""ﺣـ-ﺣﺴﻨًﺎ. ﻛﻤﺎ ﺗﺸﺎﺋﻴﻦ. ﻟﻢ ﻳﻌﺪ ﻳﻬﻢ ﻣﺎ ﺇﺫﺍ ﻛﺎﻥ ﻭﺍﻟﺪﻧﺎ ﻓﻲ ﻣﺰﺍﺝ ﺟﻴﺪ ﺃﻡ ﻻ... ﻓﻠﻨﺼﻌﺪ ﻭﻧﺴﺄﻟﻪ ﻣﺒﺎﺷﺮﺓ.""","""V‐very well. It is just as you say. It no longer matters whether Dad's in a good mood or not... Let us go up and ask him directly.""","""V‐very well. It is just as you say. It no longer matters whether Dad's in a good mood or not... Let us go up and ask him directly.""","""P-Pekâlâ. Tam da dediğin gibi. Artık babamın keyfinin yerinde olup olmamasının bir önemi yok... Doğrudan gidip ona soralım."""
Ushiromiya Rudolf,"""Let's do it. We'll ask Dad directly. Dad is to blame too here, why did he have to choose such a roundabout way? Well, that is a little like him!""","""Let's do it. We'll ask Dad directly. Dad is Dad, so why would he act in such a roundabout way? Then again, I guess that would be like him!"" ","""Let's do it. We'll ask Father directly. Father is Father, why would he act in such a roundabout way? Well, that is a little like Father!""",「そうしようぜ。親父に直接聞こう。親父も親父だぜ、どうしてこんな回りくどい真似を？　まぁそこが親父らしいんだがな！」,「そうしようぜ。親父に直接聞こう。親父も親父だぜ、どうしてこんな回りくどい真似を？　まぁそこが親父らしいんだがな！」,"""Да, давайте. Спросим отца напрямую. Отец — это отец, зачем ему идти таким обходным путём? Впрочем, это вполне в духе отца!""","""Vamos fazer isso. Vamos perguntar diretamente para ele. Ele também é culpado, por que ele foi escolher um método tão indireto? Bem, isso é típico dele!""",「就这么办。直接去问爸。老爸他也真是的，干嘛搞这种兜大圈子的把戏？不过，这一点还真是有爸的风格！」,「就這麼辦。直接去問爸。老爸他也真是的，幹嘛搞這種兜大圈子的把戲？不過，這一點還真是有爸的風格！」,"""Facciamolo. Lo chiederemo direttamente a Papà. Papà è Papà, perché si dovrebbe comportare in maniera così contorta? Beh, magari è un po' da lui!""","""Let's do it. We'll ask Dad directly. Dad is to blame too here, why did he have to choose such a roundabout way? Well, that is a little like him!""","""Hagámoslo. Se lo preguntaremos directamente a papá. Papá también tiene la culpa por elegir un camino tan indirecto. ¡Bueno, no me sorprendería viniendo de él!""","""ﻟﻨﻔﻌﻠﻬﺎ. ﻟﻨﺴﺄﻟﻪ ﻭﺟﻬًﺎ ﻟﻮﺟﻪ. ﻟﻜﻦ ﺑﺤﻖّ ﺍﻟﺴﻤﺎﺀ، ﻟﻤﺎﺫﺍ ﻋﻠﻴﻪ ﺩﺍﺋﻤًﺎ ﺃﻥ ﻳﻌﻘّﺪ ﺍﻷﻣﻮﺭ ﻫﻜﺬﺍ؟ ﺣﺴﻨًﺎ، ﺃﻋﺘﻘﺪ ﺃﻥ ﻫﺬﺍ ﻃﺒﻌﻪ!""","""Let's do it. We'll ask Dad directly. Dad is to blame too here, why did he have to choose such a roundabout way? Well, that is a little like him!""","""Let's do it. We'll ask Dad directly. Dad is to blame too here, why did he have to choose such a roundabout way? Well, that is a little like him!""","""Hadi soralım. Doğrudan Babama soracağız. Burada Babamın da suçu var, neden böyle dolambaçlı bir yol seçti ki? Yani, bu tam da onun tarzı!"""
Ushiromiya Rosa,"""I, I wonder if it's alright to talk like that, taking it for granted that it is Father's letter...""","""I-I wonder if we really should continue this discussion on the assumption that this letter came from Father..."" ","""I, I wonder if we should continue this discussion assuming that it is Father's letter...?""",「お、お父様の手紙だということを前提に話を続けてもいいのかしら…。」,「お、お父様の手紙だということを前提に話を続けてもいいのかしら…」,"""Я... я не знаю, стоит ли нам продолжать этот разговор, допуская, что это письмо от отца?""","""E‐Eu me pergunto se está tudo bem falar assim, dando por certo que a carta é mesmo do pai...""",「以、以“这是爸的信”为前提来商量真的好吗…」,「以、以“這是爸的信”為前提來商量真的好嗎…」,"""M-Mi chiedo se dovremmo continuare questa discussione presumendo che sia una lettera di Papà...?""","""I, I wonder if it's alright to talk like that, taking it for granted that it is Father's letter...""","""M-Me pregunto si está bien hablar así, dando por sentado que es la carta de padre...""","""ﺃ-ﺃﺗﺴﺎﺀﻝ ﻋﻤّﺎ ﺇﺫﺍ ﻛﺎﻥ ﻳﻨﺒﻐﻲ ﻋﻠﻴﻨﺎ ﺣﻘًﺎ ﻣﻮﺍﺻﻠﺔ ﻫﺬﺍ ﺍﻟﻨﻘﺎﺵ ﻋﻠﻰ ﺍﻓﺘﺮﺍﺽ ﺃﻥ ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﺟﺎﺀﺕ ﻣﻦ ﻭﺍﻟﺪﻱ ...""","""I, I wonder if it's alright to talk like that, taking it for granted that it is Father's letter...""","""I, I wonder if it's alright to talk like that, taking it for granted that it is Father's letter...""","""B-Babamın mektubu olduğunu varsayarak bu şekilde konuşmanın doğru olup olmadığını merak ediyorum..."""
Ushiromiya Eva,"""Stupid Rosa!! Isn't it obviously Father's letter?! That letter was Father's!! Isn't it obvious that he's giving the four of us an even chance to become the successor?!!""","""Stupid Rosa!! Isn't it obviously from Father?! That letter is Father's!! Isn't it obvious that he's giving the four of us an even chance to become the Successor?!! ","""Stupid Rosa!! Isn't it obviously Father's letter?! That letter was Father's!! Isn't it obvious that he's giving the four of us an even chance to become the next head?!! ",「馬鹿楼座ッ！！　お父様の手紙に決まってンでしょおッ？！　あの手紙はお父様のなのよ！！　次期当主を、私たち４人の中から選ぶ為の公平なチャンスに決まってるじゃない！！,「馬鹿楼座ッ！！　お父様の手紙に決まってンでしょおッ？！　あの手紙はお父様のなのよ！！　次期当主を、私たち４人の中から選ぶ為の公平なチャンスに決まってるじゃない！！」,"""Роза, ты дура! Разве не очевидно, что это письмо от отца?! Это его письмо! Разве не понятно, что он даёт нам четверым равный шанс стать следующим главой?!!""","""Rosa, sua idiota!! Não é óbvio que é uma carta do pai?! Essa carta é do pai!! Não está claro que ele está dando uma chance igual aos quatro de se tornar seu sucessor?!""",「笨蛋楼座！！肯定是爸的信吧？！那封信是爸的！！这不肯定是为了从我们四个人中选出下任当主而设的，公平的机会嘛！！」,「笨蛋樓座！！肯定是爸的信吧？！那封信是爸的！！這不肯定是為了從我們四個人中選出下任當主而設的，公平的機會嘛！！」,"""Stupida Rosa!! Non è ovviamente una lettera di Papà?! Quella lettera era di Papà!! Non è ovvio che sta dando a noi quattro la stessa possibilità di diventare il prossimo capofamiglia?!!","""Stupid Rosa!! Isn't it obviously Father's letter?! That letter was Father's!! Isn't it obvious that he's giving the four of us an even chance to become the successor?!!""","""¡¡Rosa estúpida!! ¡¿No es obvio que la carta es de padre?! ¡¡Esa carta es de padre!! ¡¿No es obvio que nos está dando a los cuatro una oportunidad justa de convertirnos en el próximo líder?!""",ﺃﻳﺘﻬﺎ ﺍﻟﺤﻤﻘﺎﺀ ﺭﻭﺯﺍ! ﺃﻟﻴﺲ ﻭﺍﺿﺤًﺎ ﻭﺿﻮﺡ ﺍﻟﺸﻤﺲ ﺃﻧﻬﺎ ﻣﻦ ﻭﺍﻟﺪﻱ؟! ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ ﺣﺘﻤًﺎ ﻣﻨﻪ!  ﺃﻟﻴﺲ ﻭﺍﺿﺤًﺎ ﺃﻧﻪ ﻳﻤﻨﺢ ﺃﺑﻨﺎﺀﻩ ﺍﻷﺭﺑﻌﺔ ﻓﺮﺻﺔ ﻣﺘﺴﺎﻭﻳﺔ ﻟﻴﺼﺒﺢ ﺃﺣﺪﻧﺎ ﺧﻠﻴﻔﺔ ﺍﻟﻌﺎﺋﻠﺔ؟!!,"""Stupid Rosa!! Isn't it obviously Father's letter?! That letter was Father's!! Isn't it obvious that he's giving the four of us an even chance to become the successor?!!""","""Stupid Rosa!! Isn't it obviously Father's letter?! That letter was Father's!! Isn't it obvious that he's giving the four of us an even chance to become the successor?!!""","""Aptal Rosa!! Babamın mektubu olduğu belli değil mi?! O mektup Babamın!! Halef olabilmemiz için dördümüze de eşit şans verdiği çok açık değil mi?!!"""
Ushiromiya Eva,"""Idiot, die, you useless woman!!""","Die, you brainless idiot!!"" ","Die, you brainless idiot!!""",馬鹿ッ死ねッ知能ゼロッ！！」,「馬鹿ッ死ねッこの役立たずッ！！」,"""Умри, безмозглая дура!!!""","""Idiota, morra, sua mulher incompetente!!""",「笨蛋，去死吧，零智商！！」,「笨蛋，去死吧，零智商！！」,"Muori, idiota senza cervello!!""","""Idiot, die, you useless woman!!""","""¡¡Muere, idiota descerebrada!!""","""ﻣﻮﺗﻲ، ﺃﻳﺘﻬﺎ ﺍﻟﺤﻤﻘﺎﺀ ﻓﺎﺭﻏﺔ ﺍﻟﻌﻘﻞ!!""","""Idiot, die, you useless woman!!""","""Idiot, die, you useless woman!!""","""Aptal, öl, seni işe yaramaz kadın!!"""
,Rosa really is dumb.{n} Why doesn't she just give up and die forever...?,Rosa really is dumb. {n}If only she'd just give up and die... ,"Rosa really is dumb.{n} Why doesn't she just give up and die...?",ホント、楼座って頭悪いわ。{n}ヘソでも噛んで死んじゃえば…？,ホント、楼座って頭悪いわ。{n}ヘソでも噛んで死んじゃえば…？,"Роза такая тупая.{n} Почему бы ей просто не заткнуться и сдохнуть, а?..",A Rosa é mesmo idiota.{n} Por que ela simplesmente não desiste e morre bem devagar...?,楼座的脑子真是太笨了。{n}咬破肚脐去死如何…？,樓座的腦子真是太笨了。{n}咬破肚臍去死如何…？,Rosa è davvero una sciocca. {n}Perché non si rassegna e muore...?,Rosa really is dumb.{n} Why doesn't she just give up and die forever...?,Rosa es realmente tonta.{n} Por que tan solo no se da por vencida y muere.,ﺭﻭﺯﺍ ﻏﺒﻴﺔ ﺣﻘًﺎ.{n} ﻟﻤﺎﺫﺍ ﻻ ﺗﺴﺘﺴﻠﻢ ﻭﺗﻤﻮﺕ ﺇﻟﻰ ﺍﻷﺑﺪ...؟,Rosa really is dumb.{n} Why doesn't she just give up and die forever...?,Rosa really is dumb.{n} Why doesn't she just give up and die forever...?,Rosa gerçekten aptal.{n} Neden vazgeçip sonsuza dek ölmüyooor...?
Ushiromiya Rosa,"""I, I'm sorry...! Th‐tha‐that's right... I'm sorry...""","""I-I'm sorry...! Th-Th-That's right, I'm sorry..."" ","""I, I'm sorry...! Th, th, that's right..., I'm sorry...""",「ご、ごめんなさい…！　そそ、そうよね…、ごめんなさい…。」,「ご、ごめんなさい…！　そそ、そうよね…、ごめんなさい…」,"""П‐прости!.. Д‐д‐да... прости...""","""M‐Me desculpem...! S‐S‐Sim, isso mesmo... Me desculpem...""",「对、对不起…！说、说的也是…，对不起…」,「對、對不起…！說、說的也是…，對不起…」,"""M-Mi dispiace...! È-È esatto... mi dispiace...""","""I, I'm sorry...! Th‐tha‐that's right... I'm sorry...""","""¡L-Lo siento!... T-T-Tienes razón... Lo siento...""","""ﺁ-ﺁﺳﻔﺔ.....! ﻧﻌﻢ... ﺃﻧﺖِ ﻋﻠﻰ ﺣﻖ... ﺁﺳﻔﺔ ﺟﺪًﺍ...""","""I, I'm sorry...! Th‐tha‐that's right... I'm sorry...""","""I, I'm sorry...! Th‐tha‐that's right... I'm sorry...""","""Ü-Üzgünüm...! H-Haklısın... Özür dilerim..."""
