Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Shannon,"""Do you think Ange-sama might have gone out the window...?"" ","""Do you think Ange‐sama might have gone out the window......?""","""Do you think Ange-sama might have gone out the window......?""",「縁寿さまは、窓から出て行かれたというのでしょうか……。」,「縁寿さまは、窓から出て行かれたというのでしょうか……」,"""Думаете, госпожа Энджи могла выйти в окно?..""","""Acha que a Ange‐sama pode ter saído pela janela......?""","""Do you think Ange‐sama might have gone out the window......?""",「緣壽小姐，是從窗戶出去的吧……」,「缘寿小姐，是从窗户出去的吧……」,"""Do you think Ange‐sama might have gone out the window......?""","""Pensa che Ange-sama sia uscita dalla finestra...?""","""Do you think Ange‐sama might have gone out the window......?""","""Do you think Ange‐sama might have gone out the window......?"""
Ushiromiya Battler,"""...That'd make her one hell of a sleepwalker."" ","""......That'd make her one hell of a sleepwalker.""","""......That'd make her one hell of a sleepwalker.""",「……寝惚けるにも、ちょいと程があるな。」,「……寝惚けるにも、ちょいと程があるな」,"""......Если она лунатик.""","""......Ela teria que ser uma sonâmbula e tanto.""","""......That'd make her one hell of a sleepwalker.""",「……就算是夢游，也得有個限度啊。」,「……就算是梦游，也得有个限度啊。」,"""......That'd make her one hell of a sleepwalker.""","""... Questo la renderebbe una gran bella sonnambula.""","""......That'd make her one hell of a sleepwalker.""","""......That'd make her one hell of a sleepwalker."""
,"She couldn't have left from the main entrance, so she probably doesn't have an umbrella. ","Since she didn't leave via the main entrance, she probably doesn't even have an umbrella.","She couldn't have left from the main entrance, so she probably doesn't have an umbrella.",玄関から出たわけではないのだから、傘も持たないだろう。,玄関から出たわけではないのだから、傘も持たないだろう。,"Она не могла выйти через главный вход, поэтому у неё вряд ли есть зонтик.","Como ela não saiu pela entrada principal, provavelmente não levou nenhum guarda‐chuva consigo.","Since she didn't leave via the main entrance, she probably doesn't even have an umbrella.",不會是從玄關出去的，所以也沒有帶傘吧。,不会是从玄关出去的，所以也没有带伞吧。,"Since she didn't leave via the main entrance, she probably doesn't even have an umbrella.","Non può essere uscita dall'ingresso principale, quindi probabilmente non ha un ombrello.","Since she didn't leave via the main entrance, she probably doesn't even have an umbrella.","Since she didn't leave via the main entrance, she probably doesn't even have an umbrella."
,It was very hard to imagine a reason Ange might have for going outside in this weather. ,It was very hard to imagine any reason Ange could have for going outside in this weather., It was very hard to imagine a reason Ange might have for going outside in this weather.,こんな風雨の闇夜へ、縁寿が飛び出て行く理由を想像するのは、あまりに難しかった。,こんな風雨の闇夜へ、縁寿が飛び出て行く理由を想像するのは、あまりに難しかった。,"Было очень трудно представить причину, по которой Энджи могла выйти наружу в такую погоду.",É bem difícil imaginar qualquer motivo para a Ange ter ido para rua com esse tempo.,It was very hard to imagine any reason Ange could have for going outside in this weather.,在這樣的風雨夜裡，要想像緣壽飛奔出去的理由，實在是太難了。,在这样的风雨夜里，要想象缘寿飞奔出去的理由，实在是太难了。,It was very hard to imagine any reason Ange could have for going outside in this weather.,Era davvero difficile immaginare il perché Ange fosse uscita con questo tempaccio.,It was very hard to imagine any reason Ange could have for going outside in this weather.,It was very hard to imagine any reason Ange could have for going outside in this weather.
,...I have a bad feeling about this. ,............I have a bad feeling about this.,......I have a bad feeling about this.,…………嫌な予感がする。,…………嫌な予感がする。,......У меня плохое предчувствие.,............Tenho um péssimo pressentimento sobre isso.,............I have a bad feeling about this.,…………有種不好的預感。,…………有种不好的预感。,............I have a bad feeling about this.,... Ho una brutta sensazione.,............I have a bad feeling about this.,............I have a bad feeling about this.
,This shouldn't be happening. I'm the Game Master of this game board. ,This shouldn't be happening.{n}I'm the Game Master of this game board., This shouldn't be happening. I'm the Game Master of this game board.,こんなはずはない。このゲーム盤のゲームマスターは自分だ。,こんなはずはない。{n}このゲーム盤のゲームマスターは自分だ。,Такого не должно быть.{n}Я — Владелец этой игровой доски.,Isso não pode estar acontecendo.{n}Eu sou o Game Master desse tabuleiro.,This shouldn't be happening.{n}I'm the Game Master of this game board.,不可能會這樣。{n}這個遊戲盤的 GM 是自己。,不可能会这样。{n}这个游戏盘的 GM 是自己。,This shouldn't be happening.{n}I'm the Game Master of this game board.,Questo non dovrebbe succedere. Sono il Game Master di questo tavolo da gioco.,This shouldn't be happening.{n}I'm the Game Master of this game board.,This shouldn't be happening.{n}I'm the Game Master of this game board.
,So why are we in a situation that the Game Master can't understand...? ,So why are we in a situation that the Game Master can't understand...?, So why are we in a situation that the Game Master can't understand...? ,なのに、ゲームマスターに把握できない事態が起こるなんて、あるものか…。,なのに、ゲームマスターに把握できない事態が起こるなんて、あるものか…。,"Так почему мы в ситуации, которую Владелец игры не может понять?..",Então por que estamos em uma situação que o Game Master não consegue compreender...?,So why are we in a situation that the Game Master can't understand...?,但是，可能會發生連 GM 都無法掌握的事態嗎…？,但是，可能会发生连 GM 都无法掌握的事态吗…？,So why are we in a situation that the Game Master can't understand...?,Quindi perché siamo in una situazione che il Game Master non può comprendere...?,So why are we in a situation that the Game Master can't understand...?,So why are we in a situation that the Game Master can't understand...?
,"A large bolt of lightning lit up the surrounding area for an instant, but I was unable to see any trace of Ange... ","A large bolt of lightning lit up my surroundings for an instant, but I was unable to see any trace of Ange......","A large bolt of lightning lit up the surrounding area for an instant, but I was unable to see any trace of Ange......",大きな落雷が一瞬、景色を真っ白に浮かび上がらせるが、その中に縁寿の人影を見つけ出すことは出来なかった……。,大きな落雷が一瞬、景色を真っ白に浮かび上がらせるが、その中に縁寿の人影を見つけ出すことは出来なかった……。,"Вспышка молнии на мгновение осветила окрестности, но я не увидел Энджи......","Um grande raio iluminou meus arredores por segundos, mas eu não fui capaz de ver nenhum vestígio da Ange......","A large bolt of lightning lit up my surroundings for an instant, but I was unable to see any trace of Ange......",隨著巨大的閃電，一瞬間窗外的景色變得一片潔白，但在那之中也沒能找到緣壽的身影……。,随着巨大的闪电，一瞬间窗外的景色变得一片洁白，但在那之中也没能找到缘寿的身影……。,"A large bolt of lightning lit up my surroundings for an instant, but I was unable to see any trace of Ange......","Un grande fulmine illuminò per un istante la zona circostante, ma non ero in grado di vedere alcuna traccia di Ange...","A large bolt of lightning lit up my surroundings for an instant, but I was unable to see any trace of Ange......","A large bolt of lightning lit up my surroundings for an instant, but I was unable to see any trace of Ange......"
{f:5:Lambdadelta},"""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes 30 minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!"" ","""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a whole cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes thirty minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!""","""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a whole cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes 30 minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!""",「じゃあじゃあ、次は私が問題を出す番ねー！えっとねえっとね、１ホールの３分の１のケーキと４分の１のケーキと５分の１のケーキがお皿に載ってるの！　１ホールを食べるのには３０分かかるとして、食べ終わった時、お皿にケーキはいくつあるでしょう？！」,「じゃあじゃあ、次は私が問題を出す番ねー！　えっとねえっとね、１ホールの３分の１のケーキと４分の１のケーキと５分の１のケーキがお皿に載ってるの！　１ホールを食べるのには３０分かかるとして、食べ終わった時、お皿にケーキはいくつあるでしょう？！」,"""Так‐так, моя очередь придумывать вопрос! Э‐э, итак, на тарелке есть треть целого торта, четверть торта и пятая часть торта! На съедание целого торта уходит 30 минут, так сколько останется на тарелке, когда закончишь есть?!""","""Beleza! Agora é a minha vez de perguntar! Hmm, certo, então você tem um terço de um bolo inteiro, um quarto de um bolo e um quinto de um bolo, tudo no mesmo prato! Leva trinta minutos para comer um bolo inteiro, então quanto sobra no prato quando você termina de comer?!""","""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a whole cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes thirty minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!""",「那那，下一個輪到我來出題了吧——！那個啊那個啊，盤子裡放著一整個蛋糕中 3 分之 1 的蛋糕和 4 分之 1 的蛋糕和 5 分之 1 的蛋糕各一塊！吃掉一整個蛋糕需要 30 分鐘，那麼吃完的時候，盤子裡的蛋糕還剩多少？！」,「那那，下一个轮到我来出题了吧——！那个啊那个啊，盘子里放着一整个蛋糕中 3 分之 1 的蛋糕和 4 分之 1 的蛋糕和 5 分之 1 的蛋糕各一块！吃掉一整个蛋糕需要 30 分钟，那么吃完的时候，盘子里的蛋糕还剩多少？！」,"""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a whole cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes thirty minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!""","""Ok, ok, ora è il mio turno di pensare a una domanda! Umm, ok, allora ci sono un terzo di torta, un quarto di torta e un quinto di torta tutti su un piatto! {n}Ci vogliono 30 minuti per mangiare una torta intera, quindi quanta ne rimane sul piatto quando avrai finito di mangiare?!""","""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a whole cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes thirty minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!""","""Okay, okay, now it's my turn to think of a question! Umm, okay, so you have a third of a whole cake, a quarter of a cake, and a fifth of a cake all on a plate! It takes thirty minutes to eat one whole cake, so how much is left on the plate when you've finished eating?!"""
,"At that moment, there was a roar of thunder and the lights flickered. ","At that moment, there was a roar of thunder and the lights flickered.","At that moment, there was a roar of thunder and the lights flickered.",その時、大きな落雷の音と共に、一瞬だけ照明が瞬いた。,その時、大きな落雷の音と共に、一瞬だけ照明が瞬いた。,"В этот момент проревел гром, и свет замигал.","Nesse instante, ouviu‐se o rugido de um trovão e um raio reluziu.","At that moment, there was a roar of thunder and the lights flickered.",這時，隨著一聲落雷的巨響，燈光一瞬間閃了一下。,这时，随着一声落雷的巨响，灯光一瞬间闪了一下。,"At that moment, there was a roar of thunder and the lights flickered.","In quell'istante, ci fu un rombo di tuono e le luci saltarono.","At that moment, there was a roar of thunder and the lights flickered.","At that moment, there was a roar of thunder and the lights flickered."
,"The cheery voices vanished in an instant, like candles being blown out. ","The cheery voices vanished in an instant, like candles being blown out."," The cheery voices vanished in an instant, like candles being blown out.",賑やかな声が一瞬にして、ロウソクの火を吹き消すかのように消える。,賑やかな声が一瞬にして、ロウソクの火を吹き消すかのように消える。,"Бодрые голоса вмиг стихли, как сдутый со свечей огонь.","As vozes animadas desapareceram instantaneamente, como velas que foram sopradas.","The cheery voices vanished in an instant, like candles being blown out.",熱熱鬧鬧的聲音在這一瞬間，如同蠟燭被吹滅一樣消失了。,热热闹闹的声音在这一瞬间，如同蜡烛被吹灭一样消失了。,"The cheery voices vanished in an instant, like candles being blown out.","Le voci allegre svanirono in un istante, come candele che si spegnevano.","The cheery voices vanished in an instant, like candles being blown out.","The cheery voices vanished in an instant, like candles being blown out."
,"""...None. That's a riddle you were tricked with once, isn't it?"" ","""......None. That's a riddle you were tricked with once, isn't it?""","""......None. That's a riddle you were tricked with once, isn't it?""",「……０個でしょ。あんたが引っ掛けられた問題じゃない。」,「……０個でしょ。あんたが引っ掛けられた問題じゃない」,"""......Ничего не останется. Вроде бы тебя один раз перехитрили этой загадкой?""","""......Nada. Você já foi enganada com esse enigma, não foi?""","""......None. That's a riddle you were tricked with once, isn't it?""",「……0 個吧。這不是你曾經被人騙上鈎的題麼。」,「……0 个吧。这不是你曾经被人骗上钩的题么。」,"""......None. That's a riddle you were tricked with once, isn't it?""","""... Niente. È un enigma con cui sei stata ingannata una volta, non è così?""","""......None. That's a riddle you were tricked with once, isn't it?""","""......None. That's a riddle you were tricked with once, isn't it?"""
,"Amidst the silence, one voice rang out and answered Lambda's riddle. ","Amidst the silence, one voice rang out and answered Lambda's riddle.","Amidst the silence, one voice rang out and answered Lambda's riddle.",その静寂の中、ラムダの問題に答える声が、静かに響き渡る。,その静寂の中、ラムダの問題に答える声が、静かに響き渡る。,"На фоне тишины раздался голос, ответивший на загадку Лямбды.","Em meio ao silêncio, uma voz reverberou em resposta ao enigma de Lambda.","Amidst the silence, one voice rang out and answered Lambda's riddle.",在這靜寂之中，回答拉姆達的問題的聲音，靜靜地傳了出來。,在这静寂之中，回答拉姆达的问题的声音，静静地传了出来。,"Amidst the silence, one voice rang out and answered Lambda's riddle.","Nel bel mezzo del silenzio, una voce si levò e risolse l'enigma di Lambda.","Amidst the silence, one voice rang out and answered Lambda's riddle.","Amidst the silence, one voice rang out and answered Lambda's riddle."
,"The crowd parted, ...and the form of a girl, a thousand-year-old witch, came into view. ","The crowd parted, .........and the form of a girl, a thousand‐year‐old witch, came into view."," The crowd parted, ......and the form of a girl, a thousand year old witch, came into view.",人垣が割れ、………少女の姿をした、千年の魔女がゆっくりと姿を現す。,人垣が割れ、………少女の姿をした、千年の魔女がゆっくりと姿を現す。,"Толпа расступилась...... и показалась девочка, тысячелетняя ведьма.","A multidão se partiu, .........e a forma de uma garota, uma bruxa de mil anos, pôde ser avistada.","The crowd parted, .........and the form of a girl, a thousand‐year‐old witch, came into view.",人牆分開，………有著少女身姿的，千年的魔女緩緩現出身形。,人墙分开，………有着少女身姿的，千年的魔女缓缓现出身形。,"The crowd parted, .........and the form of a girl, a thousand‐year‐old witch, came into view.","La folla si disperse... e la sagoma di una ragazza, una strega di mille anni, apparve.","The crowd parted, .........and the form of a girl, a thousand‐year‐old witch, came into view.","The crowd parted, .........and the form of a girl, a thousand‐year‐old witch, came into view."
,She had been invited. ,She had been invited., She had been invited.,彼女は招かれている。,彼女は招かれている。,Её пригласили.,Ela havia sido convidada.,She had been invited.,她是被邀請了的。,她是被邀请了的。,She had been invited.,Era stata invitata.,She had been invited.,She had been invited.
,"She was an official guest, holding an invitation to this party... ","She was an official guest, holding an invitation to this party......"," She was an official guest, holding an invitation to this party......",このパーティーの招待状を持つ、正当な来客だ……。,このパーティーの招待状を持つ、正当な来客だ……。,Она была официальной гостьей с приглашением на вечеринку......,"Era uma convidada oficial, portando um convite para a festa......","She was an official guest, holding an invitation to this party......",是擁有這場宴會的請柬的，正當的來客……。,是拥有这场宴会的请柬的，正当的来客……。,"She was an official guest, holding an invitation to this party......","Era un invitato ufficiale, che reggeva l'invito per la festa...","She was an official guest, holding an invitation to this party......","She was an official guest, holding an invitation to this party......"
{f:5:Bernkastel},"""...Sorry I'm late. I was busy planning some festivities to liven up the party."" ","""......Sorry I'm late. I was just so caught up working out some festivities to liven up the party.""","""......Sorry I'm late. I was just so caught up working out some festivities to liven up the party.""",「……遅刻してごめんなさい。パーティーを盛り上げる催しの準備をしていたら、すっかり遅くなってしまって。」,「……遅刻してごめんなさい。パーティーを盛り上げる催しの準備をしていたら、すっかり遅くなってしまって」,"""......Простите, что опоздала. Слишком увлеклась подготовкой празднеств для оживления вечеринки.""","""......Desculpem pelo atraso. Eu estava muito ocupada trabalhando em algumas festividades para animar a festa.""","""......Sorry I'm late. I was just so caught up working out some festivities to liven up the party.""",「……對不起我來晚了。一直在為讓宴會更火熱而做著準備，不小心就遲到了。」,「……对不起我来晚了。一直在为让宴会更火热而做着准备，不小心就迟到了。」,"""......Sorry I'm late. I was just so caught up working out some festivities to liven up the party.""","""... Mi dispiace per il ritardo. Solo che ero così impegnata a ideare qualche gioco per rallegrare la festa.""","""......Sorry I'm late. I was just so caught up working out some festivities to liven up the party.""","""......Sorry I'm late. I was just so caught up working out some festivities to liven up the party."""
,"As {f:5:Bernkastel} spoke, she looked around at everyone... ","As {f:5:Bernkastel} spoke, she looked around at everyone...","As Bernkastel spoke, she looked around at everyone...",ベルンカステルはそう言いながら、じろりと一同を見回す…。,ベルンカステルはそう言いながら、じろりと一同を見回す…。,"Сказав, {f:5:Бернкастель} оглядела всех...","Enquanto {f:5:Bernkastel} falava, ela olhou ao redor...","As {f:5:Bernkastel} spoke, she looked around at everyone...",貝倫卡斯泰露這樣說著，同時用銳利的眼光巡視所有人…。,贝伦卡斯泰露这样说着，同时用锐利的眼光巡视所有人…。,"As {f:5:Bernkastel} spoke, she looked around at everyone...","Parlando, Bernkastel guardava tutti...","As {f:5:Bernkastel} spoke, she looked around at everyone...","As {f:5:Bernkastel} spoke, she looked around at everyone..."
Ushiromiya Lion,"""............"" ","""..............................""","""............""",「…………………………。」,「…………………………」,"""............""","""..............................""","""..............................""",「…………………………」,「…………………………」,"""..............................""","""...""","""..............................""",""".............................."""
{f:5:Bernkastel},"""Ooh. And I thought you two were rotting away in the Fragment sea."" ","""Oh. And I thought you'd wasted away in the sea of fragments.""","""Ooh. And I thought you'd wasted away in the Fragment sea.""",「あら。カケラの海で朽ち果てたと思っていたら。」,「あら。カケラの海で朽ち果てたと思っていたら」,"""O‐o. Я думала, вы сгнили в море фрагментов.""","""Ora? E eu achando que você tinha apodrecido no mar de Fragmentos.""","""Oh. And I thought you'd wasted away in the sea of fragments.""",「啊呀。我還以為你已經在碎片之海默默死去了呢。」,「啊呀。我还以为你已经在碎片之海默默死去了呢。」,"""Oh. And I thought you'd wasted away in the sea of fragments.""","""Ooh. E io che pensavo che foste annegati nel mare dei Frammenti.""","""Oh. And I thought you'd wasted away in the sea of fragments.""","""Oh. And I thought you'd wasted away in the sea of fragments."""
{f:5:Lambdadelta},"""They're my pieces now. Pretty cool, right?"" ","""They're my pieces now. Pretty cool, right?""","""They're my pieces now. Pretty cool, right?""",「今は私の駒よ。素敵でしょ？」,「今は私の駒よ。素敵でしょ？」,"""Теперь они мои фигуры. Здорово, правда?""","""Eles são minhas peças agora. Bem maneiro, né?""","""They're my pieces now. Pretty cool, right?""",「現在是我的棋子喲。不錯吧？」,「现在是我的棋子哟。不错吧？」,"""They're my pieces now. Pretty cool, right?""","""Sono mie pedine ora. Figo, eh?""","""They're my pieces now. Pretty cool, right?""","""They're my pieces now. Pretty cool, right?"""
{f:5:Bernkastel},"""...Hmph."" ","""......Hmph.""","""......Hmph.""",「……ふ。」,「……ふ」,"""......Хмф.""","""......Hmph.""","""......Hmph.""",「……呵。」,「……呵。」,"""......Hmph.""","""... Hmph.""","""......Hmph.""","""......Hmph."""
,"She stared at Lion and Will with an unnerving smile on her face, but she seemed to lose interest. ","She stared at Lion and Will with an unnerving smile on her face, but she apparently lost interest quickly.","She stared at Lion and Will with an unnerving smile on her face, but she apparently lost interest quickly.",じろりと理御とウィルを見て、薄気味悪い笑みを浮かべるが、すぐに興味をなくしたようだった。,じろりと理御とウィルを見て、薄気味悪い笑みを浮かべるが、すぐに興味をなくしたようだった。,"Она посмотрела на этих двоих с нервной улыбкой на лице, но быстро утратила интерес.","Ela olhou para Lion e Will com um enervante sorriso no rosto, mas parece ter perdido o interesse rapidamente.","She stared at Lion and Will with an unnerving smile on her face, but she apparently lost interest quickly.",她惡狠狠地看著理御和威爾，浮現出有些令人發毛的邪惡後，又立即對他們失去了興趣。,她恶狠狠地看着理御和威尔，浮现出有些令人发毛的邪恶后，又立即对他们失去了兴趣。,"She stared at Lion and Will with an unnerving smile on her face, but she apparently lost interest quickly.","Squadrava Lion e Will con un sorrisino beffardo sul volto, ma apparentemente perse subito interesse.","She stared at Lion and Will with an unnerving smile on her face, but she apparently lost interest quickly.","She stared at Lion and Will with an unnerving smile on her face, but she apparently lost interest quickly."
{f:5:Bernkastel},"""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me in?"" ","""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me?""","""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me?""",「戦人はどこ？　ベアトは？　招待客が来たのよ？　出迎えて欲しいものだわ。」,「戦人はどこ？　ベアトは？　招待客が来たのよ？　出迎えて欲しいものだわ」,"""Где Баттлер? И Беато? Я гостья или как? Неужели меня никто не встретит?""","""Cadê o Battler? E a Beato? Sou uma convidada, não sou? Não tem ninguém para me receber?""","""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me?""",「戰人在哪裡？貝阿朵呢？有客人來了啊？希望他們快點出來招待呢。」,「战人在哪里？贝阿朵呢？有客人来了啊？希望他们快点出来招待呢。」,"""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me?""","""Dov'è Battler? E Beato? Sono un ospite, no? Non c'è nessuno ad accogliermi?""","""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me?""","""Where's Battler? And Beato? I'm a guest, aren't I? Isn't there anyone to welcome me?"""
Ushiromiya Battler,"""...I'm here."" ",""".........I'm here.""","""......I'm here.""",「………俺はここだ。」,「………俺はここだ」,"""......Я здесь.""",""".........Estou aqui.""",""".........I'm here.""",「………我在這裡。」,「………我在这里。」,""".........I'm here.""","""... Sono qui.""",""".........I'm here.""",""".........I'm here."""
{f:5:Beatrice},"""We did invite you, but I didn't expect you to actually come. ...I see, this must truly be a miracle."" ","""We did invite you, but I didn't expect you to actually come. ......I see, so this must be a miracle.""","""We did invite you, but I didn't expect you to actually come. ......I see, so this must be a miracle.""",「そなたを招きはした。だが、来るとは思わなかったのでな。……なるほど、これは奇跡というわけだ。」,「そなたを招きはした。だが、来るとは思わなかったのでな。……なるほど、これは奇跡というわけだ」,"""Мы пригласили вас, но я не ожидала, что вы придёте. ......Вот как, похоже на чудо.""","""Nós a convidamos, mas eu não esperava que fosse mesmo vir. ......Entendi, isso deve ser um milagre.""","""We did invite you, but I didn't expect you to actually come. ......I see, so this must be a miracle.""",「汝的確被邀請了。但是，沒想到真的會來。……原來如此，這就是所謂的奇跡啊。」,「汝的确被邀请了。但是，没想到真的会来。……原来如此，这就是所谓的奇迹啊。」,"""We did invite you, but I didn't expect you to actually come. ......I see, so this must be a miracle.""","""Ti abbiamo invitata, ma non ci aspettavamo di vederti arrivare davvero. ... Capisco, deve essere un miracolo.""","""We did invite you, but I didn't expect you to actually come. ......I see, so this must be a miracle.""","""We did invite you, but I didn't expect you to actually come. ......I see, so this must be a miracle."""
{f:5:Bernkastel},"""Now that's an interesting way to put it. *giggle*... ......Why'd everyone get so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is you welcoming me with silence part of some kind of joke...?"" ","""Now there's an interesting thing to say. *giggle*...... ............Why's everyone gotten so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is welcoming me with silence supposed to be some kind of joke...?""","""Now there's an interesting thing to say. *giggle*...... .........Why'd everyone get so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is welcoming me with silence supposed to be some kind of joke...?""",「うまいことを言うじゃない。くすくす……。…………何をみんな静まり返っているの？　パーティーでしょう？　わざとらしいくらいに賑やかにしてちょうだい。それとも、私を沈黙で迎えるという余興なの…？」,「うまいことを言うじゃない。くすくす……。…………何をみんな静まり返っているの？　パーティーでしょう？　わざとらしいくらいに賑やかにしてちょうだい。それとも、私を沈黙で迎えるという余興なの…？」,"""Любопытно. *хи‐хи*...... .........А что все затихли? Это же вечеринка? Вперёд, шумите без причины. Или приветствие тишиной — какая‐то шутка?..""","""Isso é uma coisa interessante de se dizer. *risos*...... ............Por que todos ficaram tão quietos? É uma festa, não é? Vão em frente e façam todo o barulho que quiserem. Ou me receber com silêncio é algum tipo de piada...?""","""Now there's an interesting thing to say. *giggle*...... ............Why's everyone gotten so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is welcoming me with silence supposed to be some kind of joke...?""",「挺會說的嘛。呵呵……。…………為什麼大家都安靜下來了呢？這是宴會吧？讓它熱鬧得像故意的一樣啊。還是說，用沉默來迎接我是個餘興節目…？」,「挺会说的嘛。呵呵……。…………为什么大家都安静下来了呢？这是宴会吧？让它热闹得像故意的一样啊。还是说，用沉默来迎接我是个余兴节目…？」,"""Now there's an interesting thing to say. *giggle*...... ............Why's everyone gotten so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is welcoming me with silence supposed to be some kind of joke...?""","""Questa sì che è una cosa interessante da dire. *giggle*... perché siete tutti così silenziosi? Questa è una festa, no? Continuate e fate baccano, che diavolo. Oppure accogliermi in silenzio è una specie di scherzo...?""","""Now there's an interesting thing to say. *giggle*...... ............Why's everyone gotten so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is welcoming me with silence supposed to be some kind of joke...?""","""Now there's an interesting thing to say. *giggle*...... ............Why's everyone gotten so quiet? This is a party, right? Go ahead and be noisy just for the hell of it. Or is welcoming me with silence supposed to be some kind of joke...?"""
Ushiromiya Battler,"""Now it's your turn."" ","""Now it's your turn.""","""Now it's your turn.""",「今度はお前の番だ。」,「今度はお前の番だ」,"""Теперь твоя очередь.""","""Agora é a sua vez.""","""Now it's your turn.""",「這次輪到你了。」,「这次轮到你了。」,"""Now it's your turn.""","""Ora è il tuo turno.""","""Now it's your turn.""","""Now it's your turn."""
{f:5:Bernkastel},"""...My turn for what?"" ","""......My turn for what?""","""......My turn for what?""",「……何が？」,「……何が？」,"""......Для чего?""","""......Minha vez de quê?""","""......My turn for what?""",「……什麼？」,「……什么？」,"""......My turn for what?""","""... Il mio turno per cosa?""","""......My turn for what?""","""......My turn for what?"""
Ushiromiya Battler,"""You asked where Battler was. So I told you I was here. Now it's your turn."" ","""You asked where I was. So I told you. Now it's your turn.""","""You asked where Battler was. So I told you. Now it's your turn.""",「戦人はどこだ、とお前は尋ねた。だから俺はここだと答えた。次はお前の番だ。」,「戦人はどこだ、とお前は尋ねた。だから俺はここだと答えた。次はお前の番だ」,"""Ты спросила, где Баттлер. Я ответил. Теперь твоя очередь.""","""Você perguntou onde eu estava. E eu respondi. Agora é a sua vez.""","""You asked where I was. So I told you. Now it's your turn.""",「你問了“戰人在哪裡”。所以我回答了我在這裡。這次輪到你了。」,「你问了“战人在哪里”。所以我回答了我在这里。这次轮到你了。」,"""You asked where I was. So I told you. Now it's your turn.""","""Hai chiesto dove fosse Battler. Quindi te l'ho detto. Ora tocca a te.""","""You asked where I was. So I told you. Now it's your turn.""","""You asked where I was. So I told you. Now it's your turn."""
{f:5:Beatrice},"""What are you talking about? Did something happen...?"" ","""What are you talking about? Did something happen...?""","""What are you talking about? Did something happen...?""",「何の話だ？　何かあったのか…。」,「何の話だ？　何かあったのか…」,"""О чём ты говоришь? Что‐то случилось?..""","""Do que está falando? Aconteceu alguma coisa...?""","""What are you talking about? Did something happen...?""",「怎麼回事？發生什麼了…」,「怎么回事？发生什么了…」,"""What are you talking about? Did something happen...?""","""Di cosa stai parlando? È successo qualcosa...?""","""What are you talking about? Did something happen...?""","""What are you talking about? Did something happen...?"""
Ushiromiya Battler,"""Ange's gone. Even I, the Game Master, don't know where she went."" ","""Ange's gone. Even I, the Game Master, don't know where she went.""","""Ange's gone. Even I, the Game Master, don't know where she went.""",「縁寿が消えた。ゲームマスターの俺にさえ、どこに行ったかわからない。」,「縁寿が消えた。ゲームマスターの俺にさえ、どこに行ったかわからない」,"""Энджи пропала. Даже я, Владелец игры, не знаю, куда она ушла.""","""A Ange sumiu. Nem eu, o Game Master, sei pra onde ela foi.""","""Ange's gone. Even I, the Game Master, don't know where she went.""",「緣壽消失了。就連身為 GM 的我，也不知道她去了哪裡。」,「缘寿消失了。就连身为 GM 的我，也不知道她去了哪里。」,"""Ange's gone. Even I, the Game Master, don't know where she went.""","""Ange è scomparsa. Nemmeno io, il Game Master, so dove sia finita.""","""Ange's gone. Even I, the Game Master, don't know where she went.""","""Ange's gone. Even I, the Game Master, don't know where she went."""
