Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Krauss,"""I know, I know that...!! That's why...I have to obtain money from somewhere and pay off those debts right now! ","""I know, I know that...!! That's why...I have to obtain money from somewhere and pay off those debts right now!""","""I know, I know that...!! That's why, ...I have to obtain money from somewhere and pay off those debts right now!",「わかっている、わかっているとも…！！　だから、…どこかからカネを調達して今すぐに借金を返さなくてはならない！,「わかっている、わかっているとも…！！　だから、…どこかからカネを調達して今すぐに借金を返さなくてはならない！」,"""Я знаю, знаю!.. Вот почему... мне нужно где‐то раздобыть деньги и сейчас же погасить эти долги!""","""Eu sei, eu sei disso...!! É por isso que...preciso tirar dinheiro de algum lugar e pagar as dívidas agora!""","""I know, I know that...!! That's why...I have to obtain money from somewhere and pay off those debts right now!""",「明白，我當然明白…！！所以，…得從哪搞些錢來，立刻償還債務！」,「明白，我当然明白…！！所以，…得从哪搞些钱来，立刻偿还债务！」,"""I know, I know that...!! That's why...I have to obtain money from somewhere and pay off those debts right now!""","""Lo so, lo so...!! Ecco perché... devo ottenere del denaro da qualche parte e pagare ora quei debiti!","""I know, I know that...!! That's why...I have to obtain money from somewhere and pay off those debts right now!""","""I know, I know that...!! That's why...I have to obtain money from somewhere and pay off those debts right now!"""
Ushiromiya Krauss,"Anyway, I need money... Money, a lot of it, right now!! Aaaaaaaaarrrrgghhhhhh...!!"" ","""I need money, that's what it comes down to... Money, a lot of it, right now!! Aaa{0}a{0}a{0}a{0}a{0}aarr{0}r{0}rgghh{0}h{0}h{0}hh...!!"""," Anyway, I need money... Money, a lot of it, right now!! Aaaaaaaaarrrrgghhhhhh...!!""",　とにかくカネが必要なんだ…。カネが、大量にッ、今すぐ！！　おおおおぁあああぁああぁぁぁぁ…！！」,「とにかくカネが必要なんだ…。カネが、大量にッ、今すぐ！！　おおおおぁあああぁああぁぁぁぁ…！！」,"""Мне нужны деньги... Много денег, и прямо сейчас! А‐а‐а‐а‐а‐аргх‐х!..""","""Eu preciso de dinheiro, é o que isto se resume... Dinheiro, muito dinheiro, agora!! Aaa{0}a{0}a{0}a{0}a{0}aarr{0}r{0}rgghh{0}h{0}h{0}hh...!!""","""I need money, that's what it comes down to... Money, a lot of it, right now!! Aaa{0}a{0}a{0}a{0}a{0}aarr{0}r{0}rgghh{0}h{0}h{0}hh...!!""",「總之是需要錢…。錢、大量的、馬上就要！！哦哦哦哦啊啊啊啊啊啊啊啊啊啊啊…！！」,「总之是需要钱…。钱、大量的、马上就要！！哦哦哦哦啊啊啊啊啊啊啊啊啊啊啊…！！」,"""I need money, that's what it comes down to... Money, a lot of it, right now!! Aaa{0}a{0}a{0}a{0}a{0}aarr{0}r{0}rgghh{0}h{0}h{0}hh...!!""","Comunque, mi servono soldi... denaro, un sacco, proprio ora!! Aaaaaaaaarrrrgghhhhhh...!!""","""I need money, that's what it comes down to... Money, a lot of it, right now!! Aaa{0}a{0}a{0}a{0}a{0}aarr{0}r{0}rgghh{0}h{0}h{0}hh...!!""","""I need money, that's what it comes down to... Money, a lot of it, right now!! Aaa{0}a{0}a{0}a{0}a{0}aarr{0}r{0}rgghh{0}h{0}h{0}hh...!!"""
,"As Krauss roared and clutched at his head, he writhed about as if in pain. ","Krauss roared and clutched his head, writhing about as if in pain.","As Krauss roared and clutched at his head, he writhed about as if in pain.",蔵臼は雄叫びをあげて頭を抱えながら、苦しそうにのた打ち回る。,蔵臼は雄叫びをあげて頭を抱えながら、苦しそうにのた打ち回る。,"Краусс закричал, схватился за голову и скорчился так, будто от боли.","Krauss rugiu enquanto segurava sua cabeça, contorcendo‐se como se estivesse com dor.","Krauss roared and clutched his head, writhing about as if in pain.",藏臼抱頭大吼，苦不堪言地扭來扭去。,藏臼抱头大吼，苦不堪言地扭来扭去。,"Krauss roared and clutched his head, writhing about as if in pain.","Krauss ruggì e si strinse la testa, contorcendosi come dal dolore.","Krauss roared and clutched his head, writhing about as if in pain.","Krauss roared and clutched his head, writhing about as if in pain."
,"As she watched, several emotions swirled about in Natsuhi's chest. Her emotions conflicted as she felt pity for her husband...while also feeling that he was a fool. ","As Natsuhi watched, several conflicting emotions swirled about in her chest.{n}She felt pity for her husband, but at the same time, she felt he was a fool."," As she watched, several emotions swirled about in Natsuhi's chest. Her emotions conflicted as she felt pity for her husband, but she also felt he was a fool.",それを見る夏妃の胸中にはいくつもの感情が渦巻いた。夫を気の毒に思い、同時に愚かにも思う矛盾した気持ち。,それを見る夏妃の胸中にはいくつもの感情が渦巻いた。{n}夫を気の毒に思い、同時に愚かにも思う矛盾した気持ち。,"Пока Нацухи наблюдала за этим, в её груди крутилось сразу несколько эмоций.{n}Они противоречили друг другу: она жалела мужа и одновременно с этим считала его дураком.","Um turbilhão de emoções conflitaram no peito de Natsuhi enquanto assistia aquilo. Ela sentiu pena de seu marido, mas, ao mesmo tempo, sentiu que ele era um tolo.","As Natsuhi watched, several conflicting emotions swirled about in her chest.{n}She felt pity for her husband, but at the same time, she felt he was a fool.",看著他這副樣子的夏妃的胸中，數種感情捲起了旋渦。{n}有既感到丈夫可怜，與此同時，還覺得他愚蠢的，矛盾之情。,看着他这副样子的夏妃的胸中，数种感情卷起了旋涡。{n}有既感到丈夫可怜，与此同时，还觉得他愚蠢的，矛盾之情。,"As Natsuhi watched, several conflicting emotions swirled about in her chest.{n}She felt pity for her husband, but at the same time, she felt he was a fool.","Mentre osservava, diverse emozioni si insinuarono nel cuore di Natsuhi. {n}Le emozioni erano in conflitto per il fatto che lei provasse pietà per suo marito, ma lo credesse anche uno sciocco.","As Natsuhi watched, several conflicting emotions swirled about in her chest.{n}She felt pity for her husband, but at the same time, she felt he was a fool.","As Natsuhi watched, several conflicting emotions swirled about in her chest.{n}She felt pity for her husband, but at the same time, she felt he was a fool."
,"...And, she felt a mixture of resentment and regret towards her own irresponsibility in letting her husband run wild for so long. ",......And she also felt a mixture of anger and regret towards her own irresponsibility in letting her husband run wild for so long.,"......And, she felt a mixture of resentment and regret towards her own irresponsibility in letting her husband run wild for so long.",……そして、夫の暴走をここまで許した自分の無責任さに対する、憤りと無念の入り混じった感情だった。,……そして、夫の暴走をここまで許した自分の無責任さに対する、憤りと無念の入り混じった感情だった。,......А ещё чувствовала смесь обиды и сожаления из‐за такой долгой безответственности по отношению к его поступкам.,......Sentiu também uma mistura de raiva e arrependimento diante de sua responsabilidade por deixar seu marido seguir desenfreado por tanto tempo.,......And she also felt a mixture of anger and regret towards her own irresponsibility in letting her husband run wild for so long.,……還有，對於容許丈夫胡來到這個地步的，自己的那份不負責任，憤怒與懊悔夾雜在一起的感情。,……还有，对于容许丈夫胡来到这个地步的，自己的那份不负责任，愤怒与懊悔夹杂在一起的感情。,......And she also felt a mixture of anger and regret towards her own irresponsibility in letting her husband run wild for so long.,... E provava anche un misto di risentimenti e rammarico verso la sua stessa irresponsabilità per aver lasciato suo marito libero di agire così a lungo.,......And she also felt a mixture of anger and regret towards her own irresponsibility in letting her husband run wild for so long.,......And she also felt a mixture of anger and regret towards her own irresponsibility in letting her husband run wild for so long.
,"Even if this day hadn't come, it should have been clear that they were in a very critical situation. ",It should have been clear to him well before today that they were in a very critical situation.," Even if this day hadn't come, it should have been clear that they were in a very critical situation.",致命的な事態であることは、今日を迎えなくても明白だったはずだ。,致命的な事態であることは、今日を迎えなくても明白だったはずだ。,"Даже если бы этот день не настал, было ясно, что они в критической ситуации.",Não deveria estar claro para ela até então a crítica situação em que eles estavam.,It should have been clear to him well before today that they were in a very critical situation.,這致命的事態，不是今天到，就是明天到。,这致命的事态，不是今天到，就是明天到。,It should have been clear to him well before today that they were in a very critical situation.,"Anche se questo giorno non fosse arrivato, dovrebbe essere stato chiaro che erano in una situazione davvero critica.",It should have been clear to him well before today that they were in a very critical situation.,It should have been clear to him well before today that they were in a very critical situation.
,And yet he had carelessly waited for this moment to come...and was now writhing about. ,And yet he had irresponsibly waited for this moment to come and was now writhing about., And yet he had carelessly waited for this moment to come and was now writhing about.,なのに漫然と今日を迎え、今日になってのた打ち回っている。,なのに漫然と今日を迎え、今日になってのた打ち回っている。,Но он всё равно беспечно ждал этого момента и теперь корчится.,"E mesmo assim, ele irresponsavelmente esperou até este momento para contar, e agora fica se contorcendo.",And yet he had irresponsibly waited for this moment to come and was now writhing about.,可儘管如此，丈夫卻散漫地迎來了今日，事到如今才急得抱頭亂扭。,可尽管如此，丈夫却散漫地迎来了今日，事到如今才急得抱头乱扭。,And yet he had irresponsibly waited for this moment to come and was now writhing about.,Eppure aveva imprudentemente aspettato che questo momento arrivasse e ora era presa dallo sconforto.,And yet he had irresponsibly waited for this moment to come and was now writhing about.,And yet he had irresponsibly waited for this moment to come and was now writhing about.
,"...Her husband was so foolish...and so pitiful. It would be easy to let herself get fed up with this. ...However, she was his wife. ","......Her husband was so foolish......and pitiful.{n}It was easy to feel frustrated with him. ......However, she was his wife.","......Her husband was so foolish......and pitiful. It would be easy to let herself get fed up with this. ......However, she was his wife.",……自分の夫はここまで愚かで、……哀れだったのだ。呆れるのは容易い。……しかし、自分は妻なのだ。,……自分の夫はここまで愚かで、……哀れだったのだ。{n}呆れるのは容易い。……しかし、自分は妻なのだ。,......Её муж так глуп...... и жалок.{n}Ей всё это могло легко надоесть. ......Но она его жена.,"......Seu marido era um imbecil......e digno de pena.{n}Era fácil para ela se sentir frustrada com tudo isso. ......Porém, ela era sua esposa.","......Her husband was so foolish......and pitiful.{n}It was easy to feel frustrated with him. ......However, she was his wife.",……夏妃對自己的丈夫蠢到了這個地步，……感到可悲。{n}要愕然心死很容易。……但是，自己是妻子。,……夏妃对自己的丈夫蠢到了这个地步，……感到可悲。{n}要愕然心死很容易。……但是，自己是妻子。,"......Her husband was so foolish......and pitiful.{n}It was easy to feel frustrated with him. ......However, she was his wife.","... Suo marito era stato così sciocco... e pietoso. Sarebbe stato facile lasciarsi travolgere da tutto ciò. ... Tuttavia, era sua moglie.","......Her husband was so foolish......and pitiful.{n}It was easy to feel frustrated with him. ......However, she was his wife.","......Her husband was so foolish......and pitiful.{n}It was easy to feel frustrated with him. ......However, she was his wife."
,"For a wife, ridiculing her husband as a fool would run in conflict with her responsibilities. ",For a wife to ridicule her husband as a fool would run in conflict with her responsibilities., For a wife to ridicule her husband as a fool would run in conflict with her responsibilities.,夫を愚かと嘲るのは妻の責任放棄だ。,夫を愚かと嘲るのは妻の責任放棄だ。,Жена не должна высмеивать своего глупого мужа.,"Conflitaria com suas responsabilidades se uma esposa ridicularizasse seu marido, tratando‐o como um tolo.",For a wife to ridicule her husband as a fool would run in conflict with her responsibilities.,將丈夫鄙夷為蠢貨，等於放棄妻子的責任。,将丈夫鄙夷为蠢货，等于放弃妻子的责任。,For a wife to ridicule her husband as a fool would run in conflict with her responsibilities.,Ridicolizzare suo marito dandogli dello sciocco sarebbe stato in conflitto con le sue responsabilità di moglie.,For a wife to ridicule her husband as a fool would run in conflict with her responsibilities.,For a wife to ridicule her husband as a fool would run in conflict with her responsibilities.
,"...If he was a fool, then she would have to support him enough to compensate... ","...If he was a fool, then she would have to support him to compensate...","...If he was a fool, then she would have to support him to compensate...",…愚かならば、それを自分が支え、補わなくてはならない…。,…愚かならば、それを自分が支え、補わなくてはならない…。,"...Если он дурак, ей нужно поддержать его, чтобы компенсировать это...","...Se ele era tolo, então ela deveria dar suporte a ele para compensar...","...If he was a fool, then she would have to support him to compensate...",…既然他蠢，那就得由自己來支撐他，彌補他的愚蠢…。,…既然他蠢，那就得由自己来支撑他，弥补他的愚蠢…。,"...If he was a fool, then she would have to support him to compensate...","... Se lui era uno sciocco, allora lei avrebbe dovuto sostenerlo per compensare...","...If he was a fool, then she would have to support him to compensate...","...If he was a fool, then she would have to support him to compensate..."
,"However, she didn't have a clue what she should do... ","However, she didn't have a clue what she was meant to do about this..."," However, she didn't have a clue what she should do...",しかし、どうすればいいかなんて、思いつくはずもない…。,しかし、どうすればいいかなんて、思いつくはずもない…。,"Вот только она понятия не имела, что ей делать...","Entretanto, ela não fazia ideia do que fazer em relação a isto...","However, she didn't have a clue what she was meant to do about this...",可是，該怎麼辦才好呢，想都想不出來…。,可是，该怎么办才好呢，想都想不出来…。,"However, she didn't have a clue what she was meant to do about this...","Tuttavia, non aveva idea di cosa avrebbe dovuto fare...","However, she didn't have a clue what she was meant to do about this...","However, she didn't have a clue what she was meant to do about this..."
,"Since there had been such a massive amount of money within arm's reach, it was only natural that Krauss had tried to dip his hands into it... ","If there was a massive amount of money like that within easy reach, there was no way that Krauss wouldn't have already laid his hands on it......"," Since there had been such a massive amount of money within arm's reach, it was only natural that Krauss had tried to dip his hands into it......",そんなに簡単に大量のお金を用意する方法があったなら、それに蔵臼が手をつけていないわけはないのだから……。,そんなに簡単に大量のお金を用意する方法があったなら、それに蔵臼が手をつけていないわけはないのだから……。,"Естественно, что когда в пределах досягаемости оказалась такая крупная сумма, Краусс попытался заполучить её......","Se uma grande quantidade de dinheiro pudesse ser obtida facilmente, Krauss nunca estaria metido em negócios desse tipo......","If there was a massive amount of money like that within easy reach, there was no way that Krauss wouldn't have already laid his hands on it......",畢竟，要是有簡簡單單地就能籌來大量金錢的方法的話，藏臼不可能不出手……。,毕竟，要是有简简单单地就能筹来大量金钱的方法的话，藏臼不可能不出手……。,"If there was a massive amount of money like that within easy reach, there was no way that Krauss wouldn't have already laid his hands on it......","Dal momento che c'era una gigantesca quantità di denaro a portata di mano, era naturale che Krauss avrebbe cercato di metterci sopra le mani...","If there was a massive amount of money like that within easy reach, there was no way that Krauss wouldn't have already laid his hands on it......","If there was a massive amount of money like that within easy reach, there was no way that Krauss wouldn't have already laid his hands on it......"
,It would also be easy to tell him to be a man and give up on all of it. But that would also run in conflict with her responsibilities. ,It would also be easy to tell him to be a man and give up on everything.{n}But that would also run in conflict with her responsibilities., It would also be easy to tell him to be a man and give up on all of it. But that would also run in conflict with her responsibilities.,潔く全てを諦めましょうと言うのも容易い。だが、それこそ妻の責任放棄も同然だ。,潔く全てを諦めましょうと言うのも容易い。{n}だが、それこそ妻の責任放棄も同然だ。,Было бы легко сказать ему быть мужчиной и опустить руки.{n}Но и это расходится с её обязанностями.,Seria fácil dizer a ele para ser homem e desistir de tudo.{n}Mas isto também entraria em conflito com suas responsabilidades.,It would also be easy to tell him to be a man and give up on everything.{n}But that would also run in conflict with her responsibilities.,爽快點說出“放棄一切”也很容易。{n}但是，這同樣等同於放棄了妻子的責任。,爽快点说出“放弃一切”也很容易。{n}但是，这同样等同于放弃了妻子的责任。,It would also be easy to tell him to be a man and give up on everything.{n}But that would also run in conflict with her responsibilities.,Sarebbe anche stato facile dirgli di comportarsi da uomo e rinunciare a quei soldi. Ma anche quello andrebbe in conflitto con le sue responsabilità.,It would also be easy to tell him to be a man and give up on everything.{n}But that would also run in conflict with her responsibilities.,It would also be easy to tell him to be a man and give up on everything.{n}But that would also run in conflict with her responsibilities.
,She was Ushiromiya Natsuhi. ,She was Ushiromiya Natsuhi., She was Ushiromiya Natsuhi.,自分は右代宮夏妃。,自分は右代宮夏妃。,Она — Уширомия Нацухи.,Ela é Ushiromiya Natsuhi.,She was Ushiromiya Natsuhi.,自己是右代宮夏妃。,自己是右代宫夏妃。,She was Ushiromiya Natsuhi.,Lei era Natsuhi Ushiromiya.,She was Ushiromiya Natsuhi.,She was Ushiromiya Natsuhi.
,"...The woman who had become Krauss's wife and sworn to support him, the new Head of the Ushiromiya family, for her whole life. ","......The woman who had become Krauss's wife and sworn to support him, the new head of the Ushiromiya family, for as long as she lived.","......The woman who had become Krauss's wife and sworn to support him, the new head of the Ushiromiya family, for her whole life.",……右代宮家の新しい当主、蔵臼を生涯支えることを誓って妻となった女。,……右代宮家の新しい当主、蔵臼を生涯支えることを誓って妻となった女。,"......Женщина, которая стала женой Краусса и поклялась поддерживать его, нового главу семьи Уширомия, всю свою жизнь.","......A mulher que se tornou esposa de Krauss e jurou apoiá‐lo, o novo chefe da família Ushiromiya, enquanto estivesse viva.","......The woman who had become Krauss's wife and sworn to support him, the new head of the Ushiromiya family, for as long as she lived.",……是宣誓一輩子支撐右代宮家新當主藏臼，成為了其妻子的女人。,……是宣誓一辈子支撑右代宫家新当主藏臼，成为了其妻子的女人。,"......The woman who had become Krauss's wife and sworn to support him, the new head of the Ushiromiya family, for as long as she lived.","... La donna che era diventata la moglie di Krauss e aveva giurato di sostenerlo, come nuovo capo della famiglia Ushiromiya, per tutta la sua vita.","......The woman who had become Krauss's wife and sworn to support him, the new head of the Ushiromiya family, for as long as she lived.","......The woman who had become Krauss's wife and sworn to support him, the new head of the Ushiromiya family, for as long as she lived."
,She had to somehow help her husband in his efforts to raise money. ,She had to somehow help her husband in his efforts to raise money., She had to somehow help her husband in his efforts to raise money.,何とか夫の金策捻出に協力しなくてはならない。,何とか夫の金策捻出に協力しなくてはならない。,Ей нужно как‐то помочь мужу собрать средства.,"Ela precisava, de alguma forma, ajudar seu marido em seus esforços de arrecadar dinheiro.",She had to somehow help her husband in his efforts to raise money.,得去想方設法幫丈夫籌錢。,得去想方设法帮丈夫筹钱。,She had to somehow help her husband in his efforts to raise money.,Doveva in qualche modo aiutare suo marito nei suoi sforzi per raccogliere denaro.,She had to somehow help her husband in his efforts to raise money.,She had to somehow help her husband in his efforts to raise money.
,...She understood it logically. ,......She understood it logically.,......She understood it logically.,……理屈ではわかっている。,……理屈ではわかっている。,......Логически она понимала.,......Ela compreendia isso logicamente.,......She understood it logically.,……道理是明白的。,……道理是明白的。,......She understood it logically.,... Lo capiva logicamente.,......She understood it logically.,......She understood it logically.
,But she couldn't suppress the indescribable dejection that seemed to rise up from the dark depths of her heart... ,But she couldn't suppress the indescribable feeling of dejection that seemed to rise up from the dark depths of her heart......, But she couldn't suppress the indescribable dejected feeling that seemed to rise up from the dark depths of her heart......,でも、心の底の黒い沼から湧き出す、何とも形容出来ない、落胆の感情が抑えられないのだ……。,でも、心の底の黒い沼から湧き出す、何とも形容出来ない、落胆の感情が抑えられないのだ……。,"Но у неё не получалось подавить неописуемую удручённость, вырвавшуюся из тёмных глубин её сердца......",Mas não conseguia suprimir o indescritível sentimento de desânimo que parecia surgir nas profundezas de seu coração......,But she couldn't suppress the indescribable feeling of dejection that seemed to rise up from the dark depths of her heart......,但是，從心底黑色泥沼中涌起的，無法形容的沮喪之情，就是壓不下來……。,但是，从心底黑色泥沼中涌起的，无法形容的沮丧之情，就是压不下来……。,But she couldn't suppress the indescribable feeling of dejection that seemed to rise up from the dark depths of her heart......,Ma non riusciva a sopprimere l'indescrivibile sensazione di depressione che sembrava emergere dalle oscure profondità del suo cuore...,But she couldn't suppress the indescribable feeling of dejection that seemed to rise up from the dark depths of her heart......,But she couldn't suppress the indescribable feeling of dejection that seemed to rise up from the dark depths of her heart......
Ushiromiya Krauss,"""That's right, F-Father's hidden gold...! 10 tons of gold is worth 20 billion yen! If I had that... that's right, if I had that, all our problems would be solved...!"" ","""That's right, D‐Dad's hidden gold...! Ten tons of gold is worth 20 billion yen! If I had that... That's right, if I had that, everything could be resolved...!""","""That's right, F, Father's hidden gold...! 10 tons of gold is worth 20 billion yen! If I had that... that's right, if I had that, everything could be resolved...!""",「そうだ、お、親父の隠し黄金ッ…！　１０ｔの黄金なら２００億の価値がある！　あれさえあれば…、そうさ、あれさえ見つかれば万事は解決する…！」,「そうだ、お、親父の隠し黄金ッ…！　１０ｔの黄金なら２００億の価値がある！　あれさえあれば…、そうさ、あれさえ見つかれば万事は解決する…！」,"""Точно, с‐скрытое золото отца!.. 10 тонн золота на сумму 20 миллиардов иен! Если бы оно у меня было... Верно, будь оно у меня, всё разрешилось бы!..""","""Isso mesmo, tem o o‐ouro secreto do pai...! Dez toneladas de ouro valem 20 bilhões de ienes! Se eu conseguisse ele... Sim, se eu conseguir, tudo estará resolvido...!""","""That's right, D‐Dad's hidden gold...! Ten tons of gold is worth 20 billion yen! If I had that... That's right, if I had that, everything could be resolved...!""",「對了，爸、爸的藏金…！十吨黃金，具有兩百億的價值！只要有了它…，對啊，只要找著黃金，就能解決一切…！」,「对了，爸、爸的藏金…！十吨黄金，具有两百亿的价值！只要有了它…，对啊，只要找着黄金，就能解决一切…！」,"""That's right, D‐Dad's hidden gold...! Ten tons of gold is worth 20 billion yen! If I had that... That's right, if I had that, everything could be resolved...!""","""Giusto, l-l'oro nascosto di Papà...! Dieci tonnellate d'oro valgono venti miliardi di yen! Se li avessi... già, se li avessi, tutto sarebbe risolto...!""","""That's right, D‐Dad's hidden gold...! Ten tons of gold is worth 20 billion yen! If I had that... That's right, if I had that, everything could be resolved...!""","""That's right, D‐Dad's hidden gold...! Ten tons of gold is worth 20 billion yen! If I had that... That's right, if I had that, everything could be resolved...!"""
Ushiromiya Krauss,"""Natsuhi, that's it! The witch's epitaph! Let's solve that, let's solve it together! If we can just find the gold, everything will work itself out!! That's right, it must be hidden somewhere on this island!! If we had that, if we had that...!!"" ","""Natsuhi, that's it! The witch's epitaph! Let's solve that, let's solve it together! If we can just find the gold, everything will work itself out!! That's right, it must be hidden somewhere on this island!! If we had that, if we had that!!""","""Natsuhi, that's it! The witch's epitaph! Let's solve that, let's solve it together! If we can just find the gold, everything will work itself out!! That's right, it must be hidden somewhere on this island!! If we had that, if we had that!!""",「夏妃、あれだ、魔女の碑文だ！　あれを解こう、一緒に解こうッ！　黄金さえ見つかれば万事解決なんだッ！！　そうさ、この島のどこかに隠されてるはずなんだッ！！　あれさえあればッ、あれさえあればッ！！」,「夏妃、あれだ、魔女の碑文だ！　あれを解こう、一緒に解こうッ！　黄金さえ見つかれば万事解決なんだッ！！　そうさ、この島のどこかに隠されてるはずなんだッ！！　あれさえあればッ、あれさえあればッ！！」,"""Вот оно, Нацухи! Эпитафия ведьмы! Давай разгадаем её, вместе разгадаем! Если мы сможем найти золото, всё разрешится само собой! Точно, оно же спрятано где‐то на этом острове! Если бы только оно у нас было, если бы только было!""","""Natsuhi, é isso! O epitáfio da bruxa! Vamos resolvê‐lo jutos! Tudo vai dar certo se encontrarmos o ouro!! Sim, ele deve estar escondido em algum lugar desta ilha!! Se conseguirmos, se conseguirmos!!""","""Natsuhi, that's it! The witch's epitaph! Let's solve that, let's solve it together! If we can just find the gold, everything will work itself out!! That's right, it must be hidden somewhere on this island!! If we had that, if we had that!!""",「夏妃，靠那個，魔女的碑文！去解開它，一起來解！只要找著黃金，就能解決一切！！對啊，應該就藏在這個島的某處！！只要有了它，只要有了它！！」,「夏妃，靠那个，魔女的碑文！去解开它，一起来解！只要找着黄金，就能解决一切！！对啊，应该就藏在这个岛的某处！！只要有了它，只要有了它！！」,"""Natsuhi, that's it! The witch's epitaph! Let's solve that, let's solve it together! If we can just find the gold, everything will work itself out!! That's right, it must be hidden somewhere on this island!! If we had that, if we had that!!""","""Natsuhi, ecco! L'Epigrafe della Strega! Risolviamola, risolviamola insieme! {n}Se riuscissimo a trovare l'oro, tutto sarebbe risolto!! Giusto, dev'essere nascosto da qualche parte su quest'isola!! Se solo lo avessimo, se solo lo avessimo!!""","""Natsuhi, that's it! The witch's epitaph! Let's solve that, let's solve it together! If we can just find the gold, everything will work itself out!! That's right, it must be hidden somewhere on this island!! If we had that, if we had that!!""","""Natsuhi, that's it! The witch's epitaph! Let's solve that, let's solve it together! If we can just find the gold, everything will work itself out!! That's right, it must be hidden somewhere on this island!! If we had that, if we had that!!"""
Ushiromiya Natsuhi,"""Th-That hurts... dear, ...p-please stop it..."" ","""Y‐you're hurting me... Dear, ......p‐please, stop this......""","""Th, that hurts... dear, ......p, please stop it......""",「い、痛い…、あなた、……や、やめて下さい……。」,「い、痛い…、あなた、……や、やめて下さい……」,"""Бо... больно... Дорогой...... пе... перестань.......""","""V‐Você está me machucando... Querido, ......p‐por favor, pare......""","""Y‐you're hurting me... Dear, ......p‐please, stop this......""",「痛、好痛…，老公，……請、請放手……」,「痛、好痛…，老公，……请、请放手……」,"""Y‐you're hurting me... Dear, ......p‐please, stop this......""","""M-Mi fai male... caro... p-per favore smettila...""","""Y‐you're hurting me... Dear, ......p‐please, stop this......""","""Y‐you're hurting me... Dear, ......p‐please, stop this......"""
,"Krauss, acting as excited as if he'd thought up a perfect, brilliant plan, grasped Natsuhi's upper arms tightly. ","Krauss, acting as excited as if he'd thought up a perfect, brilliant plan, grasped Natsuhi's upper arm tightly.","Krauss, acting as excited as if he'd thought up a perfect, brilliant plan, grasped Natsuhi's upper arms tightly.",最高の妙案を見つけたとでも言わんばかりに興奮した蔵臼が、夏妃の二の腕をぎりぎりと握り締める。,最高の妙案を見つけたとでも言わんばかりに興奮した蔵臼が、夏妃の二の腕をぎりぎりと握り締める。,"Краусс, слишком взволнованный, придумав, по его мнению, идеальный и блестящий план, с силой схватил Нацухи за плечи.","Krauss, agindo de forma empolgada, como se tivesse pensado em um plano perfeito e brilhante, agarrou os ombros de Natsuhi com força.","Krauss, acting as excited as if he'd thought up a perfect, brilliant plan, grasped Natsuhi's upper arm tightly.",就差沒說出“我想出最棒的妙計了”的興奮不已的藏臼，死死拽住了夏妃的上臂。,就差没说出“我想出最棒的妙计了”的兴奋不已的藏臼，死死拽住了夏妃的上臂。,"Krauss, acting as excited as if he'd thought up a perfect, brilliant plan, grasped Natsuhi's upper arm tightly.","Krauss, comportandosi come se avesse pensato a un piano perfetto e brillante, strinse fermamente le braccia di Natsuhi.","Krauss, acting as excited as if he'd thought up a perfect, brilliant plan, grasped Natsuhi's upper arm tightly.","Krauss, acting as excited as if he'd thought up a perfect, brilliant plan, grasped Natsuhi's upper arm tightly."
,Natsuhi couldn't help but be dumbfounded. ,Natsuhi couldn't help but be dumbfounded., Natsuhi couldn't help but be dumbfounded.,夏妃は呆然とせずにはいられなかった。,夏妃は呆然とせずにはいられなかった。,Нацухи не могла не ошеломиться.,Natsuhi não pôde fazer nada senão ficar boquiaberta.,Natsuhi couldn't help but be dumbfounded.,夏妃不由得目瞪口呆。,夏妃不由得目瞪口呆。,Natsuhi couldn't help but be dumbfounded.,Natsuhi non riuscì a non rimanerne confusa.,Natsuhi couldn't help but be dumbfounded.,Natsuhi couldn't help but be dumbfounded.
,She wasn't just taken aback because she'd heard him bring up something as fake-sounding as the hidden gold. ,It wasn't just because she'd heard something as fake‐sounding as the hidden gold brought up., She wasn't just taken aback because she'd heard something as fake-sounding as the hidden gold brought up.,隠し黄金などという、眉唾な話を引き合いに出したからだけで面食らっているのではない。,隠し黄金などという、眉唾な話を引き合いに出したからだけで面食らっているのではない。,Её не просто озадачили слова о фальшиво звучащем скрытом золоте.,Não era apenas porque ela ouviu algo como o faz de conta sobre o ouro escondido.,It wasn't just because she'd heard something as fake‐sounding as the hidden gold brought up.,並不僅僅是因為，他把藏金這種虛無縹緲的玩意當成了救命稻草，而感到愕然。,并不仅仅是因为，他把藏金这种虚无缥缈的玩意当成了救命稻草，而感到愕然。,It wasn't just because she'd heard something as fake‐sounding as the hidden gold brought up.,Non era soltanto sorpresa per aver sentito qualcosa di così improbabile come l'oro nascosto venire menzionata.,It wasn't just because she'd heard something as fake‐sounding as the hidden gold brought up.,It wasn't just because she'd heard something as fake‐sounding as the hidden gold brought up.
