Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,"To describe it in a word, it was energy.{n}Energy with a gold color.","To describe it in a word, it was energy. Energy with a gold color. "," To describe it in a word, it was energy. Energy with a gold color.",それは一言で例えるならば、エネルギー。黄金色をしたエネルギー。,それは一言で例えるならば、エネルギー。{n}黄金色をしたエネルギー。,"Описывая одним словом, это была сила.{n}Сила золотого цвета.","Descrevendo em uma palavra, era energia.{n}Energia com uma cor dourada.",若要以一言比喻的话，那就是动力。{n}黄金色的动力。,若要以一言比喻的話，那就是動力。{n}黃金色的動力。,"Per descriverlo in una parola, era energia. Energia con il colore dell'oro.","To describe it in a word, it was energy.{n}Energy with a gold color.","Para describirlo en una palabra, era energía.{n}Energía de color dorado.",ﻛﺎﻥ ﺷﻌﻮﺭًﺍ، ﻳﻤﻜﻦ ﻭﺻﻔﻪ ﺑﻜﻠﻤﺔ ﻭﺍﺣﺪﺓ: ﻃﺎﻗﺔ{n}ﻃﺎﻗﺔ ﺫﻫﺒﻴﺔ.,"To describe it in a word, it was energy.{n}Energy with a gold color.","To describe it in a word, it was energy.{n}Energy with a gold color.","To describe it in a word, it was energy.{n}Energy with a gold color."
,"It felt as though she had been half asleep ever since she was born, ......and had now awoken for the first time in her life.","It felt like she was waking up, ...as though she had been half asleep ever since she had been born and was opening her eyes for the first time. "," It felt like she was waking up, ......as though she had been half asleep since she had been born and was opening her eyes for the first time.",まるで、それまでの自分が生まれた時からずっと寝惚けていて、……生まれて初めて目を覚ましたかのような覚醒感。,まるで、それまでの自分が生まれた時からずっと寝惚けていて、……生まれて初めて目を覚ましたかのような覚醒感。,"Казалось, она просыпается, как будто с момента рождения находилась в полусне и в первый раз открыла глаза.","Parecia que ela estava meio adormecida desde que havia nascido, ......e agora estava desperta pela primeira vez na vida.",这就如同，自出生时起一直迷迷糊糊的，……于此刻，头一次清醒了过来般的觉醒感。,這就如同，自出生時起一直迷迷糊糊的，……於此刻，頭一次清醒了過來般的覺醒感。,Si sentiva come se si stesse svegliando... come se fosse stata mezza addormentata sin da quando era nata e stava aprendo gli occhi per la prima volta.,"It felt as though she had been half asleep ever since she was born, ......and had now awoken for the first time in her life.",Se sintió como si hubiera estado medio dormida desde que nació... y ahora se había despertado por primera vez en toda su vida.,ﺷﻌﺮﺕ ﺑﺄﻧﻬﺎ ﺍﺳﺘﻴﻘﻈﺖ، ﻛﻤﻦ ﻛﺎﻧﺖ ﺷﺒﻪ ﻧﺎﺋﻤﺔٍ ﻣﻨﺬ ﻭﻗﺖ ﻭﻻﺩﺗﻬﺎ. ......ﻭﺍﻵﻥ ﻓﺘﺤﺖ ﻋﻴﻨﻴﻬﺎ ﻟﻠﻤﺮﺓ ﺍﻻﻭﻟﻰ.,"It felt as though she had been half asleep ever since she was born, ......and had now awoken for the first time in her life.","It felt as though she had been half asleep ever since she was born, ......and had now awoken for the first time in her life.","It felt as though she had been half asleep ever since she was born, ......and had now awoken for the first time in her life."
,"For the first time in her life, she felt her true eyes inside her eyes open.",It felt as though her true eyes inside her eyes were opened for the first time in her life. , It felt as though her true eyes inside her eyes were opened for the first time in her life.,瞳の奥にある本当の瞳が、生まれて初めて目を覚ますのを感じた。,瞳の奥にある本当の瞳が、生まれて初めて目を覚ますのを感じた。,"Казалось, будто истинные глаза внутри её глаз открылись впервые в жизни.","Pela primeira vez em sua vida, ela sentiu seus olhos verdadeiros dentro de seus olhos abertos.",从她眼珠深处的真正的瞳孔中，感到了有生以来，首次真正睡醒的感觉。,從她眼珠深處的真正的瞳孔中，感到了有生以來，首次真正睡醒的感覺。,Sembrava come se i suoi veri occhi dentro i suoi occhi si fossero aperti per la prima volta nella sua vita.,"For the first time in her life, she felt her true eyes inside her eyes open.","Por primera vez en su vida, sintió sus verdaderos ojos dentro de sus ojos abiertos.",ﻛﻤﺎ ﻟﻮ ﺃﻥ ﻋﻴﻨﻴﻬﺎ ﺍﻟﺤﻘﻴﻘﺘﻴﻦ ﻗﺪ ﺃﻓﺎﻗﺘﺎ ﻷﻭﻝ ﻣﺮﺓ ﻓﻲ ﺣﻴﺎﺗﻬﺎ.,"For the first time in her life, she felt her true eyes inside her eyes open.","For the first time in her life, she felt her true eyes inside her eyes open.","For the first time in her life, she felt her true eyes inside her eyes open."
{f:5:Beatrice},""".........Mm. A fitting and beautiful outfit for the Golden Witch.""","""......Indeed. A fitting and beautiful outfit for the Golden Witch. ",""".........Hmm. A fitting and beautiful outfit for the Golden Witch. ",「………うむ。黄金の魔女に相応しき美しき装いよ。,「………うむ。黄金の魔女に相応しき美しき装いよ」,""".........Хм‐м. Подходящий и прекрасный наряд для Золотой Ведьмы.""",""".........Mm. Uma roupa apropriada e deslumbrante para a Bruxa Dourada.""",「………嗯。这是副与黄金魔女相称的美丽装束呢。」,「………嗯。這是副與黃金魔女相稱的美麗裝束呢。」,"""... Hmm. Un vestito adatto e magnifico per la Strega Dorata.",""".........Mm. A fitting and beautiful outfit for the Golden Witch.""","""... Mmm. Un traje tan hermoso como adecuado para la Bruja Dorada.""",""".........ﻣﻤﻢ. ﻳﺎﻟﻪ ﻣﻦ ﺯﻱ ﺃﻧﻴﻖ ﻭﺟﻤﻴﻞ ﻳﻠﻴﻖ ﺑﺎﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ.""",""".........Mm. A fitting and beautiful outfit for the Golden Witch.""",""".........Mm. A fitting and beautiful outfit for the Golden Witch.""",""".........Mm. A fitting and beautiful outfit for the Golden Witch."""
{f:5:Beatrice},"""Come, show yourself to all of these people. Show them that you are now the new witch...!""","Come, you may show yourself to all of these people. Let them know that the new witch is indeed you...!"" ","Come, you may show yourself to all of these people. You may show them that you are now the new witch...!""",さぁ、一堂の者たちにそなたの姿を見せてやるが良い。そなたこそが今や新しき魔女であることを知らしめてやるが良い…！」,「さぁ、一堂の者たちにそなたの姿を見せてやるが良い。そなたこそが今や新しき魔女であることを知らしめてやるが良い…！」,"""Итак, теперь ты можешь показать себя всем этим людям. Ты можешь показать им, что ты — новая ведьма!..""","""Vamos, mostre‐se a todas essas pessoas. Mostre a elas que você é agora a nova bruxa...!""",「来，将汝的身姿展示给众人看吧。将汝于此刻成为了新的魔女之事，告知大家吧…！」,「來，將汝的身姿展示給眾人看吧。將汝於此刻成為了新的魔女之事，告知大家吧…！」,"Vieni, puoi mostrarti a tutte queste persone. Puoi mostrare loro che sei la nuova strega...!""","""Come, show yourself to all of these people. Show them that you are now the new witch...!""","""Ven, muéstrate a toda esta gente. ¡Muéstrales que eres ahora la nueva bruja!...""","""ﻭﺍﻵﻥ، ﺩﻋﻲ ﺍﻟﺠﻤﻴﻊ ﻳﺮﻯ ﻫﻴﺌﺘﻚ ﺍﻟﺠﺪﻳﺪﺓ. ﺩﻋﻴﻬﻢ ﻳﺘﻌﺮﻓﻮﺍ ﻋﻠﻴﻚِ ﺑﺼﻔﺘﻚِ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺠﺪﻳﺪﺓ...!""","""Come, show yourself to all of these people. Show them that you are now the new witch...!""","""Come, show yourself to all of these people. Show them that you are now the new witch...!""","""Come, show yourself to all of these people. Show them that you are now the new witch...!"""
,"Eva, ......no, the new {f:5:Beatrice} turned around timidly.","Eva...no, the new {f:5:Beatrice} turned around timidly. ","Eva, ......no, the new Beatrice turned around timidly.",絵羽は、……いや、新しきベアトリーチェは恐る恐る振り返る。,絵羽は、……いや、新しきベアトリーチェは恐る恐る振り返る。,"Ева... Нет, новая {f:5:Беатриче} робко обернулась.","Eva, ......não, a nova {f:5:Beatrice} se virou timidamente.",绘羽，……不，新任贝阿朵莉切，战战兢兢地转过身去。,繪羽，……不，新任貝阿朵莉切，戰戰兢兢地轉過身去。,"Eva... no, la nuova Beatrice si girò attorno timidamente.","Eva, ......no, the new {f:5:Beatrice} turned around timidly.","Eva... no, la nueva {f:5:Beatrice} se dio la vuelta timidamente.",ﺍﺳﺘﺪﺍﺭﺕ ﺇﻳﻔﺎ ﺑﺨﺠﻞ... ﻛﻼ، ﺑﻞ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺠﺪﻳﺪﺓ.,"Eva, ......no, the new {f:5:Beatrice} turned around timidly.","Eva, ......no, the new {f:5:Beatrice} turned around timidly.","Eva, ......no, the new {f:5:Beatrice} turned around timidly."
,"When she did, the witch's minions, which filled the vast throne room, honored her with a wild applause that sounded like the roaring of the sea......","When she did, the witch's minions, which filled the vast audience hall, honored her with an applause that sounded like the roaring of the sea... "," When she did, the witch's minions, which filled the vast audience hall, honored her with an applause that sounded like the roaring of the sea......",すると、広大な謁見の間を埋めていた魔女の眷属たちが、まるで潮騒のようにさえ聞こえる、盛大な拍手で讃えた……。,すると、広大な謁見の間を埋めていた魔女の眷属たちが、まるで潮騒のようにさえ聞こえる、盛大な拍手で讃えた……。,"Когда она это сделала, приспешники ведьмы, заполнившие огромный зрительный зал, удостоили её аплодисментами, звучавшими как рёв моря...","Quando ela o fez, os subordinados da bruxa, que enchiam a vasta sala do trono, honraram‐na com um aplauso selvagem que soou como o rugido do mar......",就在此时，挤满广大谒见殿的魔女眷属们，以如同海潮般的盛大掌声，予以礼赞……。,就在此時，擠滿廣大謁見殿的魔女眷屬們，以如同海潮般的盛大掌聲，予以禮贊……。,"Quando lo fece, i tirapiedi della strega, che riempivano la vasta sala delle udienze, la onorarono con un applauso che aveva lo stesso suono del ruggire delle onde...","When she did, the witch's minions, which filled the vast throne room, honored her with a wild applause that sounded like the roaring of the sea......","Cuando lo hizo, los sirvientes de la bruja, que llenaban el vasto auditorio, la honraron con aplausos que sonaban como el rugido del mar...",ﺣﻴﻨﻬﺎ، ﺣﻴّﺎﻫﺎ ﺃﺗﺒﺎﻉ ﺍﻟﺴﺎﺣﺮﺓ، ﺍﻟﺬﻳﻦ ﻣﻠﺆﻭﺍ ﻗﺎﻋﺔ ﺍﻟﺤﻀﻮﺭ ﺍﻟﻮﺍﺳﻌﺔ، ﺑﺘﺼﻔﻴﻖ ﻛﺄﻧﻪ ﻫﺪﻳﺮ ﺍﻟﺒﺤﺮ......,"When she did, the witch's minions, which filled the vast throne room, honored her with a wild applause that sounded like the roaring of the sea......","When she did, the witch's minions, which filled the vast throne room, honored her with a wild applause that sounded like the roaring of the sea......","When she did, the witch's minions, which filled the vast throne room, honored her with a wild applause that sounded like the roaring of the sea......"
{f:5:Beatrice},"""Come, everyone. Replace all of the portraits of {f:5:Beatrice} with the new {f:5:Beatrice}! Offer up words of celebration for the new {f:5:Beatrice}...!!""","""Come, everyone. Replace all of the portraits of {f:5:Beatrice} with the new {f:5:Beatrice}! Lift up words of celebration for the new {f:5:Beatrice}...!!"" ","""Come, everyone. Replace all of the portraits of Beatrice with the new Beatrice! Lift up words of celebration for the new Beatrice...!!""",「さぁ、皆の者。ベアトリーチェの肖像画を、全て新しきベアトリーチェに差し替えよ！　新しきベアトリーチェに祝いの言葉を奉げよ…！！」,「さぁ、皆の者。ベアトリーチェの肖像画を、全て新しきベアトリーチェに差し替えよ！　新しきベアトリーチェに祝いの言葉を奉げよ…！！」,"""Давайте, все. Замените {f:5:Беатриче} на всех портретах новой {f:5:Беатриче}! Торжественно чествуйте новую {f:5:Беатриче}!!!""","""Vamos, todos aqui presentes. Substituam todos os retratos de {f:5:Beatrice} pelos da nova {f:5:Beatrice}! Ofereçam palavras de celebração para a nova {f:5:Beatrice}...!!""",「来，诸位。将贝阿朵莉切的肖像画，全部替换为新任贝阿朵莉切！向新任贝阿朵莉切献上祝贺的言词…！！」,「來，諸位。將貝阿朵莉切的肖像畫，全部替換為新任貝阿朵莉切！向新任貝阿朵莉切獻上祝賀的言詞…！！」,"""Venite, tutti. Sostituite tutti i ritratti di Beatrice con la nuova Beatrice! {n}Levate parole di celebrazione per la nuova Beatrice...!!""","""Come, everyone. Replace all of the portraits of {f:5:Beatrice} with the new {f:5:Beatrice}! Offer up words of celebration for the new {f:5:Beatrice}...!!""","""Vengan, todos. ¡Reemplacen todos los retratos de {f:5:Beatrice} con la nueva {f:5:Beatrice}! ¡¡Aclamen a la nueva {f:5:Beatrice}!!...""","""ﺃﻳﻬﺎ ﺍﻟﺠﻤﻴﻊ، ﺑﺪّﻟﻮﺍ ﻛﻞ ﻟﻮﺣﺎﺕ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﻭﺿﻌﻮﺍ ﻣﻜﺎﻧﻬﺎ ﻟﻮﺣﺎﺕ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺠﺪﻳﺪﺓ!  ﻓﻠﺘﺒﺎﺭﻛﻮﺍ ﺟﻤﻴﻌًﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺠﺪﻳﺪﺓ...!!""","""Come, everyone. Replace all of the portraits of {f:5:Beatrice} with the new {f:5:Beatrice}! Offer up words of celebration for the new {f:5:Beatrice}...!!""","""Come, everyone. Replace all of the portraits of {f:5:Beatrice} with the new {f:5:Beatrice}! Offer up words of celebration for the new {f:5:Beatrice}...!!""","""Come, everyone. Replace all of the portraits of {f:5:Beatrice} with the new {f:5:Beatrice}! Offer up words of celebration for the new {f:5:Beatrice}...!!"""
{f:5:Virgilia},"""New {f:5:Beatrice}. Congratulations on the succession of the Golden Witch. ...I hope that you will become able to stand on your own as a noble Golden Witch, and as the Endless Witch.""","""New {f:5:Beatrice}, congratulations on the succession of the Golden Witch. ...I hope that you will become able to stand on your own as a proud Golden Witch, and as the Endless Witch."" ","""New Beatrice. Congratulations on the succession of the Golden Witch. ...I hope that you will become able to stand on your own as a proud Golden Witch, and as the Endless Witch.""",「新しきベアトリーチェよ。黄金の魔女の継承、おめでとう。…あなたが一日も早く、誇り高き黄金の魔女として、そして無限の魔女として一人前になることを願っていますよ。」,「新しきベアトリーチェよ。黄金の魔女の継承、おめでとう。…あなたが一日も早く、誇り高き黄金の魔女として、そして無限の魔女として一人前になることを願っていますよ」,"""Новая {f:5:Беатриче}. Поздравляю с наследованием Золотой Ведьме. ...Я надеюсь, что ты станешь способной стоять на своём, как гордая Золотая Ведьма и как Ведьма Бесконечности.""","""Nova {f:5:Beatrice}. Parabéns pela sucessão da Bruxa Dourada. ...Eu espero que você se torne capaz de se mostrar como uma nobre Bruxa Dourada, e como a Bruxa do Infinito.""",「新任贝阿朵莉切。恭喜你，继承黄金的魔女。…我祝愿，你能早日作为高贵的黄金魔女、无限魔女，独当一面。」,「新任貝阿朵莉切。恭喜你，繼承黃金的魔女。…我祝願，你能早日作為高貴的黃金魔女、無限魔女，獨當一面。」,"""Nuova Beatrice. Congratulazioni per la successione a nuova Strega Dorata. ... Spero diventerai in grado di ergerti con le tue forze come una prode Strega Dorata, e come Strega dell'Infinito.""","""New {f:5:Beatrice}. Congratulations on the succession of the Golden Witch. ...I hope that you will become able to stand on your own as a noble Golden Witch, and as the Endless Witch.""","""Nueva {f:5:Beatrice}. Felicidades por la sucesión de la Bruja Dorada... Espero que puedas valerte por ti misma como una digna Bruja Dorada e Interminable.""","""ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺠﺪﻳﺪﺓ. ﺗﻬﺎﻧﻴﻨﺎ ﻋﻠﻰ ﺧﻼﻓﺘﻚِ ﻟﻠﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ.  ...ﺁﻣﻞ ﺃﻥ ﺗﻜﻮﻧﻲ ﺳﺎﺣﺮﺓ ﻧﺒﻴﻠﺔ ﻭﺣﻜﻴﻤﺔ ﺑﺼﻔﺘﻚِ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻷﺯﻟﻴﺔ.""","""New {f:5:Beatrice}. Congratulations on the succession of the Golden Witch. ...I hope that you will become able to stand on your own as a noble Golden Witch, and as the Endless Witch.""","""New {f:5:Beatrice}. Congratulations on the succession of the Golden Witch. ...I hope that you will become able to stand on your own as a noble Golden Witch, and as the Endless Witch.""","""New {f:5:Beatrice}. Congratulations on the succession of the Golden Witch. ...I hope that you will become able to stand on your own as a noble Golden Witch, and as the Endless Witch."""
{f:5:Eva Beatrice},"""Y‐.........yes, ...I will do my best...""","""...Y-Yes, ...I will do my best..."" ","""Y, .........yes, ...I will do my best...""",「は、………はい、…がんばります…。」,「は、………はい、…がんばります…」,"""Д... да.... я сделаю всё, что в моих силах...""","""S‐Sim, ...eu farei o meu melhor...""",「嗯、………嗯，…我会努力的…」,「嗯、………嗯，…我會努力的…」,"""S... Sì... farò del mio meglio...""","""Y‐.........yes, ...I will do my best...""","""S‐Sí... daré todo de mí...""","""...ﺣـ-ﺣﺎﺿﺮ، ﺳﺄﻓﻌﻞ ﻣﺎ ﺑﻮﺳﻌﻲ...""","""Y‐.........yes, ...I will do my best...""","""Y‐.........yes, ...I will do my best...""","""Y‐.........yes, ...I will do my best..."""
{f:5:Virgilia},"""I expect a composure fitting for the Endless Witch from you, unlike your naughty predecessor. Hoh‐hohohohoho.""","""I expect a composure befitting the Endless Witch from you, unlike your naughty predecessor. Hohohohohoho."" ","""I expect a composure fitting for the Endless Witch from you, unlike your naughty predecessor. Hoh-hohohohoho.""",「やんちゃな先代と違い、あなたには無限の魔女に相応しい落ち着きを期待していますよ。ほっほほほほほ。」,「やんちゃな先代と違い、あなたには無限の魔女に相応しい落ち着きを期待していますよ。ほっほほほほほ」,"""Я жду от тебя самообладания, присущего Ведьме Бесконечности, в отличие от твоей непослушной предшественницы. Хо‐хо‐хо‐хо‐хо‐хо.""","""Espero uma compostura adequada de você enquanto Bruxa do Infinito, ao contrário de sua antecessora. Hoh‐hohohohoho.""",「希望你能与顽皮的先代不同，具有与无限魔女相称的沉稳哟。嚯、嚯嚯嚯嚯嚯。」,「希望你能與頑皮的先代不同，具有與無限魔女相稱的沉穩喲。嚯、嚯嚯嚯嚯嚯。」,"""Mi aspetto una compostezza adatta alla Strega dell'Infinito da te, diversamente dalla tua disobbediente Predecessora. Hoh-hohohohoho.""","""I expect a composure fitting for the Endless Witch from you, unlike your naughty predecessor. Hoh‐hohohohoho.""","""Espero una compostura digna de una Bruja Interminable de tu parte, no como tu traviesa predecesora. Jo‐jojojojojo.""","""ﺃﺗﻮﻗﻊ ﻣﻨﻚِ ﺍﻟﻬﺪﻭﺀ ﻭﺍﻟﻮﻗﺎﺭ ﻭﺑﻤﺎ ﻳﻠﻴﻖ ﺑﺎﻟﺴﺎﺣﺮﺓ ﺍﻷﺯﻟﻴﺔ، ﻋﻠﻰ ﻋﻜﺲ ﺳﺎﺑﻘﺘﻚِ ﺍﻟﻤﺸﺎﻏﺒﺔ. ﻫﻮﻫﻮﻫﻮﻫﻮﻫﻮ.""","""I expect a composure fitting for the Endless Witch from you, unlike your naughty predecessor. Hoh‐hohohohoho.""","""I expect a composure fitting for the Endless Witch from you, unlike your naughty predecessor. Hoh‐hohohohoho.""","""I expect a composure fitting for the Endless Witch from you, unlike your naughty predecessor. Hoh‐hohohohoho."""
{f:5:Beatrice},"""Masteer, we're in the middle of a serious ceremony, so please, enough of thaaat...""","""Teacheer, we're in the middle of a serious ceremony, so please, enough of that."" ","""Teacheer, we're in the middle of a serious ceremony, so please, enough of that.""",「お師匠様ぁ、今は真面目な儀式中なんだから、そういうのはナシで頼むよぉ。」,「お師匠様ぁ、今は真面目な儀式中なんだから、そういうのはナシで頼むよぉ」,"""Наста‐авница, мы посреди серьёзного ритуала, так что, пожалуйста, хватит об этом.""","""Profesoooraa, estamos no meio de uma cerimônia séria, então, por favor, já chegaaa...""",「师傅大人——，这会儿可是在举行正经的仪式，拜托别提这些了嘛。」,「師傅大人——，這會兒可是在舉行正經的儀式，拜託別提這些了嘛。」,"""Maeestra, siamo nel bel mezzo di una cerimonia seria, quindi per favore, basta.""","""Masteer, we're in the middle of a serious ceremony, so please, enough of thaaat...""","""Maestraa, estamos en medio de una ceremonia seria, así que por favor, deja eso...""","""ﻣﻌﻠﻤﺘﻴﻴﻲ، ﻧﺤﻦ ﻓﻲ ﺧﻀﻢ ﻣﺮﺍﺳﻢٍ ﺍﺣﺘﻔﺎﻟﻴﺔ ﺟﺎﺩﺓ، ﻟﺬﺍ ﺃﺭﺟﻮﻙِ ﻛﻔﻲ ﻋﻦ ﺫﻟـــــــــﻚ...""","""Masteer, we're in the middle of a serious ceremony, so please, enough of thaaat...""","""Masteer, we're in the middle of a serious ceremony, so please, enough of thaaat...""","""Masteer, we're in the middle of a serious ceremony, so please, enough of thaaat..."""
Ronove,"""Congratulations on the succession of the Golden Witch. New {f:5:Beatrice}‐sama.""","""Congratulations on the succession of the Golden Witch, new {f:5:Beatrice}-sama. ","""Congratulations on the succession of the Golden Witch. New Beatrice-sama. ",「黄金の魔女の継承、おめでとうございます。新しきベアトリーチェさま。,「黄金の魔女の継承、おめでとうございます。新しきベアトリーチェさま」,"""Поздравляю с наследованием Золотой Ведьме. Новая {f:5:Беатриче}‐сама.""","""Parabéns pela sucessão da Bruxa Dourada. Nova {f:5:Beatrice}‐sama.""",「恭喜您继承黄金的魔女。新任贝阿朵莉切夫人。」,「恭喜您繼承黃金的魔女。新任貝阿朵莉切夫人。」,"""Congratulazioni per la successione a Strega Dorata. Nuova Beatrice-sama.","""Congratulations on the succession of the Golden Witch. New {f:5:Beatrice}‐sama.""","""Felicidades en tu sucesión como Bruja Dorada. Nueva {f:5:Beatrice}‐sama.""","""ﺗﻬﺎﻧﻴﻨﺎ ﻋﻠﻰ ﺧﻼﻓﺘﻚِ ﻟﻠﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ. ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ ﺍﻟﺠﺪﻳﺪﺓ.""","""Congratulations on the succession of the Golden Witch. New {f:5:Beatrice}‐sama.""","""Congratulations on the succession of the Golden Witch. New {f:5:Beatrice}‐sama.""","""Congratulations on the succession of the Golden Witch. New {f:5:Beatrice}‐sama."""
Ronove,"""......I am called Ronove. I am one of the 72 demons permitted to serve the Golden Witch. From now on, I will always be at your service. If you are ever inconvenienced in the slightest, please let me know at once.""","...I am called Ronove. I am one of the 72 demons permitted to serve the Golden Witch."" ""If you are ever inconvenienced in the slightest, please let me know at once."" ","......I am called Ronove. I am one of the 72 demons permitted to serve the Golden Witch. If you are ever inconvenienced in the slightest, please let me know at once.""",……私はロノウェと申します。黄金の魔女さまにお仕えを許されている七十二柱の悪魔でございます。これより、常にお側に控えております。何か不自由がございましたら、いつでもお申し付けください。」,「……私はロノウェと申します。黄金の魔女さまにお仕えを許されている７２柱の悪魔でございます。これより、常にお側に控えております。何か不自由がございましたら、いつでもお申し付けください」,"""......Меня зовут Ронове. Я один из 72 демонов, состоящих на службе у Золотой Ведьмы. Если вы будете испытывать какие‐либо неудобства, пожалуйста, сразу дайте мне знать.""","""......Eu me chamo Ronove. Sou um dos 72 demônios autorizados a servir à Bruxa Dourada. De agora em diante, estarei sempre aos seus serviços. Se você sentir o menor incômodo, peço que avise‐me imediatamente.""",「……我叫罗诺威。是获许仕奉黄金魔女夫人的七十二柱恶魔。自此刻起，我将时刻于您身边待命。若有何不便，请随时吩咐。」,「……我叫羅諾威。是獲許仕奉黃金魔女夫人的七十二柱惡魔。自此刻起，我將時刻於您身邊待命。若有何不便，請隨時吩咐。」,"... Mi chiamo Ronove. Sono uno dei 72 demoni a cui è permesso servire la Strega Dorata. Se è disturbata anche solo minimamente, la prego di farmelo sapere all'istante.""","""......I am called Ronove. I am one of the 72 demons permitted to serve the Golden Witch. From now on, I will always be at your service. If you are ever inconvenienced in the slightest, please let me know at once.""","""... Me llamo Ronove. Soy uno de los 72 demonios a los que se les permite servir a la Bruja Dorada. A partir de ahora, estaré siempre a su servicio. Si alguna vez necesita cualquier cosa, por favor hágamelo saber.""","""...ﺃﺩﻋﻰ ﺭﻭﻧﻮﻑ. ﺃﺣﺪ ﺍﻟﻌﻔﺎﺭﻳﺖ ﺍﻟـ27 ﺍﻟﺬﻳﻦ ﻳﻌﻤﻠﻮﻥ ﺗﺤﺖ ﺇﻣﺮﺓ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ. ﻣﻦ ﺍﻵﻥ ﻓﺼﺎﻋﺪﺍً، ﺳﺄﻛﻮﻥ ﺩﺍﺋﻤﺎً ﺇﻟﻰ ﺟﺎﻧﺒﻚ. ﺃﺭﺟﻮ ﺃﻥ ﺗُﻌﻠﻤﻴﻨﻲ ﺇﺫﺍ ﻣﺎ ﺍﺣﺘﺠﺖِ ﺇﻟﻰ ﺃﻱ ﺷﻲﺀ ﻣﻬﻤﺎ ﻛﺎﻥ.""","""......I am called Ronove. I am one of the 72 demons permitted to serve the Golden Witch. From now on, I will always be at your service. If you are ever inconvenienced in the slightest, please let me know at once.""","""......I am called Ronove. I am one of the 72 demons permitted to serve the Golden Witch. From now on, I will always be at your service. If you are ever inconvenienced in the slightest, please let me know at once.""","""......I am called Ronove. I am one of the 72 demons permitted to serve the Golden Witch. From now on, I will always be at your service. If you are ever inconvenienced in the slightest, please let me know at once."""
{f:5:Eva Beatrice},"""......Th‐......thank you......""","""...Th-Thank you..."" ","""......Th, ......thank you......""",「……あ、……ありがとう……。」,「……あ、……ありがとう……」,"""......С‐спасибо...""","""......O‐Obrigada......""",「……谢、……谢谢……」,「……謝、……謝謝……」,"""... G... Grazie...""","""......Th‐......thank you......""","""... G‐Gracias...""","""...ﺷُـ-......ﺷُﻜﺮًﺍ ﻟﻚ....""","""......Th‐......thank you......""","""......Th‐......thank you......""","""......Th‐......thank you......"""
