Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Maria,That's what Sakutaro said. {n}So I believed it. ...I believed it! ,That's what Sakutaro said.{n}So I believed him. ......I believed him!,That's what Sakutaro said. {n}So I believed it. ...I believed it! ,さくたろがそう言うんだもん。{n}真里亞は信じたよ。……真里亞は信じた！,さくたろがそう言うんだもん。{n}真里亞は信じたよ。……真里亞は信じた！,Вот что сказал Сакутаро.{n}И Мария поверила в это. ......Мария поверила!,Foi o que o Sakutaro disse.{n}Então acreditei nele. ......A Maria acreditou nele!,That's what Sakutaro said.{n}So I believed him. ......I believed him!,櫻太郎就是這麼說的。{n}真里亞相信哦。……真里亞相信了哦！,樱太郎就是这么说的。{n}真里亚相信哦。……真里亚相信了哦！,That's what Sakutaro said.{n}So I believed him. ......I believed him!,Questo è ciò che Sakutarou diceva. {n}Quindi Maria ci aveva creduto. ... Maria ci aveva creduto!,That's what Sakutaro said.{n}So I believed him. ......I believed him!,That's what Sakutaro said.{n}So I believed him. ......I believed him!
Ushiromiya Maria,"I love Mama, love her...! ","I love Mama, I love Mama...!","I love Mama, love her...! ",ママ大好き、ママ大好き…！,ママ大好き、ママ大好き…！,"Люблю маму, люблю маму!","Te amo, mamãe, te amo, mamãe...!","I love Mama, I love Mama...!",最喜歡媽媽，最喜歡媽媽…！,最喜欢妈妈，最喜欢妈妈…！,"I love Mama, I love Mama...!","Vuol bene alla Mamma, vuol bene alla Mamma...!","I love Mama, I love Mama...!","I love Mama, I love Mama...!"
Ushiromiya Maria,"Of course, Mama says that she loves me, loves me!! ","And of course Mama loves me too, loves me too!!","Of course, Mama says that she loves me, loves me!! ",もちろんママだって真里亞を愛してる、愛してるって！！,もちろんママだって真里亞を愛してる、愛してるって！！,"Разумеется, мама говорит, что любит Марию, любит Марию!","E é claro que a mamãe também ama a Maria, também me ama!!","And of course Mama loves me too, loves me too!!",當然，媽媽也愛著真里亞，愛著真里亞！！,当然，妈妈也爱着真里亚，爱着真里亚！！,"And of course Mama loves me too, loves me too!!","Naturalmente, la Mamma dice che vuol bene a Maria, vuol bene a Maria!!","And of course Mama loves me too, loves me too!!","And of course Mama loves me too, loves me too!!"
Ushiromiya Rosa,"""......Yes. Me too. I love you, Maria..."" ","""...............Yes. Me too. I love you, Maria......""","""......Yes. Me too. I love you, Maria..."" ",「……………えぇ。私もよ。愛してるわ、真里亞……。」,「……………えぇ。私もよ。愛してるわ、真里亞……」,"""............Да. Я тоже. Я люблю тебя, Мария...""","""...............Sim. Eu também. Eu te amo, Maria......""","""...............Yes. Me too. I love you, Maria......""",「……………嗯。我也是喲。我愛你，真里亞……」,「……………嗯。我也是哟。我爱你，真里亚……」,"""...............Yes. Me too. I love you, Maria......""","""... Sì. Anche io. Ti voglio bene, Maria...""","""...............Yes. Me too. I love you, Maria......""","""...............Yes. Me too. I love you, Maria......"""
,Rosa let out a deep sigh. ...Maybe she felt the weight of her words. ,Rosa let out a deep sigh.{n}......Maybe she felt the weight of her words.,Rosa let out a deep sigh. ...Maybe she felt the weight of her words. ,楼座はふぅっと深いため息を漏らす。……自らの言葉に重みを感じてるのだろうか。,楼座はふぅっと深いため息を漏らす。{n}……自らの言葉に重みを感じてるのだろうか。,"Роза глубоко вздохнула.{n}......Должно быть, она ощутила вес своих слов.",Rosa suspirou profundamente.{n}......Talvez ela tenha sentido o peso de suas palavras.,Rosa let out a deep sigh.{n}......Maybe she felt the weight of her words.,樓座呼地深深吐出了一口氣。{n}……她是從自己的話中，感到了沉重嗎？,楼座呼地深深吐出了一口气。{n}……她是从自己的话中，感到了沉重吗？,Rosa let out a deep sigh.{n}......Maybe she felt the weight of her words.,Rosa emise un profondo sospiro. ... Forse aveva sentito il peso delle sue parole.,Rosa let out a deep sigh.{n}......Maybe she felt the weight of her words.,Rosa let out a deep sigh.{n}......Maybe she felt the weight of her words.
,"Then, she set the receiver on the bedside phone down. ","Then, she set the receiver back on the bedside phone.","Then, she set the receiver on the bedside phone down. ",そして、ベッドサイドの電話機に受話器を置く。,そして、ベッドサイドの電話機に受話器を置く。,Затем она положила трубку на стоящий около кровати телефон.,"Então, ela colocou o telefone de volta no gancho.","Then, she set the receiver back on the bedside phone.",然後，她把話筒放到了床邊的電話機上。,然后，她把话筒放到了床边的电话机上。,"Then, she set the receiver back on the bedside phone.","Poi, mise la cornetta sul telefono a lato del letto.","Then, she set the receiver back on the bedside phone.","Then, she set the receiver back on the bedside phone."
,The dark room made the starry sky on the ground below the window stand out even more beautifully. ,The dark room made the windowside view of the starry sky on the ground stand out even more beautifully.,The dark room made the starry sky on the ground below the window stand out even more beautifully. ,薄暗い室内は、窓際からの地上の星空をより美しく際立たせてくれていた。,薄暗い室内は、窓際からの地上の星空をより美しく際立たせてくれていた。,Темнота в комнате лишь сильнее выделила красоту подобную звёздному небу на земле за окном.,O quarto escuro fez com que a vista do céu estrelado pela janela se destacasse e ficasse ainda mais linda.,The dark room made the windowside view of the starry sky on the ground stand out even more beautifully.,昏暗的室內，把窗外的地上星空襯托得格外美麗。,昏暗的室内，把窗外的地上星空衬托得格外美丽。,The dark room made the windowside view of the starry sky on the ground stand out even more beautifully.,La stanza scura faceva in modo che il cielo stellato spiccasse ancor più meraviglioso sul terreno fuori dalla finestra.,The dark room made the windowside view of the starry sky on the ground stand out even more beautifully.,The dark room made the windowside view of the starry sky on the ground stand out even more beautifully.
,"On the table in front of the terrace was a very cold wine cooler, and the one she shared a glass with was gazing at the scene below... ","On the table in front of that terrace was a very cold wine cooler, and the one she was enjoying a glass with was gazing at the scene below...","On the table in front of the terrace was a very cold wine cooler, and the one she shared a glass with was gazing at the scene below... ",そのテラス前のテーブルには、よく冷えたワインクーラーが置かれ、グラスを交わした相手が、眼下の光景を眺めていた…。,そのテラス前のテーブルには、よく冷えたワインクーラーが置かれ、グラスを交わした相手が、眼下の光景を眺めていた…。,"На столе перед террасой стоял ледяной охладитель вин, и разделивший с ней бокал любовался видом внизу...","Sobre a mesa em frente ao terraço estava uma garrafa de vinho bem gelada, e alguém saboreando uma taça enquanto apreciava aquele cenário...","On the table in front of that terrace was a very cold wine cooler, and the one she was enjoying a glass with was gazing at the scene below...",在陽台前的桌上，放著涼涼的紅酒冰桶，方才與樓座乾杯飲酒之人，正在眺望眼下的景色…。,在阳台前的桌上，放着凉凉的红酒冰桶，方才与楼座干杯饮酒之人，正在眺望眼下的景色…。,"On the table in front of that terrace was a very cold wine cooler, and the one she was enjoying a glass with was gazing at the scene below...","Sul tavolo di fronte alla terrazza c'era un secchiello per il ghiaccio molto freddo, e quello con cui lei aveva bevuto stava fissando la scena...","On the table in front of that terrace was a very cold wine cooler, and the one she was enjoying a glass with was gazing at the scene below...","On the table in front of that terrace was a very cold wine cooler, and the one she was enjoying a glass with was gazing at the scene below..."
,"""......You didn't tell your daughter you were on vacation?"" ",""".........You didn't tell your daughter that you were going on vacation?""","""......You didn't tell your daughter you were on vacation?"" ",「………娘さんに、旅行って話してないんですか？」,「………娘さんに、旅行って話してないんですか？」,""".........Ты не сказала своей дочери, что в отпуске?""",""".........Você não disse para sua filha que ia tirar férias?""",""".........You didn't tell your daughter that you were going on vacation?""",「………沒有與女兒說旅遊的事嗎？」,「………没有与女儿说旅游的事吗？」,""".........You didn't tell your daughter that you were going on vacation?""","""... Non hai detto a tua figlia che eri in ferie?""",""".........You didn't tell your daughter that you were going on vacation?""",""".........You didn't tell your daughter that you were going on vacation?"""
Ushiromiya Rosa,"""I told her once, but she was so noisy that I decided not to tell her anymore. It's less work that way."" ","""I told her once, but she made such a fuss about it that I decided not to tell her anymore. It's less of a pain that way.""","""I told her once, but she was so noisy that I decided not to tell her anymore. It's less work that way."" ",「行くって言って、前にうるさかったんで、以来、言わないことにしてるんです。その方が面倒がなくていいんで。」,「行くって言って、前にうるさかったんで、以来、言わないことにしてるんです。その方が面倒がなくていいんで」,"""Один раз я ей сказала, так она подняла такой шум, что я решила больше ей не говорить. Так меньше хлопот и нервов.""","""Eu disse uma vez, mas ela fez um escândalo sobre isso e decidi não contar mais quando fosse viajar. Dessa forma eu me incomodo menos.""","""I told her once, but she made such a fuss about it that I decided not to tell her anymore. It's less of a pain that way.""",「自從以前說的時候吵死個人以後，就再也不說了。這樣不會有麻煩，樂得輕鬆。」,「自从以前说的时候吵死个人以后，就再也不说了。这样不会有麻烦，乐得轻松。」,"""I told her once, but she made such a fuss about it that I decided not to tell her anymore. It's less of a pain that way.""","""Una volta le dissi che ci sarei andata, ma fece tanto chiasso che decisi di non dirglielo più. In questo modo è meno fastidioso.""","""I told her once, but she made such a fuss about it that I decided not to tell her anymore. It's less of a pain that way.""","""I told her once, but she made such a fuss about it that I decided not to tell her anymore. It's less of a pain that way."""
,"""...If you were worried about your daughter, you didn't have to force yourself to put this in your schedule, right?"" ","""......If you're worried about your daughter, surely you didn't have to force this into your schedule?""","""...If you were worried about your daughter, you didn't have to force yourself to put this in your schedule, right?"" ",「……娘さんが気になるなら、無理に日程を組まなくても良かったじゃありませんか。」,「……娘さんが気になるなら、無理に日程を組まなくても良かったじゃありませんか」,"""......Если ты так волнуешься о своей дочери, то тебе не было необходимости так перекраивать свой график, верно?""","""......Se está preocupada com sua filha, não seria melhor parar de forçar coisas assim em sua agenda?""","""......If you're worried about your daughter, surely you didn't have to force this into your schedule?""",「……要是擔心女兒的話，別去勉強安排日程不就好了？」,「……要是担心女儿的话，别去勉强安排日程不就好了？」,"""......If you're worried about your daughter, surely you didn't have to force this into your schedule?""","""... Se eri preoccupata per tua figlia, non avresti dovuto forzarti per inserire questa vacanza nei tuoi programmi, giusto?""","""......If you're worried about your daughter, surely you didn't have to force this into your schedule?""","""......If you're worried about your daughter, surely you didn't have to force this into your schedule?"""
Ushiromiya Rosa,"""But that way, we'd never get our schedules to match... Didn't I say not to worry about that?"" ","""But that way, we'd never get our schedules to match... Didn't I say not to worry about that?""","""But that way, we'd never get our schedules to match... Didn't I say not to worry about that?"" ",「でもそれじゃ、いつまで経っても予定が合わないし…。それは気にしないでって言ったでしょう。」,「でもそれじゃ、いつまで経っても予定が合わないし…。それは気にしないでって言ったでしょう」,"""Но так бы наши графики ни за что бы не совпали... Разве я не говорила тебе перестать переживать по этому поводу?""","""Mas se for assim, nossas agendas nunca vão coincidir... Eu já não disse para não se preocupar com isso?""","""But that way, we'd never get our schedules to match... Didn't I say not to worry about that?""",「但是這樣的話，我們的時間不管等多久都合不上…。我都講了，別在意這事了吧。」,「但是这样的话，我们的时间不管等多久都合不上…。我都讲了，别在意这事了吧。」,"""But that way, we'd never get our schedules to match... Didn't I say not to worry about that?""","""Ma in tal modo non saremmo mai riusciti a fare in modo che i nostri impegni coincidessero... non ti ho detto di non preoccuparti per questo?""","""But that way, we'd never get our schedules to match... Didn't I say not to worry about that?""","""But that way, we'd never get our schedules to match... Didn't I say not to worry about that?"""
,"The slender, middle-aged man clad in a white robe gave a small sigh. ","The slender, middle‐aged man clad in a white robe gave a small sigh.","The slender, middle-aged man clad in a white robe gave a small sigh. ",純白のガウンをまとった細身の中年男性は、小さくため息を漏らす。,純白のガウンをまとった細身の中年男性は、小さくため息を漏らす。,Стройный мужчина средних лет в белом халате коротко вздохнул.,"O delgado homem de meia idade, vestido com um roupão branco suspirou levemente.","The slender, middle‐aged man clad in a white robe gave a small sigh.",穿著純白睡袍的瘦瘦的中年男性微微地嘆了一口氣。,穿着纯白睡袍的瘦瘦的中年男性微微地叹了一口气。,"The slender, middle‐aged man clad in a white robe gave a small sigh.",Lo snello uomo di mezza età avvolto in un accappatoio bianco tirò un piccolo sospiro.,"The slender, middle‐aged man clad in a white robe gave a small sigh.","The slender, middle‐aged man clad in a white robe gave a small sigh."
,Rosa reacted instantly to that slight action... ,Rosa reacted sensitively to that slight action......,Rosa reacted instantly to that slight action... ,そのわずかな仕草に楼座は敏感に反応した……。,そのわずかな仕草に楼座は敏感に反応した……。,Роза моментально отреагировала на это лёгкое действие...,Rosa reagiu sensitivamente àquela pequena ação......,Rosa reacted sensitively to that slight action......,對於這一小小的動作，樓座作出了敏感的反應……。,对于这一小小的动作，楼座作出了敏感的反应……。,Rosa reacted sensitively to that slight action......,Rosa reagì istantaneamente a quella minima azione...,Rosa reacted sensitively to that slight action......,Rosa reacted sensitively to that slight action......
Ushiromiya Rosa,"""Come on! Let's not talk about my daughter. It'd be a waste of this precious wine."" ","""Come on! Let's not talk about my daughter. It'd be a waste of this excellent wine.""","""Come on! Let's not talk about my daughter. It'd be a waste of this precious wine."" ",「もう！　娘の話はなしにして。せっかくの上等なワインが台無しよ。」,「もう！　娘の話はなしにして。せっかくの上等なワインが台無しよ」,"""Хватит! Давай не будем говорить о моей дочери. Не стоит дать пропасть такому вину зря.""","""Poxa! Não vamos falar sobre a minha filha agora. Seria um desperdício para este excelente vinho.""","""Come on! Let's not talk about my daughter. It'd be a waste of this excellent wine.""",「真是的！別再提我女兒了。難得的上等葡萄酒都被糟蹋了。」,「真是的！别再提我女儿了。难得的上等葡萄酒都被糟蹋了。」,"""Come on! Let's not talk about my daughter. It'd be a waste of this excellent wine.""","""Dai! Non parliamo di mia figlia. Sarebbe uno spreco di questo prezioso vino.""","""Come on! Let's not talk about my daughter. It'd be a waste of this excellent wine.""","""Come on! Let's not talk about my daughter. It'd be a waste of this excellent wine."""
,"""......I find you fascinating as both a woman and a human being. But for that very reason, I feel bad about taking so much of your time that it strains your relationship with your daughter."" ","""............I find you fascinating as both a woman and a human being. But for that very reason, I feel bad about taking so much of your time that it strains your relationship with your daughter.""","""......I find you fascinating as both a woman and a human being. But for that very reason, I feel bad about taking so much of your time that it strains your relationship with your daughter."" ",「…………私はあなたに、一人の人間としても女性としても魅力を感じています。ですが、だからこそ、あなたの親子の事情に無理を強いてまで、こうして時間を割くのは申し訳ないと感じています。」,「…………私はあなたに、一人の人間としても女性としても魅力を感じています。ですが、だからこそ、あなたの親子の事情に無理を強いてまで、こうして時間を割くのは申し訳ないと感じています」,"""............Я нахожу тебя завораживающей как женщину и как человека. Но по этой самой причине мне становится не по себе, что я забираю столько твоего времени, напрягая тем самым твои отношения с дочерью.""","""............Eu acho você fascinante, tanto como mulher quanto pessoa. Mas por essa mesma razão, eu me sinto mal por tomar tanto tempo a ponto de prejudicar sua relação com a sua filha.""","""............I find you fascinating as both a woman and a human being. But for that very reason, I feel bad about taking so much of your time that it strains your relationship with your daughter.""",「…………我從你的身上感受得到身為一個人、身為一個女性的魅力。但是，正因如此，我才對強行干涉你們母女的生活，令你像這樣抽出時間來，感到很是過意不去。」,「…………我从你的身上感受得到身为一个人、身为一个女性的魅力。但是，正因如此，我才对强行干涉你们母女的生活，令你像这样抽出时间来，感到很是过意不去。」,"""............I find you fascinating as both a woman and a human being. But for that very reason, I feel bad about taking so much of your time that it strains your relationship with your daughter.""","""... Ti trovo affascinante sia come donna che come essere umano. Ma proprio per questa ragione, mi sento in colpa a rubare così tanto del tuo tempo, creando tensioni nel rapporto con tua figlia.""","""............I find you fascinating as both a woman and a human being. But for that very reason, I feel bad about taking so much of your time that it strains your relationship with your daughter.""","""............I find you fascinating as both a woman and a human being. But for that very reason, I feel bad about taking so much of your time that it strains your relationship with your daughter."""
Ushiromiya Rosa,"""Don't I always tell you not to worry about my relationship with my daughter...?! I try not to talk about her when I'm alone with you, okay? I wouldn't even have phoned from here if it weren't for the noisy drunk laughing stupidly in the lobby downstairs...!"" ","""Aren't I always asking you not to worry about my relationship with my daughter...?! I make sure not to talk about her when I'm alone with you, don't I? I wouldn't even have phoned from up here if it weren't for the noisy drunks laughing stupidly in the lobby downstairs...!""","""Don't I always tell you not to worry about my relationship with my daughter...?! I try not to talk about her when I'm alone with you, okay? I wouldn't even have phoned from here if it weren't for the noisy drunk laughing stupidly in the lobby downstairs...!"" ",「私と娘の事情は気にしないで下さいっていつも言ってるじゃないですか…！　あなたと二人きりの時に、娘の話はしないようにしてるでしょう？　電話だって、下のロビーでうるさい酔っ払いが馬鹿笑いしてなければここでは掛けなかった…！」,「私と娘の事情は気にしないで下さいっていつも言ってるじゃないですか…！　あなたと二人きりの時に、娘の話はしないようにしてるでしょう？　電話だって、下のロビーでうるさい酔っ払いが馬鹿笑いしてなければここでは掛けなかった…！」,"""Я же постоянно прошу тебя не говорить о моих взаимоотношениях с дочерью! Я же не завожу о ней речь, когда я с тобой, верно? Я бы даже не позвонила ей, если бы не этот тупо ржущий пьяница внизу в прихожей!""","""Não estou sempre pedindo para não se preocupar com minha relação com a minha filha...?! Eu sempre busco não falar sobre ela quando estou sozinha com você, não é mesmo? Eu sequer teria telefonado para recepção se não fosse pelos bêbados imbecis rindo sem parar no saguão...!""","""Aren't I always asking you not to worry about my relationship with my daughter...?! I make sure not to talk about her when I'm alone with you, don't I? I wouldn't even have phoned from up here if it weren't for the noisy drunks laughing stupidly in the lobby downstairs...!""",「我不一直都在說，別在意我與我女兒的事嘛…！在與你獨處時，我一直都沒提過女兒的事吧？要是樓下大廳裡沒醉鬼吵死人地在傻笑，電話也不會在這兒打…！」,「我不一直都在说，别在意我与我女儿的事嘛…！在与你独处时，我一直都没提过女儿的事吧？要是楼下大厅里没醉鬼吵死人地在傻笑，电话也不会在这儿打…！」,"""Aren't I always asking you not to worry about my relationship with my daughter...?! I make sure not to talk about her when I'm alone with you, don't I? I wouldn't even have phoned from up here if it weren't for the noisy drunks laughing stupidly in the lobby downstairs...!""","""Non ti ho sempre detto di non preoccuparti del mio rapporto con mia figlia...?! Io provo a non parlare di lei quando sono sola con te, giusto? Non avrei nemmeno telefonato da qui se non fosse stato per quel chiassoso ubriaco che rideva stupidamente nell'atrio di sotto...!""","""Aren't I always asking you not to worry about my relationship with my daughter...?! I make sure not to talk about her when I'm alone with you, don't I? I wouldn't even have phoned from up here if it weren't for the noisy drunks laughing stupidly in the lobby downstairs...!""","""Aren't I always asking you not to worry about my relationship with my daughter...?! I make sure not to talk about her when I'm alone with you, don't I? I wouldn't even have phoned from up here if it weren't for the noisy drunks laughing stupidly in the lobby downstairs...!"""
,"""Rosa-san, can't you reconsider taking sudden vacations like this in the future, for your daughter's sake...? Isn't it enough if we only meet when our schedules match?"" ","""Rosa‐san. Couldn't you reconsider sudden vacations like this in the future, for your daughter's sake...? Isn't it alright if we only do it when our schedules match?""","""Rosa-san, can't you reconsider taking sudden vacations like this in the future, for your daughter's sake...? Isn't it enough if we only meet when our schedules match?"" ",「楼座さん。こういう唐突な日程での旅行は、娘さんのためにも、今後は少し考えませんか…？　互いの日程が合った時だけでいいじゃありませんか。」,「楼座さん。こういう唐突な日程での旅行は、娘さんのためにも、今後は少し考えませんか…？　互いの日程が合った時だけでいいじゃありませんか」,"""Роза‐сан. Может, ради твоей дочери тебе в будущем следует воздержаться от внезапных отпусков вроде этого? Не правильнее ли будет устраивать наши встречи, когда наши расписания совпадают?""","""Rosa‐san. Não poderia reconsiderar essas férias repentinas no futuro, pelo bem da sua filha...? Tem algum problema em só nos encontrarmos quando nossas agendas baterem?""","""Rosa‐san. Couldn't you reconsider sudden vacations like this in the future, for your daughter's sake...? Isn't it alright if we only do it when our schedules match?""",「樓座。像這種日程唐突的旅行，就當是為了女兒，今後能不能稍微考慮一下…？光在我們互相日程合得上的時候聚聚，不也挺好的嘛？」,「楼座。像这种日程唐突的旅行，就当是为了女儿，今后能不能稍微考虑一下…？光在我们互相日程合得上的时候聚聚，不也挺好的嘛？」,"""Rosa‐san. Couldn't you reconsider sudden vacations like this in the future, for your daughter's sake...? Isn't it alright if we only do it when our schedules match?""","""Rosa-san. In futuro non potresti ripensare a ferie improvvise come questa, per il bene di tua figlia...? Non va bene se le facciamo quando i nostri impegni coincidono?""","""Rosa‐san. Couldn't you reconsider sudden vacations like this in the future, for your daughter's sake...? Isn't it alright if we only do it when our schedules match?""","""Rosa‐san. Couldn't you reconsider sudden vacations like this in the future, for your daughter's sake...? Isn't it alright if we only do it when our schedules match?"""
Ushiromiya Rosa,"""Our schedules will never match up that way, right...?! And I...always want to be with you...!"" ","""But then our schedules won't match at all......! Don't you understand, I......want to be with you all the time......!""","""Our schedules will never match up that way, right...?! And I...always want to be with you...!"" ",「それじゃ全然日程が合わないじゃないですか……！　私はっ、……いつだって一緒にいたいのに……！」,「それじゃ全然日程が合わないじゃないですか……！　私はっ、……いつだって一緒にいたいのに……！」,"""Но ведь тогда наши расписания не совпадают вовсе, так?! А я... всегда хочу быть с тобой!""","""Mas aí nossas agendas nunca vão coincidir......! Você não entende, eu......quero estar com você o tempo todo......!""","""But then our schedules won't match at all......! Don't you understand, I......want to be with you all the time......!""",「這樣一來，日程不就完全合不上了嘛……！我，……想每時每刻都待在你的身邊……！」,「这样一来，日程不就完全合不上了嘛……！我，……想每时每刻都待在你的身边……！」,"""But then our schedules won't match at all......! Don't you understand, I......want to be with you all the time......!""","""In tal modo i nostri impegni non coincideranno del tutto, vero...?! E io... voglio stare sempre con te...!""","""But then our schedules won't match at all......! Don't you understand, I......want to be with you all the time......!""","""But then our schedules won't match at all......! Don't you understand, I......want to be with you all the time......!"""
,"""That's a child's way of loving. Loving between adults should be a little more stoic. ...Not being able to be with you for long periods of time makes me lonely too. However, I think we can enjoy more than enough adult loving during that limited time."" ","""That's how a child behaves when they're in love. Love between adults should be a little more stoic. ......Rosa‐san, I feel sad too that I can never stay with you for very long. But I think we're enjoying a very full adult romance with the limited time and opportunities we have.""","""That's a child's way of loving. Loving between adults should be a little more stoic. ...Not being able to be with you for long periods of time makes me lonely too. However, I think we can enjoy more than enough adult loving during that limited time."" ",「それは子どもの恋愛の仕方です。大人同士の恋愛は、もう少しストイックであるべきですよ。……楼座さんと一緒にいられる時間が長く取れないことは、僕も寂しいです。ですが、その限られた時間と機会で、僕たちは充分に大人の恋愛を楽しめていると思いますよ。」,「それは子どもの恋愛の仕方です。大人同士の恋愛は、もう少しストイックであるべきですよ。……楼座さんと一緒にいられる時間が長く取れないことは、僕も寂しいです。ですが、その限られた時間と機会で、僕たちは充分に大人の恋愛を楽しめていると思いますよ」,"""Это детский способ занятия любовью. Занятие любовью между взрослыми должно быть более стоическим. ......Из‐за того, что мы долгое время должны быть порознь, мне тоже становится одиноко. Однако я считаю, что мы получим более чем достаточно удовольствия от взрослого занятия любовью в то ограниченное время.""","""É assim que uma criança se comporta quando está apaixonada. O amor entre adultos deveria ser algo um pouco mais estoico. ......Rosa‐san, eu também fico triste por nunca poder ficar muito tempo com você. Mas acredito que estamos aproveitando um romance adulto completo, mesmo com tempo e oportunidades limitadas.""","""That's how a child behaves when they're in love. Love between adults should be a little more stoic. ......Rosa‐san, I feel sad too that I can never stay with you for very long. But I think we're enjoying a very full adult romance with the limited time and opportunities we have.""",「這是小孩子談戀愛的做法。大人之間的戀愛，應當稍微有點克制。……沒法抽出很多時間與樓座待在一起，我也很寂寞。但是，我覺得我們能在這有限的時間與機會中，充分享受大人的戀愛。」,「这是小孩子谈恋爱的做法。大人之间的恋爱，应当稍微有点克制。……没法抽出很多时间与楼座待在一起，我也很寂寞。但是，我觉得我们能在这有限的时间与机会中，充分享受大人的恋爱。」,"""That's how a child behaves when they're in love. Love between adults should be a little more stoic. ......Rosa‐san, I feel sad too that I can never stay with you for very long. But I think we're enjoying a very full adult romance with the limited time and opportunities we have.""","""Questo è un modo infantile di avere una relazione amorosa. L'amore fra adulti dovrebbe essere un po' più stoico. ... Non essere in grado di stare con te per lunghi periodi fa sentire solo anche me. Tuttavia, penso che potremmo godere abbastanza del nostro amore adulto durante questo tempo limitato.""","""That's how a child behaves when they're in love. Love between adults should be a little more stoic. ......Rosa‐san, I feel sad too that I can never stay with you for very long. But I think we're enjoying a very full adult romance with the limited time and opportunities we have.""","""That's how a child behaves when they're in love. Love between adults should be a little more stoic. ......Rosa‐san, I feel sad too that I can never stay with you for very long. But I think we're enjoying a very full adult romance with the limited time and opportunities we have."""
Ushiromiya Rosa,"""So you're telling me to go be with my daughter more. ...Be a mother, not a woman?"" ","""So you're telling me to be with my daughter more. ......Don't be a woman, be a mother?""","""So you're telling me to go be with my daughter more. ...Be a mother, not a woman?"" ",「それは、もっと娘と一緒にいろと。……女でなく、母でいろ、ということですか。」,「それは、もっと娘と一緒にいろと。……女でなく、母でいろ、ということですか」,"""То есть ты хочешь сказать, чтобы я больше времени проводила с дочерью. ......Быть не женщиной, а матерью?""","""Então está dizendo que é para ficar mais tempo com a minha filha? ......Não ser uma mulher, mas ser mãe?""","""So you're telling me to be with my daughter more. ......Don't be a woman, be a mother?""",「這話是指，多去陪陪女兒。……別當女人，去當個母親嗎？」,「这话是指，多去陪陪女儿。……别当女人，去当个母亲吗？」,"""So you're telling me to be with my daughter more. ......Don't be a woman, be a mother?""","""Quindi tu mi stai dicendo di stare di più con mia figlia. ... Di non essere una donna, ma una Madre?""","""So you're telling me to be with my daughter more. ......Don't be a woman, be a mother?""","""So you're telling me to be with my daughter more. ......Don't be a woman, be a mother?"""
,"""...That's what you want too, right? You must also want to spend lots of time with your daughter. I won't run away. I'm trying to say that I think it's sad for you to sacrifice your daughter so you can prioritize your time with me."" ","""......That's what you wish for too, isn't it? You must want to spend some relaxed time with your daughter. I'm not going anywhere. I'm trying to say that I think it's sad for you to sacrifice your daughter so you can prioritize your time with me.""","""...That's what you want too, right? You must also want to spend lots of time with your daughter. I won't run away. I'm trying to say that I think it's sad for you to sacrifice your daughter so you can prioritize your time with me."" ",「……あなただって望んでいることでしょう？　娘さんと一緒にゆっくり過ごしたいとあなただって思っているはずだ。僕は逃げません。僕との時間を優先するために、娘さんを犠牲にするのは気の毒だと申し上げたいのです。」,「……あなただって望んでいることでしょう？　娘さんと一緒にゆっくり過ごしたいとあなただって思っているはずだ。僕は逃げません。僕との時間を優先するために、娘さんを犠牲にするのは気の毒だと申し上げたいのです」,"""......Ты ведь тоже желаешь этого, не так ли? Я думаю, ты тоже хочешь проводить больше времени со своей дочерью. Я никуда не убегу. Я всего лишь пытаюсь указать, как печально, что ты жертвуешь своей дочерью, отдавая предпочтение времени со мной.""","""......É isso o que você quer também, não é? Você deveria passar mais tempo aproveitando com sua filha. Eu não vou fugir. O que estou tentando dizer é que eu acho muito triste que você tenha que sacrificar sua filha para priorizar o tempo que passa comigo.""","""......That's what you wish for too, isn't it? You must want to spend some relaxed time with your daughter. I'm not going anywhere. I'm trying to say that I think it's sad for you to sacrifice your daughter so you can prioritize your time with me.""",「……你自己不也希望這樣嘛？你也理應是在想著，希望與女兒一起安安穩穩地生活的吧。我不會逃避的。我想說的是，為了優先與我共處的時間，犧牲女兒就太可怜了。」,「……你自己不也希望这样嘛？你也理应是在想着，希望与女儿一起安安稳稳地生活的吧。我不会逃避的。我想说的是，为了优先与我共处的时间，牺牲女儿就太可怜了。」,"""......That's what you wish for too, isn't it? You must want to spend some relaxed time with your daughter. I'm not going anywhere. I'm trying to say that I think it's sad for you to sacrifice your daughter so you can prioritize your time with me.""","""... È ciò che desideri anche tu, no? Penso che anche tu voglia trascorrere tanto tempo con tua figlia. Io non fuggirò. Sto cercando di dire che penso sia triste per te sacrificare tua figlia, in modo da dare la priorità al tuo tempo con me.""","""......That's what you wish for too, isn't it? You must want to spend some relaxed time with your daughter. I'm not going anywhere. I'm trying to say that I think it's sad for you to sacrifice your daughter so you can prioritize your time with me.""","""......That's what you wish for too, isn't it? You must want to spend some relaxed time with your daughter. I'm not going anywhere. I'm trying to say that I think it's sad for you to sacrifice your daughter so you can prioritize your time with me."""
