Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,It certainly seemed to be a fact that they were being watched.,The fact that they were being watched certainly seemed to be true. ,The fact that they were being watched certainly seemed to be true.,彼らが監視を受けているのは、確かに事実のようだった。,彼らが監視を受けているのは、確かに事実のようだった。,Факт наблюдения за ними оказался правдой.,Era certo o fato de que eles estavam sendo observados.,他们受着监视一事好像的确是事实。,他們受著監視一事好像的確是事實。,Il fatto che loro fossero osservati pareva certamente vero.,It certainly seemed to be a fact that they were being watched.,El hecho de que los estaban vigilando parecía ciertamente ser verdad., ﻭﺑﺎﻟﻔﻌﻞ، ﺑﺪﺍ ﺃﻧّﻬﻢ ﻛﺎﻧﻮﺍ ﺗﺤﺖ ﺍﻟﻤﺮﺍﻗﺒﺔ ﺣﻘًﺎ.,It certainly seemed to be a fact that they were being watched.,It certainly seemed to be a fact that they were being watched.,It certainly seemed to be a fact that they were being watched.
,"Because once they returned to the cousins' room, turned the lights on, and lay down on their beds, the phone rang again.","Because, when they returned to the cousins' room, turned the lights on, and laid down on their beds, the phone rang again. ","Because when they returned to the cousins' room, turned the lights on, and lied down on their beds, the phone rang again.",いとこ部屋に戻り灯りをつけて、ベッドの上に横になったらもう電話が鳴ったからだ。,いとこ部屋に戻り灯りをつけて、ベッドの上に横になったらもう電話が鳴ったからだ。,"Поскольку когда они вернулись в комнату для кузенов и кузин, включили свет и улеглись на кровати, снова зазвонил телефон.","Porque no momento em que retornaram para o quarto dos primos, acenderam as luzes e sentaram‐se na cama, o telefone tocou.",而这么说是因为，他们刚回到堂兄妹房间，开灯、躺到床上，电话就当即响了起来。,而這麼說是因為，他們剛回到堂兄妹房間，開燈、躺到床上，電話就當即響了起來。,"Perché quando tornarono alla stanza dei cugini, accesero le luci, e si sdraiarono sui loro letti, il telefono squillò ancora.","Because once they returned to the cousins' room, turned the lights on, and lay down on their beds, the phone rang again.","Porque cuando volvieron a la habitación de los primos, encendieron las luces, y se tumbaron en sus camas, el teléfono sonó de nuevo.", ﻓﻤﺎ ﺇﻥ ﻋﺎﺩﻭﺍ ﺇﻟﻰ ﻏﺮﻓﺔ ﺃﺑﻨﺎﺀ ﺍﻟﻌﻤﻮﻣﺔ، ﻭﺃﺿﺎﺀﻭﺍ ﺍﻷﻧﻮﺍﺭ، ﻭﺍﺳﺘﻠﻘﻮﺍ ﻋﻠﻰ ﺃﺳﺮّﺗﻬﻢ، ﺣﺘﻰ ﺭﻥّ ﺍﻟﻬﺎﺗﻒ ﻣﻦ ﺟﺪﻳﺪ.,"Because once they returned to the cousins' room, turned the lights on, and lay down on their beds, the phone rang again.","Because once they returned to the cousins' room, turned the lights on, and lay down on their beds, the phone rang again.","Because once they returned to the cousins' room, turned the lights on, and lay down on their beds, the phone rang again."
,"Up until now, Jessica had been answering the phone, seeing as it was her house, but now it was George, as the eldest, who picked it up.","Earlier, Jessica had been answering the phone, seeing as this was her house, but now it was the eldest, George, who picked it up. ","Earlier, seeing as it is her house, Jessica had been answering the phone, but now it was the eldest, George, who picked it up.",これまでは、朱志香の家ということもあり、朱志香が受話器を取っていたが、今度は最年長者ということで譲治が受話器を取った。,これまでは、朱志香の家ということもあり、朱志香が受話器を取っていたが、今度は最年長者ということで譲治が受話器を取った。,"Ранее, поскольку это был её дом, по телефону отвечала Джессика, однако теперь трубку поднял самый старший, то есть Джордж.","Até então, era Jessica quem estava atendendo o telefone, visto que era sua casa, mas desta vez foi George, o mais velho entre eles, quem atendeu.",在这之前，也是有着此处是朱志香的家的原因吧，一直是由朱志香拿起听筒的，不过，这次就换成了最年长的让治拿起听筒。,在這之前，也是有著此處是朱志香的家的原因吧，一直是由朱志香拿起聽筒的，不過，這次就換成了最年長的讓治拿起聽筒。,"Prima, dato che era casa sua, aveva risposto Jessica, ma ora fu il più grande, George, che sollevò il ricevitore.","Up until now, Jessica had been answering the phone, seeing as it was her house, but now it was George, as the eldest, who picked it up.","Anteriormente, ya que era su casa, Jessica habría contestado al teléfono, pero ahora fue el mayor, George, el que lo tomó.", ﻭﻛﺎﻧﺖ ﺟﻴﺴﻴﻜﺎ ﺗﺠﻴﺐ ﻋﻠﻴﻪ ﺩﺍﺋﻤًﺎ ﻣﻦ ﻗﺒﻞ، ﺇﺫ ﻫﻮ ﺑﻴﺘﻬﺎ، ﻟﻜﻦ ﻫﺬﻩ ﺍﻟﻤﺮّﺓ ﻧﻬﺾ ﺟﻮﺭﺝ، ﺑﻮﺻﻔﻪ ﺍﻷﻛﺒﺮ، ﻭﺭﻓﻊ ﺍﻟﺴﻤﺎﻋﺔ.,"Up until now, Jessica had been answering the phone, seeing as it was her house, but now it was George, as the eldest, who picked it up.","Up until now, Jessica had been answering the phone, seeing as it was her house, but now it was George, as the eldest, who picked it up.","Up until now, Jessica had been answering the phone, seeing as it was her house, but now it was George, as the eldest, who picked it up."
,"This time, Kyrie‐san was on the other end of the phone.{n}George handed it to Battler out of consideration...","This time, Kyrie-san was on the other end of the line. George handed it to Battler out of consideration... ","This time, Kyrie-san was on the other end of the phone.George handed it to Battler out of consideration...",電話の相手は、今度は霧江さんだった。気を遣い、その受話器を戦人に譲る…。,電話の相手は、今度は霧江さんだった。{n}気を遣い、その受話器を戦人に譲る…。,На этот раз на другом конце находилась Кирие.{n}Джордж из чувства такта передал трубку Баттлеру.,"Desta vez, era a Kyrie‐san quem estava do outro lado da linha.{n}Considerando isso, George passou o telefone para Battler...",这次打来电话的是雾江。{n}让治当即懂道理地把话筒交给了战人…。,這次打來電話的是霧江。{n}讓治當即懂道理地把話筒交給了戰人…。,"Questa volta, c'era Kyrie-san dall'altro capo del telefono. George la passò a Battler per rispetto...","This time, Kyrie‐san was on the other end of the phone.{n}George handed it to Battler out of consideration...","Esta vez, Kyrie-san estaba al otro lado del teléfono.{n}George se lo entregó a Battler por consideración...", ﻭﻛﺎﻧﺖ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﻋﻠﻰ ﺍﻟﻄﺮﻑ ﺍﻵﺧﺮ ﻣﻦ ﺍﻟﺨﻂ.{n}ﻧﺎﻭﻟﻬﺎ ﺟﻮﺭﺝ ﻟﺒﺎﺗﻠﺮ ﺍﺣﺘﺮﺍﻣًﺎ ﻟﻤﻘﺎﻣﻪ...,"This time, Kyrie‐san was on the other end of the phone.{n}George handed it to Battler out of consideration...","This time, Kyrie‐san was on the other end of the phone.{n}George handed it to Battler out of consideration...","This time, Kyrie‐san was on the other end of the phone.{n}George handed it to Battler out of consideration..."
Ushiromiya Battler,""".........Hello. Kyrie‐san? Is everything alright over there...?!""","""......Hello. Kyrie-san? Is everything all right over there...?!"" ",""".........Hello.  Kyrie-san?  Is everything alright over there...?!""",「………もしもし。霧江さんか？　そっちは大丈夫なのか…？！」,「………もしもし。霧江さんか？　そっちは大丈夫なのか…？！」,"""........Алло. Кирие‐сан? У вас там всё в порядке?!""",""".........Alô. Kyrie‐san? Está tudo bem aí...?!""",「………喂喂。是雾江姐吗？你们那边还好吧…？！」,「………喂喂。是霧江姐嗎？你們那邊還好吧…？！」,"""... Pronto. Kyrie-san? Va tutto bene lì...?!""",""".........Hello. Kyrie‐san? Is everything alright over there...?!""","""... Hola. ¿Kyrie‐san? ¡¿Está todo bien por allí?!...""",""".........ﻣﺮﺣﺒًﺎ. ﻛﻴﺮﻳﻲ-ﺳﺎﻥ؟ ﺃﺃﻧﺘﻢ ﺑﺨﻴﺮٍ ﻫﻨﺎﻙ...؟!""",""".........Hello. Kyrie‐san? Is everything alright over there...?!""",""".........Hello. Kyrie‐san? Is everything alright over there...?!""",""".........Hello. Kyrie‐san? Is everything alright over there...?!"""
Ushiromiya Kyrie,"""Thanks for worrying. ...It's agreeable for now. .....................Sorry, I've been ordered to refrain from speaking freely. Listen closely to what I'm about to tell you.""","""Thanks for worrying. ...At the moment, we're all doing great here. ...............Sorry, I've been ordered to refrain from idle chatter. Listen to what I'm about to tell you."" ","""Thanks for worrying.  ...It's agreeable for now.  .....................Sorry, I've been ordered to refrain from speaking freely.  Listen to what I'm going to tell you now.""",「心配をありがとう。…今のところは快適よ。…………………ごめんなさい、私語は慎めと命令されてる。今から伝えることをよく聞いて。」,「心配をありがとう。…今のところは快適よ。…………………ごめんなさい、私語は慎めと命令されてる。今から伝えることをよく聞いて」,"""Спасибо за заботу. ...Пока что терпимо. ......................Извини, меня настоятельно попросили воздержаться от свободной болтовни. Послушай, что я тебе сейчас скажу.""","""Obrigada por se preocupar. ...Está mais agradável agora. .....................Desculpe, eu fui ordenada a não falar mais do que o necessário. Ouça atentamente o que eu vou dizer agora.""",「谢谢你的担心。…这会儿还算舒服。…………………对不起，命令过我不准私聊。仔细听好，我接下来所说的话。」,「謝謝你的擔心。…這會兒還算舒服。…………………對不起，命令過我不准私聊。仔細聽好，我接下來所說的話。」,"""Grazie per la preoccupazione. ... Si sta bene per ora. ... Scusa, ci è stato ordinato di astenerci dal parlare liberamente. Ascolta ciò che ti dirò ora.""","""Thanks for worrying. ...It's agreeable for now. .....................Sorry, I've been ordered to refrain from speaking freely. Listen closely to what I'm about to tell you.""","""Gracias por preocuparte... Está satisfactorio por ahora... Perdón, me han ordenado evitar hablar libremente. Escucha lo que voy a decirte ahora.""","""ﺷﻜﺮًﺍ ﻟﻘﻠﻘﻚ. ...ﻧﺤﻦُ ﻓﻲ ﻭﺿﻊٍ ﻣﺮﻳﺢٍ ﻫﻨﺎ. .....................ﺁﺳﻔﺔ، ﻓﻘﺪ ﺃﻣﺮﻭﻧﻲ ﺑﺘﺠﻨﺐ ﺍﻟﺜﺮﺛﺮﺓ. ﺃﻧﺼﺖ ﺟﻴّﺪًﺍ ﻟﻤﺎ ﺳﺄﺧﺒﺮﻙ ﺑﻪ.""","""Thanks for worrying. ...It's agreeable for now. .....................Sorry, I've been ordered to refrain from speaking freely. Listen closely to what I'm about to tell you.""","""Thanks for worrying. ...It's agreeable for now. .....................Sorry, I've been ordered to refrain from speaking freely. Listen closely to what I'm about to tell you.""","""Thanks for worrying. ...It's agreeable for now. .....................Sorry, I've been ordered to refrain from speaking freely. Listen closely to what I'm about to tell you."""
,The fact that they were hostages still hadn't changed.{n}And Kinzo or one of his subordinates was probably listening to this conversation.,The fact that they were hostages still hadn't changed. Kinzo or one of his subordinates was listening to the conversation. ,The fact that they were hostages still hadn't changed.Kinzo or one of his subordinates was listening to the conversation.,彼らが人質であるという事実は、何も変わらない。この電話だって、金蔵かその手下に聞かれているだろう。,彼らが人質であるという事実は、何も変わらない。{n}この電話だって、金蔵かその手下に聞かれているだろう。,"Факт того, что они являлись заложниками, остался неизменен.{n}Кинзо или один из его прихвостней слушал их разговор.","O fato de que eles continuam reféns não mudou.{n}E Kinzo, ou algum de seus subordinados, provavelmente está ouvindo essa conversa.",他们是人质的事实没有任何改变。{n}这个电话也正遭受着金藏或其手下的监听吧。,他們是人質的事實沒有任何改變。{n}這個電話也正遭受著金藏或其手下的監聽吧。,Il fatto che fossero ostaggi non era ancora cambiato. Kinzo o uno dei suoi subordinati stava ascoltando la conversazione.,The fact that they were hostages still hadn't changed.{n}And Kinzo or one of his subordinates was probably listening to this conversation.,El hecho de que fueran rehenes no había cambiado aún.{n}Kinzo o alguno de sus subordinados estaba escuchando la conversación., ﻟﻢ ﻧﺘﺒﺪّﻝ ﺣﻘﻴﻘﺔ ﻛﻮﻧﻬﻢ ﺭﻫﺎﺋﻦ.{n}ﻭﻟﻌﻞّ ﻛﻴﻨﺰﻭ ﺃﻭ ﺃﺣﺪ ﺃﺗﺒﺎﻋﻪ ﻛﺎﻥ ﻳﺘﻨﺼﺖ ﺇﻟﻰ ﺍﻟﻤﻜﺎﻟﻤﺔ.,The fact that they were hostages still hadn't changed.{n}And Kinzo or one of his subordinates was probably listening to this conversation.,The fact that they were hostages still hadn't changed.{n}And Kinzo or one of his subordinates was probably listening to this conversation.,The fact that they were hostages still hadn't changed.{n}And Kinzo or one of his subordinates was probably listening to this conversation.
,"Battler restrained the urge to talk about other things, and focused on what Kyrie had to say.",Battler restrained the urge to talk about other things...and focused on what Kyrie had to say. ,"Battler restrained the urge to talk about other things, and focused on what Kyrie had to say.",戦人は、色々と話したい気持ちをぐっと抑えて、霧江の話を促す。,戦人は、色々と話したい気持ちをぐっと抑えて、霧江の話を促す。,"Баттлер подавил желание поговорить на другие темы и сосредоточился на том, что собиралась сказать Кирие.","Battler conteve a vontade de falar sobre qualquer outra coisa, e se focou no que Kyrie iria dizer.",战人克制住了有好多话想说的心情，叫雾江往下说。,戰人克制住了有好多話想說的心情，叫霧江往下說。,"Battler si trattenne dall'impulso di parlare di altre cose, e si concentrò su ciò che Kyrie doveva dire.","Battler restrained the urge to talk about other things, and focused on what Kyrie had to say.","Battler contuvo las ganas de hablar sobre otras cosas, y se centró en lo que Kyrie tenía que decir.", ﻓﻜﺒﺢ ﺑﺎﺗﻠﺮ ﺭﻏﺒﺘَﻪ ﻓﻲ ﺍﻟﺨﻮﺽ ﺑﻐﻴﺮ ﺫﻟﻚ، ﻭﺃﺭﻫﻒ ﺳﻤﻌﻪ ﻟﻜﻠﻤﺎﺕ ﻛﻴﺮﻳﻲ.,"Battler restrained the urge to talk about other things, and focused on what Kyrie had to say.","Battler restrained the urge to talk about other things, and focused on what Kyrie had to say.","Battler restrained the urge to talk about other things, and focused on what Kyrie had to say."
Ushiromiya Kyrie,"""The tests will be given to Jessica‐chan, George‐kun, Battler‐kun, and Maria‐chan, in that order. .........You'll be called out in turn, so until then, do not leave the room. The person who is called out will head to their designated location, alone.""","""The test will be carried out by Jessica-chan, George-kun, Battler-kun, and Maria-chan, in that order. ...You'll each be summoned in turn, so until then, do not leave the room. When someone's called out, they'll head to their designated location, alone."" ","""The test will be carried out by Jessica-chan, George-kun, Battler-kun, and Maria-chan, in that order.  .........You'll be called out in turn, so until then, do not leave the room.  The person who is called out will head to their designated location, alone.""",「テストは、朱志香ちゃん、譲治くん、戦人くん。そして真里亞ちゃんの順で行なわれるそうよ。………順番に呼び出すから、それまでその部屋を出ないこと。呼び出された者は、ひとりで指定された場所に向かうこと。」,「テストは、朱志香ちゃん、譲治くん、戦人くん。そして真里亞ちゃんの順で行なわれるそうよ。………順番に呼び出すから、それまでその部屋を出ないこと。呼び出された者は、ひとりで指定された場所に向かうこと」,"""Испытание будет проводиться в следующем порядке. Сначала пойдёт Джессика‐чан, потом Джордж‐кун, затем ты и, наконец, Мария‐чан. Вас будут вызвать поочерёдно, поэтому пока один проходит испытание, остальные должны оставаться в комнате. Вызванный человек должен оправиться в указанное место в одиночку.""","""O teste será aplicado à Jessica‐chan, ao George‐kun, ao Battler‐kun e à Maria‐chan, nesta ordem. .........Vocês serão chamados um de cada vez, então, até lá, não deixem o quarto. A pessoa chamada deve se dirigir ao local indicado, sozinha.""",「考试的顺序是，朱志香、让治君、战人君。然后再小真里亚。………会按顺序喊人，在这之前，不要从这个房间出去。被喊到的人，得一个人去指定的场所。」,「考試的順序是，朱志香、讓治君、戰人君。然後再小真里亞。………會按順序喊人，在這之前，不要從這個房間出去。被喊到的人，得一個人去指定的場所。」,"""La prova sarà effettuata da Jessica-chan, George-kun, Battler-kun, e Maria-chan, in questo ordine. ... Verrete convocati a turno, quindi fino ad allora, non lasciate la stanza. La persona che sarà chiamata si dirigerà verso il suo luogo designato, da solo.""","""The tests will be given to Jessica‐chan, George‐kun, Battler‐kun, and Maria‐chan, in that order. .........You'll be called out in turn, so until then, do not leave the room. The person who is called out will head to their designated location, alone.""","""La prueba será tomada por Jessica-chan, George-kun, Battler-kun, y María-chan, en ese orden... Serán llamados por turnos, así que hasta entonces, no dejen la habitación. La persona que sea llamada se dirigirá a su lugar designado, completamente sola.""","""ﺳﻴُﺠﺮﻯ ﺍﻻﺧﺘﺒﺎﺭ ﻋﻠﻰ ﺟﻴﺴﻴﻜﺎ، ﺛﻢ ﺟﻮﺭﺝ، ﻭﺑﻌﺪﻫﺎ ﺑﺎﺗﻠﺮ، ﺛﻢ ﻣﺎﺭﻳﺎ، ﺑﻬﺬﺍ ﺍﻟﺘﺮﺗﻴﺐ. .........ﺳﻴُﻨﺎﺩﻯ ﻋﻠﻰ ﻛﻞٍّ ﻣﻨﻜﻢ ﺑﺪﻭﺭﻩ، ﻓﻼ ﻳﺒﺮﺡ ﺃﺣﺪﻛﻢ ﺍﻟﻐﺮﻓﺔ ﺣﺘﻰ ﻳُﻨﺎﺩﻯ. ﻭﻣﻦ ﻳُﻨﺎﺩﻯ، ﻋﻠﻴﻪ ﺍﻟﺘﻮﺟﻪ ﺇﻟﻰ ﺍﻟﻤﻜﺎﻥ ﺍﻟﻤﺤﺪﺩ ﺑﻤﻔﺮﺩﻩ.""","""The tests will be given to Jessica‐chan, George‐kun, Battler‐kun, and Maria‐chan, in that order. .........You'll be called out in turn, so until then, do not leave the room. The person who is called out will head to their designated location, alone.""","""The tests will be given to Jessica‐chan, George‐kun, Battler‐kun, and Maria‐chan, in that order. .........You'll be called out in turn, so until then, do not leave the room. The person who is called out will head to their designated location, alone.""","""The tests will be given to Jessica‐chan, George‐kun, Battler‐kun, and Maria‐chan, in that order. .........You'll be called out in turn, so until then, do not leave the room. The person who is called out will head to their designated location, alone."""
,Battler repeated it out loud so that his cousins would also understand.,"Battler repeated it out loud, so that the cousins listening in around him could hear. ",Battler repeated it to the cousins in a way that they would understand.,戦人はそれを復唱し、周りで聞いているいとこたちにもわかるようにした。,戦人はそれを復唱し、周りで聞いているいとこたちにもわかるようにした。,"Баттлер повторил эти слова кузену и кузинам, чтобы они уяснили их суть.",Battler repetiu em voz alta para que seus primos também pudessem entender.,战人将这话复述了一遍，好让待在旁边的堂兄妹们也明白怎么回事。,戰人將這話複述了一遍，好讓待在旁邊的堂兄妹們也明白怎麼回事。,Battler lo ripeté ai cugini in modo che lo potessero capire.,Battler repeated it out loud so that his cousins would also understand.,Battler repitió esto a los primos de manera que entendieran., ﺃﻋﺎﺩ ﺑﺎﺗﻠﺮ ﺍﻟﺠﻤﻠﺔ ﺑﺼﻮﺕٍ ﻣﺴﻤﻮﻉ ﻟﻴﻔﻬﻤﻬﺎ ﺃﺑﻨﺎﺀ ﻋﻤﻮﻣﺘﻪ ﺃﻳﻀًﺎ.,Battler repeated it out loud so that his cousins would also understand.,Battler repeated it out loud so that his cousins would also understand.,Battler repeated it out loud so that his cousins would also understand.
Ushiromiya Battler,"""......Jessica, Aniki, me, and Maria in that order, stay in the room until we're called, right. ......Got it... ......Maria too? Even a nine year old girl... What's that old fart going to force her to do, goddammit...""","""...So it'll be Jessica, Aniki, me, and Maria, in that order, and we've gotta stay in the room until we're called, right? ...Got it. ...Maria too? Even a nine-year-old girl... What's the damn geezer trying to force us to do, that bastard...?"" ","""......Jessica, Aniki, me, and Maria in that order, stay in the room until we're called, right?  ......Got it.  ......Maria too?  Even a nine year old girl...what's the damn geezer trying to force us to do, that bastard...""",「……朱志香、兄貴、俺、真里亞の順で、呼び出しがあるまで部屋にいろ、だな。……わかった…。……真里亞もなのかよ？　９歳の子にまで、クソジジイは何を強いる気なんだ、畜生め…。」,「……朱志香、兄貴、俺、真里亞の順で、呼び出しがあるまで部屋にいろ、だな。……わかった…。……真里亞もなのかよ？　９歳の子にまで、クソジジイは何を強いる気なんだ、畜生め…」,""".......Джессика, Аники, я и Мария‐чан — в таком порядке. И мы должны оставаться в комнате, пока нас не позовут, так? Понял. ......Мария тоже? Даже девятилетняя девочка... Что этот хрыч, так его растак, заставляет нас делать, этот ублюдок...""","""......A Jessica, o aniki, eu e a Maria, nessa ordem, ficaremos no quarto até sermos chamados, certo. ......Entenderam...? ......Até a Maria? Até mesmo uma garota de nove anos... O que aquele velho de merda vai nos forçar a fazer, filho da puta...""",「……顺序是，朱志香、大哥、我、真里亚，在有来喊人前，待在房间之中。……明白了…。……连真里亚也要去？连九岁小孩都不放过，老混帐到底想强迫我们做什么啊，畜生…」,「……順序是，朱志香、大哥、我、真里亞，在有來喊人前，待在房間之中。……明白了…。……連真里亞也要去？連九歲小孩都不放過，老混帳到底想強迫我們做什麼啊，畜生…」,"""... Jessica, Aniki, io, e Maria in questo ordine, dobbiamo stare nella stanza fino a quando non ci chiamano, giusto? ... Capito. ... Anche Maria? Anche una bambina di nove anni... che cosa sta provando a farci fare quel vecchio bastardo...""","""......Jessica, Aniki, me, and Maria in that order, stay in the room until we're called, right. ......Got it... ......Maria too? Even a nine year old girl... What's that old fart going to force her to do, goddammit...""","""... Jessica, Aniki, yo y María, en ese orden, permaneceremos en la habitación hasta que seamos llamados, ¿verdad?... Entendido... ¿María también? Incluso una niña de nueve años... qué demonios estará tratando de forzarnos a hacer ese viejo senil, menudo bastardo...""","""......ﺟﻴﺴﻴﻜﺎ، ﺛﻢ ﺃﺧﻲ، ﺛﻢ ﺃﻧﺎ، ﺛﻢ ﻣﺎﺭﻳﺎ ﺑﻬﺬﺍ ﺍﻟﺘﺮﺗﻴﺐ، ﻧﺒﻘﻰ ﻓﻲ ﺍﻟﻐﺮﻓﺔ ﺣﺘﻰ ﻳُﻨﺎﺩﻯ ﻋﻠﻴﻨﺎ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ. ......ﺣﺴﻨًﺎ... ......ﻭﻣﺎﺭﻳﺎ ﺃﻳﻀًﺎ؟ ﺣﺘﻰ ﺍﻟﻄﻔﻠﺔ ﺫﺍﺕ ﺍﻟﺘﺴﻊ ﺳﻨﻮﺍﺕ... ﻣﺎ ﺍﻟﺬﻱ ﺳﻴﻔﺮﺿﻪ ﺫﻟﻚ ﺍﻟﻌﺠﻮﺯ ﻋﻠﻴﻬﺎ، ﻟﻌﻨﺔٌ ﺗﻠﻌﻨﻪ...""","""......Jessica, Aniki, me, and Maria in that order, stay in the room until we're called, right. ......Got it... ......Maria too? Even a nine year old girl... What's that old fart going to force her to do, goddammit...""","""......Jessica, Aniki, me, and Maria in that order, stay in the room until we're called, right. ......Got it... ......Maria too? Even a nine year old girl... What's that old fart going to force her to do, goddammit...""","""......Jessica, Aniki, me, and Maria in that order, stay in the room until we're called, right. ......Got it... ......Maria too? Even a nine year old girl... What's that old fart going to force her to do, goddammit..."""
Ushiromiya Kyrie,"""...............The future of the Ushiromiya family rests in all of your hands. ......Do your best.""","""......The fate of the Ushiromiya family rests in all of your hands. ...Do your best."" ","""...............The fate of the Ushiromiya family rests in all of your hands.  ......Do your best.""",「……………右代宮家の命運は、あなたたちに握られてるわ。……頑張って。」,「……………右代宮家の命運は、あなたたちに握られてるわ。……頑張って」,"""............Судьба семьи Уширомия находится в ваших руках. ........Покажите им, чего вы стоите.""","""...............O futuro de família Ushiromiya está nas mãos de vocês agora. ......Façam o seu melhor.""",「……………右代宫家的命运，掌握在你们的手中。……加油。」,「……………右代宮家的命運，掌握在你們的手中。……加油。」,"""... Il destino della famiglia Ushiromiya è nelle vostre mani. ... Fate del vostro meglio.""","""...............The future of the Ushiromiya family rests in all of your hands. ......Do your best.""","""... El destino de la familia Ushiromiya recae por completo en sus manos... Háganlo lo mejor que puedan.""","""...............ﻣﺼﻴﺮ ﺁﻝِ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺑﺄﺳﺮﻩ ﺑﻴﻦ ﺃﻳﺪﻳﻜﻢ. ......ﺍﺑﺬﻟﻮﺍ ﺟﻬﺪﻛﻢ.""","""...............The future of the Ushiromiya family rests in all of your hands. ......Do your best.""","""...............The future of the Ushiromiya family rests in all of your hands. ......Do your best.""","""...............The future of the Ushiromiya family rests in all of your hands. ......Do your best."""
Ushiromiya Battler,"""......Hm. ...............Sure.""","""...Nng. ......Sure."" ","""....Mm.  ...............Sure.""",「……ん。……………あぁ。」,「……ん。……………あぁ」,"""....Угу. ..........Хорошо.""","""......Hm. ...............Pode deixar.""",「……嗯。……………好。」,「……嗯。……………好。」,"""... Mmh. ... Certo.""","""......Hm. ...............Sure.""","""... Mm... Está bien.""","""......ﻫﻤﻢ. ...............ﺣﺴﻦٌ ﺇﺫﻥ.""","""......Hm. ...............Sure.""","""......Hm. ...............Sure.""","""......Hm. ...............Sure."""
,"Battler noticed the strange nuance in Kyrie's words.{n}Even without any blood connection, he could still understand thanks to the long‐lasting bond they shared.","Battler noticed the strange nuance in Kyrie's words. Even without any blood connection, he could still understand thanks to the long-lasting bond they shared. ","Battler noticed the strange nuance in Kyrie's words.Even without any blood connection, he could still understand thanks to the long-lasting bond they shared.",戦人は、霧江の言葉の微妙なニュアンスに気付く。血が繋がっていないとはいえ、短くない縁から理解できるものだった。,戦人は、霧江の言葉の微妙なニュアンスに気付く。{n}血が繋がっていないとはいえ、短くない縁から理解できるものだった。,"Баттлер обратил внимание на странный нюанс в голосе Кирие.{n}Даже без всякой кровной связи он всё мог читать между строк, благодаря долгосрочным узам, которые они разделяли.","Battler notou o estranho nuance nas palavras de Kyrie.{n}Mesmo sem nenhuma relação de sangue, ele podia entendê‐la graças a duradoura relação entre eles.",战人察觉到了，雾江的话中有点细微的话里有话的感觉。{n}虽说没有血缘关系，但时日不短的相处使战人听出了这个感觉。,戰人察覺到了，霧江的話中有點細微的話裡有話的感覺。{n}雖說沒有血緣關係，但時日不短的相處使戰人聽出了這個感覺。,"Battler si accorse della strana sfumatura nelle parole di Kyrie. Anche senza alcun legame di sangue, poteva comunque capirlo grazie al legame duraturo che condividevano.","Battler noticed the strange nuance in Kyrie's words.{n}Even without any blood connection, he could still understand thanks to the long‐lasting bond they shared.","Battler se percató del extraño tono en las palabras de Kyrie.{n}Incluso sin ninguna conexión de sangre, él la podía comprender gracias al gran vínculo que compartían.", ﺃﺩﺭﻙ ﺑﺎﺗﻠﺮ ﻣﺎ ﻭﺭﺍﺀ ﻟﻬﺠﺔ ﻛﻴﺮﻳﻲ ﺍﻟﻐﺮﻳﺒﺔ. {n}ﻓﻤﻊ ﺍﻧﻌﺪﺍﻡ ﺍﻟﺪﻡ ﺍﻟﺮﺍﺑﻂ، ﻇﻞّ ﺑﻴﻨﻬﻤﺎ ﻭﺩٌّ ﻃﻮﻳﻞٌ ﻣﻜّﻨﻪ ﻣﻦ ﻓﻬﻤﻬﺎ ﺑﻼ ﻋﻨﺎﺀ.,"Battler noticed the strange nuance in Kyrie's words.{n}Even without any blood connection, he could still understand thanks to the long‐lasting bond they shared.","Battler noticed the strange nuance in Kyrie's words.{n}Even without any blood connection, he could still understand thanks to the long‐lasting bond they shared.","Battler noticed the strange nuance in Kyrie's words.{n}Even without any blood connection, he could still understand thanks to the long‐lasting bond they shared."
