Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"At the time, I only thought of her as being exceptionally strict, ......but at this age, I finally understand how strong she was, persevering in her love for her beloved husband even after being left in charge of the house while he was out. ","At the time, I only thought of her as being exceptionally strict, .........but at this age, I finally understand how strong she was, persevering in her love for her beloved husband even after being left alone in charge of the house."," At the time, I only thought of her as being exceptionally strict, .........but at this age, I finally understand how strong she was, persevering in her love for her beloved husband even after being left in charge of the house while he was out.",当時は、厳しい母だとしか思わなかったが、………最愛の夫に留守を任されてなお、愛を貫けるその強さを、この歳になって初めて知った。,当時は、厳しい母だとしか思わなかったが、………最愛の夫に留守を任されてなお、愛を貫けるその強さを、この歳になって初めて知った。,"В то время я считала её исключительно строгой......... но в этом возрасте наконец поняла, как она была сильна и упорна в любви к дорогому мужу, даже отвечая за дом в его отсутствие.","Naquela época, eu só pensava em como ela era extremamente severa, .........mas, a essa altura da vida, eu finalmente entendo o quanto ela era forte, perseverante perante o amor que sentia pelo seu marido, mesmo após ser deixada sozinha para cuidar da casa.","At the time, I only thought of her as being exceptionally strict, .........but at this age, I finally understand how strong she was, persevering in her love for her beloved husband even after being left alone in charge of the house.",雖然當時只是把她，當成了一位嚴格的母親，………但到這歲數我是首次明白了，即便被最愛的丈夫拜託看家，她也能照樣貫徹著愛的，那份堅強。,虽然当时只是把她，当成了一位严格的母亲，………但到这岁数我是首次明白了，即便被最爱的丈夫拜托看家，她也能照样贯彻着爱的，那份坚强。,"At the time, I only thought of her as being exceptionally strict, .........but at this age, I finally understand how strong she was, persevering in her love for her beloved husband even after being left alone in charge of the house.","Al tempo, io pensai che lei fosse solo eccezionalmente severa... ma a questa età, capisco finalmente quanto forte lei fosse, perseverando nel suo amore per il suo amato marito anche dopo che era lasciata con l'incarico di badare alla casa quando lui era fuori.","At the time, I only thought of her as being exceptionally strict, .........but at this age, I finally understand how strong she was, persevering in her love for her beloved husband even after being left alone in charge of the house.","At the time, I only thought of her as being exceptionally strict, .........but at this age, I finally understand how strong she was, persevering in her love for her beloved husband even after being left alone in charge of the house."
,"""Because of your love for your husband, ...you couldn't bear to be made to care for an unfamiliar child."" ","""Because of your love for your husband, ......you couldn't bear to be made to care for an unfamiliar child.""","""Because of your love for your husband, ......you couldn't bear to be made to care for an unfamiliar child.""",「その夫への愛ゆえに、……見知らぬ赤子を抱かされるのが、許されなかったのですね。」,「その夫への愛ゆえに、……見知らぬ赤子を抱かされるのが、許されなかったのですね」,"""Из‐за своей любви к мужу...... ты не смогла заботиться о чужом ребёнке.""","""Graças ao amor que sentia pelo seu marido, ......você não foi capaz de suportar o fardo de criar uma criança alheia.""","""Because of your love for your husband, ......you couldn't bear to be made to care for an unfamiliar child.""",「是出於對這位丈夫的愛，……所以你才，無法聽命於抱陌生的嬰孩吧？」,「是出于对这位丈夫的爱，……所以你才，无法听命于抱陌生的婴孩吧？」,"""Because of your love for your husband, ......you couldn't bear to be made to care for an unfamiliar child.""","""Per via dell'amore per tuo marito... tu non sopportasti che ti facessero accudire un bambino estraneo.""","""Because of your love for your husband, ......you couldn't bear to be made to care for an unfamiliar child.""","""Because of your love for your husband, ......you couldn't bear to be made to care for an unfamiliar child."""
Ushiromiya Natsuhi,"""...?!?!"" ","""......?!?!""","""......?!?!""",「……ッ？！？！」,「……ッ？！？！」,"""......?!?!""","""......?!?!""","""......?!?!""",「……呃？！？！」,「……呃？！？！」,"""......?!?!""","""...?!?!""","""......?!?!""","""......?!?!"""
,The sudden voice made Natsuhi jump up and look about the room. ,The sudden voice made Natsuhi jump up and look about the room.,The sudden voice made Natsuhi jump up and look about the room.,突然の声に、夏妃はがばっと立ち上がり、部屋を見渡す。,突然の声に、夏妃はがばっと立ち上がり、部屋を見渡す。,"Вдруг услышав голос, Нацухи подскочила и оглядела комнату.",A voz repentina fez com que Natsuhi saltasse e olhasse ao redor do quarto.,The sudden voice made Natsuhi jump up and look about the room.,突然聽到聲音，夏妃猛地站起身來，環視室內。,突然听到声音，夏妃猛地站起身来，环视室内。,The sudden voice made Natsuhi jump up and look about the room.,La voce improvvisa fece sobbalzare Natsuhi e guardarsi attorno nella stanza.,The sudden voice made Natsuhi jump up and look about the room.,The sudden voice made Natsuhi jump up and look about the room.
,"When she did, ... there was a western lady wrapped in an extravagant dress. ","When she did, ......there stood a Western lady wrapped in an extravagant dress."," When she did, ...... there was a western lady wrapped in an extravagant dress.",すると、………豪華なドレスに身を包んだ、西洋の貴婦人と言わんばかりの姿が、そこにあった。,すると、………豪華なドレスに身を包んだ、西洋の貴婦人と言わんばかりの姿が、そこにあった。,"И тогда...... она увидела западную леди, одетую в экстравагантное платье.","Ao se virar, ......lá estava uma dama ocidental, trajada com um extravagante vestido.","When she did, ......there stood a Western lady wrapped in an extravagant dress.",接著在那發現多了一人，………身著華麗禮服，活脫脫一副西洋貴婦人的模樣。,接着在那发现多了一人，………身着华丽礼服，活脱脱一副西洋贵妇人的模样。,"When she did, ......there stood a Western lady wrapped in an extravagant dress.",Quando lo fece... vide una donna occidentale vestita con un abito stravagante.,"When she did, ......there stood a Western lady wrapped in an extravagant dress.","When she did, ......there stood a Western lady wrapped in an extravagant dress."
Ushiromiya Natsuhi,"""...Wh-Who are you?!"" ","""Wh‐......who are you?!""","""Wh, ......who are you?!""",「だ、……誰ですッ？！」,「だ、……誰ですッ？！」,"""К... ......кто ты?!""","""Que‐......Quem é você?!""","""Wh‐......who are you?!""",「是……是誰？！」,「是……是谁？！」,"""Wh‐......who are you?!""","""C... Chi sei tu?!""","""Wh‐......who are you?!""","""Wh‐......who are you?!"""
{f:5:Beatrice},"""........."" ","""........................""","""............""",「……………………。」,「……………………」,"""............""","""........................""","""........................""",「……………………」,「……………………」,"""........................""","""...""","""........................""","""........................"""
,Natsuhi was confused. There was no one like this in this mansion. ,Natsuhi was confused. There was no one like this in this mansion.,Natsuhi was confused. There was no one like this in this mansion.,夏妃は困惑する。こんな人間、この屋敷にはいない。,夏妃は困惑する。こんな人間、この屋敷にはいない。,Нацухи была озадачена. В особняке никого такого не было.,Natsuhi estava confusa. Não havia ninguém como ela na mansão.,Natsuhi was confused. There was no one like this in this mansion.,夏妃陷入了困惑。這間大屋裡，沒有這種人。,夏妃陷入了困惑。这间大屋里，没有这种人。,Natsuhi was confused. There was no one like this in this mansion.,Natsuhi era confusa. Non c'era nessuno così nella villa.,Natsuhi was confused. There was no one like this in this mansion.,Natsuhi was confused. There was no one like this in this mansion.
,"However, though this was her first time seeing this person, it felt as though she had seen her somewhere else... ","However, though this was supposedly her first time meeting this person, it felt as though she had seen her somewhere before..."," However, though this was her first time seeing her, it felt as though she had seen this person somewhere else...",しかし初対面のはずなのに、なぜか見覚えがある気がするのだ…。,しかし初対面のはずなのに、なぜか見覚えがある気がするのだ…。,"Но, хотя она встретила её впервые, ей показалось, что она уже где‐то видела этого человека...","Contudo, embora este supostamente fosse o primeiro encontro delas, ela sentiu como se já tivesse visto aquele rosto em algum lugar...","However, though this was supposedly her first time meeting this person, it felt as though she had seen her somewhere before...",再者明明是初次見面，自己卻莫名地感到好像有見過…。,再者明明是初次见面，自己却莫名地感到好像有见过…。,"However, though this was supposedly her first time meeting this person, it felt as though she had seen her somewhere before...","Tuttavia, nonostante quella fosse la prima volta che la vedeva, sentì come se avesse già visto quella persona da qualche altra parte...","However, though this was supposedly her first time meeting this person, it felt as though she had seen her somewhere before...","However, though this was supposedly her first time meeting this person, it felt as though she had seen her somewhere before..."
,"Her mind had gone blank with anger at the ruffian who had snuck into her private room...and confusion over the appearance of someone she didn't know, ...so it took quite some time before she realized that this was the witch of the portrait. ""...Though you murdered a baby you didn't know on that day 19 years ago, I will not hold that sin against you."" ","Her anger at the ruffian who had snuck into her private room......and her confusion over the appearance of someone she didn't know caused her mind to go blank, ......so much so that it took quite a bit of time before she realized that this was the witch of the portrait."," Her mind had gone blank with her anger at the ruffian who had snuck into her private room and confusion over the appearance of someone she didn't know, ......so much so that it took quite a bit of time before she realized that this was the witch of the portrait.""......Though you murdered a baby you didn't know on that day 19 years ago, I will not hold that sin against you.""",プライベートな自室に、勝手に入り込んできた狼藉者に対する怒りと、正体不明の人物の登場で頭が真っ白になってしまい、……夏妃はその姿が、肖像画の魔女そのものであることに気付くのに、もうしばらくの時間を必要とした。,プライベートな自室に、勝手に入り込んできた狼藉者に対する怒りと、正体不明の人物の登場で頭が真っ白になってしまい、……夏妃はその姿が、肖像画の魔女そのものであることに気付くのに、もうしばらくの時間を必要とした。,"Её разум опустел от гнева на разбойника, пробравшегося в её личную комнату, и замешательства при виде той, кого она не знала...... настолько, что она не сразу поняла, что это ведьма с портрета.","Sua raiva perante a rufiã que invadiu seu quarto particular......e sua confusão diante da aparição de alguém que ela não conhecia, a deixou completamente zonza, ......a tal ponto que ela precisou de um certo tempo até reconhecer que aquela era a bruxa do retrato.","Her anger at the ruffian who had snuck into her private room......and her confusion over the appearance of someone she didn't know caused her mind to go blank, ......so much so that it took quite a bit of time before she realized that this was the witch of the portrait.",對於擅自闖入自己私人房間的粗暴之徒的憤怒，與不明身份之人的登場，令她大腦變得一片空白，……夏妃是得再需要一點時間才能意識到，此人的外觀完全是肖像畫上的魔女。,对于擅自闯入自己私人房间的粗暴之徒的愤怒，与不明身份之人的登场，令她大脑变得一片空白，……夏妃是得再需要一点时间才能意识到，此人的外观完全是肖像画上的魔女。,"Her anger at the ruffian who had snuck into her private room......and her confusion over the appearance of someone she didn't know caused her mind to go blank, ......so much so that it took quite a bit of time before she realized that this was the witch of the portrait.",La sua mente si era svuotata per via della rabbia per la canaglia che si era intrufolata nella sua stanza privata e della confusione per l'aspetto di qualcuno che non conosceva... così tanto che ci mise un po' di tempo prima di capire che quella era la strega del ritratto.,"Her anger at the ruffian who had snuck into her private room......and her confusion over the appearance of someone she didn't know caused her mind to go blank, ......so much so that it took quite a bit of time before she realized that this was the witch of the portrait.","Her anger at the ruffian who had snuck into her private room......and her confusion over the appearance of someone she didn't know caused her mind to go blank, ......so much so that it took quite a bit of time before she realized that this was the witch of the portrait."
{f:5:Beatrice},"""...Wh- ","""......Though you murdered a baby you didn't know on that day 19 years ago, I won't hold that sin against you.""","""Wh, ",「……あなたが１９年前のあの日に、見知らぬ赤子を殺めたことに、私は罪を問いません。」,「……あなたが１９年前のあの日に、見知らぬ赤子を殺めたことに、私は罪を問いません」,""".......Хоть ты и убила незнакомого ребёнка в тот день 19 лет назад, я закрою глаза на этот грех.""","""......Apesar de ter matado um bebê 19 anos atrás, eu não mantenho esse pecado contra você.""","""......Though you murdered a baby you didn't know on that day 19 years ago, I won't hold that sin against you.""",「……對於你在 19 年前的那一天，殺害陌生嬰孩一事，我不問罪。」,「……对于你在 19 年前的那一天，杀害陌生婴孩一事，我不问罪。」,"""......Though you murdered a baby you didn't know on that day 19 years ago, I won't hold that sin against you.""","""... Anche se tu hai assassinato un neonato che non conoscevi quel giorno di 19 anni fa, io non imputo quella colpa a te.""","""......Though you murdered a baby you didn't know on that day 19 years ago, I won't hold that sin against you.""","""......Though you murdered a baby you didn't know on that day 19 years ago, I won't hold that sin against you."""
Ushiromiya Natsuhi,"What are... you ... talking about...?"" ","""Wh‐.........what are you...t‐talking about......?""",".........what are... you... talking about......?""",「なッ、………何の、…は、…話ですか……ッ。」,「なッ、………何の、…は、…話ですか……ッ」,"""О......... о чём... ты... говоришь?..""","""S‐.........Sobre o que você...e‐está falando......?""","""Wh‐.........what are you...t‐talking about......?""",「你、………你在，…說、…說什麼呢……？」,「你、………你在，…说、…说什么呢……？」,"""Wh‐.........what are you...t‐talking about......?""","""Di che... cosa... stai... parlando...?""","""Wh‐.........what are you...t‐talking about......?""","""Wh‐.........what are you...t‐talking about......?"""
,"Beato had chosen Natsuhi as her sacrifice. She was ""Battler's"" enemy. ","Beato had chosen Natsuhi as her sacrifice.{n}It was because of what Natsuhi had done to ""Battler"".",Beato had chosen Natsuhi as her sacrifice. She was 'Battler's' enemy.,ベアトは生贄に、夏妃を選んだ。それは、“戦人”の仇だからだ。,ベアトは生贄に、夏妃を選んだ。{n}それは、“戦人”の仇だからだ。,Беато выбрала своей жертвой Нацухи.{n}Нацухи была врагом 'Баттлера'.,"Beato escolheu Natsuhi para ser seu sacrifício.{n}Por causa do que Natsuhi fez com ""Battler"".","Beato had chosen Natsuhi as her sacrifice.{n}It was because of what Natsuhi had done to ""Battler"".",貝阿朵把夏妃，選為了活祭。{n}這是因為，她是“戰人”的仇人。,贝阿朵把夏妃，选为了活祭。{n}这是因为，她是“战人”的仇人。,"Beato had chosen Natsuhi as her sacrifice.{n}It was because of what Natsuhi had done to ""Battler"".",Beato aveva scelto Natsuhi come suo sacrificio. Lei era la nemica ‘di Battler’.,"Beato had chosen Natsuhi as her sacrifice.{n}It was because of what Natsuhi had done to ""Battler"".","Beato had chosen Natsuhi as her sacrifice.{n}It was because of what Natsuhi had done to ""Battler""."
,Beato didn't know much about the details of Battler's birth. ,Beato didn't know much about the details of Battler's birth., Beato didn't understand much about the details of Battler's birth.,戦人自身の出生について、ベアトもよく知らない。,戦人自身の出生について、ベアトもよく知らない。,Беато не знала многого о деталях его рождения.,Beato não sabia muito sobre os detalhes do nascimento de Battler.,Beato didn't know much about the details of Battler's birth.,關於戰人本人的出生，貝阿朵也是並不怎麼清楚。,关于战人本人的出生，贝阿朵也是并不怎么清楚。,Beato didn't know much about the details of Battler's birth.,Beato non aveva capito molto dei dettagli sulla nascita di Battler.,Beato didn't know much about the details of Battler's birth.,Beato didn't know much about the details of Battler's birth.
,"......However, she knew about the Fragment from the previous game, and knew there was a chance that Battler was the baby that Natsuhi had pushed off a cliff 19 years ago. ",".........However, after discovering the fragment of the previous game, she had learned that there was a chance that Battler was the baby that Natsuhi had pushed off a cliff 19 years ago.",".........However, she knew the Fragment of the previous game, and knew there was a chance that Battler was the baby that Natsuhi had pushed off a cliff 19 years ago.",………しかし、前回のゲームのカケラを知り、戦人が本当に、１９年前に夏妃に崖下へ落とされた赤ん坊の可能性があるかもしれないことを知った。,………しかし、前回のゲームのカケラを知り、戦人が本当に、１９年前に夏妃に崖下へ落とされた赤ん坊の可能性があるかもしれないことを知った。,".........Но по фрагменту предыдущей игры она знала, что это Баттлер мог быть тем ребёнком, которого Нацухи 19 лет назад сбросила с обрыва.",".........Porém, após encontrar os Fragmentos dos jogos anteriores, ela descobriu que existia uma possibilidade de Battler ser o bebê que Natsuhi empurrou da falésia, 19 anos atrás.",".........However, after discovering the fragment of the previous game, she had learned that there was a chance that Battler was the baby that Natsuhi had pushed off a cliff 19 years ago.",………不過，通過獲知上盤遊戲之碎片，貝阿朵知道了，戰人其實有可能是 19 年前被夏妃推下懸崖的嬰孩也說不定。,………不过，通过获知上盘游戏之碎片，贝阿朵知道了，战人其实有可能是 19 年前被夏妃推下悬崖的婴孩也说不定。,".........However, after discovering the fragment of the previous game, she had learned that there was a chance that Battler was the baby that Natsuhi had pushed off a cliff 19 years ago.","... Tuttavia, lei conosceva il Frammento del gioco precedente, e sapeva che c'era la possibilità che Battler, fosse il bambino che Natsuhi aveva spinto giù da quella scogliera, 19 anni fa.",".........However, after discovering the fragment of the previous game, she had learned that there was a chance that Battler was the baby that Natsuhi had pushed off a cliff 19 years ago.",".........However, after discovering the fragment of the previous game, she had learned that there was a chance that Battler was the baby that Natsuhi had pushed off a cliff 19 years ago."
,"Battler had used this blue wedge to protect Natsuhi from certain false charges, ...but if you took it as a confession by Battler himself, then from Beato's position, Natsuhi was an enemy who probably forced Battler to live a painful life. ","Although that was just a blue wedge that Battler had used to protect Natsuhi from being framed, ......Beato thought it might have been a confession from Battler himself, and if that was the case, to her, Natsuhi was an enemy who probably forced Battler to live a painful life."," Battler had used his blue wedge to protect Natsuhi from certain false charges, ......but since that might have been related to Battler's own confession, Beato still viewed Natsuhi as an enemy who might have forced Battler to live a painful life.",夏妃を冤罪から庇うための、戦人の青き楔ではあるが、……それが戦人自身の告白であると考えるなら、ベアトにとって夏妃は、戦人に辛い人生を強いたであろう仇なのだ。,夏妃を冤罪から庇うための、戦人の青き楔ではあるが、……それが戦人自身の告白であると考えるなら、ベアトにとって夏妃は、戦人に辛い人生を強いたであろう仇なのだ。,"Баттлер тем синим клином защитил Нацухи от ложных обвинений...... но, поскольку это могло быть связано с его признанием, Беато по‐прежнему видела в Нацухи врага, возможно, вынудившего его прожить мучительную жизнь.","Embora tenha sido apenas uma cunha azul que Battler usou para proteger Natsuhi de ser enquadrada, ......Beato pensou que poderia ser uma confissão de Battler, e se fosse esse o caso, para ela, Natsuhi era um inimigo que provavelmente forçou Battler a viver uma vida angustiante.","Although that was just a blue wedge that Battler had used to protect Natsuhi from being framed, ......Beato thought it might have been a confession from Battler himself, and if that was the case, to her, Natsuhi was an enemy who probably forced Battler to live a painful life.",雖然那是為庇護夏妃免受冤枉的，戰人的藍楔，……但按此乃戰人本人的告白來想的話，對貝阿朵來說，夏妃就即是把苦澀人生強加給戰人的仇人。,虽然那是为庇护夏妃免受冤枉的，战人的蓝楔，……但按此乃战人本人的告白来想的话，对贝阿朵来说，夏妃就即是把苦涩人生强加给战人的仇人。,"Although that was just a blue wedge that Battler had used to protect Natsuhi from being framed, ......Beato thought it might have been a confession from Battler himself, and if that was the case, to her, Natsuhi was an enemy who probably forced Battler to live a painful life.","Battler aveva usato la sua lancia blu per proteggere Natsuhi da accuse certamente false... ma dato che poteva essere collegata alla confessione di Battler, Beato vedeva ancora Natsuhi come una nemica che poteva aver obbligato Battler a vivere una vita dolorosa.","Although that was just a blue wedge that Battler had used to protect Natsuhi from being framed, ......Beato thought it might have been a confession from Battler himself, and if that was the case, to her, Natsuhi was an enemy who probably forced Battler to live a painful life.","Although that was just a blue wedge that Battler had used to protect Natsuhi from being framed, ......Beato thought it might have been a confession from Battler himself, and if that was the case, to her, Natsuhi was an enemy who probably forced Battler to live a painful life."
{f:5:Beatrice},"""You killed that baby, who lacked your husband's blood, for the sake of your love for your husband. So, also for the sake of love, I will not hold it against you."" ","""It was out of love for your husband that you killed that baby who lacked his blood, and it's out of love that I won't hold it against you.""","""You killed that baby, who lacked your husband's blood, for the sake of your love for your husband, so, also for the sake of love, I will not hold it against you.""",「夫への愛ゆえに、夫の血を引かぬ赤子を殺した罪を、私は愛ゆえに問いません。」,「夫への愛ゆえに、夫の血を引かぬ赤子を殺した罪を、私は愛ゆえに問いません」,"""Ты убила ребёнка, не связанного по крови с твоим мужем, ради любви к нему, и ради любви я не стану тебя винить.""","""Pelo bem do amor que sente por seu marido, você matou aquele bebê que não compartilhava de seu sangue e, pelo bem do meu amor, eu não nutro ódio por você.""","""It was out of love for your husband that you killed that baby who lacked his blood, and it's out of love that I won't hold it against you.""",「你出於對丈夫的愛，而殺害沒流著丈夫的血的嬰孩的罪孽，我因出於愛不對你問罪。」,「你出于对丈夫的爱，而杀害没流着丈夫的血的婴孩的罪孽，我因出于爱不对你问罪。」,"""It was out of love for your husband that you killed that baby who lacked his blood, and it's out of love that I won't hold it against you.""","""Tu hai ucciso quel bambino, che non aveva il sangue di tuo marito, per il tuo amore verso di lui, così, sempre per l'amore, io non ti incolpo.""","""It was out of love for your husband that you killed that baby who lacked his blood, and it's out of love that I won't hold it against you.""","""It was out of love for your husband that you killed that baby who lacked his blood, and it's out of love that I won't hold it against you."""
Ushiromiya Natsuhi,"""I don't...have a clue what you're talking about!! Get out!! This is my room!!"" ","""I don't......have a clue what you're talking about!! Get out!! This is my room!!""","""I don't......have a clue what you're talking about!! Get out!! This is my room!!""",「何の話か、……わかりませんッ！！　出て行ってッ！！　ここは私の部屋です！！」,「何の話か、……わかりませんッ！！　出て行ってッ！！　ここは私の部屋です！！」,"""Я...... понятия не имею, о чём ты! Уходи! Это моя комната!!!""","""Eu não......faço ideia do que está falando!! Saia daqui!! Este é o meu quarto!!""","""I don't......have a clue what you're talking about!! Get out!! This is my room!!""",「不知道，……你在說什麼！！出去！！這裡是我的房間！！」,「不知道，……你在说什么！！出去！！这里是我的房间！！」,"""I don't......have a clue what you're talking about!! Get out!! This is my room!!""","""Io non... ho la più pallida idea di cosa tu stia parlando!! Esci fuori!! Questa è la mia stanza!!""","""I don't......have a clue what you're talking about!! Get out!! This is my room!!""","""I don't......have a clue what you're talking about!! Get out!! This is my room!!"""
{f:5:Beatrice},"""Therefore, ...please do not hold it against me when I kill you for the sake of my love."" ","""Therefore, ......when I kill you for the sake of my love, please don't hold that against me either.""","""Therefore, ......please do not hold it against me when I kill you for the sake of my love.""",「ならば。……私の愛ゆえに、あなたを殺すこともまた、問わないで下さい。」,「ならば。……私の愛ゆえに、あなたを殺すこともまた、問わないで下さい」,"""Поэтому...... не держи на меня зла, когда я убью тебя ради своей любви.""","""Portanto, ......quando eu a matar pelo bem do meu amor, eu peço que também não nutra ódio por mim.""","""Therefore, ......when I kill you for the sake of my love, please don't hold that against me either.""",「那麼。……我出於愛將你殺死，也請不要對我問罪。」,「那么。……我出于爱将你杀死，也请不要对我问罪。」,"""Therefore, ......when I kill you for the sake of my love, please don't hold that against me either.""","""Pertanto... per favore non dare la colpa a me quando ti uccido per il mio amore.""","""Therefore, ......when I kill you for the sake of my love, please don't hold that against me either.""","""Therefore, ......when I kill you for the sake of my love, please don't hold that against me either."""
,Beato slowly stuck out her arms...and made as if to grab something in empty space. ,"Beato slowly stuck out her arms......and with both hands, she squeezed the air in front of her.",Beato slowly stuck out her arms......and made as if to grab something in empty space.,ベアトはゆっくりと両腕を突き出し、……何もない虚空を、両手で絞るような仕草をする。,ベアトはゆっくりと両腕を突き出し、……何もない虚空を、両手で絞るような仕草をする。,Беато медленно протянула руки...... и словно схватила что‐то в пустом пространстве.,"Beato lentamente esticou seus braços......e com ambas as mãos, ela espremeu o ar à sua frente.","Beato slowly stuck out her arms......and with both hands, she squeezed the air in front of her.",貝阿朵慢慢伸出雙臂，……雙手朝什麼都沒有的虛空，做出了掐人的動作。,贝阿朵慢慢伸出双臂，……双手朝什么都没有的虚空，做出了掐人的动作。,"Beato slowly stuck out her arms......and with both hands, she squeezed the air in front of her.",Beato lentamente tese le sue braccia... e fece come per afferrare qualcosa nello spazio vuoto.,"Beato slowly stuck out her arms......and with both hands, she squeezed the air in front of her.","Beato slowly stuck out her arms......and with both hands, she squeezed the air in front of her."
,...That grab...bound itself around Natsuhi's neck. ,......That squeeze......tightened around Natsuhi's throat.,......That grab......bound itself around Natsuhi's neck.,……その、絞りは、……夏妃の首を、絞り上げる。,……その、絞りは、……夏妃の首を、絞り上げる。,......Эта хватка...... обвилась вокруг шеи Нацухи.,......Aquela espremida......apertou o pescoço de Natsuhi.,......That squeeze......tightened around Natsuhi's throat.,……她的這一掐，……掐住了夏妃的脖子。,……她的这一掐，……掐住了夏妃的脖子。,......That squeeze......tightened around Natsuhi's throat.,... Quella stretta... si fissò attorno al collo di Natsuhi.,......That squeeze......tightened around Natsuhi's throat.,......That squeeze......tightened around Natsuhi's throat.
Ushiromiya Natsuhi,"""Ggh... ...ah... ...eh......"" ","""Ggh.........ah.........eh.........""","""Ggh.........ah.........eh.........""",「ぐ、……ぁ、……ぇ………ッッ、」,「ぐ、……ぁ、……ぇ………ッッ、」,"""Гх......... а... ......э.........""","""Ggh.........ah.........eh.........""","""Ggh.........ah.........eh.........""",「咕………啊………哎………呃呃……」,「咕………啊………哎………呃呃……」,"""Ggh.........ah.........eh.........""","""Ggh... ah... eh...""","""Ggh.........ah.........eh.........""","""Ggh.........ah.........eh........."""
,"Natsuhi's heels lifted up, and a faint, purple shape appeared around her neck... ","Natsuhi's heels lifted off the ground, and a faint, purple hand shape appeared around her throat...","Natsuhi's heels lifted up, and a faint, purple shape appeared around her neck...",夏妃の踵が浮き、首元には紫の手形のようなものが薄っすらと浮かび上がる…。,夏妃の踵が浮き、首元には紫の手形のようなものが薄っすらと浮かび上がる…。,"Нацухи приподнялась на каблуках, и на её шее появились слабые пурпурные очертания...","Os calcanhares de Natsuhi deixaram o chão, e a forma de uma tênue mão púrpura apareceu ao redor de sua garganta...","Natsuhi's heels lifted off the ground, and a faint, purple hand shape appeared around her throat...",夏妃腳後跟離地，脖子上淡淡浮現了恰似紫色手印之物…。,夏妃脚后跟离地，脖子上淡淡浮现了恰似紫色手印之物…。,"Natsuhi's heels lifted off the ground, and a faint, purple hand shape appeared around her throat...",I talloni di Natsuhi si sollevarono e una debole sagoma violacea apparve attorno al suo collo...,"Natsuhi's heels lifted off the ground, and a faint, purple hand shape appeared around her throat...","Natsuhi's heels lifted off the ground, and a faint, purple hand shape appeared around her throat..."
,"Natsuhi frantically scratched at her neck, trying to stop whatever was strangling her, but there was nothing there. ","Natsuhi frantically scratched at her throat, trying to stop whatever was strangling her, but there was nothing there."," Natsuhi frantically scratched at her neck, trying to stop whatever was strangling her, but there was nothing there.",夏妃は懸命に、自分の首を絞り上げる何かに抗おうと、自らの首を掻くのだが、そこには何もない。,夏妃は懸命に、自分の首を絞り上げる何かに抗おうと、自らの首を掻くのだが、そこには何もない。,"Она неистово зачесала шею, пытаясь остановить нечто, что её душило, но там ничего не было.","Natsuhi freneticamente tentou arranhar sua garganta, tentando impedir seja lá o que estava a estrangulando, mas não havia nada ali.","Natsuhi frantically scratched at her throat, trying to stop whatever was strangling her, but there was nothing there.",夏妃拚命地想要反抗掐住自己脖子往上提的不知何物，用手搔抓自己的脖子，但是那裡什麼都沒有。,夏妃拼命地想要反抗掐住自己脖子往上提的不知何物，用手搔抓自己的脖子，但是那里什么都没有。,"Natsuhi frantically scratched at her throat, trying to stop whatever was strangling her, but there was nothing there.","Natsuhi freneticamente graffiò il suo collo, provando a fermare ciò che la stava strangolando, ma lì non c'era niente.","Natsuhi frantically scratched at her throat, trying to stop whatever was strangling her, but there was nothing there.","Natsuhi frantically scratched at her throat, trying to stop whatever was strangling her, but there was nothing there."
,"...So, to an outsider, it just looked as though Natsuhi was standing on her toes in anguish, scratching at her own neck. ","......So, to an outsider, it just looked as though Natsuhi was standing on her toes in anguish, scratching at her own throat.","......So, to an outsider, it just looked as though Natsuhi was standing on her toes in anguish, scratching at her own neck.",……だから傍目には、苦悶の夏妃が爪先立ちで、自らの首を掻き毟っているようにしか見えなかった。,……だから傍目には、苦悶の夏妃が爪先立ちで、自らの首を掻き毟っているようにしか見えなかった。,"......Постороннему показалось бы, что Нацухи в муках стоит на цыпочках, почёсывая шею.","......Por isso, para um observador externo, simplesmente pareceu que Natsuhi estava na ponta dos pés, angustiada, arranhando a própria garganta.","......So, to an outsider, it just looked as though Natsuhi was standing on her toes in anguish, scratching at her own throat.",……所以從旁來看只能將此看成是，頗顯痛苦的夏妃踮起腳尖，在自己搔抓自己的脖子。,……所以从旁来看只能将此看成是，颇显痛苦的夏妃踮起脚尖，在自己搔抓自己的脖子。,"......So, to an outsider, it just looked as though Natsuhi was standing on her toes in anguish, scratching at her own throat.","... Perciò, ad uno che veniva da fuori, sarebbe sembrato come se Natsuhi stesse in piedi sulla punta dei piedi in agonia, graffiando il proprio collo.","......So, to an outsider, it just looked as though Natsuhi was standing on her toes in anguish, scratching at her own throat.","......So, to an outsider, it just looked as though Natsuhi was standing on her toes in anguish, scratching at her own throat."
