Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
{f:5:Beatrice},"""Too baaad, wiiiitches...don't reforrrm{p:0:☆}""","""Too bad, witches never refooorm{p:0:☆} ","Too bad, witches don't refo-rm☆ ",残念でしたァ、魔女はァ、改心なんてしませェん☆,「残念でしたァ、魔女はァ、改心なんてしませェん☆」,"""Какая жалость, ведьмы ничуть не измени‐лись{p:0:☆}""","""É uma penaaa, bruxaaaaas...não se converteeeeem{p:0:☆}""",「好遗憾～，魔女呀，才不会改过自新☆」,「好遺憾～，魔女呀，才不會改過自新☆」,"È un vero peccato, le streghe non si ravvedono{p:0:☆}","""Too baaad, wiiiitches...don't reforrrm{p:0:☆}""","""Qué mal, las brujas no se refoooorman{p:0:☆}.""","""ﻳﺎ ﻟﻸﺳﻔﻔﻒ، ﻓﺎﻟﺴﺎﺣﺮﺍﺍﺍﺕ ﻻ ﻳَﺘﺒﻦَ ﺃﺑﺪًﺍﺍﺍ{p:0:☆}""","""Too baaad, wiiiitches...don't reforrrm{p:0:☆}""","""Too baaad, wiiiitches...don't reforrrm{p:0:☆}""","""Too baaad, wiiiitches...don't reforrrm{p:0:☆}"""
{f:5:Beatrice},"""Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! You take care of the signature, Master! This uninvited guest is my prey!!""","Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! You take care of the signature, Teacher! This uninvited guest is my prey!!"" ","Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! You take care of the signature, Teacher! This uninvited guest is my prey!!""",ひゃあっはっはっはっはぁああぁあああああああ！！！　サインを頼むぜお師匠様！　飛び入り客は妾の獲物よッ！！」,「ひゃあっはっはっはっはぁああぁあああああああ！！！　サインを頼むぜお師匠様！　飛び入り客は妾の獲物よッ！！」,"""Хья‐а‐ха‐ха‐ха‐ха‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!! Позаботьтесь о его подписи, наставница! Эта незваная гостья — моя добыча!!!""","""Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! Você cuida da assinatura, professora! Essa convidada indesejada é minha presa!!""",「吓啊哈哈哈哈———————————！！！签名就拜托师傅大人了！私闯之客是妾身的猎物！！」,「嚇啊哈哈哈哈———————————！！！簽名就拜託師傅大人了！私闖之客是妾身的獵物！！」,"Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! Lei si occupi della firma, Maestra! Questa ospite non invitata è la mia preda!!""","""Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! You take care of the signature, Master! This uninvited guest is my prey!!""","""¡¡¡Jyaajajajajaaaaaaaaaaaaaaahh!!! ¡Encárgate de esa firma, maestra! ¡¡Esta huésped sin invitación es mi presa!!""","""ﻫﻴﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍ!!! ﺳﺄﺩﻉ ﻟﻚِ ﻣﻬﻤﺔ ﺍﻟﺘﻮﻗﻴﻊ ﻳﺎ ﻣﻌﻠﻤﺘﻲ! ﺃﻣﺎ ﺗﻠﻚ ﺍﻟﺘﻲ ﺍﻗﺘﺤﻤﺖ ﺍﻟﺤﻔﻞ ﻓﻬﻲ ﻓﺮﻳﺴﺘﻲ!!""","""Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! You take care of the signature, Master! This uninvited guest is my prey!!""","""Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! You take care of the signature, Master! This uninvited guest is my prey!!""","""Hyaahhahhahhahhaaaaaaaaaaaaaaahh!!! You take care of the signature, Master! This uninvited guest is my prey!!"""
{f:5:Virgilia},"""Come, you can no longer refuse to sign. ......Now, come on. Sign it and offer your body, your mind, and your soul...!!""","""Come, you can no longer refuse to sign. ...Come on, look. Sign it and offer your body, your mind, and your soul...!!"" ","""Come, you can no longer refuse to sign. ......Come on, look. Sign it and offer your body, your mind, and your soul...!!""",「さぁ、あなたはもう、このサインを拒めませんよ。……さぁ、ほら。サインをして、身も心も魂も、奉げてしまいなさい…！！」,「さぁ、あなたはもう、このサインを拒めませんよ。……さぁ、ほら。サインをして、身も心も魂も、奉げてしまいなさい…！！」,"""Давай, ты больше не можешь отказать в подписи. ......Ну же, гляди. Подпиши его и отдай своё тело, свой разум, и свою душу!..""","""Vamos, você não pode mais se recusar a assinar. ......Agora, vamos. Assine e ofereça seu corpo, sua mente e sua alma...!!""",「来，您已无法拒绝签字了哟。……来，快点。签上名，献上身心与灵魂…！！」,「來，您已無法拒絕簽字了喲。……來，快點。簽上名，獻上身心與靈魂…！！」,"""Vieni, non puoi più rifiutare di firmare. ... Dai, guarda. Firma e offri il tuo corpo, la tua mente, e la tua anima...!!""","""Come, you can no longer refuse to sign. ......Now, come on. Sign it and offer your body, your mind, and your soul...!!""","""Vamos, ya no puedes negarte a firmar... Vamos, firma. ¡¡Fírmalo y ofrece tu cuerpo, tu mente y tu alma!!...""","""ﻭﺃﻧﺖ... ﻟﻢ ﻳﻌُﺪ ﻓﻲ ﻭﺳﻌﻚ ﺍﻟﺮﻓﺾ ﺑﻌﺪ ﺍﻵﻥ. ......ﻫﻴّﺎ. ﻭﻗّﻊ ﺍﻻﻋﺘﺮﺍﻑ، ﻭﻗﺪّﻡ ﺟﺴﺪﻙ ﻭﺭﻭﺣﻚ...!!""","""Come, you can no longer refuse to sign. ......Now, come on. Sign it and offer your body, your mind, and your soul...!!""","""Come, you can no longer refuse to sign. ......Now, come on. Sign it and offer your body, your mind, and your soul...!!""","""Come, you can no longer refuse to sign. ......Now, come on. Sign it and offer your body, your mind, and your soul...!!"""
,"When {f:5:Virgilia} lifted her chin as a signal, the goat monsters, with an even more vise‐like power, forced my arm to approach the parchment......!","When {f:5:Virgilia} lifted her chin as a signal, the goat monsters, with an even more vise-like power, forced my arm to approach the parchment...! ","When Virgilia lifted her chin as a signal, the goat monsters, with an even more vise-like power, forced my arm to approach the parchment......! ",ワルギリアが顎を上げて合図すると、山羊のバケモノがさらに万力のような力で、俺の腕を無理やり羊皮紙に近付けようとする……！,ワルギリアが顎を上げて合図すると、山羊のバケモノがさらに万力のような力で、俺の腕を無理やり羊皮紙に近付けようとする……！,"Стоило {f:5:Вергилии} подать сигнал, слегка подняв подбородок, как козлоголовые монстры ещё сильнее схватили меня, заставляя мою руку тянуться к пергаменту!..","Quando {f:5:Virgilia} levantou seu queixo como um sinal, o monstro com cabeça de cabra, como o poder de um torno, forçou meu braço a se aproximar do pergaminho......!",在瓦尔基莉亚抬了下下巴示意后，山羊怪就以铁钳般的巨力，硬是把我的手拉向了羊皮纸……！,在瓦爾基莉亞抬了下下巴示意後，山羊怪就以鐵鉗般的巨力，硬是把我的手拉向了羊皮紙……！,"Quando Virgilia sollevò il mento come segnale, i mostri caprini, con forza ancora maggiore di una morsa, costrinsero il mio braccio ad avvicinarsi alla pergamena...!","When {f:5:Virgilia} lifted her chin as a signal, the goat monsters, with an even more vise‐like power, forced my arm to approach the parchment......!","¡Cuando {f:5:Virgilia} levantó su mentón como señal, los monstruos cabra, con una fuerza aún más extraordinaria, forzaron mi brazo a acercarse al pergamino!...",ﻋﻨﺪﻣﺎ ﺭﻓﻌﺖ {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ} ﺫﻗﻨﻬﺎ ﻛﺈﺷﺎﺭﺓ، ﺍﻧﺪﻓﻌﺖ ﻭﺣﻮﺵ ﺍﻟﻤﺎﻋﺰ ﺑﻘﻮﺓ ﺃﺷﺒﻪ ﺑﻜﻤﺎﺷﺔ، ﻣﺠﺒﺮﻳﻦ ﺫﺭﺍﻋﻲ ﻋﻠﻰ ﺍﻻﻗﺘﺮﺍﺏ ﻣﻦ ﺍﻟﻌﻘﺪ......!,"When {f:5:Virgilia} lifted her chin as a signal, the goat monsters, with an even more vise‐like power, forced my arm to approach the parchment......!","When {f:5:Virgilia} lifted her chin as a signal, the goat monsters, with an even more vise‐like power, forced my arm to approach the parchment......!","When {f:5:Virgilia} lifted her chin as a signal, the goat monsters, with an even more vise‐like power, forced my arm to approach the parchment......!"
,"Owowowow... These guys are trying to make me sign, even if it breaks my arm......","Owowowow, ...these guys are trying to make me sign, even if it breaks my arm... ","Owowowow..., these guys are trying to make me sign, even if it breaks my arm......",痛ててて…、こいつら、俺の腕をへし折ってでも、無理やりサインさせる気だ……。,痛ててて…、こいつら、俺の腕をへし折ってでも、無理やりサインさせる気だ……。,"Ой‐ой‐ой‐ой... эти ребята собираются вынудить меня поставить подпись, даже если сломают мне руку...","Aiaiai... Ele está tentando me fazer a assinar, mesmo que isso quebre o meu braço......",痛痛痛痛…，这帮家伙，打算即便弄折我的手臂，也要硬让我签上名……。,痛痛痛痛…，這幫傢伙，打算即便弄折我的手臂，也要硬讓我簽上名……。,"Owowowow... questi qui stanno provando a farmi firmare, anche a costo di rompermi il braccio...","Owowowow... These guys are trying to make me sign, even if it breaks my arm......","Owowowow... estos tipos van a intentar hacerme firmar, incluso si tienen que romperme el brazo para lograrlo...",ﺃﻭﺍﻭﺍﻭﺍﻭ... ﻫﺆﻻﺀ ﻳﺤﺎﻭﻟﻮﻥ ﺇﺟﺒﺎﺭﻱ ﻋﻠﻰ ﺍﻟﺘﻮﻗﻴﻊ ﺑﺎﻟﻘﻮﺓ ﺣﺘﻰ ﻟﻮ ﻛُﺴِﺮﺕ ﺫﺭﺍﻋﻲ......,"Owowowow... These guys are trying to make me sign, even if it breaks my arm......","Owowowow... These guys are trying to make me sign, even if it breaks my arm......","Owowowow... These guys are trying to make me sign, even if it breaks my arm......"
,"At that moment, a bright red light burst open with me at the center, knocking the witches and the goat monsters away.","Then, a bright red light burst open with me at the center, knocking the witches and the goat monsters away. "," At that time, a bright red light burst open with me at the center, knocking the witches and the goat monsters away.",その時、真っ赤な光が俺を中心に弾けて、魔女たちと山羊のバケモノを弾き飛ばす。,その時、真っ赤な光が俺を中心に弾けて、魔女たちと山羊のバケモノを弾き飛ばす。,"И в этот момент ярко‐красный свет засветился со мной в его центре, разбросав в стороны ведьм и козлоголовых монстров.","Naquele momento, uma brilhante luz vermelha se abriu, comigo ao centro, mandando as bruxas e cabras para longe.",正在此时，一道红光以我为中心展开，弹飞了魔女与山羊怪。,正在此時，一道紅光以我為中心展開，彈飛了魔女與山羊怪。,"In quel momento, una luce di un rosso acceso esplose con me al centro, spazzando via le streghe e i caproni.","At that moment, a bright red light burst open with me at the center, knocking the witches and the goat monsters away.","En ese mismo momento, una brillante luz roja surgió conmigo en el centro, derribando a los monstruos cabra y a las brujas.",ﻓﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺔ، ﺇﻧﻔﺠﺮ ﺿﻮﺀٌ ﺃﺣﻤﺮٌ ﻓﻲ ﺍﻟﻤﻨﺘﺼﻒ ﺑﺎﻟﻘﺮﺏ ﻣﻨﻲ، ﺣﻴﺚ ﻗﺬﻑ ﺑﺎﻟﺴﺎﺣﺮﺓ ﻭﻭﺣﻮﺵ ﺍﻟﻤﺎﻋﺰ ﺑﻌﻴﺪًﺍ.,"At that moment, a bright red light burst open with me at the center, knocking the witches and the goat monsters away.","At that moment, a bright red light burst open with me at the center, knocking the witches and the goat monsters away.","At that moment, a bright red light burst open with me at the center, knocking the witches and the goat monsters away."
,Did that woman save me......?!{n}B‐but who in the world is that? I don't have a clue!,Did that girl save me...?! B-But who in the world is that? I don't have a clue! ," Did that girl save me......?! B, but who in the world is that? I don't have a clue!",あの女が、俺を助けたのか……？！　し、しかし一体誰なんだ、心当たりがない！,あの女が、俺を助けたのか……？！{n}し、しかし一体誰なんだ、心当たりがない！,Эта девушка спасала меня?{n}Н‐но кто она такая? Я даже понятия не имел!,Aquela mulher me salvou......?!{n}M‐Mas quem é ela? Eu não faço ideia!,是那个女人，救了我吗……？！{n}可、可是，她是谁呢，完全没个头绪！,是那個女人，救了我嗎……？！{n}可、可是，她是誰呢，完全沒個頭緒！,Quella ragazza mi ha salvato...?! M-Ma chi diavolo è? Non ne ho la più pallida idea!,Did that woman save me......?!{n}B‐but who in the world is that? I don't have a clue!,¡¿Esa chica me salvó?!...{n}Pe-Pero... ¿quién es ella? ¡No tengo idea!,ﻫﻞ ﺃﻧﻘﺬﺗﻨﻲ ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ......?!{n}ﻟﻜﻦ... ﻣﻦ ﻫﻲ ﺑﺤﻖ ﺍﻟﺴﻤﺎﺀ؟ ﻻ ﺃﺫﻛﺮ ﺃﻧﻨﻲ ﺭﺃﻳﺘﻬﺎ ﻣﻦ ﻗﺒﻞ!,Did that woman save me......?!{n}B‐but who in the world is that? I don't have a clue!,Did that woman save me......?!{n}B‐but who in the world is that? I don't have a clue!,Did that woman save me......?!{n}B‐but who in the world is that? I don't have a clue!
,"""How long do you plan to keep playing in a place like this...? Enough already. I'm jealous of you.""","""How long do you plan to keep playing in a place like this...? Give it a rest. I'm jealous of you."" ","""How long do you plan to keep playing in a place like this...? Give it a rest. I'm jealous of you.""",「こんなところで、いつまで遊んでいるつもりなの…？　いい加減にして。あなたが羨ましいわ、私は。」,「こんなところで、いつまで遊んでいるつもりなの…？　いい加減にして。あなたが羨ましいわ、私は」,"""И долго ты ещё планируешь дурачиться в этом месте?.. Завязывай уже. Я тебе завидую.""","""Quanto tempo você pretende ficar em um lugar como esse...? Chega disso.{n}Eu estou com ciúmes de você.""",「你打算在这种地方玩到什么时候…？像样点儿啊。我呀，好羡慕你呢。」,「你打算在這種地方玩到什麼時候…？像樣點兒啊。我呀，好羨慕你呢。」,"""Per quanto ancora hai intenzione di continuare a giocare in un posto del genere...? Falla finita. Sono invidiosa.""","""How long do you plan to keep playing in a place like this...? Enough already. I'm jealous of you.""","""¿Por cuánto tiempo pretendes seguir jugando en este lugar?... Ya basta. Empiezo hasta a sentir envidia.""","""ﺇﻟﻰ ﻣﺘﻰ ﺗﻨﻮﻱ ﺍﻟﺘﻘﺎﻋﺲ ﻭﺍﻟﻠﻌﺐ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ...؟ ﻫﺬﺍ ﻳﻜﻔﻲ. ﺇﻧّﻲ ﺃﻏﺎﺭ ﻣﻨﻚ.""","""How long do you plan to keep playing in a place like this...? Enough already. I'm jealous of you.""","""How long do you plan to keep playing in a place like this...? Enough already. I'm jealous of you.""","""How long do you plan to keep playing in a place like this...? Enough already. I'm jealous of you."""
Ushiromiya Battler,"""............I, I'm glad you saved me, but that's a pretty cruel way to say it. ...Sorry, but who are you...?""","""......I-I'm glad you saved me, but that's a pretty cruel way to say it. ...Sorry, but who are you...?"" ","""............I'm glad you saved me, but that's a pretty cruel way to say it. ...Sorry, but who are you...?""",「…………た、助けてもらって何だが、酷ぇ言われ様だぜ。…すまねぇがあんた、どちらさんだ…？」,「…………た、助けてもらって何だが、酷ぇ言われ様だぜ。…すまねぇがあんた、どちらさんだ…？」,"""............Я рад, что ты спасла меня, но довольно жестоко говорить такое. ...Извини, но кто же ты?..""","""............E‐Eu estou feliz que me salvou, mas isso foi uma coisa bem cruel a se dizer. ...Desculpa, mas quem é você...?""",「…………虽、虽说是被你救了，但训得可真狠啊。…不好意思，你是哪位…？」,「…………雖、雖說是被你救了，但訓得可真狠啊。…不好意思，你是哪位…？」,"""... Sono felice che tu mi abbia salvato, ma questo è un modo piuttosto crudele per dirlo. ... Scusa, ma chi sei...?""","""............I, I'm glad you saved me, but that's a pretty cruel way to say it. ...Sorry, but who are you...?""","""... Gracias por salvarme, pero esa es una manera muy cruel de decírmelo... Lo siento, pero ¿quién eres tú?""","""............ﺷﻜﺮًﺍ ﻟﻚِ ﻋﻠﻰ ﺇﻧﻘﺎﺫﻱ، ﻟﻜﻦّ ﻛﻼﻣﻚ ﻗﺎﺱٍ ﻗﻠﻴﻼً. ...ﺍﻟﻤﻌﺬﺭﺓ، ﻟﻜﻦ ﻣﻦ ﺃﻧﺖِ...؟""","""............I, I'm glad you saved me, but that's a pretty cruel way to say it. ...Sorry, but who are you...?""","""............I, I'm glad you saved me, but that's a pretty cruel way to say it. ...Sorry, but who are you...?""","""............I, I'm glad you saved me, but that's a pretty cruel way to say it. ...Sorry, but who are you...?"""
,"""..................... ...............Witch of Rokkenjima!! It's time you gave him back!!""","""......... ......Witch of Rokkenjima!! Give him back!!"" ","""..............................Witch of Rokkenjima!! Give him back!!""",「…………………。……………六軒島の魔女ッ！！　彼は返してもらうわよ！！」,「…………………。……………六軒島の魔女ッ！！　彼は返してもらうわよ！！」,"""..............................Ведьма Роккенджимы! Верни его!""","""..................... ...............Bruxa de Rokkenjima!! Está na hora de me devolvê‐lo!!""",「…………………。……………六轩岛的魔女！！把他还给我！！」,「…………………。……………六軒島的魔女！！把他還給我！！」,"""... Strega di Rokkenjima!! Restituiscilo!!""","""..................... ...............Witch of Rokkenjima!! It's time you gave him back!!""","""... ¡¡Bruja de Rokkenjima!! ¡¡Devuélvelo!!""","""..................... ...............ﻳﺎ ﺳﺎﺣﺮﺓ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ!! ﺣﺎﻥ ﺍﻟﻮﻗﺖ ﻟﺘُﻌﻴﺪﻳﻪ!!""","""..................... ...............Witch of Rokkenjima!! It's time you gave him back!!""","""..................... ...............Witch of Rokkenjima!! It's time you gave him back!!""","""..................... ...............Witch of Rokkenjima!! It's time you gave him back!!"""
{f:5:Beatrice},"""Kuhhahahahahahahahah!! Who would do that, you fool!! Battler is my toy. My favorite toy, the best toy in the world...!!""","""Kuhhahahahahahahahah!! Who would do that, you fool?!! Battler is my toy. My most favorite toy in the world...!! ","""Kuhhahahahahahahahah!! Who would do that, you fool!! Battler is my toy. My most favorite toy in the world...!! ",「くっははははははははッ！！　誰が返すか愚か者ッ！！　戦人は妾の玩具だ。妾のお気に入りの、世界で一番の玩具だ…！！,「くっははははははははッ！！　誰が返すか愚か者ッ！！　戦人は妾の玩具だ。妾のお気に入りの、世界で一番の玩具だ…！！」,"""Кух‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐хах!!! Как же заберёшь его, ничтожная дура?! Баттлер — моя игрушка. Моя самая любимая игрушка в этом мире!..""","""Kuhhahahahahahahahah!! Quem faria isso, sua idiota!! O Battler é o meu brinquedo. Meu brinquedo favorito, o melhor brinquedo do mundo...!!""",「呵、哈哈哈哈哈哈哈哈！！谁会还啊，蠢货！！战人是妾身的玩具。是妾身喜爱的，全世界最棒的玩具…！！」,「呵、哈哈哈哈哈哈哈哈！！誰會還啊，蠢貨！！戰人是妾身的玩具。是妾身喜愛的，全世界最棒的玩具…！！」,"""Kuhhahahahahahahahah!! Chi lo farebbe, sciocca!! Battler è il mio giocattolo. {n}Il mio giocattolo preferito nell'intero mondo...!!","""Kuhhahahahahahahahah!! Who would do that, you fool!! Battler is my toy. My favorite toy, the best toy in the world...!!""","""¡¡Kujajajajajajajaja!! ¡¡¿Quién haría eso, estúpida?!! Battler es mi juguete. ¡¡Mi juguete favorito en todo el mundo!!...""","""ﻛﻴﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ!! ﻭﻟﻤﺎ ﻗﺪ ﺃﻓﻌﻞ ﻫﺬﺍ ﺃﻳﺘﻬﺎ ﺍﻟﺤﻤﻘﺎﺀ؟!! ﺑﺎﺗﻠﺮ ﻫﻮ ﻟﻌﺒﺘﻲ. ﻟﻌﺒﺘﻲ ﺍﻟﻤﻔﻀﻠﺔ ﻋﻠﻰ ﺍﻹﻃﻼﻕ...!!""","""Kuhhahahahahahahahah!! Who would do that, you fool!! Battler is my toy. My favorite toy, the best toy in the world...!!""","""Kuhhahahahahahahahah!! Who would do that, you fool!! Battler is my toy. My favorite toy, the best toy in the world...!!""","""Kuhhahahahahahahahah!! Who would do that, you fool!! Battler is my toy. My favorite toy, the best toy in the world...!!"""
{f:5:Beatrice},"""I won't get tired of him, I won't throw him away, I won't hand him over to anyone!! Even Battler is enjoying this to the fullest. Together with me, he is having so much fun playing. No matter who you are, I won't let you interfere...!!""","I won't get tired of him, I won't throw him away, and I won't hand him over to anyone!! Even Battler is enjoying this to the fullest. Together with me, he is having so much fun playing. No matter who you are, I won't let you get in the way...!!"" ","I won't get tired of him, I won't throw him away, and I won't hand him over to anyone!! Even Battler is enjoying this to the fullest. Together with me, he is having so much fun playing. No matter who you are, I won't let you become a hindrance...!!""",飽きぬぞ捨てぬぞ、誰にも渡さぬぞ！！　戦人とて、今を精一杯楽しんでおる。妾と一緒に、こんなにも楽しく遊んでおるのだ。そなたが何者であろうとも、それを邪魔立てはさせぬ…！！」,「飽きぬぞ捨てぬぞ、誰にも渡さぬぞ！！　戦人とて、今を精一杯楽しんでおる。妾と一緒に、こんなにも楽しく遊んでおるのだ。そなたが何者であろうとも、それを邪魔立てはさせぬ…！！」,"""С ним мне никогда не скучно, я не собираюсь бросать его, я никому не позволю его забрать!!! Даже Баттлера это вполне устраивает. Вместе со мной он развлекается на всю катушку. Не важно, кто ты такая, я не позволю тебе стать помехой!!!""","""Eu não me cansarei dele, não me livrarei dele, não deixarei ninguém tocar nele!! O próprio Battler está aproveitando isso ao máximo. Ele se diverte muito mais jogando comigo. Não importa quem é você, eu não vou deixar que interfira...!!""",「不会腻不会扔，不会交给任何人！！就连战人也在尽心尽力地享受此刻。与妾身一起，玩得如此开心。不管汝是何人，都不容捣乱…！！」,「不會膩不會扔，不會交給任何人！！就連戰人也在盡心盡力地享受此刻。與妾身一起，玩得如此開心。不管汝是何人，都不容搗亂…！！」,"Non mi stancherò di lui, non lo getterò via, e non lo darò a nessuno!! {n}Anche Battler si sta divertendo al massimo. Insieme a me, si sta divertendo così tanto a giocare. Non importa chi tu sia, non ti lascerò diventare un ostacolo...!!""","""I won't get tired of him, I won't throw him away, I won't hand him over to anyone!! Even Battler is enjoying this to the fullest. Together with me, he is having so much fun playing. No matter who you are, I won't let you interfere...!!""","""¡¡No me cansaré de él, no lo tiraré, no se lo daré a nadie!! Incluso Battler está disfrutando esto al máximo. Se divierte tanto jugando junto a mí. ¡¡No importa quién seas, no dejaré que interfieras!!...""","""ﻟﻦ ﺃﺳﺄﻡ ﻣﻨﻪ ﺃﺑﺪًﺍ، ﻭﻟﻦ ﺃﺗﺨﻠﻰ ﻋﻨﻪ ﺃﻭ ﺃﺳﻠّﻤﻪ ﻷﻱّ ﺃﺣﺪ!! ﺣﺘﻰ ﺑﺎﺗﻠﺮ ﺑﻨﻔﺴﻪ ﻓﻲ ﻏﺎﻳﺔ ﺍﻟﺴﻌﺎﺩﺓ . ﺇﻧﻪ ﻳﺴﺘﻤﺘﻊ ﺑﻮﻗﺘﻪ ﻣﻌﻲ. ﻻ ﻳﻬﻤﻨﻲ ﻣﻦ ﺗﻜﻮﻧﻴﻦ، ﻟﻜﻨّﻲ ﻟﻦ ﺃﺳﻤﺢ ﻟﻚِ ﺑﺎﻟﺘﺪﺧﻞ ﺑﻴﻨﻨﺎ...!!""","""I won't get tired of him, I won't throw him away, I won't hand him over to anyone!! Even Battler is enjoying this to the fullest. Together with me, he is having so much fun playing. No matter who you are, I won't let you interfere...!!""","""I won't get tired of him, I won't throw him away, I won't hand him over to anyone!! Even Battler is enjoying this to the fullest. Together with me, he is having so much fun playing. No matter who you are, I won't let you interfere...!!""","""I won't get tired of him, I won't throw him away, I won't hand him over to anyone!! Even Battler is enjoying this to the fullest. Together with me, he is having so much fun playing. No matter who you are, I won't let you interfere...!!"""
,"""Oh yeah, it really does look like you're living it up here, I'm so jealous my blood is boiling!! In a wonderful place like this, guffawing and having a lively, fun, noisy blast of a time with everyone!""","""Yeah, it looks like you're having a lot of fun. It makes me so jealous, it ticks me off!! Here you are, in a place like this, guffawing and having a loud, noisy time with everyone!"" ","""Yeah, it looks like you're having a lot of fun. It makes me so jealous, it's irritating!! In a place like this, guffawing and having a loud, noisy time with everyone! ",「ええ、本当に楽しそうね、腹立たしいくらいに羨ましいわッ！！　こんな素敵なところで、みんなでわいわい楽しく賑やかにげらげらと！,「ええ、本当に楽しそうね、腹立たしいくらいに羨ましいわッ！！　こんな素敵なところで、みんなでわいわい楽しく賑やかにげらげらと！」,"""Да, я вижу, как вам здесь весело. Мне так завидно стало, что даже бесит! В подобном месте, где постоянно слышится громкий смех, и все весело проводят время!""","""Sim, parece que você está mesmo se divertindo. Eu estou com tanta inveja que meu sangue está fervendo!! Em um lugar maravilhoso como esse, gargalhando e tendo um animado, divertido e barulhento momento junto com todos!""",「是啊，看起来真的很开心呢，令人眼红到生气！！在此等美妙的地方，与大家开心地吵吵闹闹，哈哈大笑！」,「是啊，看起來真的很開心呢，令人眼紅到生氣！！在此等美妙的地方，與大家開心地吵吵鬧鬧，哈哈大笑！」,"""Già, sembra che tu ti stia divertendo parecchio. Mi rende così invidiosa, è irritante!! In un posto del genere, sghignazzando e trascorrendo momenti chiassosi con tutti!","""Oh yeah, it really does look like you're living it up here, I'm so jealous my blood is boiling!! In a wonderful place like this, guffawing and having a lively, fun, noisy blast of a time with everyone!""","""Claro, parece que te estás divirtiendo mucho. ¡¡Me pone tan celosa, es irritante!! ¡En un lugar como este, riendo y pasando un ruidoso y animado momento con todos!""","""ﻓﻌﻼً، ﻳﺒﺪﻭ ﺃﻧّﻚ ﻣﺴﺘﻤﺘﻊٌ ﺣﻘًﺎ. ﻭﻫﺬﺍ ﻣﺎ ﻳﺜﻴﺮ ﻏﻴﻈﻲ ﺃﻛﺜﺮ ﻣﻦ ﺃﻱ ﺷﻲﺀ ﺁﺧﺮ!! ﺃﻧﺖ ﺗﻌﻴﺶ ﺍﻟﻤﺘﻌﺔ ﻭﺍﻹﺛﺎﺭﺓ ﻫﻨﺎ، ﺿﺎﺣﻜًﺎ ﻭﻣﺒﺘﻬﺠًﺎ ﻣﻊ ﺍﻟﺠﻤﻴﻊ!""","""Oh yeah, it really does look like you're living it up here, I'm so jealous my blood is boiling!! In a wonderful place like this, guffawing and having a lively, fun, noisy blast of a time with everyone!""","""Oh yeah, it really does look like you're living it up here, I'm so jealous my blood is boiling!! In a wonderful place like this, guffawing and having a lively, fun, noisy blast of a time with everyone!""","""Oh yeah, it really does look like you're living it up here, I'm so jealous my blood is boiling!! In a wonderful place like this, guffawing and having a lively, fun, noisy blast of a time with everyone!"""
