Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,...As he called out to me with the name of the woman he had loved long ago.,...While calling out to me with the name of the woman he had loved long ago. ,...As he called out to me with the name of the woman he had loved long ago.,私の姿に、遠き昔に愛した女性の名を呼び掛けながら。,私の姿に、遠き昔に愛した女性の名を呼び掛けながら。,"...Назвав именем той, кого когда‐то любил.",...Enquanto me chamava pelo nome da mulher que ele tanto amou.,以他在遥远过去所爱过的女性的名字，呼唤着我。,以他在遙遠過去所愛過的女性的名字，呼喚著我。,... Mentre mi chiamava col nome della donna che aveva amato tempo fa.,...As he called out to me with the name of the woman he had loved long ago.,... Mientras pronunciaba el nombre de la mujer que amó tiempo atrás.,...As he called out to me with the name of the woman he had loved long ago.,...As he called out to me with the name of the woman he had loved long ago.,...As he called out to me with the name of the woman he had loved long ago.,...As he called out to me with the name of the woman he had loved long ago.
,I was too stunned to move.,I was too stunned to move. , I was too stunned to move.,私は呆然と立ち尽くすことしか出来ない。,私は呆然と立ち尽くすことしか出来ない。,"Я была слишком ошеломлена, чтобы двигаться.",Eu estava atônita demais para me mover.,我除了目瞪口呆地站着不动外，什么都做不了。,我除了目瞪口呆地站著不動外，什麼都做不了。,Il mio stordimento mi impediva di muovermi.,I was too stunned to move.,El impacto fue tanto que no me pude mover.,I was too stunned to move.,I was too stunned to move.,I was too stunned to move.,I was too stunned to move.
,"Then, Kinzo grabbed the hem of my dress, gripped it tightly, ......then curled up and sobbed.","Kinzo grabbed the hem of my dress, gripped it tightly, ...then curled up and sobbed. "," Then, Kinzo grabbed the hem of my dress, gripped it tightly, ......then curled up and sobbed.",そして金蔵は、私のドレスの裾を掴み、握り締めると、……うずくまって、再び泣いた。,そして金蔵は、私のドレスの裾を掴み、握り締めると、……うずくまって、再び泣いた。,"Затем Кинзо схватил подол моего платья, крепко сжал его...... свернулся калачиком и зарыдал.","Então, o Kinzo agarrou a bainha do meu vestido, segurou ela com força, ......enrolando‐a e soluçando.",接着，金藏抓住了我礼服的裙摆，紧紧握在手中，……蹲在那里再次哭了起来。,接著，金藏抓住了我禮服的裙擺，緊緊握在手中，……蹲在那裡再次哭了起來。,"Poi, Kinzo afferrò l'orlo del mio vestito, lo strinse forte... poi lo piegò e singhiozzò.","Then, Kinzo grabbed the hem of my dress, gripped it tightly, ......then curled up and sobbed.","Kinzo agarró mi vestido, sosteniéndolo muy firme... y se echó a llorar en él.","Then, Kinzo grabbed the hem of my dress, gripped it tightly, ......then curled up and sobbed.","Then, Kinzo grabbed the hem of my dress, gripped it tightly, ......then curled up and sobbed.","Then, Kinzo grabbed the hem of my dress, gripped it tightly, ......then curled up and sobbed.","Then, Kinzo grabbed the hem of my dress, gripped it tightly, ......then curled up and sobbed."
Ushiromiya Kinzo,"""{f:5:Beatrice}...... ......I'm sorry. I'm so sorry...... I knew how you felt, ......and yet I...... I'm so sorry...... Forgive me...... Forgive me, I beg you......""","""{f:5:Beatrice}... ...I'm sorry. I'm so sorry... I knew how you felt, ...and yet I... I'm sorry... Please forgive me... Please, please forgive me..."" ","""Beatrice...... ......I'm sorry. I'm so sorry...... I knew how you felt, ......and yet I...... I'm sorry... Please forgive me... Please, please forgive me......""",「ベアトリーチェ……。……済まなかった、済まなかった……。お前の心はわかっていたのに、……私は何と言う……。済まなかった……、許しておくれ……、許しておくれ……。」,「ベアトリーチェ……。……済まなかった、済まなかった……。お前の心はわかっていたのに、……私は何と言う……。済まなかった……、許しておくれ……、許しておくれ……」,"""{f:5:Беатриче}............Прости. Прости меня...... Даже зная, что ты чувствовала...... я всё равно...... Мне жаль... Прости меня... Прошу, прости......""","""{f:5:Beatrice}...... ......Me desculpe. Eu sinto muito...... Eu sei como se sentiu, ......e mesmo assim eu...... Me desculpe...... Me perdoe...... Me perdoe, eu imploro......""",「贝阿朵莉切……。……对不起，对不起……。明明知道你的心，……可我却居然……。对不起……，请原谅……，请原谅……」,「貝阿朵莉切……。……對不起，對不起……。明明知道你的心，……可我卻居然……。對不起……，請原諒……，請原諒……」,"""Beatrice... mi dispiace, mi dispiace... sapevo ciò che provavi... e tuttavia io... mi dispiace... ti prego, perdonami... per favore, ti prego, perdonami...""","""{f:5:Beatrice}...... ......I'm sorry. I'm so sorry...... I knew how you felt, ......and yet I...... I'm so sorry...... Forgive me...... Forgive me, I beg you......""","""{f:5:Beatrice}... Perdóname, lo siento tanto... Sabía cómo te sentías... y aun así... Fue mi culpa... perdóname... te lo ruego, perdóname...""","""{f:5:Beatrice}...... ......I'm sorry. I'm so sorry...... I knew how you felt, ......and yet I...... I'm so sorry...... Forgive me...... Forgive me, I beg you......""","""{f:5:Beatrice}...... ......I'm sorry. I'm so sorry...... I knew how you felt, ......and yet I...... I'm so sorry...... Forgive me...... Forgive me, I beg you......""","""{f:5:Beatrice}...... ......I'm sorry. I'm so sorry...... I knew how you felt, ......and yet I...... I'm so sorry...... Forgive me...... Forgive me, I beg you......""","""{f:5:Beatrice}...... ......I'm sorry. I'm so sorry...... I knew how you felt, ......and yet I...... I'm so sorry...... Forgive me...... Forgive me, I beg you......"""
{f:5:Beatrice},"""....................................""","""............"" ","""............""",「………………………………。」,「………………………………」,"""............""","""....................................""",「………………………………」,「………………………………」,"""...""","""....................................""","""...""","""....................................""","""....................................""","""....................................""","""...................................."""
,"There was nothing I could say. However, just standing here like this was all I needed to do.","The words weren't directed at me. However, just standing here like this was all I needed to do. ","The words weren't directed at me. However, just standing here like this was all I needed to do.",私に掛けられる言葉はない。しかし、今はただ、こうしているだけでいい。,私に掛けられる言葉はない。しかし、今はただ、こうしているだけでいい。,"Эти слова были сказаны не мне. Но просто стоять — всё, что от меня требовалось.",Não havia nada que eu pudesse dizer. Mas ficar parada ali já era tudo o que eu precisava fazer.,我没有能向他说出的话。不过，此刻只需这样就行了。,我沒有能向他說出的話。不過，此刻只需這樣就行了。,"Quelle parole non erano dirette a me. Tuttavia, stare semplicemente lì era tutto ciò che dovevo fare.","There was nothing I could say. However, just standing here like this was all I needed to do.","No había nada que yo pudiese decir. Todo lo que necesitaba hacer, era permanecer allí.","There was nothing I could say. However, just standing here like this was all I needed to do.","There was nothing I could say. However, just standing here like this was all I needed to do.","There was nothing I could say. However, just standing here like this was all I needed to do.","There was nothing I could say. However, just standing here like this was all I needed to do."
,"Kinzo's moment of atonement, the moment he had spent half of his life searching for, had finally come.","Kinzo's moment of atonement, the moment he had spent half of his life searching for, had finally come. "," Kinzo's moment of atonement, the moment he had spent half of his life searching for, had finally come.",金蔵は半生をかけて求めた贖罪の時を、今、ようやく得たのだ。,金蔵は半生をかけて求めた贖罪の時を、今、ようやく得たのだ。,"Момент искупления Кинзо, в поисках которого он провёл половину своей жизни, наконец настал.","Era o momento de expiação de Kinzo, o momento pelo qual ele passou metade da vida procurando, finalmente havia chegado.",金藏在此刻，终于得到了，花了半生寻觅的恕罪之时。,金藏在此刻，終於得到了，花了半生尋覓的恕罪之時。,"Il momento di espiazione di Kinzo, il momento che lui ha cercato per metà della sua vita, era finalmente arrivato.","Kinzo's moment of atonement, the moment he had spent half of his life searching for, had finally come.","Esta era la expiación de Kinzo, el momento por el cual sacrificó la mitad de su vida.","Kinzo's moment of atonement, the moment he had spent half of his life searching for, had finally come.","Kinzo's moment of atonement, the moment he had spent half of his life searching for, had finally come.","Kinzo's moment of atonement, the moment he had spent half of his life searching for, had finally come.","Kinzo's moment of atonement, the moment he had spent half of his life searching for, had finally come."
,......A human's life is packed with sin.,...A human's life is stained with sin. ,......A human's life is packed with sin.,……人の生は、罪に塗れている。,……人の生は、罪に塗れている。,......Жизнь человека полна греха.,......Uma vida humana está repleta de pecados.,……人的一生，抹满了罪。,……人的一生，抹滿了罪。,... La vita di un uomo è colma di peccato.,......A human's life is packed with sin.,... La vida de un humano está repleta de pecado.,......A human's life is packed with sin.,......A human's life is packed with sin.,......A human's life is packed with sin.,......A human's life is packed with sin.
,"So, humans seek forgiveness while they still live. However, in most cases, there are none in this world capable of giving such forgiveness.","So, humans seek forgiveness while they still live. However, in most cases, the person capable of granting such forgiveness is no longer on this Earth. "," So, humans seek forgiveness while they still live. However, in most cases, there are none in this world capable of giving such forgiveness.",だから人は、生ある内に、許しを得たいと思っている。しかし多くの場合、許しを与えられる人は、この世にいない。,だから人は、生ある内に、許しを得たいと思っている。しかし多くの場合、許しを与えられる人は、この世にいない。,Поэтому люди ищут прощения при жизни. Но в большинстве случаев никто в мире не способен дать такое прощение.,"Por isso, os humanos buscam pelo perdão enquanto ainda estão vivos. Entretanto, na maioria dos casos, não há ninguém neste mundo que seja capaz de oferecer tal perdão.",所以人只要活着，就会想得到宽恕。然而，在大多数情况下，能给予宽恕之人，早已不在世上。,所以人只要活著，就會想得到寬恕。然而，在大多數情況下，能給予寬恕之人，早已不在世上。,"Quindi gli umani cercano il perdono mentre sono ancora in vita. Tuttavia, nella maggior parte dei casi, non c'è nessuno in questo mondo capace di donare tale perdono.","So, humans seek forgiveness while they still live. However, in most cases, there are none in this world capable of giving such forgiveness.","Es por eso que mientras viven, buscan el perdón. Pero la persona que podía perdonar a Kinzo había dejado de existir.","So, humans seek forgiveness while they still live. However, in most cases, there are none in this world capable of giving such forgiveness.","So, humans seek forgiveness while they still live. However, in most cases, there are none in this world capable of giving such forgiveness.","So, humans seek forgiveness while they still live. However, in most cases, there are none in this world capable of giving such forgiveness.","So, humans seek forgiveness while they still live. However, in most cases, there are none in this world capable of giving such forgiveness."
,"It was like that for Kinzo. There was no longer anyone in the world who could give that to him.{n}......But a miracle had woven one together, and in this moment, he had obtained the impossible...","It was like that for Kinzo too. The one he sought no longer existed in this world. ...Instead, that forgiveness had been woven together by a miracle, and now, Kinzo had received it... "," It was like that for Kinzo. There was no longer anyone in this world who could forgive him.......Instead, that forgiveness had been woven together by a miracle, and now, Kinzo had received it...",彼の場合も、そうだった。すでにこの世に、いなかった。……それが、奇跡によって紡がれて、今、それを得たのだ…。,彼の場合も、そうだった。すでにこの世に、いなかった。{n}……それが、奇跡によって紡がれて、今、それを得たのだ…。,"То же самое относилось и к Кинзо. На свете не осталось никого, кто мог бы простить его.{n}......Вместо этого он обрёл прощение, сотканное чудом...","Era assim para Kinzo. Não havia mais ninguém no mundo que pudesse oferecer isso a ele. ......Mas um milagre havia sido tecido e, neste momento, ele havia obtido o impossível...",他的情况，也是一样。那个人，已经不在世上了。{n}……此乃，通过奇迹的编织，才于此刻，得到了这个人…。,他的情況，也是一樣。那個人，已經不在世上了。{n}……此乃，通過奇跡的編織，才於此刻，得到了這個人…。,"Era così anche per Kinzo. Non c'era più nessuno in questo mondo che poteva perdonarlo. ... Tuttavia, quel perdono era stato intrecciato insieme ad un miracolo, e ora Kinzo l'aveva ricevuto...","It was like that for Kinzo. There was no longer anyone in the world who could give that to him.{n}......But a miracle had woven one together, and in this moment, he had obtained the impossible...","Jamás sería perdonado. No hasta que esa persona existiese de nuevo.{n}... Era un milagro, un milagro que le concedería lo imposible...","It was like that for Kinzo. There was no longer anyone in the world who could give that to him.{n}......But a miracle had woven one together, and in this moment, he had obtained the impossible...","It was like that for Kinzo. There was no longer anyone in the world who could give that to him.{n}......But a miracle had woven one together, and in this moment, he had obtained the impossible...","It was like that for Kinzo. There was no longer anyone in the world who could give that to him.{n}......But a miracle had woven one together, and in this moment, he had obtained the impossible...","It was like that for Kinzo. There was no longer anyone in the world who could give that to him.{n}......But a miracle had woven one together, and in this moment, he had obtained the impossible..."
Ushiromiya Kinzo,"""Oooohhhh, {f:5:Beatrice}... ......{f:5:Beatrice}...... ...You need not forgive me, you need not say anything...! All I ever wanted......was to say one word......of apology......! {nobr:Oooohhhhhh.........}""","""Ooooooohhh, {f:5:Beatrice}... ...{f:5:Beatrice}... ...You need not forgive me... You need not say anything...! I simply needed...to apologize to you just once...! Oooohhhhhh......"" ","""Ooooooohhh, Beatrice... ......Beatrice... ...You need not forgive me... You need not say anything...! Just once......I...wanted to apologize to you......! Oooohhhhhh.........""",「おぉおおぉぉ、ベアトリーチェ…。……ベアトリーチェ……。…たとえ許してくれなくてもいい、何も言わなくてもいい…！私はッ、……お前にただ一言ッ、謝れればそれでよかった……！　ぉぉぉおぉぉおぉ………。」,「おぉおおぉぉ、ベアトリーチェ…。……ベアトリーチェ……。…たとえ許してくれなくてもいい、何も言わなくてもいい…！　私はッ、……お前にただ一言ッ、謝れればそれでよかった……！　ぉぉぉおぉぉおぉ………」,"""О‐о‐о‐о‐о, {f:5:Беатриче}.........{f:5:Беатриче}.........Не нужно прощать меня... Не нужно ничего говорить!.. Я просто...... хотел однажды извиниться перед тобой!..{nobr:О‐о‐о.........}""","""Oooohhhh, {f:5:Beatrice}... ......{f:5:Beatrice}...... ...Você não precisa me perdoar, não precisa dizer nada...! Tudo o que eu sempre quis......foi dizer uma única palavra......de desculpa......! {nobr:Oooohhhhhh.........}""",「哦哦哦哦哦哦，贝阿朵莉切…。……贝阿朵莉切……。…哪怕不原谅也行，什么都不说也无妨…！我只想，……向你道一句歉，光这样就行了……！哦哦哦哦哦哦哦哦………」,「哦哦哦哦哦哦，貝阿朵莉切…。……貝阿朵莉切……。…哪怕不原諒也行，什麼都不說也無妨…！我只想，……向你道一句歉，光這樣就行了……！哦哦哦哦哦哦哦哦………」,"""Ooooooohhh, Beatrice... Beatrice... non hai bisogno di perdonarmi... non hai bisogno di dire niente...! Solo una volta... io... volevo scusarmi con te...! Oooohhhhhh...""","""Oooohhhh, {f:5:Beatrice}... ......{f:5:Beatrice}...... ...You need not forgive me, you need not say anything...! All I ever wanted......was to say one word......of apology......! {nobr:Oooohhhhhh.........}""","""Oooohhhh, {f:5:Beatrice}... {f:5:Beatrice}... ¡No hace falta que me perdones!... ¡Porque todo lo que yo quería en verdad... era decirte... que lo siento!... {nobr:Oooohhhhhh...}""","""Oooohhhh, {f:5:Beatrice}... ......{f:5:Beatrice}...... ...You need not forgive me, you need not say anything...! All I ever wanted......was to say one word......of apology......! {nobr:Oooohhhhhh.........}""","""Oooohhhh, {f:5:Beatrice}... ......{f:5:Beatrice}...... ...You need not forgive me, you need not say anything...! All I ever wanted......was to say one word......of apology......! {nobr:Oooohhhhhh.........}""","""Oooohhhh, {f:5:Beatrice}... ......{f:5:Beatrice}...... ...You need not forgive me, you need not say anything...! All I ever wanted......was to say one word......of apology......! {nobr:Oooohhhhhh.........}""","""Oooohhhh, {f:5:Beatrice}... ......{f:5:Beatrice}...... ...You need not forgive me, you need not say anything...! All I ever wanted......was to say one word......of apology......! {nobr:Oooohhhhhh.........}"""
,Kinzo kept grasping the dress's hem and sobbing.,Kinzo kept grasping the dress's hem and sobbing. ,Kinzo kept grasping the dress's hem and sobbing.,金蔵はいつまでも、ドレスの裾を握り締めて、泣き続けた。,金蔵はいつまでも、ドレスの裾を握り締めて、泣き続けた。,"Кинзо рыдал, по‐прежнему держа подол платья.",Kinzo continuou agarrando a bainha do vestido enquanto soluçava.,金藏没完没了地紧紧攥着礼服的裙摆，不停哭泣。,金藏沒完沒了地緊緊攥著禮服的裙擺，不停哭泣。,Kinzo continuò ad afferrare l'orlo del vestito e piangere.,Kinzo kept grasping the dress's hem and sobbing.,"Kinzo siguió aferrándose al vestido, entre lágrimas.",Kinzo kept grasping the dress's hem and sobbing.,Kinzo kept grasping the dress's hem and sobbing.,Kinzo kept grasping the dress's hem and sobbing.,Kinzo kept grasping the dress's hem and sobbing.
,The sins of humans are not forgiven by other people.{n}They find forgiveness through regret and repentance.,The sins of humans are not forgiven from without. Forgiveness is found through regret and repentance. , The sins of humans are not forgiven by other people. They find forgiveness through regret and repentance.,人の罪は、許しで許されるのではない。悔いることで、許されるのだ。,人の罪は、許しで許されるのではない。{n}悔いることで、許されるのだ。,Грехи людей не прощаются другими.{n}Люди обретают прощение через раскаяние и покаяние.,Os pecados dos humanos não são perdoados por outras pessoas.{n}Eles encontram o perdão através do arrependimento e a penitência.,人的罪，并不是通过宽恕而被宽恕的。{n}它是通过忏悔，而被宽恕的。,人的罪，並不是通過寬恕而被寬恕的。{n}它是通過懺悔，而被寬恕的。,I peccati degli uomini non sono perdonati dagli altri. Loro trovano perdono attraverso rimpianto e pentimento.,The sins of humans are not forgiven by other people.{n}They find forgiveness through regret and repentance.,Los pecados humanos no pueden ser perdonados por otros humanos.{n}Encuentran el perdón arrepintiéndose.,The sins of humans are not forgiven by other people.{n}They find forgiveness through regret and repentance.,The sins of humans are not forgiven by other people.{n}They find forgiveness through regret and repentance.,The sins of humans are not forgiven by other people.{n}They find forgiveness through regret and repentance.,The sins of humans are not forgiven by other people.{n}They find forgiveness through regret and repentance.
,"......I want to believe that some sin, some fault of his......has been forgiven thanks to the way I look...","...I want to believe that some sin, some fault of his...has been forgiven thanks to the way I look... ","......I want to believe that some sin, some fault of his...has been forgiven thanks to the way I look...",……彼の何かの罪が、咎が、……私の姿を通して許されたと、信じたい…。,……彼の何かの罪が、咎が、……私の姿を通して許されたと、信じたい…。,"......Хочется верить, что его грех, его вина...... была прощена благодаря тому, как я выгляжу...","......Eu queria acreditar que algum pecado, alguma culpa que ele carregava......havia sido perdoada graças a minha aparência...",……但愿，他的什么罪孽、过错，……有通过我的这副样子，获得宽恕…。,……但願，他的什麼罪孽、過錯，……有通過我的這副樣子，獲得寬恕…。,"... Io voglio credere che qualche suo peccato, qualche sua colpa... sia stata perdonata grazie al modo in cui appaio...","......I want to believe that some sin, some fault of his......has been forgiven thanks to the way I look...",... Su pecado fue expiado por mi sola presencia...,"......I want to believe that some sin, some fault of his......has been forgiven thanks to the way I look...","......I want to believe that some sin, some fault of his......has been forgiven thanks to the way I look...","......I want to believe that some sin, some fault of his......has been forgiven thanks to the way I look...","......I want to believe that some sin, some fault of his......has been forgiven thanks to the way I look..."
,"Kinzo's sobbing gradually ceased, ......and he slowly looked up at me and rose.","Kinzo's sobbing gradually ceased, ...and he slowly looked up at me and rose. "," Kinzo's sobbing gradually ceased, ...and he slowly looked up at me and rose.",次第に嗚咽は収まり、……金蔵はようやく私を見上げ、ゆっくりと立ち上がる。,次第に嗚咽は収まり、……金蔵はようやく私を見上げ、ゆっくりと立ち上がる。,Когда рыдания Кинзо постепенно стихли...... он медленно поднял на меня взгляд и встал.,"Os soluços do Kinzo foram cessando gradualmente, ......e ele lentamente olhou para mim e se levantou.",呜咽的哭声渐渐小了下来，……金藏终于抬头望向了我，慢慢站起了身来。,嗚咽的哭聲漸漸小了下來，……金藏終於抬頭望向了我，慢慢站起了身來。,Il singhiozzare di Kinzo cessò gradualmente... e lentamente mi guardò e si alzò.,"Kinzo's sobbing gradually ceased, ......and he slowly looked up at me and rose.","Kinzo fue poco a poco dejando de llorar... lentamente levantó su mirada hacia mí, y se puso en pie.","Kinzo's sobbing gradually ceased, ......and he slowly looked up at me and rose.","Kinzo's sobbing gradually ceased, ......and he slowly looked up at me and rose.","Kinzo's sobbing gradually ceased, ......and he slowly looked up at me and rose.","Kinzo's sobbing gradually ceased, ......and he slowly looked up at me and rose."
,He staggered. Nanjo rushed forward to support him.,He looked unsteady. Nanjo rushed forward to support him. , He staggered. Nanjo rushed forward to support him.,ふらふらだった。南條が駆け寄り、肩を支える。,ふらふらだった。南條が駆け寄り、肩を支える。,Он пошатнулся. Нанджо бросился поддержать его.,Ele cambaleou. O Nanjo rapidamente foi para apoiá‐lo.,摇摇晃晃。南条赶紧跑了过去，扶住他的肩膀。,搖搖晃晃。南條趕緊跑了過去，扶住他的肩膀。,Barcollò. Nanjo corse a dargli supporto.,He staggered. Nanjo rushed forward to support him.,Tambaleó. Nanjo se apresuró a ir a sostenerlo.,He staggered. Nanjo rushed forward to support him.,He staggered. Nanjo rushed forward to support him.,He staggered. Nanjo rushed forward to support him.,He staggered. Nanjo rushed forward to support him.
{f:5:Beatrice},""".................................""","""............"" ","""............""",「……………………………。」,「……………………………」,"""............""",""".................................""",「……………………………」,「……………………………」,"""...""",""".................................""","""...""",""".................................""",""".................................""",""".................................""","""................................."""
Ushiromiya Kinzo,""".........To know.........that you are alive...... ......It brings me such...joy......""","""...So, ...I see that you are alive... ...I'm glad..."" ","""......So, ...I see that you are alive... ...I'm glad......""",「………よくぞ、………生きていてくれた……。……嬉しいぞ……。」,「………よくぞ、………生きていてくれた……。……嬉しいぞ……」,"""......Значит...... тебе всё‐таки удалось выжить... ...Я рад......""",""".........Saber que.........você não morreu...... ......Isso me traz...muita alegria......""",「………你活了下来，………真是太好了……。……我很高兴……」,「………你活了下來，………真是太好了……。……我很高興……」,"""... Quindi... vedo che sei in vita... ne sono felice...""",""".........To know.........that you are alive...... ......It brings me such...joy......""","""... Saber... que estás viva... Me hace... feliz...""",""".........To know.........that you are alive...... ......It brings me such...joy......""",""".........To know.........that you are alive...... ......It brings me such...joy......""",""".........To know.........that you are alive...... ......It brings me such...joy......""",""".........To know.........that you are alive...... ......It brings me such...joy......"""
,"This time, his words weren't directed through me, but at me.{n}I hesitated, unsure how I should respond.","This time, these words weren't directed through me, but at me. I hesitated, unsure how I should respond. ","This time, these words weren't directed through me, but at me. I hesitated, unsure how I should respond.",それは、私を通してではなく、私に掛けた言葉だった。私は何と応えればいいかわからず、わずかにうろたえる。,それは、私を通してではなく、私に掛けた言葉だった。{n}私は何と応えればいいかわからず、わずかにうろたえる。,"Эти слова были направлены уже на меня, а не сквозь меня.{n}Я не решалась ответить, не зная, что сказать.","Dessa vez, as palavras dele não foram direcionadas através de mim, mas para mim. Eu hesitei, sem saber o que deveria responder.",这话并不是通过我向谁说的，而是直接对我说的。{n}我不知道该做出什么反应才好，稍有点惊慌失措。,這話並不是通過我向誰說的，而是直接對我說的。{n}我不知道該做出什麼反應才好，稍有點驚慌失措。,"Questa volta, quelle parole non erano dirette attraverso me, ma a me. Esitai, non sapendo come rispondere.","This time, his words weren't directed through me, but at me.{n}I hesitated, unsure how I should respond.","Por primera vez, sentí que sus palabras me alcanzaban.{n}Dudé, sin estar segura de cómo responder.","This time, his words weren't directed through me, but at me.{n}I hesitated, unsure how I should respond.","This time, his words weren't directed through me, but at me.{n}I hesitated, unsure how I should respond.","This time, his words weren't directed through me, but at me.{n}I hesitated, unsure how I should respond.","This time, his words weren't directed through me, but at me.{n}I hesitated, unsure how I should respond."
Ronoue Genji,"""......My lord, I beg your forgiveness for keeping this a secret from you all this time.""","""...I beg your forgiveness for keeping this a secret from you all this time."" ","""......I beg your forgiveness for keeping this a secret from you all this time.""",「……今日までお館様に内密にしておりましたことを、どうかお許し下さい。」,「……今日までお館様に内密にしておりましたことを、どうかお許し下さい」,"""......Прошу прощения, что столько времени скрывал от вас.""","""......Mestre, eu imploro que me perdoe por ter mantido isso em segredo por tanto tempo.""",「……还万望原谅我，一直向老爷隐瞒到了今天。」,「……還萬望原諒我，一直向老爺隱瞞到了今天。」,"""... Chiedo perdono per averlo tenuto come segreto per tutto questo tempo.""","""......My lord, I beg your forgiveness for keeping this a secret from you all this time.""","""... Amo, le ruego que me perdone por haber mantenido este secreto tanto tiempo.""","""......My lord, I beg your forgiveness for keeping this a secret from you all this time.""","""......My lord, I beg your forgiveness for keeping this a secret from you all this time.""","""......My lord, I beg your forgiveness for keeping this a secret from you all this time.""","""......My lord, I beg your forgiveness for keeping this a secret from you all this time."""
Ushiromiya Kinzo,"""No matter. ......I do not fault you, Genji... ......Considering the sin that I committed, ......every single day until now has been necessary for my atonement......""","""No matter. ...I do not fault you, Genji... ...Considering the sin that I committed, ...every single day until now has been necessary for my atonement..."" ","""No matter. ......I do not fault you, Genji... ......Considering the sin that I committed, ......every single day until now has been necessary for my atonement......""",「よい。……良いのだ、源次…。……私の犯した罪を思えば、……今日までの日々は全て、贖罪のために必要な日々であったのだ……。」,「よい。……良いのだ、源次…。……私の犯した罪を思えば、……今日までの日々は全て、贖罪のために必要な日々であったのだ……」,"""Неважно. ......Я не виню тебя, Генджи......... Учитывая совершённый мной грех...... каждый тот день был необходим мне для искупления......""","""Não importa. ......Eu não o culpo, Genji... ......Considerando o pecado que eu cometi, ......cada dia até hoje foram necessários para a minha expiação......""",「没事。……没事、源次…。……想下我所犯下的罪孽，……那今天前的每一天，就全部都是为赎罪所必需的岁月……」,「沒事。……沒事、源次…。……想下我所犯下的罪孽，……那今天前的每一天，就全部都是為贖罪所必需的歲月……」,"""Non importa. ... Non ti incolpo, Genji... considerando il peccato che ho commesso... ogni singolo giorno fino ad ora è stato necessario per la mia espiazione...""","""No matter. ......I do not fault you, Genji... ......Considering the sin that I committed, ......every single day until now has been necessary for my atonement......""","""No importa... No te culpo, Genji... Mi pecado requería de todo este tiempo para ser expiado...""","""No matter. ......I do not fault you, Genji... ......Considering the sin that I committed, ......every single day until now has been necessary for my atonement......""","""No matter. ......I do not fault you, Genji... ......Considering the sin that I committed, ......every single day until now has been necessary for my atonement......""","""No matter. ......I do not fault you, Genji... ......Considering the sin that I committed, ......every single day until now has been necessary for my atonement......""","""No matter. ......I do not fault you, Genji... ......Considering the sin that I committed, ......every single day until now has been necessary for my atonement......"""
Ronoue Genji,"""However, there can be no doubt that today's miracle is a true one. ......By her own power, without anyone's help, ......she solved the epitaph before anyone else.""","""However, there can be no doubt that today's miracle is a true one. ...By her own power, without anyone's help, ...she solved the epitaph before anyone else."" ","""However, there can be no doubt that today's miracle is a true one. ......By her own power, without anyone's help, ......she solved the epitaph before anyone else.""",「しかし、今日の奇跡は、紛れもなく、本物の奇跡でございます。……彼女は誰の助けもなく、自分だけの力で、……誰よりも最初に碑文を解いたのです。」,「しかし、今日の奇跡は、紛れもなく、本物の奇跡でございます。……彼女は誰の助けもなく、自分だけの力で、……誰よりも最初に碑文を解いたのです」,"""Однако то, что сегодня случилось истинное чудо, не подлежит сомнению. ......Только своими силами, без чужой помощи...... она разгадала эпитафию раньше других.""","""Porém, não há dúvidas que o milagre do dia de hoje é verdadeiro. ......Unicamente com os poderes dela, sem a ajuda de mais ninguém, ......ela resolveu o epitáfio antes de qualquer outra pessoa.""",「然而，今天的奇迹，毫无疑问，是真正的奇迹。……她没有靠任何人的帮助，仅凭一己之力，……比任何人都要快地，第一个解开了碑文。」,「然而，今天的奇跡，毫無疑問，是真正的奇跡。……她沒有靠任何人的幫助，僅憑一己之力，……比任何人都要快地，第一個解開了碑文。」,"""Tuttavia, non c'è dubbio che il miracolo di oggi sia vero. ... Con il suo potere, senza l'aiuto di nessuno... ha risolto l'epigrafe prima di chiunque altro.""","""However, there can be no doubt that today's miracle is a true one. ......By her own power, without anyone's help, ......she solved the epitaph before anyone else.""","""No hay duda de que el milagro de hoy es genuino... Fue su propio poder... el que le permitió resolver el epitafio.""","""However, there can be no doubt that today's miracle is a true one. ......By her own power, without anyone's help, ......she solved the epitaph before anyone else.""","""However, there can be no doubt that today's miracle is a true one. ......By her own power, without anyone's help, ......she solved the epitaph before anyone else.""","""However, there can be no doubt that today's miracle is a true one. ......By her own power, without anyone's help, ......she solved the epitaph before anyone else.""","""However, there can be no doubt that today's miracle is a true one. ......By her own power, without anyone's help, ......she solved the epitaph before anyone else."""
