Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Ushiromiya Eva,...If we start wondering which river that's home to sweetfish is closest in a cartographical sense...things will quickly get vague and we won't be able to pin it down...,"...If we take out a map and start calculating which rivers with sweetfish were closest, ...things will quickly get vague and we won't be able to narrow it down... ","...If we start wondering whether there was a nearby river on a map where sweetfish lived..., things will quickly get vague and we won't be able to get specific...",…鮎の生息するどの川が地図上、距離的に近いか…、何て話になると急に曖昧になって特定ができなくなる…。,…鮎の生息するどの川が地図上、距離的に近いか…、何て話になると急に曖昧になって特定ができなくなる…。,"...Если мы начнём гадать, была ли недалеко река с айю на карте... то всё сразу станет расплывчатым и мы не сможем внести конкретики...","...Se começarmos a nos perguntar qual rio abrigando ayus é o mais próximo em um sentido geográfico, as coisas rapidamente vão ficar vagas e não seremos capazes de apontá‐lo...",…从地图上看，哪条栖息着鲇鱼的河，距离会比较近呢…一想到这里，就突然如坠五里雾中，无法确定了…。,…從地圖上看，哪條棲息著鮎魚的河，距離會比較近呢…一想到這裡，就突然如墜五里霧中，無法確定了…。,... Se iniziamo a immaginare che sulla mappa ci fosse vicino un fiume dove vivevano gli ayu... le cose si fanno subito vaghe e non saremmo capaci di essere specifici...,...If we start wondering which river that's home to sweetfish is closest in a cartographical sense...things will quickly get vague and we won't be able to pin it down...,... Si empezamos a preguntarnos qué río que alberga ayus es el más cercano en un sentido geográfico... las cosas empezarán a volverse vagas y no seremos capaces de ser específicos...,...ﻟﻦ ﻧﺘﻮﺻَّﻞ ﻟﺸﻲﺀ ﺫﻱ ﻗﻴﻤﺔ ﺇﺫﺍ ﺃﺧﺮﺟﻨﺎ ﺧﺮﻳﻄﺔً ﻭﺑﺪﺃﻧﺎ ﻧﺤﺴﺐ ﺍﻟﻤﺴﺎﻓﺔ ﺍﻟﻔﺎﺻﻠﺔ...ﺑﻴﻦ ﻛﻞ ﺍﻷﻧﻬﺎﺭ ﺍﻟﺘﻲ ﺗﻌﻴﺶ ﻓﻴﻬﺎ ﺍﻷﺳﻤﺎﻙ ﺍﻟﻌﺬﺑﺔ...,...If we start wondering which river that's home to sweetfish is closest in a cartographical sense...things will quickly get vague and we won't be able to pin it down...,...If we start wondering which river that's home to sweetfish is closest in a cartographical sense...things will quickly get vague and we won't be able to pin it down...,...If we start wondering which river that's home to sweetfish is closest in a cartographical sense...things will quickly get vague and we won't be able to pin it down...
,"""......Didn't you say it yourself? You said it didn't have to be a river with water flowing down it. ......If the word sweetfish is too complicated, why not forget it forever...?""","""Didn't you say it yourself? You said it didn't have to be a river with water flowing down it. ...If the word sweetfish is too complicated, why not forget it...?"" ","""Didn't you say it yourself? You said it didn't have to be a river with water flowing down it. ......If the word sweetfish is too complicated, why not forget it...? ",「……自分で言ったじゃない。水の流れる川かどうか、わからないって。……鮎という言葉がそんなにもややこしいなら忘れてしまえば…？,「……自分で言ったじゃない。水の流れる川かどうか、わからないって。……鮎という言葉がそんなにもややこしいなら忘れてしまえば…？」,"""Ты же сама сказала, помнишь? Ты заявила, что этой рекой не обязательно должна быть река с водой. ......Если слово айю такое сложное, почему бы не забыть о нём, а?""","""......Você mesma não disse? Você disse que não tinha que ser um rio com água fluindo por ele. ......Se a palavra ayu for complicada, por que não esquecê‐la para sempre...?""",「……你自己不是说过吗？不一定是流动着水的河川。……这“鲇”字如此麻烦的话，那就把它忘了如何…？」,「……你自己不是說過嗎？不一定是流動著水的河川。……這“鮎”字如此麻煩的話，那就把它忘了如何…？」,"""Non l'hai detto proprio tu? Hai detto che non deve essere un fiume in cui scorre dell'acqua. ... Se la parola ayu è troppo complicata, perché non dimenticarci di essa...?","""......Didn't you say it yourself? You said it didn't have to be a river with water flowing down it. ......If the word sweetfish is too complicated, why not forget it forever...?""","""... ¿No lo dijiste tú misma? Dijiste que no hacía falta que fuera un río por el que fluyera el agua... Si la palabra ayu es demasiado complicada, ¿por qué no olvidarla?...""","""......ﺃﻟَﻢ ﺗﻘﻮﻟﻴﻬﺎ ﺑﻨﻔﺴﻚ؟  ﻗﻠﺖِ ﺇﻧَّﻪ ﻟﻴﺲ ﺑﺎﻟﻀﺮﻭﺭﺓ ﻧﻬﺮًﺍ ﻳﺠﺮﻱ ﻓﻴﻪ ﺍﻟﻤﺎﺀ. ......ﺇﺫﺍ ﺃﺷﻜَﻠَﺖ ﻋﻠﻴﻚِ ﻛﻠﻤﺔ ﺍﻷﺳﻤﺎﻙ ﺍﻟﻌﺬﺑﺔ، ﻓﻠِﻢَ ﻻ ﺗﻨﺴﻴﻨﻬﺎ ﻭﺣﺴﺐ...؟""","""......Didn't you say it yourself? You said it didn't have to be a river with water flowing down it. ......If the word sweetfish is too complicated, why not forget it forever...?""","""......Didn't you say it yourself? You said it didn't have to be a river with water flowing down it. ......If the word sweetfish is too complicated, why not forget it forever...?""","""......Didn't you say it yourself? You said it didn't have to be a river with water flowing down it. ......If the word sweetfish is too complicated, why not forget it forever...?"""
,"""Think of a river. A river. Linking it with a ""family tree"" wasn't a bad idea. Try thinking about how to link a river with something else along those lines......""","""Think of a river. A river. Linking it with a ""family tree"" wasn't a bad idea. Try thinking about how to link a river with something else along those lines..."" ","Think of a river. A river. Linking it with a 'family tree' wasn't a bad idea. Try thinking about how to link a river with something else along those lines......""",川で考えるの。川で。“家系図”という連想は悪くないわ。その要領で川から連想するものを、他にも考えてみて……。」,「川で考えるの。川で。“家系図”という連想は悪くないわ。その要領で川から連想するものを、他にも考えてみて……」,"""Представь себе реку. Реку. Соединить её с 'семейным древом' было не такой уж плохой идеей. Подумай, с чем ещё подобным образом можно связать реку...""","""Pensa em um rio. Um rio. Ligá‐lo com uma ""árvore genealógica"" não foi uma má ideia. Tente pensar como ligar um rio com algo mais entre essas linhas......""",「以河川来想。河川。像“家谱”这样的联想并不坏。就按这个思路想一想，其他能从河川联想到的东西……」,「以河川來想。河川。像“家譜”這樣的聯想並不壞。就按這個思路想一想，其他能從河川聯想到的東西……」,"Pensa ad un fiume. Un fiume. Collegarlo ad un ‘albero genealogico’ non era una cattiva idea. Prova a pensare a come collegare un fiume con qualcos'altro tra quelle righe...""","""Think of a river. A river. Linking it with a ""family tree"" wasn't a bad idea. Try thinking about how to link a river with something else along those lines......""","""Piensa en un río. Un río. Relacionarlo a un ""árbol genealógico"" no fue una mala idea. Intenta pensar sobre cómo relacionar un río con algo más por esas líneas...""","""ﻓﻜِّﺮﻱ ﻓﻲ ﻧﻬﺮ. ﻧﻬﺮ. ﺗﺸﺒﻴﻬﻪ ﺑـ""ﺷﺠﺮﺓ ﺍﻟﻌﺎﺋﻠﺔ"" ﻟﻴﺲ ﻓﻜﺮﺓً ﺳﻴﺌﺔ. ﺣﺎﻭﻟﻲ ﺍﻟﺘﻔﻜﻴﺮ ﺑﺘﺸﺒﻴﻪ ﺁﺧﺮ ﻟﻠﻨﻬﺮ ﻋﻠﻰ ﻫﺬﺍ ﺍﻟﻤﻨﻮﺍﻝ...""","""Think of a river. A river. Linking it with a ""family tree"" wasn't a bad idea. Try thinking about how to link a river with something else along those lines......""","""Think of a river. A river. Linking it with a ""family tree"" wasn't a bad idea. Try thinking about how to link a river with something else along those lines......""","""Think of a river. A river. Linking it with a ""family tree"" wasn't a bad idea. Try thinking about how to link a river with something else along those lines......"""
Ushiromiya Eva,......Not a river? Even though the sweetfish can't swim in it if it isn't a river?,...It isn't a river? But where else could sweetfish swim? ,......Not a river? Even though the sweetfish can't swim in it if it isn't a river? ,……川じゃなくて？　川じゃなかったら鮎は泳げないのに？,……川じゃなくて？　川じゃなかったら鮎は泳げないのに？,"......Не река? Даже если айю не могут плавать в ней, если это не река?",......Não é um rio? Mesmo que o ayu não consiga nadar nele se não for um rio?,……不是河？不是河的话，鲇鱼就没法游了哦？,……不是河？不是河的話，鮎魚就沒法游了哦？,... Non un fiume? Nonostante gli ayu non ci potrebbero nuotare se non fosse un fiume?,......Not a river? Even though the sweetfish can't swim in it if it isn't a river?,... ¿No es un río? ¿Aunque los ayus no puedan nadar en él si no es un río?,....ﻟﻴﺲ ﻧﻬﺮًﺍ؟ ﻟﻜﻦ ﺃﻳﻦ ﻗﺪ ﺗﺴﺒﺢ ﺍﻷﺳﻤﺎﻙ ﺍﻟﻌﺬﺑﺔ ﻓﻲ ﻏﻴﺮ ﺍﻷﻧﻬﺎﺭ؟,......Not a river? Even though the sweetfish can't swim in it if it isn't a river?,......Not a river? Even though the sweetfish can't swim in it if it isn't a river?,......Not a river? Even though the sweetfish can't swim in it if it isn't a river?
Ushiromiya Eva,"Oh, but maybe ""sweetfish can swim in it"" means it joins up with the ocean......","Oh, but if we're talking about places sweetfish can swim, then maybe the ocean has something to do with this... ","Oh, but maybe if sweetfish could swim, that means it's tied to the ocean......",あぁ、でも、鮎が泳げるってことは海まで繋がってるのかしら……。,あぁ、でも、鮎が泳げるってことは海まで繋がってるのかしら……。,"О, но если айю плавают, то не связано ли это с океаном...","Ah, mas talvez ""os ayus podem nadar nele"" signifique que ele se junta ao oceano......",啊啊，不过，游着鲇鱼就代表着，这条河直通大海吧……。,啊啊，不過，游著鮎魚就代表著，這條河直通大海吧……。,"Oh, ma forse se gli ayu potessero nuotare, significherebbe che è legato all'oceano...","Oh, but maybe ""sweetfish can swim in it"" means it joins up with the ocean......","Oh, pero tal vez que ""los ayus pueden nadar en él"" significa que está relacionado al océano...",ﺃﻭﻭﻩ، ﺭﺑَّﻤﺎ ﻟﻸﻣﺮ ﻋﻼﻗﺔٌ ﺑﺎﻟﻤﺤﻴﻂ ﻓﻬﻮ ﺃﻳﻀًﺎ ﻣﻜﺎﻥٌ ﺗﺴﺒﺢ ﻓﻴﻪ ﺍﻷﺳﻤﺎﻙ ﺍﻟﻌﺬﺑﺔ......,"Oh, but maybe ""sweetfish can swim in it"" means it joins up with the ocean......","Oh, but maybe ""sweetfish can swim in it"" means it joins up with the ocean......","Oh, but maybe ""sweetfish can swim in it"" means it joins up with the ocean......"
Ushiromiya Eva,"My husband did say that, despite being river fish, they go out into the ocean... ...............","Didn't my husband even say that they go out into the ocean, even though they're river fish...? "," Didn't my husband even say that, while they are river fish, they can go out into the ocean...",川魚だけど、海に出るってうちの人も言ってたし…。……………。,川魚だけど、海に出るってうちの人も言ってたし…。……………。,"Ведь мой муж даже сказал, что будучи речной рыбой, она может уплыть в океан............","Meu marido disse que, apesar de serem peixes de rio, eles saem para o oceano... ...............",我家那位也说了，尽管是河鱼，却会游向大海…。……………。,我家那位也說了，儘管是河魚，卻會游向大海…。……………。,"Mio marito non ha forse detto che, nonostante siano pesci di fiume, essi possono uscire nell'oceano...","My husband did say that, despite being river fish, they go out into the ocean... ...............","Incluso mi esposo había dicho que, si bien son peces de río, pueden nadar en el océano...",ﺃﻟﻢ ﻳﻘﻞ ﺯﻭﺟﻲ ﺇﻧَّﻬﺎ ﺗﺨﺮﺝ ﻟﻠﻤﺤﻴﻂ ﺭﻏﻢ ﻛﻮﻧﻬﺎ ﺃﺳﻤﺎﻙٌ ﻧﻬﺮﻳﺔ...؟,"My husband did say that, despite being river fish, they go out into the ocean... ...............","My husband did say that, despite being river fish, they go out into the ocean... ...............","My husband did say that, despite being river fish, they go out into the ocean... ..............."
Ushiromiya Eva,".......................................{n} ...............With the ocean.{n}........................No, ...but, .........{n} ......Huh...?","....................................... {n}.................. {n}......To the ocean. ............No, ......... {n}...but............Huh...? ",".........{n}....................................{n}............To the ocean......................No, ...but, {n}...............Huh...?",…………………………………。{n}……………海まで。{n}……………………いえ、…でも、………。{n}……え…？,…………………………………。{n}……………海まで。{n}……………………いえ、…でも、………。{n}……え…？,....................................{n}............В океан.{n}.....................Нет... но... .........{n}......А?..,".......................................{n}...............Até o oceano.{n}........................Não, ...mas, .........{n}......Hã?...",…………………………………。{n}……………直通大海。{n}……………………不，…但是，………。{n}……哎…？,…………………………………。{n}……………直通大海。{n}……………………不，…但是，………。{n}……哎…？,... {n}Nell'oceano. {n}... No... ma... {n}... Huh...?,".......................................{n} ...............With the ocean.{n}........................No, ...but, .........{n} ......Huh...?","...{n} Con el océano...{n}No, pero...{n}¿Eh?...",.......................................{n} ...............ﺍﻟﻤﺤﻴﻂ.{n}........................ﻛﻼ، ...ﻟﻜﻦ، .........{n} ......ﻫﺎﻩ.....؟,".......................................{n} ...............With the ocean.{n}........................No, ...but, .........{n} ......Huh...?",".......................................{n} ...............With the ocean.{n}........................No, ...but, .........{n} ......Huh...?",".......................................{n} ...............With the ocean.{n}........................No, ...but, .........{n} ......Huh...?"
,"""......Did you notice? But that's just a faint memory. There should be a book archive somewhere around here. If you investigate, you can make sure.""","""...Did you notice? But that's just a faint memory. There's supposed to be a room for storing books in this building, right? If you investigate, you can make sure."" ","""......Did you notice? But that's just a faint memory. There should be a book archive somewhere around here. If you investigate, you can make sure.""",「……気付いた？　でもうろ覚えなの。ここには書庫があったはず。調べれば確認できるわ。」,「……気付いた？　でもうろ覚えなの。ここには書庫があったはず。調べれば確認できるわ」,"""......Заметила? Но это туманное воспоминание. Где‐то здесь должен быть архив с книгами. Если проверишь, сможешь убедиться.""","""......Você notou? Mas essa é só uma memória fraca. Deveria haver uma pequena biblioteca neste prédio, certo? Se você investigar, pode ter certeza.""",「……想到了？不过还很模糊。这儿应该有书库。去查一下就能确认了。」,「……想到了？不過還很模糊。這兒應該有書庫。去查一下就能確認了。」,"""... Te ne sei accorta? Ma è solo un debole ricordo. Dovrebbe esserci un archivio di libri da qualche parte qua attorno. Se investigassi, potresti esserne sicura.""","""......Did you notice? But that's just a faint memory. There should be a book archive somewhere around here. If you investigate, you can make sure.""","""... ¿Te has dado cuenta? Pero eso no es más que un vago recuerdo. Debería haber un archivo de libros en algún lugar por aquí. Si lo investigas, puedes comprobarlo.""","""...ﻫﻞ ﺍﻧﺘﺒﻬﺖِ؟ ﻟﻜﻦَّ ﺗﻠﻚِ ﻣﺤﺾ ﺫﻛﺮﻯ ﻋﺎﺑﺮﺓ. ﺃﻟَﻢ ﻳﻜُﻦ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﺒﻨﻰ ﻏﺮﻓﺔٌ ﻟﺤﻔﻆ ﺍﻟﻜﺘﺐ؟ ﻳﻤﻜﻨﻚِ ﺍﻟﺘﺄﻛﺪ ﻣﺎ ﺗﺤﻘﻘﺖِ ﺩﺍﺧﻠﻬﺎ.""","""......Did you notice? But that's just a faint memory. There should be a book archive somewhere around here. If you investigate, you can make sure.""","""......Did you notice? But that's just a faint memory. There should be a book archive somewhere around here. If you investigate, you can make sure.""","""......Did you notice? But that's just a faint memory. There should be a book archive somewhere around here. If you investigate, you can make sure."""
Ushiromiya Eva,"......If that's the ""sweetfish river"".........{n} .........And if the key might be a six‐character word...","...If that's the ""sweetfish river""...... {n}......And if the key might be a six character word... ","......If that was the 'sweetfish river', .........{n}.........And if the key might be a six character word...",……それが“鮎の川”なら、………。{n}………そして鍵は６文字の単語かもしれないなら。,……それが“鮎の川”なら、………。{n}………そして鍵は６文字の単語かもしれないなら。,......Если то была 'изобильная айю река'...{n}.........И ключом может оказаться слово из шести иероглифов...,"......Se esse for o ""rio de ayus"".........{n}.........E se a chave pode ser uma palavra de seis caracteres...",……如果那便是“鲇之川”，………。{n}………并且钥匙有可能是六个字的单词的话。,……如果那便是“鮎之川”，………。{n}………並且鑰匙有可能是六個字的單詞的話。,... Se quello fosse il ‘fiume di ayu’... {n}... E se la chiave potrebbe essere una parola di sei caratteri...,"......If that's the ""sweetfish river"".........{n} .........And if the key might be a six‐character word...","... Si eso fuera el ""río de ayus""...{n}Y si la llave fuera una palabra de seis caracteres...","......ﺇﺫﺍ ﻛﺎﻥ ﻫﺬﺍ ﻫﻮ ""ﻧﻬﺮ ﺍﻷﺳﻤﺎﻙ ﺍﻟﻌﺬﺑﺔ"".........{n} .........ﻭﻛﺎﻥ ﺍﻟﻤﻔﺘﺎﺡ ﻛﻠﻤﺔً ﻣِﻦ ﺳﺘﺔ ﺣﺮﻭﻑ...","......If that's the ""sweetfish river"".........{n} .........And if the key might be a six‐character word...","......If that's the ""sweetfish river"".........{n} .........And if the key might be a six‐character word...","......If that's the ""sweetfish river"".........{n} .........And if the key might be a six‐character word..."
Ushiromiya Eva,.....................Is the key really resting in that river?,.........Then could the key actually be resting in that river? ,..................Was the key really resting in that river? ,…………………鍵が本当にその川に眠ってるというの？,…………………鍵が本当にその川に眠ってるというの？,..................Покоился ли ключ в реке?,.....................A chave realmente está descansando nesse rio?,…………………难道，钥匙真的沉眠在这条河川里？,…………………難道，鑰匙真的沉眠在這條河川裡？,... La chiave riposa davvero in quel fiume?,.....................Is the key really resting in that river?,... ¿Realmente la llave está en ese río?,.....................ﻓﻬﻞ ﻳُﻌﻘَﻞ ﻛﻮﻥ ﺍﻟﻤﻔﺘﺎﺡ ﺑﺪﺍﺧﻞ ﺫﻟﻚ ﺍﻟﻨﻬﺮ؟,.....................Is the key really resting in that river?,.....................Is the key really resting in that river?,.....................Is the key really resting in that river?
,"I, I don't know, I don't know.{n}...Anyway, I have to search in an atlas...","I-I don't know, I don't know. ...Anyway, I have to search in an atlas... ","I, I don't know, I don't know....Anyway, I have to search in an atlas...",わ、わからないわからない。…とにかく地図帳を調べなければ…。,わ、わからないわからない。{n}…とにかく地図帳を調べなければ…。,"Я... Я не знаю, не знаю.{n}...Короче, мне нужно найти атлас...","E‐Eu não sei, eu não sei.{n}...De qualquer forma, tenho que procurar em um atlas...",不、不知道不知道。{n}…总之，必须要查地图册…。,不、不知道不知道。{n}…總之，必須要查地圖冊…。,"Io, io non lo so, non lo so. ... Ad ogni modo, devo cercare in un atlante...","I, I don't know, I don't know.{n}...Anyway, I have to search in an atlas...","N-No lo sé, no lo sé.{n}... De todas formas, tengo que buscarlo en un atlas...",ﻻ- ﻻ ﺃﺩﺭﻱ، ﻻ ﺃﺩﺭﻱ.{n}ﻻ ﺑﺪَّ ﻣﻦ ﺍﻟﺘﺤﻘﻖ ﻣِﻦ ﻣﺠﻠَّﺪ ﺧﺮﺍﺋﻂ...,"I, I don't know, I don't know.{n}...Anyway, I have to search in an atlas...","I, I don't know, I don't know.{n}...Anyway, I have to search in an atlas...","I, I don't know, I don't know.{n}...Anyway, I have to search in an atlas..."
,"But, even if I know that, I don't know {i:from what} I should take the six characters...","But, even if I know that, I don't know ""from what"" I should take the six characters... "," But, even if I know that, I don't know 'from what' I should take the six characters...",でも、それがわかったとしても、“何から”６文字を間引くかがわかってないじゃない…。,でも、それがわかったとしても、“何から”６文字を間引くかがわかってないじゃない…。,"Но, даже зная это, я не знаю ""{i:из чего}"" я должна изъять шесть иероглифов...","Mas, mesmo se eu souber isso, não sei {i:do que} eu deveria tirar os seis caracteres...",不过，即便知道了这个，不还是不知道，要从“什么”中拿走六个字吗…？,不過，即便知道了這個，不還是不知道，要從“什麼”中拿走六個字嗎…？,"Ma, anche se lo sapessi, poi non saprei ‘da cosa’ dovrei togliere i sei caratteri...","But, even if I know that, I don't know {i:from what} I should take the six characters...","Pero incluso si supiera eso, no sé {i:de qué} debería sacar los seis caracteres...",ﻭﻟﻜﻦ ﻭﻟﻮ ﻭﺟﺪﺕُ ﺍﻟﻤﻔﺘﺎﺡ، ﻻ ﺃﻋﺮﻑ ﺑﻌﺪ {i:ﻣِﻤَّﺎ ﻋﻠﻲَّ} ﻃﺮﺡ ﺍﻟﺮﻣﻮﺯ ﺍﻟﺴﺘﺔ...,"But, even if I know that, I don't know {i:from what} I should take the six characters...","But, even if I know that, I don't know {i:from what} I should take the six characters...","But, even if I know that, I don't know {i:from what} I should take the six characters..."
,"""......You really don't know? Think deeply. .........We're too smart for our own good, so our thoughts are inflexible.""","""...You really don't know? Think deeply. ......We're pretty smart, so our ideas are solid."" ","""......You really don't know? Think deeply. .........We're pretty smart, so our ideas are solid.",「……本当にわからないの？　よく考えて。………私たちは下手に頭がいいから発想が硬いのよ。,「……本当にわからないの？　よく考えて。………私たちは下手に頭がいいから発想が硬いのよ」,"""......И правда не знаешь? Подумай хорошенько. .........Мы очень умные, поэтому наши идеи имеют твёрдую основу.""","""......Você realmente não sabe? Pense profundamente. .........Somos inteligentes demais para nosso próprio bem, então nossos pensamentos são inflexíveis.""",「……真的不知道？好好想想。………我们的脑筋太好了，所以想法才僵硬哟。」,「……真的不知道？好好想想。………我們的腦筋太好了，所以想法才僵硬喲。」,"""... Davvero non lo sai? Pensa attentamente. ... Noi siamo piuttosto intelligenti, per cui le nostre idee sono concrete.","""......You really don't know? Think deeply. .........We're too smart for our own good, so our thoughts are inflexible.""","""... ¿Realmente no lo sabes? Piénsalo bien... Somos bastante inteligentes, así que nuestras ideas son sólidas.""","""......ﺃﺣﻘًﺎ ﻻ ﺗﻌﺮﻓﻴﻦ؟ ﻓﻜِّﺮﻱ ﻣﻠﻴًّﺎ. .........ﻧﺤﻦ ﺫﻛﻴَّﺘﺎﻥ، ﻟﺬﺍ ﺃﻓﻜﺎﺭﻧﺎ ﻋﻠﻰ ﺻﻮﺍﺏ.""","""......You really don't know? Think deeply. .........We're too smart for our own good, so our thoughts are inflexible.""","""......You really don't know? Think deeply. .........We're too smart for our own good, so our thoughts are inflexible.""","""......You really don't know? Think deeply. .........We're too smart for our own good, so our thoughts are inflexible."""
,"""Don't think of it like it's something as grandiose as ""The Riddle of the Epitaph"", but like it's a child's puzzle. ......Men are always children, no matter how old they get. Even if Father has advanced into old age, that doesn't change the fact that he is essentially a child inside his heart.""","""Don't think of it like it's something as massive as the riddle of the epitaph, but like it's a child's riddle. ...Men are always children, no matter how old they get. Even if Father has advanced into old age, that doesn't change the fact that he's essentially a child at heart."" "," Don't think of it like it's something as massive as the riddle of the epitaph, but like it's a child's riddle. ......Men are always children, no matter how old they get. Even if Father has advanced into old age, that doesn't change the fact that he is essentially a child inside his heart.",碑文の謎なんて大層に考えないで、子どものなぞなぞだと思って。……男なんて、いくつになったって子どもなの。お父様が老境に差し掛かったとしても、心の中の本質的な部分は子どもと何も変わらない。,「碑文の謎なんて大層に考えないで、子どものなぞなぞだと思って。……男なんて、いくつになったって子どもなの。お父様が老境に差し掛かったとしても、心の中の本質的な部分は子どもと何も変わらない」,"""Думай о ней как не о чём‐то масштабном, вроде загадки эпитафии, но как о детской загадке. ......Мужчины всегда остаются детьми, вне зависимости от возраста, и это не отменяет факта, что он в сущности в душе ребёнок.""","""Não pense nisso como algo tão grandioso quanto ""O Enigma do Epitáfio"", mas como se fosse um quebra‐cabeça de criança. ......Homens são sempre crianças, não importa quão velhos fiquem. Mesmo se o pai avançou na velhice, isso não muda o fato que ele é essencialmente uma criança dentro do coração dele.""",「别把碑文之谜想得太复杂，把它当成小孩子的脑筋急转弯。……男人不管几岁都还是孩子。即便爸已步入老年，他心中本质的部分也仍与小孩子没有任何不同。」,「別把碑文之謎想得太複雜，把它當成小孩子的腦筋急轉彎。……男人不管幾歲都還是孩子。即便爸已步入老年，他心中本質的部分也仍與小孩子沒有任何不同。」,"Non pensare ad esso come a qualcosa di imponente come l'enigma dell'epigrafe, ma come un indovinello per bambini. ... Gli uomini son sempre dei bambini, non importa quanto crescano. Anche se nostro Padre è invecchiato, ciò non cambia il fatto che essenzialmente è un bambino nel suo cuore.","""Don't think of it like it's something as grandiose as ""The Riddle of the Epitaph"", but like it's a child's puzzle. ......Men are always children, no matter how old they get. Even if Father has advanced into old age, that doesn't change the fact that he is essentially a child inside his heart.""","""No pienses en ello como si fuera algo tan grandioso como ""El acertijo del epitafio"", sino como si fuera un rompecabezas infantil... Los hombres siempre son como niños, sin importar los años que tengan. Incluso si padre ha llegado a la vejez, no cambia el hecho de que es esencialmente un niño dentro de su corazón.""","""ﻻ ﺗﻔﻜِّﺮﻱ ﻓﻴﻬﺎ ﻋﻠﻰ ﺃﻧَّﻬﺎ ﺃﺣﺠﻴﺔ ﺍﻟﻤﺮﺛﻴﺔ ﺍﻟﻤﻌﻘَّﺪﺓ، ﺑﻞ ﺍﻋﺘﺒﺮﻳﻬﺎ ﻣﺤﺾ ﺃﺣﺠﻴﺔ ﺃﻃﻔﺎﻝ. ......ﺍﻟﺮﺟﺎﻝ ﻳﻈﻠُّﻮﻥ ﺩﻭﻣًﺎ ﺃﻃﻔﺎﻻً ﻣﻬﻤَﺎ ﺗﻘﺪَّﻣﻮﺍ ﻓﻲ ﺍﻟﺴﻦ. ﻭﻭﺍﻟﺪﻱ ﺃﻳﻀًﺎ ﺣﺘَّﻰ ﻟﻮ ﻃﻌﻦ ﻋﻤﺮﻩ، ﻳﻈﻞُّ ﻗﻠﺒﻪ ﻗﻠﺐ ﺻﺒﻲٍّ ﺻﻐﻴﺮ.""","""Don't think of it like it's something as grandiose as ""The Riddle of the Epitaph"", but like it's a child's puzzle. ......Men are always children, no matter how old they get. Even if Father has advanced into old age, that doesn't change the fact that he is essentially a child inside his heart.""","""Don't think of it like it's something as grandiose as ""The Riddle of the Epitaph"", but like it's a child's puzzle. ......Men are always children, no matter how old they get. Even if Father has advanced into old age, that doesn't change the fact that he is essentially a child inside his heart.""","""Don't think of it like it's something as grandiose as ""The Riddle of the Epitaph"", but like it's a child's puzzle. ......Men are always children, no matter how old they get. Even if Father has advanced into old age, that doesn't change the fact that he is essentially a child inside his heart."""
