Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Sakutarou,"‘Uryu......? What could it be, Maria... Is it something scary......?’","‘Uryu...? What could it be, Maria...? Is it something scary...?’ ","『Uryu......?  What could it be, Maria...  Is it something scary......?』",『うりゅ……？　何だろ、真里亞…。それって怖いこと……？』,『うりゅ……？　何だろ、真里亞…。それって怖いこと……？』,"{p:0:『}Урю?...... Что же это может быть, Мария... Это что‐то страшное?..{p:0:』}","‘Uryu......? O que poderia ser, Maria...? Será que é algo assustador......?’",『呜溜……？是什么呢，真里亚…？是可怕的事吗……？』,『嗚溜……？是什麼呢，真里亞…？是可怕的事嗎……？』,"{p:0:『}Uryu...? Cosa potrebbe essere, Maria... è qualcosa di spaventoso...?{p:0:』}","‘Uryu......? What could it be, Maria... Is it something scary......?’","‘¿Uryu?... Qué puede ser, María... ¿Es algo aterrador?...’",‘ﺃﻭﺭﻳﻮﻭ......? ﻣﺎﺫﺍ ﻳﻌﻨﻲ ﻫﺬﺍ ﻳﺎ ﻣﺎﺭﻳﺎ... ﻫﻞ ﻫﻮ ﺷﻲﺀٌ ﻣﺨﻴﻒ......?’,"‘Uryu......? What could it be, Maria... Is it something scary......?’","‘Uryu......? What could it be, Maria... Is it something scary......?’","‘Uryu......? What could it be, Maria... Is it something scary......?’"
Ushiromiya Maria,"""Don't worry. Beato won't do anything scary. Right, {f:5:Beatriceee}?!""","""Don't worry. Beato won't do anything scary. Right, {f:5:Beatrice}?!"" ","""Don't worry.  Beato won't do anything scary.  Right, Beatri-ce?!""",「大丈夫だよ。ベアトは怖いことなんて何もしないよー。ね、ベアトリーチェー！」,「大丈夫だよ。ベアトは怖いことなんて何もしないよー。ね、ベアトリーチェー！」,"""Не переживай. Беато не станет делать ничего страшного. Правда, {f:5:Беатри‐че}?!""","""Não se preocupe. A Beato não vai fazer nada de assustador. Né, {f:5:Beatriceee}?!""",「没事的。贝阿朵才不会去做可怕的事哟——。是吧，贝阿朵莉切？！」,「沒事的。貝阿朵才不會去做可怕的事喲——。是吧，貝阿朵莉切？！」,"""Non preoccuparti. Beato non farà niente di spaventoso. Giusto, Beatri-ce?!""","""Don't worry. Beato won't do anything scary. Right, {f:5:Beatriceee}?!""","""No te preocupes. Beato no hará nada aterrador. ¡¿Verdad, {f:5:Beatriceee}?!""","""ﻻ ﺗﺨﻒ. ﻟﻦ ﺗﻔﻌﻞ ﺑﻴـﺎﺗﻮ ﻣﺎ ﻳﺨﻴﻒ. ﺻﺤﻴﺢ ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳــــــﺲ}?!""","""Don't worry. Beato won't do anything scary. Right, {f:5:Beatriceee}?!""","""Don't worry. Beato won't do anything scary. Right, {f:5:Beatriceee}?!""","""Don't worry. Beato won't do anything scary. Right, {f:5:Beatriceee}?!"""
{f:5:Beatrice},"""Mm. I am certain that he will like it. .........Let us see then...yes, in order to achieve a stronger manifestation, a stronger image will be necessary. .........Well, now, what to do. Hmmmmmmmmmm...""","""Indeed. I believe you will like it. ......So, to make him materialize even more strongly, a stronger image will be necessary. ......Well, well, what to do. Hmmmmmmmmmm..."" ","""Hmm.  I believe you will like it.  .........Well then, to make him materialize even more strongly, a stronger image will be necessary.  .........Well, well, what to do.  Hmmmmmmmmmm...""",「うむ。必ず気に入ってもらえるはずだ。………さて、より強く顕現するには、より強いイメージが必要であるな。………さてさて、どうしたものか。うむむむむ…。」,「うむ。必ず気に入ってもらえるはずだ。………さて、より強く顕現するには、より強いイメージが必要であるな。………さてさて、どうしたものか。うむむむむ…」,"""Угу. Думаю, тебе это понравится. .........Ну раз так, чтобы материализовать его ещё сильнее, потребуется сильный образ. .........Так‐так, что же делать. Хм‐м‐м‐м‐м‐м‐м‐м‐м...""","""Mm. Eu tenho certeza que ele vai gostar. .........Vamos ver...sim, para que você alcance uma manifestação ainda mais poderosa, uma imagem mais forte será necessária. .........Bem, agora, o que fazer? Hmmmmmmmmmm...""",「嗯。汝一定会中意的。………嗯，要更强的显现，就需要更强的印象。………哎呀哎呀，该怎么做呢？唔唔唔唔唔…」,「嗯。汝一定會中意的。………嗯，要更強的顯現，就需要更強的印象。………哎呀哎呀，該怎麼做呢？唔唔唔唔唔…」,"""Hmm. Credo che ti piacerà. ... Bene allora, per farlo materializzare anche più intensamente, servirà una forma più intensa. ... Bene, bene, che fare. Hmmmmmmmmmm...""","""Mm. I am certain that he will like it. .........Let us see then...yes, in order to achieve a stronger manifestation, a stronger image will be necessary. .........Well, now, what to do. Hmmmmmmmmmm...""","""Mmm. Creo que te gustará... Bien, para hacerlo materializarse aún más fuertemente, una imagen fuerte será necesaria... Bien, bien, ¿qué haré? Mmmmmmmmmmm...""","""ﺑﻠﻰ. ﺳﺘﻌﺠﺒﻪ ﺑﺎﻟﺘﺄﻛﻴﺪ. .........ﻫﻤﻢ، ﺣﺴﻨًﺎ ﻟﻨﺮﻯ، ﻟﺠﻌﻠﻪ ﻳﺘﺠﻠّﻰ ﺃﻛﺜﺮ، ﻧﺤﺘﺎﺝ ﺇﻟﻰ ﻓﻜﺮﺓ ﺃﻋﻤﻖ. .........ﺣﺴﻨًﺎ، ﺣﺴﻨًﺎ~، ﻣﺎ ﻋﺴﺎﻱ ﺃﻥ ﺃﻓﻌﻞ. ﻫﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻤﻢ...""","""Mm. I am certain that he will like it. .........Let us see then...yes, in order to achieve a stronger manifestation, a stronger image will be necessary. .........Well, now, what to do. Hmmmmmmmmmm...""","""Mm. I am certain that he will like it. .........Let us see then...yes, in order to achieve a stronger manifestation, a stronger image will be necessary. .........Well, now, what to do. Hmmmmmmmmmm...""","""Mm. I am certain that he will like it. .........Let us see then...yes, in order to achieve a stronger manifestation, a stronger image will be necessary. .........Well, now, what to do. Hmmmmmmmmmm..."""
,Beato folded her arms and thought about what she could do to please them the most.,Beato crossed her arms and thought about what she could do to please them even more. ,"Beato crossed her arms and thought about what she could do to please them even more.",ベアトは、どうすればより喜んでもらえるか、腕を組んで思案する。,ベアトは、どうすればより喜んでもらえるか、腕を組んで思案する。,"Беато скрестила руки на груди и задумалась о том, что она может сделать, чтобы обрадовать их ещё больше.",Beato cruzou seus braços e pensou sobre o que poderia fazer para agradá‐lo.,贝阿朵抱着胳膊思索着，该怎么做才能让对方更开心。,貝阿朵抱著胳膊思索著，該怎麼做才能讓對方更開心。,Beato incrociò le sue braccia e pensò a cosa fare per accontentarli ancora di più.,Beato folded her arms and thought about what she could do to please them the most.,Beato se cruzó de brazos y pensó qué podría hacer para complacerlos aún más.,ﻋﻘﺪﺕ ﺑﻴـﺎﺗﻮ ﺫﺭﺍﻋﻴﻬﺎ ﻟﺘُﻔﻜﺮ ﻓﻴﻤﺎ ﻗﺪ ﺗﻔﻌﻠﻪ ﻹﻣﺘﺎﻋﻬﻢ ﺃﻛﺜﺮ.,Beato folded her arms and thought about what she could do to please them the most.,Beato folded her arms and thought about what she could do to please them the most.,Beato folded her arms and thought about what she could do to please them the most.
,"And at that moment, there appeared.........the form of yet another witch.{n}It was Beato's master, {f:5:Virgilia}.","Then, right there, ......was the form of yet another witch. It was Beato's teacher, {f:5:Virgilia}. ","And over there, .........was the form of yet another witch.It was Beato's teacher, Virgilia.",するとそこへ、………もうひとりの魔女の姿が。ベアトの師匠、ワルギリアだった。,するとそこへ、………もうひとりの魔女の姿が。{n}ベアトの師匠、ワルギリアだった。,"И тут возникла фигура ещё одной ведьмы.{n}Это была наставница Беато, {f:5:Вергилия}.","E naquele momento, apareceu.........a forma de outra bruxa.{n}Era a professora de Beato, {f:5:Virgilia}.",接着，就在此时，………另一位魔女的身姿出现了。{n}原来是贝阿朵的师傅，瓦尔基莉亚。,接著，就在此時，………另一位魔女的身姿出現了。{n}原來是貝阿朵的師傅，瓦爾基莉亞。,"E laggiù... c'era la forma di un'altra strega. Era la maestra di Beato, Virgilia.","And at that moment, there appeared.........the form of yet another witch.{n}It was Beato's master, {f:5:Virgilia}.","Y justo en ese momento, ahí apareció... la forma de otra bruja.{n}Era la maestra de Beato, {f:5:Virgilia}.",ﻭﻓﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺔ.........ﻇﻬﺮﺕ ﺳﺎﺣﺮﺓ ﺃﺧﺮﻯ.{n}ﺇﺫ ﺑﻬﺎ ﻣﻌﻠﻤﺔ ﺑﻴـﺎﺗﻮ، {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ}.,"And at that moment, there appeared.........the form of yet another witch.{n}It was Beato's master, {f:5:Virgilia}.","And at that moment, there appeared.........the form of yet another witch.{n}It was Beato's master, {f:5:Virgilia}.","And at that moment, there appeared.........the form of yet another witch.{n}It was Beato's master, {f:5:Virgilia}."
,{f:5:Virgilia} truly was a Great Witch.,{f:5:Virgilia} truly was a Great Witch. ,"Virgilia truly was a Great Witch.",ワルギリアはまさに大魔女。,ワルギリアはまさに大魔女。,{f:5:Вергилия} действительно являлась Великой Ведьмой.,{f:5:Virgilia} é realmente uma Grande Bruxa.,瓦尔基莉亚乃是一位大魔女。,瓦爾基莉亞乃是一位大魔女。,Virgilia era veramente una Grande Strega.,{f:5:Virgilia} truly was a Great Witch.,{f:5:Virgilia} de verdad era una Gran Bruja.,ﻣﻤﺎ ﻻ ﺷﻚّ ﻓﻴﻪ ﺃﻥ {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ} ﺳﺎﺣﺮﺓ ﻋﻈﻴﻤﺔ.,{f:5:Virgilia} truly was a Great Witch.,{f:5:Virgilia} truly was a Great Witch.,{f:5:Virgilia} truly was a Great Witch.
,"...Since Maria already thought of Beato as a Great Witch, this person Beato called a Great Witch must have been a Great Great Witch.","...Since Maria already thought of Beato as a Great Witch, this person Beato called a Great Witch must've been a Great Great Witch. ","...Since Maria already thought of Beato as a Great Witch, this person Beato called a Great Witch must have been a Great Great Witch.",…真里亞が大魔女だと思っているベアトが、さらに大魔女と呼ぶのだから、大々魔女に違いない。,…真里亞が大魔女だと思っているベアトが、さらに大魔女と呼ぶのだから、大々魔女に違いない。,"...Поскольку Мария уже думала о Беато как о Великой Ведьме, эта персона, называемая Беато Великой Ведьмой, должна была быть Наивеличайшей Великой Ведьмой.","...Como Maria já pensava em Beato como uma Grande Bruxa, essa pessoa chamada de Grande Bruxa pela Beato deveria ser uma Grande Grande Bruxa.",…因为，就连真里亚认为是大魔女的贝阿朵都称她为大魔女，所以她无疑是一位大大魔女。,…因為，就連真里亞認為是大魔女的貝阿朵都稱她為大魔女，所以她無疑是一位大大魔女。,"... Dato che Maria considerava già Beato una Grande Strega, questa persona che anche Beato chiamava Grande Strega doveva essere una Grande Grande Strega.","...Since Maria already thought of Beato as a Great Witch, this person Beato called a Great Witch must have been a Great Great Witch.","... Como María ya pensaba en Beato como una Gran Bruja, esta persona a la que Beato llamaba Gran Bruja debe haber sido una Gran Gran Bruja.",...ﻭﺑﻤّﺎ ﺃﻥ ﻣﺎﺭﻳﺎ ﺗﻌﺘﺒﺮ ﺑﻴـﺎﺗﻮ ﺳﺎﺣﺮﺓً ﻋﻈﻴﻤﺔً، ﻓﻼ ﺑﺪّ ﺑﺄﻥّ ﻫﺬﻩ ﺍﻟﻤﻌﻠﻤﺔ ﺍﻟﺘﻲ ﺗﺪﻋﻮﻫﺎ ﺑﻴـﺎﺗﻮ ﺑﺎﻟﺴﺎﺣﺮﺓ ﺍﻟﻌﻈﻴﻤﺔ ﻗﺪ ﺗﺠﺎﻭﺯﺗﻬﺎ ﻓﻲ ﺍﻟﻌﻈﻤﺔ.,"...Since Maria already thought of Beato as a Great Witch, this person Beato called a Great Witch must have been a Great Great Witch.","...Since Maria already thought of Beato as a Great Witch, this person Beato called a Great Witch must have been a Great Great Witch.","...Since Maria already thought of Beato as a Great Witch, this person Beato called a Great Witch must have been a Great Great Witch."
,"According to Beato, not even she could hold a candle to this witch when it came to magical power.","According to Beato, she still didn't even rise up to this witch's feet when it came to magical power. ","According to Beato, she still didn't even rise up to this witch's feet when it came to magical power.",ベアトの話によると、その魔法の力はベアトですら未だに足元にも及ばないという。,ベアトの話によると、その魔法の力はベアトですら未だに足元にも及ばないという。,"Согласно Беато, когда дело касалось магической силы, она всё ещё почти не годилась своей наставнице в подмётки.","De acordo com Beato, nem mesmo ela se comparava à sua professora quando se trata de poder mágico.",据贝阿朵所说，她的魔法之力，就连贝阿朵都望尘莫及。,據貝阿朵所說，她的魔法之力，就連貝阿朵都望塵莫及。,"Secondo Beato, lei non era neanche al livello dei piedi di questa strega quando si tratta di poteri magici.","According to Beato, not even she could hold a candle to this witch when it came to magical power.","Según Beato, ella ni siquiera llegaba a los pies de esta bruja en lo referente a poder mágico.",ﻓﺒﺤﺴﺐ ﻣﺎ ﻗﺎﻟﺘﻪ ﺑﻴـﺎﺗﻮ، ﻓﺈﻧّﻬﺎ ﻟﻢ ﺗﺒﻠﻎ ﺑﻌﺪ ﻣﺴﺘﻮﻯ ﻗﻮﺓ ﻫﺬﻩ ﺍﻟﺴﺎﺣﺮﺓ.,"According to Beato, not even she could hold a candle to this witch when it came to magical power.","According to Beato, not even she could hold a candle to this witch when it came to magical power.","According to Beato, not even she could hold a candle to this witch when it came to magical power."
{f:5:Virgilia},"""My, my. I {i:thought} I heard some cheery voices. What a fun tea party this seems to be...""","""My, my. I thought I heard some cheery voices. What a fun tea party this seems to be..."" ","""My, my.  I thought I heard some cheery voices.  What a fun tea party this seems to be...""",「おやおや。賑やかな声が聞こえてくると思ったら。楽しそうなお茶会ですこと…。」,「おやおや。賑やかな声が聞こえてくると思ったら。楽しそうなお茶会ですこと…」,"""Так‐так. Мне {i:показалось}, я услышала весёлые голоса. Какое тут, однако, весёлое чаепитие...""","""Ora, ora. Eu {i:pensei} ter ouvido algumas vozes animadas. Que divertida festa do chá seria esta...?""",「哦呀哦呀。刚想着听到了热热闹闹的声音。原来是在举办开心的茶会呢…」,「哦呀哦呀。剛想著聽到了熱熱鬧鬧的聲音。原來是在舉辦開心的茶會呢…」,"""Perbacco. Pensavo di aver sentito delle voci allegre. Sembra essere un tea party divertente...""","""My, my. I {i:thought} I heard some cheery voices. What a fun tea party this seems to be...""","""Vaya, vaya. {i:Pensé} haber escuchado voces alegres. Qué fiesta de té más divertida parece ser...""","""ﻳﺎ ﺇﻟﻬﻲ. {i:ﻛﻨﺖ ﺃﺳﻤﻊ ﺃﺻﻮﺍﺗًﺎ ﺻﺎﺧﺒﺔ،} ﻓﺈﺫﺍ ﺑﻲ ﺃﺟﺪ ﺣﻔﻠﺔ ﺷﺎﻱ ﻣﻤﺘﻌﺔ ﺑﺎﻟﻔﻌﻞ...""","""My, my. I {i:thought} I heard some cheery voices. What a fun tea party this seems to be...""","""My, my. I {i:thought} I heard some cheery voices. What a fun tea party this seems to be...""","""My, my. I {i:thought} I heard some cheery voices. What a fun tea party this seems to be..."""
{f:5:Beatrice},"""Oh, Master. Perfect timing. I want you to take a look at this lion cub. I hear he's Maria's new friend.""","""Oh, Teacher. Perfect timing. I want you to look at this lion cub. I hear he's Maria's new friend."" ","""Oh, Teacher.  Perfect timing.  I want you to look at this lion cub.  I hear he's Maria's new friend.""",「おお、お師匠様。ちょうどいいところへ。このライオンの子を見てほしい。真里亞の新しい友人だそうだ。」,「おお、お師匠様。ちょうどいいところへ。このライオンの子を見てほしい。真里亞の新しい友人だそうだ」,"""О‐о, наставница. Вы очень кстати. Я хочу, чтобы вы взглянули на этого львёнка. Я узнала, что это новый друг Марии.""","""Oh, professora. Bem na hora. Eu quero que você dê uma olhada nesse filhote de leão. Eu ouvi que ele é o novo amigo da Maria.""",「哦——，师傅大人。来的正是时候。师傅大人，来瞧瞧这只小狮子吧。好像是真里亚的新朋友哦。」,「哦——，師傅大人。來的正是時候。師傅大人，來瞧瞧這只小獅子吧。好像是真里亞的新朋友哦。」,"""Oh, Maestra. Tempismo perfetto. Voglio che guardi questo cucciolo di leone. So che è il nuovo amico di Maria.""","""Oh, Master. Perfect timing. I want you to take a look at this lion cub. I hear he's Maria's new friend.""","""Oh, maestra. Llegas en el mejor momento. Quiero que mires este cachorro de león. Tengo entendido que él es el nuevo amigo de María.""","""ﺃﻭﻩ، ﻣﻌﻠﻤﺘﻲ. ﺗﻮﻗﻴﺘﻚ ﻣﻤﺘﺎﺯ. ﺍﻧﻈﺮﻱ ﺇﻟﻰ ﻫﺬﺍ ﺍﻷﺳﺪ ﺍﻟﺼﻐﻴﺮ. ﺇﻧّﻪ ﺻﺪﻳﻖ ﻣﺎﺭﻳﺎ ﺍﻟﺠﺪﻳﺪ.""","""Oh, Master. Perfect timing. I want you to take a look at this lion cub. I hear he's Maria's new friend.""","""Oh, Master. Perfect timing. I want you to take a look at this lion cub. I hear he's Maria's new friend.""","""Oh, Master. Perfect timing. I want you to take a look at this lion cub. I hear he's Maria's new friend."""
{f:5:Virgilia},"""Hoh‐hoh‐ho. What an adorable little lion. ......I wonder if he can greet me? Hello, nice to meet you...?""","""Ho ho ho. What a lovely lion-san. ...I wonder if he can greet me? Hello, nice to meet you...?"" ","""Ho ho ho.  What a lovely lion-san.  ......I wonder if he can greet me?  Hello, nice to meet you...?""",「ほっほっほ。可愛らしいライオンさんですね。……ご挨拶は出来るのかしら？　初めまして、こんにちは…？」,「ほっほっほ。可愛らしいライオンさんですね。……ご挨拶は出来るのかしら？　初めまして、こんにちは…？」,"""Хо‐хо‐хо. Какой замечательный лев‐сан. ......Интересно, может ли меня поприветствовать? Здравствуй, рада познакомиться?..""","""Hoh‐hoh‐ho. Que leãozinho mais adorável. ......Será que ele pode me cumprimentar? Olá, como vai você...?""",「嚯嚯嚯。好可爱的小狮子呢。……会不会打招呼？初次见面，你好…？」,「嚯嚯嚯。好可愛的小獅子呢。……會不會打招呼？初次見面，你好…？」,"""Ho ho ho. Che bel leone-san. ... Mi chiedo se possa salutarmi? Ciao, piacere di conoscerti...?""","""Hoh‐hoh‐ho. What an adorable little lion. ......I wonder if he can greet me? Hello, nice to meet you...?""","""Jo jo jo. Qué adorable leoncito... ¿Me pregunto si puede saludarme? Hola, ¿encantada de conocerte?...""","""ﻫﻮ ﻫﻮ ﻫﻮ. ﻳﺎ ﻟﻪ ﻣﻦ ﺃﺳﺪٍ ﺻﻐﻴﺮٍ ﻇﺮﻳﻒ. ......ﺗُﺮﻯ ﻫﻞ ﺑﺈﻣﻜﺎﻧﻪ ﺭﺩّ ﺍﻟﺘﺤﻴﺔ ﻟﻲ? ﻣﺮﺣﺒًﺎ، ﺳﺮﺭﺕُ ﺑﻠﻘﺎﺋﻚ...؟""","""Hoh‐hoh‐ho. What an adorable little lion. ......I wonder if he can greet me? Hello, nice to meet you...?""","""Hoh‐hoh‐ho. What an adorable little lion. ......I wonder if he can greet me? Hello, nice to meet you...?""","""Hoh‐hoh‐ho. What an adorable little lion. ......I wonder if he can greet me? Hello, nice to meet you...?"""
Sakutarou,"‘U‐uryuu! I, I'm Sakutarou.’",‘U-Uryu-! I-I'm Sakutarou.’ ,"『U, uryu-!  I, I'm Sakutarou.』",『う、うりゅー！　さ、さくたろうと申します。』,『う、うりゅー！　さ、さくたろうと申します』,{p:0:『}У... урю‐у! Я... я Сакутаро.{p:0:』},‘U‐Uryuu! E‐Eu me chamo Sakutarou.’,『呜、呜溜——！偶、偶叫樱太郎。』,『嗚、嗚溜——！偶、偶叫櫻太郎。』,"{p:0:『}U-Uryu-! Io, io sono Sakutarou. {p:0:』}","‘U‐uryuu! I, I'm Sakutarou.’",‘¡U-Uryuu! So-Soy Sakutaro.’,‘ﺃ-ﺃﻭﺭﻳﻮﻭ! ﺍ-ﺍﺳﻤﻲ ﺳﺎﻛﻮﺗﺎﺭﻭ.’,"‘U‐uryuu! I, I'm Sakutarou.’","‘U‐uryuu! I, I'm Sakutarou.’","‘U‐uryuu! I, I'm Sakutarou.’"
,"Sakutaro got back down onto Maria's lap, and greeted {f:5:Virgilia} with half of his face poking out over the edge of the table.","Sakutaro fell to Maria's lap, greeting {f:5:Virgilia} with half of his face poking out over the edge of the table. ","Sakutaro fell to Maria's lap, greeting Virgilia with half of his face poking out over the edge of the table.",さくたろは、真里亞の膝に降り、テーブルの縁から顔を半分だけのぞかせて挨拶をする。,さくたろは、真里亞の膝に降り、テーブルの縁から顔を半分だけのぞかせて挨拶をする。,"Сакутаро упал Марии на колени, приветствуя {f:5:Вергилию}, наполовину выглядывая из за края стола.",Sakutaro desceu do colo de Maria e cumprimentou {f:5:Virgilia} com metade de seu rosto cutucando a ponta da mesa.,樱太郎逃到了真里亚的膝盖上，从桌边探出半个头来，与瓦尔基莉亚打了招呼。,櫻太郎逃到了真里亞的膝蓋上，從桌邊探出半個頭來，與瓦爾基莉亞打了招呼。,"Sakutarou cadde in grembo a Maria, salutando Virgilia con metà della sua faccia che sporgeva dalla cima del tavolo.","Sakutaro got back down onto Maria's lap, and greeted {f:5:Virgilia} with half of his face poking out over the edge of the table.","Sakutaro cayó en el regazo de María, saludando a {f:5:Virgilia} con la mitad de su rostro escondido en la esquina de la mesa.",ﻗﻔﺰ ﺳﺎﻛﻮﺗﺎﺭﻭ ﻓﻲ ﺣﻀﻦ ﻣﺎﺭﻳﺎ ﻭﺣﻴﺎ {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ} ﻭﻫﻮ ﻳﻄﻞُّ ﺑﻮﺟﻬﻪ ﻣﻦ ﺣﺎﻓﺔ ﺍﻟﻄﺎﻭﻟﺔ.,"Sakutaro got back down onto Maria's lap, and greeted {f:5:Virgilia} with half of his face poking out over the edge of the table.","Sakutaro got back down onto Maria's lap, and greeted {f:5:Virgilia} with half of his face poking out over the edge of the table.","Sakutaro got back down onto Maria's lap, and greeted {f:5:Virgilia} with half of his face poking out over the edge of the table."
,...He seemed to be very nervous since this was a witch that even Beato called Master.,"...It seemed he was very nervous, since this was a witch that even Beato called Teacher. ","...It seemed that he was very nervous since this was a witch that even Beato called Teacher.",…ベアトがお師匠と呼ぶほどの魔女なので、かなり緊張しているようだ。,…ベアトがお師匠と呼ぶほどの魔女なので、かなり緊張しているようだ。,"...Было заметно, что он очень нервничает, поскольку это была ведьма, которую даже Беато называла наставницей.",...Ele parecia estar muito nervoso por aquela ser a bruxa que a Beato chamava de professora.,…由于她是连贝阿朵都称之为师傅的魔女，所以樱太郎显得相当紧张。,…由於她是連貝阿朵都稱之為師傅的魔女，所以櫻太郎顯得相當緊張。,... Sembrava che fosse molto nervosa dato che questa era una strega che persino Beato chiamava Maestra.,...He seemed to be very nervous since this was a witch that even Beato called Master.,... Parecía que él estaba bastante nervioso ya que era una bruja a la que Beato llamaba maestra.,...ﺑﺪﺍ ﻣﺘﻮﺗﺮًﺍ ﻣﻦ ﺩﻋﻮﺓ ﺑﻴـﺎﺗﻮ ﻟﻬﺬﻩ ﺍﻟﺴﺎﺣﺮﺓ ﺑﺎﻟﻤﻌﻠﻤﺔ.,...He seemed to be very nervous since this was a witch that even Beato called Master.,...He seemed to be very nervous since this was a witch that even Beato called Master.,...He seemed to be very nervous since this was a witch that even Beato called Master.
{f:5:Virgilia},"""Hoh‐hoh‐ho. What a lovely name. ......As a reward for giving such a good greeting, here's a sweet for you.""","""Ho ho ho. What an adorable name. ...As a reward for giving such a good greeting, here's a sweet for you."" ","""Ho ho ho.  What a lovely name.  ......As a reward for giving such a good greeting, here's a sweet for you.""",「ほっほっほ。可愛らしい名前だこと。……上手な挨拶が出来たご褒美に、お菓子をあげましょうね。」,「ほっほっほ。可愛らしい名前だこと。……上手な挨拶が出来たご褒美に、お菓子をあげましょうね」,"""Хо‐хо‐хо. Какое милое имя. ......В качестве награды за такое хорошее приветствие, вот тебе конфетка.""","""Hoh‐hoh‐ho. Que nome mais adorável. ......Como recompensa por um cumprimento tão bom, eu vou te dar um doce.""",「嚯嚯嚯。好可爱的名字呢。……为了表扬你好好打了招呼，送你颗糖哦。」,「嚯嚯嚯。好可愛的名字呢。……為了表揚你好好打了招呼，送你顆糖哦。」,"""Ho ho ho. Che bel nome. ... Come ricompensa per un saluto così bello, ecco un dolce per te.""","""Hoh‐hoh‐ho. What a lovely name. ......As a reward for giving such a good greeting, here's a sweet for you.""","""Jo jo jo. Qué nombre tan adorable... Como recompensa por darme una tan cordial bienvenida, aquí hay un dulce para ti.""","""ﻫﻮ ﻫﻮ ﻫﻮ. ﻳﺎ ﻟﻪ ﻣﻦ ﺍﺳﻢ ﺟﻤﻴﻞ. ......ﺇﻟﻴﻚ ﻫﺬﻩ ﺍﻟﺤﻠﻮﻯ ﻛﻤﻜﺎﻓﺄﺓ ﻋﻠﻰ ﺇﻟﻘﺎﺀ ﻣﺜﻞ ﻫﺬﻩ ﺍﻟﺘﺤﻴﺔ ﺍﻟﻠﻄﻴﻔﺔ.""","""Hoh‐hoh‐ho. What a lovely name. ......As a reward for giving such a good greeting, here's a sweet for you.""","""Hoh‐hoh‐ho. What a lovely name. ......As a reward for giving such a good greeting, here's a sweet for you.""","""Hoh‐hoh‐ho. What a lovely name. ......As a reward for giving such a good greeting, here's a sweet for you."""
,"After waving her hands about, {f:5:Virgilia} held the palm of her hand upwards, and made a movement as though lightly grasping some of the air.","After waving her hands about, {f:5:Virgilia} held the palm of her hand upwards, as though she was lightly grabbing at the empty air. ","After waving her hands about, Virgilia held the palm of her hand upwards, as though she was lightly grabbing at the empty air.",ワルギリアは、手をひらひらさせてから、手の平を上に向け、空気を軽く掴み取るような仕草をする。,ワルギリアは、手をひらひらさせてから、手の平を上に向け、空気を軽く掴み取るような仕草をする。,"Взмахнув руками, {f:5:Вергилия} затем протянула руку вперёд ладонью вверх, слегка согнув её, словно держа пустой воздух.","Após balançar suas mãos, {f:5:Virgilia} virou a palma de sua mão para cima, e a movimentou como se estivesse suavemente segurando o ar.",瓦尔基莉亚翩翩摆手后，手心朝上，做了个像是轻轻抓取空气的动作。,瓦爾基莉亞翩翩擺手後，手心朝上，做了個像是輕輕抓取空氣的動作。,"Dopo aver agitato le sue mani, Virgilia tenne il palmo della sua mano verso l'alto, come se stesse gentilmente afferrando l'aria vuota.","After waving her hands about, {f:5:Virgilia} held the palm of her hand upwards, and made a movement as though lightly grasping some of the air.","Después de agitar sus manos, {f:5:Virgilia} sostuvo la palma de su mano mirando hacia arriba, como si ella estuviese sosteniendo el vacío.",ﻟّﻮﺣﺖ {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ} ﺑﻴﺪﻫﺎ، ﺛﻢ ﺭﻓﻌﺘﻬﺎ ﻷﻋﻠﻰ، ﻛﻤﻦ ﺗﻤﺴﻚ ﺑﺸﻲﺀٍ ﻓﻲ ﺍﻟﻔﺮﺍﻍ.,"After waving her hands about, {f:5:Virgilia} held the palm of her hand upwards, and made a movement as though lightly grasping some of the air.","After waving her hands about, {f:5:Virgilia} held the palm of her hand upwards, and made a movement as though lightly grasping some of the air.","After waving her hands about, {f:5:Virgilia} held the palm of her hand upwards, and made a movement as though lightly grasping some of the air."
