Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
{f:5:Beatrice},"""Aah... L‐like they say, you should seek out work while you're young...! This is a test from me to you as your predecessor. Challenge it with respect. Wahahaha...!""","""Aah, ...l-like they say, things you learn when you're young will definitely help you out in the future...! This is a test passed on from my predecessor to you. Take it on with respect. Wahahaha...!"" ","""Aah..., l, like they say, things you learn when you're young will definitely help you out in the future...! This is a test passed on from my predecessor to you. Challenge it with respect. Wahahaha...!""",「あー…、そ、そのだな、若い内の苦労は買ってでもしろというではないか…！　先代からそなたへの、これは試練である。謹んで挑むが良いぞ。わっはっはっは…！」,「あー…、そ、そのだな、若い内の苦労は買ってでもしろというではないか…！　先代からそなたへの、これは試練である。謹んで挑むが良いぞ。わっはっはっは…！」,"""Ах... Я, как говорится, вещи, которым учишься в молодости, обязательно помогут тебе в будущем!.. Это испытание, передаваемое от моей предшественнице тебе. Пройди его с уважением. Ва‐ха‐ха‐ха!""","""Aah... C‐Como dizem, você deveria buscar trabalhar enquanto é jovem...!{n}Este é um teste meu para você como sua predecessora. Desafie‐o com respeito. Wahahaha...!""",「啊——…，这、这个嘛，俗话说，少壮不努力，老大徒伤悲啊…！这是先代给予汝的考验。要恭然挑战哦。哇哈哈哈…！」,「啊——…，這、這個嘛，俗話說，少壯不努力，老大徒傷悲啊…！這是先代給予汝的考驗。要恭然挑戰哦。哇哈哈哈…！」,"""Aah... c-come dicono, le cose che impari quando sei giovane di certo ti aiuteranno in futuro...! Questo è un test tramandato dalla mia Predecessora a te. Sfidalo con rispetto. Wahahaha...!""","""Aah... L‐like they say, you should seek out work while you're young...! This is a test from me to you as your predecessor. Challenge it with respect. Wahahaha...!""","""Aah... c-como dicen, ¡lo que aprendas cuando eres joven te ayudará en el futuro! Esta es una prueba para ti de mi parte como tu predecesora. Desafíala con respeto. ¡Wajajaja!...""","""ﺁﺁﻩ، ﻛﻤﺎ ﻳُﻘﺎﻝ، ﺃﻱُّ ﻋﻠﻢٍ ﺗﺘﻌﻠّﻤﻪ ﻓﻲ ﺍﻟﺼﻐﺮ ﻳﻨﻔﻌﻚ ﻓﻲ ﺍﻟﻜﺒﺮ...! ﺍﻋﺘﺒﺮﻱ ﻫﺬﺍ ﺩﺭﺳًﺎ ﺗﻌﻠﻤﺘﻪ ﻣﻦ ﺳﺎﺑﻘﺘﻚِ. ﻓﻠﺘﻘﺒﻠﻴﻪ ﺑﻜﻞّ ﺗﻘﺪﻳﺮ. ﻭﺍﻫﺎﻫﺎﻫﺎﻫﺎ...ﻫﺎﻫﺎ!""","""Aah... L‐like they say, you should seek out work while you're young...! This is a test from me to you as your predecessor. Challenge it with respect. Wahahaha...!""","""Aah... L‐like they say, you should seek out work while you're young...! This is a test from me to you as your predecessor. Challenge it with respect. Wahahaha...!""","""Aah... L‐like they say, you should seek out work while you're young...! This is a test from me to you as your predecessor. Challenge it with respect. Wahahaha...!"""
,"Beato tried to laugh heartily, but it was obviously a fake laugh trying to cover something up, and the new witch shrugged, sighing.","Beato tried to laugh heartily, but it was obviously the fake laugh of someone trying to cover something up, and the new witch shrugged with a sigh. ","Beato tried to laugh heartily, but it was obviously a fake laugh trying to cover something up, and the new witch shrugged, sighing.",ベアトは豪快そうに笑ったつもりだが、何かを誤魔化すための空笑いであることはとっくにバレバレで、新しき魔女はため息混じりに肩を竦める。,ベアトは豪快そうに笑ったつもりだが、何かを誤魔化すための空笑いであることはとっくにバレバレで、新しき魔女はため息混じりに肩を竦める。,"Беато пыталась смеяться сердечно, но смех вышел до очевидности фальшив, пытающийся что‐то скрыть, и новая ведьма пожала плечами, вздохнув.","Beato tentou rir animadamente, mas obviamente era uma risada falsa tentando encobrir algo, e a nova bruxa deu de ombros, suspirando.",虽然贝阿朵自以为是在豪快地笑着，但一看便知，这是在隐瞒什么的假笑。新魔女边叹了口气，边耸了耸肩。,雖然貝阿朵自以為是在豪快地笑著，但一看便知，這是在隱瞞什麼的假笑。新魔女邊嘆了口氣，邊聳了聳肩。,"Beato provò a ridere di cuore, ma era ovviamente una falsa risata per coprire qualcosa, e la nuova strega fece spallucce, sospirando.","Beato tried to laugh heartily, but it was obviously a fake laugh trying to cover something up, and the new witch shrugged, sighing.","Beato intentó dar una sonora carcajada, pero obviamente era una risa falsa tratando de esconder algo, y la nueva bruja se encogió de hombros, suspirando.",ﺣﺎﻭﻟﺖ ﺑﻴـﺎﺗﻮ ﺍﻟﻀﺤﻚ ﺑﺤﻤﺎﺱ، ﻟﻜﻦ ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﺿﺤﻜﺔ ﻣﺼﻄﻨﻌﺔ ﻹﺧﻔﺎﺀ ﺣﺮﺟﻬﺎ، ﻭﻛﺮﺩﺓ ﻓﻌﻞ، ﻫﺰﺕ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺠﺪﻳﺪﺓ ﻛﺘﻔﻴﻬﺎ ﺑﺤﺴﺮﺓ.,"Beato tried to laugh heartily, but it was obviously a fake laugh trying to cover something up, and the new witch shrugged, sighing.","Beato tried to laugh heartily, but it was obviously a fake laugh trying to cover something up, and the new witch shrugged, sighing.","Beato tried to laugh heartily, but it was obviously a fake laugh trying to cover something up, and the new witch shrugged, sighing."
{f:5:Eva Beatrice},"""........................ ...At this stage, it's probably too late to reduce the anti‐magic power by creating a scene. ...In that case, there's another move. Having the {y:0:Human}{n:0:human}s split up should work.""","""............ ...At this stage, it's probably too late to create a scene and reduce the anti-magic power. ...In that case, there's another move. Getting the Humans to split up should work."" ","""........................At this stage, it's probably too late to reduce the anti-magic power by creating a scene. ...In that case, there's another move. Having the humans split up should work.""",「……………………。…この段階から、演出によって反魔法力を減ずるのは、多分、手遅れでしょうね。…となれば、もう１つの手。ニンゲンの分散が良いでしょう。」,「……………………。…この段階から、演出によって反魔法力を減ずるのは、多分、手遅れでしょうね。…となれば、もう１つの手。ニンゲンの分散が良いでしょう」,"""........................На данной стадии, наверное, уже поздно снижать уровень антимагической силы созданием сцены. ...Но есть другой ход. Разделение {y:0:Люд}{n:0:люд}ей должно сработать.""","""........................ ...Neste estágio, provavelmente é tarde demais para reduzir o poder antimagia criando uma cena. ...Nesse caso, há outro movimento. Fazer os {y:0:Humanos}{n:0:humanos} se separarem deve funcionar.""",「……………………。…从现阶段起，以演出来削减反魔法力，多半已经太迟了。…既然如此，那就用另一招。去分散人类会比较好吧。」,「……………………。…從現階段起，以演出來削減反魔法力，多半已經太遲了。…既然如此，那就用另一招。去分散人類會比較好吧。」,"""... A questo punto, è probabilmente troppo tardi per ridurre il potere anti-magico creando una scena. ... In questo caso, c'è un'altra mossa. Far dividere gli umani dovrebbe funzionare.""","""........................ ...At this stage, it's probably too late to reduce the anti‐magic power by creating a scene. ...In that case, there's another move. Having the {y:0:Human}{n:0:human}s split up should work.""","""... A este punto, es probable que sea demasiado tarde para reducir el poder anti-mágico creando una escena... En ese caso, hay otro movimiento. Hacer que los humanos se separen debería funcionar.""","""........................ ...ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﻓﺎﺕ ﺍﻷﻭﺍﻥ ﺍﻵﻥ ﻋﻠﻰ ﺻﻴﺎﻏﺔ ﻣﺸﺎﻫﺪ ﺗُﻘﻠﻞ ﻣﻦ ﻗﻮﺍﻫﻢ ﺍﻟﻤﻀﺎﺩﺓ ﻟﻠﺴﺤﺮ. ...ﻭﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ﻟﺪﻱّ ﺣﺮﻛﺔ ﺃﺧﺮﻯ. 'ﺗﻔﺮﻗﺔ ﺍﻟﺒﺸﺮ' ﺳﺘﻜﻮﻥ ﻓﻌﺎﻟﺔ ﺃﻛﺜﺮ.""","""........................ ...At this stage, it's probably too late to reduce the anti‐magic power by creating a scene. ...In that case, there's another move. Having the {y:0:Human}{n:0:human}s split up should work.""","""........................ ...At this stage, it's probably too late to reduce the anti‐magic power by creating a scene. ...In that case, there's another move. Having the {y:0:Human}{n:0:human}s split up should work.""","""........................ ...At this stage, it's probably too late to reduce the anti‐magic power by creating a scene. ...In that case, there's another move. Having the {y:0:Human}{n:0:human}s split up should work."""
{f:5:Beatrice},"""Mmhm, that is probably the most effective way. The smaller the number of {y:0:Human}{n:0:human}s, the more the denominator shrinks. As a result, the magic power becomes immediately effective. ...In other words, the crucial point from here on will be how to destroy this barricade situation and have them split up into small groups.""","""Indeed, that is probably the most effective way. The smaller the number of Humans, the more the denominator shrinks. As a result, the magical power functions instantaneously. In other words, it all begins from one point: how to destroy this barricade situation and have them split up into small groups."" ","""Hmm, that is probably the most effective way. The smaller the number of humans, the more the denominator shrinks. As a result, the magic power becomes instantaneous. In other words, it all begins from one point: how to destroy this barricade situation and have them split up into small groups.",「うむ、それがもっとも効果的であろうぞ。ニンゲンの人数が少なければ少ないほど、分母の数は減るわけだ。その結果、魔法力は覿面となる。…つまり、この篭城状態を如何に崩して、少人数に分散させるかがここからのポイントとなるわけだな。,「うむ、それがもっとも効果的であろうぞ。ニンゲンの人数が少なければ少ないほど、分母の数は減るわけだ。その結果、魔法力は覿面となる。…つまり、この篭城状態を如何に崩して、少人数に分散させるかがここからのポイントとなるわけだな」,"""Хм‐м, наверное, это наиболее эффективный способ. Чем меньше количество {y:0:Люд}{n:0:люд}ей, тем меньше знаменатель. В результате магическая сила становится мгновенной. Другими словами, всё начинается вот с чего: как уничтожить эту баррикаду и вынудить из разделиться на маленькие группки.""","""Mmhm, essa provavelmente é a forma mais efetiva. Quanto menor o número de {y:0:Humanos}{n:0:humanos}, mais o denominador encolhe. Como resultado, o poder mágico se torna imediatamente efetivo. ...Em outras palavras, o ponto crucial daqui em diante será como destruir esta situação de barricada e fazê‐los se separarem em grupos pequenos.""",「嗯，这招是最具效果的哦。人类的数量越少，分母就会缩得越小。作为其结果，魔法力就会立见其效。…换言之，如何打破这笼城状态，如何使他们分散出一小股人来，是今后的关键问题。」,「嗯，這招是最具效果的哦。人類的數量越少，分母就會縮得越小。作為其結果，魔法力就會立見其效。…換言之，如何打破這籠城狀態，如何使他們分散出一小股人來，是今後的關鍵問題。」,"""Hmm, questo è probabilmente il modo più efficace. Minore è il numero degli umani, più diminuisce il denominatore. Come risultato, il potere magico diviene istantaneo. In altre parole, tutto inizia da un punto: come distruggere questa situazione di barricata e farli dividere in gruppi più piccoli.","""Mmhm, that is probably the most effective way. The smaller the number of {y:0:Human}{n:0:human}s, the more the denominator shrinks. As a result, the magic power becomes immediately effective. ...In other words, the crucial point from here on will be how to destroy this barricade situation and have them split up into small groups.""","""Mmm, probablemente sea la manera más efectiva. Mientras menor sea el número de humanos, más se encoge el denominador. Como resultado, el poder mágico se hace efectivo inmediatamente... En otras palabras, el punto crucial de aquí en adelante será cómo destruir esta situación de barricada y hacer que se dividan en pequeños grupos.""","""ﻧﻌﻢ، ﺳﺘﻨﺠﺢ ﻫﺬﻩ ﺍﻟﺤﺮﻛﺔ. ﻛﻠﻤﺎ ﺗﻨﺎﻗﺺ ﻋﺪﺩ ﺍﻟﺒﺸﺮ، ﻛﻠﻤﺎ ﻗﻠّﺖ ﻗﻮﺍﻫﻢ. ﻭﻫﻜﺬﺍ، ﺳﺘﺆﺩﻱ ﺍﻟﻘﻮﺓ ﺍﻟﺴﺤﺮﻳﺔ ﻋﻤﻠﻬﺎ ﻓﻮﺭًﺍ. ...ﺑﻌﺒﺎﺭﺓ ﺃﺧﺮﻯ، ﻛﻞ ﺷﻲﺀ ﻳﺒﺪﺃ ﻣﻦ ﻧﻘﻄﺔ ﻭﺍﺣﺪﺓ: ﻛﻴﻔﻴﺔ ﺍﺧﺘﺮﺍﻕ ﺣﺼﻨّﻬﻢ ﻭﺗﻘﺴﻴﻤﻬﻢ ﺇﻟﻰ ﻣﺠﻤﻮﻋﺎﺕ ﺻﻐﻴﺮﺓ.""","""Mmhm, that is probably the most effective way. The smaller the number of {y:0:Human}{n:0:human}s, the more the denominator shrinks. As a result, the magic power becomes immediately effective. ...In other words, the crucial point from here on will be how to destroy this barricade situation and have them split up into small groups.""","""Mmhm, that is probably the most effective way. The smaller the number of {y:0:Human}{n:0:human}s, the more the denominator shrinks. As a result, the magic power becomes immediately effective. ...In other words, the crucial point from here on will be how to destroy this barricade situation and have them split up into small groups.""","""Mmhm, that is probably the most effective way. The smaller the number of {y:0:Human}{n:0:human}s, the more the denominator shrinks. As a result, the magic power becomes immediately effective. ...In other words, the crucial point from here on will be how to destroy this barricade situation and have them split up into small groups."""
{f:5:Beatrice},"""However, they are already very cautious. The barricade won't be destroyed easily, you know...? Both the barricade in Kinzo's study two games ago and the barricade in the parlor last time were very stubborn. Furthermore, most of the cunning adults have been left this time.""","""However, they are already very cautious. The barricade won't be destroyed easily, right...? Both the barricade in Kinzo's study two games ago and the barricade in the parlor last time were very stubborn. Furthermore, most of the cunning adults still remain this time."" "," However, they are already very cautious. The barricade won't be destroyed easily, right...? Both the barricade in Kinzo's study two games ago and the barricade in the parlor last time were very stubborn. Furthermore, most of the cunning adults have been left this time.",しかし、彼らはもはや用心深い。容易には篭城を崩せぬぞ…？　前々回の金蔵の書斎での篭城、前回の客間での篭城、何れも手強かった。増してや今回は、老獪な大人勢がほとんど残った状態での篭城となっておる。,「しかし、彼らはもはや用心深い。容易には篭城を崩せぬぞ…？　前々回の金蔵の書斎での篭城、前回の客間での篭城、何れも手強かった。増してや今回は、老獪な大人勢がほとんど残った状態での篭城となっておる」,"""Вот только они уже крайне насторожены. Эту баррикаду так просто не уничтожишь, верно? Обе баррикады, и та, что в кабинете Кинзо две игры назад, и та баррикада в гостиной были довольно прочны. Более того, на этот раз в живых остались самые хитрые взрослые.""","""Porém, eles já estão muito cuidadosos. A barricada não será destruída facilmente, sabia...? Tanto a barricada no estúdio de Kinzo dois jogos anteriores como a barricada na sala de estar da última vez eram muito sólidas. Além do mais, a maioria dos adultos astutos foram deixados desta vez.""",「不过，他们都已十分谨慎。要打破这笼城可不容易哦…？上上次金藏书房的笼城，还有上次客厅的笼城，都是十分棘手的。更何况，本次是处于老奸巨猾的大人们几乎都还活着的状况下的笼城。」,「不過，他們都已十分謹慎。要打破這籠城可不容易哦…？上上次金藏書房的籠城，還有上次客廳的籠城，都是十分棘手的。更何況，本次是處於老奸巨猾的大人們幾乎都還活著的狀況下的籠城。」,"Tuttavia, loro sono già molto prudenti. La barricata non sarà distrutta facilmente, giusto...? Sia quella nello studio di Kinzo di due giochi fa che quella nel salotto dell'ultima volta, fu piuttosto ostinata. Inoltre, sono rimasti la maggior parte degli adulti astuti questa volta.","""However, they are already very cautious. The barricade won't be destroyed easily, you know...? Both the barricade in Kinzo's study two games ago and the barricade in the parlor last time were very stubborn. Furthermore, most of the cunning adults have been left this time.""","""Sin embargo, están siendo muy cautelosos. La barricada no será destruida fácilmente, ¿sabes?... Tanto en la barricada del estudio de Kinzo de hace dos juegos como en la barricada del salón de la última vez fueron muy tenaces. Además, la mayoría de los adultos astutos han quedado vivos esta vez.""","""ﻟﻜﻨﻬﻢ ﺍﻵﻥ ﺃﻛﺜﺮ ﺣﺬﺭًﺍ ﻣﻦ ﺃﻱ ﻭﻗﺖ ﻣﻀﻰ. ﺍﺧﺘﺮﺍﻕ ﺣﺼﻨّﻬﻢ ﻟﻦ ﻳﻜﻮﻥ ﺃﻣﺮًﺍ ﺳﻬﻼً... ﻓﻲ ﺍﻟﻠﻌﺒﺘﻴﻦ ﺍﻟﺴﺎﺑﻘﺘﻴﻦ ﻭﺟﺪﺕُ ﺻﻌﻮﺑﺔ ﺑﺎﻟﻐﺔ ﻓﻲ ﺍﺧﺘﺮﺍﻕ ﺣﺎﺟﺰ ﻏﺮﻓﺔ ﻛﻴﻨﺰﻭ ﻭﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ. ﻭﻋﻼﻭﺓً ﻋﻠﻰ ﺫﻟﻚ، ﻻ ﺯﺍﻝ ﻣﻌﻈﻢ ﺍﻟﻜﺒﺎﺭ ﺍﻟﻤﺎﻛﺮﻳﻦ ﺃﺣﻴﺎﺀ ﻫﺬﻩ ﺍﻟﻤﺮﺓ.""","""However, they are already very cautious. The barricade won't be destroyed easily, you know...? Both the barricade in Kinzo's study two games ago and the barricade in the parlor last time were very stubborn. Furthermore, most of the cunning adults have been left this time.""","""However, they are already very cautious. The barricade won't be destroyed easily, you know...? Both the barricade in Kinzo's study two games ago and the barricade in the parlor last time were very stubborn. Furthermore, most of the cunning adults have been left this time.""","""However, they are already very cautious. The barricade won't be destroyed easily, you know...? Both the barricade in Kinzo's study two games ago and the barricade in the parlor last time were very stubborn. Furthermore, most of the cunning adults have been left this time."""
{f:5:Beatrice},"""The situation is more difficult than all the ones before it, you see? ......If you wish, I could give you some special advice...""","""The situation is more difficult than all the ones before it, understand? ...If you wish, I could give you some special advice..."" "," The situation is more difficult than all the ones before it, correct? ......If you wish, I could give you some special advice...""",状況はこれまで以上に困難であるぞ？　……そなたが望むなら、特別に助言を与えてやっても良いのだがな…。」,「状況はこれまで以上に困難であるぞ？　……そなたが望むなら、特別に助言を与えてやっても良いのだがな…」,"""Сложившаяся сейчас ситуация гораздо сложнее, не находишь? ......Если хочешь, я могу дать тебе особый совет...""","""A situação é mais difícil que todas as outras antes dela, sabia? ......Se você desejar, eu poderia lhe dar algum conselho especial...""",「形势是史无前例的困难哦？……汝若是想听的话，妾身特别给汝出个主意也无妨哦…？」,「形勢是史無前例的困難哦？……汝若是想聽的話，妾身特別給汝出個主意也無妨哦…？」,"La situazione è più difficile di tutte le precedenti, corretto? ... Se lo desideri, potrei darti un consiglio speciale...""","""The situation is more difficult than all the ones before it, you see? ......If you wish, I could give you some special advice...""","""La situación es más difícil que todas las anteriores a esta, ¿entiendes?... Si lo deseas, puedo darte algún consejo especial...""","""ﺍﻟﻮﺿﻊ ﺍﻵﻥ ﺃﺻﻌﺐ ﻣﻦ ﺫﻱ ﻗﺒﻞ، ﻣﻔﻬﻮﻡ؟ ......ﻳﻤﻜﻨﻨﻲ ﺇﻋﻄﺎﺅﻙِ ﺑﻌﺾ ﺍﻟﻨﺼﺎﺋﺢ ﺇﺫﺍ ﺃﺭﺩﺕِ...""","""The situation is more difficult than all the ones before it, you see? ......If you wish, I could give you some special advice...""","""The situation is more difficult than all the ones before it, you see? ......If you wish, I could give you some special advice...""","""The situation is more difficult than all the ones before it, you see? ......If you wish, I could give you some special advice..."""
,"If the first murder case occurs in a closed circle, the survivors hole up without fail, gathering together to observe each other and ensure their safety.","In a closed circle, when the first murder case occurs, the survivors always hole up, gathering together to observe each other and ensure their safety. ","If the first murder case occurred in a closed circle, the survivors would definitely hole up, gathering together to observe each other and ensure their safety.",クローズドサークルで最初の殺人事件が起これば、必ず生存者たちは一堂に集まり、安全確保と相互監視のために篭城する。,クローズドサークルで最初の殺人事件が起これば、必ず生存者たちは一堂に集まり、安全確保と相互監視のために篭城する。,"Если первое убийство происходит в замкнутом круге, выжившие непременно запираются, собираясь вместе и наблюдая друг за другом, стремясь обеспечить себе безопасность.","Se o primeiro caso de assassinato ocorrer em um círculo fechado, os sobreviventes se entocam sem falha, reunindo‐se para observar um ao outro e garantir sua segurança.",在暴风雪山庄下，只要发生一起杀人事件，剩下的人就一定会齐聚一堂，为了保证安全与互相监视而进行笼城。,在暴風雪山莊下，只要發生一起殺人事件，剩下的人就一定會齊聚一堂，為了保證安全與互相監視而進行籠城。,"Se il primo caso di omicidio si verifica in un circolo chiuso, i sopravvissuti tendono sicuramente a rintanarsi, riunendosi insieme per osservarsi l'un l'altro e assicurare la propria sicurezza.","If the first murder case occurs in a closed circle, the survivors hole up without fail, gathering together to observe each other and ensure their safety.","Si el primer caso de asesinato ocurriera en un círculo cerrado, los sobrevivientes definitivamente se refugiarían, reuniéndose y vigilándose mutuamente para garantizar su seguridad.",ﺇﺫﺍ ﺣﺪﺛﺖ ﺟﺮﺍﺋﻢ ﺍﻟﻘﺘﻞ ﻓﻲ ﺃﻣﺎﻛﻦ ﻣﻐﻠﻘﺔ، ﻓﻤﻦ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻥ ﺍﻟﻨﺎﺟﻴﻦ ﺳﻮﻑ ﻳﺠﺘﻤﻌﻮﻥ ﻣﻌًﺎ ﻟﻤﺮﺍﻗﺒﺔ ﺑﻌﻀﻬﻢ ﻭﺿﻤﺎﻥ ﺳﻼﻣﺘﻬﻢ.,"If the first murder case occurs in a closed circle, the survivors hole up without fail, gathering together to observe each other and ensure their safety.","If the first murder case occurs in a closed circle, the survivors hole up without fail, gathering together to observe each other and ensure their safety.","If the first murder case occurs in a closed circle, the survivors hole up without fail, gathering together to observe each other and ensure their safety."
,"......Worrying about how to break that situation apart is probably the domain of murderers and mystery authors, so how ludicrous it is that witches, who are meant to exist at the other end of the spectrum, share in that exact same worry.","...Funnily enough, not only do mystery authors and murder culprits worry about how to break that situation apart, but so do witches, who supposedly exist at the other end of the spectrum. ","......It's almost laughable that not only do mystery authors and murder culprits probably worry about how to break that situation apart, but witches, who supposedly exist at the other end of the spectrum, share in that exact same worry.",……それを崩すのが殺人犯とミステリー作家の悩みなのだろうが、それの対極に位置するはずの魔女が、まったく同じ悩みを共有しているというのは、何とも滑稽な話だった。,……それを崩すのが殺人犯とミステリー作家の悩みなのだろうが、それの対極に位置するはずの魔女が、まったく同じ悩みを共有しているというのは、何とも滑稽な話だった。,".....Тут даже впору смеяться, что не только авторы детективов и убийцы‐преступники беспокоятся о том, как разрешить эту ситуацию, но и ведьмы, которым полагается находиться на другом конце спектра, разделяют ту же заботу.","......Preocupar‐se em como quebrar essa situação provavelmente é o domínio de assassinos e autores de mistério, então quão risível é que as bruxas, que deviam existir do outro lado do espectro, compartilham essa exata mesma preocupação.",……无比滑稽的是，苦恼着如何打破这个状况的杀人犯与推理作家，与和他们处于完全相反位置上的魔女，共享着一模一样的烦恼。,……無比滑稽的是，苦惱著如何打破這個狀況的殺人犯與推理作家，與和他們處於完全相反位置上的魔女，共享著一模一樣的煩惱。,"... È quasi comico che non sono solo gli autori di gialli e i colpevoli degli omicidi a preoccuparsi di come infrangere tale situazione, ma anche le streghe, che si suppone esistano dall'altra parte dello spettro, condividono lo stesso esatto problema.","......Worrying about how to break that situation apart is probably the domain of murderers and mystery authors, so how ludicrous it is that witches, who are meant to exist at the other end of the spectrum, share in that exact same worry.","... Es casi gracioso que no solo los autores de misterios y culpables de asesinatos se preocupen sobre cómo desmantelar esa situación, sino que también las brujas, quienes supuestamente existen al otro lado del espectro, comparten exactamente esa misma preocupación.",......ﻣﻦ ﺍﻟﻤﻀﺤﻚ ﺃﻥ ﻣﺆﻟﻔﻲ ﺭﻭﺍﻳﺎﺕ ﺍﻟﻐﻤﻮﺽ ﻭﻣﺮﺗﻜﺒﻲ ﺟﺮﺍﺋﻢ ﺍﻟﻘﺘﻞ ﻟﻴﺴﻮﺍ ﻭﺣﺪﻫﻢ ﻣﻦ ﻳﻘﻠﻘﻮﻥ ﺑﺸﺄﻥ ﻛﻴﻔﻴﺔ ﺍﺧﺘﺮﺍﻕ ﻫﺬﺍ ﺍﻟﻮﺿﻊ، ﺑﻞ ﺣﺘﻰ ﺍﻟﺴﺎﺣﺮﺍﺕ ﺍﻟﻼﺗﻲ ﻳﺘﻮﺍﺟﺪﻥّ ﻓﻲ ﺑﻌﺪٍ ﺁﺧﺮ.,"......Worrying about how to break that situation apart is probably the domain of murderers and mystery authors, so how ludicrous it is that witches, who are meant to exist at the other end of the spectrum, share in that exact same worry.","......Worrying about how to break that situation apart is probably the domain of murderers and mystery authors, so how ludicrous it is that witches, who are meant to exist at the other end of the spectrum, share in that exact same worry.","......Worrying about how to break that situation apart is probably the domain of murderers and mystery authors, so how ludicrous it is that witches, who are meant to exist at the other end of the spectrum, share in that exact same worry."
,"For a while, the new witch poked her cheek with her index finger, making gestures as though deep in thought, and eventually spoke.","For a while, the new witch poked her cheek with her pointer finger, and after acting as though she was planning something, she spoke. "," For a while, the new witch poked her cheek with her pointer finger, and after acting as though she was planning something, she spoke.",新しき魔女は、しばらくの間、立てた人差し指を頬に当て、思案するような仕草をした後、言った。,新しき魔女は、しばらくの間、立てた人差し指を頬に当て、思案するような仕草をした後、言った。,"Какое‐то время новая ведьма тыкала указательным пальцем себе в щеку, и сделав вид, что хочет что‐то сказать, произнесла.","Por algum tempo, a nova bruxa cutucou sua bochecha com seu dedo indicador, fazendo gestos como se estivesse profundamente imersa em pensamentos, e eventualmente falou.",新魔女竖起食指按住脸庞，思索了一会儿后，说道。,新魔女豎起食指按住臉龐，思索了一會兒後，說道。,"Per un po', la nuova strega si diede dei colpetti alla guancia con l'indice, e dopo aver dato come l'impressione di aver pianificato qualcosa, parlò.","For a while, the new witch poked her cheek with her index finger, making gestures as though deep in thought, and eventually spoke.","Durante un rato, la nueva bruja se apretó la mejilla con su dedo índice, y después de actuar como si estuviese planeando algo, habló.",ﻟﻔﺘﺮﺓ ﻣﻦ ﺍﻟﻮﻗﺖ، ﻧﺨﺰﺕ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺠﺪﻳﺪﺓ ﺧﺪﻫﺎ ﺑﺈﺻﺒﻌﻬﺎ، ﻭﺑﻌﺪ ﺃﻥ ﺗﺼﺮﻓﺖ ﻛﻤﻦ ﺗﺨﻄﻂ ﻟﺸﻲﺀٍ ﻣﺎ. ﺗﺤﺪﺛﺖ.,"For a while, the new witch poked her cheek with her index finger, making gestures as though deep in thought, and eventually spoke.","For a while, the new witch poked her cheek with her index finger, making gestures as though deep in thought, and eventually spoke.","For a while, the new witch poked her cheek with her index finger, making gestures as though deep in thought, and eventually spoke."
{f:5:Eva Beatrice},"""........................... ......No, I'm fine. After all, it is a test. ......I won't borrow your moves.""","""......... ...No, I'm fine. After all, it is a test. ...I won't borrow your moves."" ",""".....................No, I'm fine. After all, it is a test. ......I won't borrow your moves.""",「………………………。……いいえ、結構です。試練ですから。……先代さまの手は借りません。」,「………………………。……いいえ、結構です。試練ですから。……先代さまの手は借りません」,""".....................Нет, всё нормально. Ведь это, как‐никак, испытание. ......Я не воспользуюсь вашими ходами.""","""........................... ......Não, estou bem. Afinal, é um teste. ......Não pegarei emprestado seus movimentos.""",「………………………。……不，不用。因为是考验。……所以不劳先代夫人帮忙。」,「………………………。……不，不用。因為是考驗。……所以不勞先代夫人幫忙。」,"""... No, sono a posto. Dopotutto, è un test. ... Non prenderò in prestito le sue mosse.""","""........................... ......No, I'm fine. After all, it is a test. ......I won't borrow your moves.""","""... No, estoy bien. Después de todo, es una prueba... No pediré prestados tus movimientos.""","""........................... ......ﻛﻼ، ﻻ ﺃﺣﺘﺎﺟﻬﺎ. ﻓﻬﺬﺍ ﺍﺧﺘﺒﺎﺭ، ......ﻋﻠﻲّ ﺧﻮﺿﻪ ﺑﻨﻔﺴﻲ ﺑﺪﻻً ﻣﻦ ﺍﺳﺘﻌﺎﺭﺓ ﺣﺮﻛﺎﺗﻚِ.""","""........................... ......No, I'm fine. After all, it is a test. ......I won't borrow your moves.""","""........................... ......No, I'm fine. After all, it is a test. ......I won't borrow your moves.""","""........................... ......No, I'm fine. After all, it is a test. ......I won't borrow your moves."""
