Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Lambdadelta},"""Ahhahahahahahaha!! I thought so, I was certain you'd bring that piece in sooner or later...!! The ten wedges with which to hunt witches, the archbishop of witch hunting, Dlanor!!"" ","""Ahhahahahahahaha!! I knew it, I was certain you'd bring that piece in sooner or later...!! The ten witch‐hunting wedges, the archbishop of witch hunting, Dlanor!!""","""Ahhahahahahahaha!! I thought so, I was certain you'd bring that piece in sooner or later...!! The ten wedges with which to hunt witches, the archbishop of witch hunting, Dlanor!!""",「あっはははははッ！！　やっぱりねッ、いつか絶対に持ってくる駒だと思ってたわ…！！　魔女を狩る十の楔、魔女狩り大司教、ドラノールッ！！」,「あっはははははッ！！　やっぱりねッ、いつか絶対に持ってくる駒だと思ってたわ…！！　魔女を狩る十の楔、魔女狩り大司教、ドラノールッ！！」,"""Аха‐ха‐ха‐ха‐ха! Так и знала, я была уверена, что ты рано или поздно введёшь эту фигуру!.. Десять клиньев для охоты на ведьм, архиепископ охоты на ведьм, — Дланор!""","""Ahhahahahahahaha!! Eu sabia, tinha certeza que você traria essa peça cedo ou tarde...!! As dez cunhas caça‐bruxas, o arcebispo dos caçadores de bruxas, Dlanor!!""","""Ahhahahahahahaha!! I knew it, I was certain you'd bring that piece in sooner or later...!! The ten witch‐hunting wedges, the archbishop of witch hunting, Dlanor!!""",「啊、哈哈哈哈哈！！果然呢，我就知道，總有一天絕對會拿來這枚棋子…！！獵魔女的十楔，獵魔女的大司教，德拉諾爾！！」,「啊、哈哈哈哈哈！！果然呢，我就知道，总有一天绝对会拿来这枚棋子…！！猎魔女的十楔，猎魔女的大司教，德拉诺尔！！」,"""Ahhahahahahahaha!! I knew it, I was certain you'd bring that piece in sooner or later...!! The ten witch‐hunting wedges, the archbishop of witch hunting, Dlanor!!""","""Ahhahahahahahaha!! Lo sapevo, ero certa che avresti tirato dentro quella pedina prima o poi...!! Le dieci lance con cui cacciare le streghe, l'arcivescovo della caccia alle streghe, Dlanor!!""","""Ahhahahahahahaha!! I knew it, I was certain you'd bring that piece in sooner or later...!! The ten witch‐hunting wedges, the archbishop of witch hunting, Dlanor!!""","""Ahhahahahahahaha!! I knew it, I was certain you'd bring that piece in sooner or later...!! The ten witch‐hunting wedges, the archbishop of witch hunting, Dlanor!!"""
{f:5:Bernkastel},"""There's no more fitting piece in a battle against demons. I have my double, Erika, and the greatest natural enemy of witches, Dlanor. ","""There's no more fitting piece for a battle against devils and demons. I have my double, Erika, and the greatest natural enemy of witches, Dlanor.""","""There's no more fitting piece in a battle against demons. I have my double, Erika, and the greatest natural enemy of witches, Dlanor.",「悪魔との戦いに、これほど相応しい駒はいないわ。私の分身たるヱリカに、魔女の最大の天敵ドラノール。,「悪魔との戦いに、これほど相応しい駒はいないわ。私の分身たるヱリカに、魔女の最大の天敵ドラノール」,"""Для противостояния демонам нет более подходящей фигуры. Со мной мой двойник — Эрика, и извечный враг ведьм — Дланор.""","""Não há peça mais adequada para uma batalha contra bruxas e demônios. Eu tenho minha dublê, Erika, e o maior inimigo natural das bruxas, Dlanor.""","""There's no more fitting piece for a battle against devils and demons. I have my double, Erika, and the greatest natural enemy of witches, Dlanor.""",「在與惡魔的戰鬥中，再也沒有比她更勝任的棋子了。我的分身繪梨花，魔女最大的天敵德拉諾爾。」,「在与恶魔的战斗中，再也没有比她更胜任的棋子了。我的分身绘梨花，魔女最大的天敌德拉诺尔。」,"""There's no more fitting piece for a battle against devils and demons. I have my double, Erika, and the greatest natural enemy of witches, Dlanor.""","""Non c'è pedina più adatta in una battaglia contro i demoni. Ho la mia controparte, Erika, e il più grande nemico naturale delle streghe, Dlanor.","""There's no more fitting piece for a battle against devils and demons. I have my double, Erika, and the greatest natural enemy of witches, Dlanor.""","""There's no more fitting piece for a battle against devils and demons. I have my double, Erika, and the greatest natural enemy of witches, Dlanor."""
{f:5:Bernkastel},"I've now taken control of the seventh rank with my two rooks. ...Let me show you, {f:5:Lambdadelta}. And you too, {f:5:Beatrice}. Now you'll see how useless your struggling is. ...*giggle*, ahahahahahaahahaahahahahahahahaha!!"" ","""I've now taken control of the seventh rank with my two rooks. ......And now you'll entertain me, {f:5:Lambdadelta}. And you too, {f:5:Beatrice}. As I watch you struggle and scramble to no avail. ......*giggle*, ahaha{0}ha{0}ha{0}haa{0}ha{0}haa{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!"""," I've now taken control of the seventh rank with my two rooks. ......Let me show you, Lambdadelta. And you too, Beatrice. Now you'll see how useless your struggling is. ......*giggle*, ahahahahahaahahaahahahahahahahaha!!""",私は２つのルークで今や、セブンスランクを支配したわ。……見せてもらうわよ、ラムダデルタ。そしてベアトリーチェ。あんたたちの無駄な足掻きをね。……くすくす、あっははははははははあはははははははははッ！！」,「私は２つのルークで今や、セブンスランクを支配したわ。……見せてもらうわよ、ラムダデルタ。そしてベアトリーチェ。あんたたちの無駄な足掻きをね。……くすくす、あっははははははははあはははははははははッ！！」,"""С двумя своими ладьями я взяла под контроль седьмую горизонталь. ......Позволь показать тебе, {f:5:Лямбдадельта}. И тебе тоже, {f:5:Беатриче}. Сейчас вы увидите, насколько тщетны ваши попытки. ......*хи‐хи*, аха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!!""","""Eu acabo de tomar o controle da sétima com minhas duas torres. ......E agora você irá me entreter, {f:5:Lambdadelta}. E você também, {f:5:Beatrice}. Enquanto observo vocês lutarem em vão. ......*risos*, ahaha{0}ha{0}ha{0}haa{0}ha{0}haa{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!""","""I've now taken control of the seventh rank with my two rooks. ......And now you'll entertain me, {f:5:Lambdadelta}. And you too, {f:5:Beatrice}. As I watch you struggle and scramble to no avail. ......*giggle*, ahaha{0}ha{0}ha{0}haa{0}ha{0}haa{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!""",「我的兩枚城堡於此刻控制住了第七線。……來讓我瞧瞧呀，拉姆達戴露塔。還有貝阿朵莉切。讓我瞧瞧，你們無用的掙扎吧。……哼哼，啊、哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈哈哈哈！！」,「我的两枚城堡于此刻控制住了第七线。……来让我瞧瞧呀，拉姆达戴露塔。还有贝阿朵莉切。让我瞧瞧，你们无用的挣扎吧。……哼哼，啊、哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈哈哈哈！！」,"""I've now taken control of the seventh rank with my two rooks. ......And now you'll entertain me, {f:5:Lambdadelta}. And you too, {f:5:Beatrice}. As I watch you struggle and scramble to no avail. ......*giggle*, ahaha{0}ha{0}ha{0}haa{0}ha{0}haa{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!""","Ora ho preso il controllo della settima fila con le mie due torri. ... Lascia che ti mostri, Lambdadelta. E anche a te, Beatrice. Ora vedrete quanto è inutile la vostra lotta. ... *giggle*, ahahahahahaahahaahahahahahahahaha!!""","""I've now taken control of the seventh rank with my two rooks. ......And now you'll entertain me, {f:5:Lambdadelta}. And you too, {f:5:Beatrice}. As I watch you struggle and scramble to no avail. ......*giggle*, ahaha{0}ha{0}ha{0}haa{0}ha{0}haa{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!""","""I've now taken control of the seventh rank with my two rooks. ......And now you'll entertain me, {f:5:Lambdadelta}. And you too, {f:5:Beatrice}. As I watch you struggle and scramble to no avail. ......*giggle*, ahaha{0}ha{0}ha{0}haa{0}ha{0}haa{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!"""
,"The air shone brightly, and the piece Erika had guided there showed its form... ","The air shone brightly, and the piece Erika had guided there showed its form...","The air shone brightly, and the piece Erika had guided there showed its form...",空間が眩しく光り、ヱリカによって導かれた駒が姿を現す…。,空間が眩しく光り、ヱリカによって導かれた駒が姿を現す…。,"Воздух ярко вспыхнул, и явилась фигура, введённая Эрикой...","O ar se iluminou, e a peça que Erika havia guiado até lá exibiu sua forma...","The air shone brightly, and the piece Erika had guided there showed its form...",空間閃耀強光，由繪梨花指引而來的棋子，現出了身形…。,空间闪耀强光，由绘梨花指引而来的棋子，现出了身形…。,"The air shone brightly, and the piece Erika had guided there showed its form...","L'aria brillò intensamente, e la pedina che Erika aveva guidato qui mostrò la sua forma...","The air shone brightly, and the piece Erika had guided there showed its form...","The air shone brightly, and the piece Erika had guided there showed its form..."
,That form resembled a clergy member perfectly suited for confronting an evil witch... ,"It was a form that resembled a cleric, perfect for confronting an evil witch......", That form resembled a clergy member perfectly suited for confronting an evil witch......,その姿は、邪悪な魔女と対峙するにこの上なく相応しい、聖職者の姿を模したものに見えた……。,その姿は、邪悪な魔女と対峙するにこの上なく相応しい、聖職者の姿を模したものに見えた……。,"Её форма напоминала форму представителя духовенства, идеально подходящего для противостояния злой ведьме......","Sua forma assemelhava‐se a um clérigo, perfeito para confrontar bruxas malignas......","It was a form that resembled a cleric, perfect for confronting an evil witch......",其外觀，看起來是在仿照最相稱於與邪惡魔女對峙的聖職者……。,其外观，看起来是在仿照最相称于与邪恶魔女对峙的圣职者……。,"It was a form that resembled a cleric, perfect for confronting an evil witch......",Quella forma assomigliava a un membro del clero perfettamente adatto a confrontarsi con una strega malvagia...,"It was a form that resembled a cleric, perfect for confronting an evil witch......","It was a form that resembled a cleric, perfect for confronting an evil witch......"
Dlanor,"""It is a pleasure to meet {f:5:you}. Dlanor A. Knox is my {f:5:name}."" ","""Pleased to meet {f:5:you}. Dlanor {nobr:A. Knox} is my {f:5:name}.""","""Pleased to meet you. Dlanor A. Knox is my NAME.""",「初めまして。ドラノール・Ａ・ノックスと申しマス。」,「初めまして。ドラノール・Ａ・ノックスと申しマス」,"""Приятно познакомиться. Меня зовут Дланор А. Нокс.""","""Prazer em {f:5:conhecê‐la}. Dlanor {nobr:A. Knox} é meu {f:5:nome}.""","""Pleased to meet {f:5:you}. Dlanor {nobr:A. Knox} is my {f:5:name}.""",「初次見面。我叫德拉諾爾·A·諾克斯。」,「初次见面。我叫德拉诺尔·A·诺克斯。」,"""Pleased to meet {f:5:you}. Dlanor {nobr:A. Knox} is my {f:5:name}.""","""Piacere di conoscervi. Dlanor A. Knox è il mio NOME.""","""Pleased to meet {f:5:you}. Dlanor {nobr:A. Knox} is my {f:5:name}.""","""Pleased to meet {f:5:you}. Dlanor {nobr:A. Knox} is my {f:5:name}."""
,"Even though this space was like a bomb just waiting to go off, she introduced herself in a neat and frank manner. ","Even though the atmosphere in this space could be cut with a knife, she introduced herself in a neat and frank manner.","Even though this space was like a bomb just waiting to go off, she introduced herself in a neat and frank manner.",このような、邪悪な火薬の臭いで充満した空間であるにもかかわらず、彼女は清楚に淡白に自己を紹介する。,このような、邪悪な火薬の臭いで充満した空間であるにもかかわらず、彼女は清楚に淡白に自己を紹介する。,"Хотя это место напоминало бомбу замедленного действия, она открыто и вежливо представилась.","Mesmo que a atmosfera do espaço pudesse ser cortada com uma faca, ela se apresentou de forma franca e elegante.","Even though the atmosphere in this space could be cut with a knife, she introduced herself in a neat and frank manner.",儘管身處這種充滿了邪惡火藥味的空間，可她卻清爽淡然地作出了自我介紹。,尽管身处这种充满了邪恶火药味的空间，可她却清爽淡然地作出了自我介绍。,"Even though the atmosphere in this space could be cut with a knife, she introduced herself in a neat and frank manner.","Anche se questo spazio era come una bomba che stava aspettando di esplodere, si presentò in maniera decisa e franca.","Even though the atmosphere in this space could be cut with a knife, she introduced herself in a neat and frank manner.","Even though the atmosphere in this space could be cut with a knife, she introduced herself in a neat and frank manner."
,"...Her out-of-place appearance, completely different from those of the demons and witches, felt blatantly odd and had a kind of severity to it. ","......Her out‐of‐place appearance, completely different from those of the demons and witches, felt blatantly odd and had a kind of severity to it.","......Her out-of-place appearance, completely different from those of the demons and witches, felt blatantly odd and had a kind of severity to it.",……場違いな雰囲気、魔女や悪魔たちのそれとはまったく異なる気配がむしろ、痛烈な違和感と何かの鋭利さを感じさせた。,……場違いな雰囲気、魔女や悪魔たちのそれとはまったく異なる気配がむしろ、痛烈な違和感と何かの鋭利さを感じさせた。,"......Неуместный внешний вид, совсем не похожий на ведьм и демонов, производил откровенно странное и даже строгое впечатление.","......Sua aparência fora de lugar, completamente diferente daquelas bruxas e demônios, passou uma impressão descaradamente estranha junto a uma espécie de austeridade.","......Her out‐of‐place appearance, completely different from those of the demons and witches, felt blatantly odd and had a kind of severity to it.",……她身上那股與此格格不入，跟魔女惡魔們完全不同的氛圍，反而令人感到了強烈的不協調感與某種鋒利無比的銳氣。,……她身上那股与此格格不入，跟魔女恶魔们完全不同的氛围，反而令人感到了强烈的不协调感与某种锋利无比的锐气。,"......Her out‐of‐place appearance, completely different from those of the demons and witches, felt blatantly odd and had a kind of severity to it.","... Il suo aspetto fuori luogo, completamente differente da quello dei demoni e delle streghe, era palesemente strano e aveva una certa aria di severità.","......Her out‐of‐place appearance, completely different from those of the demons and witches, felt blatantly odd and had a kind of severity to it.","......Her out‐of‐place appearance, completely different from those of the demons and witches, felt blatantly odd and had a kind of severity to it."
{f:5:Beatrice},"""...This is the first time I've met you, but I've heard all the rumors. So, this doesn't truly feel like a first meeting."" ","""......This is the first time I've met you, but I've heard all the rumors. Therefore, this truly doesn't feel like a first meeting.""","""......This is the first time I've met you, but I've heard all the rumors. Therefore, this truly doesn't feel like a first meeting.""",「……そなたとは初対面であるが、噂はかねがね聞いておるぞ。ゆえに初対面という気はまったくせぬでな。」,「……そなたとは初対面であるが、噂はかねがね聞いておるぞ。ゆえに初対面という気はまったくせぬでな」,"""......Впервые встречаюсь с тобой, но я о тебе наслышана. Эта встреча даже не походит на первую.""","""......Esta é a primeira vez que a encontro, mas já ouvi todo tipo de rumor sobre você. Entretanto, este claramente não se parece com um primeiro encontro.""","""......This is the first time I've met you, but I've heard all the rumors. Therefore, this truly doesn't feel like a first meeting.""",「……雖與汝是初次見面，但汝的傳聞，妾身可是早有耳聞哦。故，毫無第一次見的感覺呢。」,「……虽与汝是初次见面，但汝的传闻，妾身可是早有耳闻哦。故，毫无第一次见的感觉呢。」,"""......This is the first time I've met you, but I've heard all the rumors. Therefore, this truly doesn't feel like a first meeting.""","""... È la prima volta che ci incontriamo, ma ho sentito tutte le voci che corrono. Perciò, questo non sembra davvero un primo incontro.""","""......This is the first time I've met you, but I've heard all the rumors. Therefore, this truly doesn't feel like a first meeting.""","""......This is the first time I've met you, but I've heard all the rumors. Therefore, this truly doesn't feel like a first meeting."""
Dlanor,"""The same goes for {f:5:me}, <Miss> {f:5:Beatrice}. The detailed materials Eiserne Jungfrau has on you are summarized in 600 {f:5:pages}. I always read such reports, so this doesn't feel like a first meeting to me {f:5:either}."" ","""The same goes for {f:5:me}, Miss {f:5:Beatrice}. Eiserne Jungfrau has a detailed file on you 600 pages {f:5:long}. I always look over those, so this doesn't feel like a first meeting to me {f:5:either}.""","""The same goes for me, <Miss> Beatrice. The detailed materials about you in Eiserne Jungfrau are summarized in 600 PAGES. I always read those, so this doesn't feel like a first meeting to me EITHER.""",「こちらこそ、ミス・ベアトリーチェ。アイゼルネ・ユングフラウは、あなたについての詳細な資料を６００ページにまとめマシタ。それに常に目を通していますので、私も初対面の気がしマセン。」,「こちらこそ、ミス・ベアトリーチェ。アイゼルネ・ユングフラウは、あなたについての詳細な資料を６００ページにまとめマシタ。それに常に目を通していますので、私も初対面の気がしマセン」,"""Как и {f:5:я}, мисс {f:5:Беатриче}. В Айзерн Юнгфрау о вас собрано 600 страниц подробных материалов. Я постоянно изучаю их, поэтому мне тоже не кажется, что эта встреча — первая.""","""Devo dizer o {f:5:mesmo}, Miss {f:5:Beatrice}. A Eiserne Jungfrau possui uma detalhada documentação de 600 páginas sobre {f:5:você}. Eu sempre estou olhando ela, por isso essa também não me parece ser a primeira {f:5:vez}.""","""The same goes for {f:5:me}, Miss {f:5:Beatrice}. Eiserne Jungfrau has a detailed file on you 600 pages {f:5:long}. I always look over those, so this doesn't feel like a first meeting to me {f:5:either}.""",「彼此彼此，Miss 貝阿朵莉切。{ruby:Eiserne Jungfrau:鋼鐵處女}將關於你的詳細資料匯總歸納為 600 頁。由於常看你的資料，所以我也沒有第一次見的感覺。」,「彼此彼此，Miss 贝阿朵莉切。{ruby:Eiserne Jungfrau:钢铁处女}将关于你的详细资料汇总归纳为 600 页。由于常看你的资料，所以我也没有第一次见的感觉。」,"""The same goes for {f:5:me}, Miss {f:5:Beatrice}. Eiserne Jungfrau has a detailed file on you 600 pages {f:5:long}. I always look over those, so this doesn't feel like a first meeting to me {f:5:either}.""","""Lo stesso vale per me, {p:0:＜}Miss{p:0:＞} Beatrice. Il materiale dettagliato su di lei nelle Eiserne Jungfrau è riassunto in 600 PAGINE. Le leggevo sempre, quindi questo nemmeno a me sembra un primo INCONTRO.""","""The same goes for {f:5:me}, Miss {f:5:Beatrice}. Eiserne Jungfrau has a detailed file on you 600 pages {f:5:long}. I always look over those, so this doesn't feel like a first meeting to me {f:5:either}.""","""The same goes for {f:5:me}, Miss {f:5:Beatrice}. Eiserne Jungfrau has a detailed file on you 600 pages {f:5:long}. I always look over those, so this doesn't feel like a first meeting to me {f:5:either}."""
{f:5:Beatrice},"""The secretary of hell could summarize those 600 pages into 6 letters."" ","""The secretary of hell could summarize those 600 pages in a mere six letters.""","""The secretary of hell could summarize those 600 pages into 6 letters.""",「地獄の書記官なら６００ページを６文字でまとめてみせるわ。」,「地獄の書記官なら６００ページを６文字でまとめてみせるわ」,"""Секретарь ада мог бы сократить эти 600 страниц до 6 букв.""","""A secretaria do inferno poderia epitomar essas 600 páginas em meras seis letras.""","""The secretary of hell could summarize those 600 pages in a mere six letters.""",「換做地獄書記官，就能把 600 頁匯總歸納為 6 個字哦。」,「换做地狱书记官，就能把 600 页汇总归纳为 6 个字哦。」,"""The secretary of hell could summarize those 600 pages in a mere six letters.""","""La segretaria infernale potrebbe riassumere quelle 600 pagine in 8 lettere.""","""The secretary of hell could summarize those 600 pages in a mere six letters.""","""The secretary of hell could summarize those 600 pages in a mere six letters."""
Dlanor,"""Allow me to {f:5:ask}."" ","""Allow me to {f:5:ask}.""","""Allow me to ASK.""",「お伺いしマス。」,「お伺いしマス」,"""Как же, позвольте спросить?""","""Permita‐me {f:5:inquirir}.""","""Allow me to {f:5:ask}.""",「請講。」,「请讲。」,"""Allow me to {f:5:ask}.""","""Lasci che gliele CHIEDA.""","""Allow me to {f:5:ask}.""","""Allow me to {f:5:ask}."""
{f:5:Beatrice},"""""Danger""."" ","""‘Danger’.""","""'Danger'.""",「“近寄るな危険”で６文字だ。」,「“近寄るな危険”で６文字だ」,"""Опасна.""","""‘Perigo’.""","""‘Danger’.""",「“危險不要靠近”的 6 個字。」,「“危险不要靠近”的 6 个字。」,"""‘Danger’.""","""‘Pericolo’.""","""‘Danger’.""","""‘Danger’."""
Dlanor,"""A fitting {f:5:summary}. When I return, I will summarize the materials on you using only 2 letters more, out of {f:5:respect}."" ","""That's a good {f:5:summary}. When I get back, out of respect to you, I will close out your file with an additional two letters for a total of {f:5:eight}.""","""That's a good SUMMARY. When I get back, out of respect to you, I will summarize the materials related to you with only 2 more letters than that, a total of eight LETTERS.""",「それは良きまとめデス。帰還しましたら、あなたの資料を、敬意を表して２文字を加え、８文字でまとめマス。」,「それは良きまとめデス。帰還しましたら、あなたの資料を、敬意を表して２文字を加え、８文字でまとめマス」,"""Хорошее описание. Когда вернусь, я из уважения к вам просуммирую материалы, связанные с вами, и напишу слово на две буквы больше, будет восемь.""","""Esta é uma boa {f:5:epitome}. Quando eu retornar, em respeito a você, irei encerrar sua documentação adicionando mais duas letras para um total de {f:5:oito}.""","""That's a good {f:5:summary}. When I get back, out of respect to you, I will close out your file with an additional two letters for a total of {f:5:eight}.""",「挺不錯的總結呢。等我回去後，就將你的資料，以表敬意地加上 2 個字，總結為 8 個字。」,「挺不错的总结呢。等我回去后，就将你的资料，以表敬意地加上 2 个字，总结为 8 个字。」,"""That's a good {f:5:summary}. When I get back, out of respect to you, I will close out your file with an additional two letters for a total of {f:5:eight}.""","""È un buon RIASSUNTO. Quando ritornerò, per rispetto verso di lei, riassumerò il materiale sul suo conto utilizzando anch'io soltanto otto LETTERE.""","""That's a good {f:5:summary}. When I get back, out of respect to you, I will close out your file with an additional two letters for a total of {f:5:eight}.""","""That's a good {f:5:summary}. When I get back, out of respect to you, I will close out your file with an additional two letters for a total of {f:5:eight}."""
Furudo Erika,"""<{p:0:Ｅｘｅｃｕｔｅｄ}>."" ","""<Executed>.""","""<Ｅｘｅｃｕｔｅｄ>.""",「Ｅｘｅｃｕｔｅｄ。」,「Executed」,"""<Executed>.""","""{i:Executed}.""","""<Executed>.""",「Executed.（已處決）」,「Executed.（已处决）」,"""<Executed>.""","""{p:0:＜}Executed{p:0:＞}.""","""<Executed>.""","""<Executed>."""
{f:5:Beatrice},"""......So I'm <{p:0:ｃｕｔｅ}> now, *cackle*! You're too polite, my guest...!"" ",""".........So I'm <cute> now, *cackle*! Flattery will get you nowhere, my guest...!""",""".........So I'm <ｃｕｔｅ> now, *cackle*! You're too polite, my guest...!""",「………ｃｕｔｅとは、くっくっく！　世辞が過ぎるぞ客人め…！」,「………cuteとは、くっくっく！　世辞が過ぎるぞ客人め…！」,""".........Так я сейчас <cute>, *хе‐хе*! Ты слишком вежлива, моя гостья!..""",""".........Agora sou {i:cute}? *gargalhada*! Não vai ganhar nada me bajulando assim, minha convidada...!""",""".........So I'm <cute> now, *cackle*! Flattery will get you nowhere, my guest...!""",「………cute（可愛）麼，呵呵呵！您太客氣了啊，客人…！」,「………cute（可爱）么，呵呵呵！您太客气了啊，客人…！」,""".........So I'm <cute> now, *cackle*! Flattery will get you nowhere, my guest...!""","""... Quindi adesso sono {p:0:＜}cute{p:0:＞}, *cackle*! Sei troppo gentile, mia ospite...!""",""".........So I'm <cute> now, *cackle*! Flattery will get you nowhere, my guest...!""",""".........So I'm <cute> now, *cackle*! Flattery will get you nowhere, my guest...!"""
Dlanor,"""Then let us {f:5:continue}. <Miss> {f:5:Beatrice}. I, Dlanor, the Head Inquisitor of Heresy, do humbly accept my role as your {f:5:opponent}."" ","""Then let us {f:5:continue}. Miss {f:5:Beatrice}. I, Chief Inquisitor Dlanor, do humbly accept my role as your {f:5:opponent}.""","""Then let us CONTINUE. <Miss> Beatrice. I, Dlanor, the Head Inquisitor of Heresy, do humbly accept my role as your OPPONENT.""",「それでは続けまショウ。ミス・ベアトリーチェ。主席異端審問官ドラノール、謹んでお相手いたしマス。」,「それでは続けまショウ。ミス・ベアトリーチェ。主席異端審問官ドラノール、謹んでお相手いたしマス」,"""Продолжим, если позволите. Мисс {f:5:Беатриче}. Я, Дланор, главный инквизитор ереси, смиренно принимаю роль вашего противника.""","""Pois bem, vamos dar {f:5:continuidade}. Miss {f:5:Beatrice}. Eu, Chefe Inquisidora Dlanor, humildemente aceito o papel de ser sua {f:5:oponente}.""","""Then let us {f:5:continue}. Miss {f:5:Beatrice}. I, Chief Inquisitor Dlanor, do humbly accept my role as your {f:5:opponent}.""",「那麼，繼續吧。Miss 貝阿朵莉切。我，主席異端審問官德拉諾爾，會心懷敬意地與你過招。」,「那么，继续吧。Miss 贝阿朵莉切。我，主席异端审问官德拉诺尔，会心怀敬意地与你过招。」,"""Then let us {f:5:continue}. Miss {f:5:Beatrice}. I, Chief Inquisitor Dlanor, do humbly accept my role as your {f:5:opponent}.""","""Allora CONTINUIAMO. {p:0:＜}Miss{p:0:＞} Beatrice. Io, Dlanor, Inquisitrice Capo delle Eresie, accetto umilmente il mio ruolo come sua AVVERSARIA.""","""Then let us {f:5:continue}. Miss {f:5:Beatrice}. I, Chief Inquisitor Dlanor, do humbly accept my role as your {f:5:opponent}.""","""Then let us {f:5:continue}. Miss {f:5:Beatrice}. I, Chief Inquisitor Dlanor, do humbly accept my role as your {f:5:opponent}."""
{f:5:Beatrice},"""My first move is over. If you can't remove the blue wedge from that Furudo Erika over there, then you might as well totter back up to heaven and get back to your usual boring job of stamping forms!"" ","""I've already completed my first move. If you can't remove the blue wedge from that Furudo Erika over there, then you might as well trudge back up to heaven, and get back to your usual boring job of stamping things!""","""My first move is over. If you can't remove the blue wedge from that Furudo Erika over there, then you might as well totter back up to heaven and get back to your usual boring job of stamping things!""",「妾は初手を終えているぞ。そこの古戸ヱリカの青き楔が抜けないならば、とぼとぼと天界に帰って、いつもの退屈なハンコ押しの仕事を再開すると良い！」,「妾は初手を終えているぞ。そこの古戸ヱリカの青き楔が抜けないならば、とぼとぼと天界に帰って、いつもの退屈なハンコ押しの仕事を再開すると良い！」,"""Мой первый ход закончен. Если ты не в силах освободить Фурудо Эрику от синего клина, можешь ковылять обратно на небо и продолжать штамповать бумажки!""","""Eu já terminei meu primeiro movimento. Se não conseguir remover a cunha azul dessa Furudo Erika, então é melhor que marche de volta para o céu e retome seu entediante trabalho de ficar carimbando coisas!""","""I've already completed my first move. If you can't remove the blue wedge from that Furudo Erika over there, then you might as well trudge back up to heaven, and get back to your usual boring job of stamping things!""",「妾身的第一著棋已下完了哦。汝方若拔不出扎在古戶繪梨花身上的藍楔，那汝就垂頭喪氣地回天界，繼續去幹老本行，乏味的敲圖章工作好了！」,「妾身的第一着棋已下完了哦。汝方若拔不出扎在古户绘梨花身上的蓝楔，那汝就垂头丧气地回天界，继续去干老本行，乏味的敲图章工作好了！」,"""I've already completed my first move. If you can't remove the blue wedge from that Furudo Erika over there, then you might as well trudge back up to heaven, and get back to your usual boring job of stamping things!""","""La mia prima mossa è finita. Se non puoi rimuovere la lancia blu da Furudo Erika laggiù, allora faresti prima a tornartene in Paradiso e riprendere il tuo solito noioso lavoro di timbratrice!""","""I've already completed my first move. If you can't remove the blue wedge from that Furudo Erika over there, then you might as well trudge back up to heaven, and get back to your usual boring job of stamping things!""","""I've already completed my first move. If you can't remove the blue wedge from that Furudo Erika over there, then you might as well trudge back up to heaven, and get back to your usual boring job of stamping things!"""
Furudo Erika,"""...Please do something about this wedge thing. It looks like {f:5:Beatrice}-san thinks she's already achieved checkmate with this alone."" ","""......Take care of this wedge or whatever it is, please. {f:5:Beatrice}‐san seems to think that this is all it takes to achieve checkmate.""","""......I ask that you take care of this wedge or whatever it is. It looks like Beatrice-san thinks she's already achieved checkmate with just this.""",「……この楔とやら、頼みます。ベアトリーチェさん、この程度でチェックメイトのつもりらしいので。」,「……この楔とやら、頼みます。ベアトリーチェさん、この程度でチェックメイトのつもりらしいので」,"""......Прошу, разберись с этим клином. Видимо, {f:5:Беатриче} думает, что уже только с ним поставила мат.""","""......Cuide desta cunha ou o que quer que seja, por favor. A {f:5:Beatrice}‐san parece pensar que só isso é o suficiente para um xeque‐mate.""","""......Take care of this wedge or whatever it is, please. {f:5:Beatrice}‐san seems to think that this is all it takes to achieve checkmate.""",「……這根楔，就拜託了。貝阿朵莉切女士好像以為，這種程度的攻擊就能將死我們。」,「……这根楔，就拜托了。贝阿朵莉切女士好像以为，这种程度的攻击就能将死我们。」,"""......Take care of this wedge or whatever it is, please. {f:5:Beatrice}‐san seems to think that this is all it takes to achieve checkmate.""","""... Chiedo che tu ti occupi di questa lancia o cosa diavolo è. Sembra che Beatrice-san pensa di aver già ottenuto la vittoria soltanto con questa.""","""......Take care of this wedge or whatever it is, please. {f:5:Beatrice}‐san seems to think that this is all it takes to achieve checkmate.""","""......Take care of this wedge or whatever it is, please. {f:5:Beatrice}‐san seems to think that this is all it takes to achieve checkmate."""
