Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,"""""Uu‐uu‐uu‐uu!!!""""","""""Uu-uu-uu-uu-!!!"""" ","""""Uu-uu-uu-uu-!!!""""",「「うーうーうーうー！！！」」,「「うーうーうーうー！！！」」,"""У‐у‐у‐у!!!""","""""Uu‐uu‐uu‐uu!!!""""",「「呜——呜——呜——呜——！！！」」,「「嗚——嗚——嗚——嗚——！！！」」,"""""Uu-uu-uu-uu-!!!""""","""""Uuh, uuh, uuh, uuh!!!""""","""""¡¡¡Uu‐uu‐uu‐uu!!!""""","""""ﺃﻭﻭ-ﺃﻭﻭ-ﺃﻭﻭ-ﺃﻭﻭ-!!!""""","""""Uu‐uu‐uu‐uu!!!""""","""""Uu-uu-uu-uu!!!""","""""Uu-uu-uu-uu!!!"""""
,"I fooled around while ""uu‐uu""ing together with Maria.","I fooled around while ""uu""-ing together with Maria. ","I fooled around while ""Uu~""ing together with Maria.",真里亞と二人でうーうー唸りながら囃し立てる。,真里亞と二人でうーうー唸りながら囃し立てる。,"Я дурачился, укая на пару с Марией.","Eu fiquei brincando por aí enquanto ""uu‐uu""zava junto com a Maria.",我和真里亚两个人一起“呜——呜——”地吵吵了起来。,我和真里亞兩個人一起“嗚——嗚——”地吵吵了起來。,"Feci lo sciocco facendo ""Uu~"" insieme a Maria.","Io e Maria intonammo un ‘uuh, uuh’ insieme.","Hice el tonto un rato haciendo ""uu‐uu"" con María.","ﻓﻲ ﺗﻠﻚ ﺍﻷﺛﻨﺎﺀ ﺑﺪﻭﺕ ﺃﺣﻤﻘﺎ ﻳﺮﺩﺩ ""ﺃﻭﻭ~"" ﻣﻊ ﻣﺎﺭﻳﺎ.","Tôi bắt chước ""uu‐uu"" cùng với Maria và đùa giỡn.","Aku bermain-main sambil bilang ""uu-uu"" bersama Maria.","Maria ile birlikte ""uu-uu""larken etrafta dolanıyordum."
Ushiromiya George,"""No, I'm telling you...it's no big deal, ahahaha...""","""No, I'm telling you... It's no big deal, ahahaha..."" ","""No, I'm telling you... it's no big deal, ahahaha...""",「いや、だから…大したことじゃ、あははは…、」,「いや、だから…大したことじゃ、あははは…、」,"""Да нет же, говорю я вам... Это всего лишь пустяк, аха‐ха‐ха...""","""Não, eu não vou dizer...não é grande coisa, ahahaha...""",「不，都说了…不是什么值得一提的，啊哈哈哈……」,「不，都說了…不是什麼值得一提的，啊哈哈哈……」,"""No, ti sto dicendo... non è niente di che, ahahaha...""","""No, è che... non è niente di che, ahahahah...""","""No, ya se los he dicho... no es gran cosa, ajajaja...""","""ﻛﻼ، ﺇﻧﻨﻲ ﺃﻗﻮﻝ ﻟﻜﻢ.... ﺇﻧﻪ ﻟﻴﺲ ﺑﺎﻷﻣﺮ ﺍﻟﻤﻬﻢ، ﻫﻬﻬﻬﻬﻬﻪ...""","""Không, anh nói thật mà... chẳng có gì to tát đâu, ahahaha...""","""Tidak, sungguh...ini bukan hal besar, ahahaha...""","""Hayır, size söylüyorum...önemli bir şey değil, ahahaha..."""
Ushiromiya Battler,"""Li~ar! You suck at lying, now confess! Maria, you tickle his right side, I'll tickle his left!""","""Liar! I'm surprised you'd tell such a terrible lie, Aniki. Confess! Maria, you tickle his right side, I'll tickle his left!"" ","""Li~ar! You suck at lying, now confess! Maria, you tickle his right side, I'll tickle his left!""",「嘘吐けぇ〜！　兄貴にしちゃ嘘がヘタだぜ、白状しやがれぃ！　真里亞、お前は右脇をくすぐれ、俺は左脇だ！」,「嘘吐けぇ〜！　兄貴にしちゃ嘘がヘタだぜ、白状しやがれぃ！　真里亞、お前は右脇をくすぐれ、俺は左脇だ！」,"""Всё‐ты‐врёшь! А раз врун из тебя никудышный, то колись! Мария, ты щекочи его справа, а я зайду слева!""","""Mentiroso! Você é péssimo mentindo, confesse agora! Maria, você faz cócegas no lado direito e eu vou pelo esquerdo!""",「少骗人～！大哥真是不会说谎啊，给我老实交待！真里亚，你来挠右胳肢窝，我负责左边的！」,「少騙人～！大哥真是不會說謊啊，給我老實交待！真里亞，你來撓右胳肢窩，我負責左邊的！」,"""Bu~giar~do! Fai schifo a mentire, ora confessa! Maria, fagli il solletico da destra, io da sinistra!""","""Bugiardo! Fratellone, non sai dire bugie, confessa! Maria, fagli il solletico all'ascella destra, io penserò a quella sinistra!""","""¡Mentiroso~! Eres horrible mintiendo, Aniki. ¡Confiesa! ¡María, hazle cosquillas por la derecha, yo haré lo mismo por la izquierda!""","""ﻛﺎﺫ~ﺏ! ﺃﻧﺖ ﺳﻴﻰﺀ ﻓﻲ ﺍﻟﻜﺬﺏ، ﻟﺘﻌﺘﺮﻑ ﺍﻵﻥ! ﻣﺎﺭﻳﺎ، ﻗﻮﻣﻲ ﺑﺪﻏﺪﻏﺔ ﺟﺎﻧﺒﻪ ﺍﻷﻳﻤﻦ، ﻭﺃﻧﺎ ﺳﺄﺗﻮﻟﻰ ﺍﻟﺠﺎﻧﺐ ﺍﻷﻳﺴﺮ.""","""Xạo là rõ~! Anh dở tệ khoản nói dối luôn đó, mau khai ra đi! Maria, em cù bên phải, anh sẽ cù bên trái!""","""Bohooong! Kamu payah bohong, ngaku saja! Maria, gelitik sisi kanannya, aku gelitik kiri!""","""Yalan~cı! Yalan söylemekte berbatsın, şimdi itiraf et! Maria, sen onun sağ tarafını gıdıkla, ben de sol tarafını gıdıklayayım!"""
Ushiromiya Maria,"""Uu! Me on the right side, Battler on the left! Uu!""","""Uu-! I've got his right side, Battler's got his left! Uu-!"" ","""Uu-! Maria right side, Battler left! Uu-!""",「うー！　真里亞は右脇で、戦人は左脇だー！　うー！」,「うー！　真里亞は右脇で、戦人は左脇だー！　うー！」,"""У‐у! Мария справа, Баттлер слева! У‐у!""","""Uu! A Maria pela direita, o Battler pela esquerda! Uu!""",「呜——！真里亚负责右胳肢窝，战人负责左边——！呜——！」,「嗚——！真里亞負責右胳肢窩，戰人負責左邊——！嗚——！」,"""Uu-! Maria a destra, Battler a sinistra! Uu-!""","""Uuh! Maria all'ascella destra, Battler all'ascella sinistra! Uuh!""","""¡Uu! ¡María por la derecha, Battler por la izquierda! ¡Uu!""","""ﺃﻭﻭ-! ﻣﺎﺭﻳﺎ ﻣﻦ ﺍﻟﺠﺎﻧﺐ ﺍﻷﻳﻤﻦ، ﻭﺑﺎﺗﻠﺮ ﺍﻷﻳﺴﺮ! ﺃﻭﻭ-!""","""Uu! Em bên phải, Battler bên trái! Uu!""","""Uu! Aku kanan, Battler kiri! Uu!""","""Uu! Maria sağ tarafa, Battler sol tarafa! Uu!"""
Ushiromiya George,"""Wait a second!! Wait you two...!! Ahahaha, stop, ahahahahahaha!!""","""Wait a second!! Wait, you two...!! Ahahaha, stop, ahahahahahaha!!"" ","""Wait a second!! Wait you two...!! Ahahaha, stop, ahahahahahaha!!""",「ちょっと！！　二人ともやめて…！！　あははは、やめッ、あっはははははは！！」,「ちょっと！！　二人ともやめて…！！　あははは、やめッ、あっはははははは！！」,"""Постойте!!! Да подождите вы оба!.. Аха‐ха‐ха, хватит, аха‐ха‐ха‐ха‐ха‐ха!!!""","""Esperem um pouco!! Esperem, vocês dois...!! Ahahaha, parem, ahahahahahaha!!""",「喂喂喂！！你们两个别这样啊…！！啊哈哈哈，别，啊哈哈哈哈哈哈！！」,「喂喂喂！！你們兩個別這樣啊…！！啊哈哈哈，別，啊哈哈哈哈哈哈！！」,"""Aspettate un attimo!! Aspettate voi due...!! Ahahaha, fermi, ahahahahahaha!!""","""Aspettate!! Smettetela voi due...!! Ahahahah, fermi, ahahahahahahah!!""","""¡¡Esperen un momento!! ¡¡Esperen ustedes dos!! ¡¡Ajajaja, paren, ajajajajajaja!!""","""ﻣﻬﻼ ﻟﺤﻈﺔ!! ﻣﻬﻼ ﻛﻼﻛﻤﺎ...!!! ﺃﻫﻬﻬﻬﻬﻬﻬﻪ،ﺗﻮﻗﻔﺎ، ﺃﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ!!""","""Khoan đã nào!! Khoan đã mấy đứa...!! Ahahaha, dừng lại, ahahahahahaha!!""","""Tunggu sebentar!! Tunggu kalian berdua...!! Ahahaha, hentikan, ahahahahahaha!!""","""Bekle bir saniye!! Siz ikiniz durun...!! Ahahaha, dur, ahahahahahaha!!"""
,"George‐aniki rolled around on the bed in an effort to get away, and Maria and I played around chasing him.","Maria and I played around, chasing George-aniki as he tried to escape, rolling on the bed. ","Maria and I played around, chasing George-aniki, who ran away, rolling on the bed.",ベッドの上を転げ回るように逃げる譲治の兄貴を俺と真里亞で追っ掛けてじゃれ合う。,ベッドの上を転げ回るように逃げる譲治の兄貴を俺と真里亞で追っ掛けてじゃれ合う。,"Мария и я забавлялись, гоняя Джорджа‐аники, спасающегося от нас, катаясь по кровати.","O George‐aniki rolou pela cama tentando fugir, enquanto eu e a Maria o perseguíamos.",让治大哥为逃脱我们的魔爪在床上滚来滚去，我和真里亚则紧追不舍地与他嬉闹着。,讓治大哥為逃脫我們的魔爪在床上滾來滾去，我和真里亞則緊追不捨地與他嬉鬧著。,"Maria e io scherzammo, inseguendo George-aniki che scappò rotolando sul letto.","Maria ed io inseguivamo scherzosamente il fratellone, che cercava di scappare rotolando sopra il letto.","María y yo jugamos persiguiendo a George‐aniki, quien escapaba rodando por la cama.",ﺗﺴﻠﻴﺖ ﺃﻧﺎ ﻭﻣﺎﺭﻳﺎ ﺑﻤﻄﺎﺭﺩﺓ ﺃﺧﻲ ﺟﻮﺭﺝ ﺍﻟﺬﻱ ﻓﺮ ﺑﻌﻴﺪﺍ ﻟﻴﻠﺘﻒ ﻓﻲ ﺍﻟﺴﺮﻳﺮ.,"George‐aniki lăn lộn trên giường cố né, còn tôi với Maria thì đuổi theo để trêu anh ấy.","George-aniki berguling-guling di kasur menghindar, sementara Maria dan aku mengejarnya sambil bermain.","George-aniki kaçmak için yatağın üzerinde yuvarlandı, Maria ve ben de onu kovalayarak oynadık."
,"There's something in the back of my mind telling me I'm a high‐schooler now and not a damn kitten, but in spite of that, I missed this kind of fun.","I realize high-schoolers aren't supposed to bounce around like kittens, but I still missed this kind of fun. "," I think that when you're a high-schooler you try not to act like a kitten anymore, but in spite of that, I missed this kind of fun.",高校生にもなって猫の子じゃあるまいしとは思うが、やっぱりこういうじゃれ合いは懐かしい。,高校生にもなって猫の子じゃあるまいしとは思うが、やっぱりこういうじゃれ合いは懐かしい。,"Я считаю, что когда кто‐либо достигает возраста ученика старшей школы, он старается больше не вести себя как игривый котёнок, но, несмотря на это, я соскучился по такому веселью.","Algo me dizia que eu já era um colegial, e não uma criancinha, mas apesar disso, eu sinto falta desse tipo de diversão.",虽然心里清楚我已经是个高中生，不是什么小猫咪了，但果然这种嬉闹还是很令人怀念。,雖然心裡清楚我已經是個高中生，不是什麼小貓咪了，但果然這種嬉鬧還是很令人懷念。,"Penso che quando sei un liceale cerchi di non comportarti più come un bambino, ma nonostante questo, mi mancava questo genere di divertimento.","Arrivati alle superiori credo che non si dovrebbe più fare la peste, ma in fondo mi mancava giocare in questa maniera.","Algo en mi mente decía que ya era demasiado mayor para jugar así, pero aun así, extrañaba esta clase de diversión.",ﺃﻋﺘﻘﺪ ﺃﻥ ﻛﻮﻧﻚ ﻃﺎﻟﺒﺎ ﻓﻲ ﺍﻟﺜﺎﻧﻮﻳﺔ ﻳﺤﺘﻢ ﻋﻠﻴﻚ ﺍﻟﺘﻮﻗﻒ ﻋﻦ ﻓﻌﻞ ﻫﺬﻩ ﺍﻟﻨﻮﻋﻴﺔ ﻣﻦ ﺍﻟﺘﺼﺮﻓﺎﺕ، ﻭﻟﻜﻨﻲ ﺍﺷﺘﻘﺖ ﻟﻬﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﻤﺮﺡ.,"Trong đầu tôi có giọng nói nhắc rằng mình là học sinh cấp ba rồi đấy, không còn là con nít nữa đâu, nhưng dù vậy, tôi vẫn nhớ cảm giác vui vẻ kiểu này.","Ada suara di kepalaku yang bilang aku sudah SMA bukan anak kucing, tapi aku rindu keseruan seperti ini.",Aklımın bir köşesinde artık bir kedi yavrusu değil de liseli olduğumu söyleyen bir şeyler vardı ama buna rağmen bu tür bir eğlenceyi özlemiştim.
,A warm kind of fun.,"A warm, cozy kind of fun. "," A warm kind of fun.",温かみのある楽しさだった。,温かみのある楽しさだった。,"Веселью, от которого на душе становится тепло.",Essa calorosa diversão.,是一种暖暖的快乐。,是一種暖暖的快樂。,Un affettuoso genere di divertimento.,Un modo caloroso per divertirsi.,Una cálida forma de diversión.,ﺇﻧﻪ ﻧﻮﻉ ﺩﺍﻓﺊ ﻣﻦ ﺍﻟﻤﺮﺡ.,Một niềm vui ấm áp.,Keseruan yang hangat.,Sıcak bir eğlence.
Ushiromiya Jessica,"""Haahahahaha, what George nii‐san was asking Kumasawa‐san, see... Hmm~? Well, you know how it is. It's been a year since he last came to the head house. Apparently he's really dying to say hi to any servants that might have joined or quit in the meantime, see?""","""Haahahahaha, George nii-san, what were you asking Kumasawa-san? Hmm? Well, I've got a good guess. It's been a year since the last time he visited the Head Family. Who knows what servants might've come and gone during that time? Either way, it looks like he'd like to go and say hi."" ","""Haahahahaha, George nii-san, what were you asking Kumasawa-san? Hmm~? Well, I've got a good guess. It's been a year since you last came to the head house. During that time, some servants retired while new ones came over...and you wanted to say hi, right?""",「はっはははは、譲治兄さんが熊沢さんに聞いたのはねー？　ん〜？　まぁほらアレだぜ。兄さんも本家は一年ぶりだからよ。その間に辞めた使用人とか入った使用人とか、そういうのがいたら挨拶したいーって、そういうことらしいぜぇ？」,「はっはははは、譲治兄さんが熊沢さんに聞いたのはねー？　ん〜？　まぁほらアレだぜ。兄さんも本家は一年ぶりだからよ。その間に辞めた使用人とか入った使用人とか、そういうのがいたら挨拶したいーって、そういうことらしいぜぇ？」,"""Ха‐ха‐ха‐ха‐ха, Джордж нии‐сан, что ты спрашивал у Кумасавы‐сан? Хм‐м~? Ну, впрочем, я догадываюсь. С твоего последнего визита в главный дом прошёл год. За это время какие‐то слуги уволились, и на их место пришли другие... А ты хотел кого‐то из них поприветствовать, верно я говорю?""","""Haahahahaha, o que o George nii‐san perguntou para a Kumasawa‐san, vejamos~... Hmm~? Bem, eu acho que sei o que é. Já faz um ano desde a última vez que ele veio para cá. Durante esse tempo, alguns serviçais foram embora e outros vieram...e você só quer cumprimentá‐los, certo?""",「哈哈哈哈哈，让治哥去问熊泽婆婆的事情啊……嗯～？肯定就是那个嘞。哥也一年没来本家了。估计是问了这段时间有没有辞职的佣人啊或者新来的佣人啊，如果有新来的想去打声招呼之类的嘞。」,「哈哈哈哈哈，讓治哥去問熊澤婆婆的事情啊……嗯～？肯定就是那個嘞。哥也一年沒來本家了。估計是問了這段時間有沒有辭職的傭人啊或者新來的傭人啊，如果有新來的想去打聲招呼之類的嘞。」,"""Haahahahaha, George-nii-san, cosa stavi chiedendo a Kumasawa-san? Hmm~? Beh, mi è venuto qualcosa in mente. È passato un anno da quando sei venuto l'ultima volta alla villa. Durante questo periodo dei domestici se ne sono andati e altri sono arrivati, e tu volevi salutarli, giusto?""","""Ahahahahahah, che avevi chiesto a Kumasawa-san, cugino George? Mmh?{n}Ah, capisco, è per quello. È passato un anno da quando sei venuto a trovarci.{n}In questo periodo sono andati e venuti vari domestici, e tu volevi presentarti a loro o qualcosa del genere, giusto?""","""Jaajajajaja, George nii‐san, ¿qué le preguntabas a Kumasawa‐san? ¿Mmm~? Bueno, tengo una idea. No has venido aquí en un año. En ese tiempo, algunos sirvientes se retiraron y otros nuevos llegaron... y querías saludar, ¿verdad?""","""ﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ، ﺃﺧﻲ ﺟﻮﺭﺝ، ﻣﺎﺫﺍ ﻛﻨﺖ ﺗﺴﺄﻝ ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ؟ ﻫﻤﻤﻢ~؟ ﻻ ﺑﺄﺱ، ﻟﺪﻱ ﺗﺨﻤﻴﻦ ﺟﻴﺪ. ﻟﻘﺪ ﻣﺮ ﻋﺎﻡ ﻣﻨﺬ ﺁﺧﺮ ﻣﺮﺓ ﺃﺗﻴﺖ ﻓﻴﻬﺎ ﺇﻟﻰ ﺍﻟﻤﻨﺰﻝ ﺍﻟﺮﺋﻴﺴﻲ. ﺧﻼﻝ ﺫﻟﻚ ﺍﻟﻮﻗﺖ، ﺗﻘﺎﻋﺪ ﺑﻌﺾ ﺍﻟﺨﺪﻡ ﺑﻴﻨﻤﺎ ﺟﺎﺀ ﺧﺪﻡ ﺟﺪﺩ... ﻭﺃﺭﺩﺕ ﺃﻥ ﺗﻘﻮﻝ ﻟﻬﻢ ﻣﺮﺣﺒﺎ، ﺻﺤﻴﺢ؟""","""Haahahahaha, chuyện anh George hỏi bà Kumasawa đó, thì... Hmm~? À thì, em cũng biết mà. Một năm rồi anh ý mới quay lại nhà chính. Thì có vẻ là anh ý đang nóng lòng chào hỏi mấy gia nhân mới vào hay sắp nghỉ việc thôi mà.""","""Haahahahaha, sebenarnya yang George nii-san tanyakan ke Kumasawa-san itu... Hmm~? Yah, kamu tahu lah. Sudah setahun sejak terakhir ke rumah induk. Katanya dia ingin menyapa pelayan baru atau yang sudah berhenti, paham?""","""Haahahahaha, George nii-san'ın Kumasawa-san'a sorduğu şey... Hmm~? Şey, nasıl olduğunu bilirsin. En son buraya geleli bir yıl oldu. Görünüşe göre bu süre zarfında işe girmiş veya işten ayrılmış olabilecek hizmetkârlara merhaba demek için can atıyor, anlıyor musun?"""
Ushiromiya Maria,"""......Uu? Say hi, I'll say hi too!""","""......Uu-? Say hi, I wanna to say hi too!"" ","""......Uu-? Greet, Maria will greet too!""",「……うー？　挨拶する、真里亞も挨拶する！」,「……うー？　挨拶する、真里亞も挨拶する！」,"""......У‐у? Поприветствовать, Мария тоже поприветствует!""","""......Uu? Cumprimentá‐los, a Maria também quer cumprimentá‐los!""",「……呜——？要去打招呼！真里亚也要去打招呼！」,「……嗚——？要去打招呼！真里亞也要去打招呼！」,"""... Uu-? Salutare, anche Maria saluterà!""","""...Uuh? Presentarsi, anche Maria si presenterà!""","""¿Uu? ¡Saludar, María también saludará!""",""".......ﺃﻭﻭ-؟ ﺗﺤﻴﺔ، ﻣﺎﺭﻳﺎ ﺳﺘﻠﻘﻲ ﺍﻟﺘﺤﻴﺔ ﺃﻳﻀﺎ!""","""......Uu? Chào hỏi? Em cũng muốn chào hỏi!""","""......Uu? Sapa, aku juga mau sapa!""","""......Uu? Merhaba de, Maria da merhaba desin!"""
Ushiromiya Battler,"""What the hell, that's not anything to feel guilty about, Aniki. ......Hmm~~m? That's not it, is it?? Maria, don't be fooled, Aniki's still hiding somethi~ng! Resume interrogation!! Uworyaaa!!""","""What the hell, that's nothing to feel guilty about, Aniki. ......Hmmmm? I'm not buying it. Maria, don't be fooled, Aniki's still hiding something! More torture!! Uworyaaa!!"" ","""What the hell, that's not anything to feel guilty about, Aniki. ......Hmm~~m? That's not it?? Maria, don't be fooled, what are you hiding, Aniki? More torture!! Uworyaaa!!""",「何だよそれぇ、全然やましくねぇじゃねぇかよ兄貴。……う〜〜ん？　違うなぁ？？　真里亞、騙されるな、兄貴は何か隠してるぞ〜ん？　拷問再開だー！！　うをりゃああ〜！！」,「何だよそれぇ、全然やましくねぇじゃねぇかよ兄貴。……う〜〜ん？　違うなぁ？？　真里亞、騙されるな、兄貴は何か隠してるぞ〜ん？　尋問再開だー！！　うをりゃああ〜！！」,"""Ёлки‐палки, тут же совершенно нечего стыдиться, Аники. ......Хм‐м~~м? Так дело не в этом? Мария, не дай себя одурачить. Что это ты скрываешь, Аники? Допрос с пристрастием продолжается! Урра‐а‐а!""","""O que é isso? Você não precisa ficar se sentindo culpado por causa disso, aniki. ......Hmm~~m? Não é isso, né~?? Maria, não seja enganada, o aniki ainda está escondendo alguma coisa! Continuar o interrogatório!! Uworyaaa!!""",「什么嘛这个，根本没什么好隐瞒的啊大哥。……嗯～～？不对吧？？真里亚，不要被骗了，大哥肯定还隐瞒着什么哦～！拷问继续——！！呜嚯～！！」,「什麼嘛這個，根本沒什麼好隱瞞的啊大哥。……嗯～～？不對吧？？真里亞，不要被騙了，大哥肯定還隱瞞著什麼哦～！拷問繼續——！！嗚嚯～！！」,"""Che diamine, non c'è niente di cui vergognarsi, Aniki. ... Hmm~~m? Non è così?? Maria, non farti ingannare, cosa stai nascondendo, Aniki? Altra tortura!! Uworyaaa!!""","""Che diamine, non c'è nulla di cui vergognarsi, fratellone... Mmmh? O non era per quello?! Non farti ingannare Maria, cosa sta nascondendo il fratellone? Riprendiamo la tortura!! Woaaaaaah!!""","""Qué demonios, no debes sentirte culpable por eso, Aniki... ¿Mmmmmm? No es eso entonces, ¿no? ¡María, que no te engañe! ¡¿Qué escondes, Aniki?! ¡¡Más tortura!! ¡¡Uworyaaa!!""","""ﺑﺮﺑﻚ، ﻫﺬﺍ ﻟﻴﺲ ﺷﻴﺌﺎ ﻳﺸﻌﺮﻙ ﺑﺎﻟﺬﻧﺐ ﻳﺎ ﺃﺧﻲ. .........ﻫﻤﻤﻤﻢ~ﻣﻢ؟ ﺫﻟﻚ ﻟﻴﺲ ﺻﺤﻴﺤﺎ؟! ﻻ ﺗﻨﺨﺪﻋﻲ ﻳﺎ ﻣﺎﺭﻳﺎ، ﻣﺎﺫﺍ ﺗﺨﺒﺊ ﻳﺎ ﺃﺧﻲ؟ ﺍﻟﻤﺰﻳﺪ ﻣﻦ ﺍﻟﺘﻌﺬﻳﺐ!! ﺃﻭﻭﻭﻭﻳﻴﻴﺎﻩ!!""","""Cái quái gì chứ, chuyện đó thì có gì phải giấu đâu, anh George à. ......Hmm~~m? Không phải vậy đâu đúng không?? Maria, đừng để bị lừa, anh ấy vẫn còn giấu chuyện gì đó~! Tiếp tục tra khảo!! Uworyaaa!!""","""Lah, itu kan bukan hal yang perlu disembunyikan, Aniki. ......Hmm~~m? Bukan itu kan?? Maria jangan tertipu, Aniki masih menyembunyikan sesu~atu! Lanjutkan interogasi!! Uworyaaa!!""","""Ne olacak ki, bunda suçluluk duyulacak bir şey yok, Aniki. ......Hmm~~m? Sadece bu kadar değil, öyle değil mi?? Maria aldanma, Aniki hala bir şeyler saklı~yor! Sorgulamaya devam et!! Uworyaaa!!"""
Ushiromiya George,"""S‐stop it, seriously! Aahahahahaha! Maria‐chan, you too, stop already!!""","""S-Stop it, seriously! Aahahahahaha! Maria-chan, you too, stop already!!"" ","""S, stop it, seriously! Aahahahahaha! Maria-chan, you too, stop already!!""",「や、やめてよ本当に！　あっははははは！　真里亞ちゃんももうやめてー！！」,「や、やめてよ本当に！　あっははははは！　真里亞ちゃんももうやめてー！！」,"""Х‐хватит, я серьёзно! Аха‐ха‐ха‐ха‐ха‐ха! Мария‐чан, ты тоже завязывай уже!""","""P‐Para com isso, sério! Aahahahahaha! Maria‐chan, você também, pare com isso!!""",「快、快住手啦说真的！啊哈哈哈哈哈哈！小真里亚也快住手——！！」,「快、快住手啦說真的！啊哈哈哈哈哈哈！小真里亞也快住手——！！」,"""S-Smettila, seriamente! Aahahahahaha! Maria-chan, anche tu, finiscila!!""","""S-Smettetela, dico sul serio! Aahahahahahah! Maria-chan, anche tu, finiscila!!""","""¡E‐En serio, para! ¡Aajajajajaja! ¡¡María‐chan, ya detente!!""","""ﺗـ، ﺗﻮﻗﻒ ﻋﻦ ﻫﺬﺍ، ﺑﺠﺪﻳﺔ! ﺃﻫﻬﻬﻬﻬﻬﻬﻬﻬﻬﻬﺎ! ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ، ﺃﻧﺖ ﺃﻳﻀﺎ، ﺗﻮﻗﻔﻲ!!""","""D‐dừng lại đi, nghiêm túc đó! Aahahahahaha! Bé Maria à, em cũng dừng lại đi!!""","""J-jangan, serius! Aahahahahaha! Maria-chan, kamu juga, sudahi dulu!!""","""K-Kesin şunu, cidden! Aahahahahaha! Maria-chan, sen de, durun artık!!"""
Ushiromiya Maria,"""Aahahahahaha, aahahahahaha! *giggle*giggle*!!""","""Aahahahahaha, aahahahahaha! Hahahaha!!"" ","""Aahahahahaha, aahahahahaha! Hahahaha!!""",「あっははははは、あっははははは！　きゃっきゃ、きゃっきゃ！！」,「あっははははは、あっははははは！　きゃっきゃ、きゃっきゃ！！」,"""Аха‐ха‐ха‐ха‐ха‐ха, ха‐ха‐ха‐ха‐ха! Кья‐кья, кья‐кья!""","""Aahahahahaha, aahahahahaha! *risos*risos*!!""",「啊哈哈哈哈哈，啊哈哈哈哈哈！哈哈哈哈，哈哈哈哈！！」,「啊哈哈哈哈哈，啊哈哈哈哈哈！哈哈哈哈，哈哈哈哈！！」,"""Aahahahahaha, aahahahahaha! Hahahaha!!""","""Aahahahahahah, ahhahahahahahah! Kyahah, kyahah!!""","""¡Aajajajajaja, aajajajajaja! ¡¡¡¡Jajajaja!!!!""","""ﺃﻫﻬﻬﻬﻬﻬﻬﻬﻪ، ﺃﻫﻬﻬﻬﻬﻬﻬﻪ! ﻫﻬﻬﻬﻬﻬﻬﻬﻬﻬﻬﻬﻬﻬﻪ!!""","""Aahahahahaha, aahahahahaha! *cười khúc khích*!!""","""Aahahahahaha, aahahahahaha! *cekikikan*cekikikan*!!""","""Aahahahahaha, aahahahahaha! *giggle*giggle*!!"""
