Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"However, there was one difference. ","However, there was one difference."," However, there was one difference.",しかし一点だけ異なる。,しかし一点だけ異なる。,Хотя одно отличие есть.,Mas havia uma única diferença.,"However, there was one difference.",但是唯有一點不同。,但是唯有一点不同。,"However, there was one difference.","Malgrado ciò, una differenza c'era.","However, there was one difference.","However, there was one difference."
,......Only one of them had a bullet inside. ,.........Only one of them had a bullet inside.,.........Only one of them had a bullet inside.,………それは、弾が入っているか、否か。,………それは、弾が入っているか、否か。,.........Только в одном из них есть пуля.,.........Apenas uma delas estava carregada com uma bala.,.........Only one of them had a bullet inside.,………那就是，槍裡有沒有子彈。,………那就是，枪里有没有子弹。,.........Only one of them had a bullet inside.,... Solo una conteneva un proiettile al suo interno.,.........Only one of them had a bullet inside.,.........Only one of them had a bullet inside.
,"The pair raised their hands to the sky, trying to grasp their fate, ...their miracle. ","The pair raised their hands to the sky, trying to grasp their fate, ......their miracle."," The pair raised their hands to the sky, trying to grasp their fate......their miracle.",　運命を、奇跡を、……その手で掴もうと、二人は天へ手を伸ばす。,運命を、奇跡を、……その手で掴もうと、二人は天へ手を伸ばす。,"Они вдвоём подняли руки к небу, стремясь схватить свою судьбу...... своё чудо.","O par ergueu suas mãos na direção do céu, tentando agarrar seus destinos, ......seus milagres.","The pair raised their hands to the sky, trying to grasp their fate, ......their miracle.",為了將命運，為了將奇跡，……親手抓住，兩人的手伸向空中。,为了将命运，为了将奇迹，……亲手抓住，两人的手伸向空中。,"The pair raised their hands to the sky, trying to grasp their fate, ......their miracle.","I due alzarono le proprie mani al cielo, cercando di afferrare il loro destino... {n}il loro miracolo.","The pair raised their hands to the sky, trying to grasp their fate, ......their miracle.","The pair raised their hands to the sky, trying to grasp their fate, ......their miracle."
,It was as though... they were trying to grasp the wings of a descending angel of miracles. ,It was as though......they were trying to grasp the wings of a descending angel of miracles., It was as though......they were trying to grasp the wings of a descending angel of miracles.,それはまるで、……天より舞い降りる、奇跡を起こす天使の羽を掴み取ろうとするかのよう。,それはまるで、……天より舞い降りる、奇跡を起こす天使の羽を掴み取ろうとするかのよう。,Как будто...... пытаясь схватить крылья спускающегося ангела чудес.,"Foi como se......eles estivessem tentando pegar as asas de um anjo dos milagres, que ali estava descendendo.",It was as though......they were trying to grasp the wings of a descending angel of miracles.,如同，……試圖捉住從天上飄然落下的，帶來奇跡的天使羽毛一般。,如同，……试图捉住从天上飘然落下的，带来奇迹的天使羽毛一般。,It was as though......they were trying to grasp the wings of a descending angel of miracles.,Era come se... stessero cercando di aggrapparsi alle ali di un angelo dei miracoli che scendeva dal cielo.,It was as though......they were trying to grasp the wings of a descending angel of miracles.,It was as though......they were trying to grasp the wings of a descending angel of miracles.
,The pair looked up at the brilliant sky... ...and entrusted everything to the goddess of fortune. ,The pair looked up at the brilliant sky............and entrusted everything to Lady Luck., The pair looked up at the brilliant sky.........and entrusted everything to the goddess of fortune.,眩しいばかりの天空を二人は見上げ、…………幸運の女神に全てを預ける。,眩しいばかりの天空を二人は見上げ、…………幸運の女神に全てを預ける。,Они посмотрели на ослепляющее небо......... и доверили всё богине судьбы.,O par olhou para o brilhante céu............e confiou tudo à Deusa da Sorte.,The pair looked up at the brilliant sky............and entrusted everything to Lady Luck.,兩人仰望著耀眼的天空，…………將一切都托付給了幸運女神。,两人仰望着耀眼的天空，…………将一切都托付给了幸运女神。,The pair looked up at the brilliant sky............and entrusted everything to Lady Luck.,La coppia ammirò il cielo brillante... e affidò tutto alla dea della fortuna.,The pair looked up at the brilliant sky............and entrusted everything to Lady Luck.,The pair looked up at the brilliant sky............and entrusted everything to Lady Luck.
,"...Then, they each grabbed one of the guns out of the air, and after dancing a momentary rondo, ......their arms crossed each other. ","Then, they each grabbed one of the guns out of the air, and after dancing a momentary rondo, ............their arms crossed each other."," Then, they each grabbed one of the guns out of the air, and after dancing a momentary rondo, .........their arms crossed each other.",そして二人は同時にそれぞれ一丁ずつ、銃を天に掴み、そして二人でたった一度だけロンドを踊って、…………互いの腕が交差する。,そして二人は同時にそれぞれ一丁ずつ、銃を天に掴み、そして二人でたった一度だけロンドを踊って、…………互いの腕が交差する。,"Затем каждый из них схватил из воздуха по одному пистолету, и после мгновенного рондо............ их руки скрестились.","Então, cada um agarrou uma das armas que estava no ar, e após dançarem um momentâneo rondó, ............seus braços se cruzaram.","Then, they each grabbed one of the guns out of the air, and after dancing a momentary rondo, ............their arms crossed each other.",然後兩人同時在空中各抓到了一把槍，然後兩人身體再次旋轉，…………手臂互相交叉。,然后两人同时在空中各抓到了一把枪，然后两人身体再次旋转，…………手臂互相交叉。,"Then, they each grabbed one of the guns out of the air, and after dancing a momentary rondo, ............their arms crossed each other.","In seguito, entrambi presero al volo una delle pistole, e dopo aver ballato un rondò momentaneo... le loro braccia si incrociarono.","Then, they each grabbed one of the guns out of the air, and after dancing a momentary rondo, ............their arms crossed each other.","Then, they each grabbed one of the guns out of the air, and after dancing a momentary rondo, ............their arms crossed each other."
,Even that had been like a dance. ,Even that was like a dance., Even that had been like a dance.,それすらもまるでダンス。,それすらもまるでダンス。,Даже это было как танец.,Até mesmo isso foi como uma dança.,Even that was like a dance.,就仿彿起舞一般。,就仿佛起舞一般。,Even that was like a dance.,Persino quel movimento era parso simile ad una danza.,Even that was like a dance.,Even that was like a dance.
,"Then, they each pressed the barrel of their gun up against the other's forehead, both as steady as a rock. ",And the barrels of each of their guns came to a dead stop against each other's forehead.," Then, they each pressed the barrel of their gun up against the other's forehead, both as steady as a rock.",そして、互いの銃口をびったりと、互いの額に押し付けあって、石のように静止した。,そして、互いの銃口をびったりと、互いの額に押し付けあって、石のように静止した。,Они оба прижали ствол пистолета ко лбу другого с каменной твёрдостью.,"O cano de cada uma das armas parou contra a testa de cada um, ambas de prontidão.",And the barrels of each of their guns came to a dead stop against each other's forehead.,隨後，兩人的槍口恰好抵在對方的額頭上，岩石一般瞬間靜止了。,随后，两人的枪口恰好抵在对方的额头上，岩石一般瞬间静止了。,And the barrels of each of their guns came to a dead stop against each other's forehead.,"In seguito, entrambi premettero la canna della propria pistola contro la fronte dell'altro, fermi come delle rocce.",And the barrels of each of their guns came to a dead stop against each other's forehead.,And the barrels of each of their guns came to a dead stop against each other's forehead.
Shannon,"""............"" ","""....................................""","""............""",「………………………………。」,「………………………………」,"""............""","""....................................""","""....................................""",「………………………………」,「………………………………」,"""....................................""","""...""","""....................................""","""...................................."""
Kanon,"""............"" ","""....................................""","""............""",「………………………………。」,「………………………………」,"""............""","""....................................""","""....................................""",「………………………………」,「………………………………」,"""....................................""","""...""","""....................................""","""...................................."""
,Even they could not know...which gun held the bullet. ,Even they could not know......which gun held the bullet.,Even they could not know......which gun held the bullet.,どちらの銃に弾が入っているか、……お互いも知りえない。,どちらの銃に弾が入っているか、……お互いも知りえない。,Даже они не знали...... в каком пистолете пуля.,Nem mesmo eles sabiam......qual das pistolas estava carregada.,Even they could not know......which gun held the bullet.,兩人都不可能知道，……誰的槍裡面有子彈。,两人都不可能知道，……谁的枪里面有子弹。,Even they could not know......which gun held the bullet.,"Persino ora, non potevano sapere... quale pistola conteneva il proiettile.",Even they could not know......which gun held the bullet.,Even they could not know......which gun held the bullet.
,"When they both pressed the triggers, ...one would die, and one would remain alive. ","When they both pulled the triggers, ......one would die, and one would remain alive."," When they both pressed the triggers, ......one would die, and one would remain alive.",互いが引き金を引けば、……どちらかが死に、どちらかが生き残る。,互いが引き金を引けば、……どちらかが死に、どちらかが生き残る。,"Когда они оба нажмут на курок...... один умрёт, а другой останется в живых.","Quando ambos puxassem os gatilhos, ......um morreria e o outro permaneceria vivo.","When they both pulled the triggers, ......one would die, and one would remain alive.",一起開槍的話……一人死，一人生。,一起开枪的话……一人死，一人生。,"When they both pulled the triggers, ......one would die, and one would remain alive.","Se entrambi avessero premuto il grilletto... uno sarebbe morto, e l'altro sarebbe rimasto in vita.","When they both pulled the triggers, ......one would die, and one would remain alive.","When they both pulled the triggers, ......one would die, and one would remain alive."
,The match would end. ,The match would end., The match would end.,決着がつく。,決着がつく。,Поединок закончится.,A partida acabaria.,The match would end.,勝負分曉。,胜负分晓。,The match would end.,Il combattimento si sarebbe concluso.,The match would end.,The match would end.
,George and Jessica wouldn't know the result until that moment came. ,George and Jessica had no way of knowing how it would turn out until that moment came., George and Jessica wouldn't know how it had turned out until that moment came.,譲治と朱志香は、その瞬間を迎えるまで、勝敗を知りえない。,譲治と朱志香は、その瞬間を迎えるまで、勝敗を知りえない。,"Джордж и Джессика не узнают, как всё обстоит, пока не увидят результат.","Até que o último momento chegasse, George e Jessica não tinham como prever o desdobrando final.",George and Jessica had no way of knowing how it would turn out until that moment came.,讓治和朱志香，在那一瞬間到來之前，也不可能知道孰勝孰敗。,让治和朱志香，在那一瞬间到来之前，也不可能知道孰胜孰败。,George and Jessica had no way of knowing how it would turn out until that moment came.,"Finché quel momento non fosse venuto, George e Jessica non avrebbero saputo come sarebbe andata a finire.",George and Jessica had no way of knowing how it would turn out until that moment came.,George and Jessica had no way of knowing how it would turn out until that moment came.
,"...However, was it really impossible for the two holding the guns to know...? ","......However, was it really impossible for the two holding the guns to know...?","......However, was it really impossible for the two holding the guns to know...? ",……しかし、銃口を額に押し付け合う二人には、本当にその瞬間まで知りえないだろうか…？,……しかし、銃口を額に押し付け合う二人には、本当にその瞬間まで知りえないだろうか…？,"......Но разве у тех, кто держит пистолеты, нет возможности узнать?..","......Mas era realmente impossível, para aqueles segurando as armas, diferenciá‐las...?","......However, was it really impossible for the two holding the guns to know...?",……但是，互相以槍口抵住對方額頭的兩個人，真的直到那一瞬間之前都不知道結果嗎…？,……但是，互相以枪口抵住对方额头的两个人，真的直到那一瞬间之前都不知道结果吗…？,"......However, was it really impossible for the two holding the guns to know...?","... Tuttavia, era davvero impossibile che i due che possedevano le armi potessero sapere...?","......However, was it really impossible for the two holding the guns to know...?","......However, was it really impossible for the two holding the guns to know...?"
,"The muzzle of Kanon's gun, which had already been fired, must have been warm. And the muzzle of the other gun, which Shannon hadn't fired, should have been ice-cold. ","The barrel of Kanon's gun, which had already been fired, must have been warm.{n}And the barrel of the other gun, which Shannon hadn't fired, should have been ice‐cold.","The barrel of Kanon's gun, which had already been fired, must have been warm. And the barrel of the other gun, which Shannon hadn't fired, should have been ice-cold.",先に撃った嘉音の銃口は、きっと熱を持っている。一方、まだ撃っていない紗音の銃口は冷え切っているはずだ。,先に撃った嘉音の銃口は、きっと熱を持っている。{n}一方、まだ撃っていない紗音の銃口は冷え切っているはずだ。,"Ствол пистолета Канона, из которого уже стреляли, должен быть тёплым.{n}А ствол другого, из которого Шаннон не стреляла, наверняка ледяной.","O cano da arma de Kanon, que havia acabado de disparar, ainda deveria estar quente.{n}E o cano da outra arma, na qual Shannon não havia disparado, ainda deveria estar frio como gelo.","The barrel of Kanon's gun, which had already been fired, must have been warm.{n}And the barrel of the other gun, which Shannon hadn't fired, should have been ice‐cold.",嘉音的槍剛才開過，肯定感覺得到溫度。{n}而還沒有開過槍的紗音的槍口，理應是冰冷的。,嘉音的枪刚才开过，肯定感觉得到温度。{n}而还没有开过枪的纱音的枪口，理应是冰冷的。,"The barrel of Kanon's gun, which had already been fired, must have been warm.{n}And the barrel of the other gun, which Shannon hadn't fired, should have been ice‐cold.","La canna della pistola di Kanon, con la quale aveva già sparato, doveva essere stata calda. E la canna dell'altra pistola, con la quale Shannon non aveva ancora fatto fuoco, dovrebbe essere stata gelida.","The barrel of Kanon's gun, which had already been fired, must have been warm.{n}And the barrel of the other gun, which Shannon hadn't fired, should have been ice‐cold.","The barrel of Kanon's gun, which had already been fired, must have been warm.{n}And the barrel of the other gun, which Shannon hadn't fired, should have been ice‐cold."
,"So, perhaps the pair of them... did realize which gun was which. ","So, perhaps the pair of them......did realize which gun was which."," So, perhaps the pair of them......did realize which gun was which.",だから、相手の銃口を額に突き付けている二人には、……お互いの銃がどちらのものか、わかっているのではないだろうか。,だから、相手の銃口を額に突き付けている二人には、……お互いの銃がどちらのものか、わかっているのではないだろうか。,"Поэтому, возможно, они оба...... поняли, у кого чей пистолет.","Então, é possível que o par......tivesse percebido qual era qual.","So, perhaps the pair of them......did realize which gun was which.",所以，額頭上各自抵著對方槍口的兩個人，……說不定已經知道了，彼此的槍究竟是誰的。,所以，额头上各自抵着对方枪口的两个人，……说不定已经知道了，彼此的枪究竟是谁的。,"So, perhaps the pair of them......did realize which gun was which.","Perciò, è probabile che la coppia... si fosse resa conto di chi fosse la propria pistola.","So, perhaps the pair of them......did realize which gun was which.","So, perhaps the pair of them......did realize which gun was which."
,"...And yet, ......both expressions were solemn, ......the faces of those who would believe in their fate unswervingly until the moment the triggers were pulled. ","......And yet, .........both expressions were as solemn as could be, ............showing that they would hold total belief and zero doubt in their own fates until the moment the trigger was pulled.","......And yet, .........both expressions were solemn, ......filled with absolutely no doubts in their own fate until the moment the trigger would be pulled.",……にもかかわらず、………二人の表情は真剣そのもので、…………引き金を引くその瞬間まで、……自分の運命を信じて、まったく疑わないものだった。,……にもかかわらず、………二人の表情は真剣そのもので、…………引き金を引くその瞬間まで、……自分の運命を信じて、まったく疑わないものだった。,......И всё равно......... они выглядели торжественно...... и нисколько не сомневались в своей судьбе до самого нажатия на курок.,"......E, mesmo assim, .........ambos as expressões eram solenes, ............demonstrando que eles tinham total confiança e nenhuma dúvida sobre seus destinos até o momento em que fossem puxados os gatilhos.","......And yet, .........both expressions were as solemn as could be, ............showing that they would hold total belief and zero doubt in their own fates until the moment the trigger was pulled.",……儘管如此，………兩人的表情還是只能以認真來形容，…………直到扣動扳機的那一瞬間，……都對自己的命運深信不疑。,……尽管如此，………两人的表情还是只能以认真来形容，…………直到扣动扳机的那一瞬间，……都对自己的命运深信不疑。,"......And yet, .........both expressions were as solemn as could be, ............showing that they would hold total belief and zero doubt in their own fates until the moment the trigger was pulled.",... Malgrado ciò... le espressioni di entrambi erano solenni... completamente vuote di incertezze per il proprio fato fino al momento in cui il grilletto sarebbe stato premuto.,"......And yet, .........both expressions were as solemn as could be, ............showing that they would hold total belief and zero doubt in their own fates until the moment the trigger was pulled.","......And yet, .........both expressions were as solemn as could be, ............showing that they would hold total belief and zero doubt in their own fates until the moment the trigger was pulled."
Shannon,"""............"" ",""".......................................""","""............""",「…………………………………。」,「…………………………………」,"""............""",""".......................................""",""".......................................""",「…………………………………」,「…………………………………」,""".......................................""","""...""",""".......................................""","""......................................."""
Kanon,"""............"" ",""".......................................""","""............""",「…………………………………。」,「…………………………………」,"""............""",""".......................................""",""".......................................""",「…………………………………」,「…………………………………」,""".......................................""","""...""",""".......................................""","""......................................."""
Shannon,"""Don't be sad. We'll meet again soon...in the Golden Land."" ","""Don't be sad. We'll meet again soon...in the Golden Land.""","""Don't be sad. We'll meet again soon...in the Golden Land.""",「悲しまないで。私たちはすぐに、黄金郷で会えるよ。」,「悲しまないで。私たちはすぐに、黄金郷で会えるよ」,"""Не грусти. Мы скоро встретимся... в Золотой Земле.""","""Não fique triste. Nós nos encontraremos em breve...na Terra Dourada.""","""Don't be sad. We'll meet again soon...in the Golden Land.""",「不用傷心。我們馬上，就能在黃金鄉見面了哦。」,「不用伤心。我们马上，就能在黄金乡见面了哦。」,"""Don't be sad. We'll meet again soon...in the Golden Land.""","""Non essere triste. Ci rincontreremo presto... nella Terra Dorata.""","""Don't be sad. We'll meet again soon...in the Golden Land.""","""Don't be sad. We'll meet again soon...in the Golden Land."""
Kanon,"""We should've done this much sooner."" ","""We should have done this much sooner.""","""We should have done this much sooner.""",「僕たちはもっと早く、こうするべきだったね。」,「僕たちはもっと早く、こうするべきだったね」,"""Нужно было сделать это гораздо раньше.""","""Deveríamos ter feito isso muito antes.""","""We should have done this much sooner.""",「我們應該早點這麼做的呢。」,「我们应该早点这么做的呢。」,"""We should have done this much sooner.""","""Avremmo dovuto farlo molto prima.""","""We should have done this much sooner.""","""We should have done this much sooner."""
Shannon,"""If only we had, ...our reunion could've been avoided entirely."" ","""And that way, ......we wouldn't have to see each other again.""","""That way, ......we would never have to be reunited.""",「そうすれば、……再会しなくて済むのにね。」,「そうすれば、……再会しなくて済むのにね」,"""Так...... нам бы не пришлось воссоединяться.""","""E dessa forma, ......não teríamos que ver mais um ao outro.""","""And that way, ......we wouldn't have to see each other again.""",「那樣的話，……就不用再重逢了呢。」,「那样的话，……就不用再重逢了呢。」,"""And that way, ......we wouldn't have to see each other again.""","""In questo modo... non ci saremmo mai dovuti riunire.""","""And that way, ......we wouldn't have to see each other again.""","""And that way, ......we wouldn't have to see each other again."""
Kanon,"""It's all right. Considering what day this is, even this duel is just a farce."" ","""It's alright. Considering what day this is, even this duel is just a farce.""","""It's alright. Considering what day this is, even this duel is just a farce.""",「いいさ。この決闘さえも、もはや今日という日の前には、ただの茶番さ。」,「いいさ。この決闘さえも、もはや今日という日の前には、ただの茶番さ」,"""Ничего. Учитывая, какой сегодня день, даже эта дуэль просто фарс.""","""Sim. Considerando o que é o dia de hoje, até mesmo este duelo não passa de uma farsa.""","""It's alright. Considering what day this is, even this duel is just a farce.""",「沒關係啊。就連這場決鬥，相比於今天這個日子而言，也不過是一場鬧劇。」,「没关系啊。就连这场决斗，相比于今天这个日子而言，也不过是一场闹剧。」,"""It's alright. Considering what day this is, even this duel is just a farce.""","""Va tutto bene. Considerando che giorno è oggi, persino questo duello non è altro che una farsa.""","""It's alright. Considering what day this is, even this duel is just a farce.""","""It's alright. Considering what day this is, even this duel is just a farce."""
Shannon,"""You're right... If we're just going to revive in the Golden Land anyway, it really is just a farce."" ","""You're right... If we're just going to revive in the Golden Land anyway, it really is just a farce.""","""You're right... If we're just going to revive in the Golden Land anyway, it really is just a farce.""",「そうだね…。どうせ蘇る黄金郷の前には、本当にただの茶番。」,「そうだね…。どうせ蘇る黄金郷の前には、本当にただの茶番」,"""Ты прав... Если мы в любом случае возродимся в Золотой Земле, это и вправду фарс.""","""Você está certo... Se vamos reviver mesmo na Terra Dourada, então é mesmo apenas uma farsa.""","""You're right... If we're just going to revive in the Golden Land anyway, it really is just a farce.""",「對呢…。終歸在復甦的黃金鄉面前，真的只是鬧劇。」,「对呢…。终归在复苏的黄金乡面前，真的只是闹剧。」,"""You're right... If we're just going to revive in the Golden Land anyway, it really is just a farce.""","""Hai ragione... se in ogni caso resusciteremo nella Terra Dorata, si tratta davvero di una farsa.""","""You're right... If we're just going to revive in the Golden Land anyway, it really is just a farce.""","""You're right... If we're just going to revive in the Golden Land anyway, it really is just a farce."""
Shannon,"""Then I'll see you later."" ","""Then I'll see you later.""","""Then I'll see you later.""",「じゃあ、後ほど。」,「じゃあ、後ほど」,"""Тогда увидимся позже.""","""Então, nos vemos depois.""","""Then I'll see you later.""",「那麼，待會見。」,「那么，待会见。」,"""Then I'll see you later.""","""Allora, a più tardi.""","""Then I'll see you later.""","""Then I'll see you later."""
Kanon,"""Yeah. You too."" ","""Yeah. You too.""","""Yeah. You too.""",「うん。後ほど。」,「うん。後ほど」,"""Да. Увидимся.""","""Sim, até mais.""","""Yeah. You too.""",「嗯。待會見。」,「嗯。待会见。」,"""Yeah. You too.""","""Già. A più tardi.""","""Yeah. You too.""","""Yeah. You too."""
Shannon,"""So long."" ","""So long.""","""So long.""",「さようなら。」,「さようなら」,"""Прощай.""","""Até mais.""","""So long.""",「永別了。」,「永别了。」,"""So long.""","""Ci vediamo.""","""So long.""","""So long."""
Ushiromiya Jessica,"""Kanon-kun?!?!"" ","""Kanon‐kun?!?!""","""Kanon-kun?!?!""",「嘉音くんッ？！？！」,「嘉音くんッ？！？！」,"""Канон?!?!""","""Kanon‐kun?!?!""","""Kanon‐kun?!?!""",「嘉音君？！？！」,「嘉音君？！？！」,"""Kanon‐kun?!?!""","""Kanon-kun?!?!""","""Kanon‐kun?!?!""","""Kanon‐kun?!?!"""
Ushiromiya Rudolf,"""Hey, what's going on?! Hang in there!!"" ","""Hey, what's going on?! Hang in there!!""","""Hey, what's going on?! Hang in there!!""",「おいッ、どうしたッ？！　しっかりしろッ！！」,「おいッ、どうしたッ？！　しっかりしろッ！！」,"""Эй, в чём дело?! Держись!""","""Ei, o que está acontecendo?! Aguente firme!!""","""Hey, what's going on?! Hang in there!!""",「喂，怎麼了？！振作點兒！！」,「喂，怎么了？！振作点儿！！」,"""Hey, what's going on?! Hang in there!!""","""Ehi, cosa succede?! Tieni duro!!""","""Hey, what's going on?! Hang in there!!""","""Hey, what's going on?! Hang in there!!"""
,"Suddenly, ...Kanon fell to the floor as if he'd had an attack of anemia. ","Suddenly, .........Kanon fell to the floor as if he'd had an attack of anemia.","Suddenly, ......Kanon fell to the floor as if he'd had an attack of anemia.",嘉音が突然、……貧血でも起こしたかのように、………くしゃりと、床に崩れ落ちたのだ。,嘉音が突然、……貧血でも起こしたかのように、………くしゃりと、床に崩れ落ちたのだ。,Неожиданно...... будто в приступе анемии... Канон упал на пол.,"De repente, .........Kanon caiu no chão, como se tivesse tido um ataque de anemia.","Suddenly, .........Kanon fell to the floor as if he'd had an attack of anemia.",嘉音似乎，……突然出現了貧血症狀，………穨然倒地。,嘉音似乎，……突然出现了贫血症状，………颓然倒地。,"Suddenly, .........Kanon fell to the floor as if he'd had an attack of anemia.","Tutto d'un tratto... Kanon cadde sul pavimento, come se avesse contratto un'improvvisa anemia.","Suddenly, .........Kanon fell to the floor as if he'd had an attack of anemia.","Suddenly, .........Kanon fell to the floor as if he'd had an attack of anemia."
,"It had happened without any warning beforehand, so everyone rushed up to him in alarm. ","It happened without any prior warning, so everyone rushed up to him in alarm."," It had happened without any warning beforehand, so everyone rushed up to him in alarm.",何の予兆もなく突然だったので、驚き、みんなが駆け寄る。,何の予兆もなく突然だったので、驚き、みんなが駆け寄る。,"Он упал ни с того ни с сего, и все в тревоге бросились к нему.","Aconteceu sem aviso prévio, por isso todos correram preocupados até ele.","It happened without any prior warning, so everyone rushed up to him in alarm.",這一切由於毫無任何預兆，大家都大吃一驚紛紛跑過去。,这一切由于毫无任何预兆，大家都大吃一惊纷纷跑过去。,"It happened without any prior warning, so everyone rushed up to him in alarm.","Era successo senza alcun preavviso, perciò tutti andarono di corsa verso di lui, allarmati.","It happened without any prior warning, so everyone rushed up to him in alarm.","It happened without any prior warning, so everyone rushed up to him in alarm."
,"What they saw surprised them. There was a single strand of blood across his forehead, making it look as though it had cracked open... ","What they saw surprised them. There was a single strand of blood across his forehead, making it look as though it had cracked open..."," What they saw surprised them. There was a single strand of blood across his forehead, making it look as though it had cracked open...",見て驚く。彼の額が割れたかのように、血が一筋、尾を引いていた…。,見て驚く。彼の額が割れたかのように、血が一筋、尾を引いていた…。,"Увиденное удивило их. Его лоб пересекала кровавая нить, создавая такое впечатление, будто он треснул...","O que os surpreendeu. Havia um único fio de sangue escorrendo em sua testa, dando a aparência de rachado...","What they saw surprised them. There was a single strand of blood across his forehead, making it look as though it had cracked open...",看了更叫人吃驚。他的額頭似乎破了一般，順著淌下一條長長的血痕…。,看了更叫人吃惊。他的额头似乎破了一般，顺着淌下一条长长的血痕…。,"What they saw surprised them. There was a single strand of blood across his forehead, making it look as though it had cracked open...","Ciò che videro li sorprese. C'era solamente una singola linea di sangue che attraversava la sua fronte, facendola sembrare come se si fosse spaccata in due...","What they saw surprised them. There was a single strand of blood across his forehead, making it look as though it had cracked open...","What they saw surprised them. There was a single strand of blood across his forehead, making it look as though it had cracked open..."
Gohda Toshiro,"""...H-Huh? H-How..."" ","""H‐......huh? H‐how......""","""H, ......huh? H, how......""",「あ、……あれ？　そ、そんな……ッ、」,「あ、……あれ？　そ、そんな……ッ、」,"""Ч... ......что? Ка... как же......""","""H‐......Hã? C‐Como......""","""H‐......huh? H‐how......""",「哎、……哎呀？怎、怎麼會……、」,「哎、……哎呀？怎、怎么会……、」,"""H‐......huh? H‐how......""","""E... Eh? C-Come...""","""H‐......huh? H‐how......""","""H‐......huh? H‐how......"""
Ushiromiya Krauss,"""What happened? ...Wh-What's going on...?"" ","""What happened? ......Wh‐......what's going on......?""","""What happened? ......Wh, ......what's going on......?""",「どうしたんだ？……ど、……どういうことだ、これは……ッ、」,「どうしたんだ？　……ど、……どういうことだ、これは……ッ、」,"""В чём дело? ......Ч... ......что происходит?..""","""O que aconteceu? ......O‐......O que está acontecendo......?""","""What happened? ......Wh‐......what's going on......?""",「怎麼了？……怎、……怎麼回事，這是……、」,「怎么了？……怎、……怎么回事，这是……、」,"""What happened? ......Wh‐......what's going on......?""","""Che è successo? ... C... Cosa sta succedendo...?""","""What happened? ......Wh‐......what's going on......?""","""What happened? ......Wh‐......what's going on......?"""
,"Trying to get a look at the wound, Gohda wiped Kanon's forehead with a handkerchief. ","Trying to get a look at the wound, Gohda wiped Kanon's forehead with a handkerchief.","Trying to get a look at the wound, Gohda wiped Kanon's forehead with a handkerchief.",傷口を見ようと思って、ハンカチで郷田は嘉音の額の血を拭っていた。,傷口を見ようと思って、ハンカチで郷田は嘉音の額の血を拭っていた。,"Пытаясь взглянуть на рану, Года протёр лоб Канона носовым платком.","Tentando olhar o ferimento, Gohda limpou a testa de Kanon usando um lenço de bolso.","Trying to get a look at the wound, Gohda wiped Kanon's forehead with a handkerchief.",想著查看傷口，鄉田用手絹拭去嘉音額上的血。,想着查看伤口，乡田用手绢拭去嘉音额上的血。,"Trying to get a look at the wound, Gohda wiped Kanon's forehead with a handkerchief.","Cercando di dare un'occhiata alla ferita, Gohda pulì la fronte di Kanon con un fazzoletto.","Trying to get a look at the wound, Gohda wiped Kanon's forehead with a handkerchief.","Trying to get a look at the wound, Gohda wiped Kanon's forehead with a handkerchief."
,"...However, his forehead was perfectly smooth, without any trace of a wound. ",".....However, his forehead was perfectly smooth, without any trace of a wound.",".....However, his forehead was perfectly smooth, without any trace of a wound.",……しかし、そこには綺麗な額があるだけで何の傷口もなかった。,……しかし、そこには綺麗な額があるだけで何の傷口もなかった。,".....Но его лоб оказался совершенно гладким, и на нём не было раны.",".....Mas sua testa estava perfeitamente lisa, com nenhum sinal de ferimento.",".....However, his forehead was perfectly smooth, without any trace of a wound.",……但是，他光潔的額頭上沒有任何傷口。,……但是，他光洁的额头上没有任何伤口。,".....However, his forehead was perfectly smooth, without any trace of a wound.","... Però, la sua fronte era perfettamente liscia, senza alcuna traccia di ferite.",".....However, his forehead was perfectly smooth, without any trace of a wound.",".....However, his forehead was perfectly smooth, without any trace of a wound."
,"And yet, ...blood was pouring out, almost as though it was seeping through his skin... ","And yet, ......almost as though it was seeping through his skin, blood was pouring out......"," And yet, ......almost as though it was seeping through his skin, blood was pouring out......",なのに、……まるで染み出してくるように、血が溢れ出して来るのだ……。,なのに、……まるで染み出してくるように、血が溢れ出して来るのだ……。,"И всё равно...... словно просачиваясь через кожу, оттуда текла кровь......","Mesmo assim, ......como se estivesse infiltrando através de sua pele, seu sangue escorria......","And yet, ......almost as though it was seeping through his skin, blood was pouring out......",然而，……血似乎是從皮膚裡滲出來似的，仍然在往外冒……。,然而，……血似乎是从皮肤里渗出来似的，仍然在往外冒……。,"And yet, ......almost as though it was seeping through his skin, blood was pouring out......","Malgrado ciò... quasi come se stesse filtrando dalla sua pelle, il sangue colava...","And yet, ......almost as though it was seeping through his skin, blood was pouring out......","And yet, ......almost as though it was seeping through his skin, blood was pouring out......"
