Speaker,Steam (ST)
,"On the fourth twilight, gouge the head and kill. On the fifth twilight, gouge the chest and kill. On the sixth twilight, on the seventh twilight, on the eighth twilight... Gouge and kill and kill and kill...!! "
,"...After being gouged by so many thick and sharp wedges, ...the human inside wouldn't stand a chance... "
{f:5:Beatrice},"""............"" "
Furudo Erika,"""...Here's the truth I've exposed. ...That is all!"" "
,"When she proclaimed that she had finished, the five blue wedges piercing the closet disappeared. "
,"However, the many large, splintered holes left behind showed that it had indeed been pierced... "
,"Then, ...as though this completed the ceremony that led to the Golden Land, ...the room that had been created around them...became countless golden flower petals and drifted away... "
,"By now, the duelists and the crowd of attendants...were surrounded by the golden rose garden of the Golden Land... "
,"However, the closet behind Beato remained. "
,"...It stood there all by itself, like a coffin... "
,"...Then, as though teased open by a dreary wind, the hole-covered closet door slowly... ...opened... "
,"Inside, ......was a human figure... "
,That figure was covered up to the head by what appeared to be a grayish robe. 
,"...Of course, that also had large holes showing that it had been stabbed into... "
,"Eventually, it became clear that this was not a robe, but a raincoat. "
,"...If he had rushed here from the guesthouse, then there would be nothing strange about him wearing this into the guest room... "
,"...Then, ...with a rustle, ...the raincoat... ...lost its human shape, ...crumpled, ...became a cloud of gold butterflies, ...and disappeared... "
Furudo Erika,"""......Wh- What the... ......"" "
,"Inside the coffin of the closet, ...nothing remained except an empty darkness...... "
{f:5:Beatrice},"""{p:1:Kanon does not exist in the guest room. ......Of course, this includes all parts of the closet, the bedroom, and the bathroom.}"" "
Furudo Erika,"""Ah...... ......ah......"" "
{f:5:Beatrice},"""Kanon let Battler escape and hid in the closet... ...Then, he used magic to disappear. ......This is the witch's truth. ......That is all."" "
Dlanor,"""Th-This fight is {f:5:decided}...!! Say no m-"" "
,"""""And the winner is... ...{f:5:Beatrice}!!!"""" "
,"Oh, ...ooooooooooooooooooooohhhhhh!! "
,The attendants let out a cheer. {f:5:Virgilia}'s group couldn't help but scream and shout in joy. The Seven Sisters jumped about in celebration...! 
,"Then, at the same moment the two demons proclaimed {f:5:Beatrice}'s victory, the Head's Ring worn by Erika, who was slowly crumpling to the ground, and the cursed ring on Battler's finger...both burst. "
,"At the same time, Battler coughed violently. "
,Battler...was starting to regain consciousness...! 
{f:5:Beatrice},"""Battleeeeeeeeeeeeeeer!! Battler-saaaaaaaaaaaaan!!!"" "
,Beato latched onto the coughing Battler in joy. 
,"Then, {f:5:Virgilia}, Gaap, and Ronove did the same. "
,All of the Seven Sisters also crowded about him in delight. 
Ushiromiya Battler,"""...Heh, ...heheh, ...what a nasty trick... Are you sure something like this will count...? With a trick like this one, those Humans will start complaining again about how this is no mystery..."" "
{f:5:Beatrice},"""No, it was a splendid trick! People without love cannot ""see"" it...! ...Battler-san, ......Battler-san, ...waaaaaaaaaaaaaahhhhhh...!!!"" "
Dlanor,"""Lady {f:5:Erika}, Lady {f:5:Erika}!! Someone, help her, {f:5:quickly}!!"" "
,...The rose of blood in Erika's chest wouldn't stop opening its petals... 
Gertrude,"""...Third degree conceptual denial syndrome. ...Use of continuous neutralizer impossible, ...neutralization only possible by an emergency approval for resurrection. ...The piece's master must provide approval for resurrection..."" "
Dlanor,"""L-Lady {f:5:Bernkastel}, give your approval for her {f:5:resurrection}!! ...Lady {f:5:Bernkastel}...?! Wh-Where did she {f:5:go}...?!"" "
Gertrude,"""Search request to ceremony guards. Find Lady {f:5:Bernkastel}...!!"" "
Chiester00,"""Understood. <All Chiesters, data link>. Search format...!"" "
Cornelia,"""...H-How cowardly... To think that someone's master... ...wouldn't watch her piece's duel until the end... ...Know that it is far too cowardly!!!"" "
,"Erika, who was being held by Dlanor, had already realized that her master was nowhere to be seen, ...but she didn't feel lonely. "
,"On the contrary, ...she was relieved that she wouldn't need to be brutally scolded in the last moments of her life... "
,"""""Gods and demons. Please pass on the story of her noble passing."""" "
Furudo Erika,"""...Noble...? ...Hah, ......the bad guy is supposed to die pathetically and make the main character look awesome... ...Ggh, *cackle*, ......ha...haha..."" "
,I'm not anyone's piece anymore. ...I can finally...control my own role...!! 
Dlanor,"""L-Lady {f:5:Erika}...!! Y-You mustn't {f:5:move}...!!"" "
Furudo Erika,"""...Stand back... ...Stay baaaaaaaaaaaaack!!"" "
,"When Erika yelled with all her soul, ...those who surrounded her were forced back and fell on their butts... "
Furudo Erika,"""I am... ...the Witch of Truth, Furudo {f:5:Erika}... ...The Witch of Truth...is the witch...who can withstand the truth. ...Now, ...I can finally...accept the real truth about myself..."" "
,The toxin of her own concept being denied raced through her. 
,...Her vision was already starting to blur. 
,"At the other end of her twisted range of vision... were Battler and Beato, hugging each other and looking at her... "
,Their expressions are firm. 
,...That's okay. 
,"Pity and sympathy would only make me look more pathetic. ...For a loser, that sort of expression...is the best... "
Dlanor,"""Lady {f:5:Erika}...!! The duel is already {f:5:over}...!!"" "
Zepar,"""It isn't."" "
Furfur,"""Not until the pair is separated by death."" "
,"""""We won't let anyone disgrace her final moments."""" "
,The two demons grabbed Dlanor's shoulders and held her back... 
,"Dripping blood, ...breathing heavily, ...and with an awkward gait, ...Erika walked towards Beato and Battler despite it all... "
,"As the blood dripped from her, it became golden flower petals, which drifted away. "
,"...So, as she walked, ...she looked both divine... ...and beautiful. "
,The duel wouldn't end until one of them died. 
,"So, even though it had been settled, ...it hadn't ended. "
,"Beato and Battler told the people bunched around them to step back, ...and they both walked forward to face the noble loser... "
Ushiromiya Battler,"""......Erika..."" "
Furudo Erika,"""...Congratulations on your resurrection. Looks like you have bad luck with women. ...You'll never get a decent one to like you..."" "
Ushiromiya Battler,"""...True. ...And I'd never fall in love with a decent woman."" "
Furudo Erika,"""Beato, ...no, I ask this of both of you."" "
{f:5:Beatrice},"""......You wish for one final clash...?"" "
Furudo Erika,"""............"" "
Ushiromiya Battler,"""...Erika..."" "
{f:5:Beatrice},"""...Very well. ...We are not so boorish as to refuse your noble request."" "
Furudo Erika,"""Thank you."" "
,"As her consciousness began to waver, ...Erika raised her gun again. She pointed it at the two of them. "
,Beato also...raised her gun to point at Erika. 
,"Then, Battler placed his hand on hers... "
{f:5:Virgilia},"""If it's already resolved, ...what more could there be to argue about...?!"" "
Ronove,"""...Erika-sama......"" "
Dlanor,"""Why... is there nothing I can do... at a time like {f:5:this}...?"" "
{f:5:Lambdadelta},"""...Watch until the end. That's your job as her friend, isn't it...?"" "
,Both sides silently loaded their bullets of truth without saying a word. 
,The color packed into each barrel...was red... 
,"So, though neither side spoke, ...did they both know what trump card the other would use...? "
Furudo Erika,"""......Now, ...at the end, ...I'd like to finally introduce myself..."" "
,What's she saying? This late into the game... 
,No one could imagine the red truth Erika had loaded... 
Ushiromiya Battler,"""......Beato, ...are you sure?"" "
{f:5:Beatrice},"""...... ...Yes. I don't mind..."" "
Ushiromiya Battler,"""...I understand. ............"" "
{f:5:Beatrice},"""Let's at least pull the final trigger together."" "
Ushiromiya Battler,"""...I know..."" "
,Battler placed his hand on top of the finger that Beato had around the trigger. 
{f:5:Beatrice},"""...Battler-san, ...I'm glad...I met you."" "
Ushiromiya Battler,"""We will... be together... for all eternity."" "
Furudo Erika,"""Ahhah, you just had to flirt right in front of me!! It's pissing me off. ...You know, I really can't stand teary farewell scenes."" "
Furudo Erika,"...Yes, the bad guy really does need to wear this face at the very end!! "
Ushiromiya Battler,"""...That's a nice look. ...Married life with you would probably have been fun enough to make me vomit."" "
Furudo Erika,"""Of course. I'd spin you around every day, locked up in a world of pleasure that'd make you forget Beato-san in a second!"" "
{f:5:Beatrice},"""Hah. It's a thousand years too early for you to capture Battler's heart, little girl."" "
Furudo Erika,"""You've never looked cuter than you do now. ...I guess both of us really do need to finish it this way!!"" "
Ushiromiya Battler,"""...Come."" "
Furudo Erika,"""This is detective Furudo Erika's final parting line... and self-introduction!!"" "
,"Erika spun in a magnificent and graceful rondo, scattering blood and golden flower petals around her as she raised her gun. "
Furudo Erika,"""{p:1:Hi, pleased to meet you! I'm Furudo Erika, the detective!! I may be an uninvited guest, but please, welcome me!!}"" "
Furudo Erika,"""{p:1:I'm the visitor, the 18th human on Rokkenjima}!!!"" "
Ushiromiya Battler,"""...Sorry, but..."" "
{f:5:Beatrice},"""{p:1:Even if you do join us-}"" "
,"""""{p:1:That makes 17 humans.}"""" "
